Ett gemensamt bostadsförsörjningsansvar;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//5 kommunal//JJ|POS|UTR|SIN|IND|NOM//amod//5 planering//NN|UTR|SIN|IND|NOM//nmod//2 för//PP//case//7 bostäder//NN|UTR|PLU|IND|NOM//nmod//5
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;Möjligheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//20 att//IE//mark//2 använda//VB|INF|AKT//acl//0 bostäder//NN|UTR|PLU|IND|NOM//obj//2 som//KN//obj//8 annat//PN|NEU|SIN|IND|SUB/OBJ//nsubj//8 än//KN//case//7 bostäder//NN|UTR|PLU|IND|NOM//nmod//5 innebär//VB|PRS|AKT//acl:relcl//3 också//AB//advmod//8 att//SN//mark//12 utbudet//NN|NEU|SIN|DEF|NOM//nsubj:pass//12 förändras//VB|PRS|SFO//ccomp//8 över//PP//case//14 tid//NN|UTR|SIN|IND|NOM//obl//12 .//MAD//punct//0
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;För//PP//case//18 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//18 decennier//NN|NEU|PLU|IND|NOM//nmod//0 sedan//AB//advmod//18 hyrdes//VB|PRT|SFO//ROOT//20 bostäder//NN|UTR|PLU|IND|NOM//obj//20 i//PP//case//23 städerna//NN|UTR|PLU|DEF|NOM//obl//20 ut//PL//compound:prt//20 som//KN//case//26 kontor//NN|NEU|SIN|IND|NOM//obl//20 ,//MID//punct//20 vilket//HP|NEU|SIN|IND//nsubj//29 ledde//VB|PRT|AKT//conj//20 till//PP//compound:prt//29 att//SN//mark//35 utbudet//NN|NEU|SIN|DEF|NOM//nsubj//35 av//PP//case//34 bostäder//NN|UTR|PLU|IND|NOM//nmod//32 minskade//VB|PRT|AKT//ccomp//29 .//MAD//punct//20
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;I//PP//advmod//20 dag//NN|UTR|SIN|IND|NOM//fixed//37 har//VB|PRS|AKT//conj//20 mer//AB|KOM//advmod//43 eller//KN//fixed//40 mindre//AB|KOM//advmod//43 permanent//JJ|POS|UTR|SIN|IND|NOM//amod//44 korttidsuthyrning//NN|UTR|SIN|IND|NOM//obj//39 av//PP//case//46 bostadsrätter//NN|UTR|PLU|IND|NOM//nmod//44 till//PP//case//48 turister//NN|UTR|PLU|IND|NOM//nmod//46 samma//DT|UTR/NEU|SIN/PLU|IND//det//50 effekt//NN|UTR|SIN|IND|NOM//obj//39 .//MAD//punct//20
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;Utbudet//NN|NEU|SIN|DEF|NOM//nsubj//1 varierar//VB|PRS|AKT//ROOT//1 alltså//AB//advmod//1 kvantitativt//AB|POS//advmod//1 med//PP//mark//13 hur//HA//advmod//13 villkoren//NN|NEU|PLU|DEF|NOM//nsubj//13 för//PP//mark//10 att//IE//mark//10 få//VB|INF|AKT//aux//10 köpa//VB|INF|AKT//acl//6 eller//KN//cc//12 hyra//VB|INF|AKT//conj//10 varierar//VB|PRS|AKT//advcl//1 .//MAD//punct//1
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//20 som//HP|-|-|-//nsubj//18 är//VB|PRS|AKT//cop//18 lättast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//20 är//VB|PRS|AKT//cop//20 observera//VB|INF|AKT//parataxis//1 är//VB|PRS|AKT//cop//22 förändringar//NN|UTR|PLU|IND|NOM//nsubj//41 i//PP//case//24 priset//NN|NEU|SIN|DEF|NOM//nmod//22 på//PP//case//27 ägda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//27 bostäder//NN|UTR|PLU|IND|NOM//nmod//22 ,//MID//punct//31 men//KN//cc//31 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 villkor//NN|NEU|PLU|IND|NOM//conj//22 för//PP//mark//34 att//IE//mark//34 få//VB|INF|AKT//aux//35 hyra//VB|INF|AKT//acl//31 en//DT|UTR|SIN|IND//det//37 bostad//NN|UTR|SIN|IND|NOM//obj//35 är//VB|PRS|AKT//cop//41 också//AB//advmod//41 en//DT|UTR|SIN|IND//det//41 del//NN|UTR|SIN|IND|NOM//obj//20 av//PP//case//43 utbudet//NN|NEU|SIN|DEF|NOM//nmod//41 .//MID//punct//41
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;Studentbostäder//PM|NOM//nsubj//53 och//KN//cc//48 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 former//NN|UTR|PLU|IND|NOM//conj//45 av//PP//case//50 äldrebostäder//NN|UTR|PLU|IND|NOM//nmod//48 är//VB|PRS|AKT//cop//53 bara//AB//advmod//53 tillgängliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//appos//41 för//PP//case//56 en//DT|UTR|SIN|IND//det//56 delmängd//NN|UTR|SIN|IND|NOM//nmod//53 av//PP//case//58 hushållen//NN|NEU|PLU|DEF|NOM//nmod//56 ,//MID//punct//53 och//KN//cc//66 för//PP//case//63 vanliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 hyreslägenheter//NN|UTR|PLU|IND|NOM//obl//66 kan//VB|PRS|AKT//aux//66 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//66 finnas//VB|INF|SFO//conj//53 krav//NN|NEU|PLU|IND|NOM//obj//53 som//HP|-|-|-//nsubj//69 utesluter//VB|PRS|AKT//acl:relcl//67 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//71 hushåll//NN|NEU|PLU|IND|NOM//obj//69 .//MAD//punct//1
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;Nyproduktion//NN|UTR|SIN|IND|NOM//nsubj//3 av//PP//case//2 bostäder//NN|UTR|PLU|IND|NOM//nmod//0 leder//VB|PRS|AKT//ROOT//3 till//PP//case//7 ett//DT|NEU|SIN|IND//det//7 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//7 utbud//NN|NEU|SIN|IND|NOM//obl//3 .//MAD//punct//3
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;Den//DT|UTR|SIN|DEF//det//11 primära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//11 ökningen//NN|UTR|SIN|DEF|NOM//nsubj//13 är//VB|PRS|AKT//cop//13 lätt//JJ|POS|UTR|SIN|IND|NOM//parataxis//3 att//IE//mark//15 identifiera//VB|INF|AKT//csubj//13 och//KN//cc//21 kan//VB|PRS|AKT//aux//21 åtminstone//AB//advmod//21 i//PP//advmod//21 närtid//NN|UTR|SIN|IND|NOM//fixed//19 prognosticeras//VB|INF|SFO//conj//15 .//MAD//punct//13
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;"Beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//mark//27 på//PP//case//25 vilka//HP|UTR/NEU|PLU|IND//dislocated//27 som//HP|-|-|-//nsubj//27 flyttar//VB|PRS|AKT//advcl//13 in//PL//advmod//27 i//PP//case//32 de//DT|UTR/NEU|PLU|DEF//det//32 nyproducerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//32 bostäderna//NN|UTR|PLU|DEF|NOM//obl//27 kommer//VB|PRS|AKT//advcl//3 ett//DT|NEU|SIN|IND//det//35 utbud//NN|NEU|SIN|IND|NOM//obj//33 av//PP//case//37 bostäder//NN|UTR|PLU|IND|NOM//nmod//35 att//IE//mark//39 tillkomma//VB|INF|AKT//advcl//33 ;//MID//punct//3"
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;det//PN|NEU|SIN|DEF|SUB/OBJ//parataxis//3 som//HP|-|-|-//nsubj:pass//43 kallas//VB|PRS|SFO//acl:relcl//41 flyttkedjor//NN|UTR|PLU|IND|NOM//xcomp//43 .//MAD//punct//41
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;Studier//NN|UTR|PLU|IND|NOM//nsubj:pass//50 av//PP//case//48 flyttkedjor//NN|UTR|PLU|IND|NOM//nmod//46 har//VB|PRS|AKT//aux//50 gjorts//VB|SUP|SFO//acl:relcl//41 i//PP//case//53 enstaka//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//53 fall//NN|NEU|PLU|IND|NOM//obl//50 och//KN//cc//55 visar//VB|PRS|AKT//conj//50 på//PP//case//58 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//58 skillnader//NN|UTR|PLU|IND|NOM//obl//55 i//PP//case//63 både//KN//cc//63 hur//HA//advmod//62 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 bostäder//NN|UTR|PLU|IND|NOM//obl//55 som//HP|-|-|-//nsubj:pass//65 bjuds//VB|PRS|SFO//acl:relcl//63 ut//PL//compound:prt//65 ,//MID//punct//50 och//KN//cc//74 vilka//HD|UTR/NEU|PLU|IND//det//70 hushåll//NN|NEU|PLU|IND|NOM//dislocated//74 som//HP|-|-|-//nsubj//74 kommer//VB|PRS|AKT//aux//74 att//IE//mark//74 flytta//VB|INF|AKT//conj//50 in//PL//compound:prt//74 i//PP//case//77 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obl//74 .//MAD//punct//3
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 ansatser//NN|UTR|PLU|IND|NOM//ROOT//1
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 för//PP//mark//4 att//IE//mark//4 få//VB|INF|AKT//advcl//1 en//DT|UTR|SIN|IND//det//6 uppfattning//NN|UTR|SIN|IND|NOM//obj//4 om//PP//mark//13 hur//HA//advmod//13 svåra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//10 Boverkets//PM|GEN//nmod:poss//11 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//13 blir//VB|PRS|AKT//aux//13 bett//VB|SUP|AKT//acl//6 två//RG|NOM//nummod//15 konsultföretag//NN|NEU|PLU|IND|NOM//obj//13 att//IE//mark//17 lämna//VB|INF|AKT//xcomp//13 förslag//NN|NEU|SIN|IND|NOM//obj//17 på//PP//case//21 en//DT|UTR|SIN|IND//det//21 modell//NN|UTR|SIN|IND|NOM//nmod//18 för//PP//mark//24 att//IE//mark//24 beräkna//VB|INF|AKT//advcl//17 skillnaden//NN|UTR|SIN|DEF|NOM//obj//24 mellan//PP//case//27 efterfrågan//NN|UTR|SIN|IND|NOM//nmod//25 och//KN//cc//29 behov//NN|NEU|SIN|IND|NOM//conj//27 av//PP//case//31 bostäder//NN|UTR|PLU|IND|NOM//nmod//29 .//MAD//punct//1
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;Ett//DT|NEU|SIN|IND//det//36 tredje//RO|NOM//amod//36 tillfrågat//PC|PRF|NEU|SIN|IND|NOM//amod//36 företag//NN|NEU|SIN|IND|NOM//nsubj//37 ansåg//VB|PRT|AKT//parataxis//1 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//37 inte//AB//advmod//37 ha//VB|INF|AKT//xcomp//37 möjlighet//NN|UTR|SIN|IND|NOM//obj//40 att//IE//mark//43 utföra//VB|INF|AKT//acl//41 uppdraget//NN|NEU|SIN|DEF|NOM//obj//43 inom//PP//case//47 givna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//47 tidsramar//NN|UTR|PLU|IND|NOM//obl//43 .//MAD//punct//37
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;Av//PP//case//50 uppdragsformuleringen//NN|UTR|SIN|DEF|NOM//obl//51 framgår//VB|PRS|AKT//conj//1 att//SN//mark//54 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//54 arbetat//VB|SUP|AKT//csubj//51 med//PP//case//56 hypotesen//NN|UTR|SIN|DEF|NOM//obl//54 att//SN//mark//59 efterfrågan//NN|UTR|SIN|DEF|NOM//nsubj//59 styr//VB|PRS|AKT//advcl//54 utbudet//NN|NEU|SIN|DEF|NOM//obj//59 på//PP//case//62 marknaden//NN|UTR|SIN|DEF|NOM//nmod//60 ,//MID//punct//59 vilket//HP|NEU|SIN|IND//obj//69 de//DT|UTR/NEU|PLU|DEF//det//67 kontrakterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//67 konsulterna//NN|UTR|PLU|DEF|NOM//nsubj//69 också//AB//advmod//69 antagit//VB|SUP|AKT//appos//59 .//MAD//punct//1
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;Den//DT|UTR|SIN|DEF//det//2 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 konsulten//NN|UTR|SIN|DEF|NOM//nsubj//3 baserar//VB|PRS|AKT//ROOT//3 sin//PS|UTR|SIN|DEF//nmod:poss//5 modell//NN|UTR|SIN|IND|NOM//obj//3 på//PP//case//7 data//NN|NEU|PLU|IND|NOM//obl//3 om//PP//mark//14 hur//HA//advmod//14 efterfrågan//NN|UTR|SIN|DEF|NOM//nsubj//14 hos//PP//case//13 invandrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//13 hushåll//NN|NEU|PLU|IND|NOM//nmod//10 avviker//VB|PRS|AKT//acl//7 från//PP//case//16 svenskfödda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//14 och//KN//cc//18 härleder//VB|PRS|AKT//conj//14 ur//PP//case//20 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//18 hur//HA//advmod//22 stor//JJ|POS|UTR|SIN|IND|NOM//amod//23 nyproduktion//NN|UTR|SIN|IND|NOM//nsubj//18 den//DT|UTR|SIN|DEF//det//25 befolkningsökning//NN|UTR|SIN|IND|NOM//obj//18 som//HP|-|-|-//nsubj//30 till//PP//case//29 stor//JJ|POS|UTR|SIN|IND|NOM//amod//29 del//NN|UTR|SIN|IND|NOM//obl//30 består//VB|PRS|AKT//acl:relcl//25 av//PP//case//32 invandrare//NN|UTR|PLU|IND|NOM//obl//30 kan//VB|PRS|AKT//aux//36 komma//VB|INF|AKT//aux//36 att//IE//mark//36 generera//VB|INF|AKT//xcomp//3 .//MAD//punct//3
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;Med//PP//case//39 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//3 som//KN//mark//42 grund//NN|UTR|SIN|IND|NOM//nsubj:pass//42 förs//VB|PRS|SFO//acl:relcl//39 av//PP//case//44 konsulten//NN|UTR|SIN|DEF|NOM//obl:agent//42 ett//DT|NEU|SIN|IND//det//46 resonemang//NN|NEU|SIN|IND|NOM//obj//42 kring//PP//mark//54 om//PP//case//50 denna//DT|UTR|SIN|DEF//det//50 skillnad//NN|UTR|SIN|IND|NOM//fixed//47 i//PP//case//52 efterfrågan//NN|UTR|SIN|DEF|NOM//nmod//50 bör//VB|PRS|AKT//aux//54 leda//VB|INF|AKT//advcl//42 till//PP//case//56 slutsatsen//NN|UTR|SIN|DEF|NOM//obl//54 att//SN//mark//60 samhället//NN|NEU|SIN|DEF|NOM//nsubj//60 bör//VB|PRS|AKT//aux//60 göra//VB|INF|AKT//acl//56 ett//DT|NEU|SIN|IND//det//63 annorlunda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//63 antagande//NN|NEU|SIN|IND|NOM//obj//60 om//PP//case//65 behovet//NN|NEU|SIN|DEF|NOM//obl//60 av//PP//case//67 bostäder//NN|UTR|PLU|IND|NOM//nmod//65 för//PP//case//69 invandrare//NN|UTR|PLU|IND|NOM//nmod//67 än//KN//case//73 för//PP//case//73 infödda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//73 svenskar//NN|UTR|PLU|IND|NOM//nmod//69 ,//MID//punct//39 delvis//AB//advmod//77 med//PP//case//77 hänvisning//NN|UTR|SIN|IND|NOM//nmod//39 till//PP//case//79 skillnader//NN|UTR|PLU|IND|NOM//nmod//77 i//PP//case//82 förväntad//PC|PRF|UTR|SIN|IND|NOM//amod//82 boendestandard//NN|UTR|SIN|IND|NOM//nmod//79 i//PP//case//85 invandrarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//85 ursprungsländer//NN|UTR|PLU|IND|NOM//nmod//77 .//MAD//punct//3
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;Den//DT|UTR|SIN|DEF//det//2 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 konsulten//NN|UTR|SIN|DEF|NOM//nsubj//14 ,//MID//punct//2 vars//HS|DEF//nmod:poss//5 redovisning//NN|UTR|SIN|IND|NOM//nsubj:pass//6 återges//VB|PRS|SFO//acl:relcl//2 i//PP//case//9 sin//PS|UTR|SIN|DEF//nmod:poss//9 helhet//NN|UTR|SIN|IND|NOM//obl//6 i//PP//case//11 bilaga//NN|UTR|SIN|IND|NOM//obl//6 4//RG|NOM//nummod//11 ,//MID//punct//2 bidrar//VB|PRS|AKT//ROOT//14 med//PP//case//19 två//RG|NOM//nummod//19 delvis//AB//advmod//18 sammanhängande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//19 ansatser//NN|UTR|PLU|IND|NOM//obl//14 ,//MID//punct//23 som//HP|-|-|-//obj//23 båda//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//23 avser//VB|PRS|AKT//acl:relcl//19 hur//HA//advmod//31 utbudet//NN|NEU|SIN|DEF|NOM//nsubj:pass//31 i//PP//case//29 form//NN|UTR|SIN|IND|NOM//fixed//26 av//PP//fixed//26 nyproduktion//NN|UTR|SIN|IND|NOM//nmod//25 kan//VB|PRS|AKT//aux//31 prognosticeras//VB|INF|SFO//ccomp//23 .//MAD//punct//14
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;Företaget//NN|NEU|SIN|DEF|NOM//nsubj//34 härleder//VB|PRS|AKT//parataxis//14 storleken//NN|UTR|SIN|DEF|NOM//obj//34 på//PP//case//39 den//DT|UTR|SIN|DEF//det//39 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//39 bostadsproduktionen//NN|UTR|SIN|DEF|NOM//nmod//35 ur//PP//case//42 fyra//RG|NOM//nummod//42 variabler//NN|UTR|PLU|IND|NOM//nmod//39 som//HP|-|-|-//nsubj//47 sedan//PP//advmod//45 2006//RG|NOM//obl//47 har//VB|PRS|AKT//aux//47 förklarat//VB|SUP|AKT//acl:relcl//42 huvuddelen//NN|UTR|SIN|DEF|NOM//obj//47 av//PP//case//51 allt//DT|NEU|SIN|IND/DEF//det//51 nybyggande//NN|NEU|SIN|IND|NOM//nmod//48 .//MAD//punct//34
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;•//NN|UTR|SIN|IND|NOM//case//3 Hushållens//NN|UTR|SIN|DEF|GEN//nmod:poss//3 finansiella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//3 netto//NN|NEU|SIN|IND|NOM//ROOT//3 .//MAD//punct//3
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;•//NN|UTR|SIN|IND|NOM//case//1 Räntan//NN|UTR|SIN|DEF|NOM//ROOT//1 .//MAD//punct//1
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;•//NN|UTR|SIN|IND|NOM//case//1 Sysselsättningen//NN|UTR|SIN|DEF|NOM//ROOT//1 .//MAD//punct//1
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;•//NN|UTR|SIN|IND|NOM//case//1 Byggkostnaderna//NN|UTR|PLU|DEF|NOM//ROOT//1 .//MAD//punct//1
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;I//PP//case//1 närtid//NN|UTR|SIN|IND|NOM//obl//11 ,//MID//punct//1 då//HA//mark//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 finns//VB|PRS|SFO//acl:relcl//1 prognoser//NN|UTR|PLU|IND|NOM//nsubj//5 för//PP//case//9 dessa//DT|UTR/NEU|PLU|DEF//det//9 faktorer//NN|UTR|PLU|IND|NOM//obl//5 ,//MID//punct//1 kommer//VB|PRS|AKT//aux//23 antalet//NN|NEU|SIN|DEF|NOM//nsubj//11 färdigställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//14 bostäder//NN|UTR|PLU|IND|NOM//nsubj//23 att//IE//mark//16 nå//VB|INF|AKT//acl//14 en//DT|UTR|SIN|IND//det//18 topp//NN|UTR|SIN|IND|NOM//obj//16 under//PP//case//20 2018//RG|NOM//nmod//18 och//KN//cc//23 därefter//AB//advmod//23 vika//VB|INF|AKT//ROOT//23 svagt//AB|POS//advmod//25 nedåt//AB//advmod//23 .//MAD//punct//23
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;En//DT|UTR|SIN|IND//det//28 trendframskrivning//NN|UTR|SIN|IND|NOM//obj//23 av//PP//case//31 genomsnittliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 förhållanden//NN|NEU|PLU|IND|NOM//nmod//28 den//DT|UTR|SIN|DEF//det//34 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//34 tioårsperioden//NN|UTR|SIN|DEF|NOM//nsubj//35 leder//VB|PRS|AKT//acl:relcl//28 till//PP//case//42 ett//DT|NEU|SIN|IND//det//40 stadigt//AB|POS//advmod//39 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//40 antal//NN|NEU|SIN|IND|NOM//nmod//42 färdigställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//42 bostäder//NN|UTR|PLU|IND|NOM//obl//35 och//KN//cc//44 når//VB|PRS|AKT//conj//35 drygt//AB|POS//advmod//46 60//RG|NOM//nummod//47 000//RG|NOM//nummod//48 år//NN|NEU|PLU|IND|NOM//nmod//49 2025//RG|NOM//obl//44 .//MAD//punct//23
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//53 skulle//VB|PRT|AKT//aux//53 innebära//VB|INF|AKT//parataxis//23 att//SN//mark//57 nyproduktionen//NN|UTR|SIN|DEF|NOM//nsubj//57 skulle//VB|PRT|AKT//aux//57 motsvara//VB|INF|AKT//ccomp//53 cirka//AB//advmod//59 75//RG|NOM//nummod//60 procent//NN|UTR|PLU|IND|NOM//obj//57 av//PP//case//63 de//DT|UTR/NEU|PLU|DEF//det//63 behov//NN|NEU|PLU|IND|NOM//nmod//60 av//PP//case//65 tillskott//NN|NEU|SIN|IND|NOM//nmod//63 av//PP//case//67 bostäder//NN|UTR|PLU|IND|NOM//nmod//65 som//HP|-|-|-//obj//70 Boverket//NN|NEU|SIN|DEF|NOM//nsubj//70 beräknar//VB|PRS|AKT//acl:relcl//63 för//PP//case//73 samma//DT|UTR/NEU|SIN/PLU|IND//det//73 period//NN|UTR|SIN|IND|NOM//obl//70 .//MAD//punct//23
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 ska//VB|PRS|AKT//aux//2 sägas//VB|INF|SFO//ROOT//2 att//SN//mark//10 statistiken//NN|UTR|SIN|DEF|NOM//nsubj//10 över//PP//advmod//6 påbörjade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 bostäder//NN|UTR|PLU|IND|NOM//nmod//4 under//PP//case//9 2017//RG|NOM//nmod//7 visar//VB|PRS|AKT//ccomp//2 att//SN//mark//19 antalet//NN|NEU|SIN|DEF|NOM//nsubj//19 färdigställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//14 bostäder//NN|UTR|PLU|IND|NOM//nmod//12 under//PP//case//16 2018//RG|NOM//nmod//14 kommer//VB|PRS|AKT//aux//19 att//IE//mark//19 överstiga//VB|INF|AKT//ccomp//10 det//DT|NEU|SIN|DEF//det//21 antal//NN|NEU|SIN|IND|NOM//obj//19 som//HP|-|-|-//obj//25 företagets//NN|NEU|SIN|DEF|GEN//nmod:poss//24 modell//NN|UTR|SIN|IND|NOM//nsubj//25 prognosticerar//VB|PRS|AKT//acl:relcl//21 .//MAD//punct//2
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;Om//SN//mark//29 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//29 betyder//VB|PRS|AKT//advcl//2 att//SN//mark//34 någon//DT|UTR|SIN|IND//det//33 ny//JJ|POS|UTR|SIN|IND|NOM//amod//33 variabel//NN|UTR|SIN|IND|NOM//nsubj//34 tillkommit//VB|SUP|AKT//ccomp//29 som//HP|-|-|-//nsubj//36 styr//VB|PRS|AKT//acl:relcl//34 bostadsproduktionen//NN|UTR|SIN|DEF|NOM//obj//36 ,//MID//punct//42 eller//KN//cc//42 om//SN//mark//42 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//42 visar//VB|PRS|AKT//conj//34 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//42 att//SN//mark//51 prognoserna//NN|UTR|PLU|DEF|NOM//nsubj//51 för//PP//case//49 de//DT|UTR/NEU|PLU|DEF//det//49 underliggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//49 variablerna//NN|UTR|PLU|DEF|NOM//nmod//45 är//VB|PRS|AKT//cop//51 fel//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ccomp//42 ,//MID//punct//53 återstår//VB|PRS|AKT//conj//29 att//IE//mark//55 se//VB|INF|AKT//xcomp//53 .//MAD//punct//2
5.3.4 Boverkets uppgift att definiera bostadsbristen / Boverket får i uppdrag att bedöma bostadsbristen;Konsultrapporten//NN|UTR|SIN|DEF|NOM//nsubj//1 innehåller//VB|PRS|AKT//ROOT//1 också//AB//advmod//1 en//DT|UTR|SIN|IND//det//4 beskrivning//NN|UTR|SIN|IND|NOM//obj//1 av//PP//mark//14 hur//HA//advmod//14 den//DT|UTR|SIN|DEF//det//9 lokala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 efterfrågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//14 på//PP//case//12 nyproducerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//12 bostäder//NN|UTR|PLU|IND|NOM//nmod//9 kan//VB|PRS|AKT//aux//14 beräknas//VB|INF|SFO//acl//4 .//MAD//punct//1
