– en långsiktigt hållbar militär personalförsörjning och en modern folkförankring av försvaret;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//6 Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//6 militära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//6 personalförsörjning//NN|UTR|SIN|IND|NOM//nmod//2
8.2.1 Introduktionen av begreppet folkförankring av försvaret;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//4 om//PP//case//3 frivillig//JJ|POS|UTR|SIN|IND|NOM//amod//3 försvarsverksamhet//NN|UTR|SIN|IND|NOM//nmod//0 konstaterade//VB|PRT|AKT//ROOT//4 i//PP//case//7 sitt//PS|NEU|SIN|DEF//nmod:poss//7 betänkande//NN|NEU|SIN|IND|NOM//obl//4  //_SP////7 Ny//JJ|POS|UTR|SIN|IND|NOM//amod//10 inriktning//NN|UTR|SIN|IND|NOM//obj//4 av//PP//case//13 frivillig//JJ|POS|UTR|SIN|IND|NOM//amod//13 beredskapsverksamhet//NN|UTR|SIN|IND|NOM//nmod//10 (//PAD//punct//10 SOU//PM|NOM//nmod//16 2008:101//RG|NOM//appos//10 )//PAD//punct//10 att//SN//mark//23 begreppet//NN|NEU|SIN|DEF|NOM//nmod//20 folkförankring//NN|UTR|SIN|IND|NOM//nsubj//23 inte//AB//advmod//23 är//VB|PRS|AKT//cop//23 entydigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//4 och//KN//cc//27 att//SN//mark//27 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//27 används//VB|PRS|SFO//conj//23 i//PP//case//30 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 sammanhang//NN|NEU|PLU|IND|NOM//obl//27 med//PP//case//34 något//AB//det//34 olika//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//34 innebörd//NN|UTR|SIN|IND|NOM//obl//27 .//MAD//punct//4
8.2.1 Introduktionen av begreppet folkförankring av försvaret;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//37 menade//VB|PRT|AKT//conj//4 att//SN//mark//42 generellt//AB|POS//advmod//42 torde//VB|PRT|AKT//aux//42 innebörden//NN|UTR|SIN|DEF|NOM//nsubj//42 vara//VB|INF|AKT//ccomp//37 att//SN//mark//58 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 former//NN|UTR|PLU|IND|NOM//nsubj:pass//58 av//PP//case//50 ,//MID//punct//50 främst//AB|SUV//advmod//50 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 beslut//NN|NEU|PLU|IND|NOM//nmod//45 i//PP//case//54 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 församlingar//NN|UTR|PLU|IND|NOM//nmod//50 ,//MID//punct//45 inte//AB//advmod//58 enbart//AB//advmod//58 accepteras//VB|INF|SFO//ccomp//42 av//PP//case//61 en//DT|UTR|SIN|IND//det//61 majoritet//NN|UTR|SIN|IND|NOM//obl:agent//58 av//PP//case//63 befolkningen//NN|UTR|SIN|DEF|NOM//nmod//61 utan//KN//cc//77 också//AB//advmod//77 att//SN//mark//77 en//DT|UTR|SIN|IND//det//68 majoritet//NN|UTR|SIN|IND|NOM//nmod//77 mer//AB|KOM//advmod//72 eller//KN//fixed//69 mindre//AB|KOM//fixed//69 fast//JJ|POS|UTR|SIN|IND|NOM//advmod//77 och//KN//cc//74 kontinuerligt//AB|POS//advmod//75 delar//VB|PRS|AKT//conj//72 de//DT|UTR/NEU|PLU|DEF//det//77 värderingar//NN|UTR|PLU|IND|NOM//conj//63 som//HP|-|-|-//nsubj//79 bär//VB|PRS|AKT//acl:relcl//77 upp//PL//compound:prt//79 beslutet//NN|NEU|SIN|DEF|NOM//obj//79 och//KN//cc//85 även//AB//advmod//85 är//VB|PRS|AKT//cop//85 beredda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//79 att//IE//mark//87 bära//VB|INF|AKT//advcl//85 de//DT|UTR/NEU|PLU|DEF//det//89 konsekvenser//NN|UTR|PLU|IND|NOM//obj//87 beslutet//NN|NEU|SIN|DEF|NOM//nsubj//92 kan//VB|PRS|AKT//aux//92 få//VB|INF|AKT//acl:relcl//89 i//PP//case//97 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//97 eller//KN//cc//96 annat//JJ|POS|NEU|SIN|IND|NOM//conj//94 avseende//NN|NEU|SIN|IND|NOM//obl//92 för//PP//case//99 befolkningen//NN|UTR|SIN|DEF|NOM//obl//92 .//MAD//punct//77
8.2.1 Introduktionen av begreppet folkförankring av försvaret;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//102 konstaterade//VB|PRT|AKT//conj//4 vidare//AB|KOM//advmod//102 att//SN//mark//130 sambandet//NN|NEU|SIN|DEF|NOM//nsubj//130 mellan//PP//case//107 uppfattningar//NN|UTR|PLU|IND|NOM//nmod//105 om//PP//case//110 säkerhetspolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//110 behov//NN|NEU|PLU|IND|NOM//nmod//107 ,//MID//punct//113 försvarspolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//113 behov//NN|NEU|PLU|IND|NOM//conj//110 och//KN//cc//115 behov//NN|NEU|PLU|IND|NOM//conj//110 inom//PP//case//118 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//118 krisberedskap//NN|UTR|SIN|IND|NOM//nmod//115 samt//KN//cc//121 medborgarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//121 intresse//NN|NEU|SIN|IND|NOM//conj//110 för//PP//case//124 dessa//DT|UTR/NEU|PLU|DEF//det//124 frågor//NN|UTR|PLU|IND|NOM//nmod//121 ,//MID//punct//110 liksom//PP//mark//130 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//128 engagemang//NN|NEU|SIN|IND|NOM//nsubj//130 vad//HP|NEU|SIN|IND//nsubj//130 gäller//VB|PRS|AKT//advcl//102 val//NN|NEU|SIN|IND|NOM//obj//130 av//PP//case//134 politisk//JJ|POS|UTR|SIN|IND|NOM//amod//134 linje//NN|UTR|SIN|IND|NOM//nmod//131 grundat//PC|PRF|NEU|SIN|IND|NOM//advcl//130 på//PP//case//137 intresse//NN|NEU|SIN|IND|NOM//obl//135 för//PP//mark//143 just//AB//advmod//140 dessa//DT|UTR/NEU|PLU|DEF//det//141 frågor//NN|UTR|PLU|IND|NOM//nsubj//143 är//VB|PRS|AKT//cop//143 svårt//JJ|POS|NEU|SIN|IND|NOM//advcl//135 och//KN//cc//145 komplext//JJ|POS|NEU|SIN|IND|NOM//conj//143 att//IE//mark//147 bringa//VB|INF|AKT//acl//145 klarhet//NN|UTR|SIN|IND|NOM//obj//147 i//PP//advmod//147 men//KN//cc//154 att//SN//mark//154 sambandet//NN|NEU|SIN|DEF|NOM//nsubj//154 sannolikt//AB|POS//advmod//154 hänger//VB|PRS|AKT//conj//147 samman//PL//compound:prt//154 med//PP//case//158 vilken//HD|UTR|SIN|IND//det//158 bild//NN|UTR|SIN|IND|NOM//obl//154 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//160 har//VB|PRS|AKT//acl:relcl//158 av//PL//mark//166 hur//HA//advmod//163 hoten//NN|NEU|PLU|DEF|NOM//nsubj:pass//166 mot//PP//case//165 landet//NN|NEU|SIN|DEF|NOM//nmod//163 gestaltas//VB|PRS|SFO//ccomp//160 .//MAD//punct//154
8.2.1 Introduktionen av begreppet folkförankring av försvaret;I//PP//case//170 detta//DT|NEU|SIN|DEF//det//170 avseende//NN|NEU|SIN|IND|NOM//obl//171 spelar//VB|PRS|AKT//parataxis//154 media//NN|UTR|SIN|IND|NOM//obj//171 i//PP//case//174 samspel//NN|NEU|SIN|IND|NOM//obl//171 och//KN//cc//177 i//PP//case//177 kombination//NN|UTR|SIN|IND|NOM//conj//174 med//PP//case//181 de//DT|UTR/NEU|PLU|DEF//det//181 viktigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//181 företrädarna//NN|UTR|PLU|DEF|NOM//nmod//177 för//PP//case//183 regeringen//NN|UTR|SIN|DEF|NOM//nmod//181 och//KN//cc//187 de//DT|UTR/NEU|PLU|DEF//det//187 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//187 partierna//NN|NEU|PLU|DEF|NOM//conj//183 ,//MID//punct//171 sannolikt//AB|POS//advmod//194 den//DT|UTR|SIN|DEF//det//194 stora//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//194 och//KN//cc//193 viktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//191 rollen//NN|UTR|SIN|DEF|NOM//appos//171 när//HA//case//198 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//195 gäller//VB|PRS|AKT//fixed//195 beskrivningen//NN|UTR|SIN|DEF|NOM//obl//171 av//PP//case//201 dessa//DT|UTR/NEU|PLU|DEF//det//201 hot//NN|NEU|PLU|IND|NOM//nmod//198 och//KN//cc//206 hur//HA//advmod//206 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//206 ska//VB|PRS|AKT//aux//206 hanteras//VB|INF|SFO//conj//198 .//MAD//punct//102
8.2.1 Introduktionen av begreppet folkförankring av försvaret;Många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//209 medborgare//NN|UTR|PLU|IND|NOM//nsubj//210 anser//VB|PRS|AKT//conj//102 sannolikt//AB|POS//advmod//210 att//SN//mark//216 denna//DT|UTR|SIN|DEF//det//214 fråga//NN|UTR|SIN|IND|NOM//nsubj//216 är//VB|PRS|AKT//cop//216 sådan//JJ|POS|UTR|SIN|IND|NOM//ccomp//210 att//SN//mark//223 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//223 i//PP//case//221 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//221 grad//NN|UTR|SIN|IND|NOM//obl//223 måste//VB|PRS|AKT//aux//223 överlåtas//VB|INF|SFO//advcl//216 till//PP//case//225 de//PN|UTR/NEU|PLU|DEF|SUB//obl//223 som//HP|-|-|-//nsubj//228 dagligen//AB//advmod//228 arbetar//VB|PRS|AKT//acl:relcl//225 med//PP//case//230 sådant//JJ|POS|NEU|SIN|IND|NOM//obl//228 ,//MID//punct//230 dvs.//AB|AN//advmod//234 till//PP//case//234 riksdag//NN|UTR|SIN|IND|NOM//appos//230 ,//MID//punct//236 regering//NN|UTR|SIN|IND|NOM//conj//234 och//KN//cc//239 försvarets//NN|NEU|SIN|DEF|GEN//nmod:poss//239 ledning//NN|UTR|SIN|IND|NOM//conj//234 .//MAD//punct//4

8.2.2 Ändrade förutsättningar för folkförankringen av försvaret;Värnplikten//NN|UTR|SIN|DEF|NOM//nsubj:pass//1 tillämpas//VB|PRS|SFO//ROOT//1 i//PP//advmod//1 dag//NN|UTR|SIN|IND|NOM//fixed//2 endast//AB//advmod//1 om//SN//mark//12 regeringen//NN|UTR|SIN|DEF|NOM//nsubj:pass//12 med//PP//mark//12 hänsyn//NN|UTR|SIN|IND|NOM//fixed//7 till//PP//fixed//7 att//SN//mark//12 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//12 behövs//VB|PRS|SFO//advcl//1 för//PP//case//15 Sveriges//PM|GEN//nmod:poss//15 försvarsberedskap//NN|UTR|SIN|IND|NOM//obl//12 har//VB|PRS|AKT//aux//17 beslutat//VB|SUP|AKT//conj//1 om//PP//case//19 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//17 .//MAD//punct//1
8.2.2 Ändrade förutsättningar för folkförankringen av försvaret;Även//AB//mark//12 om//SN//fixed//0 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//12 i//PP//case//6 samband//NN|NEU|SIN|IND|NOM//fixed//3 med//PP//fixed//3 övergången//NN|UTR|SIN|DEF|NOM//obl//12 till//PP//case//8 det//DT|NEU|SIN|DEF//nmod//6 nu//AB//advmod//12 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 personalförsörjningssystemet//NN|NEU|SIN|DEF|NOM//nsubj//12 framhöll//VB|PRT|AKT//ROOT//12 att//SN//mark//27 det//DT|NEU|SIN|DEF//det//16 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 försvaret//NN|NEU|SIN|DEF|NOM//nsubj//24 med//PP//case//19 tidsbegränsat//PC|PRF|NEU|SIN|IND|NOM//amod//19 anställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//16 soldater//NN|UTR|PLU|IND|NOM//nmod//16 inte//AB//advmod//24 är//VB|PRS|AKT//cop//24 ett//DT|NEU|SIN|IND//det//24 yrkesförsvar//NN|NEU|SIN|IND|NOM//nsubj//27 är//VB|PRS|AKT//cop//27 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//27 försvar//NN|NEU|SIN|IND|NOM//ccomp//12 ,//MID//punct//31 enligt//PP//case//31 min//PS|UTR|SIN|DEF//nmod:poss//31 uppfattning//NN|UTR|SIN|IND|NOM//conj//27 ,//MID//punct//34 att//IE//mark//34 likna//VB|INF|AKT//acl:relcl//27 vid//PP//case//37 ett//DT|NEU|SIN|IND//det//37 yrkesförsvar//NN|NEU|SIN|IND|NOM//obl//34 där//HA//advmod//44 gruppbefäl//NN|NEU|SIN|IND|NOM//nsubj//44 ,//MID//punct//41 soldater//NN|UTR|PLU|IND|NOM//conj//39 och//KN//cc//43 sjömän//NN|UTR|PLU|IND|NOM//conj//39 tjänstgör//VB|PRS|AKT//acl:relcl//37 med//PP//case//46 anställningsavtal//NN|NEU|SIN|IND|NOM//obl//44 och//KN//cc//51 inte//AB//advmod//51 med//PP//case//51 ett//DT|NEU|SIN|IND//det//51 pliktsystem//NN|NEU|SIN|IND|NOM//conj//44 som//KN//mark//53 grund//NN|UTR|SIN|IND|NOM//nmod//51 .//MAD//punct//12
8.2.2 Ändrade förutsättningar för folkförankringen av försvaret;De//DT|UTR/NEU|PLU|DEF//det//1 grundförutsättningar//NN|UTR|PLU|IND|NOM//nsubj//23 som//HP|-|-|-//obl//4 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//4 framhöll//VB|PRT|AKT//acl:relcl//1 i//PP//case//7 propositionen//NN|UTR|SIN|DEF|NOM//nmod//7 Totalförsvar//NN|NEU|SIN|IND|NOM//obl//4 i//PP//case//9 förnyelse//NN|UTR|SIN|IND|NOM//nmod//7  //_SP////9 (//PAD//punct//1 prop//NN|UTR|SIN|IND|NOM//appos//1 .//MAD//punct//1
8.2.2 Ändrade förutsättningar för folkförankringen av försvaret;1995/96:12//RG|NOM//nmod//1 )//PAD//punct//19 som//KN//case//18 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 komponenter//NN|UTR|PLU|IND|NOM//obl//19 kännetecknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//1 ett//DT|NEU|SIN|IND//det//22 folkförankrat//PC|PRF|NEU|SIN|IND|NOM//amod//22 försvar//NN|NEU|SIN|IND|NOM//obj//19 finns//VB|PRS|SFO//ROOT//23 i//PP//case//25 princip//NN|UTR|SIN|IND|NOM//obl//23 inte//AB//advmod//23 längre//AB|KOM//advmod//23 .//MAD//punct//23
8.2.2 Ändrade förutsättningar för folkförankringen av försvaret;Att//SN//mark//5 begreppet//NN|NEU|SIN|DEF|NOM//nmod//2 folkförankring//NN|UTR|SIN|IND|NOM//nsubj//5 av//PP//case//4 försvaret//NN|NEU|SIN|DEF|NOM//nmod//2 har//VB|PRS|AKT//csubj//15 en//DT|UTR|SIN|IND//det//8 bred//JJ|POS|UTR|SIN|IND|NOM//amod//8 innebörd//NN|UTR|SIN|IND|NOM//obj//5 och//KN//cc//12 att//SN//mark//12 begreppet//NN|NEU|SIN|DEF|NOM//nsubj:pass//12 används//VB|PRS|SFO//conj//5 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//12 ,//MID//punct//12 framkommer//VB|PRS|AKT//ROOT//15 bl.a.//AB|AN//advmod//15 av//PP//case//19 den//DT|UTR|SIN|DEF//det//19 skrift//NN|UTR|SIN|IND|NOM//obl//15 som//HP|-|-|-//nsubj:pass//21 sammanställts//VB|SUP|SFO//acl:relcl//19 i//PP//case//23 samband//NN|NEU|SIN|IND|NOM//obl//21 med//PP//case//27 ett//DT|NEU|SIN|IND//det//27 seminarium//NN|NEU|SIN|IND|NOM//amod//27 anordnat//PC|PRF|NEU|SIN|IND|NOM//obl//21 av//PP//case//29 Folk//NN|NEU|PLU|IND|NOM//nmod//27 och//KN//cc//31 Försvar//NN|NEU|SIN|IND|NOM//conj//29 tillsammans//AB//advmod//34 med//PP//case//34 Landstormsfonden//PM|NOM//obl//21 i//PP//case//36 slutet//NN|NEU|SIN|DEF|NOM//nmod//34 av//PP//case//39 år//NN|NEU|SIN|IND|NOM//nmod//39 2013//RG|NOM//nmod//36 ,//MID//punct//15
8.2.2 Ändrade förutsättningar för folkförankringen av försvaret;Folkförankring//NN|UTR|SIN|IND|NOM//ROOT//0 –//RG|NOM//punct//0  //_SP////1 Tankar//NN|UTR|PLU|IND|NOM//conj//0 kring//PP//case//5 begreppet//NN|NEU|SIN|DEF|NOM//nmod//3 och//KN//cc//8 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//8 innebörd//NN|UTR|SIN|IND|NOM//conj//5 ,//MID//punct//3 där//HA//advmod//14 folkförankring//NN|UTR|SIN|IND|NOM//nsubj:pass//14 av//PP//case//13 försvaret//NN|NEU|SIN|DEF|NOM//nmod//11 diskuteras//VB|PRS|SFO//acl:relcl//3 ur//PP//case//17 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 perspektiv//NN|NEU|PLU|IND|NOM//obl//14 och//KN//cc//19 utgångspunkter//NN|UTR|PLU|IND|NOM//conj//17 .//MAD//punct//0
8.2.2 Ändrade förutsättningar för folkförankringen av försvaret;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 är//VB|PRS|AKT//cop//8 inte//AB//advmod//8 minst//AB|SUV//advmod//7 ur//PP//case//7 ett//DT|NEU|SIN|IND//det//7 demokratiskt//JJ|POS|NEU|SIN|IND|NOM//amod//7 perspektiv//NN|NEU|SIN|IND|NOM//obl//8 uppenbart//JJ|POS|NEU|SIN|IND|NOM//ROOT//8 att//SN//mark//11 Sverige//PM|NOM//nsubj//11 behöver//VB|PRS|AKT//csubj//8 ett//DT|NEU|SIN|IND//det//13 försvar//NN|NEU|SIN|IND|NOM//obj//11 som//HP|-|-|-//nsubj//16 är//VB|PRS|AKT//cop//16 folkförankrat//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//13 .//MAD//punct//8
8.2.2 Ändrade förutsättningar för folkförankringen av försvaret;Frågan//NN|UTR|SIN|DEF|NOM//nsubj//19 är//VB|PRS|AKT//parataxis//8 då//AB//advmod//19 om//SN//mark//24 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 är//VB|PRS|AKT//cop//24 möjligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//19 att//IE//mark//26 uppnå//VB|INF|AKT//csubj//24 en//DT|UTR|SIN|IND//det//28 folkförankring//NN|UTR|SIN|IND|NOM//obj//26 av//PP//case//30 försvaret//NN|NEU|SIN|DEF|NOM//nmod//28 under//PP//case//33 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//33 förutsättningar//NN|UTR|PLU|IND|NOM//nmod//28 och//KN//cc//36 vilka//HD|UTR/NEU|PLU|IND//det//36 åtgärder//NN|UTR|PLU|IND|NOM//conj//28 som//HP|-|-|-//nsubj//42 i//PP//case//40 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//40 fall//NN|NEU|PLU|IND|NOM//obl//42 är//VB|PRS|AKT//cop//42 nödvändiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//36 för//PP//mark//45 att//IE//mark//45 uppnå//VB|INF|AKT//advcl//42 en//DT|UTR|SIN|IND//det//47 folkförankring//NN|UTR|SIN|IND|NOM//obj//45 i//PP//case//50 ett//DT|NEU|SIN|IND//det//50 försvar//NN|NEU|SIN|IND|NOM//nmod//47 som//HP|-|-|-//nsubj//58 i//PP//case//55 de//DT|UTR/NEU|PLU|DEF//det//55 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//55 avseenden//NN|NEU|PLU|IND|NOM//obl//58 är//VB|PRS|AKT//cop//58 att//IE//mark//58 likna//VB|INF|AKT//acl:relcl//50 med//PP//case//61 ett//DT|NEU|SIN|IND//det//61 yrkesförsvar//NN|NEU|SIN|IND|NOM//obl//58 ?//MAD//punct//19
8.2.2 Ändrade förutsättningar för folkförankringen av försvaret;I//PP//case//2 avsnitt//NN|NEU|SIN|IND|NOM//nmod//2 8.2.3//RG|NOM//obl//3 görs//VB|PRS|SFO//ROOT//3 ett//DT|NEU|SIN|IND//det//5 försök//NN|NEU|SIN|IND|NOM//nsubj:pass//3 att//IE//mark//7 beskriva//VB|INF|AKT//acl//5 vad//HP|NEU|SIN|IND//obj//12 folkförankring//NN|UTR|SIN|IND|NOM//nsubj//12 av//PP//case//11 försvaret//NN|NEU|SIN|DEF|NOM//nmod//9 innebär//VB|PRS|AKT//ccomp//7 i//PP//advmod//12 dag//NN|UTR|SIN|IND|NOM//fixed//13 .//MAD//punct//3

8.2.3 En ny innebörd av folkförankringen av försvaret;Det//DT|NEU|SIN|DEF//det//2 militära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 försvaret//NN|NEU|SIN|DEF|NOM//nsubj//5 och//KN//cc//4 Försvarsmakten//NN|UTR|SIN|DEF|NOM//conj//2 intar//VB|PRS|AKT//ROOT//5 en//DT|UTR|SIN|IND//det//7 särställning//NN|UTR|SIN|IND|NOM//obj//5 bland//PP//case//9 myndigheter//NN|UTR|PLU|IND|NOM//nmod//7 i//PP//case//11 Sverige//PM|NOM//nmod//9 (//PAD//punct//5 jfr//VB|AN//parataxis//5 15//RG|NOM//nummod//15 kap.//NN|AN//nmod//18 13//RG|NOM//nummod//17 §//NN|AN//nmod//18 regeringsformen//NN|UTR|SIN|DEF|NOM//obj//13 )//PAD//punct//5 .//MAD//punct//5
8.2.3 En ny innebörd av folkförankringen av försvaret;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//22 handlar//VB|PRS|AKT//parataxis//5 ytterst//AB|SUV//advmod//22 om//PP//mark//28 vilka//HD|UTR/NEU|PLU|IND//det//26 uppgifter//NN|UTR|PLU|IND|NOM//nmod//27 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//28 har//VB|PRS|AKT//advcl//22 i//PP//case//31 sin//PS|UTR|SIN|DEF//nmod:poss//31 instruktion//NN|UTR|SIN|IND|NOM//obl//28 (//PAD//punct//33 förordning//NN|UTR|SIN|IND|NOM//conj//28 [//PAD//nmod//35 2007:1266//RG|NOM//nmod//33 ]//PAD//punct//33 med//PP//case//38 instruktion//NN|UTR|SIN|IND|NOM//nmod//33 för//PP//case//40 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nmod//38 )//PAD//punct//33 .//MAD//punct//22
8.2.3 En ny innebörd av folkförankringen av försvaret;I//PP//case//46 instruktionens//NN|UTR|SIN|DEF|GEN//nmod:poss//46 2//RG|NOM//nummod//46 §//NN|AN//obl//47 anges//VB|PRS|SFO//parataxis//22 som//KN//mark//50 en//DT|UTR|SIN|IND//det//50 uppgift//NN|UTR|SIN|IND|NOM//obl//47 att//SN//mark//55 Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//55 ska//VB|PRS|AKT//aux//55 kunna//VB|INF|AKT//aux//55 försvara//VB|INF|AKT//acl//50 Sverige//PM|NOM//obj//55 och//KN//cc//58 främja//VB|INF|AKT//conj//55 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//60 säkerhet//NN|UTR|SIN|IND|NOM//obj//58 genom//PP//case//62 insatser//NN|UTR|PLU|IND|NOM//obl//58 nationellt//AB|POS//nmod//62 och//KN//cc//65 internationellt//AB|POS//conj//63 .//MID//punct//22
8.2.3 En ny innebörd av folkförankringen av försvaret;Försvarsmakten//NN|UTR|SIN|DEF|NOM//nsubj//71 ska//VB|PRS|AKT//aux//71 vidare//AB|KOM//advmod//71 kunna//VB|INF|AKT//aux//71 upptäcka//VB|INF|AKT//parataxis//22 och//KN//cc//73 avvisa//VB|INF|AKT//conj//71 kränkningar//NN|UTR|PLU|IND|NOM//obj//73 av//PP//case//78 det//DT|NEU|SIN|DEF//det//78 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//78 territoriet//NN|NEU|SIN|DEF|NOM//nmod//74 samt//KN//cc//80 värna//VB|INF|AKT//conj//71 Sveriges//PM|GEN//nmod:poss//82 suveräna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod:poss//83 rättigheter//NN|UTR|PLU|IND|NOM//obj//80 och//KN//cc//86 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//86 intressen//NN|NEU|PLU|IND|NOM//conj//83 utanför//PP//case//90 det//DT|NEU|SIN|DEF//det//90 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//90 territoriet//NN|NEU|SIN|DEF|NOM//nmod//86 .//MAD//punct//22
8.2.3 En ny innebörd av folkförankringen av försvaret;Försvarsmaktens//NN|UTR|SIN|DEF|GEN//nmod:poss//94 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//94 ansvar//NN|NEU|SIN|IND|NOM//nsubj:pass//95 beskrivs//VB|PRS|SFO//parataxis//22 i//PP//case//98 1//RG|NOM//nummod//98 §//NN|AN//obl//95 i//PP//case//100 instruktionen//NN|UTR|SIN|DEF|NOM//nmod//98 som//KN//mark//105 att//SN//mark//105 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//105 ska//VB|PRS|AKT//aux//105 upprätthålla//VB|INF|AKT//advcl//95 och//KN//cc//107 utveckla//VB|INF|AKT//conj//105 ett//DT|NEU|SIN|IND//det//110 militärt//JJ|POS|NEU|SIN|IND|NOM//amod//110 försvar//NN|NEU|SIN|IND|NOM//obj//107 .//MAD//punct//22
8.2.3 En ny innebörd av folkförankringen av försvaret;Grunden//NN|UTR|SIN|DEF|NOM//nsubj//117 för//PP//case//114 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//112 ska//VB|PRS|AKT//aux//117 vara//VB|INF|AKT//cop//117 förmågan//NN|UTR|SIN|DEF|NOM//parataxis//22 till//PP//case//120 väpnad//PC|PRF|UTR|SIN|IND|NOM//amod//120 strid//NN|UTR|SIN|IND|NOM//nmod//117 .//MAD//punct//5
