
1 KAP. PROBLEMFORMULERING;Jämställdhet//NN|UTR|SIN|IND|NOM//nsubj:pass//2 kan//VB|PRS|AKT//aux//2 beaktas//VB|INF|SFO//ROOT//2 i//PP//case//6 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 slag//NN|NEU|PLU|IND|NOM//obl//2 av//PP//case//8 regler//NN|UTR|PLU|IND|NOM//nmod//6 ,//MID//punct//11 exempelvis//AB//advmod//11 arbetsrätt//NN|UTR|SIN|IND|NOM//conj//8 ,//MID//punct//13 arbetsmiljö//NN|UTR|SIN|IND|NOM//conj//11 ,//MID//punct//15 villkor//NN|NEU|PLU|IND|NOM//conj//11 för//PP//case//17 verksamheter//NN|UTR|PLU|IND|NOM//nmod//15 ,//MID//punct//19 planering//NN|UTR|SIN|IND|NOM//conj//17 och//KN//cc//21 byggande//NN|NEU|SIN|IND|NOM//conj//17 av//PP//case//23 anläggningar//NN|UTR|PLU|IND|NOM//nmod//21 ,//MID//punct//25 upphandling//NN|UTR|SIN|IND|NOM//conj//17 av//PP//case//27 entreprenader//NN|UTR|PLU|IND|NOM//nmod//25 ,//MID//punct//29 trafikering//NN|UTR|SIN|IND|NOM//conj//27 och//KN//cc//32 mycket//JJ|POS|NEU|SIN|IND|NOM//advmod//32 annat//PN|NEU|SIN|IND|SUB/OBJ//conj//27 .//MAD//punct//2

2.2.1 Planeringens funktioner och målsättningar En aktiv och en passiv funktion / Portalen ger tolkningsmönster och öppnar för jämställdhet;Portalparagrafen//NN|UTR|SIN|DEF|NOM//nsubj//1 ger//VB|PRS|AKT//ROOT//1 ett//DT|NEU|SIN|IND//det//3 mönster//NN|NEU|SIN|IND|NOM//obj//1 av//PP//case//5 intressen//NN|NEU|PLU|IND|NOM//nmod//3 ,//MID//punct//5 som//HP|-|-|-//nsubj:pass//9 ska//VB|PRS|AKT//aux//9 användas//VB|INF|SFO//acl:relcl//5 i//PP//case//12 alla//DT|UTR/NEU|PLU|IND/DEF//det//12 besluten//NN|NEU|PLU|DEF|NOM//obl//9 enligt//PP//case//14 lagen//NN|UTR|SIN|DEF|NOM//nmod//12 .//MAD//punct//1
2.2.1 Planeringens funktioner och målsättningar En aktiv och en passiv funktion / Portalen ger tolkningsmönster och öppnar för jämställdhet;Den//DT|UTR|SIN|DEF//det//18 konkreta//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//18 platsen//NN|UTR|SIN|DEF|NOM//obj//1 och//KN//cc//23 de//DT|UTR/NEU|PLU|DEF//det//22 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 idéerna//NN|UTR|PLU|DEF|NOM//nsubj//23 fyller//VB|PRS|AKT//conj//1 sedan//AB//advmod//23 på//PP//case//28 detta//DT|NEU|SIN|DEF//det//28 generella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 mönster//NN|NEU|SIN|IND|NOM//obl//23 .//MAD//punct//1
2.2.1 Planeringens funktioner och målsättningar En aktiv och en passiv funktion / Portalen ger tolkningsmönster och öppnar för jämställdhet;"Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//1 innebär//VB|PRS|AKT//ROOT//1 att//SN//mark//7 de//DT|UTR/NEU|PLU|DEF//det//5 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 kapitlen//NN|NEU|PLU|DEF|NOM//nsubj//7 inte//AB//advmod//7 tillför//VB|PRS|AKT//ccomp//1 några//DT|UTR/NEU|PLU|IND//det//10 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 intressen//NN|NEU|PLU|IND|NOM//obj//7 ;//MID//punct//1"
2.2.1 Planeringens funktioner och målsättningar En aktiv och en passiv funktion / Portalen ger tolkningsmönster och öppnar för jämställdhet;de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//13 finns//VB|PRS|SFO//parataxis//1 alla//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//13 med//PL//compound:prt//13 i//PP//case//17 portalen//NN|UTR|SIN|DEF|NOM//obl//13 ,//MID//punct//23 eller//KN//cc//23 några//DT|UTR/NEU|PLU|IND//det//22 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 slags//NN|NEU|PLU|IND|GEN//nmod:poss//23 hänsynskrav//NN|NEU|PLU|IND|NOM//conj//13 .//MAD//punct//23
2.2.1 Planeringens funktioner och målsättningar En aktiv och en passiv funktion / Portalen ger tolkningsmönster och öppnar för jämställdhet;Återstoden//NN|UTR|SIN|DEF|NOM//nsubj//28 av//PP//case//27 lagen//NN|UTR|SIN|DEF|NOM//nmod//25 handlar//VB|PRS|AKT//conj//13 i//PP//mark//34 stället//NN|NEU|SIN|DEF|NOM//fixed//29 om//PP//fixed//29 hur//HA//advmod//34 processerna//NN|UTR|PLU|DEF|NOM//nsubj//34 leder//VB|PRS|AKT//advcl//28 fram//PL//advmod//34 till//PP//case//37 beslut//NN|NEU|PLU|IND|NOM//obl//34 och//KN//cc//41 vilka//HP|UTR/NEU|PLU|IND//det//40 aktörerna//NN|UTR|PLU|DEF|NOM//nsubj//41 är//VB|PRS|AKT//conj//28 .//MAD//punct//13
2.2.1 Planeringens funktioner och målsättningar En aktiv och en passiv funktion / Portalen ger tolkningsmönster och öppnar för jämställdhet;PBL//PM|NOM//nsubj//8 1//RG|NOM//nummod//2 kap//NN|AN//nmod//0 1//RG|NOM//nummod//4 §//NN|AN//nmod//2  //_SP////4 Denna//DT|UTR|SIN|DEF//det//7 lag//NN|UTR|SIN|IND|NOM//nsubj//8 innehåller//VB|PRS|AKT//ROOT//8 bestämmelser//NN|UTR|PLU|IND|NOM//obj//8 om//PP//case//11 planläggning//NN|UTR|SIN|IND|NOM//nmod//9 av//PP//case//13 mark//NN|UTR|SIN|IND|NOM//nmod//11 och//KN//cc//15 vatten//NN|NEU|SIN|IND|NOM//conj//13 och//KN//cc//18 om//PP//case//18 byggande//NN|NEU|SIN|IND|NOM//conj//11 .//MAD//punct//8
2.2.1 Planeringens funktioner och målsättningar En aktiv och en passiv funktion / Portalen ger tolkningsmönster och öppnar för jämställdhet;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//21 syftar//VB|PRS|AKT//parataxis//8 till//PP//compound:prt//21 att//IE//mark//25 med//PP//case//25 beaktande//NN|NEU|SIN|IND|NOM//xcomp//21 av//PP//case//30 den//DT|UTR|SIN|DEF//det//29 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//29 människans//NN|UTR|SIN|DEF|GEN//nmod:poss//30 frihet//NN|UTR|SIN|IND|NOM//nmod//25  //_SP////30 främja//VB|INF|AKT//advcl//21 en//DT|UTR|SIN|IND//det//34 samhällsutveckling//NN|UTR|SIN|IND|NOM//obj//32 med//PP//case//36 jämlika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//32  //_SP////36 och//KN//cc//42 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42  //_SP////40 levnadsförhållanden//NN|NEU|PLU|IND|NOM//conj//36 och//KN//cc//49 en//DT|UTR|SIN|IND//det//49 god//JJ|POS|UTR|SIN|IND|NOM//amod//49 och//KN//cc//47 långsiktigt//AB|POS//conj//45 hållbar//JJ|POS|UTR|SIN|IND|NOM//amod//49 livsmiljö//NN|UTR|SIN|IND|NOM//conj//36  //_SP////49 för//PP//case//52 människorna//NN|UTR|PLU|DEF|NOM//nmod//36 i//PP//case//55 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//55 samhälle//NN|NEU|SIN|IND|NOM//nmod//52 och//KN//cc//59 för//PP//case//59 kommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//59 generationer//NN|UTR|PLU|IND|NOM//conj//55 .//MAD//punct//21
2.2.1 Planeringens funktioner och målsättningar En aktiv och en passiv funktion / Portalen ger tolkningsmönster och öppnar för jämställdhet;Förarbetena//NN|NEU|PLU|DEF|NOM//nsubj//1 illustrerar//VB|PRS|AKT//ROOT//1 ytterligare//AB|KOM//amod//3 vad//HP|NEU|SIN|IND//dislocated//6 som//HP|-|-|-//nsubj//6 ska//VB|PRS|AKT//aux//6 prägla//VB|INF|AKT//ccomp//1 tillämpningen//NN|UTR|SIN|DEF|NOM//obj//6 ,//MID//punct//6 med//PP//case//10 begrepp//NN|NEU|PLU|IND|NOM//obl//1 som//KN//case//13 demokratiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 principer//NN|UTR|PLU|IND|NOM//nmod//10 ,//MID//punct//15 solidaritet//NN|UTR|SIN|IND|NOM//conj//13 ,//MID//punct//17 integration//NN|UTR|SIN|IND|NOM//conj//13 .//MAD//punct//1
2.2.1 Planeringens funktioner och målsättningar En aktiv och en passiv funktion / Portalen ger tolkningsmönster och öppnar för jämställdhet;Ändringen//NN|UTR|SIN|DEF|NOM//nsubj//21 1994//RG|NOM//nummod//21 förstärkte//VB|PRT|AKT//conj//1 genom//PP//case//23 ordet//NN|NEU|SIN|DEF|NOM//nmod//25 ”//PAD//punct//25 livsmiljö//NN|UTR|SIN|IND|NOM//obj//21 ”//PAD//punct//25 planeringens//NN|UTR|SIN|DEF|GEN//nmod:poss//29 framåtsyftande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 funktion//NN|UTR|SIN|IND|NOM//conj//25 ,//MID//punct//29 dvs.//AB|AN//advmod//33 att//IE//mark//33 medverka//VB|INF|AKT//acl:relcl//29 till//PP//case//36 goda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 helhetslösningar//NN|UTR|PLU|IND|NOM//obl//33 snarare//AB|KOM//advmod//33 än//KN//mark//40 att//IE//mark//40 lösa//VB|INF|AKT//advcl//33 konflikter//NN|UTR|PLU|IND|NOM//obj//40 mellan//PP//case//44 konkurrerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//44 intressen//NN|NEU|PLU|IND|NOM//nmod//41 .//MAD//punct//1
2.2.1 Planeringens funktioner och målsättningar En aktiv och en passiv funktion / Portalen ger tolkningsmönster och öppnar för jämställdhet;Jämlikhet//NN|UTR|SIN|IND|NOM//nsubj//1 finns//VB|PRS|SFO//ROOT//1 uttryckligen//AB//advmod//1 med//PP//compound:prt//1 men//KN//cc//9 jämställdhet//NN|UTR|SIN|IND|NOM//nsubj//9 är//VB|PRS|AKT//cop//9 ett//DT|NEU|SIN|IND//det//9 nyare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 begrepp//NN|NEU|SIN|IND|NOM//conj//1 och//KN//cc//11 ändringar//NN|UTR|PLU|IND|NOM//conj//9 som//HP|-|-|-//nsubj//14 ska//VB|PRS|AKT//aux//14 förtydliga//VB|INF|AKT//acl:relcl//11 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//17 har//VB|PRS|AKT//aux//17 varit//VB|SUP|AKT//acl:relcl//11 på//PP//case//19 gång//NN|UTR|SIN|IND|NOM//obl//17 .//MAD//punct//1

2.2.1 Planeringens funktioner och målsättningar En aktiv och en passiv funktion / Slutsats;Kommunen//NN|UTR|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 alla//DT|UTR/NEU|PLU|IND/DEF//det//3 möjligheter//NN|UTR|PLU|IND|NOM//obj//1 att//IE//mark//5 utgå//VB|INF|AKT//acl//3 från//PP//case//7 jämställdhetsperspektiv//NN|NEU|SIN|IND|NOM//obl//5 vid//PP//case//9 bedömning//NN|UTR|SIN|IND|NOM//nmod//7 av//PP//case//12 lämplig//JJ|POS|UTR|SIN|IND|NOM//amod//12 markanvändning//NN|UTR|SIN|IND|NOM//nmod//9 och//KN//cc//16 därmed//AB//advmod//16 sammanhängande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 utveckling//NN|UTR|SIN|IND|NOM//conj//9 av//PP//case//18 samhället//NN|NEU|SIN|DEF|NOM//nmod//16 .//MID//punct//1
2.2.1 Planeringens funktioner och målsättningar En aktiv och en passiv funktion / Slutsats;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//21 finns//VB|PRS|SFO//parataxis//1 inget//DT|NEU|SIN|IND//det//23 hinder//NN|NEU|SIN|IND|NOM//nsubj//21 i//PP//case//25 reglerna//NN|UTR|PLU|DEF|NOM//nmod//23 och//KN//cc//27 order//NN|UTR|SIN|IND|NOM//conj//25 jämlikhet//NN|UTR|SIN|IND|NOM//nmod//23 öppnar//VB|PRS|AKT//conj//21 dörren//NN|UTR|SIN|DEF|NOM//obj//29 ,//MID//punct//35 om//SN//mark//35 rätt//JJ|POS|NEU|SIN|IND|NOM//amod//34 ordet//NN|NEU|SIN|DEF|NOM//nsubj//35 leder//VB|PRS|AKT//advcl//41 tanken//NN|UTR|SIN|DEF|NOM//nsubj//35 fel//PL//advmod//35 .//MID//punct//35
2.2.1 Planeringens funktioner och målsättningar En aktiv och en passiv funktion / Slutsats;För//KN//case//40 lika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advmod//41 är//VB|PRS|AKT//conj//1 vi//PN|UTR|PLU|DEF|SUB//nsubj//41 ju//AB//advmod//41 inte//AB//advmod//41 .//MAD//punct//1
2.2.1 Planeringens funktioner och målsättningar En aktiv och en passiv funktion / Slutsats;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 är//VB|PRS|AKT//cop//3 emellertid//AB//advmod//3 vikigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//3 att//IE//mark//5 stryka//VB|INF|AKT//csubj//3 att//SN//mark//11 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 motstående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 intressen//NN|NEU|PLU|IND|NOM//nsubj:pass//11 ska//VB|PRS|AKT//aux//11 avvägas//VB|INF|SFO//ccomp//5 för//PP//mark//14 att//IE//mark//14 visa//VB|INF|AKT//advcl//11 vad//HP|NEU|SIN|IND//dislocated//17 som//HP|-|-|-//nsubj//17 samlat//VB|SUP|AKT//ccomp//14  //_SP////17 är//VB|PRS|AKT//cop//21 god//JJ|POS|UTR|SIN|IND|NOM//amod//21 markanvändning//NN|UTR|SIN|IND|NOM//obj//14 .//MAD//punct//3
2.2.1 Planeringens funktioner och målsättningar En aktiv och en passiv funktion / Slutsats;Lagen//NN|UTR|SIN|DEF|NOM//nsubj//24 syftar//VB|PRS|AKT//parataxis//3 inte//AB//advmod//24 entydigt//AB|POS//xcomp//24 till//PP//mark//29 att//IE//mark//29 skydda//VB|INF|AKT//acl//26 ett//DT|NEU|SIN|IND//det//32 visst//JJ|POS|NEU|SIN|IND|NOM//amod//32 intresse//NN|NEU|SIN|IND|NOM//obj//29 ,//MID//punct//32 som//HP|-|-|-//nsubj//37 t.ex.//AB|AN//advmod//37 miljöbalken//NN|UTR|SIN|DEF|NOM//nsubj//37 gör//VB|PRS|AKT//acl:relcl//32 med//PP//case//39 parhästen//NN|UTR|SIN|DEF|NOM//obl//37 ”//PM|NOM//punct//41 hälsa//NN|UTR|SIN|IND|NOM//nmod//39 och//KN//cc//43 miljö//NN|UTR|SIN|IND|NOM//conj//41 ”//RG|NOM//punct//3 .//MAD//punct//3
2.2.1 Planeringens funktioner och målsättningar En aktiv och en passiv funktion / Slutsats;Besluten//NN|NEU|PLU|DEF|NOM//nsubj//49 enligt//PP//case//48 PBL//PM|NOM//nmod//46 bygger//VB|PRS|AKT//parataxis//3 i//PP//case//53 stället//NN|NEU|SIN|DEF|NOM//fixed//50 på//PP//fixed//50 lämplighetsavvägningar//NN|UTR|PLU|IND|NOM//obl//49 ,//MID//punct//53 där//HA//advmod//69 politisk//JJ|POS|UTR|SIN|IND|NOM//amod//57 vilja//NN|UTR|SIN|IND|NOM//amod//69 och//KN//cc//60 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 realiteter//NN|UTR|PLU|IND|NOM//conj//57 ,//MID//punct//64 som//HP|-|-|-//mark//64 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//64 brukar//VB|PRS|AKT//acl:relcl//57 heta//VB|INF|AKT//xcomp//64 ,//MID//punct//57 är//VB|PRS|AKT//cop//69 giltiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 faktorer//NN|UTR|PLU|IND|NOM//acl:relcl//53 som//HP|-|-|-//nsubj//73 dessutom//AB//advmod//73 är//VB|PRS|AKT//cop//73 tunga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//69 på//PP//case//75 vågen//NN|UTR|SIN|DEF|NOM//obl//73 .//MAD//punct//3
2.2.1 Planeringens funktioner och målsättningar En aktiv och en passiv funktion / Slutsats;Planer//NN|UTR|PLU|IND|NOM//nsubj:pass//6 enligt//PP//case//2 PBL//PM|NOM//nmod//0 kan//VB|PRS|AKT//aux//6  //_SP////3 därmed//AB//advmod//6 tydliggöra//VB|INF|AKT//ROOT//6 jämställdhet//NN|UTR|SIN|IND|NOM//obj//6 ,//MID//punct//14 men//KN//cc//14 de//DT|UTR/NEU|PLU|DEF//det//12 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 avsnitten//NN|NEU|PLU|DEF|NOM//nsubj//14 får//VB|PRS|AKT//aux//14 visa//VB|INF|AKT//conj//6 om//SN//mark//17 systemet//NN|NEU|SIN|DEF|NOM//nsubj//17 håller//VB|PRS|AKT//ccomp//14 även//AB//advmod//17 i//PP//advmod//17 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//19 .//MAD//punct//6

2.2.2 Beslutsunderlag och beslut Jämställdhet får plats i konsekvensanalyser;Frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//9 om//PP//case//2 jämställdhet//NN|UTR|SIN|IND|NOM//nmod//0 kan//VB|PRS|AKT//aux//9 tack//NN|NEU|SIN|IND|NOM//case//8 vare//VB|KON|PRS|AKT//fixed//4 den//DT|UTR|SIN|DEF//det//8 vida//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 portalen//NN|UTR|SIN|DEF|NOM//obl//9 tolkas//VB|PRS|SFO//ROOT//9 in//PL//compound:prt//9 som//KN//case//12 ett//PN|NEU|SIN|IND|SUB/OBJ//obl//9 av//PP//case//16 de//DT|UTR/NEU|PLU|DEF//det//16 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 intressen//NN|NEU|PLU|IND|NOM//nmod//12 som//HP|-|-|-//nsubj:pass//19 ska//VB|PRS|AKT//aux//19 belysas//VB|INF|SFO//acl:relcl//16 både//KN//cc//23 i//PP//case//23 de//DT|UTR/NEU|PLU|DEF//det//23 konsekvensbeskrivningar//NN|UTR|PLU|IND|NOM//obl//19 som//HP|-|-|-//nsubj:pass//26 ska//VB|PRS|AKT//aux//26 göras//VB|INF|SFO//acl:relcl//23 för//PP//case//28 översiktsplaner//NN|UTR|PLU|IND|NOM//obl//26 och//KN//cc//32 i//PP//case//32 de//DT|UTR/NEU|PLU|DEF//det//32 miljökonsekvensbeskrivningar//NN|UTR|PLU|IND|NOM//conj//28 som//HP|-|-|-//nsubj:pass//35 ska//VB|PRS|AKT//aux//35 göras//VB|INF|SFO//acl:relcl//32 för//PP//case//37 detaljplaner//NN|UTR|PLU|IND|NOM//obl//35 med//PP//case//40 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//40 påverkan//NN|UTR|SIN|IND|NOM//nmod//37 .//MAD//punct//9
2.2.2 Beslutsunderlag och beslut Jämställdhet får plats i konsekvensanalyser;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//43 har//VB|PRS|AKT//parataxis//9 dock//AB//advmod//43 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 karaktär//NN|UTR|SIN|IND|NOM//obj//43 ,//MID//punct//46 vilket//HP|NEU|SIN|IND//obj//50 jag//PN|UTR|SIN|DEF|SUB//nsubj//50 återkommer//VB|PRS|AKT//acl:relcl//46 till//PP//compound:prt//50 strax//AB//advmod//50 .//MAD//punct//9
2.2.2 Beslutsunderlag och beslut Jämställdhet får plats i konsekvensanalyser;Det//DT|NEU|SIN|DEF//det//1 vanliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//nsubj//40 är//VB|PRS|AKT//cop//1 emellertid//AB//advmod//1 att//SN//mark//6 livsmiljö//NN|UTR|SIN|IND|NOM//nsubj:pass//6 uppfattas//VB|PRS|SFO//csubj//1 i//PP//case//12 ett//DT|NEU|SIN|IND//det//12 hygienisk//JJ|POS|UTR|SIN|IND|NOM//amod//12 och//KN//cc//11 medicinsk//JJ|POS|UTR|SIN|IND|NOM//conj//9 perspektiv//NN|NEU|SIN|IND|NOM//obl//6 när//HA//mark//15 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//15 gäller//VB|PRS|AKT//advcl//6 projektprövning//NN|UTR|SIN|IND|NOM//obj//15 (//PAD//punct//1 lovfrågor//NN|UTR|PLU|IND|NOM//appos//1 och//KN//cc//20 tillstånd//NN|NEU|SIN|IND|NOM//conj//18 enligt//PP//case//22 miljöbalken//NN|UTR|SIN|DEF|NOM//obl//1 )//PAD//punct//1 och//KN//cc//28 utan//PP//case//28 tanke//NN|UTR|SIN|IND|NOM//fixed//25 på//PP//fixed//25 jämställdhet//NN|UTR|SIN|IND|NOM//conj//1 .//MID//punct//1
2.2.2 Beslutsunderlag och beslut Jämställdhet får plats i konsekvensanalyser;Detta//DT|NEU|SIN|DEF//det//32 ”//PAD//punct//30 smittar//VB|PRS|AKT//parataxis//1 av//PL//case//34 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//32 ”//PM|NOM//punct//32 och//KN//cc//37 jämställdhet//NN|UTR|SIN|IND|NOM//conj//32 är//VB|PRS|AKT//cop//40 inte//AB//advmod//40 traditionellt//JJ|POS|NEU|SIN|IND|NOM//ROOT//40 med//PP//advmod//40 i//PP//case//43 planeringen//NN|UTR|SIN|DEF|NOM//obl//40 heller//AB//advmod//40 .//MID//punct//40
2.2.2 Beslutsunderlag och beslut Jämställdhet får plats i konsekvensanalyser;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//47 går//VB|PRS|AKT//parataxis//40 därför//AB//advmod//47 inte//AB//advmod//47 att//IE//mark//51 slå//VB|INF|AKT//csubj//47 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//51 till//PP//compound:prt//51 ro//NN|UTR|SIN|IND|NOM//obj//51 med//PP//mark//57 att//IE//mark//57 konstatera//VB|INF|AKT//advcl//51 att//SN//mark//62 frågan//NN|UTR|SIN|DEF|NOM//nsubj//62 kan//VB|PRS|AKT//aux//62  //_SP////60 vara//VB|INF|AKT//ccomp//57 med//PL//compound:prt//62 redan//AB//advmod//65 idag//AB//advmod//62 .//MAD//punct//47

2.2.2 Beslutsunderlag och beslut Jämställdhet får plats i konsekvensanalyser / Översiktsplaner styr med argument och detaljplan med regler;Översiktsplanens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 styrförmåga//NN|UTR|SIN|IND|NOM//nsubj//2 bärs//VB|PRS|SFO//ROOT//2 upp//PL//compound:prt//2 av//PP//case//6 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//6 tydlighet//NN|UTR|SIN|IND|NOM//obl//2 i//PP//case//8 visioner//NN|UTR|PLU|IND|NOM//nmod//6 och//KN//cc//10 argumentation//NN|UTR|SIN|IND|NOM//conj//8 ,//MID//punct//17 eftersom//SN//mark//17 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//17 inte//AB//advmod//17 är//VB|PRS|AKT//cop//17 formellt//AB|POS//advmod//17 bindande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advcl//2 .//MAD//punct//2
2.2.2 Beslutsunderlag och beslut Jämställdhet får plats i konsekvensanalyser / Översiktsplaner styr med argument och detaljplan med regler;Om//SN//mark//21 jämställdhet//NN|UTR|SIN|IND|NOM//nsubj:pass//21 hanteras//VB|PRS|SFO//advcl//2 i//PP//case//24 planens//NN|UTR|SIN|DEF|GEN//nmod:poss//24 konsekvensanalys//NN|UTR|SIN|IND|NOM//obl//21 och//KN//cc//27 även//AB//advmod//27 får//VB|PRS|AKT//conj//21 rekommendationer//NN|UTR|PLU|IND|NOM//obj//27 i//PP//case//30 planen//NN|UTR|SIN|DEF|NOM//nmod//28 ,//MID//punct//2 så//AB//advcl//33 ger//VB|PRS|AKT//conj//2 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//33 därför//AB//advmod//33 ingen//DT|UTR|SIN|IND//det//38 bindande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//38 effekt//NN|UTR|SIN|IND|NOM//obj//33 .//MAD//punct//2
2.2.2 Beslutsunderlag och beslut Jämställdhet får plats i konsekvensanalyser / Översiktsplaner styr med argument och detaljplan med regler;"Men//KN//cc//42 frågan//NN|UTR|SIN|DEF|NOM//nsubj//42 blir//VB|PRS|AKT//conj//2 ”//PM|NOM//punct//44 synlig//JJ|POS|UTR|SIN|IND|NOM//xcomp//42 ”//NN|UTR|SIN|IND|NOM//punct//42 och//KN//cc//49 argumenten//NN|NEU|PLU|DEF|NOM//nsubj//49 kan//VB|PRS|AKT//aux//49 påverka//VB|INF|AKT//conj//42 efterföljande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//51 beslut//NN|NEU|SIN|IND|NOM//obj//49 ;//MID//punct//42"
2.2.2 Beslutsunderlag och beslut Jämställdhet får plats i konsekvensanalyser / Översiktsplaner styr med argument och detaljplan med regler;de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//54 kommer//VB|PRS|AKT//parataxis//42 nämligen//AB//advmod//54 in//PL//compound:prt//54 tidigt//AB|POS//advmod//54 .//MAD//punct//2
2.2.2 Beslutsunderlag och beslut Jämställdhet får plats i konsekvensanalyser / Översiktsplaner styr med argument och detaljplan med regler;Genom//PP//case//1 miljöbalken//NN|UTR|SIN|DEF|NOM//obl//2 kommer//VB|PRS|AKT//ROOT//2 både//KN//cc//4 översiktsplaner//NN|UTR|PLU|IND|NOM//nsubj//2 och//KN//cc//6 detaljplaner//NN|UTR|PLU|IND|NOM//conj//4 upp//AB//advmod//11 på//PP//case//11 alla//DT|UTR/NEU|PLU|IND/DEF//det//10 beslutsfattares//NN|UTR|PLU|IND|GEN//nmod:poss//11 bord//NN|NEU|PLU|IND|NOM//conj//4 .//MID//punct//2
2.2.2 Beslutsunderlag och beslut Jämställdhet får plats i konsekvensanalyser / Översiktsplaner styr med argument och detaljplan med regler;Alla//DT|UTR/NEU|PLU|IND/DEF//det//14 beslut//NN|NEU|PLU|IND|NOM//nsubj//19 som//HP|-|-|-//nsubj:pass//16 tas//VB|PRS|SFO//acl:relcl//14 ,//MID//punct//19 ska//VB|PRS|AKT//aux//19 redovisa//VB|INF|AKT//parataxis//2 hur//HA//advmod//22 översiktsplanen//NN|UTR|SIN|DEF|NOM//nsubj//22 förhåller//VB|PRS|AKT//ccomp//19 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//22 till//PP//case//25 beslutet//NN|NEU|SIN|DEF|NOM//obl//22 och//KN//cc//28 är//VB|PRS|AKT//cop//28 förenligt//JJ|POS|NEU|SIN|IND|NOM//conj//22 med//PP//case//30 detaljplanen//NN|UTR|SIN|DEF|NOM//obl//28 .//MAD//punct//2
