Dataskydd vid europeiskt polisiärt och straffrättsligt samarbete;Dataskyddsrambeslutet//NN|NEU|SIN|DEF|NOM//ROOT//0 ,//MID//punct//0 Europolanställdas//PM|GEN//amod//3 befattning//NN|UTR|SIN|IND|NOM//conj//0 med//PP//case//6 hemliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 uppgifter//NN|UTR|PLU|IND|NOM//nmod//3
6.1 Vårt uppdrag i denna del;(//PAD//punct//32 se//VB|IMP|AKT//parataxis//5 avsnitt//NN|NEU|SIN|IND|NOM//nmod//34 6.4//RG|NOM//obj//32 )//PAD//punct//32 samt//KN//cc//38 Justitiedepartementens//NN|UTR|SIN|DEF|GEN//nmod:poss//38 promemoria//NN|UTR|SIN|IND|NOM//nmod//39 Ds//PM|NOM//obl//5 2008:30//RG|NOM//punct//5
6.1 Vårt uppdrag i denna del;Antagande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 rambeslut//NN|NEU|PLU|IND|NOM//nmod//0 om//PP//case//4 skydd//NN|NEU|SIN|IND|NOM//nmod//2 av//PP//case//6 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//4 som//HP|-|-|-//nsubj:pass//8 behandlas//VB|PRS|SFO//acl:relcl//6 inom//PP//case//12 ramen//NN|UTR|SIN|DEF|NOM//fixed//9 för//PP//fixed//9 polissamarbete//NN|NEU|SIN|IND|NOM//obl//8 och//KN//cc//15 straffrättsligt//JJ|POS|NEU|SIN|IND|NOM//amod//15 samarbete//NN|NEU|SIN|IND|NOM//conj//12 ,//MID//punct//0 s.//NN|AN//nmod//18 79//RG|NOM//nmod//0 ff//AB|AN//obl//0 .//MAD//punct//0
6.1 Vårt uppdrag i denna del;(//PAD//punct//22 se//VB|IMP|AKT//parataxis//0 avsnitt//NN|NEU|SIN|IND|NOM//nmod//24 6.3//RG|NOM//obj//22 och//KN//cc//27  //_SP////25 6.5–6.6//RG|NOM//conj//24 )//PAD//punct//22 .//MAD//punct//0

6.2 Allmänt om sekretess och tystnadsplikt;För//PP//case//1 många//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//13 av//PP//case//4 de//DT|UTR/NEU|PLU|DEF//det//4 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//1 som//HP|-|-|-//nsubj:pass//6 behandlas//VB|PRS|SFO//acl:relcl//4 inom//PP//case//12 ramen//NN|UTR|SIN|DEF|NOM//fixed//7 för//PP//fixed//7 den//DT|UTR|SIN|DEF//det//12 brottsbekämpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 verksamheten//NN|UTR|SIN|DEF|NOM//obl//6 gäller//VB|PRS|AKT//ROOT//13 sekretess//NN|UTR|SIN|IND|NOM//obj//13 .//MAD//punct//13
6.2 Allmänt om sekretess och tystnadsplikt;"Offentlighets-//NN|UTR|-|-|SMS//parataxis//13 och//KN//cc//18 sekretesslagen//NN|UTR|SIN|DEF|NOM//conj//16 (//PAD//punct//20 2009:400//RG|NOM//discourse//22 ;//MID//punct//20"
6.2 Allmänt om sekretess och tystnadsplikt;OSL//NN|AN//appos//13 )//PAD//punct//22 med//PP//case//26 tillhörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//26 förordning//NN|UTR|SIN|IND|NOM//obl//27 innehåller//VB|PRS|AKT//parataxis//13 bestämmelser//NN|UTR|PLU|IND|NOM//obj//27 om//PP//case//30 tystnadsplikt//NN|UTR|SIN|IND|NOM//nmod//28 i//PP//case//34 det//DT|NEU|SIN|DEF//det//33 allmännas//JJ|POS|UTR/NEU|SIN|DEF|GEN//nmod:poss//34 verksamhet//NN|UTR|SIN|IND|NOM//nmod//30 och//KN//cc//37 om//PP//case//37 förbud//NN|NEU|SIN|IND|NOM//conj//30 att//IE//mark//39 lämna//VB|INF|AKT//acl//37 ut//PL//compound:prt//39 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//42 handlingar//NN|UTR|PLU|IND|NOM//obj//39 .//MAD//punct//13
6.2 Allmänt om sekretess och tystnadsplikt;Grundprincipen//NN|UTR|SIN|DEF|NOM//nsubj//13 är//VB|PRS|AKT//cop//44 att//SN//mark//49 om//SN//mark//49 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//49 råder//VB|PRS|AKT//dislocated//52 sekretess//NN|UTR|SIN|IND|NOM//nsubj//49 så//AB//advcl//52 gäller//VB|PRS|AKT//parataxis//13 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//52 även//AB//advmod//56 mellan//PP//case//56 myndigheter//NN|UTR|PLU|IND|NOM//obl//52 .//MAD//punct//13
6.2 Allmänt om sekretess och tystnadsplikt;Myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//59 prövar//VB|PRS|AKT//parataxis//13 frågan//NN|UTR|SIN|DEF|NOM//obj//59 om//PP//case//62 utlämnande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//60 av//PP//case//64 uppgifter//NN|UTR|PLU|IND|NOM//nmod//62 är//VB|PRS|AKT//cop//66 tillåtet//PC|PRF|NEU|SIN|IND|NOM//xcomp//59 eller//KN//cc//70 inte//AB//advmod//70 med//PP//case//70 stöd//NN|NEU|SIN|IND|NOM//conj//66 av//PP//case//72 sekretessregleringen//NN|UTR|SIN|DEF|NOM//nmod//70 .//MID//punct//66
6.2 Allmänt om sekretess och tystnadsplikt;Offentlighets-//PM|SMS//nsubj//77 och//KN//cc//76 sekretesslagen//NN|UTR|SIN|DEF|NOM//conj//74 reglerar//VB|PRS|AKT//conj//59 enbart//AB//advmod//77 offentlig//JJ|POS|UTR|SIN|IND|NOM//amod//80 verksamhet//NN|UTR|SIN|IND|NOM//obj//77 .//MAD//punct//77
6.2 Allmänt om sekretess och tystnadsplikt;För//PP//case//84 annan//JJ|POS|UTR|SIN|IND|NOM//amod//84 verksamhet//NN|UTR|SIN|IND|NOM//obl//85 finns//VB|PRS|SFO//conj//77 i//PP//case//88 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//88 utsträckning//NN|UTR|SIN|IND|NOM//obl//85 regler//NN|UTR|PLU|IND|NOM//nsubj//85 om//PP//case//91 tystnadsplikt//NN|UTR|SIN|IND|NOM//nmod//89 .//MAD//punct//59
6.2 Allmänt om sekretess och tystnadsplikt;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//10 som//HP|-|-|-//nsubj//5 är//VB|PRS|AKT//cop//5 av//PP//case//5 störst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//amod//5 intresse//NN|NEU|SIN|IND|NOM//acl:relcl//0 i//PP//case//8 detta//DT|NEU|SIN|DEF//det//8 sammanhang//NN|NEU|SIN|IND|NOM//nmod//5 är//VB|PRS|AKT//cop//10 sekretessen//NN|UTR|SIN|DEF|NOM//ROOT//10 till//PP//case//12 skydd//NN|NEU|SIN|IND|NOM//nmod//10 för//PP//case//16 den//DT|UTR|SIN|DEF//det//16 brottsbekämpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//10 och//KN//cc//22 för//PP//case//21 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 vilkas//HS|DEF//nmod:poss//21 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//22 registreras//VB|PRS|SFO//conj//10 i//PP//case//25 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//25 verksamhet//NN|UTR|SIN|IND|NOM//obl//22 samt//KN//cc//27 sekretessen//NN|UTR|SIN|DEF|NOM//conj//10 för//PP//case//30 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 register//NN|NEU|PLU|IND|NOM//nmod//27 som//HP|-|-|-//nsubj:pass//32 används//VB|PRS|SFO//acl:relcl//30 av//PP//case//35 de//DT|UTR/NEU|PLU|DEF//det//35 myndigheter//NN|UTR|PLU|IND|NOM//obl:agent//32 som//HP|-|-|-//nsubj:pass//37 berörs//VB|PRS|SFO//acl:relcl//35 av//PP//case//39 rambeslutet//NN|NEU|SIN|DEF|NOM//obl:agent//37 .//MAD//punct//10
6.2 Allmänt om sekretess och tystnadsplikt;Vidare//AB|KOM//advmod//49 har//VB|PRS|AKT//aux//49 reglerna//NN|UTR|PLU|DEF|NOM//nsubj//49 om//PP//mark//45 utlämnande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//43 av//PP//case//48 sekretessbelagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//48 uppgifter//NN|UTR|PLU|IND|NOM//nmod//45 stor//JJ|POS|UTR|SIN|IND|NOM//amod//50 betydelse//NN|UTR|SIN|IND|NOM//appos//10 med//PP//case//55 tanke//NN|UTR|SIN|IND|NOM//fixed//51 på//PP//fixed//51 rambeslutets//NN|NEU|SIN|DEF|GEN//nmod:poss//55 tillämpningsområde//NN|NEU|SIN|IND|NOM//obl//10 .//MAD//punct//10


6.3.1 Sekretess till skydd för brottsbekämpningen;Sekretess//NN|UTR|SIN|IND|NOM//ROOT//0 till//PP//case//2 skydd//NN|NEU|SIN|IND|NOM//nmod//0 för//PP//case//4 brottsbekämpningen//NN|UTR|SIN|DEF|NOM//nmod//0
6.3.1 Sekretess till skydd för brottsbekämpningen;I//PP//case//6 18//RG|NOM//nummod//2 kap.//NN|AN//nmod//3 1–3//RG|NOM//nummod//4 §//NN|AN//nmod//5 §//NN|AN//nmod//6 OSL//PM|NOM//obl//7 finns//VB|PRS|SFO//ROOT//7 regler//NN|UTR|PLU|IND|NOM//nsubj//7 till//PP//case//10 skydd//NN|NEU|SIN|IND|NOM//obl//7 för//PP//case//14 det//DT|NEU|SIN|DEF//det//13 allmännas//JJ|POS|UTR/NEU|SIN|DEF|GEN//nmod:poss//14 brottsförebyggande//NN|NEU|SIN|IND|NOM//obl//7 och//KN//cc//17 brottsbeivrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//17 verksamhet//NN|UTR|SIN|IND|NOM//conj//14 .//MAD//punct//7
6.3.1 Sekretess till skydd för brottsbekämpningen;Sekretessen//NN|UTR|SIN|DEF|NOM//nsubj//20 gäller//VB|PRS|AKT//parataxis//7 bl.a.//AB|AN//advmod//20 för//PP//case//23 anmälan//NN|UTR|SIN|IND|NOM//obl//20 om//PP//case//25 brott//NN|NEU|SIN|IND|NOM//nmod//23 och//KN//cc//28 i//PP//case//28 förundersökningar//NN|UTR|PLU|IND|NOM//conj//25 .//MAD//punct//20
6.3.1 Sekretess till skydd för brottsbekämpningen;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//31 gäller//VB|PRS|AKT//parataxis//20 också//AB//advmod//31 i//PP//case//34 polisens//NN|UTR|SIN|DEF|GEN//nmod:poss//43 ,//MID//punct//36 åklagarnas//NN|UTR|PLU|DEF|GEN//conj//34 ,//MID//punct//38 Tullverkets//NN|NEU|SIN|DEF|GEN//conj//34 ,//MID//punct//40 Skatteverkets//NN|NEU|SIN|DEF|GEN//conj//34 och//KN//cc//42 Kustbevakningens//NN|UTR|SIN|DEF|GEN//conj//34 verksamhet//NN|UTR|SIN|IND|NOM//obl//31 i//PP//advmod//31 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//44 för//PP//mark//48 att//IE//mark//48 förebygga//VB|INF|AKT//advcl//31 ,//MID//punct//50 uppdaga//VB|INF|AKT//conj//48 ,//MID//punct//52 utreda//VB|INF|AKT//conj//48 eller//KN//cc//54 beivra//VB|INF|AKT//conj//48 brott//NN|NEU|SIN|IND|NOM//obj//48 .//MAD//punct//31
6.3.1 Sekretess till skydd för brottsbekämpningen;Sekretessen//NN|UTR|SIN|DEF|NOM//nsubj//58 gäller//VB|PRS|AKT//parataxis//31 om//SN//mark//62 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//62 kan//VB|PRS|AKT//aux//62 antas//VB|INF|SFO//advcl//58 att//SN//mark//66 syftet//NN|NEU|SIN|DEF|NOM//nsubj//66 med//PP//nmod//64 beslutade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//62 eller//KN//cc//68 förutsedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//66 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//70 motverkas//VB|INF|SFO//conj//66 eller//KN//cc//76 att//SN//mark//76 den//DT|UTR|SIN|DEF//det//75 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//75 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//76 skadas//VB|PRS|SFO//conj//66 om//SN//case//79 uppgiften//NN|UTR|SIN|DEF|NOM//amod//79 röjs//VB|PRS|SFO//obl//76 .//MAD//punct//31
6.3.1 Sekretess till skydd för brottsbekämpningen;För//PP//case//2 Säkerhetspolisens//PM|GEN//nmod:poss//2 verksamhet//NN|UTR|SIN|IND|NOM//obl//14 och//KN//cc//5 för//PP//case//5 underrättelseverksamhet//NN|UTR|SIN|IND|NOM//conj//2 ,//MID//punct//12 oavsett//AB|POS//mark//12 vid//PP//case//10 vilken//HD|UTR|SIN|IND//det//10 myndighet//NN|UTR|SIN|IND|NOM//obl//12 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//12 bedrivs//VB|PRS|SFO//acl:relcl//2 ,//MID//punct//14 gäller//VB|PRS|AKT//ROOT//14 sekretess//NN|UTR|SIN|IND|NOM//obj//14 om//SN//mark//19 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//19 inte//AB//advmod//19 står//VB|PRS|AKT//advcl//14 klart//AB|POS//xcomp//19 att//SN//mark//24 uppgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//24 kan//VB|PRS|AKT//aux//24 röjas//VB|INF|SFO//ccomp//19 utan//PP//mark//29 att//SN//mark//29 syftet//NN|NEU|SIN|DEF|NOM//nsubj//29 med//PP//nmod//27 beslutade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//24 eller//KN//cc//31 förutsedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//29 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//33 motverkas//VB|INF|SFO//conj//29 eller//KN//cc//39 att//SN//mark//39 den//DT|UTR|SIN|DEF//det//38 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//38 verksamheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//39 skadas//VB|PRS|SFO//conj//33 .//MAD//punct//14
6.3.1 Sekretess till skydd för brottsbekämpningen;I//PP//case//2 de//DT|UTR/NEU|PLU|DEF//det//2 fall//NN|NEU|PLU|IND|NOM//obl//6 där//HA//advmod//6 en//DT|UTR|SIN|IND//det//5 myndighet//NN|UTR|SIN|IND|NOM//nsubj//6 får//VB|PRS|AKT//ROOT//6 uppgifter//NN|UTR|PLU|IND|NOM//obj//6 med//PP//case//9 sekretess//NN|UTR|SIN|IND|NOM//obl//6 enligt//PP//case//11 ovan//AB//obl//6 från//PP//case//15 en//DT|UTR|SIN|IND//det//15 brottsbekämpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 myndighet//NN|UTR|SIN|IND|NOM//nmod//11 gäller//VB|PRS|AKT//conj//6 sekretessen//NN|UTR|SIN|DEF|NOM//obj//16 också//AB//advmod//20 hos//PP//case//20 mottagaren//NN|UTR|SIN|DEF|NOM//obl//16 .//MAD//punct//6
6.3.1 Sekretess till skydd för brottsbekämpningen;Sekretessen//NN|UTR|SIN|DEF|NOM//nsubj//6 till//PP//case//2 skydd//NN|NEU|SIN|IND|NOM//nmod//0 för//PP//case//5 brottsbekämpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 verksamhet//NN|UTR|SIN|IND|NOM//nmod//2 gäller//VB|PRS|AKT//ROOT//6 enbart//AB//advmod//6 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//10 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//10 verksamhet//NN|UTR|SIN|IND|NOM//obj//6 .//MAD//punct//6
6.3.1 Sekretess till skydd för brottsbekämpningen;Därför//AB//advmod//13 har//VB|PRS|AKT//conj//6 en//DT|UTR|SIN|IND//det//16 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//16 bestämmelse//NN|UTR|SIN|IND|NOM//obj//13 ,//MID//punct//16 som//HP|-|-|-//nsubj//19 skyddar//VB|PRS|AKT//acl:relcl//16 utländsk//JJ|POS|UTR|SIN|IND|NOM//amod//22 brottsbekämpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 verksamhet//NN|UTR|SIN|IND|NOM//obj//19 ,//MID//punct//24 införts//VB|SUP|SFO//conj//13 i//PP//case//27 18//RG|NOM//nummod//27 kap.//NN|AN//nmod//30 17//RG|NOM//nummod//29 §//NN|AN//nmod//30 OSL//NN|AN//obl//24 .//MID//punct//6
6.3.1 Sekretess till skydd för brottsbekämpningen;Sekretess//NN|UTR|SIN|IND|NOM//nsubj//33 gäller//VB|PRS|AKT//parataxis//6 i//PP//case//35 verksamhet//NN|UTR|SIN|IND|NOM//obl//33 som//HP|-|-|-//nsubj//37 avser//VB|PRS|AKT//acl:relcl//35 rättsligt//JJ|POS|NEU|SIN|IND|NOM//amod//39 samarbete//NN|NEU|SIN|IND|NOM//obj//37 på//PP//case//41 begäran//NN|UTR|SIN|IND|NOM//obl//37 av//PP//case//44 annan//JJ|POS|UTR|SIN|IND|NOM//amod//44 stat//NN|UTR|SIN|IND|NOM//nmod//41 eller//KN//cc//47 mellanfolklig//JJ|POS|UTR|SIN|IND|NOM//amod//47 domstol//NN|UTR|SIN|IND|NOM//conj//44 för//PP//case//49 uppgift//NN|UTR|SIN|IND|NOM//obl//37 som//HP|-|-|-//nsubj//51 hänför//VB|PRS|AKT//acl:relcl//49 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//51 till//PP//case//55 antingen//KN//cc//55 utredning//NN|UTR|SIN|IND|NOM//obl//51 enligt//PP//case//57 bestämmelserna//NN|UTR|PLU|DEF|NOM//nmod//55 om//PP//case//59 förundersökning//NN|UTR|SIN|IND|NOM//nmod//57 i//PP//case//61 brottmål//NN|NEU|PLU|IND|NOM//nmod//59 eller//KN//cc//63 angelägenhet//NN|UTR|SIN|IND|NOM//conj//61 som//HP|-|-|-//nsubj//65 angår//VB|PRS|AKT//acl:relcl//63 tvångsmedel//NN|NEU|PLU|IND|NOM//obj//65 ,//MID//punct//33 om//SN//mark//71 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//71 kan//VB|PRS|AKT//aux//71 antas//VB|INF|SFO//advcl//33 att//SN//mark//76 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//76 varit//VB|SUP|AKT//cop//76 en//DT|UTR|SIN|IND//det//76 förutsättning//NN|UTR|SIN|IND|NOM//ccomp//71 för//PP//case//80 den//DT|UTR|SIN|DEF//det//80 ansökandes//JJ|POS|MAS|SIN|DEF|GEN//amod//80 begäran//NN|UTR|SIN|IND|NOM//nmod//76 att//SN//mark//85 uppgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//85 inte//AB//advmod//85 skulle//VB|PRT|AKT//aux//85 röjas//VB|INF|SFO//advcl//76 .//MAD//punct//6
6.3.1 Sekretess till skydd för brottsbekämpningen;Motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 sekretess//NN|UTR|SIN|IND|NOM//nsubj//2 gäller//VB|PRS|AKT//ROOT//2 hos//PP//case//4 polismyndighet//NN|UTR|SIN|IND|NOM//obl//2 eller//KN//cc//6 åklagarmyndighet//NN|UTR|SIN|IND|NOM//conj//4 samt//KN//cc//9 hos//PP//case//9 Rikspolisstyrelsen//PM|NOM//conj//4 ,//MID//punct//11 Tullverket//PM|NOM//conj//9 och//KN//cc//13 Kustbevakningen//NN|UTR|SIN|DEF|NOM//conj//9 för//PP//case//15 uppgift//NN|UTR|SIN|IND|NOM//obl//2 som//HP|-|-|-//nsubj//17 avser//VB|PRS|AKT//acl:relcl//15 framställningar//NN|UTR|PLU|IND|NOM//obj//17 enligt//PP//case//22 3//RG|NOM//nummod//21 §//NN|AN//nmod//22 1//RG|NOM//obl//17 och//KN//cc//22 5//RG|NOM//nummod//22 lagen//NN|UTR|SIN|DEF|NOM//appos//15 (//PAD//punct//27 2000:344//RG|NOM//appos//25 )//PAD//punct//27 om//PP//case//31 Schengens//PM|GEN//nmod:poss//31 informationssystem//NN|NEU|SIN|IND|NOM//nmod//25 om//PP//case//34 viss//JJ|POS|UTR|SIN|IND|NOM//amod//34 åtgärd//NN|UTR|SIN|IND|NOM//nmod//31 .//MAD//punct//2
6.3.1 Sekretess till skydd för brottsbekämpningen;Utan//PP//case//37 hinder//NN|NEU|SIN|IND|NOM//nsubj//40 av//PP//case//39 sekretessen//NN|UTR|SIN|DEF|NOM//nmod//37 får//VB|PRS|AKT//aux//43 dock//AB//advmod//40 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//43 lämnas//VB|INF|SFO//conj//2 ut//PL//compound:prt//43 enligt//PP//case//46 bestämmelser//NN|UTR|PLU|IND|NOM//obl//43 i//PP//case//49 den//DT|UTR|SIN|DEF//det//49 lagen//NN|UTR|SIN|DEF|NOM//obl//43 eller//KN//cc//52 i//PP//case//52 polisdatalagen//NN|UTR|SIN|DEF|NOM//conj//49 (//PAD//punct//54 2010:361//RG|NOM//nmod//52 )//PAD//punct//54 .//MAD//punct//2
6.3.1 Sekretess till skydd för brottsbekämpningen;Sekretess//NN|UTR|SIN|IND|NOM//ROOT//0 till//PP//case//2 skydd//NN|NEU|SIN|IND|NOM//nmod//0 för//PP//case//4 enskild//JJ|POS|UTR|SIN|IND|NOM//nmod//0
6.3.1 Sekretess till skydd för brottsbekämpningen;I//PP//case//5 34//RG|NOM//nummod//2 kap.//NN|AN//obl//4 8//RG|NOM//nummod//4 §//NN|AN//nmod//5 OSL//NN|AN//obl//10 och//KN//cc//9 35//RG|NOM//nummod//8 kap.//NN|AN//nmod//9 OSL//NN|AN//conj//5 regleras//VB|PRS|SFO//ROOT//10 skyddet//NN|NEU|SIN|DEF|NOM//nsubj:pass//10 för//PP//case//17 enskildas//JJ|POS|UTR/NEU|PLU|IND/DEF|GEN//nmod:poss//17 personliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 och//KN//cc//16 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//14 förhållanden//NN|NEU|PLU|IND|NOM//nmod//11 i//PP//case//20 brottsbekämpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//20 verksamhet//NN|UTR|SIN|IND|NOM//nmod//11 .//MAD//punct//10
6.3.1 Sekretess till skydd för brottsbekämpningen;Sekretess//NN|UTR|SIN|IND|NOM//nsubj//23 gäller//VB|PRS|AKT//parataxis//10 bl.a.//AB|AN//advmod//23 i//PP//case//26 utredning//NN|UTR|SIN|IND|NOM//obl//23 enligt//PP//case//28 reglerna//NN|UTR|PLU|DEF|NOM//obl//23 om//PP//case//30 förundersökning//NN|UTR|SIN|IND|NOM//nmod//28 i//PP//case//32 brottmål//NN|NEU|PLU|IND|NOM//nmod//30 och//KN//cc//35 i//PP//case//35 angelägenhet//NN|UTR|SIN|IND|NOM//conj//32 som//HP|-|-|-//nsubj//37 rör//VB|PRS|AKT//acl:relcl//35 användning//NN|UTR|SIN|IND|NOM//obj//37 av//PP//case//40 tvångsmedel//NN|NEU|PLU|IND|NOM//nmod//38 .//MAD//punct//23
6.3.1 Sekretess till skydd för brottsbekämpningen;Sekretess//NN|UTR|SIN|IND|NOM//nsubj//43 gäller//VB|PRS|AKT//parataxis//23 dessutom//AB//advmod//43 i//PP//case//46 polisens//NN|UTR|SIN|DEF|GEN//obl//43 ,//MID//punct//48 åklagarnas//NN|UTR|PLU|DEF|GEN//conj//46 ,//MID//punct//50 Tullverkets//NN|NEU|SIN|DEF|GEN//conj//46 ,//MID//punct//52 Skatteverkets//NN|NEU|SIN|DEF|GEN//conj//46 och//KN//cc//54 Kustbevakningens//NN|UTR|SIN|DEF|GEN//nmod:poss//55 verksamhet//NN|UTR|SIN|IND|NOM//conj//46 i//PP//advmod//43 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//56 för//PP//mark//60 att//IE//mark//60 förebygga//VB|INF|AKT//advcl//43 ,//MID//punct//62 uppdaga//VB|INF|AKT//conj//60 ,//MID//punct//64 utreda//VB|INF|AKT//conj//60 eller//KN//cc//66 beivra//VB|INF|AKT//conj//60 brott//NN|NEU|SIN|IND|NOM//obj//60 .//MAD//punct//43
6.3.1 Sekretess till skydd för brottsbekämpningen;Sekretessen//NN|UTR|SIN|DEF|NOM//nsubj//70 gäller//VB|PRS|AKT//conj//43 ,//MID//punct//70 om//SN//mark//75 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//75 inte//AB//advmod//75 står//VB|PRS|AKT//advcl//70 klart//AB|POS//xcomp//75 att//SN//mark//80 uppgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//80 kan//VB|PRS|AKT//aux//80 röjas//VB|INF|SFO//csubj//75 utan//PP//mark//91 att//SN//mark//91 den//DT|UTR|SIN|DEF//det//84 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//91 eller//KN//cc//87 någon//DT|UTR|SIN|IND//det//87 närstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//84 till//PP//case//90 den//DT|UTR|SIN|DEF//det//90 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nmod//87 lider//VB|PRS|AKT//advcl//80 skada//NN|UTR|SIN|IND|NOM//obj//91 eller//KN//cc//75 men//KN//cc//93 .//MAD//punct//70
6.3.1 Sekretess till skydd för brottsbekämpningen;Sekretess//NN|UTR|SIN|IND|NOM//nsubj:pass//100 enligt//PP//case//99 dessa//DT|UTR/NEU|PLU|DEF//det//99 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//96 överförs//VB|PRS|SFO//parataxis//70 normalt//AB|POS//advmod//100 inte//AB//advmod//100 till//PP//case//105 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//105 myndigheter//NN|UTR|PLU|IND|NOM//obl//100 ,//MID//punct//120 men//KN//cc//120 de//DT|UTR/NEU|PLU|DEF//det//110 brottsbekämpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//110 myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//120 har//VB|PRS|AKT//aux//120 i//PP//case//116 allt//DT|NEU|SIN|IND/DEF//advmod//114 väsentligt//JJ|POS|NEU|SIN|IND|NOM//advmod//115 samma//DT|UTR/NEU|SIN/PLU|IND//det//116 sekretessreglering//NN|UTR|SIN|IND|NOM//obl//120 till//PP//case//118 skydd//NN|NEU|SIN|IND|NOM//nmod//116 för//PP//case//120 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//100 .//MAD//punct//10
