Kommittédirektiv;Beslut//NN|NEU|SIN|IND|NOM//ROOT//0 vid//PP//case//2 regeringssammanträde//NN|NEU|SIN|IND|NOM//nmod//0 den//DT|UTR|SIN|DEF//det//5 25//RG|NOM//nummod//5 mars//NN|UTR|SIN|IND|NOM//nmod//0 1999//RG|NOM//nummod//5 .//MAD//punct//0
4.3 Artikel 82;I//PP//case//18 normalfallet//NN|NEU|SIN|DEF|NOM//obl//19 begås//VB|PRS|SFO//parataxis//10 missbruk//NN|NEU|SIN|IND|NOM//nsubj:pass//19 av//PP//case//22 rabatter//NN|UTR|PLU|IND|NOM//obl:agent//19 och//KN//cc//24 bonus//NN|UTR|SIN|IND|NOM//conj//22 i//PP//case//27 vertikala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 förhållanden//NN|NEU|PLU|IND|NOM//nmod//24 av//PP//case//29 företag//NN|NEU|PLU|IND|NOM//nmod//27 som//HP|-|-|-//nsubj//33 inte//AB//advmod//33 är//VB|PRS|AKT//cop//33 aktiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//27 på//PP//case//35 marknaden//NN|UTR|SIN|DEF|NOM//obl//33 nedströms//UO//nmod//35 ,//MID//punct//19 t.ex.//AB|AN//advmod//40 i//PP//case//40 förhållandet//NN|NEU|SIN|DEF|NOM//obl//19 mellan//PP//case//43 en//DT|UTR|SIN|IND//det//43 tillverkare//NN|UTR|SIN|IND|NOM//nmod//40 och//KN//cc//46 en//DT|UTR|SIN|IND//det//46 distributör//NN|UTR|SIN|IND|NOM//conj//43 .//MAD//punct//10
4.3 Artikel 82;Handeln//NN|UTR|SIN|DEF|NOM//nsubj//54 med//PP//case//50 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//48 kommer//VB|PRS|AKT//aux//54 sannolikt//AB|POS//advmod//54 inte//AB//advmod//54 få//VB|INF|AKT//parataxis//10 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//56 proportioner//NN|UTR|PLU|IND|NOM//obj//54 att//SN//mark//62 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//62 kommer//VB|PRS|AKT//aux//62 att//IE//mark//62 vara//VB|INF|AKT//cop//62 lönsamt//JJ|POS|NEU|SIN|IND|NOM//acl//56 att//IE//mark//64 koppla//VB|INF|AKT//csubj//62 rabatter//NN|UTR|PLU|IND|NOM//obj//64 på//PP//case//67 utsläppsrätter//NN|NEU|PLU|IND|NOM//obl//64 till//PP//case//70 exklusiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 inköpsförpliktelser//NN|UTR|PLU|IND|NOM//obl//64 .//MAD//punct//54
4.3 Artikel 82;4.3.4//RG|NOM//nmod//73 Påverkan//NN|UTR|SIN|IND|NOM//appos//54 på//PP//case//75 handeln//NN|UTR|SIN|DEF|NOM//nmod//73 mellan//PP//case//77 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nmod//75
4.3 Artikel 82;Om//SN//mark//5 ett//DT|NEU|SIN|IND//det//3 dominerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 företags//NN|NEU|SIN|IND|GEN//nmod:poss//4 beteende//NN|NEU|SIN|IND|NOM//nsubj//5 befinns//VB|PRS|SFO//advcl//13 vara//VB|INF|AKT//cop//8 ett//DT|NEU|SIN|IND//det//8 missbruk//NN|NEU|SIN|IND|NOM//xcomp//5 enligt//PP//case//10 ovan//AB//advmod//8 måste//VB|PRS|AKT//aux//13 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//13 utrönas//VB|INF|SFO//ROOT//13 om//SN//mark//16 agerandet//NN|NEU|SIN|DEF|NOM//nsubj//16 påverkar//VB|PRS|AKT//advcl//13 handeln//NN|UTR|SIN|DEF|NOM//obj//16 mellan//PP//case//19 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nmod//17 .//MAD//punct//13
4.3 Artikel 82;Detta//DT|NEU|SIN|DEF//det//22 krav//NN|NEU|SIN|IND|NOM//nsubj//26 är//VB|PRS|AKT//cop//26 normalt//AB|POS//advmod//26 mycket//AB|POS//advmod//26 enkelt//JJ|POS|NEU|SIN|IND|NOM//parataxis//13 att//IE//mark//28 uppfylla//VB|INF|AKT//advcl//26 .//MAD//punct//26
4.3 Artikel 82;Även//AB//advmod//32 ett//DT|NEU|SIN|IND//det//32 beteende//NN|NEU|SIN|IND|NOM//nsubj//41 som//HP|-|-|-//nsubj//35 endast//AB//advmod//35 har//VB|PRS|AKT//acl:relcl//32 effekter//NN|UTR|PLU|IND|NOM//obj//35 i//PP//case//40 en//DT|UTR|SIN|IND//det//40 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//40 medlemsstat//NN|UTR|SIN|IND|NOM//nmod//36 falla//VB|INF|AKT//advcl//26 under//PP//case//44 artikel//NN|UTR|SIN|IND|NOM//nmod//44 82//RG|NOM//obl//41 .//MAD//punct//26
4.3 Artikel 82;Såvitt//SN//advmod//47 känt//PC|PRF|NEU|SIN|IND|NOM//conj//26 finns//VB|PRS|SFO//conj//13 endast//AB//advmod//48 ett//DT|NEU|SIN|IND//det//51 fall//NN|NEU|SIN|IND|NOM//nsubj//48 i//PP//case//53 vilket//HP|NEU|SIN|IND//obl//55 EG-domstolen//NN|UTR|SIN|DEF|NOM//nsubj//55 funnit//VB|SUP|AKT//acl:relcl//51 att//SN//mark//64 påverkan//NN|UTR|SIN|IND|NOM//nsubj//64 på//PP//case//59 handeln//NN|UTR|SIN|DEF|NOM//nmod//57 mellan//PP//case//61 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nmod//59 inte//AB//advmod//64 var//VB|PRT|AKT//cop//64 tillräck//NN|UTR|SIN|IND|NOM//ccomp//55 -//MID//punct//64  //_SP////65 lig//JJ|POS|UTR|SIN|IND|NOM//conj//64 .//MAD//punct//64
4.3 Artikel 82;4.3.5//RG|NOM//nummod//70 Slutsats//NN|UTR|SIN|IND|NOM//conj//64
4.3 Artikel 82;Möjligheterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//16 för//PP//case//4 ett//DT|NEU|SIN|IND//det//4 enskilt//JJ|POS|NEU|SIN|IND|NOM//amod//4 företag//NN|NEU|SIN|IND|NOM//nmod//0 att//IE//mark//6 uppnå//VB|INF|AKT//acl//0 en//DT|UTR|SIN|IND//det//9 dominerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 ställning//NN|UTR|SIN|IND|NOM//obj//6 på//PP//case//12 en//DT|UTR|SIN|IND//det//12 marknad//NN|UTR|SIN|IND|NOM//obl//6 för//PP//case//14 utsläppsrätter//NN|NEU|PLU|IND|NOM//nmod//12 får//VB|PRS|AKT//aux//16 anses//VB|INF|SFO//ROOT//16 vara//VB|INF|AKT//cop//18 begränsade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//16 .//MAD//punct//16
4.3 Artikel 82;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//21 gäller//VB|PRS|AKT//parataxis//16 i//PP//advmod//21 synnerhet//NN|UTR|SIN|IND|NOM//fixed//22 om//SN//mark//26 man//PN|UTR|SIN|IND|SUB//nsubj//26 väljer//VB|PRS|AKT//advcl//21 ett//DT|NEU|SIN|IND//det//28 system//NN|NEU|SIN|IND|NOM//obj//26 med//PP//case//30 nedströmsansats//VB|SUP|SFO//obl//26 .//MAD//punct//21
4.3 Artikel 82;Riskerna//NN|UTR|PLU|DEF|NOM//nsubj//35 kan//VB|PRS|AKT//aux//35 vara//VB|INF|AKT//cop//35 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//21 om//SN//case//39 en//DT|UTR|SIN|IND//det//38 uppströmsansats//NN|UTR|SIN|IND|NOM//nsubj:pass//39 väljs//VB|PRS|SFO//advcl//35 ,//MID//punct//21 men//KN//cc//45 torde//VB|PRT|AKT//aux//45 ändå//AB//advmod//45 vara//VB|INF|AKT//cop//45 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//21 .//MAD//punct//45
4.3 Artikel 82;Såvitt//SN//advmod//48 känt//PC|PRF|NEU|SIN|IND|NOM//conj//21 finns//VB|PRS|SFO//conj//16 inga//DT|UTR/NEU|PLU|IND//det//52 rapporterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//52 fall//NN|NEU|PLU|IND|NOM//nsubj//49 avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//54 monopol//NN|NEU|SIN|IND|NOM//acl//52 på//PP//case//56 utsläppsrätter//NN|NEU|PLU|IND|NOM//obl//49 från//PP//case//58 domstolar//NN|UTR|PLU|IND|NOM//nmod//56 i//PP//case//60 USA//PM|NOM//nmod//58 där//HA//advmod//66 det//DT|NEU|SIN|DEF//det//65 s.k.//AB|AN//amod//65 Acid//PM|NOM//compound//65 Rain//PM|NOM//nmod//66 Program//NN|NEU|SIN|IND|NOM//nsubj//49 ,//MID//punct//70 i//PP//case//69 vilket//HP|NEU|SIN|IND//obl//70 ingår//VB|PRS|AKT//conj//49 ett//DT|NEU|SIN|IND//det//72 cap-and-trade-program//NN|NEU|SIN|IND|NOM//nsubj//70 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//74 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//70 som//HP|-|-|-//nsubj:pass//76 föreslås//VB|PRS|SFO//acl:relcl//74 i//PP//case//78 Sverige//PM|NOM//obl//76 ,//MID//punct//70 varit//VB|SUP|AKT//conj//16 i//PP//case//82 kraft//NN|UTR|SIN|IND|NOM//obl//80 sedan//PP//case//85 1990-talets//NN|NEU|SIN|DEF|GEN//nmod:poss//85 början//NN|UTR|SIN|IND|NOM//obl//80 .//MAD//punct//16
4.3 Artikel 82;Möjligheterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//99 för//PP//case//90 någon//DT|UTR|SIN|IND//det//90 deltagare//NN|UTR|SIN|IND|NOM//nmod//87 att//IE//mark//92 uppnå//VB|INF|AKT//acl//90 en//DT|UTR|SIN|IND//det//95 dominerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//95 ställning//NN|UTR|SIN|IND|NOM//obj//92 har//VB|PRS|AKT//aux//99 också//AB//advmod//99 effektivt//AB|POS//advmod//99 avskurits//VB|SUP|SFO//parataxis//16 i//PP//case//103 det//DT|NEU|SIN|DEF//det//103 amerikanska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//103 systemet//NN|NEU|SIN|DEF|NOM//obl//99 genom//PP//mark//111 att//SN//mark//111 2,8//RG|NOM//nummod//107 %//NN|AN//nsubj:pass//111 av//PP//case//109 utsläppsrätterna//NN|UTR|PLU|DEF|NOM//nmod//107 årligen//AB//advmod//111 sparas//VB|PRS|SFO//advcl//99 av//PP//case//113 staten//NN|UTR|SIN|DEF|NOM//obl:agent//111 för//PP//mark//116 att//IE//mark//116 auktioneras//VB|INF|SFO//advcl//111 ut//PL//compound:prt//116 .//MAD//punct//99
4.3 Artikel 82;På//PP//case//121 så//AB//amod//121 sätt//NN|NEU|SIN|IND|NOM//obl//122 hindras//VB|PRS|SFO//conj//99 dominanta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//124 företag//NN|NEU|PLU|IND|NOM//nsubj:pass//122 från//PP//mark//127 att//IE//mark//127 utnyttja//VB|INF|AKT//advcl//122 sin//PS|UTR|SIN|DEF//nmod:poss//129 ställning//NN|UTR|SIN|IND|NOM//obj//127 eftersom//SN//mark//132 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//132 finns//VB|PRS|SFO//advcl//127 substitut//NN|NEU|PLU|IND|NOM//xcomp//132 till//PP//case//136 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//136 utsläppsrätter//NN|NEU|PLU|IND|NOM//obl//132 .//MAD//punct//16
4.3 Artikel 82;Skulle//VB|PRT|AKT//aux//10 ett//DT|NEU|SIN|IND//det//4 eller//KN//cc//3 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//conj//1 företag//NN|NEU|PLU|IND|NOM//nsubj//10 trots//PP//case//7 det//DT|NEU|SIN|DEF//det//7 ovanstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//4 komma//VB|INF|AKT//aux//10 att//IE//mark//10 befinna//VB|INF|AKT//csubj//18 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//10 i//PP//case//15 en//DT|UTR|SIN|IND//det//15 dominerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 ställning//NN|UTR|SIN|IND|NOM//obl//10 är//VB|PRS|AKT//cop//18 är//VB|PRS|AKT//cop//18 leveransvägran//NN|UTR|SIN|IND|NOM//ROOT//18 och//KN//cc//20 överprissättning//NN|UTR|SIN|IND|NOM//conj//18 i//PP//case//25 första//RO|NOM//fixed//21 hand//NN|UTR|SIN|IND|NOM//fixed//21 de//DT|UTR/NEU|PLU|DEF//det//25 typer//NN|UTR|PLU|IND|NOM//nmod//20 av//PP//case//27 missbruk//NN|NEU|SIN|IND|NOM//nmod//25 som//HP|-|-|-//nsubj//30 kan//VB|PRS|AKT//aux//30 komma//VB|INF|AKT//acl:relcl//27 i//PP//compound:prt//30 fråga//NN|UTR|SIN|IND|NOM//fixed//31 .//MAD//punct//18


5.1 Allmänt;Artikel//NN|UTR|SIN|IND|NOM//nmod//2 87//RG|NOM//nummod//2 stadgar//NN|UTR|PLU|IND|NOM//nsubj//74 att//IE//mark//10 ://MID//punct//5
5.1 Allmänt;1//RG|NOM//discourse//10 .//MID//punct//5
5.1 Allmänt;Om//SN//mark//10 inte//AB//advmod//10 annat//PN|NEU|SIN|IND|SUB/OBJ//nsubj:pass//10 föreskrivs//VB|PRS|SFO//acl//2 i//PP//case//13 detta//DT|NEU|SIN|DEF//det//13 fördrag//NN|NEU|SIN|IND|NOM//obl//10 ,//MID//punct//16 är//VB|PRS|AKT//cop//16 stöd//NN|NEU|SIN|IND|NOM//parataxis//2 som//HP|-|-|-//nsubj:pass//18 ges//VB|PRS|SFO//acl:relcl//16 av//PP//case//21 en//DT|UTR|SIN|IND//det//21 medlemsstat//NN|UTR|SIN|IND|NOM//obl:agent//18 eller//KN//cc//27 med//PP//case//27 hjälp//NN|UTR|SIN|IND|NOM//fixed//23 av//PP//fixed//23 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 medel//NN|NEU|PLU|IND|NOM//conj//21 ,//MID//punct//27 av//PP//case//31 vilket//HD|NEU|SIN|IND//det//31 slag//NN|NEU|SIN|IND|NOM//nmod//27 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//2 än//AB//fixed//32 är//VB|PRS|AKT//cop//32 ,//MID//punct//32 som//HP|-|-|-//nsubj//37 snedvrider//VB|PRS|AKT//acl:relcl//32 eller//KN//cc//39 hotar//VB|PRS|AKT//conj//37 att//IE//mark//41 snedvrida//VB|INF|AKT//xcomp//39 konkurrensen//NN|UTR|SIN|DEF|NOM//obj//41 genom//PP//mark//45 att//IE//mark//45 gynna//VB|INF|AKT//advcl//41 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 företag//NN|NEU|PLU|IND|NOM//obj//45 eller//KN//cc//50 viss//JJ|POS|UTR|SIN|IND|NOM//amod//50 produktion//NN|UTR|SIN|IND|NOM//conj//47 ,//MID//punct//52 oförenligt//JJ|POS|NEU|SIN|IND|NOM//advmod//45 med//PP//case//56 den//DT|UTR|SIN|DEF//det//56 gemensamma//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//56 marknaden//NN|UTR|SIN|DEF|NOM//obl//52 i//PP//case//59 den//DT|UTR|SIN|DEF//det//59 utsträckning//NN|UTR|SIN|IND|NOM//obl//52 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//61 påverkar//VB|PRS|AKT//acl:relcl//2 handeln//NN|UTR|SIN|DEF|NOM//obj//61 mellan//PP//case//64 medlemsstaterna//NN|UTR|PLU|DEF|NOM//nmod//62 .//MAD//punct//2
5.1 Allmänt;2//RG|NOM//nummod//2 .//MAD//punct//2
5.1 Allmänt;Förenligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//2 med//PP//case//72 den//DT|UTR|SIN|DEF//det//72 gemensamma//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//72 marknaden//NN|UTR|SIN|DEF|NOM//obl//68 är//VB|PRS|AKT//cop//74 a//NN|NEU|SIN|IND|NOM//ROOT//74 )//PAD//punct//74 stöd//NN|NEU|SIN|IND|NOM//parataxis//74 av//PP//case//79 social//JJ|POS|UTR|SIN|IND|NOM//amod//79 karaktär//NN|UTR|SIN|IND|NOM//nmod//76 som//HP|-|-|-//nsubj:pass//81 ges//VB|PRS|SFO//acl:relcl//79 till//PP//case//84 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 konsumenter//NN|UTR|PLU|IND|NOM//obl//81 ,//MID//punct//87 under//PP//case//87 förutsättning//NN|UTR|SIN|IND|NOM//conj//74 att//SN//mark//90 stödet//NN|NEU|SIN|DEF|NOM//nsubj:pass//90 ges//VB|PRS|SFO//acl//87 utan//PP//case//92 diskriminering//NN|UTR|SIN|IND|NOM//obl//90 med//PP//case//97 avseende//NN|NEU|SIN|IND|NOM//fixed//93 på//PP//fixed//93 varornas//NN|UTR|PLU|DEF|GEN//nmod:poss//97 ursprung//NN|NEU|SIN|IND|NOM//nmod//92 ,//MID//punct//99 b//NN|NEU|SIN|IND|NOM//conj//97 )//PAD//punct//87 stöd//NN|NEU|SIN|IND|NOM//conj//74 för//PP//mark//104 att//IE//mark//104 avhjälpa//VB|INF|AKT//advcl//74 skador//NN|UTR|PLU|IND|NOM//obj//104 som//HP|-|-|-//nsubj:pass//107 orsakats//VB|SUP|SFO//acl:relcl//105 av//PP//case//113 naturkatastrofer//NN|UTR|PLU|IND|NOM//amod//113 eller//KN//cc//111 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//109 exceptionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//113 händelser//NN|UTR|PLU|IND|NOM//obl:agent//107 ,//MID//punct//115 c//NN|NEU|SIN|IND|NOM//conj//113 )//PAD//punct//74 stöd//NN|NEU|SIN|IND|NOM//parataxis//74 som//HP|-|-|-//nsubj:pass//119 ges//VB|PRS|SFO//acl:relcl//117 till//PP//case//121 näringslivet//NN|NEU|SIN|DEF|NOM//obl//119 i//PP//case//123 vissa//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//119 av//PP//case//126 de//DT|UTR/NEU|PLU|DEF//det//126 områden//NN|NEU|PLU|IND|NOM//nmod//123 i//PP//case//129 Förbundsrepubliken//NN|UTR|SIN|DEF|NOM//amod//129 Tyskland//PM|NOM//nmod//126 som//HP|-|-|-//nsubj:pass//131 påverkats//VB|SUP|SFO//acl:relcl//129 genom//PP//case//134 Tysklands//PM|GEN//nmod:poss//134 delning//NN|UTR|SIN|IND|NOM//obl//131 i//PP//case//137 den//DT|UTR|SIN|DEF//det//137 utsträckning//NN|UTR|SIN|IND|NOM//nmod//134 stödet//NN|NEU|SIN|DEF|NOM//nsubj//140 är//VB|PRS|AKT//cop//140 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//acl:cleft//74 för//PP//mark//143 att//IE//mark//143 uppväga//VB|INF|AKT//advcl//140 de//DT|UTR/NEU|PLU|DEF//det//146 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//146 nackdelar//NN|UTR|PLU|IND|NOM//obj//143 som//HP|-|-|-//nsubj:pass//148 uppkommit//VB|SUP|AKT//acl:relcl//146 genom//PP//case//151 denna//DT|UTR|SIN|DEF//det//151 delning//NN|UTR|SIN|IND|NOM//obl//148 .//MAD//punct//140
5.1 Allmänt;3//RG|NOM//punct//74 .//MID//punct//74
5.1 Allmänt;Som//KN//mark//156 förenligt//JJ|POS|NEU|SIN|IND|NOM//advcl//162 med//PP//case//160 den//DT|UTR|SIN|DEF//det//160 gemensamma//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//160 marknaden//NN|UTR|SIN|DEF|NOM//obl//156 kan//VB|PRS|AKT//aux//162 anses//VB|INF|SFO//conj//74 a//NN|NEU|SIN|IND|NOM//compound:prt//162 )//PAD//punct//162 stöd//NN|NEU|SIN|IND|NOM//xcomp//162 för//PP//mark//168 att//IE//mark//168 främja//VB|INF|AKT//acl//165 den//DT|UTR|SIN|DEF//det//171 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//171 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//168 i//PP//case//173 regioner//NN|UTR|PLU|IND|NOM//nmod//171 där//HA//advmod//178 levnadsstandarden//NN|UTR|SIN|DEF|NOM//nsubj//178 är//VB|PRS|AKT//cop//178 onormalt//AB|POS//advmod//178 låg//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//171 eller//KN//cc//182 där//HA//advmod//182 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//182 råder//VB|PRS|AKT//conj//178 en//DT|UTR|SIN|IND//det//185 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//185 brist//NN|UTR|SIN|IND|NOM//nsubj//182 på//PP//case//187 sysselsättning//NN|UTR|SIN|IND|NOM//nmod//185 ,//MID//punct//189 b//NN|NEU|SIN|IND|NOM//conj//187 )//PAD//punct//185 stöd//NN|NEU|SIN|IND|NOM//conj//178 för//PP//mark//194 att//IE//mark//194 främja//VB|INF|AKT//advcl//178 genomförandet//NN|NEU|SIN|DEF|NOM//obj//194 av//PP//case//198 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//198 projekt//NN|NEU|PLU|IND|NOM//nmod//195 av//PP//case//202 gemensamt//AB|POS//amod//202 europeiskt//JJ|POS|NEU|SIN|IND|NOM//amod//202 intresse//NN|NEU|SIN|IND|NOM//obl//194 eller//KN//cc//206 för//PP//mark//206 att//IE//mark//206 avhjälpa//VB|INF|AKT//conj//194 en//DT|UTR|SIN|IND//det//209 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//209 störning//NN|UTR|SIN|IND|NOM//obj//206 i//PP//case//213 en//DT|UTR|SIN|IND//det//212 medlemsstats//NN|UTR|SIN|IND|GEN//nmod:poss//213 ekonomi//NN|UTR|SIN|IND|NOM//nmod//209 ,//MID//punct//215 c//NN|NEU|SIN|IND|NOM//conj//213 )//PAD//punct//162 stöd//NN|NEU|SIN|IND|NOM//conj//74 för//PP//mark//220 att//IE//mark//220 underlätta//VB|INF|AKT//acl//217 utveckling//NN|UTR|SIN|IND|NOM//obj//220 av//PP//case//224 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//224 näringsverksamheter//NN|UTR|PLU|IND|NOM//nmod//221 eller//KN//cc//227 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//227 regioner//NN|UTR|PLU|IND|NOM//conj//224 ,//MID//punct//74 när//HA//mark//232 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//232 inte//AB//advmod//232 påverkar//VB|PRS|AKT//advcl//74 handeln//NN|UTR|SIN|DEF|NOM//obj//232 i//PP//case//236 negativ//JJ|POS|UTR|SIN|IND|NOM//amod//236 riktning//NN|UTR|SIN|IND|NOM//obl//232 i//PP//case//239 en//DT|UTR|SIN|IND//det//239 omfattning//NN|UTR|SIN|IND|NOM//obl//232 som//HP|-|-|-//nsubj//241 strider//VB|PRS|AKT//acl:relcl//239 mot//PP//case//245 det//DT|NEU|SIN|DEF//det//245 gemensamma//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//245 intresset//NN|NEU|SIN|DEF|NOM//nmod//241 ,//MID//punct//241 d//NN|NEU|SIN|IND|NOM//nummod//241 )//PAD//punct//232 stöd//NN|NEU|SIN|IND|NOM//obj//232 för//PP//mark//252 att//IE//mark//252 främja//VB|INF|AKT//acl//249 kultur//NN|UTR|SIN|IND|NOM//obj//252 och//KN//cc//255 bevara//VB|INF|AKT//conj//252 kulturarvet//NN|NEU|SIN|DEF|NOM//obj//255 ,//MID//punct//262 om//SN//mark//262 sådant//JJ|POS|NEU|SIN|IND|NOM//amod//260 stöd//NN|NEU|SIN|IND|NOM//nsubj//262 inte//AB//advmod//262 påverkar//VB|PRS|AKT//conj//252 handelsvillkoren//NN|NEU|PLU|DEF|NOM//obj//262 och//KN//cc//265 konkurrensen//NN|UTR|SIN|DEF|NOM//conj//263 inom//PP//case//267 gemenskapen//NN|UTR|SIN|DEF|NOM//nmod//265 i//PP//case//270 en//DT|UTR|SIN|IND//det//270 omfattning//NN|UTR|SIN|IND|NOM//nmod//265 som//HP|-|-|-//nsubj//272 strider//VB|PRS|AKT//acl:relcl//265 mot//PP//case//276 det//DT|NEU|SIN|DEF//det//276 gemensamma//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//276 intresset//NN|NEU|SIN|DEF|NOM//obl//272 .//MAD//punct//74
5.1 Allmänt;e//NN|NEU|SIN|IND|NOM//conj//74 )//PAD//punct//278 stöd//NN|NEU|SIN|IND|NOM//parataxis//74 av//PP//case//283 annat//JJ|POS|NEU|SIN|IND|NOM//amod//283 slag//NN|NEU|SIN|IND|NOM//nmod//280 i//PP//case//287 enlighet//NN|UTR|SIN|IND|NOM//fixed//284 med//PP//fixed//284 vad//HP|NEU|SIN|IND//obl//296 rådet//NN|NEU|SIN|DEF|NOM//nsubj//296 på//PP//case//290 förslag//NN|NEU|PLU|IND|NOM//nmod//288 från//PP//case//292 kommissionen//NN|UTR|SIN|DEF|NOM//nmod//290 kan//VB|PRS|AKT//aux//296 komma//VB|INF|AKT//aux//296 att//IE//mark//296 bestämma//VB|INF|AKT//advcl//74 genom//PP//case//298 beslut//NN|NEU|SIN|IND|NOM//obl//296 med//PP//case//301 kvalificerad//PC|PRF|UTR|SIN|IND|NOM//amod//301 majoritet//NN|UTR|SIN|IND|NOM//obl//296 .//MAD//punct//74

5.2 Vad är statsstöd?;Statsstöd//NN|NEU|SIN|IND|NOM//nsubj:pass//1 definieras//VB|PRS|SFO//ROOT//1 inte//AB//advmod//1 i//PP//case//5 artikel//NN|UTR|SIN|IND|NOM//nmod//5 87//RG|NOM//obl//1 ,//MID//punct//1 men//KN//cc//9 såväl//KN//advmod//9 EG-domstolen//NN|UTR|SIN|DEF|NOM//conj//1 som//HP|-|-|-//obl//13 Kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//13 har//VB|PRS|AKT//aux//13 gett//VB|SUP|AKT//acl:relcl//9 begreppet//NN|NEU|SIN|DEF|NOM//iobj//13 en//DT|UTR|SIN|IND//det//17 vidsträckt//JJ|POS|UTR|SIN|IND|NOM//amod//17 tolkning//NN|UTR|SIN|IND|NOM//obj//13 .//MAD//punct//1
5.2 Vad är statsstöd?;Klart//JJ|POS|NEU|SIN|IND|NOM//parataxis//1 är//VB|PRS|AKT//cop//19 att//SN//mark//26 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//26 inte//AB//advmod//26 är//VB|PRS|AKT//cop//26 åtgärdens//NN|UTR|SIN|DEF|GEN//nmod:poss//26 form//NN|UTR|SIN|IND|NOM//csubj//19 utan//PP//case//29 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//29 verkan//NN|UTR|SIN|IND|NOM//obl//26 som//HP|-|-|-//nsubj//31 utgör//VB|PRS|AKT//acl:relcl//29 kärnan//NN|UTR|SIN|DEF|NOM//obj//31 i//PP//case//34 definitionen//NN|UTR|SIN|DEF|NOM//obl//31 .//MAD//punct//1
