Validering;Illustrationer//NN|UTR|PLU|IND|NOM//nsubj//1 finns//VB|PRS|SFO//ROOT//1 endast//AB//advmod//1 i//PP//case//6 den//DT|UTR|SIN|DEF//det//6 tryckta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//6 versionen//NN|UTR|SIN|DEF|NOM//obl//1
Om behovet av folkhögskolepedagogik;Jag//PN|UTR|SIN|DEF|SUB//nsubj//1 tror//VB|PRS|AKT//ROOT//1 att//SN//mark//5 om//SN//mark//5 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//5 blir//VB|PRS|AKT//ccomp//1 så//AB//advmod//5 att//SN//mark//13 Kunskapslyftet//NN|NEU|SIN|DEF|NOM//nsubj//13 i//PP//case//10 praktiken//NN|UTR|SIN|DEF|NOM//nmod//8 kommer//VB|PRS|AKT//aux//13 att//IE//mark//13 innebära//VB|INF|AKT//csubj//5 en//DT|UTR|SIN|IND//det//15 fixering//NN|UTR|SIN|IND|NOM//obj//13 vid//PP//case//19 främst//AB|SUV//advmod//18 gymnasiala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 kurser//NN|UTR|PLU|IND|NOM//nmod//15 i//PP//case//21 kärnämnen//NN|NEU|PLU|IND|NOM//nmod//19 ,//MID//punct//27 kommer//VB|PRS|AKT//aux//27 satsningen//NN|UTR|SIN|DEF|NOM//nsubj//27 inte//AB//advmod//27 att//IE//mark//27 klara//VB|INF|AKT//conj//5 att//IE//mark//29 ta//VB|INF|AKT//xcomp//27 fasta//NN|UTR|SIN|IND|NOM//obj//29 på//PP//case//33 de//DT|UTR/NEU|PLU|DEF//det//33 behov//NN|NEU|PLU|IND|NOM//obl//29 som//HP|-|-|-//obj//38 människor//NN|UTR|PLU|IND|NOM//nsubj//38 kommer//VB|PRS|AKT//aux//38 att//IE//mark//38 ställa//VB|INF|AKT//acl:relcl//33 .//MAD//punct//1
Om behovet av folkhögskolepedagogik;Den//DT|UTR|SIN|DEF//det//42 starka//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//42 betoningen//NN|UTR|SIN|DEF|NOM//nsubj//47 av//PP//case//44 kärnämnena//NN|NEU|PLU|DEF|NOM//nmod//42 kan//VB|PRS|AKT//aux//47 också//AB//advmod//47 skapa//VB|INF|AKT//parataxis//1 onödigt//AB|POS//advmod//49 stela//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 ramar//NN|UTR|PLU|IND|NOM//obj//47 ,//MID//punct//50 som//HP|-|-|-//nsubj//55 i//PP//case//54 praktiken//NN|UTR|SIN|DEF|NOM//obl//55 riskera//VB|INF|AKT//acl:relcl//50 att//IE//mark//57 motverka//VB|INF|AKT//xcomp//55 en//DT|UTR|SIN|IND//det//61 behövlig//JJ|POS|UTR|SIN|IND|NOM//amod//61 pedagogisk//JJ|POS|UTR|SIN|IND|NOM//amod//61 förnyelse//NN|UTR|SIN|IND|NOM//obj//57 .//MID//punct//47
Om behovet av folkhögskolepedagogik;Självfallet//AB|POS//advmod//64 finns//VB|PRS|SFO//conj//1 ett//DT|NEU|SIN|IND//det//67 uppenbart//JJ|POS|NEU|SIN|IND|NOM//amod//67 behov//NN|NEU|SIN|IND|NOM//nsubj//64 av//PP//case//70 förbättrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//70 kunskaper//NN|UTR|PLU|IND|NOM//nmod//67 hos//PP//case//72 kortutbildade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//obl//64 i//PP//case//75 exempelvis//AB//advmod//75 svenska//NN|UTR|SIN|IND|NOM//obl//72 ,//MID//punct//77 engelska//NN|UTR|SIN|IND|NOM//conj//75 och//KN//cc//79 matematik//NN|UTR|SIN|IND|NOM//conj//75 ,//MID//punct//64 men//KN//cc//83 jag//PN|UTR|SIN|DEF|SUB//nsubj//83 tror//VB|PRS|AKT//conj//64 att//SN//mark//87 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//87 är//VB|PRS|AKT//cop//87 onödigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//83 och//KN//cc//89 olyckligt//JJ|POS|NEU|SIN|IND|NOM//conj//87 att//IE//mark//91 låsa//VB|INF|AKT//acl//89 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//91 till//PP//case//96 en//DT|UTR|SIN|IND//det//96 skarp//JJ|POS|UTR|SIN|IND|NOM//amod//96 ämnesinriktning//NN|UTR|SIN|IND|NOM//obl//91 baserad//PC|PRF|UTR|SIN|IND|NOM//acl//96 på//PP//case//100 gymnasieskolans//NN|UTR|SIN|DEF|GEN//nmod:poss//100 kärnämnen//NN|NEU|PLU|IND|NOM//obl//97 ,//MID//punct//104 om//SN//mark//104 vi//PN|UTR|PLU|DEF|SUB//nsubj//104 menar//VB|PRS|AKT//conj//87 allvar//NN|NEU|SIN|IND|NOM//obj//104 med//PP//mark//108 att//IE//mark//108 skapa//VB|INF|AKT//advcl//104 utbildningar//NN|UTR|PLU|IND|NOM//obj//108 som//HP|-|-|-//nsubj//112 ska//VB|PRS|AKT//aux//112 svara//VB|INF|AKT//acl:relcl//109 mot//PP//case//115 individuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//115 behov//NN|NEU|PLU|IND|NOM//obl//112 och//KN//cc//118 att//IE//mark//118 göra//VB|INF|AKT//conj//112 upp//PL//compound:prt//118 individuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//121 studieplaner//NN|UTR|PLU|IND|NOM//obj//118 .//MAD//punct//1
Om behovet av folkhögskolepedagogik;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//3 för//PP//case//2 kunskapslyftet//NN|NEU|SIN|DEF|NOM//nmod//0 skriver//VB|PRS|AKT//ROOT//3 om//PP//case//7 den//DT|UTR|SIN|DEF//det//7 reella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 kompetensen//NN|UTR|SIN|DEF|NOM//obl//3 ://MID//punct//7 ”//PAD//punct//11
Om behovet av folkhögskolepedagogik;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//11 handlar//VB|PRS|AKT//parataxis//3 dels//KN//advmod//11 om//PP//mark//15 att//IE//mark//15 tillägna//VB|INF|AKT//advcl//11 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//15 ämneskunskaper//NN|UTR|PLU|IND|NOM//obj//15 dels//KN//advmod//21 om//PP//mark//21 att//IE//mark//21 utveckla//VB|INF|AKT//advcl//15 den//DT|UTR|SIN|DEF//det//28 sociala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 ,//MID//punct//25 kommunikativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//23 och//KN//cc//27 kreativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//23 kompetensen//NN|UTR|SIN|DEF|NOM//obj//21 liksom//PP//case//30 förmågan//NN|UTR|SIN|DEF|NOM//obl//21 att//IE//mark//32 lära//VB|INF|AKT//acl//30 nytt//AB|POS//advmod//32 och//KN//cc//37 att//IE//mark//37 kunna//VB|INF|AKT//aux//37 hantera//VB|INF|AKT//conj//32 förändringar//NN|UTR|PLU|IND|NOM//obj//37 i//PP//case//40 arbetsliv//NN|NEU|SIN|IND|NOM//nmod//38 och//KN//cc//42 vardag//NN|UTR|SIN|IND|NOM//conj//40 ”//RG|NOM//punct//11 (//PAD//punct//11 SOU//PM|NOM//appos//11 1996:27//RG|NOM//conj//11 ,//MID//punct//11 s.//NN|AN//nmod//49 55//RG|NOM//obl//11 )//PAD//punct//11 Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//56 är//VB|PRS|AKT//cop//56 väl//AB//advmod//56 utifrån//PP//case//56 detta//DT|NEU|SIN|DEF//det//56 perspektiv//NN|NEU|SIN|IND|NOM//parataxis//11 vi//PN|UTR|PLU|DEF|SUB//nsubj//59 borde//VB|PRT|AKT//aux//59 försöka//VB|INF|AKT//acl:relcl//56 utveckla//VB|INF|AKT//xcomp//59 pedagogiskt//AB|POS//advmod//62 fungerande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//63 modeller//NN|UTR|PLU|IND|NOM//obj//60 ,//MID//punct//63 där//HA//advmod//72 både//KN//cc//67 ämneskompetens//NN|UTR|SIN|IND|NOM//nmod:poss//70 och//KN//cc//69 personlig//JJ|POS|UTR|SIN|IND|NOM//conj//67 utveckling//NN|UTR|SIN|IND|NOM//nsubj:pass//72 kan//VB|PRS|AKT//aux//72 rymmas//VB|INF|SFO//acl:relcl//63 .//MAD//punct//11
Om behovet av folkhögskolepedagogik;Men//KN//cc//76 varför//HA//advmod//76 ta//VB|INF|AKT//conj//11 gymnasieskolans//NN|UTR|SIN|DEF|GEN//nmod:poss//78 kärnämnen//NN|NEU|PLU|IND|NOM//obj//76 som//KN//nsubj//80 utgångspunkt//NN|UTR|SIN|IND|NOM//advcl//76 även//AB//advmod//80 för//PP//case//85 den//DT|UTR|SIN|DEF//det//84 grupp//NN|UTR|SIN|IND|NOM//nmod//85 vuxna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//80 som//HP|-|-|-//nsubj//90 inte//AB//advmod//90 kommer//VB|PRS|AKT//aux//90 att//IE//mark//90 satsa//VB|INF|AKT//acl:relcl//85 på//PP//case//92 högskoleutbildningar//NN|UTR|PLU|IND|NOM//obl//90 ?//MID//punct//76
Om behovet av folkhögskolepedagogik;Risken//NN|UTR|SIN|DEF|NOM//nsubj//95 blir//VB|PRS|AKT//parataxis//76 då//AB//advmod//95 snarast//AB|SUV//advmod//95 att//SN//mark//101 vi//PN|UTR|PLU|DEF|SUB//nsubj//101 får//VB|PRS|AKT//aux//101 se//VB|INF|AKT//ccomp//95 tomma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//103 studieplatser//NN|UTR|PLU|IND|NOM//obj//101 på//PP//case//106 samma//DT|UTR/NEU|SIN/PLU|IND//det//106 sätt//NN|NEU|SIN|IND|NOM//obl//101 som//HP|-|-|-//nsubj//108 skedde//VB|PRT|AKT//acl:relcl//106 med//PP//case//114 de//DT|UTR/NEU|PLU|DEF//det//112 20//RG|NOM//nummod//112 000//RG|NOM//nummod//114 extra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//114 studieplatser//NN|UTR|PLU|IND|NOM//obl//108 på//PP//case//116 komvux//NN|-|-|-|-//nmod//114 som//HA//dislocated//120 man//PN|UTR|SIN|IND|SUB//nsubj//120 inte//AB//advmod//120 lyckades//VB|PRT|SFO//acl:relcl//116 fylla//VB|INF|AKT//xcomp//120 förra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//123 året//NN|NEU|SIN|DEF|NOM//obj//121 .//MAD//punct//11
Om behovet av folkhögskolepedagogik;Jag//PN|UTR|SIN|DEF|SUB//nsubj//126 hoppas//VB|PRS|SFO//parataxis//11 i//PP//advmod//126 stället//NN|NEU|SIN|DEF|NOM//fixed//127 att//SN//mark//132 vi//PN|UTR|PLU|DEF|SUB//nsubj//132 får//VB|PRS|AKT//aux//132 se//VB|INF|AKT//ccomp//126 en//DT|UTR|SIN|IND//det//134 mångfald//NN|UTR|SIN|IND|NOM//obj//132 av//PP//case//136 utbildningar//NN|UTR|PLU|IND|NOM//nmod//134 ,//MID//punct//136 där//HA//advmod//142 självfallet//AB|POS//advmod//142 också//AB//advmod//142 kärnämneskunskaper//NN|UTR|PLU|IND|NOM//nsubj//142 ingår//VB|PRS|AKT//acl:relcl//136 ,//MID//punct//150 men//KN//cc//150 där//HA//advmod//150 man//PN|UTR|SIN|IND|SUB//nsubj//150 inte//AB//advmod//150 i//PP//advmod//150 onödan//NN|UTR|SIN|IND|NOM//fixed//148 låser//VB|PRS|AKT//conj//142 fast//PL//compound:prt//150 eleverna//NN|UTR|PLU|DEF|NOM//obj//150 i//PP//case//154 strukturer//NN|UTR|PLU|IND|NOM//obl//150 anpassade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//150 efter//PP//case//157 studerande//NN|UTR|PLU|IND|NOM//obl//155 med//PP//case//160 formell//JJ|POS|UTR|SIN|IND|NOM//amod//160 behörighetsinriktning//NN|UTR|SIN|IND|NOM//obl//155 .//MAD//punct//126
Om behovet av folkhögskolepedagogik;Vilka//HD|UTR/NEU|PLU|IND//det//163 beståndsdelar//NN|UTR|PLU|IND|NOM//nsubj//167 skulle//VB|PRT|AKT//aux//167 då//AB//advmod//167 kunna//VB|INF|AKT//aux//167 ingå//VB|INF|AKT//advcl//126 i//PP//case//171 en//DT|UTR|SIN|IND//det//171 pedagogisk//JJ|POS|UTR|SIN|IND|NOM//amod//171 modell//NN|UTR|SIN|IND|NOM//obl//167 för//PP//mark//173 kortutbildade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//126 med//PP//case//178 sikte//NN|NEU|SIN|IND|NOM//fixed//174 på//PP//case//178 reell//JJ|POS|UTR|SIN|IND|NOM//amod//178 kompetens//NN|UTR|SIN|IND|NOM//obl//173 ?//MAD//punct//126 –//RG|NOM//punct//126
Om behovet av folkhögskolepedagogik;utgå//VB|INF|AKT//conj//126 från//PP//case//184 de//DT|UTR/NEU|PLU|DEF//det//184 frågor//NN|UTR|PLU|IND|NOM//obl//181 som//HP|-|-|-//obj//187 människor//NN|UTR|PLU|IND|NOM//nsubj//187 ställer//VB|PRS|AKT//acl:relcl//184 –//RG|NOM//punct//189 ta//VB|INF|AKT//conj//126 fasta//NN|UTR|SIN|IND|NOM//obj//189 på//PP//case//193 människors//NN|UTR|PLU|IND|GEN//nmod:poss//193 erfarenheter//NN|UTR|PLU|IND|NOM//obl//189 ,//MID//punct//189 börja//VB|INF|AKT//conj//126 i//PP//case//198 det//DT|NEU|SIN|DEF//det//198 konkreta//JJ|POS|UTR/NEU|SIN|DEF|NOM//obl//195 ,//MID//punct//201 det//DT|NEU|SIN|DEF//det//201 kända//PC|PRF|UTR/NEU|SIN|DEF|NOM//conj//126 –//PAD//punct//203 lägga//VB|INF|AKT//advcl//126 vikt//NN|UTR|SIN|IND|NOM//obj//203 vid//PP//case//207 människors//NN|UTR|PLU|IND|GEN//nmod:poss//207 strävan//NN|UTR|SIN|IND|NOM//obl//203 efter//PP//mark//210 att//IE//mark//210 förstå//VB|INF|AKT//acl//207 sammanhang//NN|NEU|SIN|IND|NOM//obj//210 ,//MID//punct//213 stimulera//VB|INF|AKT//conj//126 nyfikenhet//NN|UTR|SIN|IND|NOM//obj//213 –//PAD//punct//126 arbeta//VB|INF|AKT//conj//11 ämnesövergripande//NN|NEU|SIN|IND|NOM//advmod//216 .//MAD//punct//11
Om behovet av folkhögskolepedagogik;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 på//PP//case//4 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//4 håll//NN|NEU|PLU|IND|NOM//obl//1 bland//PP//case//8 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//5 i//PP//case//8 högskolevärlden//NN|UTR|SIN|DEF|NOM//nmod//4 ett//DT|NEU|SIN|IND//det//11 nyvaknat//PC|PRF|NEU|SIN|IND|NOM//amod//11 intresse//NN|NEU|SIN|IND|NOM//nsubj//1 för//PP//case//16 problemorienterad//PC|PRF|UTR|SIN|IND|NOM//amod//16 eller//KN//cc//15 problembaserad//PC|PRF|UTR|SIN|IND|NOM//conj//13 inlärning//NN|UTR|SIN|IND|NOM//nmod//11 .//MAD//punct//1
Om behovet av folkhögskolepedagogik;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//20 är//VB|PRS|AKT//cop//20 positivt//JJ|POS|NEU|SIN|IND|NOM//parataxis//1 ,//MID//punct//27 men//KN//cc//24 man//PN|UTR|SIN|IND|SUB//nsubj//24 behöver//VB|PRS|AKT//aux//27 ju//AB//advmod//27 inte//AB//advmod//27 uppfinna//VB|INF|AKT//conj//20 hjulet//NN|NEU|SIN|DEF|NOM//obj//27 på//PP//advmod//27 nytt//JJ|POS|NEU|SIN|IND|NOM//fixed//29 .//MID//punct//27
Om behovet av folkhögskolepedagogik;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//34 här//AB//advmod//34 handlar//VB|PRS|AKT//conj//20 om//PP//case//38 ett//DT|NEU|SIN|IND//det//38 beprövat//PC|PRF|NEU|SIN|IND|NOM//amod//38 arbetssätt//NN|NEU|SIN|IND|NOM//obl//34 inom//PP//case//40 folkbildningen//NN|UTR|SIN|DEF|NOM//nmod//38 ,//MID//punct//34 som//HP|-|-|-//mark//44 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//44 går//VB|PRS|AKT//acl:relcl//34 att//IE//mark//46 ta//VB|INF|AKT//csubj//44 lärdom//NN|UTR|SIN|IND|NOM//obj//46 av//PP//compound:prt//46 och//KN//cc//52 kanske//AB//advmod//52 också//AB//advmod//52 tillämpa//VB|INF|AKT//conj//44 i//PP//case//55 annan//JJ|POS|UTR|SIN|IND|NOM//amod//55 vuxenutbildning//NN|UTR|SIN|IND|NOM//obl//52 .//MAD//punct//34
Om behovet av folkhögskolepedagogik;tuation//NN|UTR|SIN|IND|NOM//obl//34 ,//MID//punct//62 kanske//AB//advmod//62 en//DT|UTR|SIN|IND//det//62 lång//JJ|POS|UTR|SIN|IND|NOM//amod//62 tid//NN|UTR|SIN|IND|NOM//conj//34 av//PP//case//64 arbetslöshet//NN|UTR|SIN|IND|NOM//nmod//62 .//MAD//punct//34
Om behovet av folkhögskolepedagogik;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//67 har//VB|PRS|AKT//parataxis//34 betydelse//NN|UTR|SIN|IND|NOM//obj//67 för//PP//case//73 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//73 den//DT|UTR|SIN|DEF//det//73 demokratiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//73 utvecklingen//NN|UTR|SIN|DEF|NOM//obl//67 i//PP//case//75 samhället//NN|NEU|SIN|DEF|NOM//nmod//73 .//MAD//punct//34
Om behovet av folkhögskolepedagogik;Motverka//VB|IMP|AKT//parataxis//34 den//DT|UTR|SIN|DEF//det//79 människosyn//NN|UTR|SIN|IND|NOM//obj//77 som//HP|-|-|-//nsubj//81 gör//VB|PRS|AKT//acl:relcl//79 människor//NN|UTR|PLU|IND|NOM//obj//81 till//PP//case//85 ”//PAD//punct//85 klienter//NN|UTR|PLU|IND|NOM//obl//81 ”//PM|NOM//punct//85 som//HP|-|-|-//nsubj:pass//88 utsätts//VB|PRS|SFO//acl:relcl//85 för//PP//case//92 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//92 ”//PAD//nmod//92 åtgärder//NN|UTR|PLU|IND|NOM//obl//88 ”//RG|NOM//punct//85 ,//MID//punct//97 utan//PP//case//97 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//97 ansvar//NN|NEU|SIN|IND|NOM//conj//85 för//PP//case//100 sitt//PS|NEU|SIN|DEF//nmod:poss//100 lärande//NN|NEU|SIN|IND|NOM//nmod//97 .//MAD//punct//34
Om behovet av folkhögskolepedagogik;Satsa//VB|IMP|AKT//parataxis//34 medvetet//AB|POS//obj//102 på//PP//case//105 arbetssätt//NN|NEU|SIN|IND|NOM//obl//102 enligt//PP//case//107 ovan//AB//obl//102 som//HP|-|-|-//nsubj//109 stimulerar//VB|PRS|AKT//acl:relcl//107 den//DT|UTR|SIN|DEF//det//112 personliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//112 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//109 och//KN//cc//114 självförtroendet//NN|NEU|SIN|DEF|NOM//conj//112 .//MAD//punct//34
Om behovet av folkhögskolepedagogik;Utnyttja//VB|IMP|AKT//parataxis//34 folkhögskolornas//NN|UTR|PLU|DEF|GEN//nmod:poss//118 erfarenheter//NN|UTR|PLU|IND|NOM//obj//116 och//KN//cc//120 undersök//VB|IMP|AKT//conj//116 vad//HP|NEU|SIN|IND//dislocated//124 som//HP|-|-|-//nsubj:pass//124 kan//VB|PRS|AKT//aux//124 tillämpas//VB|INF|SFO//ccomp//120 i//PP//case//127 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//127 former//NN|UTR|PLU|IND|NOM//obl//124 av//PP//case//129 vuxenutbildning//NN|UTR|SIN|IND|NOM//nmod//127 .//MAD//punct//20
Om behovet av folkhögskolepedagogik;Det//PN|NEU|SIN|DEF|SUB/OBJ//obj//2 här//AB//fixed//0 menar//VB|PRS|AKT//ROOT//2 jag//PN|UTR|SIN|DEF|SUB//nsubj//8 alltså//AB//advmod//8 är//VB|PRS|AKT//cop//8 en//DT|UTR|SIN|IND//det//8 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//8 inriktning//NN|UTR|SIN|IND|NOM//obj//2 som//HP|-|-|-//nsubj//12 kan//VB|PRS|AKT//aux//12 vara//VB|INF|AKT//cop//12 användbar//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//8 inte//AB//advmod//12 bara//AB//advmod//16 i//PP//case//16 folkbildningen//NN|UTR|SIN|DEF|NOM//obl//12 .//MAD//punct//2
Om behovet av folkhögskolepedagogik;Det//DT|NEU|SIN|DEF//det//20 ökade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//20 intresset//NN|NEU|SIN|DEF|NOM//nsubj//2 för//PP//case//23 folkbildningens//NN|UTR|SIN|DEF|GEN//nmod:poss//23 pedagogik//NN|UTR|SIN|IND|NOM//nmod//20 och//KN//cc//25 arbetsformer//NN|UTR|PLU|IND|NOM//conj//23 ,//MID//punct//20 som//HP|-|-|-//nsubj//28 kommer//VB|PRS|AKT//acl:relcl//20 till//PP//compound:prt//28 uttryck//NN|NEU|SIN|IND|NOM//fixed//29 i//PP//case//35 exempelvis//AB//advmod//35 den//DT|UTR|SIN|DEF//det//35 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//35 läroplanen//NN|UTR|SIN|DEF|NOM//obl//28 för//PP//case//37 gymnasiet//NN|NEU|SIN|DEF|NOM//nmod//35 ,//MID//punct//40 är//VB|PRS|AKT//cop//40 positiv//JJ|POS|UTR|SIN|IND|NOM//parataxis//2 .//MID//punct//40
Om behovet av folkhögskolepedagogik;Vågar//VB|PRS|AKT//amod//43 utbildningsanordnare//NN|UTR|PLU|IND|NOM//nsubj//47 och//KN//cc//45 beställare//NN|UTR|PLU|IND|NOM//conj//43 verkligen//AB//advmod//47 satsa//VB|INF|AKT//parataxis//40 på//PP//case//49 utbildningar//NN|UTR|PLU|IND|NOM//obl//47 där//HA//advmod//52 man//PN|UTR|SIN|IND|SUB//nsubj//52 tar//VB|PRS|AKT//acl:relcl//49 tillvara//PL//compound:prt//52 folkhögskolornas//NN|UTR|PLU|DEF|GEN//nmod:poss//56 pedagogiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 landvinningar//NN|UTR|PLU|IND|NOM//obj//52 ?//MID//punct//40
Om behovet av folkhögskolepedagogik;Tänk//VB|IMP|AKT//xcomp//2 om//SN//mark//63 Kunskapslyftet//NN|NEU|SIN|DEF|NOM//nsubj//63 verkligen//AB//advmod//63 kunde//VB|PRT|AKT//aux//63 bli//VB|INF|AKT//advcl//58 en//DT|UTR|SIN|IND//det//65 startpunkt//NN|UTR|SIN|IND|NOM//xcomp//63 för//PP//case//67 experiment//NN|NEU|PLU|IND|NOM//nmod//65 med//PP//case//70 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 kurstyper//NN|UTR|PLU|IND|NOM//nmod//67 och//KN//cc//73 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//73 grad//NN|UTR|SIN|IND|NOM//conj//70 av//PP//case//75 deltagarinflytande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//73 !//MID//punct//79
Om behovet av folkhögskolepedagogik;Kan//VB|PRS|AKT//aux//79 man//PN|UTR|SIN|IND|SUB//nsubj//79 tänka//VB|INF|AKT//conj//2 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//79 att//SN//mark//83 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//83 växer//VB|PRS|AKT//ccomp//79 fram//PL//compound:prt//83 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//86 samarbetsformer//NN|UTR|PLU|IND|NOM//obj//83 mellan//PP//case//89 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//89 vuxenutbildningsanordnare//NN|UTR|PLU|IND|NOM//obl//83 ,//MID//punct//89 där//HA//advmod//93 man//PN|UTR|SIN|IND|SUB//nsubj//93 tar//VB|PRS|AKT//acl:relcl//89 fasta//NN|UTR|SIN|IND|NOM//obj//93 på//PP//case//98 varandras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//98 starka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//98 sidor//NN|UTR|PLU|IND|NOM//obl//93 och//KN//cc//105 där//AB//advmod//105 kanske//AB//advmod//103 en//DT|UTR|SIN|IND//det//103 deltagare//NN|UTR|SIN|IND|NOM//nsubj//105 kan//VB|PRS|AKT//aux//105 deltaga//VB|INF|AKT//conj//93 i//PP//case//108 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//108 typer//NN|UTR|PLU|IND|NOM//obl//105 av//PP//case//110 vuxenutbildning//NN|UTR|SIN|IND|NOM//nmod//108 ,//MID//punct//83 delvis//AB//advmod//83 kanske//AB//advmod//83 till//AB//compound:prt//83 och//KN//fixed//114 med//AB//fixed//114 parallellt//AB|POS//advmod//83 ?//MID//punct//79
Om behovet av folkhögskolepedagogik;Vad//HP|NEU|SIN|IND//obj//122 kan//VB|PRS|AKT//aux//122 vi//PN|UTR|PLU|DEF|SUB//nsubj//122 lära//VB|INF|AKT//ccomp//2 av//PP//case//126 de//DT|UTR/NEU|PLU|DEF//det//126 danska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//126 erfarenheterna//NN|UTR|PLU|DEF|NOM//obl//122 av//PP//case//130 en//DT|UTR|SIN|IND//det//130 flexibel//JJ|POS|UTR|SIN|IND|NOM//amod//130 vuxenutbildning//NN|UTR|SIN|IND|NOM//nmod//126 ?//MAD//punct//2
Om behovet av folkhögskolepedagogik;Att//IE//mark//1 ta//VB|INF|AKT//ROOT//1 tillvara//PL//compound:prt//1 människors//NN|UTR|PLU|IND|GEN//nmod:poss//4 kunskapsbehov//NN|NEU|PLU|IND|NOM//obj//1
Om behovet av folkhögskolepedagogik;Jag//PN|UTR|SIN|DEF|SUB//nsubj//3 har//VB|PRS|AKT//aux//3 tidigare//AB|KOM//advmod//3 varit//VB|SUP|AKT//ROOT//3 inne//AB//advmod//3 på//PP//case//7 demokratins//NN|UTR|SIN|DEF|GEN//nmod:poss//7 problem//NN|NEU|SIN|IND|NOM//obl//3 och//KN//cc//10 därvid//AB//advmod//10 pekat//VB|SUP|AKT//conj//3 på//PP//case//12 byarörelsen//NN|UTR|SIN|DEF|NOM//obl//10 som//KN//case//16 en//DT|UTR|SIN|IND//det//16 vital//JJ|POS|UTR|SIN|IND|NOM//amod//16 kraft//NN|UTR|SIN|IND|NOM//nmod//12 på//PP//case//19 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 håll//NN|NEU|PLU|IND|NOM//nmod//16 i//PP//case//21 landet//NN|NEU|SIN|DEF|NOM//nmod//19 .//MAD//punct//3
