Sammanfattning av uppdraget;En//DT|UTR|SIN|IND//det//1 kommitté//NN|UTR|SIN|IND|NOM//nsubj:pass//2 ges//VB|PRS|SFO//ROOT//2 i//PP//mark//8 uppdrag//NN|NEU|SIN|IND|NOM//fixed//3 att//IE//mark//8 till//PP//case//7 regeringen//NN|UTR|SIN|DEF|NOM//obl//8 lämna//VB|INF|AKT//advcl//2 förslag//NN|NEU|SIN|IND|NOM//obj//8 på//PP//case//11 insatser//NN|UTR|PLU|IND|NOM//obl//8 som//HP|-|-|-//nsubj//13 förbättrar//VB|PRS|AKT//acl:relcl//11 transportsystemet//NN|NEU|SIN|DEF|NOM//obj//13 inom//PP//case//17 Stockholms//PM|GEN//nmod:poss//17 län//NN|NEU|SIN|IND|NOM//nmod//14 men//KN//cc//34 också//AB//advmod//20 transportmöjligheterna//NN|UTR|PLU|DEF|NOM//nsubj//34 mellan//PP//case//22 Stockholm//PM|NOM//nmod//20 och//KN//cc//25 övriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 Mälardalen//NN|UTR|SIN|DEF|NOM//conj//22 ,//MID//punct//28 övriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//28 landet//NN|NEU|SIN|DEF|NOM//conj//22 samt//KN//cc//30 internationellt//AB|POS//conj//22 .//MAD//punct//20
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Till//PP//advmod//6 sist//AB|SUV//fixed//0 men//KN//fixed//1 inte//AB//advmod//4 minst//AB|SUV//conj//1 ,//MID//punct//6 finns//VB|PRS|SFO//ROOT//6 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 all//DT|UTR|SIN|IND/DEF//det//9 anledning//NN|UTR|SIN|IND|NOM//nsubj//6 att//IE//mark//12 åter//AB//advmod//12 framhålla//VB|INF|AKT//acl//9 biltullarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//16 orättvisa//NN|UTR|SIN|IND|NOM//amod//16 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 konsekvenser//NN|UTR|PLU|IND|NOM//obj//12 .//MAD//punct//6
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//21 är//VB|PRS|AKT//cop//21 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 familjer//NN|UTR|PLU|IND|NOM//nsubj//34 med//PP//case//24 lägst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//amod//24 inkomster//NN|UTR|PLU|IND|NOM//nmod//21 som//HP|-|-|-//nsubj:pass//28 kommer//VB|PRS|AKT//aux//28 att//IE//mark//28 tvingas//VB|INF|SFO//acl:relcl//24 ställa//VB|INF|AKT//xcomp//28 bilen//NN|UTR|SIN|DEF|NOM//obj//29 .//MAD//punct//21
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Biltullarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//33 udd//NN|UTR|SIN|IND|NOM//nsubj//34 riktar//VB|PRS|AKT//parataxis//6 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//34 inte//AB//advmod//34 minst//AB|SUV//advmod//34 mot//PP//case//40 regionens//NN|UTR|SIN|DEF|GEN//nmod:poss//40 barnfamiljer//NN|UTR|PLU|IND|NOM//obl//34 .//MAD//punct//34
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//6 som//HP|-|-|-//nsubj//47 kanske//AB//advmod//47 är//VB|PRS|AKT//cop//47 mest//AB|SUV//advmod//47 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl:relcl//42 av//PP//case//49 bilen//NN|UTR|SIN|DEF|NOM//obl//47 som//KN//mark//51 transportmedel//NN|NEU|SIN|IND|NOM//obl//47 .//MAD//punct//42
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Även//AB//advmod//59 de//DT|UTR/NEU|PLU|DEF//det//56 socioekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 effekterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//59 har//VB|PRS|AKT//aux//59 helt//AB|POS//advmod//59 sopats//VB|SUP|SFO//acl:relcl//42 under//PP//case//61 mattan//NN|UTR|SIN|DEF|NOM//obl//59 av//PP//case//63 finansborgarrådet//NN|NEU|SIN|DEF|NOM//nmod//61 och//KN//cc//66 hennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//66 stödpartier//NN|UTR|PLU|IND|NOM//conj//63 .//MAD//punct//6
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Stockholm//PM|NOM//nsubj//1 behöver//VB|PRS|AKT//ROOT//1 tillväxt//NN|UTR|SIN|IND|NOM//obj//1 ,//MID//punct//4 samarbete//NN|NEU|SIN|IND|NOM//conj//2 och//KN//cc//6 framtidstro//NN|UTR|SIN|IND|NOM//conj//2 –//RG|NOM//punct//1 biltullar//NN|UTR|PLU|IND|NOM//nsubj//9 skapar//VB|PRS|AKT//parataxis//1 motsatsen//NN|UTR|SIN|DEF|NOM//obj//9 .//MAD//punct//1
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Särskilt//PC|PRF|NEU|SIN|IND|NOM//advmod//1 uttalande//NN|NEU|SIN|IND|NOM//nsubj:pass//3  //_SP////1 gjordes//VB|PRT|SFO//ROOT//3 av//PP//case//6 borgarrådet//NN|NEU|SIN|DEF|NOM//nmod//6 Margareta//PM|NOM//obl:agent//3 Olofsson//PM|NOM//flat:name//6 (//PAD//punct//6 v//NN|NEU|SIN|IND|NOM//appos//6 )//PAD//punct//6 enligt//PP//case//12 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//3 .//MAD//punct//3
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Trängselavgifter//NN|UTR|PLU|IND|NOM//nsubj//1 har//VB|PRS|AKT//aux//10 i//PP//case//3 vänsterpartiet//NN|NEU|SIN|DEF|NOM//obl//10 under//PP//case//7 en//DT|UTR|SIN|IND//det//7 lång//JJ|POS|UTR|SIN|IND|NOM//amod//7 rad//NN|UTR|SIN|IND|NOM//nmod//3 av//PP//case//9 år//NN|NEU|PLU|IND|NOM//nmod//7 utgjort//VB|SUP|AKT//ROOT//10 kärnan//NN|UTR|SIN|DEF|NOM//nsubj//10 i//PP//case//15 en//DT|UTR|SIN|IND//det//15 modern//JJ|POS|UTR|SIN|IND|NOM//amod//15 transport-//NN|UTR|-|-|SMS//obl//10 och//KN//cc//17 trafikpolitik//NN|UTR|SIN|IND|NOM//conj//15 .//MAD//punct//10
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 sektorer//NN|UTR|PLU|IND|NOM//nsubj//38 av//PP//case//22 transport-//NN|UTR|-|-|SMS//nmod//20 och//KN//cc//24 kommunikationsnäringarna//NN|UTR|PLU|DEF|NOM//conj//22 ,//MID//punct//20 både//KN//cc//28 till//PP//case//28 lands-//NN|NEU|-|-|SMS//conj//20 ,//MID//punct//30 sjöss-//NN|UTR|-|-|SMS//conj//28 och//KN//cc//33 i//PP//case//33 luften//NN|UTR|SIN|DEF|NOM//conj//28 har//VB|PRS|AKT//aux//38 genom//PP//case//37 årens//NN|NEU|PLU|DEF|GEN//nmod:poss//37 lopp//NN|NEU|SIN|IND|NOM//obl//38 genomgått//VB|SUP|AKT//parataxis//10 effektiviseringar//NN|UTR|PLU|IND|NOM//obj//38 ,//MID//punct//42 vilket//HP|NEU|SIN|IND//nsubj//42 medgett//VB|SUP|AKT//advcl//38 utveckling//NN|UTR|SIN|IND|NOM//obj//42 och//KN//cc//45 rationalisering//NN|UTR|SIN|IND|NOM//conj//43 av//PP//case//48 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//48 verksamhet//NN|UTR|SIN|IND|NOM//nmod//45 .//MAD//punct//10
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Sambandet//NN|NEU|SIN|DEF|NOM//nsubj//10 mellan//PP//case//53 faktiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//53 kostnader//NN|UTR|PLU|IND|NOM//nmod//50 ,//MID//punct//56 samhällets//NN|NEU|SIN|DEF|GEN//nmod:poss//56 krav//NN|NEU|SIN|IND|NOM//conj//50 bland//PP//case//62 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//57 i//PP//case//62 form//NN|UTR|SIN|IND|NOM//fixed//59 av//PP//fixed//59 miljörestriktioner//NN|UTR|PLU|IND|NOM//nmod//56 och//KN//cc//71 ett//DT|NEU|SIN|IND//det//66 rationellt//JJ|POS|NEU|SIN|IND|NOM//amod//66 utbudstänkande//NN|NEU|SIN|IND|NOM//nsubj//71 har//VB|PRS|AKT//aux//71 i//PP//case//70 viss//JJ|POS|UTR|SIN|IND|NOM//amod//70 grad//NN|UTR|SIN|IND|NOM//obl//71 styrt//VB|SUP|AKT//conj//50 förutsättningarna//NN|UTR|PLU|DEF|NOM//obj//71 för//PP//case//74 verksamheterna//NN|UTR|PLU|DEF|NOM//obl//71 .//MAD//punct//10
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Samma//DT|UTR/NEU|SIN/PLU|IND//det//77 förhållanden//NN|NEU|PLU|IND|NOM//nsubj//81 har//VB|PRS|AKT//aux//81 dock//AB//advmod//81 inte//AB//advmod//81 gällt//VB|SUP|AKT//parataxis//10 för//PP//case//84 vägburna//NN|UTR|PLU|DEF|NOM//nmod//84 transporter//NN|UTR|PLU|IND|NOM//obl//81 till//PP//case//86 lands//NN|NEU|SIN|IND|GEN//obl//81 ,//MID//punct//92 där//HA//advmod//92 nytillkommen//PC|PRF|UTR|SIN|IND|NOM//amod//90 kapacitet//NN|UTR|SIN|IND|NOM//nsubj:pass//92 snabbt//AB|POS//advmod//92 tagits//VB|SUP|SFO//acl:relcl//86 i//PP//case//94 anspråk//NN|NEU|SIN|IND|NOM//obl//92 av//PP//case//97 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//97 bilism//NN|UTR|SIN|IND|NOM//nmod//94 .//MID//punct//10
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Ett//PN|NEU|SIN|IND|SUB/OBJ//nsubj//107 av//PP//case//101 skälen//NN|NEU|PLU|DEF|NOM//nmod//99 till//PP//case//103 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//101 är//VB|PRS|AKT//cop//107 enligt//PP//case//107 vedertagen//JJ|POS|UTR|SIN|IND|NOM//nmod//107 teori//NN|UTR|SIN|IND|NOM//appos//10 ,//MID//punct//107 att//SN//mark//114 transportutrymme//NN|NEU|SIN|IND|NOM//nsubj//114 som//HP|-|-|-//mark//113 inte//AB//advmod//113 marginalkostnadsprissätts//VB|SUP|SFO//acl:relcl//110 riskerar//VB|PRS|AKT//acl:relcl//107 att//IE//mark//116 drabbas//VB|INF|SFO//xcomp//114 av//PP//case//118 kapacitetsbrist//NN|UTR|SIN|IND|NOM//obl:agent//116 ,//MID//punct//118 vilket//HP|NEU|SIN|IND//nsubj//122 är//VB|PRS|AKT//cop//122 fallet//NN|NEU|SIN|DEF|NOM//acl:relcl//107 i//PP//case//125 regionens//NN|UTR|SIN|DEF|GEN//nmod:poss//125 vägnät//NN|NEU|SIN|IND|NOM//nmod//122 .//MAD//punct//10
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Användandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//4 av//PP//case//2 vägnätet//NN|NEU|SIN|DEF|NOM//nmod//0 har//VB|PRS|AKT//aux//4 behandlats//VB|SUP|SFO//ROOT//4 som//KN//case//7 en//DT|UTR|SIN|IND//det//7 kollektiv//JJ|POS|UTR|SIN|IND|NOM//obl//4 vara//NN|UTR|SIN|IND|NOM//xcomp//4 ,//MID//punct//4 trots//PP//mark//14 att//SN//mark//14 denna//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//14 inte//AB//advmod//14 uppfyller//VB|PRS|AKT//advcl//4 villkoren//NN|NEU|PLU|DEF|NOM//obj//14 för//PP//case//18 en//DT|UTR|SIN|IND//det//18 sådan//JJ|POS|UTR|SIN|IND|NOM//obl//14 .//MAD//punct//4
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;En//DT|UTR|SIN|IND//det//22 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 bilist//NN|UTR|SIN|IND|NOM//appos//4 som//HP|-|-|-//nsubj//24 avser//VB|PRS|AKT//acl:relcl//22 nyttja//VB|INF|AKT//xcomp//24 en//DT|UTR|SIN|IND//det//28 viss//JJ|POS|UTR|SIN|IND|NOM//amod//28 väg//NN|UTR|SIN|IND|NOM//obj//25 som//HP|-|-|-//nsubj//30 ligger//VB|PRS|AKT//acl:relcl//28 nära//PP//case//32 kapacitetsgränsen//NN|UTR|SIN|DEF|NOM//obl//30 ,//MID//punct//34 inskränker//VB|PRS|AKT//conj//4 möjligheten//NN|UTR|SIN|DEF|NOM//obj//34 för//PP//case//38 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 bilister//NN|UTR|PLU|IND|NOM//nmod//35 att//IE//mark//40 utnyttja//VB|INF|AKT//advcl//34 vägnätet//NN|NEU|SIN|DEF|NOM//obj//40 .//MID//punct//4
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;När//HA//mark//45 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//45 inträffar//VB|PRS|AKT//advcl//47 ,//MID//punct//47 uppstår//VB|PRS|AKT//parataxis//4 en//DT|UTR|SIN|IND//det//49 kostnad//NN|UTR|SIN|IND|NOM//nsubj//47 som//HP|-|-|-//nsubj:pass//53 både//KN//cc//53 kan//VB|PRS|AKT//aux//53 värderas//VB|INF|SFO//acl:relcl//49 i//PP//case//55 tid//NN|UTR|SIN|IND|NOM//obl//53 och//KN//cc//57 pengar//NN|UTR|PLU|IND|NOM//conj//55 .//MAD//punct//4
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Det//DT|NEU|SIN|DEF//det//2 ineffektiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 utnyttjandet//NN|NEU|SIN|DEF|NOM//nsubj//5 av//PP//case//4 vägnätet//NN|NEU|SIN|DEF|NOM//nmod//2 ger//VB|PRS|AKT//ROOT//5 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 samhällsekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 konsekvenser//NN|UTR|PLU|IND|NOM//obj//5 .//MAD//punct//5
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//11 vägföreningen//NN|UTR|SIN|DEF|NOM//nsubj//16 har//VB|PRS|AKT//aux//16 i//PP//case//15 en//DT|UTR|SIN|IND//det//15 rapport//NN|UTR|SIN|IND|NOM//obl//16 tillskrivit//VB|SUP|AKT//parataxis//5 trängseln//NN|UTR|SIN|DEF|NOM//obj//16 i//PP//case//21 Stockholms//PM|GEN//nmod:poss//20 vägnät//NN|NEU|SIN|IND|NOM//amod//21 kostnader//NN|UTR|PLU|IND|NOM//obl//16 om//PP//case//25 8//RG|NOM//nummod//24 miljarder//NN|UTR|PLU|IND|NOM//nmod//25 kronor//NN|UTR|PLU|IND|NOM//nmod//21 per//PP//case//27 år//NN|NEU|SIN|IND|NOM//nmod//25 .//MAD//punct//5
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Trängselkostnaderna//NN|UTR|PLU|DEF|NOM//obj//5 för//PP//case//31 Europa//PM|NOM//nmod//29 har//VB|PRS|AKT//aux//33 bedömts//VB|SUP|SFO//conj//5 till//PP//case//36 600//RG|NOM//nummod//36 miljarder//NN|UTR|PLU|IND|NOM//obl//33 årligen//AB//advmod//33 .//MAD//punct//5
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Synsättet//NN|NEU|SIN|DEF|NOM//nsubj//12 att//SN//mark//4 bilismen//NN|UTR|SIN|DEF|NOM//nsubj//4 skall//VB|PRS|AKT//aux//4 betala//VB|INF|AKT//acl//0 den//DT|UTR|SIN|DEF//det//6 merkostnad//NN|UTR|SIN|IND|NOM//obj//4 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//8 orsakar//VB|PRS|AKT//acl:relcl//6 är//VB|PRS|AKT//cop//12 visserligen//AB//advmod//12 inte//AB//advmod//12 ny//JJ|POS|UTR|SIN|IND|NOM//ROOT//12 ,//MID//punct//23 men//KN//cc//23 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//23 är//VB|PRS|AKT//cop//23 först//AB//advmod//18 idag//AB//advmod//23 som//HA//mark//23 de//DT|UTR/NEU|PLU|DEF//det//22 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 förutsättningarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//23 funnits//VB|SUP|SFO//conj//12 att//IE//mark//25 effektivisera//VB|INF|AKT//xcomp//23 utnyttjandet//NN|NEU|SIN|DEF|NOM//obj//25 av//PP//case//28 vägnätet//NN|NEU|SIN|DEF|NOM//nmod//26 och//KN//cc//31 därmed//AB//advmod//31 lösa//VB|INF|AKT//conj//12 framkomlighetsproblemen//NN|UTR|SIN|DEF|NOM//obj//31 permanent//JJ|POS|UTR|SIN|IND|NOM//xcomp//31 i//PP//case//35 Stockholm//PM|NOM//obl//31 .//MAD//punct//12
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Eftersom//SN//mark//3 vägträngseln//NN|UTR|SIN|DEF|NOM//nsubj:pass//3 kan//VB|PRS|AKT//aux//3 prissättas//VB|INF|SFO//advcl//9 ,//MID//punct//9 så//AB//advmod//9 kan//VB|PRS|AKT//aux//9 även//AB//advmod//9 vägnätet//NN|NEU|SIN|DEF|NOM//nsubj:pass//9 marginalkostnadsprissättas//VB|INF|SFO//ROOT//9 .//MAD//punct//9
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Vänsterpartiets//NN|NEU|SIN|DEF|GEN//nmod:poss//12 uppfattning//NN|UTR|SIN|IND|NOM//punct//9 är//VB|PRS|AKT//punct//12 därför//AB//mark//21 att//SN//fixed//14 vägar//NN|UTR|PLU|IND|NOM//nsubj//19 där//HA//advmod//16 trängsel//NN|UTR|SIN|IND|NOM//nmod//16 råder//VB|PRS|AKT//aux//21 skall//VB|PRS|AKT//aux//21 avgiftsbeläggas//VB|INF|SFO//advcl//9 vid//PP//case//23 tidpunkter//NN|UTR|PLU|IND|NOM//obl//21 då//HA//mark//27 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//27 är//VB|PRS|AKT//cop//27 relevant//JJ|POS|NEU|SIN|IND|NOM//advcl//21 .//MAD//punct//9
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;En//DT|UTR|SIN|IND//det//31 viss//JJ|POS|UTR|SIN|IND|NOM//amod//31 del//NN|UTR|SIN|IND|NOM//nsubj:pass//36 av//PP//case//33 trafiken//NN|UTR|SIN|DEF|NOM//nmod//31 skall//VB|PRS|AKT//aux//36 därmed//AB//advmod//36 ges//VB|INF|SFO//parataxis//9 möjlighet//NN|UTR|SIN|IND|NOM//nsubj:pass//36 att//IE//mark//39 flytta//VB|INF|AKT//acl//37 i//PP//case//41 tid//NN|UTR|SIN|IND|NOM//obl//39 och//KN//cc//43 rum//NN|NEU|SIN|IND|NOM//conj//41 ,//MID//punct//39 till//PP//case//47 ledig//JJ|POS|UTR|SIN|IND|NOM//amod//47 kapacitet//NN|UTR|SIN|IND|NOM//obl//39 .//MAD//punct//36
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Ledig//JJ|POS|UTR|SIN|IND|NOM//amod//50 kapacitet//NN|UTR|SIN|IND|NOM//nsubj//53 är//VB|PRS|AKT//cop//53 därmed//AB//advmod//53 nyckelordet//NN|NEU|SIN|DEF|NOM//conj//9 i//PP//case//59 en//DT|UTR|SIN|IND//det//59 framsynt//JJ|POS|UTR|SIN|IND|NOM//amod//59 ,//MID//punct//56 intelligent//JJ|POS|UTR|SIN|IND|NOM//amod//59 trafikpolitik//NN|UTR|SIN|IND|NOM//nmod//53 och//KN//cc//64 är//VB|PRS|AKT//cop//64 också//AB//advmod//64 en//DT|UTR|SIN|IND//det//64 förutsättning//NN|UTR|SIN|IND|NOM//conj//53 för//PP//mark//67 att//IE//mark//67 uppfylla//VB|INF|AKT//acl//64 acceptanskravet//NN|NEU|SIN|DEF|NOM//obj//67 vid//PP//case//70 införandet//NN|NEU|SIN|DEF|NOM//obl//67 .//MAD//punct//53
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Införandet//NN|NEU|SIN|DEF|NOM//nsubj//78 av//PP//case//74 trängselavgifter//NN|UTR|PLU|IND|NOM//nmod//72 skall//VB|PRS|AKT//aux//78 därmed//AB//advmod//78 inte//AB//advmod//78 tillåta//VB|INF|AKT//conj//9 att//SN//mark//81 trafik//NN|UTR|SIN|IND|NOM//nsubj:pass//81 flyttas//VB|PRS|SFO//advcl//78 till//PP//case//84 en//DT|UTR|SIN|IND//det//84 del//NN|UTR|SIN|IND|NOM//obl//81 av//PP//case//86 vägnätet//NN|NEU|SIN|DEF|NOM//nmod//84 där//HA//advmod//91 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//91 redan//AB//advmod//90 idag//AB//advmod//91 råder//VB|PRS|AKT//acl:relcl//84 svåra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//93 framkomlighetsproblem//NN|NEU|PLU|IND|NOM//nsubj//91 .//MAD//punct//78
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Därför//AB//advmod//4 var//VB|PRT|AKT//cop//4 vänsterpartiet//NN|NEU|SIN|DEF|NOM//nsubj//4 mycket//AB|POS//advmod//4 noggrant//AB|POS//ROOT//4 med//PP//mark//7 att//IE//mark//7 utforma//VB|INF|AKT//acl//4 villkoren//NN|NEU|PLU|DEF|NOM//obj//7 ,//MID//punct//10 målen//NN|NEU|PLU|DEF|NOM//conj//8 och//KN//cc//12 effekten//NN|UTR|SIN|DEF|NOM//conj//8 av//PP//case//14 avgiftsförsöket//NN|NEU|SIN|DEF|NOM//nmod//12 såsom//KN//mark//18 en//DT|UTR|SIN|IND//det//18 ansvarstagande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//18 part//NN|UTR|SIN|IND|NOM//nmod//14 av//PP//case//20 majoriteten//NN|UTR|SIN|DEF|NOM//nmod//18 .//MAD//punct//4
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Utifrån//PP//case//25 den//DT|UTR|SIN|DEF//det//25 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//25 överenskommelsen//NN|UTR|SIN|DEF|NOM//obl//30 angående//PP//case//29 den//DT|UTR|SIN|DEF//det//29 geografiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//29 utformningen//NN|UTR|SIN|DEF|NOM//nmod//25 formulerades//VB|PRT|SFO//parataxis//4 därför//AB//advmod//30 gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 mål//NN|NEU|PLU|IND|NOM//obj//30 ,//MID//punct//33 vilka//HP|UTR/NEU|PLU|IND//nsubj//36 angav//VB|PRT|AKT//acl:relcl//33 både//KN//cc//38 förutsättningar//NN|UTR|PLU|IND|NOM//obj//36 för//PP//case//40 försöket//NN|NEU|SIN|DEF|NOM//nmod//38 ,//MID//punct//44 men//KN//cc//44 även//AB//advmod//44 innebar//VB|PRT|AKT//conj//30 ett//DT|NEU|SIN|IND//det//47 gemensamt//JJ|POS|NEU|SIN|IND|NOM//amod//47 åtagande//NN|NEU|SIN|IND|NOM//obj//44 för//PP//case//49 utformningen//NN|UTR|SIN|DEF|NOM//obl//44 av//PP//case//51 systemet//NN|NEU|SIN|DEF|NOM//nmod//49 .//MAD//punct//30
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Därför//AB//advmod//54 formulerades//VB|PRT|SFO//parataxis//30 bl//PL//mark//61 a//NN|NEU|SIN|IND|NOM//mark//61 att//SN//mark//61 ”//PM|NOM//punct//61 Flaskhalsar//NN|UTR|PLU|IND|NOM//nsubj:pass//61 skall//VB|PRS|AKT//aux//61 reduceras//VB|INF|SFO//obl:agent//54 och//KN//cc//65 en//DT|UTR|SIN|IND//det//65 väsentlig//JJ|POS|UTR|SIN|IND|NOM//amod//65 höjning//NN|UTR|SIN|IND|NOM//nsubj:pass//71 av//PP//case//68 trafikens//NN|UTR|SIN|DEF|GEN//nmod:poss//68 medelhastighet//NN|UTR|SIN|IND|NOM//nmod//65 skall//VB|PRS|AKT//aux//71 därmed//AB//advmod//71 medges//VB|INF|SFO//advcl//61 .//MAD//punct//30 ”//PAD//punct//77
Bilaga 9 / Stockholms stads kommunfullmäktiges beslut 2003 06 02 om Försöksverksamhet med miljöavgifter/trängselavgifter;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//77 är//VB|PRS|AKT//cop//77 att//IE//mark//77 betrakta//VB|INF|AKT//parataxis//30 som//KN//case//81 en//DT|UTR|SIN|IND//det//81 viktigt//JJ|POS|NEU|SIN|IND|NOM//amod//81 mål//NN|NEU|SIN|IND|NOM//obl//77 vid//PP//case//83 införandet//NN|NEU|SIN|DEF|NOM//nmod//81 av//PP//case//85 trängselavgifter//NN|UTR|PLU|IND|NOM//nmod//83 .//MAD//punct//4
