Sammanfattning av uppdraget (1);En//DT|UTR|SIN|IND//det//2 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//2 utredare//NN|UTR|SIN|IND|NOM//nsubj:pass//3 tillkallas//VB|PRS|SFO//ROOT//3 för//PP//mark//6 att//IE//mark//6 utreda//VB|INF|AKT//advcl//3 frågan//NN|UTR|SIN|DEF|NOM//obj//6 om//PP//case//11 en//DT|UTR|SIN|IND//det//11 sammanhållen//PC|PRF|UTR|SIN|IND|NOM//amod//11 rovdjurspolitik//NN|UTR|SIN|IND|NOM//nmod//7 .//MAD//punct//3
15 §;b.//NN|NEU|SIN|IND|NOM//punct//2 Har//VB|PRS|AKT//aux//30 järvföryngring//NN|UTR|SIN|IND|NOM//nsubj:pass//30 decimerats//VB|SUP|SFO//advcl//40 med//PP//case//32 skyddsjakt//NN|UTR|SIN|IND|NOM//obl//30 skall//VB|PRS|AKT//aux//40 den//DT|UTR|SIN|DEF//det//36 utbetalda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//36 ersättningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//40 för//PP//case//39 den//DT|UTR|SIN|DEF//det//39 lyan//NN|UTR|SIN|DEF|NOM//nmod//36 reduceras//VB|PRS|SFO//ROOT//40 till//PP//case//43 en//DT|UTR|SIN|IND//det//43 fjärdedel//NN|UTR|SIN|IND|NOM//obl//40 .//MAD//punct//40
15 §;Reduktion//NN|UTR|SIN|IND|NOM//nsubj:pass//26 vid//PP//case//3 jakt//NN|UTR|SIN|IND|NOM//nmod//3 c.//NN|NEU|SIN|IND|NOM//nmod//0 För//PP//case//6 varje//DT|UTR/NEU|SIN|IND//det//6 individ//NN|UTR|SIN|IND|NOM//obl//0 av//PP//case//9  //_SP////7 lodjur//NN|NEU|PLU|IND|NOM//nmod//6 ,//MID//punct//11 järv//NN|UTR|SIN|IND|NOM//conj//9  //_SP////11 eller//KN//cc//14 varg//NN|UTR|SIN|IND|NOM//conj//9  //_SP////14 som//HP|-|-|-//obl//18 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//18 tillåts//VB|PRS|SFO//acl:relcl//6 skyddsjakt//NN|UTR|SIN|IND|NOM//xcomp//18 för//PP//advmod//19 inom//PP//case//23 en//DT|UTR|SIN|IND//det//23 sameby//NN|UTR|SIN|IND|NOM//obl//18 skall//VB|PRS|AKT//aux//26 ersättningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//26 reduceras//VB|INF|SFO//advcl//61 .//MAD//punct//26
15 §;Ersättningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//29 reduceras//VB|PRS|SFO//parataxis//26 med//PP//case//32 det//DT|NEU|SIN|DEF//det//32 belopp//NN|NEU|SIN|IND|NOM//obl//29 som//HP|-|-|-//nsubj:pass//34 anges//VB|PRS|SFO//acl:relcl//32 för//PP//case//37 respektive//AB//amod//37 art//NN|UTR|SIN|IND|NOM//obl//34 för//PP//case//40 regelbunden//PC|PRF|UTR|SIN|IND|NOM//amod//40 förekomst//NN|UTR|SIN|IND|NOM//nmod//37 i//PP//case//42 bilaga//NN|UTR|SIN|IND|NOM//nmod//40 till//PP//case//45 denna//DT|UTR|SIN|DEF//det//45 förordning//NN|UTR|SIN|IND|NOM//obl//34 .//MAD//punct//29
15 §;d.//NN|AN//punct//26 I//PP//case//50 de//DT|UTR/NEU|PLU|DEF//det//50 fall//NN|NEU|PLU|IND|NOM//nmod//51 skyddsjakt//NN|UTR|SIN|IND|NOM//nsubj:pass//54 på//PP//case//53 rovdjur//NN|NEU|PLU|IND|NOM//nmod//51 omöjliggörs//VB|PRS|SFO//parataxis//26 eller//KN//cc//56 begränsas//VB|INF|SFO//conj//54 av//PP//case//58 nationalpark//NN|UTR|SIN|IND|NOM//obl:agent//56 kan//VB|PRS|AKT//aux//61 Sametinget//NN|NEU|SIN|DEF|NOM//nsubj//61 besluta//VB|INF|AKT//ROOT//61 att//SN//mark//74 ersättning//NN|UTR|SIN|IND|NOM//nsubj:pass//74 för//PP//case//65 föryngringar//NN|UTR|PLU|IND|NOM//nmod//63 som//HP|-|-|-//nsubj//67 ligger//VB|PRS|AKT//acl:relcl//65 inom//PP//case//73 nationalpark//NN|UTR|SIN|IND|NOM//nmod:poss//73 eller//KN//cc//71 annat//JJ|POS|NEU|SIN|IND|NOM//conj//69 naturskyddat//PC|PRF|NEU|SIN|IND|NOM//amod//73 område//NN|NEU|SIN|IND|NOM//obl//67 höjs//VB|PRS|SFO//ccomp//61 ,//MID//punct//78 dock//KN//advmod//78 aldrig//AB//advmod//78 mer//AB|KOM//advmod//74 än//KN//mark//82 till//PP//case//82 det//DT|NEU|SIN|DEF//det//82 dubbla//JJ|POS|UTR/NEU|SIN|DEF|NOM//advcl//78 .//MAD//punct//61
15 §;Massdödande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 e.//NN|NEU|SIN|IND|NOM//nsubj//2 Konstaterade//VB|PRT|AKT//ROOT//2 fall//NN|NEU|PLU|IND|NOM//obj//2 av//PP//case//5 massdödande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//3 skall//VB|PRS|AKT//aux//8 omedelbart//AB|POS//advmod//8 anmälas//VB|INF|SFO//conj//2 till//PP//case//10 samebyn//NN|UTR|SIN|DEF|NOM//obl//8 ,//MID//punct//12 länsstyrelsen//NN|UTR|SIN|DEF|NOM//conj//10 och//KN//cc//14 Sametinget//NN|NEU|SIN|DEF|NOM//conj//10 .//MID//punct//2
15 §;Samebyns//PM|GEN//nmod:poss//19 och//KN//cc//18 länsstyrelsens//NN|UTR|SIN|DEF|GEN//conj//16 rovdjursansvariga//NN|UTR|SIN|IND|NOM//conj//2 bör//VB|PRS|AKT//advcl//2 gemensamt//AB|POS//advmod//22 besiktiga//VB|INF|AKT//amod//23 skadan//NN|UTR|SIN|DEF|NOM//obj//20 .//MAD//punct//2
15 §;Ersättning//NN|UTR|SIN|IND|NOM//nsubj//9 till//PP//case//3 de//DT|UTR/NEU|PLU|DEF//det//3 skadedrabbade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nmod//0 kan//VB|PRS|AKT//aux//9 efter//PP//case//6 ansökan//NN|UTR|SIN|IND|NOM//obl//9 hos//PP//case//8 Sametinget//NN|NEU|SIN|DEF|NOM//nmod//6 utgå//VB|INF|AKT//ROOT//9 för//PP//case//11 rovdjursdödad//PC|PRF|UTR|SIN|IND|NOM//amod//12 ren//JJ|POS|UTR|SIN|IND|NOM//xcomp//9 med//PP//case//15 samma//DT|UTR/NEU|SIN/PLU|IND//det//15 belopp//NN|NEU|SIN|IND|NOM//obl//9 som//KN//mark//19 för//PP//case//19 trafikdödad//PC|PRF|UTR|SIN|IND|NOM//amod//19 ren//JJ|POS|UTR|SIN|IND|NOM//acl//15 och//KN//cc//22 för//PP//case//22 merkostnader//NN|UTR|PLU|IND|NOM//conj//19 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//19 högst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//25 en//DT|UTR|SIN|IND//det//26 fjärdedel//NN|UTR|SIN|IND|NOM//obj//9 av//PP//case//29 detta//DT|NEU|SIN|DEF//det//29 belopp//NN|NEU|SIN|IND|NOM//nmod//26 .//MAD//punct//9
15 §;Skadeförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 åtgärder//NN|UTR|PLU|IND|NOM//nmod//2 f.//NN|AN//nmod//3 Ersättning//NN|UTR|SIN|IND|NOM//nsubj//10 för//PP//case//5 olägenheter//NN|UTR|PLU|IND|NOM//nmod//3 vid//PP//case//8 skadeförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 åtgärder//NN|UTR|PLU|IND|NOM//nmod//5 kan//VB|PRS|AKT//aux//10 utgå//VB|INF|AKT//ROOT//10 endast//AB//advmod//14 vid//PP//case//14 extrema//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 situationer//NN|UTR|PLU|IND|NOM//obl//10 efter//PP//case//16 ansökan//NN|UTR|SIN|IND|NOM//nmod//14 till//PP//case//18 Sametinget//NN|NEU|SIN|DEF|NOM//nmod//16 .//MID//punct//10
15 §;Situation//NN|UTR|SIN|IND|NOM//nsubj:pass//28 som//HP|-|-|-//nsubj//23 kan//VB|PRS|AKT//aux//23 föranleda//VB|INF|AKT//acl:relcl//20 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//25 ansökan//NN|UTR|SIN|IND|NOM//obj//23 skall//VB|PRS|AKT//aux//28 omedelbart//AB|POS//advmod//28 anmälas//VB|INF|SFO//parataxis//10 till//PP//case//30 samebyn//NN|UTR|SIN|DEF|NOM//obl//28 ,//MID//punct//32 Sametinget//NN|NEU|SIN|DEF|NOM//conj//30 och//KN//cc//34 länsstyrelsen//NN|UTR|SIN|DEF|NOM//conj//30 .//MAD//punct//10
15 §;Ersättning//NN|UTR|SIN|IND|NOM//nsubj//6 kan//VB|PRS|AKT//aux//6 i//PP//case//4 extrema//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 situationer//NN|UTR|PLU|IND|NOM//obl//6 även//AB//advmod//6 utgå//VB|INF|AKT//ROOT//6 för//PP//mark//9 att//IE//mark//9 täcka//VB|INF|AKT//advcl//6 kostnader//NN|UTR|PLU|IND|NOM//obj//9 för//PP//mark//13 att//IE//mark//13 skrämma//VB|INF|AKT//advcl//9 iväg//PL//compound:prt//13 rovdjur//NN|NEU|PLU|IND|NOM//obj//13 och//KN//cc//18 vid//PP//case//18 skyddsjakt//NN|UTR|SIN|IND|NOM//conj//15 på//PP//case//20 rovdjur//NN|NEU|PLU|IND|NOM//nmod//18 .//MAD//punct//6
15 §;Skadeförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 åtgärder//NN|UTR|PLU|IND|NOM//ROOT//1


16 §;När//HA//mark//2 renar//NN|UTR|PLU|IND|NOM//nsubj:pass//2 hålls//VB|PRS|SFO//advcl//16 samlade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advmod//2 i//PP//case//5 beteshagar//NN|UTR|PLU|IND|NOM//obl//3 eller//KN//cc//7 vinterhjordar//NN|UTR|PLU|IND|NOM//conj//5 eller//KN//cc//11 under//PP//case//11 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//11 bevakning//NN|UTR|SIN|IND|NOM//conj//5 på//PP//case//13 kalvningsland//NN|NEU|SIN|IND|NOM//nmod//11 skall//VB|PRS|AKT//aux//16 renägare//NN|UTR|SIN|IND|NOM//nsubj:pass//16 ges//VB|INF|SFO//ROOT//16 rätt//NN|UTR|SIN|IND|NOM//nsubj:pass//16 att//IE//mark//19 störa//VB|INF|AKT//acl//17 och//KN//cc//21 skrämma//VB|INF|AKT//conj//19 iväg//PL//compound:prt//21 rovdjur//NN|NEU|PLU|IND|NOM//obj//19 som//HP|-|-|-//nsubj//25 uppträder//VB|PRS|AKT//acl:relcl//23 i//PP//advmod//25 eller//KN//cc//30 i//PP//case//30 direkt//JJ|POS|UTR|SIN|IND|NOM//amod//30 anslutning//NN|UTR|SIN|IND|NOM//conj//23 till//PP//case//32 renhjorden//NN|UTR|SIN|DEF|NOM//nmod//30 .//MAD//punct//16
16 §;Sådan//JJ|POS|UTR|SIN|IND|NOM//amod//35 åtgärd//NN|UTR|SIN|IND|NOM//nsubj//37 får//VB|PRS|AKT//aux//37 ske//VB|INF|AKT//parataxis//16 med//PP//case//39 användning//NN|UTR|SIN|IND|NOM//obl//37 av//PP//case//41 motorfordon//NN|NEU|PLU|IND|NOM//nmod//39 .//MAD//punct//37
16 §;Rovdjur//NN|NEU|PLU|IND|NOM//nsubj//49 som//HP|-|-|-//nsubj:pass//45 störs//VB|PRS|SFO//acl:relcl//43 eller//KN//cc//47 skräms//VB|PRS|SFO//conj//45 iväg//PL//compound:prt//47 får//VB|PRS|AKT//aux//52 inte//AB//advmod//52 onödigtvis//AB//advmod//52 stressas//VB|INF|SFO//conj//37 och//KN//cc//55 inte//AB//advmod//55 skadas//VB|PRS|SFO//conj//52 eller//KN//cc//57 dödas//VB|INF|SFO//conj//52 .//MAD//punct//16
16 §;Åtgärder//NN|UTR|PLU|IND|NOM//nsubj//60 vidtagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//16 med//PP//case//62 stöd//NN|NEU|SIN|IND|NOM//obl//60 av//PP//case//65 denna//DT|UTR|SIN|DEF//det//65 paragraf//NN|UTR|SIN|IND|NOM//nmod//62 skall//VB|PRS|AKT//aux//68 snarast//AB|SUV//advmod//68 anmälas//VB|INF|SFO//conj//16 till//PP//case//71 berörd//PC|PRF|UTR|SIN|IND|NOM//amod//71 polismyndighet//NN|UTR|SIN|IND|NOM//obl//68 (//PAD//punct//16 Skrivningen//NN|UTR|SIN|DEF|NOM//nsubj//76 är//VB|PRS|AKT//cop//76 ej//AB//advmod//76 tillämplig//JJ|POS|UTR|SIN|IND|NOM//parataxis//16 i//PP//advmod//76 dag//NN|UTR|SIN|IND|NOM//fixed//77 med//PP//case//81 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//81 lagstiftning//NN|UTR|SIN|IND|NOM//obl//76 ,//MID//punct//85 men//KN//cc//85 Rovdjursutredningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//85 föreslås//VB|PRS|SFO//conj//16 utreda//VB|INF|AKT//xcomp//85 frågan//NN|UTR|SIN|DEF|NOM//obj//86 )//PAD//punct//87  //_SP////88 .//MAD//punct//16


17 §;Om//SN//mark//5 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 skadeförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 insatser//NN|UTR|PLU|IND|NOM//nsubj//5 är//VB|PRS|AKT//cop//5 otillräckliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//11 kan//VB|PRS|AKT//aux//11 Naturvårdsverket//NN|NEU|SIN|DEF|NOM//nsubj//11 eller//KN//cc//10 den//DT|UTR|SIN|DEF//det//10 verket//NN|NEU|SIN|DEF|NOM//conj//7 utser//VB|PRS|AKT//ROOT//11 [//PAD//nmod//13 länsstyrelsen//NN|UTR|SIN|DEF|NOM//obj//11 ]//PAD//punct//13 (//PAD//punct//17 ej//AB//advmod//17 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//11 i//PP//advmod//17 dag//NN|UTR|SIN|IND|NOM//fixed//18 med//PP//case//22 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 lagstiftning//NN|UTR|SIN|IND|NOM//obl//17 )//PAD//punct//17  //_SP////23 efter//PP//case//26 samråd//NN|NEU|SIN|IND|NOM//obl//11 med//PP//mark//29 Sametinget//NN|NEU|SIN|DEF|NOM//nsubj//29 besluta//VB|INF|AKT//advcl//11 om//PP//case//31 skyddsjakt//NN|UTR|SIN|IND|NOM//obl//29 på//PP//case//33 rovdjur//NN|NEU|PLU|IND|NOM//nmod//31 .//MAD//punct//11
17 §;Sådan//JJ|POS|UTR|SIN|IND|NOM//amod//36 skyddsjakt//NN|UTR|SIN|IND|NOM//nsubj//39 bör//VB|PRS|AKT//aux//39 vara//VB|INF|AKT//cop//39 riktad//PC|PRF|UTR|SIN|IND|NOM//parataxis//11 mot//PP//case//42 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//42 individ//NN|UTR|SIN|IND|NOM//obl//39 ///MID//cc//44 individer//NN|UTR|PLU|IND|NOM//conj//42 och//KN//cc//46 avgränsad//PC|PRF|UTR|SIN|IND|NOM//conj//39 till//PP//case//50 särskilt//AB//advmod//49 angivet//PC|PRF|NEU|SIN|IND|NOM//amod//50 område//NN|NEU|SIN|IND|NOM//obl//46 i//PP//case//52 samebyn//NN|UTR|SIN|DEF|NOM//nmod//50 .//MAD//punct//11
17 §;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//58 bör//VB|PRS|AKT//aux//58 också//AB//advmod//58 vara//VB|INF|AKT//cop//58 begränsad//PC|PRF|UTR|SIN|IND|NOM//parataxis//11 i//PP//case//60 tid//NN|UTR|SIN|IND|NOM//obl//58 med//PP//case//65 hänsyn//NN|UTR|SIN|IND|NOM//fixed//61 till//PP//fixed//61 de//DT|UTR/NEU|PLU|DEF//det//65 medel//NN|NEU|PLU|IND|NOM//obl//58 som//HP|-|-|-//nsubj:pass//67 tillåts//VB|PRS|SFO//acl:relcl//65 och//KN//cc//73 till//PP//case//70 vilka//HP|UTR/NEU|PLU|IND//obl//73 som//HP|-|-|-//nsubj//73 får//VB|PRS|AKT//aux//73 utföra//VB|INF|AKT//conj//67 skyddsjakten//NN|UTR|SIN|DEF|NOM//obj//73 .//MAD//punct//11
17 §;Skyddsjakt//NN|UTR|SIN|IND|NOM//nsubj:pass//2 får//VB|PRS|AKT//aux//2 meddelas//VB|INF|SFO//ROOT//2 för//PP//mark//5 att//IE//mark//5 reducera//VB|INF|AKT//advcl//2 rovdjursstammarna//NN|UTR|PLU|DEF|NOM//obj//5 till//PP//case//9 de//DT|UTR/NEU|PLU|DEF//det//9 nivåer//NN|UTR|PLU|IND|NOM//obl//5 som//HP|-|-|-//nsubj:pass//11 täcks//VB|PRS|SFO//acl:relcl//9 av//PP//case//13 ersättning//NN|UTR|SIN|IND|NOM//obl//11 enligt//PP//case//15 bilaga//NN|UTR|SIN|IND|NOM//obl//11 .//MID//punct//2
17 §;Dessa//DT|UTR/NEU|PLU|DEF//det//18 nivåer//NN|UTR|PLU|IND|NOM//nsubj:pass//19 fastställs//VB|PRS|SFO//parataxis//2 av//PP//case//21 Sametinget//NN|NEU|SIN|DEF|NOM//obl:agent//19 i//PP//case//23 samråd//NN|NEU|SIN|IND|NOM//nmod//21 med//PP//case//25 Naturvårdsverket//NN|NEU|SIN|DEF|NOM//nmod//23 och//KN//cc//28 efter//PP//case//28 samråd//NN|NEU|SIN|IND|NOM//conj//25 med//PP//case//30 samebyarna//NN|UTR|PLU|DEF|NOM//nmod//28 och//KN//cc//32 länsstyrelserna//NN|UTR|PLU|DEF|NOM//conj//30 .//MAD//punct//2
17 §;Övrigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//0

Betesområden 18 §;Eftersom//SN//mark//6 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//6 (//PAD//punct//2 Sametinget//NN|NEU|SIN|DEF|NOM//appos//2 )//PAD//punct//2 betalar//VB|PRS|AKT//advcl//17 ersättning//NN|UTR|SIN|IND|NOM//obj//6 inom//PP//case//12 i//PP//case//10 Norge//PM|NOM//nmod//11 samebyars//NN|UTR|PLU|IND|GEN//nmod:poss//12 betesområden//NN|NEU|PLU|IND|NOM//obl//6 i//PP//case//14 Norge//PM|NOM//nmod//12 bör//VB|PRS|AKT//aux//17 avtal//NN|NEU|SIN|IND|NOM//nsubj:pass//17 upprättas//VB|INF|SFO//ROOT//17 om//PP//case//20 samordnad//PC|PRF|UTR|SIN|IND|NOM//amod//20 skyddsjakt//NN|UTR|SIN|IND|NOM//obl//17 inom//PP//case//23 samebyars//NN|UTR|PLU|IND|GEN//nmod:poss//23 betesområden//NN|NEU|PLU|IND|NOM//nmod//20 i//PP//case//25 Sverige//PM|NOM//nmod//23 och//KN//cc//27 Norge//PM|NOM//conj//25 .//MAD//punct//17
Betesområden 18 §;Frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//2 bör//VB|PRS|AKT//aux//2 tas//VB|INF|SFO//ROOT//2 upp//PL//compound:prt//2 i//PP//case//7 vid//PP//case//7 formaliserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 samtal//NN|NEU|PLU|IND|NOM//obl//2 mellan//PP//case//9 Naturvårdsverket//NN|NEU|SIN|DEF|NOM//nmod//7 och//KN//cc//11 Direktoratet//NN|NEU|SIN|DEF|NOM//conj//9 for//VB|PRT|AKT//conj//2 Naturforvaltning//PM|NOM//obj//12 där//HA//advmod//15 även//AB//advmod//16 länsstyrelserna//NN|UTR|PLU|DEF|NOM//obj//12 i//PP//case//19 respektive//AB//amod//19 länder//NN|NEU|PLU|IND|NOM//obl//12 bör//VB|PRS|AKT//aux//21 ingå//VB|INF|AKT//conj//2 liksom//PP//case//23 representanter//NN|UTR|PLU|IND|NOM//obl//21 från//PP//case//26 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//26 samebyar//NN|UTR|PLU|IND|NOM//nmod//23 Frågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//31 bör//VB|PRS|AKT//aux//31 mer//AB|KOM//advmod//30 långsiktigt//AB|POS//advmod//31 tas//VB|INF|SFO//conj//2 upp//PL//compound:prt//31 i//PP//case//35 kommissionens//NN|UTR|SIN|DEF|GEN//nmod:poss//35 omförhandling//NN|UTR|SIN|IND|NOM//obl//31 av//PP//case//37 renbeteskonventionen//NN|UTR|SIN|DEF|NOM//nmod//35 .//MAD//punct//2

Rapportering 19 §;I//PP//case//1 årsredovisningen//NN|UTR|SIN|DEF|NOM//obl//5 den//DT|UTR|SIN|DEF//det//4 1//RO|NOM//nummod//4 mars//NN|UTR|SIN|IND|NOM//obl//5 redovisar//VB|PRS|AKT//ROOT//5 Sametinget//NN|NEU|SIN|DEF|NOM//nsubj//5 årligen//AB//advmod//12 hur//HA//advmod//12 föregående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 kalenderårs//NN|UTR|SIN|IND|NOM//nmod:poss//11 ersättningsmedel//NN|NEU|SIN|IND|NOM//nsubj:pass//12 fördelats//VB|SUP|SFO//ccomp//5 på//PP//case//14 samebyar//NN|UTR|PLU|IND|NOM//obl//12 ,//MID//punct//16 län//NN|NEU|PLU|IND|NOM//conj//14 och//KN//cc//19 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 stater//NN|UTR|PLU|IND|NOM//conj//14 (//PAD//punct//21 Norge//PM|NOM//appos//14 och//KN//cc//23 Finland//PM|NOM//conj//21 )//PAD//punct//14 .//MAD//punct//5
Rapportering 19 §;Redovisningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//29 bör//VB|PRS|AKT//aux//29 även//AB//advmod//29 uppdelas//VB|INF|SFO//conj//5 på//PP//case//32 utbetald//PC|PRF|UTR|SIN|IND|NOM//amod//32 ersättning//NN|UTR|SIN|IND|NOM//obl//29 för//PP//case//34 rovdjursförekomst//NN|UTR|SIN|IND|NOM//nmod//32 ,//MID//punct//36 fall//NN|NEU|SIN|IND|NOM//conj//34 av//PP//case//41 massdödande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 och//KN//cc//40 skadeförebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//38 åtgärder//NN|UTR|PLU|IND|NOM//nmod//36 uppdelat//PC|PRF|NEU|SIN|IND|NOM//advcl//29 på//PP//case//45 respektive//AB//amod//45 r//UO//nummod//46 ovdjursart//UO//xcomp//42 .//MAD//punct//29
Rapportering 19 §;Överklagande//NN|NEU|SIN|IND|NOM//ROOT//0


20 §;Länsstyrelsens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 inventeringsresultat//NN|NEU|SIN|IND|NOM//nsubj:pass//3 kan//VB|PRS|AKT//aux//3 överklagas//VB|INF|SFO//ROOT//3 av//PP//case//5 samebyarna//NN|UTR|PLU|DEF|NOM//obl:agent//3 till//PP//case//7 Naturvårdsverket//NN|NEU|SIN|DEF|NOM//nmod//5 .//MAD//punct//3

Ersättning;De//DT|UTR/NEU|PLU|DEF//det//1 ersättningar//NN|UTR|PLU|IND|NOM//nsubj:pass//7 som//HP|-|-|-//nsubj:pass//3 utbetalas//VB|PRS|SFO//acl:relcl//1 av//PP//case//5 Sametinget//NN|NEU|SIN|DEF|NOM//obl:agent//3 kan//VB|PRS|AKT//aux//7 överklagas//VB|INF|SFO//ROOT//7 till//PP//case//9 regeringen//NN|UTR|SIN|DEF|NOM//obl//7 .//MAD//punct//7

Allmänna råd;Definitioner//NN|UTR|PLU|IND|NOM//ROOT//0 (//PAD//punct//0 1//RG|NOM//nummod//3 §//NN|AN//appos//0 )//PAD//punct//0

Kungsörn;Ersättning//NN|UTR|SIN|IND|NOM//nsubj//1 utgår//VB|PRS|AKT//ROOT//1 endast//AB//advmod//1 för//PP//case//4 kungsörn//NN|UTR|SIN|IND|NOM//obl//1 ,//MID//punct//1 eftersom//SN//mark//11 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//11 inte//AB//advmod//11 är//VB|PRS|AKT//cop//11 vetenskapligt//AB|POS//advmod//11 dokumenterat//PC|PRF|NEU|SIN|IND|NOM//advcl//1 att//SN//mark//14 havsörn//NN|UTR|SIN|IND|NOM//nsubj//14 dödar//VB|PRS|AKT//csubj//11 eller//KN//cc//16 skadar//VB|PRS|AKT//conj//14 ren//JJ|POS|UTR|SIN|IND|NOM//obj//16 .//MAD//punct//1
Kungsörn;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//24 är//VB|PRS|AKT//cop//24 däremot//AB//advmod//24 en//DT|UTR|SIN|IND//det//24 utpräglad//JJ|POS|UTR|SIN|IND|NOM//amod//24 asätare//NN|UTR|SIN|IND|NOM//parataxis//1 som//HP|-|-|-//mark//26 gärna//AB|POS//advcl//24 ”//PAD//punct//24 går//VB|PRS|AKT//conj//1 på//PP//case//31 ”//PAD//punct//31 renkadaver//NN|UTR|PLU|IND|NOM//obl//28 .//MAD//punct//1
Kungsörn;Havsörnen//NN|UTR|SIN|DEF|NOM//nsubj//34 häckar//VB|PRS|AKT//parataxis//1 i//PP//case//36 renskötselområdet//NN|NEU|SIN|DEF|NOM//obl//34 i//PP//case//38 delar//NN|UTR|PLU|IND|NOM//obl//34 av//PP//case//42 Norrbottens//PM|GEN//nmod:poss//42 fjällnära//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//42 urskogar//NN|UTR|PLU|IND|NOM//nmod//38 ,//MID//punct//45 men//KN//cc//45 uppträder//VB|PRS|AKT//conj//34 där//AB//advmod//45 på//PP//case//48 födosök//NN|UTR|SIN|IND|NOM//obl//45 även//AB//advmod//51 i//PP//case//51 fjällområdet//NN|NEU|SIN|DEF|NOM//obl//45 .//MAD//punct//34
Kungsörn;I//PP//case//54 Norge//PM|NOM//obl//55 finns//VB|PRS|SFO//conj//1 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//55 relativt//AB|POS//advmod//58 talrikt//AB|POS//advmod//55 utmed//PP//case//61 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//61 kusten//NN|UTR|SIN|DEF|NOM//obl//55 ,//MID//punct//61 där//HA//advmod//66 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//66 även//AB//advmod//66 bedrivs//VB|PRS|SFO//acl:relcl//61 intensiv//JJ|POS|UTR|SIN|IND|NOM//amod//68 fårskötsel//NN|UTR|SIN|IND|NOM//nsubj:pass//66 och//KN//cc//71 även//AB//advmod//71 renskötsel//NN|UTR|SIN|IND|NOM//conj//68 på//PP//case//74 nordliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//74 öar//NN|UTR|PLU|IND|NOM//nmod//71 .//MAD//punct//55
