Del B;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//5 en//DT|UTR|SIN|IND//det//5 kommunallag//NN|UTR|SIN|IND|NOM//nmod//2 för//PP//case//7 framtiden//NN|UTR|SIN|DEF|NOM//nmod//5
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;SKL//PM|NOM//nsubj//2 ,//MID//punct//2 Tänk//VB|IMP|AKT//ROOT//2 om//SN//case//4 Håbo//PM|NOM//obl//2 vore//VB|KON|PRT|AKT//cop//6 Hafnarfjördur//PM|NOM//ccomp//2 .//MAD//punct//6
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;Lokal//JJ|POS|UTR|SIN|IND|NOM//amod//9 demokrati//NN|UTR|SIN|IND|NOM//conj//6 och//KN//cc//11 styrning//NN|UTR|SIN|IND|NOM//conj//9 i//PP//case//13 Norden//PM|NOM//nmod//11 ,//MID//punct//9 2013//RG|NOM//punct//6
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;SKL//PM|NOM//ROOT//0 ,//MID//punct//0 God//JJ|POS|UTR|SIN|IND|NOM//amod//3 revisionssed//NN|UTR|SIN|IND|NOM//appos//0 i//PP//case//6 kommunal//JJ|POS|UTR|SIN|IND|NOM//amod//6 verksamhet//NN|UTR|SIN|IND|NOM//nmod//3 ,//MID//punct//3 2014//RG|NOM//nummod//9 SKL//PM|NOM//appos//3 ,//MID//punct//11 Ekonomirapport//NN|UTR|SIN|IND|NOM//conj//0 2014//RG|NOM//nummod//11
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;SKL//PM|NOM//ROOT//0 ,//MID//punct//0 På//PP//nmod//0 gång//NN|UTR|SIN|IND|NOM//fixed//2 inom//PP//case//5 EU//PM|NOM//obl//2 2014//RG|NOM//nummod//5
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;SKL//PM|NOM//ROOT//0 ,//MID//punct//4 Den//DT|UTR|SIN|DEF//det//4 svårförutsägbara//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//4 framtiden//NN|UTR|SIN|DEF|NOM//conj//0 –//RG|NOM//punct//7 en//DT|UTR|SIN|IND//det//7 jämförelse//NN|UTR|SIN|IND|NOM//conj//0 av//PP//case//10 två//RG|NOM//nummod//10 framtidskalkyler//NN|UTR|PLU|IND|NOM//nmod//7 ,//MID//punct//7 2014//RG|NOM//nummod//7
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;Stattin//PM|NOM//ROOT//0 ,//MID//punct//2 Daniel//PM|NOM//conj//0 ,//MID//punct//4 Kommunal//JJ|POS|UTR|SIN|IND|NOM//amod//5 aktiebolagsrätt//NN|UTR|SIN|IND|NOM//conj//0 ,//MID//punct//5 2007//RG|NOM//conj//0
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;Statskontoret//NN|NEU|SIN|DEF|NOM//ROOT//0 ,//MID//punct//2 EU//PM|NOM//conj//0 ://MID//punct//2 s//NN|NEU|SIN|IND|GEN//case//5 påverkan//NN|UTR|SIN|IND|NOM//conj//0 på//PP//case//7 kommuner//NN|UTR|PLU|IND|NOM//nmod//5 och//KN//cc//9 landsting//NN|NEU|SIN|IND|NOM//conj//7 ,//MID//punct//5 2005:12//RG|NOM//punct//0
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;Statskontoret//NN|NEU|SIN|DEF|NOM//ROOT//0 ,//MID//punct//3 Ett//DT|NEU|SIN|IND//det//3 EU-perspektiv//NN|NEU|SIN|IND|NOM//conj//0 på//PP//case//6 statlig//JJ|POS|UTR|SIN|IND|NOM//amod//6 styrning//NN|UTR|SIN|IND|NOM//nmod//3 av//PP//case//9 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 verksamheter//NN|UTR|PLU|IND|NOM//nmod//6 ,//MID//punct//11 2005:12A//RG|NOM//conj//0
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;Statskontoret//NN|NEU|SIN|DEF|NOM//ROOT//0 ,//MID//punct//3 Djurskyddskontrollens//NN|UTR|SIN|DEF|GEN//nmod:poss//3 utveckling//NN|UTR|SIN|IND|NOM//conj//0 ,//MID//punct//3 2011:23//RG|NOM//conj//0
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;Statskontoret//NN|NEU|SIN|DEF|NOM//ROOT//0 ,//MID//punct//2 Mark//NN|UTR|SIN|IND|NOM//conj//0 ,//MID//punct//4 bostadsbyggande//NN|NEU|SIN|IND|NOM//conj//0 och//KN//cc//6 konkurrens//NN|UTR|SIN|IND|NOM//conj//0 –//RG|NOM//punct//9 en//DT|UTR|SIN|IND//det//9 granskning//NN|UTR|SIN|IND|NOM//conj//0 av//PP//case//13 den//DT|UTR|SIN|DEF//det//13 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 markanvisningsprocessen//NN|UTR|SIN|DEF|NOM//nmod//9 ,//MID//punct//9 2012:25//RG|NOM//punct//0
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;Statskontoret//NN|NEU|SIN|DEF|NOM//ROOT//0 ,//MID//punct//2 Verkställighet//NN|UTR|SIN|IND|NOM//conj//0 och//KN//cc//4 rättelse//NN|UTR|SIN|IND|NOM//conj//0 av//PP//case//7 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 beslut//NN|NEU|PLU|IND|NOM//nmod//4 ,//MID//punct//9 rapport//NN|UTR|SIN|IND|NOM//conj//0 2012:6//RG|NOM//conj//0
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;Sundberg//PM|NOM//ROOT//0 ,//MID//punct//2 Halvar//PM|NOM//conj//0 ,//MID//punct//4 Kommunalrätt//NN|UTR|SIN|IND|NOM//conj//0 ,//MID//punct//6 1947//RG|NOM//conj//0
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;Sundström//PM|NOM//ROOT//0 ,//MID//punct//2 Björn//PM|NOM//conj//0 och//KN//cc//4 Tingvall//PM|NOM//conj//0 ,//MID//punct//4 Lennart//PM|NOM//conj//0 ,//MID//punct//9 Färre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 kommuner//NN|UTR|PLU|IND|NOM//conj//6 ?//MID//punct//6
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;Om//PP//case//14 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 kommuner//NN|UTR|PLU|IND|NOM//nmod//14 problem//NN|NEU|PLU|IND|NOM//conj//0 och//KN//cc//16 utmaningar//NN|UTR|PLU|IND|NOM//conj//14 ,//MID//punct//19 Ansvarskommitténs//NN|UTR|SIN|DEF|GEN//nmod:poss//19 skriftserie//NN|UTR|SIN|IND|NOM//conj//14 ,//MID//punct//14 2006//RG|NOM//punct//0
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;Thomsen//PM|NOM//ROOT//0 ,//MID//punct//0 Hans//PM|NOM//nmod:poss//3 B//PM|NOM//conj//0 ,//MID//punct//3 Christensen//PM|NOM//conj//3 ,//MID//punct//7 Pernille//PM|NOM//conj//3 och//KN//cc//9 Schonau//PM|NOM//conj//3 ,//MID//punct//3 Christian//PM|NOM//conj//0 ,//MID//punct//0 Lov//NN|UTR|SIN|IND|NOM//advmod//0 om//PP//case//16 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//16 styrelse//NN|UTR|SIN|IND|NOM//nmod//0 –//RG|NOM//punct//18 normalföretningsorden//NN|UTR|SIN|DEF|NOM//conj//0 ,//MID//punct//18 2004//RG|NOM//nummod//18
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;Tidningsutgivarna//NN|UTR|PLU|DEF|NOM//ROOT//0 (//PAD//punct//0 TU//PM|NOM//appos//0 )//PAD//punct//2 ,//MID//punct//6 Svensk//JJ|POS|UTR|SIN|IND|NOM//amod//6 dagspress//NN|UTR|SIN|IND|NOM//conj//0 2012//RG|NOM//nummod//6 ,//MID//punct//9 Fakta//NN|NEU|PLU|IND|NOM//conj//0 om//PP//case//11 marknad//NN|UTR|SIN|IND|NOM//nmod//9 och//KN//cc//13 medier//NN|NEU|PLU|IND|NOM//conj//11
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;Tillitens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 gränser//NN|UTR|PLU|IND|NOM//ROOT//1 –//RG|NOM//punct//4 granskningskommissionens//NN|UTR|SIN|DEF|GEN//nmod:poss//4 slutbetänkande//NN|NEU|SIN|IND|NOM//appos//1 ,//MID//punct//4 2013//RG|NOM//punct//1
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;Transparency//PM|NOM//ROOT//0 International//PM|NOM//flat//0 Sverige//PM|NOM//obj//0 ,//MID//punct//4 Korruption//NN|UTR|SIN|IND|NOM//appos//0 i//PP//case//6 kommuner//NN|UTR|PLU|IND|NOM//nmod//4 och//KN//cc//8 landsting//NN|NEU|SIN|IND|NOM//conj//6 ,//MID//punct//4 2012//RG|NOM//punct//0
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;Wehlander//PM|NOM//nsubj//26 ,//MID//punct//2 Caroline//PM|NOM//conj//0 ,//MID//punct//4 Tjänster//NN|UTR|PLU|IND|NOM//conj//0 av//PP//case//7 allmänt//JJ|POS|NEU|SIN|IND|NOM//amod//7 intresse//NN|NEU|SIN|IND|NOM//nmod//4 ur//PP//case//14 ett//DT|NEU|SIN|IND//det//14 europeiskt//JJ|POS|NEU|SIN|IND|NOM//amod//14 respektive//AB//cc//14 ett//DT|NEU|SIN|IND//det//14 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//14 perspektiv//NN|NEU|SIN|IND|NOM//nmod//7 (//PAD//punct//4 i//PP//case//17 Tom//PM|NOM//nmod//4 Madell//PM|NOM//flat//17 ,//MID//punct//20 Tarjei//PM|NOM//nsubj//26 Bekkedal//PM|NOM//flat:name//20 och//KN//cc//23 Ulla//PM|NOM//conj//21 Neergaard//PM|NOM//flat:name//23 [//PAD//punct//20 red//VB|PRT|AKT//ROOT//26 .//MAD//punct//26 ]//PAD//punct//26 ,//MID//punct//32
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;Den//DT|UTR|SIN|DEF//det//32 nordiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//32 välfärden//NN|UTR|SIN|DEF|NOM//conj//26 och//KN//cc//34 marknaden//NN|UTR|SIN|DEF|NOM//conj//32 ,//MID//punct//32 s.//NN|AN//nmod//37 41//RG|NOM//nmod//32 ff//AB|AN//advmod//26 .//MAD//punct//26 )//PAD//punct//26 ,//MID//punct//26
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;2011//RG|NOM//punct//26
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;Willmesten//NN|UTR|SIN|DEF|NOM//ROOT//0 ,//MID//punct//0 Tord//PM|NOM//conj//0 ,//MID//punct//2 Ordförerrollen//NN|UTR|SIN|DEF|NOM//conj//0 ://MID//punct//4
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;Lokalt//AB|POS//amod//8 politiskt//JJ|POS|NEU|SIN|IND|NOM//amod//8 ledarskap//NN|NEU|SIN|IND|NOM//appos//4 i//PP//case//10 praksis//NN|UTR|SIN|IND|NOM//nmod//8 ,//MID//punct//4 Kommuneloven//NN|UTR|SIN|DEF|NOM//conj//0 20//RG|NOM//nummod//14 år//NN|NEU|PLU|IND|NOM//conj//0 ,//MID//punct//0 2012//RG|NOM//nummod//0
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Övrigt;Öman//PM|NOM//ROOT//0 ,//MID//punct//2 Sören//PM|NOM//conj//0 och//KN//cc//4 Lindblom//PM|NOM//conj//0 ,//MID//punct//6 Hans-Erik//PM|NOM//conj//0 ,//MID//punct//6 Personuppgiftslagen//PM|NOM//conj//0 ,//MID//punct//11 En//DT|UTR|SIN|IND//det//11 kommentar//NN|UTR|SIN|IND|NOM//conj//0 ,//MID//punct//11 2011//RG|NOM//punct//0


21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / En kommunallag för framtiden;Beslut//NN|NEU|SIN|IND|NOM//ROOT//0 vid//PP//case//2 regeringssammanträde//NN|NEU|SIN|IND|NOM//nmod//0 den//DT|UTR|SIN|DEF//det//5 11//RG|NOM//nummod//5 oktober//NN|UTR|SIN|IND|NOM//nmod//0 2012//RG|NOM//nummod//5

21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Sammanfattning (1);En//DT|UTR|SIN|IND//det//2 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//2 utredare//NN|UTR|SIN|IND|NOM//nsubj//4 ska//VB|PRS|AKT//aux//4 föreslå//VB|INF|AKT//ROOT//4 en//DT|UTR|SIN|IND//det//6 modernisering//NN|UTR|SIN|IND|NOM//obj//4 av//PP//case//8 kommunallagen//NN|UTR|SIN|DEF|NOM//nmod//6 (//PAD//punct//8 1991:900//RG|NOM//appos//8 )//PAD//punct//6 .//MAD//punct//13
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Sammanfattning (1);Utgångspunkter//NN|UTR|PLU|IND|NOM//obj//4 för//PP//case//15 uppdraget//NN|NEU|SIN|DEF|NOM//nmod//13 ska//VB|PRS|AKT//aux//18 bl.a.//AB|AN//advmod//18 vara//VB|INF|AKT//cop//13 att//SN//mark//26 kommunallagen//NN|UTR|SIN|DEF|NOM//nsubj//26 även//AB//advmod//22 fortsättningsvis//AB//advmod//26 ska//VB|PRS|AKT//aux//26 vara//VB|INF|AKT//cop//26 en//DT|UTR|SIN|IND//det//26 ramlag//NN|UTR|SIN|IND|NOM//ccomp//18 och//KN//cc//31 att//SN//mark//31 utredaren//NN|UTR|SIN|DEF|NOM//nsubj//31 ska//VB|PRS|AKT//aux//31 utgå//VB|INF|AKT//conj//26 från//PP//case//34 ett//DT|NEU|SIN|IND//det//34 medborgarperspektiv//NN|NEU|SIN|IND|NOM//obl//31 .//MAD//punct//4
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Sammanfattning (1);Utredningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//38 ska//VB|PRS|AKT//aux//38 genomföras//VB|INF|SFO//parataxis//4 som//KN//case//42 en//DT|UTR|SIN|IND//det//42 bred//JJ|POS|UTR|SIN|IND|NOM//amod//42 översyn//NN|UTR|SIN|IND|NOM//obl//38 med//PP//case//44 målsättning//NN|UTR|SIN|IND|NOM//nmod//42 att//IE//mark//46 åstadkomma//VB|INF|AKT//acl//44 en//DT|UTR|SIN|IND//det//50 ändamålsenligt//AB|POS//advmod//49 utformad//PC|PRF|UTR|SIN|IND|NOM//amod//50 lagstiftning//NN|UTR|SIN|IND|NOM//obj//46 .//MAD//punct//38
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Sammanfattning (1);I//PP//case//53 uppdraget//NN|NEU|SIN|DEF|NOM//obl//54 ingår//VB|PRS|AKT//conj//4 vidare//AB|KOM//advmod//54 att//IE//mark//57 göra//VB|INF|AKT//advcl//54 en//DT|UTR|SIN|IND//det//59 översyn//NN|UTR|SIN|IND|NOM//obj//57 av//PP//case//62 lagteknisk//JJ|POS|UTR|SIN|IND|NOM//amod//62 karaktär//NN|UTR|SIN|IND|NOM//obl//57 av//PP//case//64 kommunallagen//NN|UTR|SIN|DEF|NOM//nmod//62 .//MAD//punct//4
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Sammanfattning (1);Utredaren//NN|UTR|SIN|DEF|NOM//nsubj//1 ska//VB|PRS|AKT//ROOT//1 bl.a.//AB|AN//advmod//1
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Sammanfattning (1);•//NN|UTR|SIN|IND|NOM//nsubj//1 beskriva//VB|INF|AKT//ROOT//1 hur//HA//advmod//15 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//6 och//KN//cc//5 landstingens//NN|NEU|PLU|DEF|GEN//conj//3 huvudmannaskap//NN|NEU|SIN|IND|NOM//nsubj//15 för//PP//case//8 verksamhet//NN|UTR|SIN|IND|NOM//nmod//6 som//HP|-|-|-//nsubj:pass//10 bedrivs//VB|PRS|SFO//acl:relcl//6 i//PP//case//13 privat//JJ|POS|UTR|SIN|IND|NOM//amod//13 regi//NN|UTR|SIN|IND|NOM//obl//10 är//VB|PRS|AKT//cop//15 reglerat//PC|PRF|NEU|SIN|IND|NOM//ccomp//1 ,//MID//punct//24 särskilt//AB//advmod//24 i//PP//case//24 fråga//NN|UTR|SIN|IND|NOM//fixed//18 om//PP//fixed//18 kommunernas//NN|UTR|PLU|DEF|GEN//nmod:poss//24 och//KN//cc//23 landstingens//NN|NEU|PLU|DEF|GEN//conj//21 ansvar//NN|NEU|SIN|IND|NOM//appos//15 för//PP//case//26 kontroll//NN|UTR|SIN|IND|NOM//nmod//24 och//KN//cc//28 uppföljning//NN|UTR|SIN|IND|NOM//conj//26 respektive//AB//cc//31 statens//NN|UTR|SIN|DEF|GEN//nmod:poss//31 ansvar//NN|NEU|SIN|IND|NOM//conj//15 för//PP//case//33 tillsyn//NN|UTR|SIN|IND|NOM//nmod//31 ,//MID//punct//1
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Sammanfattning (1);•//NN|UTR|SIN|IND|NOM//nsubj//1 analysera//VB|INF|AKT//ROOT//1 hur//HA//advmod//26 gränsdragningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//26 mellan//PP//case//7 det//DT|NEU|SIN|DEF//det//7 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 ansvaret//NN|NEU|SIN|DEF|NOM//nmod//3 och//KN//cc//10 det//DT|NEU|SIN|DEF//det//10 ansvar//NN|NEU|SIN|IND|NOM//conj//7 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 tillsynsmyndigheter//NN|UTR|PLU|IND|NOM//nsubj//13 har//VB|PRS|AKT//acl:relcl//10 för//PP//case//15 verksamhet//NN|UTR|SIN|IND|NOM//obl//13 som//HP|-|-|-//nsubj:pass//17 utförs//VB|PRS|SFO//advcl//13 i//PP//case//20 privat//JJ|POS|UTR|SIN|IND|NOM//amod//20 regi//NN|UTR|SIN|IND|NOM//obl//17 (//PAD//punct//23 kommunal//JJ|POS|UTR|SIN|IND|NOM//amod//23 entreprenad//NN|UTR|SIN|IND|NOM//appos//20 )//PAD//punct//3 kan//VB|PRS|AKT//aux//26 tydliggöras//VB|INF|SFO//ccomp//1 ,//MID//punct//1
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Sammanfattning (1);•//NN|UTR|SIN|IND|NOM//obl//1 utreda//VB|INF|AKT//ROOT//1 förutsättningarna//NN|UTR|PLU|DEF|NOM//obj//1 för//PP//mark//5 att//IE//mark//5 tydliggöra//VB|INF|AKT//advcl//1 det//DT|NEU|SIN|DEF//det//8 kommunala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 ansvaret//NN|NEU|SIN|DEF|NOM//obj//5 för//PP//case//11 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//11 insyn//NN|UTR|SIN|IND|NOM//obl//5 i//PP//case//14 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 entreprenader//NN|UTR|PLU|IND|NOM//nmod//11 och//KN//cc//19 ,//MID//punct//19 om//SN//mark//19 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//19 bedöms//VB|PRS|SFO//conj//5 lämpligt//AB|POS//xcomp//19 ,//MID//punct//1 lämna//VB|INF|AKT//conj//1 förslag//NN|NEU|SIN|IND|NOM//obj//22 till//PP//case//27 en//DT|UTR|SIN|IND//det//27 generell//JJ|POS|UTR|SIN|IND|NOM//amod//27 reglering//NN|UTR|SIN|IND|NOM//nmod//23 som//HP|-|-|-//nsubj//29 ålägger//VB|PRS|AKT//acl:relcl//27 kommunerna//NN|UTR|PLU|DEF|NOM//iobj//29 en//DT|UTR|SIN|IND//det//32 skyldighet//NN|UTR|SIN|IND|NOM//obj//29 att//IE//mark//34 tillförsäkra//VB|INF|AKT//acl//32 allmänheten//NN|UTR|SIN|DEF|NOM//obj//34 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//37 insyn//NN|UTR|SIN|IND|NOM//obj//34 ,//MID//punct//1
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Sammanfattning (1);•//NN|UTR|SIN|IND|NOM//nsubj//1 överväga//VB|INF|AKT//ROOT//1 behovet//NN|NEU|SIN|DEF|NOM//obj//1 av//PP//case//6 en//DT|UTR|SIN|IND//det//6 generell//JJ|POS|UTR|SIN|IND|NOM//amod//6 reglering//NN|UTR|SIN|IND|NOM//nmod//2 som//HP|-|-|-//nsubj//8 syftar//VB|PRS|AKT//acl:relcl//6 till//PP//mark//11 att//IE//mark//11 ge//VB|INF|AKT//advcl//8 medborgarna//NN|UTR|PLU|DEF|NOM//iobj//11 tillgång//NN|UTR|SIN|IND|NOM//obj//11 till//PP//case//15 information//NN|UTR|SIN|IND|NOM//obl//11 som//HP|-|-|-//nsubj:pass//17 behövs//VB|PRS|SFO//acl:relcl//15 för//PP//mark//21 att//IE//mark//21 kunna//VB|INF|AKT//aux//21 välja//VB|INF|AKT//advcl//17 utförare//NN|UTR|SIN|IND|NOM//obj//21 av//PP//case//26 kommunalt//AB|POS//advmod//25 finansierad//PC|PRF|UTR|SIN|IND|NOM//amod//26 verksamhet//NN|UTR|SIN|IND|NOM//nmod//22 ,//MID//punct//1
21.17 Förslaget till förordning om ändring i förordningen (1993:1632) med bemyndigande för kommuner och länsstyrelser att meddela lokala föreskrifter enligt ordningslagen (1993:1617) / Sammanfattning (1);•//NN|UTR|SIN|IND|NOM//nsubj//1 överväga//VB|INF|AKT//ROOT//1 om//SN//mark//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 finns//VB|PRS|SFO//advcl//1 behov//NN|NEU|SIN|IND|NOM//nsubj//4 av//PP//mark//10 att//IE//mark//10 i//PP//case//9 kommunallagen//NN|UTR|SIN|DEF|NOM//obl//10 reglera//VB|INF|AKT//acl//5 de//DT|UTR/NEU|PLU|DEF//det//13 anställdas//PC|PRF|UTR/NEU|PLU|IND/DEF|GEN//amod//13 roll//NN|UTR|SIN|IND|NOM//obj//10 och//KN//cc//16 särskilt//AB//advmod//16 överväga//VB|INF|AKT//conj//10 behovet//NN|NEU|SIN|DEF|NOM//obj//16 av//PP//case//20 en//DT|UTR|SIN|IND//det//20 reglering//NN|UTR|SIN|IND|NOM//nmod//17 av//PP//case//24 de//DT|UTR/NEU|PLU|DEF//det//23 anställdas//PC|PRF|UTR/NEU|PLU|IND/DEF|GEN//nmod:poss//24 beslutanderätt//NN|UTR|SIN|IND|NOM//nmod//20 ,//MID//punct//1
