Utvärdering av IPRED-lagstiftningen ;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Utredningen//NN|UTR|SIN|DEF|NOM//nmod//0 om//PP//case//4 utvärdering//NN|UTR|SIN|IND|NOM//nmod//2 av//PP//case//7 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//7 lagändringar//NN|UTR|PLU|IND|NOM//nmod//4 som//HP|-|-|-//nsubj//9 gäller//VB|PRS|AKT//acl:relcl//7 skyddet//NN|NEU|SIN|DEF|NOM//obj//9 av//PP//case//13 immateriella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 rättigheter//NN|UTR|PLU|IND|NOM//nmod//10 på//PP//case//15 Internet//NN|NEU|SIN|DEF|NOM//nmod//13
6.1 Rättighetshavare;De//DT|UTR/NEU|PLU|DEF//det//22 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 branscherna//NN|UTR|PLU|DEF|NOM//nsubj//24 har//VB|PRS|AKT//aux//24 kommit//VB|SUP|AKT//parataxis//1 olika//AB//advmod//26 långt//AB|POS//advmod//27 vad//HP|NEU|SIN|IND//obj//29 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//29 gäller//VB|PRS|AKT//advcl//24 lagliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 alternativ//NN|NEU|PLU|IND|NOM//obj//29 som//KN//mark//34 t.ex.//AB|AN//advmod//34 Spotify//PM|NOM//acl//31 och//KN//cc//37 samtliga//PN|UTR/NEU|PLU|IND|SUB/OBJ//advmod//37 välkomnar//VB|PRS|AKT//conj//34 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obj//37 .//MAD//punct//1
6.1 Rättighetshavare;Intrången//NN|NEU|PLU|DEF|NOM//nsubj//41 motverkar//VB|PRS|AKT//parataxis//1 dock//AB//advmod//41 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//41 av//PP//case//47 ny//JJ|POS|UTR|SIN|IND|NOM//amod//47 digital//JJ|POS|UTR|SIN|IND|NOM//amod//47 teknik//NN|UTR|SIN|IND|NOM//nmod//43 i//PP//case//49 Sverige//PM|NOM//nmod//47 .//MAD//punct//41
6.1 Rättighetshavare;Lagliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//52 alternativ//NN|NEU|PLU|IND|NOM//nsubj//53 kräver//VB|PRS|AKT//conj//41 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 investeringar//NN|UTR|PLU|IND|NOM//obj//53 men//KN//cc//57 risken//NN|UTR|SIN|DEF|NOM//conj//41 är//VB|PRS|AKT//cop//57 att//SN//mark//64 investeringarna//NN|UTR|PLU|DEF|NOM//nsubj//64 i//PP//case//62 slutändan//NN|UTR|SIN|DEF|NOM//obl//64 inte//AB//advmod//64 genererar//VB|PRS|AKT//csubj//57 intäkter//NN|UTR|PLU|IND|NOM//obj//64 på//PP//case//69 grund//NN|UTR|SIN|IND|NOM//fixed//66 av//PP//fixed//66 fildelningen//NN|UTR|SIN|DEF|NOM//obl//64 .//MAD//punct//1
6.1 Rättighetshavare;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//77 är//VB|PRS|AKT//cop//77 inte//AB//advmod//77 endast//AB//advmod//77 ett//DT|NEU|SIN|IND//det//77 upphovsrättsligt//JJ|POS|NEU|SIN|IND|NOM//amod//77 problem//NN|NEU|SIN|IND|NOM//appos//1 utan//KN//cc//79 påverkar//VB|PRS|AKT//conj//77 utvecklingen//NN|UTR|SIN|DEF|NOM//obj//79 av//PP//case//82 näringslivet//NN|NEU|SIN|DEF|NOM//nmod//80 i//PP//advmod//79 allmänhet//NN|UTR|SIN|IND|NOM//fixed//83 .//MAD//punct//77
6.1 Rättighetshavare;I//PP//case//88 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//88 fall//NN|NEU|PLU|IND|NOM//conj//77 kan//VB|PRS|AKT//aux//91 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//91 vara//VB|INF|AKT//cop//1 så//AB//advmod//91 att//SN//fixed//92 ett//DT|NEU|SIN|IND//det//95 verk//NN|NEU|SIN|IND|NOM//nsubj//98 egentligen//AB//advmod//98 inte//AB//advmod//98 betingar//VB|PRS|AKT//ccomp//91 något//DT|NEU|SIN|IND//advmod//100 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//102 ekonomiskt//JJ|POS|NEU|SIN|IND|NOM//amod//102 värde//NN|NEU|SIN|IND|NOM//nmod//98 ,//MID//punct//110 men//KN//cc//110 att//SN//mark//110 tillgängliggörandet//NN|NEU|SIN|DEF|NOM//nsubj//110 på//PP//case//109 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//109 sätt//NN|NEU|PLU|IND|NOM//nmod//106 kränker//VB|PRS|AKT//conj//1 den//DT|UTR|SIN|DEF//det//113 ideella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//113 rätten//NN|UTR|SIN|DEF|NOM//obj//110 till//PP//case//115 verket//NN|NEU|SIN|DEF|NOM//nmod//113 .//MAD//punct//121
6.1 Rättighetshavare;Från//PP//case//120 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//120 rättighetshavares//NN|UTR|PLU|IND|GEN//amod//120 sida//NN|UTR|SIN|IND|NOM//obl//121 upplevs//VB|PRS|SFO//advcl//110 en//DT|UTR|SIN|IND//det//124 stor//JJ|POS|UTR|SIN|IND|NOM//amod//124 frustration//NN|UTR|SIN|IND|NOM//obj//121 över//PP//mark//130 att//SN//mark//130 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//128 politiker//NN|UTR|PLU|IND|NOM//nsubj//130 inte//AB//advmod//130 tar//VB|PRS|AKT//advcl//121 frågan//NN|UTR|SIN|DEF|NOM//obj//130 på//PP//case//133 allvar//NN|NEU|SIN|IND|NOM//obl//130 och//KN//cc//136 inte//AB//advmod//136 betonar//VB|PRS|AKT//conj//130 vikten//NN|UTR|SIN|DEF|NOM//obj//136 av//PP//case//141 ett//DT|NEU|SIN|IND//det//141 upphovsrättsligt//JJ|POS|NEU|SIN|IND|NOM//amod//141 skydd//NN|NEU|SIN|IND|NOM//nmod//137 .//MAD//punct//1
6.1 Rättighetshavare;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//144 behövs//VB|PRS|SFO//parataxis//1 en//DT|UTR|SIN|IND//det//147 bredare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//147 samhällsdebatt//NN|UTR|SIN|IND|NOM//nsubj:pass//144 i//PP//case//149 frågan//NN|UTR|SIN|DEF|NOM//nmod//147 och//KN//cc//153 ett//DT|NEU|SIN|IND//det//153 aktivt//JJ|POS|NEU|SIN|IND|NOM//amod//153 arbete//NN|NEU|SIN|IND|NOM//conj//149 för//PP//case//157 en//DT|UTR|SIN|IND//det//157 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//157 attitydförändring//NN|UTR|SIN|IND|NOM//nmod//153 till//PP//case//159 fildelning//NN|UTR|SIN|IND|NOM//nmod//157 .//MAD//punct//144
6.1 Rättighetshavare;Alla//DT|UTR/NEU|PLU|IND/DEF//det//1 intrång//NN|NEU|PLU|IND|NOM//nsubj:pass//4 bör//VB|PRS|AKT//aux//4 inte//AB//advmod//4 polisanmälas//VB|INF|SFO//ROOT//4 utan//PP//cc//10 det//DT|NEU|SIN|DEF//det//8 civilrättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 förfarandet//NN|NEU|SIN|DEF|NOM//nsubj:pass//10 borde//VB|PRT|AKT//aux//10 stimuleras//VB|INF|SFO//advcl//4 .//MAD//punct//4
6.1 Rättighetshavare;Efter//PP//case//13 hand//NN|UTR|SIN|IND|NOM//obl//19 ,//MID//punct//13 sedan//SN//case//16 polis//NN|UTR|SIN|IND|NOM//conj//13 och//KN//cc//18 åklagare//NN|UTR|SIN|IND|NOM//conj//16 infört//VB|SUP|AKT//conj//4 specialisttjänster//NN|UTR|PLU|IND|NOM//obj//19 ,//MID//punct//22 har//VB|PRS|AKT//aux//25 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 branschorganisationer//NN|UTR|PLU|IND|NOM//nsubj//25 valt//VB|SUP|AKT//conj//4 att//IE//mark//27 lägga//VB|INF|AKT//advcl//25 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 fokus//NN|NEU|SIN|IND|NOM//obj//27 på//PP//case//31 brottsanmälningar//NN|UTR|PLU|IND|NOM//obl//27 ,//MID//punct//31 i//PP//case//40 vart//DT|NEU|SIN|IND//advmod//40 fall//NN|NEU|SIN|IND|NOM//fixed//34 i//PP//case//40 de//DT|UTR/NEU|PLU|DEF//det//40 något//AB//advmod//39 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//40 fallen//NN|NEU|PLU|DEF|NOM//obl//27 .//MAD//punct//4
6.1 Rättighetshavare;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//47 är//VB|PRS|AKT//cop//47 dock//AB//advmod//47 inte//AB//advmod//47 någon//DT|UTR|SIN|IND//det//47 lösning//NN|UTR|SIN|IND|NOM//parataxis//4 ,//MID//punct//55 eftersom//SN//mark//55 risken//NN|UTR|SIN|DEF|NOM//nsubj//55 för//PP//case//52 åtal//NN|NEU|SIN|IND|NOM//nmod//50 är//VB|PRS|AKT//cop//55 så//AB//advmod//55 liten//JJ|POS|UTR|SIN|IND|NOM//conj//47 .//MAD//punct//47
6.1 Rättighetshavare;De//DT|UTR/NEU|PLU|DEF//det//59 första//RO|NOM//amod//59 brottsmålsdomarna//NN|UTR|PLU|DEF|NOM//nsubj//60 hade//VB|PRT|AKT//acl:relcl//47 ,//MID//punct//64 på//PP//case//64 samma//DT|UTR/NEU|SIN/PLU|IND//amod//64 sätt//NN|NEU|SIN|IND|NOM//conj//47 som//KN//mark//70 när//HA//mark//70 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj:pass//70 om//PP//case//69 informationsföreläggande//NN|NEU|SIN|IND|NOM//nmod//67 infördes//VB|PRT|SFO//acl//64 ,//MID//punct//70 en//DT|UTR|SIN|IND//det//74 viss//JJ|POS|UTR|SIN|IND|NOM//amod//74 effekt//NN|UTR|SIN|IND|NOM//obj//70 på//PP//case//76 fildelningen//NN|UTR|SIN|DEF|NOM//nmod//74 .//MID//punct//47
6.1 Rättighetshavare;Eftersom//SN//mark//83 påföljden//NN|UTR|SIN|DEF|NOM//nsubj//83 i//PP//case//82 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//82 fall//NN|NEU|PLU|IND|NOM//obl//83 stannat//VB|SUP|AKT//advcl//86 vid//PP//case//85 dagsböter//NN|UTR|PLU|IND|NOM//obl//83 har//VB|PRS|AKT//aux//90 emellertid//AB//advmod//86 denna//DT|UTR|SIN|DEF//det//89 effekt//NN|UTR|SIN|IND|NOM//nsubj//90 försvunnit//VB|SUP|AKT//conj//4 .//MAD//punct//4
6.1 Rättighetshavare;En//DT|UTR|SIN|IND//det//2 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 brist//NN|UTR|SIN|IND|NOM//nsubj//5 i//PP//case//4 lagstiftningen//NN|UTR|SIN|DEF|NOM//nmod//2 är//VB|PRS|AKT//ROOT//5 att//SN//mark//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 saknas//VB|PRS|SFO//ccomp//5 effektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 möjligheter//NN|UTR|PLU|IND|NOM//nsubj:pass//8 att//IE//mark//12 kräva//VB|INF|AKT//acl//10 att//SN//mark//15 leverantörerna//NN|UTR|PLU|DEF|NOM//nsubj//15 stänger//VB|PRS|AKT//ccomp//12 ner//PL//advmod//15 internetsiter//NN|UTR|PLU|IND|NOM//obj//15 som//HP|-|-|-//nsubj:pass//19 används//VB|PRS|SFO//acl:relcl//17 för//PP//case//22 illegal//JJ|POS|UTR|SIN|IND|NOM//amod//22 fildelning//NN|UTR|SIN|IND|NOM//obl//19 .//MID//punct//5
6.1 Rättighetshavare;Sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//25 möjligheter//NN|UTR|PLU|IND|NOM//nsubj//26 finns//VB|PRS|SFO//parataxis//5 i//PP//case//29 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 EU-länder//NN|UTR|PLU|IND|NOM//obl//26 ,//MID//punct//26 bl.a.//AB|AN//advmod//32 Frankrike//PM|NOM//appos//26 och//KN//cc//34 Danmark//PM|NOM//conj//32 .//MAD//punct//26
6.1 Rättighetshavare;En//DT|UTR|SIN|IND//det//37 jämförelse//NN|UTR|SIN|IND|NOM//nsubj:pass//39 kan//VB|PRS|AKT//aux//39 göras//VB|INF|SFO//conj//26 med//PP//case//41 bankerna//NN|UTR|PLU|DEF|NOM//obl//39 ,//MID//punct//44 såsom//KN//advmod//44 mellanhänder//NN|UTR|PLU|IND|NOM//appos//41 ,//MID//punct//48 och//KN//cc//48 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//48 skyldigheter//NN|UTR|PLU|IND|NOM//conj//41 när//HA//mark//53 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//49 gäller//VB|PRS|AKT//fixed//49 att//IE//mark//53 bekämpa//VB|INF|AKT//advcl//48 penningtvätt//NN|UTR|SIN|IND|NOM//obj//53 .//MAD//punct//5

6.2 Internetleverantörer;Internetleverantörerna//NN|UTR|PLU|DEF|NOM//nsubj//1 ifrågasätter//VB|PRS|AKT//ROOT//1 sin//PS|UTR|SIN|DEF//nmod:poss//3 roll//NN|UTR|SIN|IND|NOM//obj//1 som//KN//mark//5 part//NN|UTR|SIN|IND|NOM//xcomp//1 i//PP//case//7 ärenden//NN|NEU|PLU|IND|NOM//nmod//5 om//PP//case//9 informationsföreläggande//NN|NEU|SIN|IND|NOM//obl//1 .//MAD//punct//1
6.2 Internetleverantörer;Besluten//NN|NEU|PLU|DEF|NOM//nsubj//12 träffar//VB|PRS|AKT//parataxis//1 någon//DT|UTR|SIN|IND//det//14 enskild//JJ|POS|UTR|SIN|IND|NOM//obj//12 som//HP|-|-|-//nsubj//17 är//VB|PRS|AKT//cop//17 den//PN|UTR|SIN|DEF|SUB/OBJ//acl:relcl//14 som//HP|-|-|-//nsubj//19 gör//VB|PRS|AKT//acl:relcl//17 det//DT|NEU|SIN|DEF//det//22 påstådda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//22 intrånget//NN|NEU|SIN|DEF|NOM//obj//19 ,//MID//punct//27 men//KN//cc//27 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//27 är//VB|PRS|AKT//cop//27 leverantören//NN|UTR|SIN|DEF|NOM//conj//12 som//HP|-|-|-//nsubj//30 är//VB|PRS|AKT//cop//30 part//NN|UTR|SIN|IND|NOM//acl:relcl//27 och//KN//cc//33 som//HP|-|-|-//nsubj:pass//33 drabbas//VB|PRS|SFO//conj//30 av//PP//case//36 både//KN//cc//36 arbete//NN|NEU|SIN|IND|NOM//obl:agent//33 och//KN//cc//38 kostnader//NN|UTR|PLU|IND|NOM//conj//36 .//MAD//punct//1
6.2 Internetleverantörer;Leverantören//NN|UTR|SIN|DEF|NOM//nsubj//41 har//VB|PRS|AKT//parataxis//1 ingen//DT|UTR|SIN|IND//det//43 möjlighet//NN|UTR|SIN|IND|NOM//obj//41 att//IE//mark//45 förutse//VB|INF|AKT//acl//43 hur//HA//advmod//49 processen//NN|UTR|SIN|DEF|NOM//nsubj//49 ska//VB|PRS|AKT//aux//49 gå//VB|INF|AKT//ccomp//45 till//PP//compound:prt//49 eller//KN//cc//52 utvecklas//VB|INF|SFO//conj//49 ,//MID//punct//41 och//KN//cc//63 har//VB|PRS|AKT//aux//63 inte//AB//advmod//55 heller//AB//advmod//55 laglig//JJ|POS|UTR|SIN|IND|NOM//amod//59 möjlighet//NN|UTR|SIN|IND|NOM//obj//55 att//IE//mark//61 fråga//VB|INF|AKT//acl//59 den//DT|UTR|SIN|DEF//obj//61 påstådde//PC|PRF|MAS|SIN|DEF|NOM//conj//41 intrångsgöraren//NN|UTR|SIN|DEF|NOM//obj//63 om//PP//mark//68 vad//HP|NEU|SIN|IND//dislocated//68 som//HP|-|-|-//nsubj//68 förevarit//VB|SUP|AKT//advcl//63 eller//KN//cc//72 om//PP//case//72 dennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//72 inställning//NN|UTR|SIN|IND|NOM//conj//68 .//MAD//punct//41
6.2 Internetleverantörer;I//PP//case//77 de//DT|UTR/NEU|PLU|DEF//det//77 flesta//JJ|SUV|UTR/NEU|PLU|DEF|NOM//amod//77 ärenden//NN|NEU|PLU|IND|NOM//obl//82 som//HP|-|-|-//nsubj:pass//79 väckts//VB|SUP|SFO//acl:relcl//77 har//VB|PRS|AKT//aux//82 internetleverantörerna//NN|UTR|PLU|DEF|NOM//nsubj//82 valt//VB|SUP|AKT//advcl//41 att//IE//mark//84 agera//VB|INF|AKT//xcomp//82 genom//PP//mark//88 att//IE//mark//88 t.ex.//AB|AN//advmod//88 påtala//VB|INF|AKT//advcl//84 brister//NN|UTR|PLU|IND|NOM//obj//88 i//PP//case//91 bevisningen//NN|UTR|SIN|DEF|NOM//nmod//89 ,//MID//punct//98 men//KN//cc//98 i//PP//case//95 framtiden//NN|UTR|SIN|DEF|NOM//obl//98 är//VB|PRS|AKT//cop//98 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//98 möjligt//JJ|POS|NEU|SIN|IND|NOM//conj//41 att//SN//mark//102 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//102 inte//AB//advmod//102 gör//VB|PRS|AKT//csubj//98 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//102 .//MAD//punct//41
6.2 Internetleverantörer;Företrädare//NN|UTR|PLU|IND|NOM//nsubj//108 för//PP//case//107 internetleverantörer//NN|UTR|PLU|IND|NOM//nmod//105 uttrycker//VB|PRS|AKT//conj//41 också//AB//advmod//108 att//SN//mark//112 domstolarna//NN|UTR|PLU|DEF|NOM//nsubj//112 intagit//VB|SUP|AKT//ccomp//108 en//DT|UTR|SIN|IND//det//117 allt//AB//advmod//117 för//AB//case//117 passiv//JJ|POS|UTR|SIN|IND|NOM//amod//117 roll//NN|UTR|SIN|IND|NOM//obj//112 och//KN//cc//122 att//SN//mark//122 utredningsbördan//NN|UTR|SIN|DEF|NOM//nsubj//122 bör//VB|PRS|AKT//aux//122 falla//VB|INF|AKT//conj//112 på//PP//case//124 domstolen//NN|UTR|SIN|DEF|NOM//obl//122 .//MAD//punct//108
6.2 Internetleverantörer;Leverantören//NN|UTR|SIN|DEF|NOM//nsubj//130 kan//VB|PRS|AKT//aux//130 egentligen//AB//advmod//130 varken//KN//cc//130 medge//VB|INF|AKT//parataxis//108 eller//KN//cc//132 bestrida//VB|INF|AKT//conj//130 talan//NN|UTR|SIN|IND|NOM//obj//130 .//MAD//punct//41
6.2 Internetleverantörer;Bland//PP//case//1 internetleverantörerna//NN|UTR|PLU|DEF|NOM//obl//2 finns//VB|PRS|SFO//ROOT//2 ingen//DT|UTR|SIN|IND//det//5 uttalad//PC|PRF|UTR|SIN|IND|NOM//amod//5 oro//NN|UTR|SIN|IND|NOM//nsubj//2 för//PP//mark//10 att//SN//mark//10 man//PN|UTR|SIN|IND|SUB//nsubj//10 skulle//VB|PRT|AKT//aux//10 förlora//VB|INF|AKT//advcl//2 kunder//NN|UTR|PLU|IND|NOM//obj//10 till//PP//case//15 följd//NN|UTR|SIN|IND|NOM//fixed//12 av//PP//case//15 lagstiftningen//NN|UTR|SIN|DEF|NOM//obl//10 och//KN//cc//17 skyldigheten//NN|UTR|SIN|DEF|NOM//conj//15 att//IE//mark//19 lämna//VB|INF|AKT//acl//17 ut//PL//compound:prt//19 uppgifter//NN|UTR|PLU|IND|NOM//obj//19 .//MAD//punct//2
6.2 Internetleverantörer;Den//DT|UTR|SIN|DEF//det//25 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 tystnadsplikten//NN|UTR|SIN|DEF|NOM//nsubj//29 är//VB|PRS|AKT//cop//29 dock//AB//advmod//29 mycket//AB|POS//advmod//29 viktig//JJ|POS|UTR|SIN|IND|NOM//parataxis//2 .//MAD//punct//2
6.2 Internetleverantörer;Leverantörerna//NN|UTR|PLU|DEF|NOM//nsubj//34 är//VB|PRS|AKT//cop//34 snarare//AB|KOM//advmod//34 oroade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//parataxis//2 för//PP//case//37 de//DT|UTR/NEU|PLU|DEF//det//37 kostnader//NN|UTR|PLU|IND|NOM//obl//34 som//HP|-|-|-//nsubj//40 är//VB|PRS|AKT//cop//40 förknippade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//37 med//PP//case//42 datalagring//NN|UTR|SIN|IND|NOM//obl//40 och//KN//cc//44 datahantering//NN|UTR|SIN|IND|NOM//conj//42 samt//KN//cc//49 för//PP//mark//49 att//IE//mark//49 aktivt//AB|POS//advmod//49 delta//VB|INF|AKT//conj//40 i//PP//case//51 processerna//NN|UTR|PLU|DEF|NOM//obl//49 .//MAD//punct//2
6.2 Internetleverantörer;Det//DT|NEU|SIN|DEF//det//2 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//2 sättet//NN|NEU|SIN|DEF|NOM//nsubj//40 att//IE//mark//4 motarbeta//VB|INF|AKT//acl//2 olaglig//JJ|POS|UTR|SIN|IND|NOM//amod//6 fildelning//NN|UTR|SIN|IND|NOM//obj//4 är//VB|PRS|AKT//cop//2 att//IE//mark//9 ta//VB|INF|AKT//csubj//2 fram//PL//compound:prt//9 lagliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 alternativ//NN|NEU|PLU|IND|NOM//obj//9 .//MAD//punct//2
6.2 Internetleverantörer;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//16 har//VB|PRS|AKT//aux//16 skett//VB|SUP|AKT//parataxis//2 en//DT|UTR|SIN|IND//det//19 ordentlig//JJ|POS|UTR|SIN|IND|NOM//amod//19 utveckling//NN|UTR|SIN|IND|NOM//obj//16 av//PP//case//22 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//22 alternativ//NN|NEU|PLU|IND|NOM//nmod//19 ,//MID//punct//27 vilket//HP|NEU|SIN|IND//nsubj//27 kan//VB|PRS|AKT//aux//27 ha//VB|INF|AKT//aux//27 bidragit//VB|SUP|AKT//conj//16 till//PP//mark//34 att//SN//mark//34 antalet//NN|NEU|SIN|DEF|NOM//obj//34 ansökningar//NN|UTR|PLU|IND|NOM//nsubj//34 är//VB|PRS|AKT//cop//34 så//AB//advmod//34 få//JJ|POS|UTR/NEU|PLU|IND|NOM//advcl//27 .//MAD//punct//16
6.2 Internetleverantörer;Andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//37 anledningar//NN|UTR|PLU|IND|NOM//obj//16 till//PP//case//39 det//DT|NEU|SIN|DEF//nmod//37 ringa//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//ROOT//40 antalet//NN|NEU|SIN|DEF|NOM//nmod//42 ansökningar//NN|UTR|PLU|IND|NOM//nsubj//44 kan//VB|PRS|AKT//aux//44 vara//VB|INF|AKT//cop//40 att//SN//mark//48 förfarandet//NN|NEU|SIN|DEF|NOM//nsubj//48 är//VB|PRS|AKT//cop//48 dyrt//JJ|POS|NEU|SIN|IND|NOM//ccomp//44 ,//MID//punct//52 även//AB//advmod//52 för//PP//case//52 rättighetshavarna//NN|UTR|PLU|DEF|NOM//obl//48 ,//MID//punct//52 att//SN//mark//57 fildelarna//NN|UTR|PLU|DEF|NOM//nsubj//57 blivit//VB|SUP|AKT//aux//57 rädda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//52 och//KN//cc//65 att//SN//mark//65 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//65 inte//AB//advmod//65 är//VB|PRS|AKT//cop//65 ett//DT|NEU|SIN|IND//det//65 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//65 sätt//NN|NEU|SIN|IND|NOM//conj//48 att//IE//mark//67 närma//VB|INF|AKT//acl//65 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//67 kundkretsen//NN|UTR|SIN|DEF|NOM//obj//67 om//SN//mark//73 man//PN|UTR|SIN|IND|SUB//nsubj//73 vill//VB|PRS|AKT//aux//73 få//VB|INF|AKT//advcl//65 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//73 till//PP//mark//77 att//IE//mark//77 bli//VB|INF|AKT//advcl//73 laglydiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//77 .//MAD//punct//44
6.2 Internetleverantörer;Lagstiftningen//NN|UTR|SIN|DEF|NOM//nsubj//84 är//VB|PRS|AKT//cop//84 inte//AB//advmod//84 heller//AB//advmod//84 klar//JJ|POS|UTR|SIN|IND|NOM//parataxis//44 och//KN//cc//86 tydlig//JJ|POS|UTR|SIN|IND|NOM//conj//84 utan//KN//cc//89 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//89 behövs//VB|PRS|SFO//conj//84 klargörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//91 avgöranden//NN|NEU|PLU|IND|NOM//nsubj:pass//89 .//MAD//punct//44
6.2 Internetleverantörer;Samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//94 aktörer//NN|UTR|PLU|IND|NOM//nsubj//97 hade//VB|PRT|AKT//aux//97 också//AB//advmod//97 förväntat//VB|SUP|AKT//parataxis//44 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//97 snabba//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//100 avgöranden//NN|NEU|PLU|IND|NOM//obj//97 .//MAD//punct//44

6.3 Förespråkare för fri fildelning;De//DT|UTR/NEU|PLU|DEF//det//2 lagliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 alternativ//NN|NEU|PLU|IND|NOM//dislocated//46 som//HP|-|-|-//nsubj//4 finns//VB|PRS|SFO//acl:relcl//2 är//VB|PRS|AKT//cop//6 bra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//4 ,//MID//punct//11 men//KN//cc//11 är//VB|PRS|AKT//cop//11 inte//AB//advmod//11 lösningen//NN|UTR|SIN|DEF|NOM//conj//2 på//PP//case//13 fildelning//NN|UTR|SIN|IND|NOM//nmod//11 och//KN//cc//17 kan//VB|PRS|AKT//aux//17 inte//AB//advmod//17 ersätta//VB|INF|AKT//conj//2 denna//PN|UTR|SIN|DEF|SUB/OBJ//obj//17 .//MAD//punct//2
