– d et statliga åtagandet för framtidens arbetsmarknad;Slutbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Arbetsmarknadsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0

12.5.1 Tidigare granskningar av Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll;Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//nsubj//5 har//VB|PRS|AKT//aux//5 i//PP//case//4 externa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 granskningar//NN|UTR|PLU|IND|NOM//obl//5 fått//VB|SUP|AKT//ROOT//5 kritik//NN|UTR|SIN|IND|NOM//obj//5 för//PP//case//9 bristande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 uppföljning//NN|UTR|SIN|IND|NOM//nmod//6 och//KN//cc//11 kontroll//NN|UTR|SIN|IND|NOM//conj//9 av//PP//case//14 myndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//14 leverantörer//NN|UTR|PLU|IND|NOM//nmod//11 av//PP//case//16 arbetsmarknadstjänster//NN|UTR|PLU|IND|NOM//nmod//14 .//MAD//punct//5
12.5.1 Tidigare granskningar av Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll;I//PP//case//20 en//DT|UTR|SIN|IND//det//20 granskning//NN|UTR|SIN|IND|NOM//obl//28 av//PP//case//23 Arbetsförmedlingens//NN|UTR|SIN|DEF|GEN//nmod:poss//23 valfrihetssystem//NN|NEU|SIN|IND|NOM//nmod//20 för//PP//case//25 jobbcoachning//NN|UTR|SIN|IND|NOM//nmod//23 och//KN//cc//27 etableringslotsar//NN|UTR|PLU|IND|NOM//conj//20 konstaterade//VB|PRT|AKT//amod//29 Konkurrensverket//PM|NOM//obj//5 (//PAD//punct//29 2013//RG|NOM//nummod//29 )//PAD//punct//29 att//SN//mark//36 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//nsubj//36 inte//AB//advmod//36 följde//VB|PRT|AKT//acl:relcl//29 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//38 rutiner//NN|UTR|PLU|IND|NOM//obj//36 för//PP//case//40 uppföljning//NN|UTR|SIN|IND|NOM//obl//36 i//PP//case//43 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//amod//43 utsträckning//NN|UTR|SIN|IND|NOM//nmod//40 .//MAD//punct//29
12.5.1 Tidigare granskningar av Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll;Konkurrensverket//NN|NEU|SIN|DEF|NOM//nsubj//46 framhöll//VB|PRT|AKT//conj//5 att//SN//mark//50 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//50 kunde//VB|PRT|AKT//aux//50 resultera//VB|INF|AKT//ccomp//46 i//PP//case//52 konkurrensfördelar//NN|UTR|PLU|IND|NOM//obl//50 för//PP//case//55 de//DT|UTR/NEU|PLU|DEF//det//55 företag//NN|NEU|PLU|IND|NOM//obl//50 som//HP|-|-|-//nsubj//58 inte//AB//advmod//58 efterlevde//VB|PRT|AKT//acl:relcl//55 uppställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//60 kvalitetskrav//NN|NEU|PLU|IND|NOM//obj//58 .//MAD//punct//46
12.5.1 Tidigare granskningar av Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll;Vidare//AB|KOM//advmod//63 pekade//VB|PRT|AKT//parataxis//46 Konkurrensverket//PM|NOM//nsubj//63 bland//PP//nmod//64 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//65 på//PP//mark//71 att//SN//mark//71 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//nsubj//71 inte//AB//advmod//71 hade//VB|PRT|AKT//advcl//63 någon//DT|UTR|SIN|IND//det//74 heltäckande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//74 bild//NN|UTR|SIN|IND|NOM//obj//71 av//PP//case//78 antalet//NN|NEU|SIN|DEF|NOM//nmod//78 inkomna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//78 klagomål//NN|NEU|PLU|IND|NOM//nmod//74 .//MAD//punct//63
12.5.1 Tidigare granskningar av Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll;Riksrevisionen//NN|UTR|SIN|DEF|NOM//nsubj//4 (//PAD//punct//0 2014a//RG|NOM//appos//0 )//PAD//punct//0 konstaterade//VB|PRT|AKT//ROOT//4 att//SN//mark//8 arbetsförmedlarna//NN|UTR|PLU|DEF|NOM//nsubj//8 fick//VB|PRT|AKT//aux//8 ägna//VB|INF|AKT//ccomp//4 mycket//JJ|POS|NEU|SIN|IND|NOM//amod//10 tid//NN|UTR|SIN|IND|NOM//obj//8 åt//PP//mark//13 att//IE//mark//13 kontrollera//VB|INF|AKT//advcl//8 de//DT|UTR/NEU|PLU|DEF//det//17 så//AB//advmod//16 kallade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//17 etableringslotsarna//NN|UTR|PLU|DEF|NOM//obj//13 för//PP//mark//20 att//IE//mark//20 försöka//VB|INF|AKT//advcl//13 säkerställa//VB|INF|AKT//xcomp//20 att//SN//mark//26 de//DT|UTR/NEU|PLU|DEF//det//24 nyanlända//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//nsubj//26 skulle//VB|PRT|AKT//aux//26 få//VB|INF|AKT//ccomp//21 de//DT|UTR/NEU|PLU|DEF//det//28 tjänster//NN|UTR|PLU|IND|NOM//obj//26 som//HP|-|-|-//obl//32 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//32 hade//VB|PRT|AKT//aux//32 avtalat//VB|SUP|AKT//acl:relcl//28 om//PP//case//29 och//KN//cc//35 betalat//VB|SUP|AKT//conj//32 för//PP//compound:prt//35 .//MAD//punct//4
12.5.1 Tidigare granskningar av Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll;Bland//PP//case//40 de//DT|UTR/NEU|PLU|DEF//det//40 kvalitetsbrister//NN|UTR|PLU|IND|NOM//obl//45 som//HP|-|-|-//obj//43 Riksrevisionen//NN|UTR|SIN|DEF|NOM//nsubj//43 identifierade//VB|PRT|AKT//acl:relcl//40 kan//VB|PRS|AKT//aux//45 nämnas//VB|INF|SFO//parataxis//4 utbildningsinsatser//NN|UTR|PLU|IND|NOM//nsubj:pass//45 som//HP|-|-|-//nsubj//49 huvudsakligen//AB//advmod//49 bestod//VB|PRT|AKT//acl:relcl//46 av//PP//case//51 självstudier//NN|UTR|PLU|IND|NOM//obl//49 samt//KN//cc//53 kartläggningsinsatser//NN|UTR|PLU|IND|NOM//conj//51 som//HP|-|-|-//nsubj//56 inte//AB//advmod//56 tillförde//VB|PRT|AKT//acl:relcl//53 någon//DT|UTR|SIN|IND//det//59 ny//JJ|POS|UTR|SIN|IND|NOM//amod//59 information//NN|UTR|SIN|IND|NOM//obj//56 .//MAD//punct//4
12.5.1 Tidigare granskningar av Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll;Riksrevisionen//NN|UTR|SIN|DEF|NOM//obl//4 (//PAD//punct//61 2014b//RG|NOM//nummod//61 )//PAD//punct//61 konstaterade//VB|PRT|AKT//conj//4 därutöver//AB//advmod//65 att//SN//mark//69 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//69 fanns//VB|PRT|SFO//ccomp//65 brister//NN|UTR|PLU|IND|NOM//obj//69 i//PP//case//73 Arbetsförmedlingens//NN|UTR|SIN|DEF|GEN//nmod:poss//73 arbete//NN|NEU|SIN|IND|NOM//nmod//70 med//PP//case//75 uppföljning//NN|UTR|SIN|IND|NOM//nmod//70 och//KN//cc//77 kontroll//NN|UTR|SIN|IND|NOM//conj//75 av//PP//case//79 etableringslotsarna//NN|UTR|PLU|DEF|NOM//nmod//77 .//MAD//punct//4
12.5.1 Tidigare granskningar av Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//14 om//PP//case//2 åtgärder//NN|UTR|PLU|IND|NOM//nmod//0 mot//PP//case//5 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 utbetalningar//NN|UTR|PLU|IND|NOM//nmod//2 inom//PP//case//9 den//DT|UTR|SIN|DEF//det//9 arbetsmarknadspolitiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//5 (//PAD//punct//9 SOU//PM|NOM//appos//9 2014:16//RG|NOM//nummod//11 )//PAD//punct//0 bedömde//VB|PRT|AKT//ROOT//14 att//SN//mark//24 Arbetsförmedlingens//NN|UTR|SIN|DEF|GEN//nmod:poss//17 uppföljning//NN|UTR|SIN|IND|NOM//nsubj//24 av//PP//case//21 de//DT|UTR/NEU|PLU|DEF//det//21 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 aktörerna//NN|UTR|PLU|DEF|NOM//nmod//17 generellt//AB|POS//advmod//24 var//VB|PRT|AKT//cop//24 underdimensionerad//PC|PRF|UTR|SIN|IND|NOM//ccomp//14 .//MAD//punct//14
12.5.1 Tidigare granskningar av Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//27 konstaterade//VB|PRT|AKT//parataxis//14 att//SN//mark//30 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//30 fanns//VB|PRT|SFO//ccomp//27 två//RG|NOM//nummod//32 typer//NN|UTR|PLU|IND|NOM//nsubj//30 av//PP//case//34 risker//NN|UTR|PLU|IND|NOM//nmod//32 i//PP//case//36 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//34 .//MAD//punct//27
12.5.1 Tidigare granskningar av Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll;Den//DT|UTR|SIN|DEF//det//40 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//40 risken//NN|UTR|SIN|DEF|NOM//nsubj:pass//41 orsakades//VB|PRT|SFO//parataxis//27 av//PP//case//43 grundförutsättningarna//NN|UTR|PLU|DEF|NOM//obl:agent//41 för//PP//case//47 de//DT|UTR/NEU|PLU|DEF//det//47 upphandlade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//47 tjänsterna//NN|UTR|PLU|DEF|NOM//nmod//43 .//MAD//punct//27
12.5.1 Tidigare granskningar av Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll;Exempelvis//AB//advmod//50 ansåg//VB|PRT|AKT//conj//27 utredningen//NN|UTR|SIN|DEF|NOM//obj//50 att//SN//mark//54 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//54 förelåg//VB|PRT|AKT//ccomp//50 en//DT|UTR|SIN|IND//det//56 risk//NN|UTR|SIN|IND|NOM//obj//54 för//PP//case//59 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 utbetalningar//NN|UTR|PLU|IND|NOM//nmod//56 då//HA//mark//62 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//62 förekom//VB|PRT|AKT//acl:relcl//56 ett//DT|NEU|SIN|IND//det//65 stort//JJ|POS|NEU|SIN|IND|NOM//amod//65 antal//NN|NEU|SIN|IND|NOM//nmod//68 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//68  //_SP////66 ersättningsmodeller//NN|UTR|PLU|IND|NOM//nsubj//62 för//PP//case//72 de//DT|UTR/NEU|PLU|DEF//det//72 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 tjänsterna//NN|UTR|PLU|DEF|NOM//nmod//68 ,//MID//punct//50 medan//SN//mark//80 utformningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//80 av//PP//case//77 ersättningsmodellen//NN|UTR|SIN|DEF|NOM//nmod//75 för//PP//case//79 etableringslotsar//NN|UTR|PLU|IND|NOM//nmod//77 lyftes//VB|PRT|SFO//advcl//50 fram//PL//compound:prt//80 som//KN//case//84 en//DT|UTR|SIN|IND//det//84 risk//NN|UTR|SIN|IND|NOM//obl//80 för//PP//case//86 utnyttjande//NN|NEU|SIN|IND|NOM//nmod//84 av//PP//case//88 systemet//NN|NEU|SIN|DEF|NOM//nmod//86 .//MAD//punct//27
12.5.1 Tidigare granskningar av Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll;Den//DT|UTR|SIN|DEF//det//92 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//92 typen//NN|UTR|SIN|DEF|NOM//nsubj//98 av//PP//case//94 risk//NN|UTR|SIN|IND|NOM//nmod//92 som//HP|-|-|-//mark//97 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//97 identifierade//VB|PRT|AKT//acl:relcl//94 bestod//VB|PRT|AKT//conj//27 av//PP//case//101 bristande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//101 uppföljning//NN|UTR|SIN|IND|NOM//obl//98 och//KN//cc//103 kontroll//NN|UTR|SIN|IND|NOM//conj//101 av//PP//case//105 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//103 .//MAD//punct//14
12.5.1 Tidigare granskningar av Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//108 visade//VB|PRT|AKT//parataxis//14 att//SN//mark//133 flera//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj:pass//133 av//PP//case//113 de//DT|UTR/NEU|PLU|DEF//det//113 kontrollinstrument//NN|NEU|PLU|IND|NOM//nmod//110 som//HP|-|-|-//nsubj//115 ingick//VB|PRT|AKT//acl:relcl//113 i//PP//case//118 den//DT|UTR|SIN|DEF//det//118 uppföljningsmodell//NN|UTR|SIN|IND|NOM//obl//115 av//PP//case//121 myndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//121 leverantörer//NN|UTR|PLU|IND|NOM//nmod//118 ,//MID//punct//126 som//HP|-|-|-//obl//126 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//nsubj//126 hade//VB|PRT|AKT//aux//126 uppgivit//VB|SUP|AKT//acl:relcl//121 att//SN//mark//129 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//129 arbetade//VB|PRT|AKT//ccomp//126 utifrån//AB//advmod//129 ,//MID//punct//110 hade//VB|PRT|AKT//aux//133 genomförts//VB|SUP|SFO//ccomp//108 i//PP//case//136 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//136 utsträckning//NN|UTR|SIN|IND|NOM//obl//133 eller//KN//cc//141 inte//AB//advmod//141 alls//AB//advmod//141 under//PP//case//141 2012//RG|NOM//conj//133 och//KN//cc//141 2013//RG|NOM//nummod//141 .//MAD//punct//14
12.5.1 Tidigare granskningar av Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//10 om//PP//case//2 åtgärder//NN|UTR|PLU|IND|NOM//nmod//0 mot//PP//case//5 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 utbetalningar//NN|UTR|PLU|IND|NOM//nmod//2 inom//PP//case//9 den//DT|UTR|SIN|DEF//det//9 arbetsmarknadspolitiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//9 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//5 konstaterade//VB|PRT|AKT//ROOT//10 därutöver//AB//advmod//10 att//SN//mark//16 ett//DT|NEU|SIN|IND//det//15 stort//JJ|POS|NEU|SIN|IND|NOM//amod//15 ansvar//NN|NEU|SIN|IND|NOM//nsubj//16 låg//VB|PRT|AKT//ccomp//10 på//PP//case//20 de//DT|UTR/NEU|PLU|DEF//det//20 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 ansvarsförmedlarna//NN|UTR|PLU|DEF|NOM//obl//16 att//IE//mark//22 upptäcka//VB|INF|AKT//acl//20 och//KN//cc//24 rapportera//VB|INF|AKT//conj//22 felaktigheter//NN|UTR|PLU|IND|NOM//obj//24 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//27 leverantörerna//NN|UTR|PLU|DEF|NOM//obl//24 .//MID//punct//10
12.5.1 Tidigare granskningar av Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//34 samtidigt//AB//mark//34 som//HA//fixed//30 arbetsförmedlarna//NN|UTR|PLU|DEF|NOM//nsubj//34 sällan//AB//advmod//34 hade//VB|PRT|AKT//parataxis//10 något//DT|NEU|SIN|IND//det//36 utrymme//NN|NEU|SIN|IND|NOM//obj//34 att//IE//mark//38 göra//VB|INF|AKT//acl//36 en//DT|UTR|SIN|IND//det//41 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 utredning//NN|UTR|SIN|IND|NOM//obj//38 i//PP//case//44 det//DT|NEU|SIN|DEF//det//44 fall//NN|NEU|SIN|IND|NOM//obl//38 brister//NN|UTR|PLU|IND|NOM//nsubj:pass//46 upptäcktes//VB|PRT|SFO//advcl//34 .//MAD//punct//34
12.5.1 Tidigare granskningar av Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//49 ansåg//VB|PRT|AKT//conj//34 vidare//AB|KOM//advmod//49 att//SN//mark//60 en//DT|UTR|SIN|IND//det//55 för//AB//case//55 stor//JJ|POS|UTR|SIN|IND|NOM//amod//55 del//NN|UTR|SIN|IND|NOM//nsubj//60 av//PP//case//57 systemet//NN|NEU|SIN|DEF|NOM//nmod//55 för//PP//case//59 kvalitetsuppföljning//NN|UTR|SIN|IND|NOM//nmod//57 byggde//VB|PRT|AKT//advcl//49 på//PP//mark//65 att//SN//mark//65 den//DT|UTR|SIN|DEF//det//64 arbetssökande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj//65 inkom//VB|PRT|AKT//advcl//60 med//PP//case//67 klagomål//NN|NEU|PLU|IND|NOM//obl//65 på//PP//case//70 upplevda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//70 brister//NN|UTR|PLU|IND|NOM//nmod//67 hos//PP//case//73 sin//PS|UTR|SIN|DEF//nmod:poss//73 leverantör//NN|UTR|SIN|IND|NOM//nmod//70 .//MAD//punct//49
12.5.1 Tidigare granskningar av Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll;Därtill//AB//advmod//76 ledde//VB|PRT|AKT//conj//10 endast//AB//advmod//76 en//DT|UTR|SIN|IND//det//80 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//80 del//NN|UTR|SIN|IND|NOM//nsubj//76 av//PP//case//83 de//DT|UTR/NEU|PLU|DEF//det//83 klagomål//NN|NEU|PLU|IND|NOM//nmod//80 som//HP|-|-|-//nsubj//85 inkom//VB|PRT|AKT//acl:relcl//83 till//PP//mark//90 att//SN//mark//90 en//DT|UTR|SIN|IND//det//89 kvalitetskontroll//NN|UTR|SIN|IND|NOM//nsubj:pass//90 genomfördes//VB|PRT|SFO//advcl//85 (//PAD//punct//90 cirka//AB//advmod//93 13//RG|NOM//nummod//94 procent//NN|UTR|PLU|IND|NOM//appos//90 2013//RG|NOM//nummod//94 )//PAD//punct//76 .//MAD//punct//10
12.5.1 Tidigare granskningar av Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//99 ansåg//VB|PRT|AKT//parataxis//10 att//SN//mark//112 de//DT|UTR/NEU|PLU|DEF//det//102 risker//NN|UTR|PLU|IND|NOM//nsubj//112 som//HP|-|-|-//nsubj//104 följde//VB|PRT|AKT//acl:relcl//102 av//PL//case//108 myndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//108 bristande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//108 uppföljning//NN|UTR|SIN|IND|NOM//obl//104 och//KN//cc//110 kontroll//NN|UTR|SIN|IND|NOM//conj//108 delvis//AB//advmod//112 berodde//VB|PRT|AKT//ccomp//99 på//PP//case//115 de//DT|UTR/NEU|PLU|DEF//det//115 förutsättningar//NN|UTR|PLU|IND|NOM//obl//112 som//HP|-|-|-//obl//119 regeringen//NN|UTR|SIN|DEF|NOM//nsubj//119 hade//VB|PRT|AKT//aux//119 gett//VB|SUP|AKT//acl:relcl//115 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//obj//119 att//IE//mark//122 anlita//VB|INF|AKT//advcl//119 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//124 aktörer//NN|UTR|PLU|IND|NOM//obj//122 ,//MID//punct//124 där//HA//advmod//128 krav//NN|NEU|PLU|IND|NOM//nsubj:pass//128 ställts//VB|SUP|SFO//acl:relcl//124 på//PP//mark//134 att//SN//mark//134 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//132 förändringar//NN|UTR|PLU|IND|NOM//nsubj//134 skulle//VB|PRT|AKT//aux//134 ske//VB|INF|AKT//advcl//128 på//PP//case//137 kort//JJ|POS|UTR|SIN|IND|NOM//amod//137 tid//NN|UTR|SIN|IND|NOM//obl//134 .//MAD//punct//99

12.5.2 Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll 2017;Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//nsubj//1 arbetar//VB|PRS|AKT//ROOT//1 sedan//PP//case//3 2014//RG|NOM//obl//1 utifrån//PP//case//7 en//DT|UTR|SIN|IND//det//7 ny//JJ|POS|UTR|SIN|IND|NOM//amod//7 leverantörsuppföljningsmodell//NN|UTR|SIN|IND|NOM//obl//1 som//HP|-|-|-//nsubj//11 bland//PP//advmod//11 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//9 innebär//VB|PRS|AKT//acl:relcl//7 att//SN//mark//20 arbetet//NN|NEU|SIN|DEF|NOM//nsubj:pass//20 med//PP//case//15 uppföljning//NN|UTR|SIN|IND|NOM//nmod//13 och//KN//cc//17 kontroll//NN|UTR|SIN|IND|NOM//conj//15 av//PP//case//19 leverantörerna//NN|UTR|PLU|DEF|NOM//nmod//17 dimensioneras//VB|PRS|SFO//ccomp//11 utifrån//PP//case//23 leverantörernas//NN|UTR|PLU|DEF|GEN//nmod:poss//23 storlek//NN|UTR|SIN|IND|NOM//obl//20 ,//MID//punct//25 mätt//PC|PRF|UTR|SIN|IND|NOM//conj//20 i//PP//mark//36 hur//HA//advmod//28 stor//JJ|POS|UTR|SIN|IND|NOM//amod//29 andel//NN|UTR|SIN|IND|NOM//nsubj//36 av//PP//case//34 de//DT|UTR/NEU|PLU|DEF//det//34 totala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//34 utbetalade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//34 ersättningarna//NN|UTR|PLU|DEF|NOM//nmod//29 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//36 erhåller//VB|PRS|AKT//advcl//25 .//MAD//punct//1
12.5.2 Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll 2017;Under//PP//case//39 2017//RG|NOM//obl//40 ingick//VB|PRT|AKT//parataxis//1 ett//DT|NEU|SIN|IND//det//42 tiotal//NN|NEU|SIN|IND|NOM//nmod//44 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 former//NN|UTR|PLU|IND|NOM//nsubj//40 av//PP//case//46 avtalsuppföljning//NN|UTR|SIN|IND|NOM//nmod//44 och//KN//cc//48 leverantörskontroll//NN|UTR|SIN|IND|NOM//conj//46 i//PP//case//50 modellen//NN|UTR|SIN|DEF|NOM//nmod//48 ,//MID//punct//44 vilka//HP|UTR/NEU|PLU|IND//nsubj:pass//53 beskrivs//VB|PRS|SFO//acl:relcl//44 närmare//AB|KOM//advmod//55 nedan//AB//advmod//53 .//MAD//punct//1

12.5.2 Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll 2017 / Inledande information och kontroll samt finansiell granskning;Innan//SN//mark//2 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//nsubj//2 börjar//VB|PRS|AKT//advcl//8 anvisa//VB|INF|AKT//xcomp//2 deltagare//NN|UTR|PLU|IND|NOM//obj//3 till//PP//case//7 en//DT|UTR|SIN|IND//det//7 leverantör//NN|UTR|SIN|IND|NOM//nmod//4 kontrollerar//VB|PRS|AKT//ROOT//8 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//8 att//SN//mark//12 leverantören//NN|UTR|SIN|DEF|NOM//nsubj//12 har//VB|PRS|AKT//ccomp//8 förutsättningar//NN|UTR|PLU|IND|NOM//obj//12 att//IE//mark//15 utföra//VB|INF|AKT//acl//13 verksamhet//NN|UTR|SIN|IND|NOM//obj//15 i//PP//case//20 enlighet//NN|UTR|SIN|IND|NOM//fixed//17 med//PP//fixed//17 avtal//NN|NEU|SIN|IND|NOM//obl//15 för//PP//case//24 den//DT|UTR|SIN|DEF//det//24 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//24 tjänsten//NN|UTR|SIN|DEF|NOM//nmod//20 .//MAD//punct//8
12.5.2 Arbetsförmedlingens arbete med avtalsuppföljning och leverantörskontroll 2017 / Inledande information och kontroll samt finansiell granskning;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//27 sker//VB|PRS|AKT//parataxis//8 dels//KN//advmod//27 genom//PP//case//30 avstämning//NN|UTR|SIN|IND|NOM//obl//27 mot//PP//case//33 de//DT|UTR/NEU|PLU|DEF//det//33 uppgifter//NN|UTR|PLU|IND|NOM//nmod//30 om//PP//case//35 leverantören//NN|UTR|SIN|DEF|NOM//nmod//33 som//HP|-|-|-//nsubj//37 finns//VB|PRS|SFO//acl:relcl//35 registrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//37 hos//PP//case//40 Skatteverket//PM|NOM//obl//38 ,//MID//punct//46 dels//KN//advmod//46 genom//PP//mark//46 att//SN//mark//46 Arbetsförmedlingen//NN|UTR|SIN|DEF|NOM//nsubj//46 genomför//VB|PRS|AKT//advcl//27 två//RG|NOM//nummod//48 möten//NN|NEU|PLU|IND|NOM//obj//46 med//PP//case//51 respektive//AB//amod//51 leverantör//NN|UTR|SIN|IND|NOM//nmod//48 för//PP//mark//54 att//IE//mark//54 tydliggöra//VB|INF|AKT//advcl//46 tjänstens//NN|UTR|SIN|DEF|GEN//nmod:poss//56 syfte//NN|NEU|SIN|IND|NOM//obj//54 samt//KN//cc//59 de//DT|UTR/NEU|PLU|DEF//det//59 krav//NN|NEU|PLU|IND|NOM//conj//27 som//HP|-|-|-//nsubj:pass//63 i//PP//case//62 avtalet//NN|NEU|SIN|DEF|NOM//obl//63 ställs//VB|PRS|SFO//acl:relcl//59 på//PP//case//65 leverantören//NN|UTR|SIN|DEF|NOM//obl//63 .//MAD//punct//27
