Utbildningsanställning;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//0
8.7.2 Avslut med kort varsel, utan angivande av skäl;Arbetsgivare//NN|UTR|PLU|IND|NOM//nsubj//1 kan//VB|PRS|AKT//aux//9 i//PP//mark//9 samband//NN|NEU|SIN|IND|NOM//fixed//2 med//PP//fixed//2 att//SN//mark//9 en//DT|UTR|SIN|IND//det//8 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//8 arbetstagare//NN|UTR|SIN|IND|NOM//nsubj//9 blir//VB|PRS|AKT//ROOT//9 arbetslös//JJ|POS|UTR|SIN|IND|NOM//xcomp//9 vara//VB|INF|AKT//aux:pass//12 tvungen//PC|PRF|UTR|SIN|IND|NOM//xcomp//9 att//IE//mark//14 uppge//VB|INF|AKT//csubj//9 varför//HA//advmod//17 utbildningsanställningen//NN|NEU|PLU|DEF|NOM//nsubj//17 upphört//VB|SUP|AKT//ccomp//14 .//MAD//punct//9
8.7.2 Avslut med kort varsel, utan angivande av skäl;En//DT|UTR|SIN|IND//det//20 arbetsgivare//NN|UTR|SIN|IND|NOM//nsubj//22 är//VB|PRS|AKT//cop//22 skyldig//JJ|POS|UTR|SIN|IND|NOM//parataxis//9 att//IE//mark//24 lämna//VB|INF|AKT//advcl//22 arbetsgivarintyg//NN|NEU|SIN|IND|NOM//obj//24 för//PP//case//27 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//24 som//HP|-|-|-//nsubj//29 blir//VB|PRS|AKT//acl:relcl//27 arbetslös//JJ|POS|UTR|SIN|IND|NOM//xcomp//29 och//KN//cc//32 söker//VB|PRS|AKT//conj//29 arbetslöshetsersättning//NN|UTR|SIN|IND|NOM//obj//32 .//MAD//punct//9
8.7.2 Avslut med kort varsel, utan angivande av skäl;I//PP//case//36 arbetsgivarintyget//NN|NEU|SIN|DEF|NOM//obl//38 ska//VB|PRS|AKT//aux//38 uppges//VB|INF|SFO//parataxis//9 varför//HA//advmod//43 en//DT|UTR|SIN|IND//det//42 tidsbegränsad//PC|PRF|UTR|SIN|IND|NOM//amod//42 anställning//NN|UTR|SIN|IND|NOM//nsubj//43 upphört//VB|SUP|AKT//ccomp//38 i//PP//case//45 förtid//NN|UTR|SIN|IND|NOM//obl//43 .//MAD//punct//9
8.7.2 Avslut med kort varsel, utan angivande av skäl;Skyldigheten//NN|UTR|SIN|DEF|NOM//nsubj//54 att//IE//mark//49 uppge//VB|INF|AKT//acl//47 skäl//NN|NEU|PLU|IND|NOM//obj//49 för//PP//case//53 anställningens//NN|UTR|SIN|DEF|GEN//nmod:poss//53 upphörande//NN|NEU|SIN|IND|NOM//obl//49 uppkommer//VB|PRS|AKT//parataxis//9 endast//AB//advmod//57 för//PP//case//57 de//PN|UTR/NEU|PLU|DEF|SUB//obl//54 som//HP|-|-|-//nsubj//59 blir//VB|PRS|AKT//acl:relcl//57 arbetslösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//59 .//MAD//punct//9
8.7.2 Avslut med kort varsel, utan angivande av skäl;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 uppdrag//NN|NEU|SIN|IND|NOM//ROOT//1 är//VB|PRS|AKT//cop//1 att//IE//mark//4 föreslå//VB|INF|AKT//csubj//1 en//DT|UTR|SIN|IND//det//6 anställningsform//NN|UTR|SIN|IND|NOM//obj//4 som//HP|-|-|-//nsubj//9 är//VB|PRS|AKT//cop//9 attraktiv//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//6 för//PP//case//11 arbetsgivare//NN|UTR|PLU|IND|NOM//obl//9 så//SN//mark//15 att//SN//fixed//12 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj//15 väljer//VB|PRS|AKT//advcl//9 att//IE//mark//17 anställa//VB|INF|AKT//xcomp//15 ,//MID//punct//24 bland//PP//advmod//24 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//19 genom//PP//mark//24 att//IE//mark//24 vara//VB|INF|AKT//cop//24 lätt//JJ|POS|NEU|SIN|IND|NOM//advmod//15 att//IE//mark//26 förstå//VB|INF|AKT//csubj//24 och//KN//cc//28 använda//VB|INF|AKT//conj//26 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//28 av//PP//compound:prt//28 .//MAD//punct//1
8.7.2 Avslut med kort varsel, utan angivande av skäl;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 gör//VB|PRS|AKT//ROOT//1 bedömningen//NN|UTR|SIN|DEF|NOM//obj//1 att//SN//mark//13 en//DT|UTR|SIN|IND//det//5 arbetsgivare//NN|UTR|SIN|IND|NOM//nsubj//13 som//HP|-|-|-//nsubj//7 erbjuder//VB|PRS|AKT//acl:relcl//5 utbildning//NN|UTR|SIN|IND|NOM//obj//7 utöver//PP//case//10 anställning//NN|UTR|SIN|IND|NOM//nmod//8 behöver//VB|PRS|AKT//aux//13 vara//VB|INF|AKT//cop//13 säker//JJ|POS|UTR|SIN|IND|NOM//ccomp//1 på//PP//mark//17 att//SN//mark//17 anställningen//NN|UTR|SIN|DEF|NOM//nsubj//17 går//VB|PRS|AKT//advcl//13 att//IE//mark//19 avsluta//VB|INF|AKT//xcomp//17 på//PP//case//23 ett//DT|NEU|SIN|IND//det//23 enkelt//JJ|POS|NEU|SIN|IND|NOM//amod//23 sätt//NN|NEU|SIN|IND|NOM//obl//19 om//SN//mark//27 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//27 inte//AB//advmod//27 finns//VB|PRS|SFO//acl//23 förutsättningar//NN|UTR|PLU|IND|NOM//nsubj//27 att//IE//mark//30 fullfölja//VB|INF|AKT//acl//28 anställningen//NN|UTR|SIN|DEF|NOM//obj//30 ,//MID//punct//34 oavsett//PP//case//34 skäl//NN|NEU|SIN|IND|NOM//obl//17 .//MAD//punct//1

8.7.3 Underrättelse;Förslag//NN|NEU|PLU|IND|NOM//ROOT//0 ://MID//punct//0
8.7.3 Underrättelse; //_SP////1 En//DT|UTR|SIN|IND//det//4 arbetsgivare//NN|UTR|SIN|IND|NOM//nsubj//16 som//HP|-|-|-//nsubj//11 inte//AB//advmod//11 vill//VB|PRS|AKT//aux//11 att//SN//mark//11 utbildningsanställningen//NN|NEU|PLU|DEF|NOM//nsubj//11 ska//VB|PRS|AKT//aux//11 övergå//VB|INF|AKT//acl:relcl//4 i//PP//case//14 en//DT|UTR|SIN|IND//det//14 tillsvidareanställning//NN|UTR|SIN|IND|NOM//obl//11 ska//VB|PRS|AKT//aux//16 underrätta//VB|INF|AKT//parataxis//0 arbetstagaren//NN|UTR|SIN|DEF|NOM//obj//16 om//PP//case//21 detta//PN|NEU|SIN|DEF|SUB/OBJ//det//21 14//RG|NOM//nummod//21 dagar//NN|UTR|PLU|IND|NOM//obl//16 innan//SN//mark//24 anställningstiden//NN|UTR|SIN|DEF|NOM//nsubj//24 löper//VB|PRS|AKT//acl:relcl//21 ut//PL//compound:prt//24 .//MAD//punct//0
8.7.3 Underrättelse;Om//SN//mark//4 inte//AB//advmod//4 annat//PN|NEU|SIN|IND|SUB/OBJ//nsubj:pass//4 har//VB|PRS|AKT//aux//4 avtalats//VB|SUP|SFO//advcl//5 får//VB|PRS|AKT//advcl//36 en//DT|UTR|SIN|IND//det//7 provanställning//NN|UTR|SIN|IND|NOM//nsubj:pass//10 enligt//PP//case//9 LAS//NN|AN//nmod//7 avbrytas//VB|INF|SFO//xcomp//5 även//AB//advmod//14 före//PP//case//14 provanställningstidens//NN|UTR|SIN|DEF|GEN//nmod:poss//14 utgång//NN|UTR|SIN|IND|NOM//obl//10 .//MAD//punct//5
8.7.3 Underrättelse;En//DT|UTR|SIN|IND//det//17 arbetstagare//NN|UTR|SIN|IND|NOM//nsubj//19 kan//VB|PRS|AKT//aux//19 lämna//VB|INF|AKT//parataxis//5 sin//PS|UTR|SIN|DEF//nmod:poss//21 provanställning//NN|UTR|SIN|IND|NOM//obj//19 omgående//AB//advmod//19 .//MAD//punct//19
8.7.3 Underrättelse;För//PP//case//25 arbetsgivare//NN|UTR|PLU|IND|NOM//obl//19 som//HP|-|-|-//nsubj//28 vill//VB|PRS|AKT//aux//28 avbryta//VB|INF|AKT//acl:relcl//25 en//DT|UTR|SIN|IND//det//30 provanställning//NN|UTR|SIN|IND|NOM//obj//28 i//PP//case//32 förtid//NN|UTR|SIN|IND|NOM//nmod//30 ska//VB|PRS|AKT//aux//36 ett//DT|NEU|SIN|IND//det//35 besked//NN|NEU|SIN|IND|NOM//nsubj:pass//36 lämnas//VB|INF|SFO//ROOT//36 till//PP//case//38 arbetstagaren//NN|UTR|SIN|DEF|NOM//obl//36 om//PP//case//43 detta//PN|NEU|SIN|DEF|SUB/OBJ//det//43 minst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advmod//42 två//RG|NOM//nummod//43 veckor//NN|UTR|PLU|IND|NOM//obl//36 i//PP//advmod//36 förväg//NN|UTR|SIN|IND|NOM//fixed//44 .//MAD//punct//36
8.7.3 Underrättelse;Enligt//PP//case//1 LAS//NN|AN//obl//16 ska//VB|PRS|AKT//aux//16 arbetsgivaren//NN|UTR|SIN|DEF|NOM//nsubj//2 samtidigt//AB//advmod//7 ,//MID//punct//4 för//PP//case//7 arbetstagare//NN|UTR|PLU|IND|NOM//nsubj//16 som//HP|-|-|-//nsubj//10 är//VB|PRS|AKT//cop//10 medlem//NN|UTR|SIN|IND|NOM//acl:relcl//7 i//PP//case//14 en//DT|UTR|SIN|IND//det//14 facklig//JJ|POS|UTR|SIN|IND|NOM//amod//14 organisation//NN|UTR|SIN|IND|NOM//obl//10 ,//MID//punct//7 varsla//VB|INF|AKT//ROOT//16 organisationen//NN|UTR|SIN|DEF|NOM//nsubj//16 .//MAD//punct//16
8.7.3 Underrättelse;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//21 är//VB|PRS|AKT//cop//21 tillåtet//PC|PRF|NEU|SIN|IND|NOM//parataxis//16 att//IE//mark//23 göra//VB|INF|AKT//acl//21 avvikelse//NN|UTR|SIN|IND|NOM//obj//23 genom//PP//case//26 kollektivavtal//NN|NEU|SIN|IND|NOM//obl//23 såvitt//SN//advmod//28 gäller//VB|PRS|AKT//conj//16 den//DT|UTR|SIN|DEF//det//31 lokala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//31 arbetstagarorganisationens//NN|UTR|SIN|DEF|GEN//nmod:poss//32 rättigheter//NN|UTR|PLU|IND|NOM//obj//28 .//MAD//punct//16
8.7.3 Underrättelse;För//PP//mark//2 att//IE//mark//2 underlätta//VB|INF|AKT//advcl//16 för//PP//case//5 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//5 arbetsgivare//NN|UTR|PLU|IND|NOM//obl//2 och//KN//cc//7 göra//VB|INF|AKT//conj//2 anställningsvillkoren//NN|UTR|SIN|DEF|NOM//obj//7 lätta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//7 att//IE//mark//11 förstå//VB|INF|AKT//xcomp//9 och//KN//cc//13 använda//VB|INF|AKT//conj//9 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//13 av//PP//advmod//13 föreslår//VB|PRS|AKT//ROOT//16 utredningen//NN|UTR|SIN|DEF|NOM//obj//16 att//SN//mark//35 samma//DT|UTR/NEU|SIN/PLU|IND//det//20 tidsfrist//NN|UTR|SIN|IND|NOM//nsubj//35 och//KN//cc//23 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//23 regel//NN|UTR|SIN|IND|NOM//conj//20 om//PP//case//25 varsel//NN|NEU|SIN|IND|NOM//nmod//20 till//PP//case//27 arbetstagarorganisation//NN|UTR|SIN|IND|NOM//nmod//25 som//KN//case//30 för//PP//case//30 provanställning//NN|UTR|SIN|IND|NOM//nmod//25 enligt//PP//case//32 LAS//NN|AN//nmod//30 ,//MID//punct//20 ska//VB|PRS|AKT//aux//35 gälla//VB|INF|AKT//ccomp//16 även//AB//advmod//38 för//PP//case//38 utbildningsanställning//NN|UTR|SIN|IND|NOM//obl//35 .//MAD//punct//16
8.7.3 Underrättelse;Arbetstagaren//NN|UTR|SIN|DEF|NOM//nsubj//43 ska//VB|PRS|AKT//aux//43 kunna//VB|INF|AKT//aux//43 lämna//VB|INF|AKT//parataxis//16 anställningen//NN|UTR|SIN|DEF|NOM//obj//43 omgående//AB//advmod//43 .//MAD//punct//43
8.7.3 Underrättelse;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//50 ska//VB|PRS|AKT//aux//50 vara//VB|INF|AKT//cop//50 möjligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//43 att//IE//mark//52 göra//VB|INF|AKT//advcl//50 avsteg//NN|NEU|PLU|IND|NOM//compound:prt//52 från//PP//case//55 bestämmelserna//NN|UTR|PLU|DEF|NOM//obl//52 genom//PP//case//57 kollektivavtal//NN|NEU|SIN|IND|NOM//obl//52 .//MAD//punct//43


8.8.1 En del av anställningsavtalet;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 uppdrag//NN|NEU|SIN|IND|NOM//nsubj//2 är//VB|PRS|AKT//ROOT//2 att//IE//mark//4 lämna//VB|INF|AKT//csubj//2 förslag//NN|NEU|SIN|IND|NOM//obj//4 på//PP//case//9 en//DT|UTR|SIN|IND//det//9 ny//JJ|POS|UTR|SIN|IND|NOM//amod//9 anställningsform//NN|UTR|SIN|IND|NOM//nmod//5 med//PP//case//11 utbildningsinnehåll//NN|NEU|SIN|IND|NOM//nmod//9 .//MAD//punct//2
8.8.1 En del av anställningsavtalet;En//DT|UTR|SIN|IND//det//14 förutsättning//NN|UTR|SIN|IND|NOM//nsubj//53 för//PP//mark//20 att//SN//mark//20 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//20 ska//VB|PRS|AKT//aux//20 vara//VB|INF|AKT//cop//20 tillåtet//PC|PRF|NEU|SIN|IND|NOM//acl//14 att//IE//mark//22 anställa//VB|INF|AKT//acl//20 en//DT|UTR|SIN|IND//det//24 arbetstagare//NN|UTR|SIN|IND|NOM//obj//22 med//PP//case//28 denna//DT|UTR|SIN|DEF//det//28 tidsbegränsade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//28 anställningsform//NN|UTR|SIN|IND|NOM//nmod//24 ,//MID//punct//14 i//PP//advmod//35 stället//NN|NEU|SIN|DEF|NOM//fixed//30 för//PP//fixed//30 med//PP//case//35 en//DT|UTR|SIN|IND//det//35 tillsvidareanställning//NN|UTR|SIN|IND|NOM//nmod//14 ,//MID//punct//14 är//VB|PRS|AKT//amod//14 att//SN//mark//40 anställningen//NN|UTR|SIN|DEF|NOM//nsubj//40 innehåller//VB|PRS|AKT//csubj//14 utbildning//NN|UTR|SIN|IND|NOM//obj//40 som//KN//obl//46 arbetsgivaren//NN|UTR|SIN|DEF|NOM//nsubj//46 och//KN//cc//45 arbetstagaren//NN|UTR|SIN|DEF|NOM//conj//43 kommit//VB|SUP|AKT//acl:relcl//41 överens//PL//compound:prt//46 om//PP//case//42 .//MAD//punct//14
8.8.1 En del av anställningsavtalet;En//DT|UTR|SIN|IND//det//52 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//52 överenskommelse//NN|UTR|SIN|IND|NOM//nsubj//53 utgör//VB|PRS|AKT//parataxis//2 således//AB//advmod//53 en//DT|UTR|SIN|IND//det//56 del//NN|UTR|SIN|IND|NOM//nsubj//53 av//PP//case//58 anställningsavtalet//NN|NEU|SIN|DEF|NOM//nmod//56 .//MAD//punct//53
8.8.1 En del av anställningsavtalet;Enligt//PP//case//62 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//62 bedömning//NN|UTR|SIN|IND|NOM//obl//66 kan//VB|PRS|AKT//aux//66 en//DT|UTR|SIN|IND//det//65 överenskommelse//NN|UTR|SIN|IND|NOM//nsubj:pass//66 grundas//VB|PRS|SFO//advcl//53 både//KN//cc//71 på//PP//case//71 ett//DT|NEU|SIN|IND//det//71 ensidigt//JJ|POS|NEU|SIN|IND|NOM//amod//71 erbjudande//NN|NEU|SIN|IND|NOM//xcomp//66 från//PP//case//73 arbetsgivaren//NN|UTR|SIN|DEF|NOM//nmod//71 om//PP//case//76 en//DT|UTR|SIN|IND//det//76 anställning//NN|UTR|SIN|IND|NOM//obl//66 med//PP//case//82 ett//DT|NEU|SIN|IND//det//82 på//PP//advmod//81 förhand//NN|UTR|SIN|IND|NOM//fixed//79 utformat//PC|PRF|NEU|SIN|IND|NOM//amod//82 utbildningsinnehåll//NN|NEU|SIN|IND|NOM//nmod//76 ,//MID//punct//108 och//KN//cc//108 på//PP//case//87 en//DT|UTR|SIN|IND//det//87 anställning//NN|UTR|SIN|IND|NOM//obl//108 med//PP//case//90 en//DT|UTR|SIN|IND//det//90 överenskommelse//NN|UTR|SIN|IND|NOM//nmod//87 om//PP//case//95 ett//DT|NEU|SIN|IND//det//95 individuellt//AB|POS//advmod//94 utformat//PC|PRF|NEU|SIN|IND|NOM//amod//95 utbildningsinnehåll//NN|NEU|SIN|IND|NOM//nmod//90 .//MAD//punct//87
8.8.1 En del av anställningsavtalet;Även//AB//mark//100 om//SN//fixed//97 arbetsgivaren//NN|UTR|SIN|DEF|NOM//nsubj//100 har//VB|PRS|AKT//advcl//108 ansvar//NN|NEU|SIN|IND|NOM//obj//100 för//PP//mark//104 att//IE//mark//104 tillhandahålla//VB|INF|AKT//advcl//100 utbildningsinnehållet//NN|NEU|SIN|DEF|NOM//obj//104 har//VB|PRS|AKT//aux//108 arbetstagaren//NN|UTR|SIN|DEF|NOM//nsubj//108 åtagit//VB|SUP|AKT//conj//53 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//108 att//IE//mark//111 genomföra//VB|INF|AKT//xcomp//108 den//DT|UTR|SIN|DEF//det//113 utbildning//NN|UTR|SIN|IND|NOM//obj//111 som//HP|-|-|-//obl//116 parterna//NN|UTR|PLU|DEF|NOM//nsubj//116 kommit//VB|SUP|AKT//acl:relcl//113 överens//PL//compound:prt//116 om//PP//case//114 .//MAD//punct//2

8.8.2 Vad innebär utbildning?;Såsom//HA//advmod//1 framgår//VB|PRS|AKT//csubj//6 av//PP//case//4 kapitel//NN|NEU|SIN|IND|NOM//nmod//4 5//RG|NOM//obl//1 är//VB|PRS|AKT//cop//6 innebörden//NN|UTR|SIN|DEF|NOM//ROOT//6 av//PP//case//9 arbetsplatsförlagt//PC|PRF|NEU|SIN|IND|NOM//amod//9 lärande//NN|NEU|SIN|IND|NOM//nmod//6 mångfacetterad//JJ|POS|UTR|SIN|IND|NOM//conj//6 .//MAD//punct//6
8.8.2 Vad innebär utbildning?;Begreppet//NN|NEU|SIN|DEF|NOM//nmod//13 utbildning//NN|UTR|SIN|IND|NOM//nsubj//14 leder//VB|PRS|AKT//parataxis//6 tanken//NN|UTR|SIN|DEF|NOM//obj//14 till//PP//case//18 skolförlagd//PC|PRF|UTR|SIN|IND|NOM//amod//18 undervisning//NN|UTR|SIN|IND|NOM//nmod//15 ,//MID//punct//24 men//KN//cc//24 är//VB|PRS|AKT//cop//24 mycket//AB|POS//advmod//23 mer//AB|KOM//advmod//24 omfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//14 .//MAD//punct//24
8.8.2 Vad innebär utbildning?;I//PP//case//27 skollagen//NN|UTR|SIN|DEF|NOM//obl//28 definieras//VB|PRS|SFO//conj//6 begreppet//NN|NEU|SIN|DEF|NOM//nmod//30 utbildning//NN|UTR|SIN|IND|NOM//nsubj:pass//28 och//KN//cc//33 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//33 omfattar//VB|PRS|AKT//conj//28 insatser//NN|UTR|PLU|IND|NOM//obj//33 ,//MID//punct//36 verksamheter//NN|UTR|PLU|IND|NOM//conj//34 och//KN//cc//38 former//NN|UTR|PLU|IND|NOM//conj//34 för//PP//case//40 lärande//NN|NEU|SIN|IND|NOM//nmod//38 av//PP//case//43 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 slag//NN|NEU|PLU|IND|NOM//nmod//40 .//MAD//punct//28
8.8.2 Vad innebär utbildning?;I//PP//case//47 en//DT|UTR|SIN|IND//det//47 utbildningsanställning//NN|UTR|SIN|IND|NOM//obl//66 kommer//VB|PRS|AKT//aux//66 utbildningen//NN|UTR|SIN|DEF|NOM//nsubj//66 ,//MID//punct//51 formerna//NN|UTR|PLU|DEF|NOM//conj//49 för//PP//case//53 denna//PN|UTR|SIN|DEF|SUB/OBJ//nmod//51 samt//KN//cc//55 målen//NN|NEU|PLU|DEF|NOM//conj//53 att//IE//mark//57 variera//VB|INF|AKT//acl//51 mellan//PP//case//60 såväl//KN//advmod//60 individer//NN|UTR|PLU|IND|NOM//obl//57 som//KN//mark//62 arbetsplatser//NN|UTR|PLU|IND|NOM//obl//57 .//MAD//punct//51
8.8.2 Vad innebär utbildning?;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//66 kan//VB|PRS|AKT//aux//66 handla//VB|INF|AKT//conj//6 om//PP//mark//87 allt//PN|NEU|SIN|IND|SUB/OBJ//nsubj//87 från//PP//mark//71 att//IE//mark//71 utveckla//VB|INF|AKT//acl//68 mer//AB|KOM//advmod//71 av//PP//case//75 sociala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 förmågor//NN|UTR|PLU|IND|NOM//nmod//72 knutna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//68 till//PP//case//78 kraven//NN|NEU|PLU|DEF|NOM//obl//76 på//PP//case//81 en//DT|UTR|SIN|IND//det//81 arbetsplats//NN|UTR|SIN|IND|NOM//nmod//78 till//PP//case//84 reglerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//84 kunskaper//NN|UTR|PLU|IND|NOM//nmod//81 och//KN//cc//86 färdigheter//NN|UTR|PLU|IND|NOM//conj//84 kopplade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//66 till//PP//case//91 ett//DT|NEU|SIN|IND//det//91 definierat//PC|PRF|NEU|SIN|IND|NOM//amod//91 yrke//NN|NEU|SIN|IND|NOM//obl//87 .//MAD//punct//6
8.8.2 Vad innebär utbildning?;I//PP//case//2 kapitel//NN|NEU|SIN|IND|NOM//nmod//2 5//RG|NOM//obl//5 har//VB|PRS|AKT//aux//5 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//5 beskrivit//VB|SUP|AKT//ROOT//5 vilka//HD|UTR/NEU|PLU|IND//det//7 förutsättningar//NN|UTR|PLU|IND|NOM//obj//5 som//HP|-|-|-//nsubj:pass//9 behövs//VB|PRS|SFO//acl:relcl//7 för//PP//case//13 ett//DT|NEU|SIN|IND//det//13 framgångsrikt//JJ|POS|NEU|SIN|IND|NOM//amod//13 lärande//NN|NEU|SIN|IND|NOM//obl//9 .//MAD//punct//7
8.8.2 Vad innebär utbildning?;Förutom//PP//mark//20 att//SN//mark//20 utbildningsinnehållet//NN|NEU|SIN|DEF|NOM//nsubj//20 bör//VB|PRS|AKT//aux//20 vara//VB|INF|AKT//cop//20 anpassat//PC|PRF|NEU|SIN|IND|NOM//acl:relcl//7 till//PP//case//24 arbetstagarens//NN|UTR|SIN|DEF|GEN//nmod:poss//24 individuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//24 förutsättningar//NN|UTR|PLU|IND|NOM//obl//20 för//PP//case//26 lärande//NN|NEU|SIN|IND|NOM//nmod//24 ,//MID//punct//28 visar//VB|PRS|AKT//conj//5 erfarenheterna//NN|UTR|PLU|DEF|NOM//nsubj//28 att//SN//mark//32 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//32 behövs//VB|PRS|SFO//ccomp//28 en//DT|UTR|SIN|IND//det//34 struktur//NN|UTR|SIN|IND|NOM//nsubj:pass//32 för//PP//case//36 lärandet//NN|NEU|SIN|DEF|NOM//nmod//34 .//MAD//punct//5
8.8.2 Vad innebär utbildning?;Även//AB//mark//3 om//SN//fixed//0 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//3 behövs//VB|PRS|SFO//advcl//10 en//DT|UTR|SIN|IND//det//5 struktur//NN|UTR|SIN|IND|NOM//nsubj:pass//3 för//PP//case//7 lärandet//NN|NEU|SIN|DEF|NOM//nmod//5 är//VB|PRS|AKT//cop//10 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 bedömning//NN|UTR|SIN|IND|NOM//ROOT//10 att//SN//mark//15 denna//DT|UTR|SIN|DEF//det//13 struktur//NN|UTR|SIN|IND|NOM//nsubj//15 kan//VB|PRS|AKT//aux//15 se//VB|INF|AKT//csubj//10 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//15 ut//PL//compound:prt//15 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//case//23 på//PP//fixed//18 arbetstagarens//NN|UTR|SIN|DEF|GEN//nmod:poss//23 och//KN//cc//22 arbetsgivarens//NN|UTR|SIN|DEF|GEN//nmod:poss//23 förutsättningar//NN|UTR|PLU|IND|NOM//obl//15 .//MAD//punct//10
8.8.2 Vad innebär utbildning?;Vilka//HD|UTR/NEU|PLU|IND//det//26 moment//NN|NEU|PLU|IND|NOM//nsubj:pass//38 av//PP//case//28 utbildning//NN|UTR|SIN|IND|NOM//nmod//26 som//HP|-|-|-//nsubj//31 ska//VB|PRS|AKT//aux//31 ingå//VB|INF|AKT//acl:relcl//28 kan//VB|PRS|AKT//aux//38 därför//AB//advmod//38 enligt//PP//case//36 utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//36 bedömning//NN|UTR|SIN|IND|NOM//obl//38 inte//AB//advmod//38 preciseras//VB|PRS|SFO//acl:relcl//10 i//PP//case//40 författning//NN|UTR|SIN|IND|NOM//obl//38 .//MAD//punct//10

8.8.3 Utbildningsplanens betydelse;Av//PP//case//1 kommittédirektivet//NN|NEU|SIN|DEF|NOM//obl//2 framgår//VB|PRS|AKT//ROOT//2 att//SN//mark//14 utgångspunkten//NN|UTR|SIN|DEF|NOM//nsubj//14 för//PP//mark//11 hur//HA//advmod//11 kravet//NN|NEU|SIN|DEF|NOM//nsubj:pass//11 på//PP//case//9 utbildningsinnehåll//NN|NEU|SIN|IND|NOM//nmod//7 ska//VB|PRS|AKT//aux//11 utformas//VB|INF|SFO//acl//4 och//KN//cc//13 kvalitetssäkras//VB|INF|SFO//conj//11 är//VB|PRS|AKT//ccomp//2 att//SN//mark//22 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//22 i//PP//advmod//22 samband//NN|NEU|SIN|IND|NOM//fixed//17 med//PP//case//21 anställningens//NN|UTR|SIN|DEF|GEN//nmod:poss//21 ingående//NN|NEU|SIN|IND|NOM//fixed//17 upprättas//VB|PRS|SFO//ccomp//14 en//DT|UTR|SIN|IND//det//24 plan//NN|UTR|SIN|IND|NOM//obj//22 för//PP//case//26 utbildningen//NN|UTR|SIN|DEF|NOM//nmod//24 .//MAD//punct//2
