DANIEL JOHANNESSON  ,  generaldirektör för SJ, samtalsledare HANS EGNÉUS  ,  professor i humanekologi vid Göteborgs universitet ;THOMAS//PM|NOM//nmod//1 B//PM|NOM//ROOT//1  //_SP////1 .//MAD//punct//1
Olika energitänkande;Samtidigt//AB//advmod//31 ,//MID//punct//31 tillägger//VB|PRS|AKT//parataxis//1 han//PN|UTR|SIN|DEF|SUB//nsubj//31 ,//MID//punct//39 ska//VB|PRS|AKT//aux//39 man//PN|UTR|SIN|IND|SUB//nsubj//39 vara//VB|INF|AKT//cop//39 på//PP//case//38 det//DT|NEU|SIN|DEF//obl//39 klara//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//31 med//PP//mark//50 att//SN//mark//50 företagens//NN|NEU|PLU|DEF|GEN//nmod:poss//44 ideella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//44 engagemang//NN|NEU|SIN|IND|NOM//nsubj//50 och//KN//cc//46 idén//NN|UTR|SIN|DEF|NOM//conj//44 i//PP//case//48 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//nmod//46 är//VB|PRS|AKT//cop//50 hållbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//39 endast//AB//advmod//57 så//AB//mark//57 länge//AB|POS//fixed//52 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//57 är//VB|PRS|AKT//cop//57 ekonomiskt//AB|POS//advmod//57 möjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//50 eller//KN//cc//59 lönsamt//JJ|POS|NEU|SIN|IND|NOM//conj//57 att//IE//mark//61 utveckla//VB|INF|AKT//advcl//50 de//DT|UTR/NEU|PLU|DEF//det//64 här//AB//fixed//62 teknologierna//NN|UTR|PLU|DEF|NOM//obj//61 .//MAD//punct//31
Olika energitänkande;Här//AB//advmod//1 konkurrerar//VB|PRS|AKT//ROOT//1 de//DT|UTR/NEU|PLU|DEF//det//9 konventionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 ,//MID//punct//6 mer//AB|KOM//advmod//6 miljöskadliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 och//KN//cc//8 hotfulla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//6 energislagen//NN|NEU|PLU|DEF|NOM//nsubj//1 delvis//AB//advmod//1 därför//HA//mark//18 att//SN//fixed//11 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//18 med//PP//case//17 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//17 ekonomiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//17 regelverk//NN|NEU|SIN|IND|NOM//obl//18 slipper//VB|PRS|AKT//advcl//1 ta//VB|INF|AKT//xcomp//18 ansvar//NN|NEU|SIN|IND|NOM//obj//19 för//PP//case//22 miljökostnaderna//NN|UTR|PLU|DEF|NOM//nmod//20 .//MAD//punct//1
Olika energitänkande;Tomas//PM|NOM//nsubj//2 Kåberger//PM|NOM//flat//0 har//VB|PRS|AKT//ROOT//2 svårt//AB|POS//obj//2 att//IE//mark//5 tro//VB|INF|AKT//advcl//2 att//SN//mark//19 förändringen//NN|UTR|SIN|DEF|NOM//nsubj//19 av//PP//case//9 energisystemet//NN|NEU|SIN|DEF|NOM//nmod//7 mot//PP//case//14 förnyelsebara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 ,//MID//punct//13 hållbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 energisystem//NN|NEU|PLU|IND|NOM//nmod//9 med//PP//case//17 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 miljöeffekter//NN|UTR|PLU|IND|NOM//nmod//14 ska//VB|PRS|AKT//aux//19 klara//VB|INF|AKT//ccomp//5 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//19 helt//AB|POS//advmod//19 utan//PP//mark//28 att//SN//mark//28 man//PN|UTR|SIN|IND|SUB//nsubj//28 på//PP//case//27 något//DT|NEU|SIN|IND//det//27 sätt//NN|NEU|SIN|IND|NOM//obl//28 begränsar//VB|PRS|AKT//advcl//19 rätten//NN|UTR|SIN|DEF|NOM//obj//28 att//IE//mark//31 förorena//VB|INF|AKT//acl//29 och//KN//cc//33 förstöra//VB|INF|AKT//conj//28 med//PP//case//35 energisystem//NN|NEU|PLU|IND|NOM//obl//33 som//HP|-|-|-//nsubj//37 har//VB|PRS|AKT//acl:relcl//35 sämre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//39 prestanda//NN|UTR|PLU|IND|NOM//obj//37 .//MAD//punct//2
Olika energitänkande;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//44 är//VB|PRS|AKT//cop//44 förstås//AB//advmod//44 positivt//JJ|POS|NEU|SIN|IND|NOM//parataxis//2 att//SN//mark//47 konsumenterna//NN|UTR|PLU|DEF|NOM//nsubj//47 driver//VB|PRS|AKT//csubj//44 på//PL//compound:prt//47 i//PP//case//51 rätt//JJ|POS|UTR|SIN|IND|NOM//amod//51 riktning//NN|UTR|SIN|IND|NOM//obl//47 ,//MID//punct//54 men//KN//cc//54 räcker//VB|PRS|AKT//conj//44 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//54 ?//MAD//punct//44

Behöver vi institutionella förutsättningar?;Är//VB|PRS|AKT//ROOT//0 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//0 kanske//AB//advmod//0 så//AB//advmod//0 att//SN//mark//6 vi//PN|UTR|PLU|DEF|SUB//nsubj//6 behöver//VB|PRS|AKT//advcl//0 de//DT|UTR/NEU|PLU|DEF//det//9 institutionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 förutsättningarna//NN|UTR|PLU|DEF|NOM//obj//6 för//PP//mark//12 att//IE//mark//12 åstadkomma//VB|INF|AKT//advcl//6 den//DT|UTR|SIN|DEF//det//14 utveckling//NN|UTR|SIN|IND|NOM//obj//12 vi//PN|UTR|PLU|DEF|SUB//nsubj//17 vill//VB|PRS|AKT//aux//17 se//VB|INF|AKT//acl:relcl//14 ?//MAD//punct//0
Behöver vi institutionella förutsättningar?;De//DT|UTR/NEU|PLU|DEF//det//2 institutionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 frågorna//NN|UTR|PLU|DEF|NOM//nsubj//3 tror//VB|PRS|AKT//ROOT//3 Thomas//PM|NOM//nsubj//3 B.//PM|NOM//flat:name//4 Johansson//PM|NOM//flat:name//5 är//VB|PRS|AKT//cop//9 oerhört//AB|POS//advmod//9 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//3 ,//MID//punct//9 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//12 skapar//VB|PRS|AKT//parataxis//3 eller//KN//cc//14 tar//VB|PRS|AKT//conj//12 bort//PL//compound:prt//14 möjligheter//NN|UTR|PLU|IND|NOM//obj//14 för//PP//case//18 individer//NN|UTR|PLU|IND|NOM//nmod//16 och//KN//cc//20 grupper//NN|UTR|PLU|IND|NOM//conj//18 på//PP//case//23 lokal//JJ|POS|UTR|SIN|IND|NOM//amod//23 nivå//NN|UTR|SIN|IND|NOM//nmod//20 att//IE//mark//25 göra//VB|INF|AKT//acl//23 saker//NN|UTR|PLU|IND|NOM//obj//25 .//MAD//punct//3
Behöver vi institutionella förutsättningar?;Därför//AB//advmod//29 tror//VB|PRS|AKT//parataxis//3 han//PN|UTR|SIN|DEF|SUB//nsubj//29 att//SN//mark//34 man//PN|UTR|SIN|IND|SUB//nsubj//34 måste//VB|PRS|AKT//aux//34 tänka//VB|INF|AKT//ccomp//29 noga//AB//advmod//34 på//PP//mark//42 hur//HA//advmod//42 den//DT|UTR|SIN|DEF//det//40 institutionella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 situationen//NN|UTR|SIN|DEF|NOM//nsubj//42 är//VB|PRS|AKT//cop//42 utformad//PC|PRF|UTR|SIN|IND|NOM//advcl//34 ,//MID//punct//46 inte//AB//advmod//46 minst//AB|SUV//advmod//46 nu//AB//advmod//42 när//HA//mark//51 man//PN|UTR|SIN|IND|SUB//nsubj//51 är//VB|PRS|AKT//cop//51 djupt//AB|POS//advmod//51 inne//AB//advcl//42 i//PP//case//53 omregleringar//NN|UTR|PLU|IND|NOM//obl//51 av//PP//case//55 energisystemen//NN|NEU|PLU|DEF|NOM//nmod//53 i//PP//case//58 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//58 länder//NN|NEU|PLU|IND|NOM//nmod//55 .//MAD//punct//29
Behöver vi institutionella förutsättningar?;Han//PN|UTR|SIN|DEF|SUB//nsubj//61 fortsätter//VB|PRS|AKT//parataxis//29 ://MID//punct//61 –//RO|NOM//punct//65
Behöver vi institutionella förutsättningar?;Utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//65 går//VB|PRS|AKT//parataxis//61 från//PP//case//70 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//70 ,//MID//punct//67 statsägda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//70 monopol//NN|NEU|PLU|IND|NOM//obl//65 ,//MID//punct//65 framför//PP//case//73 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//65 på//PP//case//75 elsidan//NN|UTR|SIN|DEF|NOM//nmod//73 ,//MID//punct//65 mot//PP//case//81 mycket//AB|POS//advmod//79 mer//AB|KOM//advmod//80 marknadsanpassade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//81 system//NN|NEU|PLU|IND|NOM//obl//65 .//MAD//punct//61
Behöver vi institutionella förutsättningar?;Man//PN|UTR|SIN|IND|SUB//nsubj//84 försöker//VB|PRS|AKT//conj//61 hitta//VB|INF|AKT//xcomp//84 lösningar//NN|UTR|PLU|IND|NOM//obj//85 så//SN//mark//91 att//SN//fixed//87 man//PN|UTR|SIN|IND|SUB//nsubj//91 kan//VB|PRS|AKT//aux//91 ﬁnansiera//VB|INF|AKT//advcl//85 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//93 investeringar//NN|UTR|PLU|IND|NOM//obj//91 i//PP//case//95 elsektorn//NN|UTR|SIN|DEF|NOM//obl//91 .//MAD//punct//84
Behöver vi institutionella förutsättningar?;Förr//AB//parataxis//84 kunde//VB|PRT|AKT//aux//100 man//PN|UTR|SIN|IND|SUB//nsubj//100 förlita//VB|INF|AKT//conj//61 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//100 på//PP//mark//105 att//SN//mark//105 statsmakten//NN|UTR|SIN|DEF|NOM//nsubj//105 ﬁnansierade//VB|PRT|AKT//advcl//100 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//105 ur//PP//case//108 statsbudgeten//NN|UTR|SIN|DEF|NOM//obl//105 ,//MID//punct//118 men//KN//cc//118 i//PP//case//113 den//DT|UTR|SIN|DEF//det//113 värld//NN|UTR|SIN|IND|NOM//obl//118 som//HP|-|-|-//obj//117 vi//PN|UTR|PLU|DEF|SUB//nsubj//117 nu//AB//advmod//117 ser//VB|PRS|AKT//aux//118 växa//VB|INF|AKT//conj//61 fram//PL//advmod//118 ﬁnns//NN|NEU|PLU|IND|NOM//obj//118 inte//AB//advmod//118 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//123 statsbudgetar//NN|UTR|PLU|IND|NOM//obj//118 som//HP|-|-|-//nsubj//126 kan//VB|PRS|AKT//aux//126 ﬁnansiera//VB|INF|AKT//acl:relcl//123 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//128 investeringar//NN|UTR|PLU|IND|NOM//obj//126 .//MAD//punct//61
Behöver vi institutionella förutsättningar?;Man//PN|UTR|SIN|IND|SUB//nsubj//133 måste//VB|PRS|AKT//aux//133 alltså//AB//advmod//133 se//VB|INF|AKT//conj//61 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//133 om//PL//compound:prt//133 efter//PP//case//138 något//DT|NEU|SIN|IND//det//138 annat//JJ|POS|NEU|SIN|IND|NOM//obl//133 ,//MID//punct//133 och//KN//cc//141 lyckas//VB|PRS|SFO//conj//133 man//PN|UTR|SIN|IND|SUB//nsubj//141 inte//AB//advmod//141 med//PP//mark//146 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//146 blir//VB|PRS|AKT//advcl//141 el//AB//advmod//146 en//DT|UTR|SIN|IND//det//150 begränsande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//150 faktor//NN|UTR|SIN|IND|NOM//xcomp//146 för//PP//case//152 utvecklingen//NN|UTR|SIN|DEF|NOM//nmod//150 .//MAD//punct//61
Behöver vi institutionella förutsättningar?;BISTÅNDET//NN|UTR|SIN|DEF|NOM//nsubj//1 HAR//VB|PRS|AKT//ROOT//1 FÖRÄNDRATS//NN|UTR|SIN|IND|NOM//obj//1
Behöver vi institutionella förutsättningar?;I//PP//case//2 ett//DT|NEU|SIN|IND//det//2 utvecklingssamarbetsperspektiv//NN|NEU|SIN|IND|NOM//obl//5 är//VB|PRS|AKT//cop//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 intressant//JJ|POS|NEU|SIN|IND|NOM//ROOT//5 att//IE//mark//7 se//VB|INF|AKT//csubj//5 att//SN//mark//13 för//PP//case//11 tio//RG|NOM//nummod//11 år//NN|NEU|PLU|IND|NOM//obl//13 sedan//AB//fixed//11 dominerade//VB|PRT|AKT//ccomp//7 offentligt//JJ|POS|NEU|SIN|IND|NOM//amod//15 bistånd//NN|NEU|SIN|IND|NOM//obl//13 kapitalﬂödet//NN|NEU|SIN|DEF|NOM//obj//13 till//PP//case//18 utvecklingsländerna//NN|NEU|PLU|DEF|NOM//obl//13 .//MAD//punct//5
Behöver vi institutionella förutsättningar?;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//21 låg//VB|PRT|AKT//parataxis//5 på//PP//case//25 50–60//RG|NOM//nummod//24 miljarder//NN|UTR|PLU|IND|NOM//nmod//25 dollar//NN|UTR|PLU|IND|NOM//obl//21 per//PP//case//27 år//NN|NEU|SIN|IND|NOM//nmod//25 ,//MID//punct//21 samma//DT|UTR/NEU|SIN/PLU|IND//conj//21 som//KN//mark//31 i//PP//advmod//29 dag//NN|UTR|SIN|IND|NOM//fixed//31 ,//MID//punct//34 säger//VB|PRS|AKT//conj//21 Thomas//PM|NOM//nsubj//34 B.//PM|NOM//flat:name//35 Johansson//PM|NOM//flat:name//35 .//MAD//punct//34
Behöver vi institutionella förutsättningar?;Direkta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 investeringar//NN|UTR|PLU|IND|NOM//nsubj//47 av//PP//case//43 privat//JJ|POS|NEU|SIN|IND|NOM//amod//43 kapital//NN|NEU|SIN|IND|NOM//nmod//40 var//VB|PRT|AKT//cop//47 för//PP//advmod//46 tio//RG|NOM//nummod//47 år//NN|NEU|PLU|IND|NOM//parataxis//34 sedan//AB//fixed//47 mindre//AB|KOM//advmod//47 än//KN//case//53 det//DT|NEU|SIN|DEF//det//53 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//53 kapitalet//NN|NEU|SIN|DEF|NOM//nmod//47 .//MAD//punct//47
Behöver vi institutionella förutsättningar?;I//PP//advmod//57 dag//NN|UTR|SIN|IND|NOM//fixed//55 är//VB|PRS|AKT//conj//21 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//57 tvärtom//AB//advmod//57 .//MAD//punct//57
Behöver vi institutionella förutsättningar?;De//DT|UTR/NEU|PLU|DEF//det//63 privata//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 kapitalinvesteringarna//NN|UTR|PLU|DEF|NOM//nsubj//67 är//VB|PRS|AKT//cop//67 250–300//RG|NOM//nummod//66 miljarder//NN|UTR|PLU|IND|NOM//nmod//67 dollar//NN|UTR|PLU|IND|NOM//parataxis//57 per//PP//case//69 år//NN|NEU|SIN|IND|NOM//nmod//67 och//KN//cc//73 alltså//AB//advmod//73 mycket//AB|POS//advmod//73 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//67 än//KN//case//76 de//DT|UTR/NEU|PLU|DEF//det//76 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//73 .//MAD//punct//5
Behöver vi institutionella förutsättningar?;Problemet//NN|NEU|SIN|DEF|NOM//nsubj//1 är//VB|PRS|AKT//ROOT//1 att//SN//mark//6 detta//DT|NEU|SIN|DEF//det//4 stöd//NN|NEU|SIN|IND|NOM//nsubj//6 bara//AB//advmod//6 går//VB|PRS|AKT//ccomp//1 till//PP//case//10 ett//DT|NEU|SIN|IND//det//9 tiotal//NN|NEU|SIN|IND|NOM//nmod//10 länder//NN|NEU|PLU|IND|NOM//obl//6 .//MAD//punct//1
Behöver vi institutionella förutsättningar?;Över//PP//case//14 hundra//RG|NOM//nummod//14 länder//NN|NEU|PLU|IND|NOM//nsubj//15 har//VB|PRS|AKT//parataxis//1 inte//AB//advmod//15 så//AB//advmod//18 stor//JJ|POS|UTR|SIN|IND|NOM//amod//19 nytta//NN|UTR|SIN|IND|NOM//obj//15 av//PP//case//23 det//DT|NEU|SIN|DEF//det//23 här//AB//fixed//21 kapitalﬂödet//NN|NEU|SIN|DEF|NOM//nmod//19 .//MAD//punct//15
Behöver vi institutionella förutsättningar?;En//DT|UTR|SIN|IND//det//27 stor//JJ|POS|UTR|SIN|IND|NOM//amod//27 anledning//NN|UTR|SIN|IND|NOM//nsubj//38 är//VB|PRS|AKT//cop//27 att//SN//mark//35 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//35 i//PP//case//33 de//DT|UTR/NEU|PLU|DEF//det//33 länderna//NN|NEU|PLU|DEF|NOM//obl//35 inte//AB//advmod//35 ﬁnns//VB|PRS|SFO//csubj//27 ett//DT|NEU|SIN|IND//det//38 institutionellt//JJ|POS|NEU|SIN|IND|NOM//amod//38 regelverk//NN|NEU|SIN|IND|NOM//parataxis//15 .//MAD//punct//15 –//PAD//punct//42
Behöver vi institutionella förutsättningar?;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//42 visar//VB|PRS|AKT//conj//15 betydelsen//NN|UTR|SIN|DEF|NOM//obj//42 av//PP//case//47 de//DT|UTR/NEU|PLU|DEF//det//47 institutionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 lösningarna//NN|UTR|PLU|DEF|NOM//nmod//43 ,//MID//punct//49 menar//VB|PRS|AKT//conj//15 Thomas//PM|NOM//nsubj//49 B.//PM|NOM//flat:name//50 Johansson//PM|NOM//flat:name//50 .//MAD//punct//15
Behöver vi institutionella förutsättningar?;Därför//AB//advmod//58 är//VB|PRS|AKT//cop//58 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//58 väldigt//AB|POS//advmod//58 viktigt//JJ|POS|NEU|SIN|IND|NOM//conj//15 att//IE//mark//60 försöka//VB|INF|AKT//acl//58 hitta//VB|INF|AKT//xcomp//60 lösningar//NN|UTR|PLU|IND|NOM//obj//61 där//HA//advmod//66 man//PN|UTR|SIN|IND|SUB//nsubj//66 kan//VB|PRS|AKT//aux//66 tillgodose//VB|INF|AKT//acl:relcl//62 de//DT|UTR/NEU|PLU|DEF//det//68 krav//NN|NEU|PLU|IND|NOM//obj//66 som//HP|-|-|-//nsubj:pass//70 ställs//VB|PRS|SFO//acl:relcl//68 från//PP//case//75 både//KN//cc//75 den//DT|UTR|SIN|DEF//det//75 privata//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//75 sidan//NN|UTR|SIN|DEF|NOM//obl//70 på//PP//case//78 regelsystemets//NN|NEU|SIN|DEF|GEN//nmod:poss//78 utformning//NN|UTR|SIN|IND|NOM//nmod//75 och//KN//cc//82 de//DT|UTR/NEU|PLU|DEF//det//82 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//82 intressena//NN|NEU|PLU|DEF|NOM//conj//78 ,//MID//punct//15 de//DT|UTR/NEU|PLU|DEF//det//85 intressen//NN|NEU|PLU|IND|NOM//appos//15 som//HP|-|-|-//obj//89 ett//DT|NEU|SIN|IND//det//88 samhälle//NN|NEU|SIN|IND|NOM//nsubj//89 har//VB|PRS|AKT//acl:relcl//85 på//PP//case//92 den//DT|UTR|SIN|DEF//det//92 verksamhet//NN|UTR|SIN|IND|NOM//obl//89 man//PN|UTR|SIN|IND|SUB//nsubj//95 vill//VB|PRS|AKT//aux//95 se//VB|INF|AKT//acl:relcl//92 i//PP//case//99 sitt//PS|NEU|SIN|DEF//nmod:poss//99 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//99 land//NN|NEU|SIN|IND|NOM//obl//95 .//MAD//punct//15
Behöver vi institutionella förutsättningar?;Han//PN|UTR|SIN|DEF|SUB//nsubj//1 tror//VB|PRS|AKT//ROOT//1 att//SN//mark//5 man//PN|UTR|SIN|IND|SUB//nsubj//5 måste//VB|PRS|AKT//aux//5 försöka//VB|INF|AKT//ccomp//1 hitta//VB|INF|AKT//xcomp//5 mycket//AB|POS//advmod//8 närmare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 samarbetsformer//NN|UTR|PLU|IND|NOM//obj//6 mellan//PP//case//16 den//DT|UTR|SIN|DEF//det//16 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 och//KN//cc//16 den//DT|UTR|SIN|DEF//det//16 privata//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 sidan//NN|UTR|SIN|DEF|NOM//nmod//9 ,//MID//punct//22 så//AB//mark//22 att//SN//fixed//18 man//PN|UTR|SIN|IND|SUB//nsubj//22 kan//VB|PRS|AKT//aux//22 utnyttja//VB|INF|AKT//advcl//5 det//DT|NEU|SIN|DEF//det//24 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//obj//22 ifrån//PP//case//27 båda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//det//27 sidorna//NN|UTR|PLU|DEF|NOM//obl//22 i//PP//case//30 de//DT|UTR/NEU|PLU|DEF//det//30 verksamheter//NN|UTR|PLU|IND|NOM//nmod//27 man//PN|UTR|SIN|IND|SUB//nsubj//32 skapar//VB|PRS|AKT//acl:relcl//30 .//MAD//punct//1
Behöver vi institutionella förutsättningar?;LYSSNA//VB|IMP|AKT//ROOT//0 PÅ//PP//case//2 BEHOVEN//PM|NOM//obl//0
Behöver vi institutionella förutsättningar?;Hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//1 Egnéus//PM|NOM//nsubj//2 säger//VB|PRS|AKT//ROOT//2 att//SN//mark//6 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 är//VB|PRS|AKT//cop//6 lätt//JJ|POS|NEU|SIN|IND|NOM//ccomp//2 när//HA//mark//11 man//PN|UTR|SIN|IND|SUB//nsubj//11 har//VB|PRS|AKT//aux//11 att//IE//mark//11 göra//VB|INF|AKT//advcl//6 med//PP//case//14 uppbyggda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//14 institutioner//NN|UTR|PLU|IND|NOM//obl//11 ,//MID//punct//16 regelsystem//NN|NEU|PLU|IND|NOM//conj//14 ,//MID//punct//19 och//KN//cc//19 människor//NN|UTR|PLU|IND|NOM//conj//14 som//HP|-|-|-//nsubj//22 vill//VB|PRS|AKT//aux//22 göra//VB|INF|AKT//acl:relcl//19 någonting//PN|NEU|SIN|IND|SUB/OBJ//obj//22 och//KN//cc//27 som//HP|-|-|-//nsubj//27 kan//VB|PRS|AKT//aux//27 se//VB|INF|AKT//conj//22 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 incitament//NN|NEU|PLU|IND|NOM//obj//27 som//KN//mark//31 viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl//29 .//MAD//punct//2 –//RG|NOM//punct//36
Behöver vi institutionella förutsättningar?;Men//KN//cc//36 hur//HA//advmod//36 gör//VB|PRS|AKT//parataxis//2 man//PN|UTR|SIN|IND|SUB//nsubj//36 med//PP//case//41 alla//DT|UTR/NEU|PLU|IND/DEF//det//41 fattiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 människor//NN|UTR|PLU|IND|NOM//obl//36 ,//MID//punct//41 som//HP|-|-|-//nsubj//44 lever//VB|PRS|AKT//acl:relcl//41 på//PP//case//49 en//DT|UTR|SIN|IND//det//49 helt//AB|POS//advmod//48 annan//JJ|POS|UTR|SIN|IND|NOM//amod//49 nivå//NN|UTR|SIN|IND|NOM//obl//44 ,//MID//punct//49 som//HP|-|-|-//nsubj//53 inte//AB//advmod//53 har//VB|PRS|AKT//acl:relcl//49 köpkraft//NN|UTR|SIN|IND|NOM//obj//53 och//KN//cc//59 därmed//AB//advmod//59 inte//AB//advmod//59 är//VB|PRS|AKT//cop//59 lönsamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//53 ?//MID//punct//36
Behöver vi institutionella förutsättningar?;Hur//HA//advmod//62 pratar//VB|PRS|AKT//parataxis//36 du//PN|UTR|SIN|DEF|SUB//nsubj//62 med//PP//case//67 en//DT|UTR|SIN|IND//det//67 fattig//JJ|POS|UTR|SIN|IND|NOM//amod//67 kvinna//NN|UTR|SIN|IND|NOM//obl//62 om//PP//mark//72 hur//HA//advmod//72 hon//PN|UTR|SIN|DEF|SUB//nsubj//72 vill//VB|PRS|AKT//aux//72 ha//VB|INF|AKT//acl//67 energisystemet//NN|NEU|SIN|DEF|NOM//obj//72 ?//MAD//punct//2
Behöver vi institutionella förutsättningar?;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//2 här//AB//fixed//0 upplever//VB|PRS|AKT//ROOT//2 jag//PN|UTR|SIN|DEF|SUB//nsubj//2 som//KN//case//7 det//DT|NEU|SIN|DEF//det//7 stora//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//7 problemet//NN|NEU|SIN|DEF|NOM//obj//2 i//PP//case//9 framtiden//NN|UTR|SIN|DEF|NOM//nmod//7 ,//MID//punct//11 säger//VB|PRS|AKT//parataxis//2 han//PN|UTR|SIN|DEF|SUB//nsubj//11 .//MAD//punct//2
Behöver vi institutionella förutsättningar?;Vi//PN|UTR|PLU|DEF|SUB//nsubj//16 kan//VB|PRS|AKT//aux//16 göra//VB|INF|AKT//parataxis//2 så//AB//advmod//18 mycket//AB|POS//advmod//16 med//PP//case//20 teknik//NN|UTR|SIN|IND|NOM//obl//16 ,//MID//punct//23 ekonomin//NN|UTR|SIN|DEF|NOM//nsubj//23 fungerar//VB|PRS|AKT//conj//16 ,//MID//punct//16 vi//PN|UTR|PLU|DEF|SUB//nsubj//26 fördelar//VB|PRS|AKT//appos//16 resurser//NN|UTR|PLU|IND|NOM//obj//26 .//MAD//punct//16
Behöver vi institutionella förutsättningar?;Men//KN//cc//36 på//PP//case//33 de//DT|UTR/NEU|PLU|DEF//det//33 lägsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//33 nivåerna//NN|UTR|PLU|DEF|NOM//obl//36 måste//VB|PRS|AKT//aux//36 vi//PN|UTR|PLU|DEF|SUB//nsubj//36 lyssna//VB|INF|AKT//conj//16 på//PP//case//38 folk//NN|NEU|PLU|IND|NOM//obl//36 och//KN//cc//41 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//41 gör//VB|PRS|AKT//conj//36 vi//PN|UTR|PLU|DEF|SUB//nsubj//41 inte//AB//advmod//41 .//MAD//punct//16
