Genomförande av Seveso III-direktivet ;Betänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//3 Seveso//PM|NOM//nmod//3 III-utredningen//NN|UTR|SIN|DEF|NOM//nmod//0
21.3.2 Gränsöverskridande återverkningar;Då//HA//mark//116 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//116 är//VB|PRS|AKT//cop//116 Myndigheten//NN|UTR|SIN|DEF|NOM//dislocated//127 för//PP//case//118 samhällsskydd//NN|UTR|SIN|IND|NOM//nmod//116 och//KN//cc//120 beredskap//NN|UTR|SIN|IND|NOM//conj//118 som//HP|-|-|-//nsubj//122 informerar//VB|PRS|AKT//acl:relcl//120 personer//NN|UTR|PLU|IND|NOM//obj//122 utomlands//AB//advmod//122 ska//VB|PRS|AKT//aux//127 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//127 tas//VB|INF|SFO//parataxis//81 bort//PL//compound:prt//127 i//PP//case//130 Sevesolagen//PM|NOM//obl//127 .//MAD//punct//81
21.3.2 Gränsöverskridande återverkningar;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//135 ska//VB|PRS|AKT//aux//135 även//AB//advmod//135 framgå//VB|INF|AKT//parataxis//81 av//PP//case//137 Seveolagen//NN|UTR|SIN|DEF|NOM//obl:agent//135 att//SN//mark//143 information//NN|UTR|SIN|IND|NOM//nsubj//143 också//AB//advmod//143 ska//VB|PRS|AKT//aux//143 vara//VB|INF|AKT//cop//143 tillgänglig//JJ|POS|UTR|SIN|IND|NOM//ccomp//135 på//PP//case//145 internet//NN|NEU|SIN|DEF|NOM//obl//143 .//MAD//punct//135
21.3.2 Gränsöverskridande återverkningar;Liksom//PP//mark//1 tidigare//AB|KOM//advcl//4 bör//VB|PRS|AKT//aux//4 kommunen//NN|UTR|SIN|DEF|NOM//nsubj//4 ha//VB|INF|AKT//ROOT//4 ansvar//NN|NEU|SIN|IND|NOM//obj//4 för//PP//mark//9 att//SN//mark//9 informationen//NN|UTR|SIN|DEF|NOM//nsubj:pass//9 sprids//VB|PRS|SFO//advcl//4 och//KN//cc//13 verksamhetsutövaren//NN|UTR|SIN|DEF|NOM//nsubj//13 ska//VB|PRS|AKT//aux//13 stå//VB|INF|AKT//conj//9 för//PP//case//15 kostnaderna//NN|UTR|PLU|DEF|NOM//obl//13 .//MID//punct//4
21.3.2 Gränsöverskridande återverkningar;Det//DT|NEU|SIN|DEF//expl//19 mest//AB|SUV//advmod//19 ändamålsenliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//33 är//VB|PRS|AKT//cop//19 att//SN//mark//24 kommunen//NN|UTR|SIN|DEF|NOM//nsubj//24 även//AB//advmod//24 har//VB|PRS|AKT//csubj//19 uppgifterna//NN|UTR|PLU|DEF|NOM//obj//24 på//PP//case//27 internet//NN|NEU|SIN|DEF|NOM//nmod//25 där//HA//advmod//31 behövlig//JJ|POS|UTR|SIN|IND|NOM//amod//30 information//NN|UTR|SIN|IND|NOM//nsubj//31 framgår//VB|PRS|AKT//acl:relcl//27 .//MAD//punct//19
21.3.2 Gränsöverskridande återverkningar;Detta//PN|NEU|SIN|DEF|SUB/OBJ//parataxis//4 för//PP//mark//36 att//IE//mark//36 underlätta//VB|INF|AKT//acl//33 informationssökningen//NN|UTR|SIN|DEF|NOM//obj//36 för//PP//case//39 allmänheten//NN|UTR|SIN|DEF|NOM//nmod//37 och//KN//cc//43 den//DT|UTR|SIN|DEF//det//43 berörda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//43 allmänheten//NN|UTR|SIN|DEF|NOM//conj//39 .//MAD//punct//46
21.3.2 Gränsöverskridande återverkningar;Speciellt//AB|POS//advmod//46 viktigt//JJ|POS|NEU|SIN|IND|NOM//parataxis//33 är//VB|PRS|AKT//cop//46 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//46 att//SN//mark//51 informationen//NN|UTR|SIN|DEF|NOM//nsubj//51 finns//VB|PRS|SFO//csubj//46 samlad//PC|PRF|UTR|SIN|IND|NOM//xcomp//51 på//PP//case//55 ett//DT|NEU|SIN|IND//det//55 ställe//NN|NEU|SIN|IND|NOM//obl//51 om//PP//case//58 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//58 olycka//NN|UTR|SIN|IND|NOM//nmod//55 inträffat//VB|SUP|AKT//conj//46 och//KN//cc//64 allmänheten//NN|UTR|SIN|DEF|NOM//nsubj//64 snabbt//AB|POS//advmod//64 behöver//VB|PRS|AKT//aux//64 hitta//VB|INF|AKT//conj//46 informationen//NN|UTR|SIN|DEF|NOM//obj//64 .//MAD//punct//46
21.3.2 Gränsöverskridande återverkningar;Informationen//NN|UTR|SIN|DEF|NOM//nsubj//70 ska//VB|PRS|AKT//aux//70 vara//VB|INF|AKT//cop//70 tydlig//JJ|POS|UTR|SIN|IND|NOM//parataxis//46 och//KN//cc//72 begriplig//JJ|POS|UTR|SIN|IND|NOM//conj//70 .//MAD//punct//70
21.3.2 Gränsöverskridande återverkningar;Av//PP//case//75 informationen//NN|UTR|SIN|DEF|NOM//obl//80 bör//VB|PRS|AKT//aux//80 endast//AB//advmod//80 det//DT|NEU|SIN|DEF//det//80 viktigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//80 framgå//VB|INF|AKT//conj//46 .//MAD//punct//46
21.3.2 Gränsöverskridande återverkningar;Vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//83 områden//NN|NEU|PLU|IND|NOM//nsubj//86 och//KN//cc//85 anläggningar//NN|UTR|PLU|IND|NOM//conj//83 behöver//VB|PRS|AKT//parataxis//46 särskilt//AB//advmod//88 anpassad//PC|PRF|UTR|SIN|IND|NOM//amod//89 information//NN|UTR|SIN|IND|NOM//nsubj//96 ,//MID//punct//89 till//PP//advmod//89 exempel//NN|NEU|SIN|IND|NOM//fixed//91 i//PP//case//95 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//95 språkversioner//NN|UTR|PLU|IND|NOM//nmod//89 anpassade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//86 till//PP//case//99 de//DT|UTR/NEU|PLU|DEF//det//99 områden//NN|NEU|PLU|IND|NOM//obl//96 som//HP|-|-|-//nsubj:pass//102 kan//VB|PRS|AKT//aux//102 beröras//VB|INF|SFO//acl:relcl//99 .//MAD//punct//46
21.3.2 Gränsöverskridande återverkningar;Verksamhetsutövaren//NN|UTR|SIN|DEF|NOM//nsubj//106 ska//VB|PRS|AKT//aux//106 lämna//VB|INF|AKT//parataxis//46 behövlig//JJ|POS|UTR|SIN|IND|NOM//amod//108 information//NN|UTR|SIN|IND|NOM//obj//106 till//PP//case//110 kommunen//NN|UTR|SIN|DEF|NOM//obl//106 .//MAD//punct//46
21.3.2 Gränsöverskridande återverkningar;Av//PP//case//2 bilaga//NN|UTR|SIN|IND|NOM//nmod//2 V//RG|NOM//obl//6 till//PP//case//4 Seveso//PM|NOM//nmod//2 III-direktivet//NN|NEU|SIN|DEF|NOM//nmod//2 framgår//VB|PRS|AKT//ROOT//6 vilka//HD|UTR/NEU|PLU|IND//det//8 upplysningar//NN|UTR|PLU|IND|NOM//nsubj//6 som//HP|-|-|-//nsubj:pass//11 ska//VB|PRS|AKT//aux//11 lämnas//VB|INF|SFO//acl:relcl//8 .//MAD//punct//6
21.3.2 Gränsöverskridande återverkningar;För//PP//mark//15 att//IE//mark//15 överensstämma//VB|INF|AKT//advcl//21 helt//AB|POS//advmod//15 med//PP//case//18 denna//PN|UTR|SIN|DEF|SUB/OBJ//obl//15 bör//VB|PRS|AKT//aux//21 bilagan//NN|UTR|SIN|DEF|NOM//nsubj:pass//21 föras//VB|INF|SFO//parataxis//6 in//PL//compound:prt//21 som//KN//case//26 en//DT|UTR|SIN|IND//det//25 bilaga//NN|UTR|SIN|IND|NOM//nmod//26 4//RG|NOM//obl//21 till//PP//case//28 Sevesoförordningen//NN|UTR|SIN|DEF|NOM//obl//21 .//MAD//punct//6
21.3.2 Gränsöverskridande återverkningar;Vi//PN|UTR|PLU|DEF|SUB//nsubj//31 ser//VB|PRS|AKT//parataxis//6 inga//DT|UTR/NEU|PLU|IND//det//33 skäl//NN|NEU|PLU|IND|NOM//obj//31 till//PP//mark//36 att//IE//mark//36 använda//VB|INF|AKT//acl//33 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//36 av//PP//case//39 myndighetsföreskrifter//NN|UTR|PLU|IND|NOM//obl//36 på//PP//mark//45 vad//HP|NEU|SIN|IND//dislocated//45 som//HP|-|-|-//obj//45 informationen//NN|UTR|SIN|DEF|NOM//nsubj//45 ska//VB|PRS|AKT//aux//45 innehålla//VB|INF|AKT//advcl//36 .//MAD//punct//31
21.3.2 Gränsöverskridande återverkningar;Däremot//AB//advmod//50 är//VB|PRS|AKT//cop//50 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//50 lämpligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//31 att//IE//mark//52 ge//VB|INF|AKT//acl//50 Myndigheten//NN|UTR|SIN|DEF|NOM//obj//52 för//PP//case//55 samhällsskydd//NN|UTR|SIN|IND|NOM//obl//52 och//KN//cc//57 beredskap//NN|UTR|SIN|IND|NOM//conj//55 bemyndigande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//csubj//50 att//IE//mark//60 meddela//VB|INF|AKT//xcomp//58 föreskrifter//NN|UTR|PLU|IND|NOM//obj//60 för//PP//mark//65 att//IE//mark//65 ytterligare//AB|KOM//advmod//65 klargöra//VB|INF|AKT//advcl//60 vilken//HP|UTR|SIN|IND//det//68 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//68 information//NN|UTR|SIN|IND|NOM//nsubj//76 som//HP|-|-|-//nsubj//71 bör//VB|PRS|AKT//aux//71 finnas//VB|INF|SFO//acl:relcl//68 om//SN//case//74 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//74 behov//NN|NEU|PLU|IND|NOM//obl//71 skulle//VB|PRT|AKT//aux//76 uppstå//VB|INF|AKT//ccomp//65 .//MAD//punct//31
21.3.2 Gränsöverskridande återverkningar;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 instämmer//VB|PRS|AKT//ROOT//1 i//PP//case//4 den//DT|UTR|SIN|DEF//det//4 bedömning//NN|UTR|SIN|IND|NOM//obl//1 som//HP|-|-|-//nsubj:pass//6 gjordes//VB|PRT|SFO//acl:relcl//4 vid//PP//case//8 genomförandet//NN|NEU|SIN|DEF|NOM//obl//6 av//PP//case//11 Seveso//PM|NOM//nmod//11 II-direktivet//NN|NEU|SIN|DEF|NOM//nmod//8 i//PP//case//14 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//14 rätt//NN|UTR|SIN|IND|NOM//obl//6 ,//MID//punct//1 att//SN//mark//26 den//DT|UTR|SIN|DEF//det//18 information//NN|UTR|SIN|IND|NOM//nsubj:pass//26 som//HP|-|-|-//nsubj:pass//21 ska//VB|PRS|AKT//aux//21 lämnas//VB|INF|SFO//acl:relcl//18 till//PP//case//24 angränsande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 medlemsstater//NN|UTR|PLU|IND|NOM//obl//21 får//VB|PRS|AKT//aux//26 anses//VB|INF|SFO//ccomp//1 omfattas//VB|INF|SFO//xcomp//26 av//PP//case//30 den//DT|UTR|SIN|DEF//det//30 information//NN|UTR|SIN|IND|NOM//obl:agent//27 som//HP|-|-|-//nsubj:pass//32 lämnas//VB|PRS|SFO//acl:relcl//30 vid//PP//case//34 miljö-//NN|UTR|-|-|SMS//obl//32 och//KN//cc//36 säkerhetsprövningen//NN|UTR|SIN|DEF|NOM//conj//34 enligt//PP//case//40 den//DT|UTR|SIN|DEF//det//40 nordiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 miljöskyddskonventionen//NN|UTR|SIN|DEF|NOM//obl//32 .//MAD//punct//1


22.1 Allmänt om upplysningar som ska lämnas av verksamhetsutövaren och åtgärder som ska vidtas efter en allvarlig olyckshändelse;Om//SN//mark//4 en//DT|UTR|SIN|IND//det//3 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//3 olyckshändelse//NN|UTR|SIN|IND|NOM//nsubj//4 inträffar//VB|PRS|AKT//advcl//8 ,//MID//punct//8 är//VB|PRS|AKT//cop//8 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//8 viktigt//JJ|POS|NEU|SIN|IND|NOM//ROOT//8 att//SN//mark//12 verksamhetsutövaren//NN|UTR|SIN|DEF|NOM//nsubj//12 omedelbart//AB|POS//advmod//12 underrättar//VB|PRS|AKT//csubj//8 de//DT|UTR/NEU|PLU|DEF//det//15 behöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 myndigheterna//NN|UTR|PLU|DEF|NOM//obj//12 och//KN//cc//17 vidarebefordrar//VB|PRS|AKT//conj//12 de//DT|UTR/NEU|PLU|DEF//det//19 uppgifter//NN|UTR|PLU|IND|NOM//obj//17 som//HP|-|-|-//nsubj:pass//21 behövs//VB|PRS|SFO//acl:relcl//19 för//PP//mark//25 att//IE//mark//25 kunna//VB|INF|AKT//aux//25 bedöma//VB|INF|AKT//advcl//21 följderna//NN|UTR|PLU|DEF|NOM//obj//25 av//PP//case//28 olyckshändelsen//NN|UTR|SIN|DEF|NOM//nmod//26 .//MAD//punct//8
22.1 Allmänt om upplysningar som ska lämnas av verksamhetsutövaren och åtgärder som ska vidtas efter en allvarlig olyckshändelse;Dessa//DT|UTR/NEU|PLU|DEF//det//31 upplysningar//NN|UTR|PLU|IND|NOM//nsubj:pass//32 samlas//VB|PRS|SFO//parataxis//8 i//PP//case//35 en//DT|UTR|SIN|IND//det//35 databank//NN|UTR|SIN|IND|NOM//obl//32 och//KN//cc//37 används//VB|PRS|SFO//conj//32 i//PP//case//41 det//DT|NEU|SIN|DEF//det//41 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//41 arbetet//NN|NEU|SIN|DEF|NOM//obl//37 och//KN//cc//44 som//KN//case//44 stöd//NN|NEU|SIN|IND|NOM//conj//41 i//PP//case//46 olyckssituationer//NN|UTR|PLU|IND|NOM//nmod//44 .//MAD//punct//8
22.1 Allmänt om upplysningar som ska lämnas av verksamhetsutövaren och åtgärder som ska vidtas efter en allvarlig olyckshändelse;Bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//20 i//PP//case//2 Seveso//PM|NOM//nmod//0 III-direktivet//NN|NEU|SIN|DEF|NOM//nmod//0 om//PP//case//5 upplysningar//NN|UTR|PLU|IND|NOM//nmod//0 som//HP|-|-|-//nsubj:pass//8 ska//VB|PRS|AKT//aux//8 lämnas//VB|INF|SFO//acl:relcl//5 av//PP//case//10 verksamhetsutövaren//NN|UTR|SIN|DEF|NOM//obl//8 och//KN//cc//12 åtgärder//NN|UTR|PLU|IND|NOM//conj//10 som//HP|-|-|-//nsubj:pass//15 ska//VB|PRS|AKT//aux//15 vidtas//VB|INF|SFO//acl:relcl//12 efter//PP//case//19 en//DT|UTR|SIN|IND//det//19 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//19 olyckshändelse//NN|UTR|SIN|IND|NOM//obl//15 överensstämmer//VB|PRS|AKT//ROOT//20 i//PP//advmod//20 huvudsak//NN|UTR|SIN|IND|NOM//fixed//21 med//PP//case//24 de//DT|UTR/NEU|PLU|DEF//obl//20 i//PP//case//26 Seveso//PM|NOM//nmod//27 II-direktivet//NN|NEU|SIN|DEF|NOM//nmod//24 .//MAD//punct//20

22.2 Genomförandet i svensk rätt;Vid//PP//case//1 genomförandet//NN|NEU|SIN|DEF|NOM//obl//8 av//PP//case//4 Seveso//PM|NOM//nmod//4 II-direktivet//NN|NEU|SIN|DEF|NOM//nmod//1 i//PP//case//7 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//7 rätt//NN|UTR|SIN|IND|NOM//nmod//1 ansågs//VB|PRT|SFO//ROOT//8 att//SN//mark//18 de//DT|UTR/NEU|PLU|DEF//det//11 krav//NN|NEU|PLU|IND|NOM//nsubj//18 som//HP|-|-|-//obl//14 direktivet//NN|NEU|SIN|DEF|NOM//nsubj//14 ställer//VB|PRS|AKT//acl:relcl//11 på//PP//case//16 verksamhetsutövaren//NN|UTR|SIN|DEF|NOM//obl//14 var//VB|PRT|AKT//cop//18 tillgodosedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//ccomp//8 genom//PP//case//21 dåvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 bestämmelser//NN|UTR|PLU|IND|NOM//obl//18 i//PP//case//23 räddningstjänstlagstiftningen//NN|UTR|SIN|DEF|NOM//nmod//21 .//MAD//punct//8

22.3 Seveso III-direktivets bestämmelser om upplysningar som ska lämnas av verksamhetsutövaren och åtgärder som ska vidtas efter en allvarlig olyckshändelse;I//PP//case//2 artikel//NN|UTR|SIN|IND|NOM//nmod//2 16//RG|NOM//obl//6 i//PP//case//4 Seveso//PM|NOM//nmod//5 III-direktivet//NN|NEU|SIN|DEF|NOM//nmod//2 finns//VB|PRS|SFO//advcl//30 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//6 om//PP//case//9 upplysningar//NN|UTR|PLU|IND|NOM//obl//6 som//HP|-|-|-//nsubj:pass//12 ska//VB|PRS|AKT//aux//12 lämnas//VB|INF|SFO//acl:relcl//9 av//PP//case//14 verksamhetsutövaren//NN|UTR|SIN|DEF|NOM//obl//12 och//KN//cc//16 åtgärder//NN|UTR|PLU|IND|NOM//conj//14 som//HP|-|-|-//nsubj:pass//19 ska//VB|PRS|AKT//aux//19 vidtas//VB|INF|SFO//acl:relcl//16 efter//PP//case//23 en//DT|UTR|SIN|IND//det//23 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//23 olyckshändelse//NN|UTR|SIN|IND|NOM//obl//19 .//MAD//punct//6
22.3 Seveso III-direktivets bestämmelser om upplysningar som ska lämnas av verksamhetsutövaren och åtgärder som ska vidtas efter en allvarlig olyckshändelse;I//PP//case//27 Seveso//PM|NOM//nmod//27 III-direktivet//NN|NEU|SIN|DEF|NOM//obl//6 ska//VB|PRS|AKT//aux//30 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//30 lämnas//VB|INF|SFO//ROOT//30 för//PP//mark//33 att//IE//mark//33 bedöma//VB|INF|AKT//advcl//30 följderna//NN|UTR|PLU|DEF|NOM//obj//33 av//PP//case//36 olyckshändelsen//NN|UTR|SIN|DEF|NOM//nmod//34 för//PP//case//38 egendom//NN|UTR|SIN|IND|NOM//nmod//36 .//MAD//punct//30
22.3 Seveso III-direktivets bestämmelser om upplysningar som ska lämnas av verksamhetsutövaren och åtgärder som ska vidtas efter en allvarlig olyckshändelse;I//PP//advmod//42 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//40 överensstämmer//VB|PRS|AKT//parataxis//30 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//42 med//PP//case//45 de//DT|UTR/NEU|PLU|DEF//nmod//43 i//PP//case//47 Seveso//PM|NOM//nmod//48 II-direktivet//NN|NEU|SIN|DEF|NOM//nmod//45 .//MAD//punct//42

22.4 Inga ändringar;Utredningens//NN|UTR|SIN|DEF|GEN//nmod:poss//1 bedömning//NN|UTR|SIN|IND|NOM//nsubj//5 ://MID//punct//1
22.4 Inga ändringar;Seveso//PM|NOM//nmod//4 III-direktivet//NN|NEU|SIN|DEF|NOM//appos//1 föranleder//VB|PRS|AKT//ROOT//5 inga//DT|UTR/NEU|PLU|IND//det//7 ändringar//NN|UTR|PLU|IND|NOM//obj//5 eller//KN//cc//9 tillägg//NN|NEU|PLU|IND|NOM//conj//7 till//PP//case//12 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 ordning//NN|UTR|SIN|IND|NOM//obl//5 .//MAD//punct//5
22.4 Inga ändringar;Vid//PP//case//1 utsläpp//NN|NEU|SIN|IND|NOM//obl//23 från//PP//case//4 en//DT|UTR|SIN|IND//det//4 anläggning//NN|UTR|SIN|IND|NOM//nmod//1 som//HP|-|-|-//nsubj:pass//6 omfattas//VB|PRS|SFO//acl:relcl//4 av//PP//case//12 2//RG|NOM//nummod//9 kap.//NN|AN//obl//11 4//RG|NOM//nummod//11 §//NN|AN//nmod//12 lagen//NN|UTR|SIN|DEF|NOM//obl:agent//6 (//PAD//punct//14 2003:778//RG|NOM//appos//12 )//PAD//punct//14 om//PP//case//17 skydd//NN|NEU|SIN|IND|NOM//nmod//12 mot//PP//case//19 olyckor//NN|UTR|PLU|IND|NOM//nmod//17 ,//MID//punct//1 ska//VB|PRS|AKT//aux//23 verksamhetsutövaren//NN|UTR|SIN|DEF|NOM//nsubj//23 underrätta//VB|INF|AKT//ROOT//23 länsstyrelsen//NN|UTR|SIN|DEF|NOM//obj//23 ,//MID//punct//26 polismyndigheten//NN|UTR|SIN|DEF|NOM//conj//24 och//KN//cc//28 kommunen//NN|UTR|SIN|DEF|NOM//conj//24 om//PP//case//30 utsläppet//NN|NEU|SIN|DEF|NOM//nmod//28 påkallar//VB|PRS|AKT//conj//23 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//33 åtgärder//NN|UTR|PLU|IND|NOM//obj//31 till//PP//case//35 skydd//NN|NEU|SIN|IND|NOM//obl//31 för//PP//case//37 allmänheten//NN|UTR|SIN|DEF|NOM//obl//31 .//MAD//punct//23
22.4 Inga ändringar;Lagen//NN|UTR|SIN|DEF|NOM//nsubj//44 om//PP//case//41 skydd//NN|NEU|SIN|IND|NOM//nmod//39 mot//PP//case//43 olyckor//NN|UTR|PLU|IND|NOM//nmod//41 syftar//VB|PRS|AKT//parataxis//23 till//PP//mark//47 att//IE//mark//47 bereda//VB|INF|AKT//advcl//44 människors//NN|UTR|PLU|IND|GEN//nmod:poss//49 liv//NN|NEU|SIN|IND|NOM//obj//47 och//KN//cc//51 hälsa//NN|UTR|SIN|IND|NOM//conj//49 samt//KN//cc//53 egendom//NN|UTR|SIN|IND|NOM//conj//49 och//KN//cc//55 miljö//NN|UTR|SIN|IND|NOM//conj//53 ett//DT|NEU|SIN|IND//det//58 tillfredsställande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//58 skydd//NN|NEU|SIN|IND|NOM//obj//47 mot//PP//case//60 olyckor//NN|UTR|PLU|IND|NOM//obl//47 .//MAD//punct//23
22.4 Inga ändringar;De//DT|UTR/NEU|PLU|DEF//det//63 krav//NN|NEU|PLU|IND|NOM//nsubj:pass//87 som//HP|-|-|-//nsubj:pass//65 uppställs//VB|PRS|SFO//acl:relcl//63 i//PP//case//67 Seveso//PM|NOM//obl//65 III-direktivet//NN|NEU|SIN|DEF|NOM//obj//65 på//PP//case//70 upplysningar//NN|UTR|PLU|IND|NOM//obl//65 som//HP|-|-|-//nsubj:pass//73 ska//VB|PRS|AKT//aux//73 lämnas//VB|INF|SFO//acl:relcl//70 av//PP//case//75 verksamhetsutövaren//NN|UTR|SIN|DEF|NOM//obl:agent//73 och//KN//cc//77 åtgärder//NN|UTR|PLU|IND|NOM//conj//75 som//HP|-|-|-//nsubj:pass//80 ska//VB|PRS|AKT//aux//80 vidtas//VB|INF|SFO//acl:relcl//77 efter//PP//case//84 en//DT|UTR|SIN|IND//det//84 allvarlig//JJ|POS|UTR|SIN|IND|NOM//amod//84 olyckshändelse//NN|UTR|SIN|IND|NOM//obl//80 ,//MID//punct//63 får//VB|PRS|AKT//aux//87 anses//VB|INF|SFO//parataxis//23 tillgodosedda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//87 genom//PP//case//91 dessa//DT|UTR/NEU|PLU|DEF//det//91 bestämmelser//NN|UTR|PLU|IND|NOM//obl//87 .//MAD//punct//23


23.1 Allmänt om åtgärder som ska vidtas av den behöriga myndigheten efter en allvarlig olyckshändelse;Efter//PP//case//1 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//5 att//SN//mark//5 verksamhetsutövaren//NN|UTR|SIN|DEF|NOM//nsubj//5 har//VB|PRS|AKT//aux//5 informerat//VB|SUP|AKT//advcl//24 den//DT|UTR|SIN|DEF//det//8 behöriga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//8 myndigheten//NN|UTR|SIN|DEF|NOM//obj//5 om//PP//mark//13 att//SN//mark//13 en//DT|UTR|SIN|IND//det//12 olycka//NN|UTR|SIN|IND|NOM//nsubj//13 inträffat//VB|SUP|AKT//advcl//24 har//VB|PRS|AKT//aux//24 även//AB//advmod//14 myndigheten//NN|UTR|SIN|DEF|NOM//obj//14 ett//DT|NEU|SIN|IND//det//18 ansvar//NN|NEU|SIN|IND|NOM//nsubj//24 .//MAD//punct//18
23.1 Allmänt om åtgärder som ska vidtas av den behöriga myndigheten efter en allvarlig olyckshändelse;De//DT|UTR/NEU|PLU|DEF//det//22 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//22 myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//24 ska//VB|PRS|AKT//aux//24 se//VB|INF|AKT//ROOT//24 till//PL//compound:prt//24 att//SN//mark//28 räddningsinsatser//NN|UTR|PLU|IND|NOM//nsubj:pass//28 vidtas//VB|PRS|SFO//ccomp//24 .//MAD//punct//24
23.1 Allmänt om åtgärder som ska vidtas av den behöriga myndigheten efter en allvarlig olyckshändelse;Olyckan//NN|UTR|SIN|DEF|NOM//nsubj:pass//32 ska//VB|PRS|AKT//aux//32 analyseras//VB|INF|SFO//parataxis//24 i//PP//case//34 efterhand//AB//advmod//32 .//MAD//punct//24
23.1 Allmänt om åtgärder som ska vidtas av den behöriga myndigheten efter en allvarlig olyckshändelse;Sådan//JJ|POS|UTR|SIN|IND|NOM//amod//37 information//NN|UTR|SIN|IND|NOM//nsubj:pass//38 samlas//VB|PRS|SFO//parataxis//24 i//PP//case//41 en//DT|UTR|SIN|IND//det//41 databank//NN|UTR|SIN|IND|NOM//obl//38 .//MAD//punct//24

23.2 Genomförandet av Seveso II-direktviets bestämmelser i denna del i svensk rätt;Några//DT|UTR/NEU|PLU|IND//det//2 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//2 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//10 i//PP//case//4 anledning//NN|UTR|SIN|IND|NOM//nmod//2 av//PP//case//7 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//7 skyldigheter//NN|UTR|PLU|IND|NOM//nmod//4 att//SN//mark//10 olyckan//NN|UTR|SIN|DEF|NOM//nsubj:pass//10 analyseras//VB|PRS|SFO//ROOT//10 och//KN//cc//16 att//SN//mark//15 förebyggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//14 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//15 vidtas//VB|PRS|SFO//advcl//16 ansågs//VB|PRT|SFO//conj//10 inte//AB//advmod//16 behövas//VB|INF|SFO//xcomp//16 med//PP//case//20 anledning//NN|UTR|SIN|IND|NOM//obl//18 av//PP//case//23 Seveso//PM|NOM//nmod//23 II-direktivet//NN|NEU|SIN|DEF|NOM//nmod//20 då//HA//advmod//27 dessa//DT|UTR/NEU|PLU|DEF//det//26 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//27 täcktes//VB|PRT|SFO//advcl//18 in//PL//compound:prt//27 av//PP//case//32 den//DT|UTR|SIN|DEF//det//32 dåvarande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//32 lagstiftningen//NN|UTR|SIN|DEF|NOM//obl:agent//27 .//MAD//punct//10
