Vårt uppdrag;Vårt//PS|NEU|SIN|DEF//nmod:poss//1 uppdrag//NN|NEU|SIN|IND|NOM//nsubj//2 är//VB|PRS|AKT//ROOT//2 att//IE//mark//4 ta//VB|INF|AKT//ccomp//2 ställning//NN|UTR|SIN|IND|NOM//obj//4 till//PP//mark//8 om//PP//mark//8 återkallande//NN|NEU|SIN|IND|NOM//acl//5 av//PP//case//12 ett//DT|NEU|SIN|IND//det//12 gynnande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 förvaltningsbeslut//NN|NEU|SIN|IND|NOM//nmod//8 om//PP//case//14 antagning//NN|UTR|SIN|IND|NOM//nmod//12 till//PP//case//16 högskoleutbildning//NN|UTR|SIN|IND|NOM//nmod//14 på//PP//mark//23 grund//NN|UTR|SIN|IND|NOM//fixed//17 av//PP//fixed//17 att//SN//mark//23 sökanden//NN|UTR|SIN|DEF|NOM//nsubj//23 har//VB|PRS|AKT//aux//23 lämnat//VB|SUP|AKT//advcl//2 oriktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 eller//KN//cc//26 vilseledande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//24 uppgifter//NN|UTR|PLU|IND|NOM//obj//23 också//AB//advmod//30 ska//VB|PRS|AKT//aux//30 leda//VB|INF|AKT//conj//2 till//PP//mark//33 att//SN//mark//33 godkänt//PC|PRF|NEU|SIN|IND|NOM//advcl//30 betyg//NN|NEU|SIN|IND|NOM//obj//33 på//PP//case//37 en//DT|UTR|SIN|IND//det//37 högskolekurs//NN|UTR|SIN|IND|NOM//obl//33 eller//KN//cc//40 ett//DT|NEU|SIN|IND//det//40 utbildningsprogram//NN|NEU|SIN|IND|NOM//conj//37 ska//VB|PRS|AKT//aux//42 återkallas//VB|INF|SFO//parataxis//2 .//MAD//punct//2
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Mot//PP//case//1 bakgrund//NN|UTR|SIN|IND|NOM//obl//17 av//PP//case//4 de//DT|UTR/NEU|PLU|DEF//det//4 konsekvenser//NN|UTR|PLU|IND|NOM//nmod//1 som//HP|-|-|-//obj//8 fusket//NN|NEU|SIN|DEF|NOM//nsubj//8 kan//VB|PRS|AKT//aux//8 få//VB|INF|AKT//acl:relcl//4 för//PP//case//10 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//8 som//HP|-|-|-//nsubj//12 går//VB|PRS|AKT//acl:relcl//10 miste//PL//advmod//12 om//PP//case//16 en//DT|UTR|SIN|IND//det//16 utbildningsplats//NN|UTR|SIN|IND|NOM//obl//12 framstår//VB|PRS|AKT//ROOT//17 återkallelse//NN|UTR|SIN|IND|NOM//xcomp//17 av//PP//case//20 betyg//NN|NEU|PLU|IND|NOM//nmod//18 som//HP|-|-|-//mark//26 en//DT|UTR|SIN|IND//det//26 rättvis//JJ|POS|UTR|SIN|IND|NOM//amod//26 och//KN//cc//25 proportionerlig//JJ|POS|UTR|SIN|IND|NOM//conj//23 följd//NN|UTR|SIN|IND|NOM//acl//20 av//PP//case//28 fusk//NN|NEU|SIN|IND|NOM//obl:agent//26 .//MAD//punct//17
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//31 gäller//VB|PRS|AKT//parataxis//17 särskilt//AB//advmod//31 i//PP//case//35 de//DT|UTR/NEU|PLU|DEF//det//35 fall//NN|NEU|PLU|IND|NOM//obl//31 fusket//NN|NEU|SIN|DEF|NOM//nsubj:pass//38 inte//AB//advmod//38 upptäcks//VB|PRS|SFO//acl:relcl//35 förrän//SN//mark//41 studenten//NN|UTR|SIN|DEF|NOM//nsubj//41 hunnit//VB|SUP|AKT//advcl//38 avsluta//VB|INF|AKT//xcomp//41 sin//PS|UTR|SIN|DEF//nmod:poss//44 utbildning//NN|UTR|SIN|IND|NOM//obj//42 .//MAD//punct//31
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;I//PP//case//48 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//48 fall//NN|NEU|PLU|IND|NOM//obl//49 får//VB|PRS|AKT//parataxis//31 ”//PAD//punct//49 fuskarens//NN|UTR|SIN|DEF|GEN//nmod:poss//52 ”//PAD//nsubj//53 vilseledande//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//49 inte//AB//advmod//53 någon//DT|UTR|SIN|IND//det//57 egentlig//JJ|POS|UTR|SIN|IND|NOM//amod//57 konsekvens//NN|UTR|SIN|IND|NOM//obj//53 (//PAD//punct//53 förutom//PP//case//63 en//DT|UTR|SIN|IND//det//63 eventuell//JJ|POS|UTR|SIN|IND|NOM//amod//63 straffprocessuell//JJ|POS|UTR|SIN|IND|NOM//amod//63 lagföring//NN|UTR|SIN|IND|NOM//obl//53 )//PAD//punct//53 ,//MID//punct//74 fastän//SN//mark//74 han//PN|UTR|SIN|DEF|SUB//nsubj//74 eller//KN//cc//69 hon//PN|UTR|SIN|DEF|SUB//conj//67 inte//AB//advmod//74 borde//VB|PRT|AKT//aux//74 ha//VB|INF|AKT//aux//74 fått//VB|SUP|AKT//aux//74 gå//VB|INF|AKT//conj//49 utbildningen//NN|UTR|SIN|DEF|NOM//obj//74 över//PP//advmod//74 huvud//NN|NEU|SIN|IND|NOM//fixed//76 taget//PC|PRF|NEU|SIN|IND|NOM//fixed//76 .//MAD//punct//31
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Representanter//NN|UTR|PLU|IND|NOM//nsubj//5 för//PP//case//2 universitet//NN|NEU|PLU|IND|NOM//nmod//0 och//KN//cc//4 högskolor//NN|UTR|PLU|IND|NOM//conj//2 vittnar//VB|PRS|AKT//ROOT//5 om//PP//mark//17 att//SN//mark//17 fusket//NN|NEU|SIN|DEF|NOM//nsubj//17 ,//MID//punct//12 både//KN//cc//12 vid//PP//case//12 antagning//NN|UTR|SIN|IND|NOM//nmod//8 och//KN//cc//15 under//PP//case//15 utbildningen//NN|UTR|SIN|DEF|NOM//conj//12 ,//MID//punct//17 ökar//VB|PRS|AKT//ccomp//5 och//KN//cc//23 är//VB|PRS|AKT//cop//23 ett//DT|NEU|SIN|IND//det//23 mycket//AB|POS//advmod//22 allvarligt//JJ|POS|NEU|SIN|IND|NOM//amod//23 problem//NN|NEU|SIN|IND|NOM//conj//17 .//MAD//punct//5
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Införandet//NN|NEU|SIN|DEF|NOM//nsubj//37 av//PP//case//30 tydliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 och//KN//cc//29 kännbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//27 sanktioner//NN|UTR|PLU|IND|NOM//nmod//25 för//PP//case//32 den//PN|UTR|SIN|DEF|SUB/OBJ//nmod//30 som//HP|-|-|-//nsubj//34 fuskar//VB|PRS|AKT//acl:relcl//32 är//VB|PRS|AKT//cop//37 därför//AB//advmod//37 motiverat//PC|PRF|NEU|SIN|IND|NOM//parataxis//5 .//MAD//punct//37
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Återkallandet//NN|NEU|SIN|DEF|NOM//nsubj//56 av//PP//case//41 betyg//NN|NEU|PLU|IND|NOM//nmod//39 som//HP|-|-|-//mark//44 en//DT|UTR|SIN|IND//det//44 konsekvens//NN|UTR|SIN|IND|NOM//nmod//39 av//PP//mark//46 konstaterat//PC|PRF|NEU|SIN|IND|NOM//amod//47 fusk//NN|NEU|SIN|IND|NOM//nmod//44 vid//PP//case//49 antagningen//NN|UTR|SIN|DEF|NOM//nmod//47 skulle//VB|PRT|AKT//aux//56 kunna//VB|INF|AKT//aux//56 vara//VB|INF|AKT//cop//56 en//DT|UTR|SIN|IND//det//56 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//56 kännbar//JJ|POS|UTR|SIN|IND|NOM//amod//56 sanktion//NN|UTR|SIN|IND|NOM//parataxis//37 med//PP//case//59 avskräckande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//59 verkan//NN|UTR|SIN|IND|NOM//nmod//56 i//PP//case//64 förhållande//NN|NEU|SIN|IND|NOM//fixed//60 till//PP//fixed//60 potentiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 fuskare//NN|UTR|PLU|IND|NOM//nmod//56 .//MAD//punct//5
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Även//AB//advmod//1 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 argument//NN|NEU|PLU|IND|NOM//nsubj:pass//26 ,//MID//punct//2 som//HP|-|-|-//nsubj//12 t.ex.//AB|AN//advmod//12 att//SN//mark//12 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//12 som//HP|-|-|-//nsubj//9 fuskat//VB|SUP|AKT//acl:relcl//7 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//9 in//PL//advmod//9 saknar//VB|PRS|AKT//acl:relcl//2 moral//NN|UTR|SIN|IND|NOM//obj//12 och//KN//cc//18 därmed//AB//advmod//18 inte//AB//advmod//18 kan//VB|PRS|AKT//aux//18 representera//VB|INF|AKT//conj//12 akademiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 värden//NN|NEU|PLU|IND|NOM//obj//18 som//KN//mark//23 vetenskaplig//JJ|POS|UTR|SIN|IND|NOM//amod//23 trovärdighet//NN|UTR|SIN|IND|NOM//xcomp//18 ,//MID//punct//2 kan//VB|PRS|AKT//aux//26 anföras//VB|INF|SFO//ROOT//26 .//MAD//punct//26
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Också//AB//advmod//5 mer//AB|KOM//advmod//2 övergripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//4 samhällsekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 skäl//NN|NEU|PLU|IND|NOM//nsubj//5 talar//VB|PRS|AKT//ROOT//5 för//PP//case//8 en//DT|UTR|SIN|IND//det//8 möjlighet//NN|UTR|SIN|IND|NOM//obl//5 att//IE//mark//10 återkalla//VB|INF|AKT//acl//8 betygsbeslut//NN|NEU|SIN|IND|NOM//obj//10 .//MAD//punct//5
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Den//PN|UTR|SIN|DEF|SUB/OBJ//parataxis//5 som//HP|-|-|-//nsubj//16 har//VB|PRS|AKT//aux//16 krävd//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//13 behörighet//NN|UTR|SIN|IND|NOM//obj//16 och//KN//cc//20 har//VB|PRS|AKT//aux//20 fått//VB|SUP|AKT//conj//5 sin//PS|UTR|SIN|DEF//nmod:poss//22 utbildningsplats//NN|UTR|SIN|IND|NOM//obj//20 på//PP//case//26 ett//DT|NEU|SIN|IND//det//26 ärligt//JJ|POS|NEU|SIN|IND|NOM//amod//26 sätt//NN|NEU|SIN|IND|NOM//obl//20 kan//VB|PRS|AKT//aux//28 förmodas//VB|INF|SFO//conj//5 ha//VB|INF|AKT//xcomp//28 bättre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//31 förutsättningar//NN|UTR|PLU|IND|NOM//obj//29 att//IE//mark//33 klara//VB|INF|AKT//acl//31 av//PL//case//35 högskolestudierna//NN|UTR|PLU|DEF|NOM//obl//33 och//KN//cc//40 torde//VB|PRT|AKT//aux//40 inte//AB//advmod//40 kunna//VB|INF|AKT//aux//40 bli//VB|INF|AKT//conj//5 lika//AB//advmod//42 resurskrävande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//40 som//KN//case//44 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//40 som//HP|-|-|-//nsubj//46 saknar//VB|PRS|AKT//acl:relcl//44 de//DT|UTR/NEU|PLU|DEF//det//48 förkunskaper//NN|UTR|PLU|IND|NOM//obj//46 som//HP|-|-|-//nsubj:pass//50 krävs//VB|PRS|SFO//acl:relcl//48 .//MID//punct//5
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Frågan//NN|UTR|SIN|DEF|NOM//nsubj//59 om//PP//case//54 fusk//NN|NEU|SIN|IND|NOM//nmod//52 vid//PP//case//56 antagningen//NN|UTR|SIN|DEF|NOM//nmod//54 är//VB|PRS|AKT//cop//59 också//AB//advmod//59 betydelsefull//JJ|POS|UTR|SIN|IND|NOM//parataxis//5 för//PP//case//61 tilltron//NN|UTR|SIN|DEF|NOM//obl//59 till//PP//case//63 staten//NN|UTR|SIN|DEF|NOM//nmod//61 och//KN//cc//66 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//66 möjlighet//NN|UTR|SIN|IND|NOM//conj//63 att//IE//mark//68 upprätthålla//VB|INF|AKT//acl//66 en//DT|UTR|SIN|IND//det//73 rättvis//JJ|POS|UTR|SIN|IND|NOM//amod//73 och//KN//cc//72 korrekt//JJ|POS|UTR|SIN|IND|NOM//conj//70 resursfördelning//NN|UTR|SIN|IND|NOM//obj//68 .//MAD//punct//5
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Omständigheter//NN|UTR|PLU|IND|NOM//ROOT//0 som//HP|-|-|-//nsubj//3 kan//VB|PRS|AKT//aux//3 tala//VB|INF|AKT//acl:relcl//0 mot//PP//mark//7 att//SN//mark//7 betygsbeslut//NN|NEU|SIN|IND|NOM//nsubj:pass//7 återkallas//VB|INF|SFO//advcl//3
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Systematiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 skäl//NN|NEU|PLU|IND|NOM//nsubj:pass//4 kan//VB|PRS|AKT//aux//4 även//AB//advmod//4 åberopas//VB|INF|SFO//ROOT//4 mot//PP//mark//8  //_SP////5 att//IE//mark//8 införa//VB|INF|AKT//advcl//4 en//DT|UTR|SIN|IND//det//10 möjlighet//NN|UTR|SIN|IND|NOM//obj//8 att//IE//mark//12 återkalla//VB|INF|AKT//acl//10 betygsbeslut//NN|NEU|SIN|IND|NOM//obj//12 vid//PP//case//15 återkallande//NN|NEU|SIN|IND|NOM//obl//12 av//PP//case//17 antagning//NN|UTR|SIN|IND|NOM//nmod//15 .//MID//punct//4
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Ett//DT|NEU|SIN|IND//det//20 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//23 om//PP//case//22 antagning//NN|UTR|SIN|IND|NOM//nmod//20 fattas//VB|PRS|SFO//parataxis//4 på//PP//case//29 grundval//NN|NEU|SIN|IND|NOM//fixed//24 av//PP//fixed//24 den//DT|UTR|SIN|DEF//det//29 sökandes//NN|UTR|SIN|IND|GEN//nmod:poss//29 prestationer//NN|UTR|PLU|IND|NOM//obl//23 innan//SN//mark//34 antagningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//34 .//MAD//punct//34
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Betygsbesluten//NN|UTR|SIN|DEF|NOM//nsubj:pass//34 baseras//VB|PRS|SFO//advcl//23 i//PP//case//39 stället//NN|NEU|SIN|DEF|NOM//fixed//35 på//PP//fixed//35 studentens//NN|UTR|SIN|DEF|GEN//nmod:poss//39 prestationer//NN|UTR|PLU|IND|NOM//obl//34 under//PP//case//41 utbildningen//NN|UTR|SIN|DEF|NOM//obl//34 .//MAD//punct//4
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Återkallelse//NN|UTR|SIN|IND|NOM//nsubj//50 av//PP//case//46 ett//DT|NEU|SIN|IND//det//46 betygsbeslut//NN|NEU|SIN|IND|NOM//nmod//43 skulle//VB|PRT|AKT//aux//50 därmed//AB//advmod//50 snarare//AB|KOM//advmod//50 få//VB|INF|AKT//parataxis//4 karaktären//NN|UTR|SIN|DEF|NOM//obj//50 av//PP//case//54 ett//DT|NEU|SIN|IND//det//54 straff//NN|NEU|SIN|IND|NOM//nmod//51 än//KN//mark//56 återställande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//54 av//PP//case//60 ett//DT|NEU|SIN|IND//det//60 felaktigt//JJ|POS|NEU|SIN|IND|NOM//amod//60 förvaltningsbeslut//NN|NEU|SIN|IND|NOM//nmod//56 .//MAD//punct//50
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Något//DT|NEU|SIN|IND//det//64 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//64 återkallande//NN|NEU|SIN|IND|NOM//nsubj//65 finns//VB|PRS|SFO//parataxis//50 inte//AB//advmod//65 ,//MID//punct//65 såvitt//SN//advmod//71 vi//PN|UTR|PLU|DEF|SUB//nsubj//71 kunnat//VB|SUP|AKT//aux//71 se//VB|INF|AKT//advcl//65 ,//MID//punct//75 inom//PP//case//75 något//DT|NEU|SIN|IND//det//75 rättsområde//NN|NEU|SIN|IND|NOM//obj//71 ,//MID//punct//78 vilket//HP|NEU|SIN|IND//nsubj//78 talar//VB|PRS|AKT//acl:relcl//75 för//PP//mark//83 att//SN//mark//83 försiktighet//NN|UTR|SIN|IND|NOM//nsubj//83 är//VB|PRS|AKT//cop//83 påkallad//PC|PRF|UTR|SIN|IND|NOM//advcl//78 .//MAD//punct//50
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Återkallelse//NN|UTR|SIN|IND|NOM//nsubj//3 av//PP//case//2 betygsbeslut//NN|NEU|SIN|IND|NOM//nmod//0 framstår//VB|PRS|AKT//ROOT//3 i//PP//case//6 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 fall//NN|NEU|PLU|IND|NOM//obl//3 som//KN//case//11 en//DT|UTR|SIN|IND//det//11 oproportionerligt//AB|POS//amod//11 ingripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//11 åtgärd//NN|UTR|SIN|IND|NOM//obl//3 .//MAD//punct//3
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//14 gäller//VB|PRS|AKT//parataxis//3 särskilt//AB//advmod//14 vid//PP//case//17 jämförelse//NN|UTR|SIN|IND|NOM//obl//14 med//PP//mark//22 vad//HP|NEU|SIN|IND//dislocated//22 som//HP|-|-|-//nsubj//22 kan//VB|PRS|AKT//aux//22 bli//VB|INF|AKT//advcl//14 följden//NN|UTR|SIN|DEF|NOM//xcomp//22 vid//PP//case//25 fusk//NN|NEU|SIN|IND|NOM//nmod//23 under//PP//case//27 utbildningen//NN|UTR|SIN|DEF|NOM//nmod//25 .//MAD//punct//14
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Sådant//JJ|POS|NEU|SIN|IND|NOM//amod//30 fusk//NN|NEU|SIN|IND|NOM//nsubj//51 ,//MID//punct//33 exempelvis//AB//advmod//33 plagiat//NN|NEU|SIN|IND|NOM//conj//30 eller//KN//cc//35 användning//NN|UTR|SIN|IND|NOM//conj//33 av//PP//case//38 otillåtna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 hjälpmedel//NN|NEU|PLU|IND|NOM//nmod//35 under//PP//case//41 en//DT|UTR|SIN|IND//det//41 tentamen//NN|UTR|SIN|IND|NOM//nmod//30 kan//VB|PRS|AKT//aux//51 ,//MID//punct//46 utöver//PP//case//46 utebliven//PC|PRF|UTR|SIN|IND|NOM//amod//46 examination//NN|UTR|SIN|IND|NOM//conj//42 eller//KN//cc//48 återkallat//PC|PRF|NEU|SIN|IND|NOM//conj//42 resultat//NN|NEU|SIN|IND|NOM//obj//48 ,//MID//punct//48 leda//VB|INF|AKT//parataxis//14 till//PP//case//53 varning//NN|UTR|SIN|IND|NOM//obl//51 eller//KN//cc//58 ,//MID//punct//58 som//KN//mark//58 allra//AB//advmod//58 mest//AB|SUV//conj//51 ,//MID//punct//60 avstängning//NN|UTR|SIN|IND|NOM//obl//14 under//PP//case//63 sex//RG|NOM//nummod//63 månader//NN|UTR|PLU|IND|NOM//nmod//60 .//MAD//punct//14
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//68 kan//VB|PRS|AKT//aux//68 aldrig//AB//advmod//68 bli//VB|INF|AKT//conj//3 aktuellt//JJ|POS|NEU|SIN|IND|NOM//xcomp//68 att//SN//mark//72 studenten//NN|UTR|SIN|DEF|NOM//nsubj//72 förlorar//VB|PRS|AKT//csubj//68 sin//PS|UTR|SIN|DEF//nmod:poss//74 plats//NN|UTR|SIN|IND|NOM//obj//72 på//PP//case//76 utbildningen//NN|UTR|SIN|DEF|NOM//obl//72 .//MAD//punct//68
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Återkallande//NN|NEU|SIN|IND|NOM//nsubj//81 av//PP//case//80 antagning//NN|UTR|SIN|IND|NOM//nmod//78 innebär//VB|PRS|AKT//parataxis//68 i//PP//case//83 praktiken//NN|UTR|SIN|DEF|NOM//obl//81 att//SN//mark//86 studenten//NN|UTR|SIN|DEF|NOM//nsubj//86 förlorar//VB|PRS|AKT//ccomp//81 sin//PS|UTR|SIN|DEF//nmod:poss//88 plats//NN|UTR|SIN|IND|NOM//obj//86 på//PP//case//90 utbildningen//NN|UTR|SIN|DEF|NOM//obl//86 .//MAD//punct//68
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//94 möjliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//94 följder//NN|UTR|PLU|IND|NOM//nsubj//97 av//PP//case//96 återkallelse//NN|UTR|SIN|IND|NOM//nmod//94 är//VB|PRS|AKT//parataxis//68 bl.a.//AB|AN//advmod//97 att//SN//mark//102 den//DT|UTR|SIN|DEF//det//101 enskilde//JJ|POS|MAS|SIN|DEF|NOM//nsubj//102 förlorar//VB|PRS|AKT//advcl//124 rätten//NN|UTR|SIN|DEF|NOM//obj//102 till//PP//case//105 studentbostad//NN|UTR|SIN|IND|NOM//nmod//103 ,//MID//punct//107 rätt//NN|UTR|SIN|IND|NOM//conj//102 till//PP//case//109 studenthälsa//NN|UTR|SIN|IND|NOM//nmod//107 ,//MID//punct//111 studentrabatter//NN|UTR|PLU|IND|NOM//conj//109 samt//KN//cc//114 eventuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//114 stipendium//NN|NEU|PLU|IND|NOM//conj//109 .//MAD//punct//102
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Återkallande//NN|NEU|SIN|IND|NOM//obj//102 av//PP//case//118 betygsbeslut//NN|NEU|SIN|IND|NOM//nmod//116 skulle//VB|PRT|AKT//aux//124 därutöver//AB//advmod//124 på//PP//case//123 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//123 sätt//NN|NEU|PLU|IND|NOM//obl//124 påverka//VB|INF|AKT//parataxis//68 personens//NN|UTR|SIN|DEF|GEN//nmod:poss//126 möjlighet//NN|UTR|SIN|IND|NOM//obj//124 att//IE//mark//128 få//VB|INF|AKT//acl//126 studiemedel//NN|NEU|SIN|IND|NOM//obj//128 i//PP//case//131 framtiden//NN|UTR|SIN|DEF|NOM//obl//128 och//KN//cc//133 innebära//VB|INF|AKT//conj//128 återbetalningskrav//NN|NEU|PLU|IND|NOM//obj//133 på//PP//case//136 lån//NN|NEU|PLU|IND|NOM//obl//133 som//HP|-|-|-//nsubj:pass//139 inte//AB//advmod//139 motsvaras//VB|PRS|SFO//acl:relcl//133 av//PP//case//143 några//DT|UTR/NEU|PLU|IND//det//143 formella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//143 meriter//NN|UTR|PLU|IND|NOM//obl:agent//139 .//MAD//punct//68
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//146 talar//VB|PRS|AKT//parataxis//68 för//PP//case//165 att//IE//mark//165 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//150 återkallandet//NN|NEU|SIN|DEF|NOM//nsubj//165 av//PP//case//152 antagningsbeslutet//NN|NEU|SIN|DEF|NOM//nmod//150 på//PP//case//156 grund//NN|UTR|SIN|IND|NOM//fixed//153 av//PP//fixed//153 fusk//NN|NEU|SIN|IND|NOM//nmod//152 vid//PP//case//158 antagningen//NN|UTR|SIN|DEF|NOM//nmod//156 i//PP//case//160 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//nmod//158 är//VB|PRS|AKT//cop//165 en//DT|UTR|SIN|IND//det//165 så//AB//advmod//164 ingripande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//165 åtgärd//NN|UTR|SIN|IND|NOM//obl//146 ,//MID//punct//165 att//SN//mark//170 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//170 är//VB|PRS|AKT//cop//170 oproportionerligt//JJ|POS|NEU|SIN|IND|NOM//ccomp//165 att//SN//mark//174 därutöver//AB//advmod//174 även//AB//advmod//174 återkalla//VB|INF|AKT//csubj//170 erhållna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//176 betyg//NN|NEU|PLU|IND|NOM//obj//174 .//MAD//punct//68
Det bör inte införas någon reglering om att återkallande av antagningsbeslut ska kunna leda till återkallande av betygsbeslut;Återkallelse//NN|UTR|SIN|IND|NOM//nsubj//4 av//PP//case//2 betygsbeslut//NN|NEU|SIN|IND|NOM//nmod//0 kan//VB|PRS|AKT//aux//4 få//VB|INF|AKT//ROOT//4 oönskade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//8 och//KN//cc//7 oöverblickbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//5 konsekvenser//NN|UTR|PLU|IND|NOM//obj//4 och//KN//cc//10 ge//VB|INF|AKT//conj//4 upphov//NN|NEU|SIN|IND|NOM//obj//10 till//PP//case//14 svåra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 gränsdragningar//NN|UTR|PLU|IND|NOM//obl//10 .//MAD//punct//4
