Uppdraget;Mitt//PS|NEU|SIN|DEF//nmod:poss//1 uppdrag//NN|NEU|SIN|IND|NOM//nsubj//2 består//VB|PRS|AKT//ROOT//2 av//PP//case//5 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//5 delar//NN|UTR|PLU|IND|NOM//obl//2 .//MAD//punct//2
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Jag//PN|UTR|SIN|DEF|SUB//nsubj//62 gör//VB|PRS|AKT//conj//7 bedömningen//NN|UTR|SIN|DEF|NOM//obj//62 att//SN//mark//67 producenterna//NN|UTR|PLU|DEF|NOM//nsubj//67 bör//VB|PRS|AKT//aux//67 ta//VB|INF|AKT//acl//63 ett//DT|NEU|SIN|IND//det//70 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//70 ansvar//NN|NEU|SIN|IND|NOM//obj//67 men//KN//cc//76 att//SN//mark//76 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//76 inte//AB//advmod//76 är//VB|PRS|AKT//cop//76 aktuellt//JJ|POS|NEU|SIN|IND|NOM//conj//67 med//PP//case//80 ett//DT|NEU|SIN|IND//det//80 lagstadgat//PC|PRF|NEU|SIN|IND|NOM//amod//80 producentansvar//NN|NEU|SIN|IND|NOM//obl//76 .//MAD//punct//7
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Blybatterier//NN|NEU|PLU|IND|NOM//nsubj//17 .//MAD//punct//0
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Blybatterier//NN|NEU|PLU|IND|NOM//nsubj:pass//3 omfattas//VB|PRS|SFO//parataxis//0 redan//AB//advmod//3 av//PP//case//6 lagstiftning//NN|UTR|SIN|IND|NOM//obl:agent//3 i//PP//case//10 form//NN|UTR|SIN|IND|NOM//fixed//7 av//PP//fixed//7 batteriförordningen//NN|UTR|SIN|DEF|NOM//obl//3 .//MAD//punct//3
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Omhändertagandet//NN|NEU|SIN|DEF|NOM//conj//0 och//KN//cc//14 återvinningen//NN|UTR|SIN|DEF|NOM//conj//12 av//PP//case//16 batterier//NN|NEU|PLU|IND|NOM//nmod//14 fungerar//VB|PRS|AKT//ROOT//17 bra//AB|POS//advmod//17 .//MAD//punct//17
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Problemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//33 med//PP//case//23 dåliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 förutsättningar//NN|UTR|PLU|IND|NOM//nmod//20 för//PP//mark//26 att//IE//mark//26 skapa//VB|INF|AKT//acl//20 långsiktighet//NN|UTR|SIN|IND|NOM//obj//26 i//PP//case//29 planeringen//NN|UTR|SIN|DEF|NOM//obl//26 av//PP//case//31 verksamheten//NN|UTR|SIN|DEF|NOM//nmod//29 kan//VB|PRS|AKT//aux//33 lösas//VB|INF|SFO//parataxis//17 genom//PP//case//36 ändrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//36 avtal//NN|NEU|PLU|IND|NOM//obl//33 mellan//PP//case//39 Returbatt//PM|NOM//nmod//39 AB//PM|NOM//nmod//36 och//KN//cc//41 Naturvårdsverket//NN|NEU|SIN|DEF|NOM//conj//39 .//MID//punct//17
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Därmed//AB//advmod//44 gör//VB|PRS|AKT//parataxis//17 jag//PN|UTR|SIN|DEF|SUB//nsubj//44 bedömningen//NN|UTR|SIN|DEF|NOM//obj//44 att//SN//mark//50 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//50 inte//AB//advmod//50 finns//VB|PRS|SFO//acl//46 skäl//NN|NEU|PLU|IND|NOM//obj//50 att//IE//mark//53 föreslå//VB|INF|AKT//acl//51 ny//JJ|POS|UTR|SIN|IND|NOM//amod//55 lagstiftning//NN|UTR|SIN|IND|NOM//obj//53 i//PP//case//57 form//NN|UTR|SIN|IND|NOM//obl//53 av//PP//case//61 ett//DT|NEU|SIN|IND//det//61 lagstadgat//PC|PRF|NEU|SIN|IND|NOM//amod//61 producentansvar//NN|NEU|SIN|IND|NOM//nmod//57 .//MAD//punct//17
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Möbler//NN|UTR|PLU|IND|NOM//discourse//3 .//MID//punct//0
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;De//DT|UTR/NEU|PLU|DEF//det//3 materialströmmar//NN|UTR|PLU|IND|NOM//ROOT//3 som//HP|-|-|-//nsubj//5 uppstår//VB|PRS|AKT//acl:relcl//3 i//PP//case//9 samband//NN|NEU|SIN|IND|NOM//fixed//6 med//PP//case//9 konsumtion//NN|UTR|SIN|IND|NOM//obl//5 av//PP//case//11 möbler//NN|UTR|PLU|IND|NOM//nmod//9 är//VB|PRS|AKT//cop//14 förhållandevis//AB//advmod//14 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//15 sett//PC|PRF|NEU|SIN|IND|NOM//conj//3 ur//PP//case//19 ett//DT|NEU|SIN|IND//det//19 nationellt//JJ|POS|NEU|SIN|IND|NOM//amod//19 perspektiv//NN|NEU|SIN|IND|NOM//obl//15 .//MAD//punct//3
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//22 behövs//VB|PRS|SFO//parataxis//3 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 åtgärder//NN|UTR|PLU|IND|NOM//nsubj:pass//22 när//HA//case//29 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//25 gäller//VB|PRS|AKT//fixed//25 minskad//PC|PRF|UTR|SIN|IND|NOM//amod//29 användning//NN|UTR|SIN|IND|NOM//obl//22 av//PP//case//31 kemikalier//NN|UTR|PLU|IND|NOM//nmod//29 .//MID//punct//22
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//34 finns//VB|PRS|SFO//conj//22 en//DT|UTR|SIN|IND//det//37 god//JJ|POS|UTR|SIN|IND|NOM//amod//37 potential//NN|UTR|SIN|IND|NOM//nsubj//34 för//PP//mark//40 att//IE//mark//40 låta//VB|INF|AKT//advcl//34 materialåtervinningen//NN|UTR|SIN|DEF|NOM//obj//40 öka//VB|INF|AKT//xcomp//40 .//MAD//punct//34
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;På//PP//mark//51 grund//NN|UTR|SIN|IND|NOM//fixed//44 av//PP//fixed//44 att//SN//mark//51 en//DT|UTR|SIN|IND//det//49 del//NN|UTR|SIN|IND|NOM//nmod//50 möbler//NN|UTR|PLU|IND|NOM//nsubj//51 har//VB|PRS|AKT//advcl//62 en//DT|UTR|SIN|IND//det//53 livslängd//NN|UTR|SIN|IND|NOM//obj//51 på//PP//case//56 hundra//RG|NOM//nummod//56 år//NN|NEU|PLU|IND|NOM//nmod//53 eller//KN//cc//58 mer//AB|KOM//conj//51 är//VB|PRS|AKT//cop//62 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//62 inte//AB//advmod//62 självklart//JJ|POS|NEU|SIN|IND|NOM//parataxis//34 hur//HA//advmod//66 man//PN|UTR|SIN|IND|SUB//nsubj//66 ska//VB|PRS|AKT//aux//66 skapa//VB|INF|AKT//csubj//62 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//68 garantier//NN|UTR|PLU|IND|NOM//obj//66 för//PP//case//71 ett//DT|NEU|SIN|IND//det//71 omhändertagande//NN|NEU|SIN|IND|NOM//obl//66 .//MAD//punct//34
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Min//PS|UTR|SIN|DEF//nmod:poss//74 bedömning//NN|UTR|SIN|IND|NOM//nsubj//34 är//VB|PRS|AKT//cop//74 att//SN//mark//79 producenterna//NN|UTR|PLU|DEF|NOM//nsubj//79 bör//VB|PRS|AKT//aux//79 ta//VB|INF|AKT//csubj//74 ett//DT|NEU|SIN|IND//det//82 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//82 ansvar//NN|NEU|SIN|IND|NOM//obj//79 inom//PP//case//84 möbelbranschen//NN|UTR|SIN|DEF|NOM//nmod//82 men//KN//cc//91 att//SN//mark//91 tiden//NN|UTR|SIN|DEF|NOM//nsubj//91 ännu//AB//advmod//91 inte//AB//advmod//91 är//VB|PRS|AKT//cop//91 mogen//JJ|POS|UTR|SIN|IND|NOM//conj//79 för//PP//case//95 ett//DT|NEU|SIN|IND//det//95 lagstadgat//PC|PRF|NEU|SIN|IND|NOM//amod//95 producentansvar//NN|NEU|SIN|IND|NOM//obl//91 .//MAD//punct//22
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Leksaker//NN|UTR|PLU|IND|NOM//nsubj//16 .//MAD//punct//0
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Den//DT|UTR|SIN|DEF//det//3 mängd//NN|UTR|SIN|IND|NOM//nmod//4 material//NN|NEU|PLU|IND|NOM//appos//0 som//HP|-|-|-//nsubj:pass//6 används//VB|PRS|SFO//acl:relcl//4 i//PP//case//8 leksaker//NN|UTR|PLU|IND|NOM//obl//6 och//KN//cc//12 den//DT|UTR|SIN|DEF//det//11 mängd//NN|UTR|SIN|IND|NOM//nmod//12 avfall//NN|NEU|PLU|IND|NOM//conj//4 som//HP|-|-|-//nsubj//14 uppstår//VB|PRS|AKT//acl:relcl//12 är//VB|PRS|AKT//cop//16 liten//JJ|POS|UTR|SIN|IND|NOM//ROOT//16 i//PP//case//18 förhållande//NN|NEU|SIN|IND|NOM//obl//16 till//PP//case//21 t.ex.//AB|AN//advmod//21 byggbranschen//NN|UTR|SIN|DEF|NOM//obl//16 och//KN//cc//23 möbelbranschen//NN|UTR|SIN|DEF|NOM//conj//21 .//MAD//punct//16
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;En//DT|UTR|SIN|IND//det//26 del//NN|UTR|SIN|IND|NOM//nsubj:pass//29 av//PP//case//28 leksakerna//NN|UTR|PLU|DEF|NOM//nmod//26 omfattas//VB|PRS|SFO//conj//16 av//PP//case//31 producentansvar//NN|NEU|SIN|IND|NOM//obl:agent//29 för//PP//case//36 elektriskt//JJ|POS|NEU|SIN|IND|NOM//amod//36 och//KN//cc//35 elektroniskt//JJ|POS|NEU|SIN|IND|NOM//conj//33 avfall//NN|NEU|SIN|IND|NOM//nmod//31 .//MID//punct//16
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Leksaker//NN|UTR|PLU|IND|NOM//nsubj:pass//39 sparas//VB|PRS|SFO//parataxis//16 ibland//AB//advmod//39 från//PP//case//42 generation//NN|UTR|SIN|IND|NOM//obl//39 till//PP//case//44 generation//NN|UTR|SIN|IND|NOM//obl//39 varför//HA//advmod//49 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//49 inte//AB//advmod//49 är//VB|PRS|AKT//cop//49 självklart//JJ|POS|NEU|SIN|IND|NOM//advcl//39 hur//HA//advmod//53 man//PN|UTR|SIN|IND|SUB//nsubj//53 ska//VB|PRS|AKT//aux//53 skapa//VB|INF|AKT//csubj//49 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//55 garantier//NN|UTR|PLU|IND|NOM//obj//53 för//PP//case//58 ett//DT|NEU|SIN|IND//det//58 omhändertagande//NN|NEU|SIN|IND|NOM//obl//53 .//MAD//punct//53
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Sett//PC|PRF|NEU|SIN|IND|NOM//advmod//62 ur//PP//case//62 resurshushållningsperspektiv//NN|NEU|SIN|IND|NOM//obl//53 finns//VB|PRS|SFO//conj//16 det//PN|NEU|SIN|DEF|SUB/OBJ//det//65 varugrupper//NN|UTR|PLU|IND|NOM//nsubj//63 som//HP|-|-|-//nsubj//70 bör//VB|PRS|AKT//aux//70 vara//VB|INF|AKT//cop//70 mer//AB|KOM//advmod//70 prioriterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//65 vid//PP//case//74 ett//DT|NEU|SIN|IND//det//74 utvidgat//PC|PRF|NEU|SIN|IND|NOM//amod//74 producentansvar//NN|NEU|SIN|IND|NOM//obl//70 .//MAD//punct//16
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Jag//PN|UTR|SIN|DEF|SUB//nsubj//77 gör//VB|PRS|AKT//conj//16 därför//AB//advmod//77 bedömningen//NN|UTR|SIN|DEF|NOM//obj//77 att//SN//mark//83 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//83 inte//AB//advmod//83 finns//VB|PRS|SFO//acl//79 skäl//NN|NEU|PLU|IND|NOM//nsubj//83 att//IE//mark//86 föreslå//VB|INF|AKT//acl//84 ett//DT|NEU|SIN|IND//det//89 lagstadgat//PC|PRF|NEU|SIN|IND|NOM//amod//89 producentansvar//NN|NEU|SIN|IND|NOM//obj//86 .//MAD//punct//77
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 dock//AB//advmod//1 ett//DT|NEU|SIN|IND//det//5 pedagogiskt//JJ|POS|NEU|SIN|IND|NOM//amod//5 perspektiv//NN|NEU|SIN|IND|NOM//nsubj//1 .//MAD//punct//1
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Leksaker//NN|UTR|PLU|IND|NOM//nsubj//12 är//VB|PRS|AKT//cop//12 barnens//NN|NEU|PLU|DEF|GEN//nmod:poss//12 första//RO|NOM//amod//12 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 ägodelar//NN|UTR|PLU|IND|NOM//parataxis//1 .//MAD//punct//12
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Genom//PP//mark//17 att//SN//mark//17 leksaksbranschen//NN|UTR|SIN|DEF|NOM//nsubj//17 bidrar//VB|PRS|AKT//advcl//1 till//PP//case//20 ett//DT|NEU|SIN|IND//det//20 omhändertagande//NN|NEU|SIN|IND|NOM//obl//17 av//PP//case//23 kasserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//23 leksaker//NN|UTR|PLU|IND|NOM//nmod//20 så//AB//advmod//28 kan//VB|PRS|AKT//aux//28 branschen//NN|UTR|SIN|DEF|NOM//nsubj//28 också//AB//advmod//28 bidra//VB|INF|AKT//conj//1 till//PP//case//31 tidiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 insikter//NN|UTR|PLU|IND|NOM//obl//28 hos//PP//case//33 barn//NN|NEU|PLU|IND|NOM//nmod//31 om//PP//case//36 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//36 sätt//NN|NEU|PLU|IND|NOM//nmod//33 att//IE//mark//38 hushålla//VB|INF|AKT//acl//36 med//PP//case//40 resurser//NN|UTR|PLU|IND|NOM//obl//38 .//MAD//punct//1
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;En//DT|UTR|SIN|IND//det//3 mycket//AB|POS//advmod//2 stor//JJ|POS|UTR|SIN|IND|NOM//amod//3 andel//NN|UTR|SIN|IND|NOM//nmod//4 leksaker//NN|UTR|PLU|IND|NOM//nsubj:pass//5 importeras//VB|PRS|SFO//ROOT//5 .//MAD//punct//5
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;När//HA//case//10 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//7 gäller//VB|PRS|AKT//fixed//7 krav//NN|NEU|PLU|IND|NOM//obl//22 på//PP//case//13 minskad//PC|PRF|UTR|SIN|IND|NOM//amod//13 användning//NN|UTR|SIN|IND|NOM//nmod//10 av//PP//case//15 kemikalier//NN|UTR|PLU|IND|NOM//nmod//13 och//KN//cc//18 produktens//NN|UTR|SIN|DEF|GEN//nmod:poss//18 utformning//NN|UTR|SIN|IND|NOM//conj//15 kan//VB|PRS|AKT//aux//22 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//22 vara//VB|INF|AKT//cop//22 svårt//JJ|POS|NEU|SIN|IND|NOM//parataxis//5 för//PP//case//26 ett//DT|NEU|SIN|IND//det//26 litet//JJ|POS|NEU|SIN|IND|NOM//amod//26 land//NN|NEU|SIN|IND|NOM//obl//22 att//IE//mark//29 ensamt//AB|POS//advmod//29 ställa//VB|INF|AKT//acl//26 krav//NN|NEU|PLU|IND|NOM//obj//29 på//PP//case//32 producenterna//NN|UTR|PLU|DEF|NOM//obl//29 .//MAD//punct//5
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//35 finns//VB|PRS|SFO//parataxis//5 därför//AB//advmod//35 starka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 skäl//NN|NEU|PLU|IND|NOM//nsubj//35 att//SN//mark//41 kraven//NN|NEU|PLU|DEF|NOM//nsubj:pass//41 samordnas//VB|PRS|SFO//acl//38 inom//PP//case//43 EU//PM|NOM//obl//41 .//MAD//punct//35
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Pappersprodukter//NN|UTR|PLU|IND|NOM//nsubj//10 från//PP//case//2 spel//NN|NEU|SIN|IND|NOM//nmod//0 .//MAD//punct//0
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden; //_SP////3 Mitt//PS|NEU|SIN|DEF//nmod:poss//6 förslag//NN|NEU|SIN|IND|NOM//nmod//0 är//VB|PRS|AKT//cop//10 ett//DT|NEU|SIN|IND//det//10 frivilligt//JJ|POS|NEU|SIN|IND|NOM//advmod//10 åtagande//NN|NEU|SIN|IND|NOM//ROOT//10 för//PP//case//12 pappersprodukter//NN|UTR|PLU|IND|NOM//obl//10 från//PP//advmod//12 spel//NN|NEU|SIN|IND|NOM//fixed//13 enligt//PP//case//17 det//DT|NEU|SIN|DEF//det//17 underlag//NN|NEU|SIN|IND|NOM//nmod//12 som//KN//obj//24 ATG//PM|NOM//nsubj//24 och//KN//cc//21 Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//19 Spel//NN|NEU|PLU|IND|NOM//conj//19 har//VB|PRS|AKT//aux//24 lämnat//VB|SUP|AKT//acl:relcl//17 till//PP//case//26 utredningen//NN|UTR|SIN|DEF|NOM//obl//24 .//MAD//punct//10
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Målsättningen//NN|UTR|SIN|DEF|NOM//nsubj//31 med//PP//case//30 åtagandet//NN|NEU|SIN|DEF|NOM//nmod//28 är//VB|PRS|AKT//parataxis//10 bl.a.//AB|AN//advmod//31 att//IE//mark//34 öka//VB|INF|AKT//xcomp//31 materialåtervinningen//NN|UTR|SIN|DEF|NOM//obj//34 genom//PP//case//39 en//DT|UTR|SIN|IND//det//39 utökad//PC|PRF|UTR|SIN|IND|NOM//amod//39 källsortering//NN|UTR|SIN|IND|NOM//obl//34 och//KN//cc//42 att//IE//mark//42 minska//VB|INF|AKT//conj//34 nedskräpningen//NN|UTR|SIN|DEF|NOM//obj//42 .//MAD//punct//31
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Lantbruksplast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//ROOT//0 .//MID//punct//0
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Mitt//PS|NEU|SIN|DEF//nmod:poss//3 förslag//NN|NEU|SIN|IND|NOM//nsubj//7 är//VB|PRS|AKT//cop//7 ett//DT|NEU|SIN|IND//det//7 frivilligt//JJ|POS|NEU|SIN|IND|NOM//advmod//7 åtagande//NN|NEU|SIN|IND|NOM//parataxis//0 för//PP//case//10 lantbrukets//NN|NEU|SIN|DEF|GEN//nmod:poss//10 ensilageplast//NN|UTR|SIN|IND|NOM//obl//7 enligt//PP//case//13 det//DT|NEU|SIN|DEF//det//13 underlag//NN|NEU|SIN|IND|NOM//obl//7 som//HP|-|-|-//obj//18 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//16 branschintressenter//NN|UTR|PLU|IND|NOM//nsubj//18 har//VB|PRS|AKT//aux//18 lämnat//VB|SUP|AKT//acl:relcl//13 till//PP//case//20 utredningen//NN|UTR|SIN|DEF|NOM//obl//18 .//MAD//punct//7
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Målet//NN|NEU|SIN|DEF|NOM//nsubj//25 är//VB|PRS|AKT//cop//25 en//DT|UTR|SIN|IND//det//25 materialåtervinning//NN|UTR|SIN|IND|NOM//parataxis//7 om//PP//case//29 minst//AB|SUV//advmod//28 30//RG|NOM//nummod//29 procent//NN|UTR|PLU|IND|NOM//nmod//25 till//PP//case//32 år//NN|NEU|SIN|IND|NOM//nmod//32 2004//RG|NOM//nmod//29 .//MAD//punct//37
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Jag//PN|UTR|SIN|DEF|SUB//nsubj//37 vill//VB|PRS|AKT//aux//37 därutöver//AB//advmod//37 poängtera//VB|INF|AKT//parataxis//7 vikten//NN|UTR|SIN|DEF|NOM//obj//37 av//PP//mark//47 att//SN//mark//47 den//DT|UTR|SIN|DEF//det//42 plast//NN|UTR|SIN|IND|NOM//nsubj//47 som//HP|-|-|-//nsubj:pass//46 inte//AB//advmod//46 kan//VB|PRS|AKT//aux//46 materialåtervinnas//VB|INF|SFO//acl:relcl//42 förbränns//VB|PRS|SFO//advcl//37 enligt//PP//case//50 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//50 regler//NN|UTR|PLU|IND|NOM//obl//47 .//MAD//punct//7
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Sammanfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 bedömning//NN|UTR|SIN|IND|NOM//dislocated//7 och//KN//cc//3 förslag//NN|NEU|SIN|IND|NOM//conj//1 .//MAD//punct//1
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Jag//PN|UTR|SIN|DEF|SUB//nsubj//7 har//VB|PRS|AKT//aux//7 genomfört//VB|SUP|AKT//ROOT//7 ett//DT|NEU|SIN|IND//det//9 antal//NN|NEU|SIN|IND|NOM//nmod//10 fallstudier//NN|NEU|PLU|IND|NOM//obj//7 av//PP//case//12 produkter//NN|UTR|PLU|IND|NOM//nmod//10 för//PP//mark//15 att//IE//mark//15 se//VB|INF|AKT//advcl//7 om//SN//mark//18 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//18 finns//VB|PRS|SFO//ccomp//15 skäl//NN|NEU|PLU|IND|NOM//nsubj//18 att//IE//mark//21 föreslå//VB|INF|AKT//acl//19 en//DT|UTR|SIN|IND//det//23 utvidgning//NN|UTR|SIN|IND|NOM//obj//21 av//PP//case//27 det//DT|NEU|SIN|DEF//det//27 lagstadgade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//27 producentansvaret//NN|NEU|SIN|DEF|NOM//nmod//23 .//MAD//punct//7
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Jag//PN|UTR|SIN|DEF|SUB//nsubj//31 har//VB|PRS|AKT//aux//31 kommit//VB|SUP|AKT//parataxis//7 till//PP//case//33 slutsatsen//NN|UTR|SIN|DEF|NOM//obl//31 att//SN//mark//36 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//36 finns//VB|PRS|SFO//advcl//31 ett//DT|NEU|SIN|IND//det//39 klart//JJ|POS|NEU|SIN|IND|NOM//amod//39 behov//NN|NEU|SIN|IND|NOM//nsubj//36 av//PP//case//42 ökat//PC|PRF|NEU|SIN|IND|NOM//amod//42 ansvarstagande//NN|NEU|SIN|IND|NOM//nmod//39 från//PP//case//45 producenternas//NN|UTR|PLU|DEF|GEN//nmod:poss//45 sida//NN|UTR|SIN|IND|NOM//obl//36 för//PP//mark//48 att//IE//mark//48 minska//VB|INF|AKT//advcl//36 mängden//NN|UTR|SIN|DEF|NOM//obj//48 deponerat//VB|SUP|AKT//conj//31 avfall//NN|NEU|SIN|IND|NOM//obj//50 ,//MID//punct//53 hushålla//VB|INF|AKT//conj//31 med//PP//case//55 energi//NN|UTR|SIN|IND|NOM//obl//53 och//KN//cc//57 material//NN|NEU|SIN|IND|NOM//conj//55 ,//MID//punct//59 minska//VB|INF|AKT//conj//31 användningen//NN|UTR|SIN|DEF|NOM//obj//59 av//PP//case//64 farliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 kemiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 ämnen//NN|NEU|PLU|IND|NOM//nmod//60 och//KN//cc//66 nedskräpningen//NN|UTR|SIN|DEF|NOM//conj//64 .//MAD//punct//31
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Jag//PN|UTR|SIN|DEF|SUB//nsubj//4 har//VB|PRS|AKT//aux//4 däremot//AB//advmod//4 inte//AB//advmod//4 funnit//VB|SUP|AKT//ROOT//4 några//DT|UTR/NEU|PLU|IND//det//6 produkter//NN|UTR|PLU|IND|NOM//obj//4 där//HA//advmod//9 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//9 finns//VB|PRS|SFO//acl:relcl//6 tydliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 motiv//NN|NEU|PLU|IND|NOM//nsubj//9 till//PP//case//15 ett//DT|NEU|SIN|IND//det//15 lagstadgat//PC|PRF|NEU|SIN|IND|NOM//amod//15 producentansvar//NN|NEU|SIN|IND|NOM//obl//9 med//PP//case//18 omedelbar//JJ|POS|UTR|SIN|IND|NOM//amod//18 verkan//NN|UTR|SIN|IND|NOM//nmod//15 .//MAD//punct//4
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;Orsakerna//NN|UTR|PLU|DEF|NOM//nsubj//2 är//VB|PRS|AKT//cop//2 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//ROOT//2 .//MAD//punct//2
Förslag rörande utvidgat lagstadgat producentansvar och frivilliga åtaganden;En//DT|UTR|SIN|IND//det//6 hel//JJ|POS|UTR|SIN|IND|NOM//amod//6 del//NN|UTR|SIN|IND|NOM//nsubj//9 av//PP//case//8 produkterna//NN|UTR|PLU|DEF|NOM//nmod//6 har//VB|PRS|AKT//parataxis//2 en//DT|UTR|SIN|IND//det//11 livslängd//NN|UTR|SIN|IND|NOM//obj//9 på//PP//case//14 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//14 decennier//NN|NEU|PLU|IND|NOM//obl//9 ,//MID//punct//9 ibland//AB//advmod//19 på//PP//case//19 hundra//RG|NOM//nummod//19 år//NN|NEU|PLU|IND|NOM//conj//9 eller//KN//fixed//19 mer//AB|KOM//fixed//19 .//MAD//punct//9
