Sammanfattning av referensalternativen för BPA i termopapper och livsmedelsförpackningar;Redogörelsen//NN|UTR|SIN|DEF|NOM//nsubj//2 ovan//AB//advmod//2 beskriver//VB|PRS|AKT//ROOT//2 vår//PS|UTR|SIN|DEF//nmod:poss//4 bedömning//NN|UTR|SIN|IND|NOM//obj//2 av//PP//mark//11 hur//HA//advmod//11 förekomsten//NN|UTR|SIN|DEF|NOM//nsubj:pass//11 av//PP//case//9 BPA//PM|NOM//nmod//7 kan//VB|PRS|AKT//aux//11 förväntas//VB|INF|SFO//acl//4 minska//VB|INF|AKT//xcomp//11 i//PP//case//14 framtiden//NN|UTR|SIN|DEF|NOM//obl//12 .//MAD//punct//2
10.3.4 Åtgärd L1a: Ökade frivilliga insatser mot BPA inom livsmedelskedjan genom tydlig målstyrning och uppföljning;En//DT|UTR|SIN|IND//det//29 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//29 del//NN|UTR|SIN|IND|NOM//appos//3 i//PP//case//31 genomförandet//NN|NEU|SIN|DEF|NOM//nmod//29 av//PP//case//34 detta//DT|NEU|SIN|DEF//det//34 åtgärdsalternativ//NN|NEU|SIN|IND|NOM//nmod//31 är//VB|PRS|AKT//cop//37 det//DT|NEU|SIN|DEF//det//37 underlag//NN|NEU|SIN|IND|NOM//ROOT//37 som//HP|-|-|-//nsubj:pass//39 tas//VB|PRS|SFO//acl:relcl//37 fram//PL//compound:prt//39 inför//PP//case//42 kontrollstationen//NN|UTR|SIN|DEF|NOM//obl//39 .//MID//punct//37
10.3.4 Åtgärd L1a: Ökade frivilliga insatser mot BPA inom livsmedelskedjan genom tydlig målstyrning och uppföljning;Ett//DT|NEU|SIN|IND//det//45 förslag//NN|NEU|SIN|IND|NOM//nsubj:pass//58 till//PP//case//47 genomförandeplan//NN|UTR|SIN|DEF|NOM//nmod//45 för//PP//case//50 denna//DT|UTR|SIN|DEF//det//50 kontrollstation//NN|UTR|SIN|IND|NOM//nmod//45 och//KN//cc//53 vilken//HD|UTR|SIN|IND//det//53 information//NN|UTR|SIN|IND|NOM//conj//50 som//HP|-|-|-//nsubj:pass//56 bör//VB|PRS|AKT//aux//56 tas//VB|INF|SFO//acl:relcl//53 fram//PL//compound:prt//56 beskrivs//VB|PRS|SFO//parataxis//37 i//PP//case//60 bilaga//NN|UTR|SIN|IND|NOM//obl//58 7//RG|NOM//nummod//60 ://MID//punct//58
10.3.4 Åtgärd L1a: Ökade frivilliga insatser mot BPA inom livsmedelskedjan genom tydlig målstyrning och uppföljning;Förslag//NN|NEU|PLU|IND|NOM//parataxis//58 till//PP//case//65 utförande//NN|NEU|SIN|IND|NOM//nmod//63 av//PP//case//67 kontrollstation//NN|UTR|SIN|IND|NOM//nmod//65 2017//RG|NOM//conj//65 .//MAD//punct//37
10.3.4 Åtgärd L1a: Ökade frivilliga insatser mot BPA inom livsmedelskedjan genom tydlig målstyrning och uppföljning;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 bedömer//VB|PRS|AKT//ROOT//1 att//SN//mark//5 detta//DT|NEU|SIN|DEF//det//4 åtgärdsalternativ//NN|NEU|SIN|IND|NOM//nsubj//5 har//VB|PRS|AKT//ccomp//1 potential//NN|UTR|SIN|IND|NOM//obj//5 att//IE//mark//8 bli//VB|INF|AKT//acl//6 ett//DT|NEU|SIN|IND//det//11 effektivt//JJ|POS|NEU|SIN|IND|NOM//amod//11 styrmedel//NN|NEU|SIN|IND|NOM//xcomp//8 med//PP//case//16 relativt//AB|POS//advmod//14 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 konsekvenser//NN|UTR|PLU|IND|NOM//obl//8 .//MAD//punct//1
10.3.4 Åtgärd L1a: Ökade frivilliga insatser mot BPA inom livsmedelskedjan genom tydlig målstyrning och uppföljning;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//19 beskrivs//VB|PRS|SFO//parataxis//1 därför//AB//advmod//19 vidare//AB|KOM//advmod//19 i//PP//case//23 konsekvensutredningen//NN|UTR|SIN|DEF|NOM//obl//19 .//MAD//punct//19

10.3.5 Åtgärd L1b: Verka för ökade frivilliga insatser mot BPA inom livsmedelskedjan genom frivillig överenskommelse;En//DT|UTR|SIN|IND//det//1 möjlighet//NN|UTR|SIN|IND|NOM//nsubj:pass//34 är//VB|PRS|AKT//cop//1 att//IE//mark//4 verka//VB|INF|AKT//csubj//1 aktivt//AB|POS//advmod//4 för//PP//mark//8 att//IE//mark//8 få//VB|INF|AKT//advcl//4 till//PP//compound:prt//8 stånd//NN|NEU|SIN|IND|NOM//fixed//9 en//DT|UTR|SIN|IND//det//13 frivillig//JJ|POS|UTR|SIN|IND|NOM//amod//13 överenskommelse//NN|UTR|SIN|IND|NOM//obj//8 mellan//PP//case//15 regeringen//NN|UTR|SIN|DEF|NOM//nmod//13 och//KN//cc//18 livsmedelskedjans//NN|UTR|SIN|DEF|GEN//nmod:poss//18 aktörer//NN|UTR|PLU|IND|NOM//conj//15 i//PP//case//20 Sverige//PM|NOM//nmod//18 i//PP//case//24 fråga//NN|UTR|SIN|IND|NOM//fixed//21 om//PP//fixed//21 BPA//PM|NOM//obl//8 i//PP//case//26 livsmedelsförpackningar//NN|UTR|PLU|IND|NOM//nmod//24 .//MAD//punct//1
10.3.5 Åtgärd L1b: Verka för ökade frivilliga insatser mot BPA inom livsmedelskedjan genom frivillig överenskommelse;Detta//DT|NEU|SIN|DEF//det//29 åtgärdsalternativ//NN|NEU|SIN|IND|NOM//nsubj:pass//34 kan//VB|PRS|AKT//aux//34 under//PP//case//33 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 omständigheter//NN|UTR|PLU|IND|NOM//obl//34 användas//VB|INF|SFO//ROOT//34 som//KN//mark//36 komplement//NN|NEU|SIN|IND|NOM//advcl//34 till//PP//case//38 Åtgärd//NN|UTR|SIN|IND|NOM//obl//36 L1a//NN|AN//nmod//38 .//MAD//punct//34
10.3.5 Åtgärd L1b: Verka för ökade frivilliga insatser mot BPA inom livsmedelskedjan genom frivillig överenskommelse;Vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//2 förutsättningar//NN|UTR|PLU|IND|NOM//nsubj:pass//3 krävs//VB|PRS|SFO//ROOT//3 dock//AB//advmod//3 för//PP//mark//12 att//SN//mark//12 en//DT|UTR|SIN|IND//det//9 frivillig//JJ|POS|UTR|SIN|IND|NOM//amod//9 överenskommelse//NN|UTR|SIN|IND|NOM//nsubj//12 ska//VB|PRS|AKT//aux//12 vara//VB|INF|AKT//cop//12 effektiv//JJ|POS|UTR|SIN|IND|NOM//advcl//3 .//MAD//punct//3
10.3.5 Åtgärd L1b: Verka för ökade frivilliga insatser mot BPA inom livsmedelskedjan genom frivillig överenskommelse;Enligt//PP//case//16 en//DT|UTR|SIN|IND//det//16 litteraturstudie//NN|UTR|SIN|IND|NOM//obl//17 gjord//PC|PRF|UTR|SIN|IND|NOM//parataxis//3 av//PP//case//19 Bryden//PM|NOM//obl:agent//17 et//PM|NOM//flat//19 al//PM|NOM//obl//17 (//PAD//punct//23 2013//RG|NOM//nummod//3 )//PAD//punct//23 är//VB|PRS|AKT//cop//30 de//DT|UTR/NEU|PLU|DEF//det//28 viktigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//28 förutsättningarna//NN|UTR|PLU|DEF|NOM//nsubj//30 generellt//AB|POS//advmod//30 sett//PC|PRF|NEU|SIN|IND|NOM//conj//3 för//PP//case//33 denna//DT|UTR|SIN|DEF//det//33 typ//NN|UTR|SIN|IND|NOM//obl//30 av//PP//case//35 överenskommelser//NN|UTR|PLU|IND|NOM//nmod//33 att//SN//mark//41 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//41 (//PAD//punct//37 a//NN|NEU|SIN|IND|NOM//advmod//37 )//PAD//punct//39 finns//VB|PRS|SFO//advcl//3 ett//DT|NEU|SIN|IND//det//44 trovärdigt//JJ|POS|NEU|SIN|IND|NOM//amod//44 hot//NN|NEU|SIN|IND|NOM//nsubj//41 om//PP//mark//47 att//IE//mark//47 lagstifta//VB|INF|AKT//acl//44 ,//MID//punct//41 (//PAD//punct//41 b//NN|NEU|SIN|IND|NOM//appos//41 )//PAD//punct//41 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//53 finns//VB|PRS|SFO//conj//3 starka//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 incitament//NN|NEU|PLU|IND|NOM//nsubj//53 och//KN//cc//58 sanktioner//NN|UTR|PLU|IND|NOM//conj//56 mot//PP//case//60 de//PN|UTR/NEU|PLU|DEF|SUB//obl//53 som//HP|-|-|-//nsubj//63 inte//AB//advmod//63 deltar//VB|PRS|AKT//acl:relcl//60 i//PP//compound:prt//63 eller//KN//cc//66 bryter//VB|PRS|AKT//conj//63 mot//PP//case//68 överenskommelsen//NN|UTR|SIN|DEF|NOM//obl//66 och//KN//cc//71 (//PAD//punct//71 c//NN|NEU|SIN|IND|NOM//conj//63 )//PAD//punct//71 att//SN//mark//77 överenskommelsens//NN|UTR|SIN|DEF|GEN//nmod:poss//75 målsättningar//NN|UTR|PLU|IND|NOM//nsubj//77 är//VB|PRS|AKT//cop//77 tydliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ccomp//63 och//KN//cc//79 uppföljningsbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//77 .//MAD//punct//3
10.3.5 Åtgärd L1b: Verka för ökade frivilliga insatser mot BPA inom livsmedelskedjan genom frivillig överenskommelse;Av//PP//case//83 dessa//DT|UTR/NEU|PLU|DEF//det//83 förutsättningar//NN|UTR|PLU|IND|NOM//obl//91 är//VB|PRS|AKT//cop//91 (//PAD//punct//86 b//NN|NEU|SIN|IND|NOM//dep//91 )//PAD//punct//86 ur//PP//case//90 administrativ//JJ|POS|UTR|SIN|IND|NOM//amod//90 synpunkt//NN|UTR|SIN|IND|NOM//obl//91 svår//JJ|POS|UTR|SIN|IND|NOM//parataxis//3 att//IE//mark//93 uppnå//VB|INF|AKT//advcl//91 med//PP//case//96 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//96 regelverk//NN|NEU|PLU|IND|NOM//obl//93 .//MAD//punct//3
10.3.5 Åtgärd L1b: Verka för ökade frivilliga insatser mot BPA inom livsmedelskedjan genom frivillig överenskommelse;Företag//NN|NEU|PLU|IND|NOM//nsubj//3 inom//PP//case//2 livsmedelskedjan//NN|UTR|SIN|DEF|NOM//nmod//0 konkurrerar//VB|PRS|AKT//ROOT//3 med//PP//case//5 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obl//3 i//PP//case//9 fråga//NN|UTR|SIN|IND|NOM//fixed//6 kundernas//NN|UTR|PLU|DEF|GEN//nmod:poss//9 förtroende//NN|NEU|SIN|IND|NOM//obl//3 i//PP//case//11 miljö-//NN|UTR|-|-|SMS//nmod//9 och//KN//cc//13 hälsofrågor//NN|UTR|PLU|IND|NOM//conj//11 och//KN//cc//16 vår//PS|UTR|SIN|DEF//nmod:poss//16 uppfattning//NN|UTR|SIN|IND|NOM//conj//11 är//VB|PRS|AKT//advmod//3 att//SN//mark//29 företag//NN|NEU|PLU|IND|NOM//nsubj//29 ,//MID//punct//23 inom//PP//case//23 både//KN//cc//23 dagligvaruhandel//NN|UTR|SIN|IND|NOM//nmod//19 och//KN//cc//25 livsmedelsindustri//NN|UTR|SIN|IND|NOM//conj//23 ,//MID//punct//29 inte//AB//advmod//29 gärna//AB|POS//advmod//29 samarbetar//VB|PRS|AKT//ccomp//17 kring//PP//case//31 utfasningen//NN|UTR|SIN|DEF|NOM//obl//29 av//PP//case//33 BPA//PM|NOM//nmod//31 .//MAD//punct//3
10.3.5 Åtgärd L1b: Verka för ökade frivilliga insatser mot BPA inom livsmedelskedjan genom frivillig överenskommelse;En//DT|UTR|SIN|IND//det//2 frivillig//JJ|POS|UTR|SIN|IND|NOM//amod//2 överenskommelse//NN|UTR|SIN|IND|NOM//nsubj:pass//5 skulle//VB|PRT|AKT//aux//5 behöva//VB|INF|AKT//aux//5 förhandlas//VB|INF|SFO//ROOT//5 fram//PL//compound:prt//5 mellan//PP//case//9 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//9 parter//NN|UTR|PLU|IND|NOM//obl//5 .//MAD//punct//5
10.3.5 Åtgärd L1b: Verka för ökade frivilliga insatser mot BPA inom livsmedelskedjan genom frivillig överenskommelse;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//14 skulle//VB|PRT|AKT//aux//14 kunna//VB|INF|AKT//aux//14 omfatta//VB|INF|AKT//parataxis//5 såväl//KN//advmod//16 målsättningar//NN|UTR|PLU|IND|NOM//obj//14 ,//MID//punct//18 former//NN|UTR|PLU|IND|NOM//conj//16 för//PP//case//21 fortsatt//PC|PRF|UTR|SIN|IND|NOM//amod//21 dialog//NN|UTR|SIN|IND|NOM//nmod//18 ,//MID//punct//23 uppföljning//NN|UTR|SIN|IND|NOM//conj//21 och//KN//cc//25 utvärdering//NN|UTR|SIN|IND|NOM//conj//21 etc.//AB|AN//case//27 Erfarenheter//NN|UTR|PLU|IND|NOM//nmod//25 från//PP//case//31 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 överenskommelser//NN|UTR|PLU|IND|NOM//nmod//27 ,//MID//punct//38 bland//PP//case//38 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//38 inom//PP//case//36 dialogprojektet//NN|NEU|SIN|DEF|NOM//nmod//38 Framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//38 handel//NN|UTR|SIN|IND|NOM//nsubj:pass//40 kan//VB|PRS|AKT//aux//40 användas//VB|INF|SFO//acl:relcl//16 som//KN//mark//42 utgångspunkt//NN|UTR|SIN|IND|NOM//advcl//40 för//PP//case//44 överenskommelse//NN|UTR|SIN|IND|NOM//nmod//42 och//KN//cc//46 former//NN|UTR|PLU|IND|NOM//conj//44 för//PP//case//48 arbetet//NN|NEU|SIN|DEF|NOM//nmod//46 .//MAD//punct//14
10.3.5 Åtgärd L1b: Verka för ökade frivilliga insatser mot BPA inom livsmedelskedjan genom frivillig överenskommelse;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 ifrågasätter//VB|PRS|AKT//nsubj//8 dock//AB//advmod//1 om//PP//case//6 en//DT|UTR|SIN|IND//det//6 frivillig//JJ|POS|UTR|SIN|IND|NOM//amod//6 överenskommelse//NN|UTR|SIN|IND|NOM//obl//1 kan//VB|PRS|AKT//aux//8 ge//VB|INF|AKT//ROOT//8 betydande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//10 effekt//NN|UTR|SIN|IND|NOM//obj//8 till//PP//case//14 en//DT|UTR|SIN|IND//det//14 rimlig//JJ|POS|UTR|SIN|IND|NOM//amod//14 kostnad//NN|UTR|SIN|IND|NOM//obl//8 .//MAD//punct//8
10.3.5 Åtgärd L1b: Verka för ökade frivilliga insatser mot BPA inom livsmedelskedjan genom frivillig överenskommelse;Att//IE//mark//17 åstadkomma//VB|INF|AKT//advcl//8 en//DT|UTR|SIN|IND//det//19 överenskommelse//NN|UTR|SIN|IND|NOM//obj//17 om//SN//case//21 BPA//PM|NOM//nmod//19 skulle//VB|PRT|AKT//aux//23 kräva//VB|INF|AKT//conj//8 tid//NN|UTR|SIN|IND|NOM//obj//23 och//KN//cc//26 resurser//NN|UTR|PLU|IND|NOM//conj//24 från//PP//case//29 både//KN//cc//29 staten//NN|UTR|SIN|DEF|NOM//nmod//26 och//KN//cc//32 de//DT|UTR/NEU|PLU|DEF//det//32 företag//NN|NEU|PLU|IND|NOM//conj//29 som//HP|-|-|-//nsubj//34 deltar//VB|PRS|AKT//acl:relcl//32 .//MAD//punct//8
10.3.5 Åtgärd L1b: Verka för ökade frivilliga insatser mot BPA inom livsmedelskedjan genom frivillig överenskommelse;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//38 kan//VB|PRS|AKT//aux//38 bli//VB|INF|AKT//conj//8 svårt//JJ|POS|NEU|SIN|IND|NOM//xcomp//38 att//IE//mark//41 åstadkomma//VB|INF|AKT//csubj//38 tillräckliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//44 incitament//NN|NEU|PLU|IND|NOM//obj//41 och//KN//cc//46 sanktioner//NN|UTR|PLU|IND|NOM//conj//44 mot//PP//case//48 de//PN|UTR/NEU|PLU|DEF|SUB//obl//41 som//HP|-|-|-//nsubj//51 inte//AB//advmod//51 deltar//VB|PRS|AKT//acl:relcl//48 i//PP//compound:prt//51 eller//KN//cc//54 bryter//VB|PRS|AKT//conj//51 mot//PP//case//56 överenskommelsen//NN|UTR|SIN|DEF|NOM//obl//54 .//MAD//punct//8
10.3.5 Åtgärd L1b: Verka för ökade frivilliga insatser mot BPA inom livsmedelskedjan genom frivillig överenskommelse;För//PP//mark//60 att//IE//mark//60 bli//VB|INF|AKT//advcl//65 effektiv//JJ|POS|UTR|SIN|IND|NOM//xcomp//60 skulle//VB|PRT|AKT//aux//65 överenskommelsen//NN|UTR|SIN|DEF|NOM//nsubj//65 behöva//VB|INF|AKT//aux//65 omfatta//VB|INF|AKT//advcl//8 ett//DT|NEU|SIN|IND//det//68 stort//JJ|POS|NEU|SIN|IND|NOM//amod//68 antal//NN|NEU|SIN|IND|NOM//nmod//69 företag//NN|NEU|PLU|IND|NOM//obj//65 vilket//HP|NEU|SIN|IND//nsubj//73 sannolikt//AB|POS//advmod//73 skulle//VB|PRT|AKT//aux//73 göra//VB|INF|AKT//acl:relcl//69 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//73 svårare//AB|KOM//xcomp//73 att//IE//mark//80 över//PP//advmod//80 huvud//NN|NEU|SIN|IND|NOM//fixed//77 taget//PC|PRF|NEU|SIN|IND|NOM//fixed//77 nå//VB|INF|AKT//acl//75 en//DT|UTR|SIN|IND//det//82 överenskommelse//NN|UTR|SIN|IND|NOM//obj//80 .//MAD//punct//8
10.3.5 Åtgärd L1b: Verka för ökade frivilliga insatser mot BPA inom livsmedelskedjan genom frivillig överenskommelse;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//87 är//VB|PRS|AKT//cop//87 också//AB//advmod//87 osäkert//JJ|POS|NEU|SIN|IND|NOM//conj//8 inom//PP//case//90 vilken//HD|UTR|SIN|IND//det//90 tidsram//NN|UTR|SIN|IND|NOM//obl//95 en//DT|UTR|SIN|IND//det//92 överenskommelse//NN|UTR|SIN|IND|NOM//nsubj//95 skulle//VB|PRT|AKT//aux//95 kunna//VB|INF|AKT//aux//95 komma//VB|INF|AKT//conj//87 till//PP//compound:prt//95 stånd//NN|NEU|SIN|IND|NOM//fixed//96 .//MAD//punct//87
10.3.5 Åtgärd L1b: Verka för ökade frivilliga insatser mot BPA inom livsmedelskedjan genom frivillig överenskommelse;Som//KN//case//100 jämförelse//NN|UTR|SIN|IND|NOM//xcomp//102 kan//VB|PRS|AKT//aux//102 nämnas//VB|INF|SFO//advcl//8 att//SN//mark//114 den//DT|UTR|SIN|DEF//det//105 överenskommelse//NN|UTR|SIN|IND|NOM//nsubj//114 som//HP|-|-|-//nsubj//107 låg//VB|PRT|AKT//acl:relcl//105 till//PP//case//111 grund//NN|UTR|SIN|IND|NOM//fixed//108 för//PP//fixed//108 Dialogprojektet//NN|NEU|SIN|DEF|NOM//nmod//113 Framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//113 handel//NN|UTR|SIN|IND|NOM//nsubj//114 tog//VB|PRT|AKT//advcl//102 närmare//AB|KOM//advmod//116 fem//RG|NOM//nummod//117 år//NN|NEU|PLU|IND|NOM//obl//114 att//IE//mark//119 förhandla//VB|INF|AKT//acl//117 fram//PL//advmod//119 .//MAD//punct//8
10.3.5 Åtgärd L1b: Verka för ökade frivilliga insatser mot BPA inom livsmedelskedjan genom frivillig överenskommelse;Sammanfattningsvis//AB//advmod//1 bedömer//VB|PRS|AKT//ROOT//1 vi//PN|UTR|PLU|DEF|SUB//nsubj//1 effekten//NN|UTR|SIN|DEF|NOM//obj//1 av//PP//case//6 detta//DT|NEU|SIN|DEF//det//6 åtgärdsalternativ//NN|NEU|SIN|IND|NOM//nmod//3 som//KN//nsubj//8 osäker//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//6 och//KN//cc//15 att//SN//mark//15 de//DT|UTR/NEU|PLU|DEF//det//13 administrativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj//15 kan//VB|PRS|AKT//aux//15 bli//VB|INF|AKT//conj//1 märkbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//15 .//MAD//punct//1
10.3.5 Åtgärd L1b: Verka för ökade frivilliga insatser mot BPA inom livsmedelskedjan genom frivillig överenskommelse;Detta//DT|NEU|SIN|DEF//det//19 åtgärdsalternativ//NN|NEU|SIN|IND|NOM//nsubj//20 bedöms//VB|PRS|SFO//parataxis//1 därför//AB//advmod//25 inte//AB//advmod//25 vara//VB|INF|AKT//cop//25 tillräckligt//AB|POS//advmod//25 effektivt//JJ|POS|NEU|SIN|IND|NOM//xcomp//20 och//KN//cc//27 förutsebart//JJ|POS|NEU|SIN|IND|NOM//conj//25 för//PP//mark//30 att//IE//mark//30 åstadkomma//VB|INF|AKT//advcl//20 önskad//PC|PRF|UTR|SIN|IND|NOM//amod//32 minskning//NN|UTR|SIN|IND|NOM//obj//30 av//PP//case//34 exponering//NN|UTR|SIN|IND|NOM//nmod//32 för//PP//case//36 BPA//PM|NOM//nmod//34 inom//PP//case//39 rimlig//JJ|POS|UTR|SIN|IND|NOM//amod//39 tid//NN|UTR|SIN|IND|NOM//obl//30 och//KN//cc//41 utreds//VB|PRS|SFO//conj//30 inte//AB//advmod//41 närmare//AB|KOM//advmod//41 i//PP//case//45 konsekvensutredningen//NN|UTR|SIN|DEF|NOM//obl//41 .//MAD//punct//1

10.3.6 Åtgärd L2a: Information från myndigheter till konsumenter och aktörer i livsmedelskedjan;Från//PP//case//3 ett//DT|NEU|SIN|IND//det//3 teoretiskt//JJ|POS|NEU|SIN|IND|NOM//amod//3 perspektiv//NN|NEU|SIN|IND|NOM//obl//19 kan//VB|PRS|AKT//aux//19 de//DT|UTR/NEU|PLU|DEF//det//6 problem//NN|NEU|PLU|IND|NOM//nsubj:pass//19 som//HP|-|-|-//nsubj:pass//8 identifierats//VB|SUP|SFO//acl:relcl//6 med//PP//case//12 avseende//NN|NEU|SIN|IND|NOM//fixed//9 på//PP//fixed//9 BPA//PM|NOM//obl//8 i//PP//case//14 livsmedelsförpackningar//NN|UTR|PLU|IND|NOM//nmod//12 av//PP//case//16 metall//NN|UTR|SIN|IND|NOM//nmod//14 i//PP//case//18 princip//NN|UTR|SIN|IND|NOM//nmod//14 betecknas//VB|PRS|SFO//ROOT//19 som//KN//mark//22 ett//DT|NEU|SIN|IND//det//22 marknadsmisslyckande//NN|NEU|SIN|IND|NOM//xcomp//19 med//PP//case//25 asymmetrisk//JJ|POS|UTR|SIN|IND|NOM//amod//25 information//NN|UTR|SIN|IND|NOM//nmod//22 .//MAD//punct//19
10.3.6 Åtgärd L2a: Information från myndigheter till konsumenter och aktörer i livsmedelskedjan;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//28 betyder//VB|PRS|AKT//parataxis//19 att//SN//mark//34 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 parter//NN|UTR|PLU|IND|NOM//nsubj//34 i//PP//case//33 livsmedelskedjan//NN|UTR|SIN|DEF|NOM//nmod//31 har//VB|PRS|AKT//ccomp//28 tillgång//NN|UTR|SIN|IND|NOM//obj//34 till//PP//case//38 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//38 förhandsinformation//NN|UTR|SIN|IND|NOM//nmod//35 om//PP//mark//41 såväl//KN//advmod//41 förekomst//NN|UTR|SIN|IND|NOM//obl//34 av//PP//case//43 BPA//PM|NOM//nmod//41 i//PP//case//45 förpackningar//NN|UTR|PLU|IND|NOM//nmod//43 som//KN//mark//48 potentiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//48 risker//NN|UTR|PLU|IND|NOM//nmod//41 för//PP//case//50 livsmedelskonsumenter//NN|UTR|PLU|IND|NOM//nmod//48 .//MAD//punct//28
10.3.6 Åtgärd L2a: Information från myndigheter till konsumenter och aktörer i livsmedelskedjan;"I//PP//case//53 teorin//NN|UTR|SIN|DEF|NOM//obl//57 skulle//VB|PRT|AKT//aux//57 problemet//NN|NEU|SIN|DEF|NOM//nsubj:pass//57 kunna//VB|INF|AKT//aux//57 lösas//VB|INF|SFO//parataxis//28 genom//PP//mark//62 att//SN//mark//62 alla//DT|UTR/NEU|PLU|IND/DEF//det//61 parter//NN|UTR|PLU|IND|NOM//nsubj//62 får//VB|PRS|AKT//advcl//57 tillgång//NN|UTR|SIN|IND|NOM//obj//62 till//PP//case//65 information//NN|UTR|SIN|IND|NOM//nmod//63 ;//MID//punct//62"
10.3.6 Åtgärd L2a: Information från myndigheter till konsumenter och aktörer i livsmedelskedjan;till//PP//advmod//70 exempel//NN|NEU|SIN|IND|NOM//fixed//67 om//PP//case//70 förekomst//NN|UTR|SIN|IND|NOM//obl//62 av//PP//case//72 BPA//PM|NOM//nmod//70 i//PP//case//74 livsmedelsförpackningar//NN|UTR|PLU|IND|NOM//nmod//72 av//PP//case//76 metall//NN|UTR|SIN|IND|NOM//nmod//74 och//KN//cc//81 vilka//HD|UTR/NEU|PLU|IND//det//79 risker//NN|UTR|PLU|IND|NOM//obj//81 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//81 innebär//VB|PRS|AKT//conj//62 .//MID//punct//28
10.3.6 Åtgärd L2a: Information från myndigheter till konsumenter och aktörer i livsmedelskedjan;Åtgärdsalternativen//NN|UTR|SIN|DEF|NOM//amod//84 L2a//PM|NOM//nsubj//91 ,//MID//punct//86 L2b//PM|NOM//conj//84 och//KN//cc//88 L2c//NN|UTR|PLU|IND|NOM//conj//84 är//VB|PRS|AKT//cop//91 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//91 varianter//NN|UTR|PLU|IND|NOM//parataxis//28 på//PP//case//93 åtgärder//NN|UTR|PLU|IND|NOM//nmod//91 för//PP//mark//96 att//IE//mark//96 öka//VB|INF|AKT//acl//91 tillgången//NN|UTR|SIN|DEF|NOM//obj//96 på//PP//case//99 information//NN|UTR|SIN|IND|NOM//nmod//97 för//PP//case//102 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//102 parter//NN|UTR|PLU|IND|NOM//nmod//99 på//PP//case//104 marknaden//NN|UTR|SIN|DEF|NOM//obl//96 .//MAD//punct//19
