och strukturell diskriminering;Redaktörer//NN|UTR|PLU|IND|NOM//ROOT//0 ://MID//punct//0
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Vård av omskurna kvinnor i Sverige;"En//DT|UTR|SIN|IND//det//66 del//NN|UTR|SIN|IND|NOM//nmod//67 vårdgivare//NN|UTR|PLU|IND|NOM//nsubj//68 förklarade//VB|PRT|AKT//parataxis//17 att//SN//mark//76 bristen//NN|UTR|SIN|DEF|NOM//nsubj//76 på//PP//case//72 riktlinjer//NN|UTR|PLU|IND|NOM//nmod//70 på//PP//case//75 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//75 klinik//NN|UTR|SIN|IND|NOM//nmod//72 beror//VB|PRS|AKT//ccomp//68 på//PP//mark//80 att//SN//mark//80 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//80 finns//VB|PRS|SFO//advcl//76 så//AB//advmod//80 få//JJ|POS|UTR/NEU|PLU|IND|NOM//nsubj//80 omskurna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//84 kvinnor//NN|UTR|PLU|IND|NOM//obj//82 (//PAD//punct//84 Widmark//PM|NOM//appos//84 m.fl.//AB|AN//conj//86 ,//MID//punct//86 2002//RG|NOM//nummod//86 ;//MID//punct//84"
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Vård av omskurna kvinnor i Sverige;Widmark//PM|NOM//nsubj//80 ,//MID//punct//91 2005//RG|NOM//nummod//91 )//PAD//punct//80 .//MAD//punct//68
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Vård av omskurna kvinnor i Sverige;Samtidigt//AB//mark//100 som//HA//fixed//96 allt//DT|NEU|SIN|IND/DEF//det//99 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//100 visar//VB|PRS|AKT//advcl//108 hur//HA//advmod//102 marginaliserat//VB|SUP|AKT//amod//103 FGC//PM|NOM//nsubj//106 är//VB|PRS|AKT//cop//106 i//PP//case//106 vårdrutinerna//NN|UTR|PLU|DEF|NOM//obj//100 ,//MID//punct//100 ger//VB|PRS|AKT//parataxis//68 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//108 även//AB//advmod//108 stöd//NN|NEU|SIN|IND|NOM//obj//108 åt//PP//case//113 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//108 som//HP|-|-|-//mark//116 omskurna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//116 kvinnor//NN|UTR|PLU|IND|NOM//xcomp//108 i//PP//case//118 Sverige//PM|NOM//nmod//116 har//VB|PRS|AKT//aux//120 pekat//VB|SUP|AKT//conj//68 på//PP//compound:prt//120 ,//MID//punct//68 nämligen//AB//advmod//132 att//SN//mark//132 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//126 problem//NN|NEU|PLU|IND|NOM//nsubj//132 med//PP//case//128 strävandena//NN|NEU|PLU|DEF|NOM//nmod//126 att//IE//mark//130 utrota//VB|INF|AKT//acl//128 sedvänjan//NN|UTR|SIN|DEF|NOM//obj//130 beror//VB|PRS|AKT//advcl//68 på//PP//mark//138 att//SN//mark//138 man//PN|UTR|SIN|IND|SUB//nsubj//138 i//PP//case//137 utrotningssträvandena//NN|NEU|PLU|DEF|NOM//obl//138 ignorerar//VB|PRS|AKT//advcl//132 de//DT|UTR/NEU|PLU|DEF//det//141 skilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//141 innebörderna//NN|UTR|PLU|DEF|NOM//obj//138 i//PP//case//143 FGC//PM|NOM//nmod//141 ,//MID//punct//141 kvinnornas//NN|UTR|PLU|DEF|GEN//nmod:poss//146 erfarenheter//NN|UTR|PLU|IND|NOM//obj//138 och//KN//cc//149 de//DT|UTR/NEU|PLU|DEF//det//149 förändringar//NN|UTR|PLU|IND|NOM//conj//146 som//HP|-|-|-//nsubj//151 sker//VB|PRS|AKT//acl:relcl//149 i//PP//case//155 de//DT|UTR/NEU|PLU|DEF//det//155 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//155 grupperna//NN|UTR|PLU|DEF|NOM//obl//151 (//PAD//punct//155 Ahlberg//PM|NOM//appos//155 m.fl.//AB|AN//conj//155 ,//MID//punct//160 2004//RG|NOM//nmod//158 )//PAD//punct//149 ,//MID//punct//166 för//PP//mark//166 att//IE//mark//166 inte//AB//advmod//166 tala//VB|INF|AKT//conj//138 om//PP//case//170 personalens//NN|UTR|SIN|DEF|GEN//nmod:poss//170 negativa//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//170 inställning//NN|UTR|SIN|IND|NOM//obl//166 till//PP//case//173 omskurna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//173 kvinnor//NN|UTR|PLU|IND|NOM//nmod//170 som//HP|-|-|-//nsubj//175 framgår//VB|PRS|AKT//acl:relcl//173 av//PP//case//177 nedanstående//NN|NEU|SIN|IND|NOM//obl//175 ://MAD//punct//17
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Vård av omskurna kvinnor i Sverige;Kvinnorna//NN|UTR|PLU|DEF|NOM//nsubj//10 ,//MID//punct//0 särskilt//AB//advmod//3 de//PN|UTR/NEU|PLU|DEF|SUB//appos//0 som//HP|-|-|-//nsubj//5 föder//VB|PRS|AKT//acl:relcl//3 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//7 barn//NN|NEU|PLU|IND|NOM//obj//5 i//PP//advmod//10 följd//NN|UTR|SIN|IND|NOM//fixed//8 känner//VB|PRS|AKT//ROOT//10 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//10 ovälkomna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//10 .//MAD//punct//10
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Vård av omskurna kvinnor i Sverige;"De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//16 är//VB|PRS|AKT//cop//16 trötta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//10 på//PP//mark//19 att//IE//mark//19 höra//VB|INF|AKT//advcl//16 ;//MID//punct//16 ”//PAD//punct//26"
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Vård av omskurna kvinnor i Sverige;det//PN|NEU|SIN|DEF|SUB/OBJ//expl//26 är//VB|PRS|AKT//cop//26 ditt//PS|NEU|SIN|DEF//nmod:poss//26 eget//JJ|POS|NEU|SIN|IND/DEF|NOM//amod//26 fel//NN|NEU|SIN|IND|NOM//parataxis//16 att//SN//mark//30 du//PN|UTR|SIN|DEF|SUB//nsubj//30 är//VB|PRS|AKT//cop//30 sjuk//JJ|POS|UTR|SIN|IND|NOM//acl//26 ,//MID//punct//34 eftersom//SN//mark//34 du//PN|UTR|SIN|DEF|SUB//nsubj//34 föder//VB|PRS|AKT//conj//30 barn//NN|NEU|PLU|IND|NOM//obj//34 varje//DT|UTR/NEU|SIN|IND//det//37 år//NN|NEU|SIN|IND|NOM//obl//34 (//PAD//punct//37 Ahlberg//PM|NOM//appos//37 m.fl.//AB|AN//conj//39 ,//MID//punct//42 2004//RG|NOM//conj//39 )//PAD//punct//34 .//MAD//punct//26
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Vård av omskurna kvinnor i Sverige;Diskussionen//NN|UTR|SIN|DEF|NOM//nsubj//2 ovan//AB//nmod//0 visar//VB|PRS|AKT//ROOT//2 att//SN//mark//10 den//DT|UTR|SIN|DEF//det//5 vård//NN|UTR|SIN|IND|NOM//nsubj//10 som//HP|-|-|-//nsubj:pass//7 erbjuds//VB|PRS|SFO//acl:relcl//5 inte//AB//advmod//10 är//VB|PRS|AKT//cop//10 optimal//JJ|POS|UTR|SIN|IND|NOM//ccomp//2 eftersom//SN//mark//13 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//13 saknas//VB|PRS|SFO//advcl//10 lämplig//JJ|POS|UTR|SIN|IND|NOM//amod//15 utbildning//NN|UTR|SIN|IND|NOM//nsubj:pass//13 ,//MID//punct//15 vårdpersonalen//NN|UTR|SIN|DEF|NOM//nsubj//18 har//VB|PRS|AKT//conj//10 en//DT|UTR|SIN|IND//det//21 negativ//JJ|POS|UTR|SIN|IND|NOM//amod//21 inställning//NN|UTR|SIN|IND|NOM//obj//18 och//KN//cc//23 fokuserar//VB|PRS|AKT//conj//18 på//PP//case//25 lagförbudet//NN|NEU|SIN|DEF|NOM//obl//23 i//PP//advmod//23 stället//NN|NEU|SIN|DEF|NOM//fixed//26 för//PP//fixed//26 på//PP//case//30 service//NN|UTR|SIN|IND|NOM//obl//23 .//MID//punct//2
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Vård av omskurna kvinnor i Sverige;Så//AB//advmod//36 även//AB//mark//36 om//SN//fixed//33 männen//NN|UTR|PLU|DEF|NOM//nsubj:pass//36 uppmuntras//VB|PRS|SFO//advcl//2 att//IE//mark//38 följa//VB|INF|AKT//xcomp//36 med//PL//case//40 kvinnorna//NN|UTR|PLU|DEF|NOM//obl//38 till//PP//case//42 mödravårdscentralen//NN|UTR|SIN|DEF|NOM//obl//38 och//KN//cc//45 att//IE//mark//45 vara//VB|INF|AKT//conj//38 med//PL//compound:prt//45 under//PP//case//48 förlossningen//NN|UTR|SIN|DEF|NOM//obl//45 ,//MID//punct//36 hur//HA//advmod//53 kan//VB|PRS|AKT//aux//53 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//53 bli//VB|INF|AKT//ccomp//2 faktiskt//AB|POS//advmod//55 delaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//53 i//PP//case//57 processerna//NN|UTR|PLU|DEF|NOM//obl//53 med//PP//case//60 den//DT|UTR|SIN|DEF//det//60 inställning//NN|UTR|SIN|IND|NOM//obl//53 som//HP|-|-|-//obj//63 vårdpersonalen//NN|UTR|SIN|DEF|NOM//nsubj//63 har//VB|PRS|AKT//acl:relcl//60 och//KN//cc//66 det//DT|NEU|SIN|DEF//det//66 sätt//NN|NEU|SIN|IND|NOM//conj//60 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//68 beskriver//VB|PRS|AKT//acl:relcl//66 män//NN|UTR|PLU|IND|NOM//obj//68 på//PP//case//77 i//PP//case//77 samband//NN|NEU|SIN|IND|NOM//fixed//71 med//PP//case//77 de//DT|UTR/NEU|PLU|DEF//det//77 omskurna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//77 kvinnornas//NN|UTR|PLU|DEF|GEN//nmod:poss//77 sexualitet//NN|UTR|SIN|IND|NOM//obl//68 ?//MID//punct//2
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Vård av omskurna kvinnor i Sverige;Eftersom//SN//mark//82 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//82 inte//AB//advmod//82 finns//VB|PRS|SFO//advcl//90 några//DT|UTR/NEU|PLU|IND//det//84 uppgifter//NN|UTR|PLU|IND|NOM//nsubj//82 om//PP//case//88 männens//NN|UTR|PLU|DEF|GEN//nmod:poss//88 faktiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//88 delaktighet//NN|UTR|SIN|IND|NOM//nmod//84 ,//MID//punct//90 kvarstår//VB|PRS|AKT//parataxis//2 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//90 som//KN//case//94 en//DT|UTR|SIN|IND//det//94 fråga//NN|UTR|SIN|IND|NOM//obl//90 att//IE//mark//96 undersöka//VB|INF|AKT//acl//94 .//MAD//punct//90
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Vård av omskurna kvinnor i Sverige;Att//SN//mark//100 männen//NN|UTR|PLU|DEF|NOM//nsubj//100 är//VB|PRS|AKT//advcl//104 med//PL//compound:prt//100 under//PP//case//103 förlossningen//NN|UTR|SIN|DEF|NOM//obl//100 verkar//VB|PRS|AKT//conj//2 dock//AB//advmod//104 ge//VB|INF|AKT//xcomp//104 barnmorskorna//NN|UTR|PLU|DEF|NOM//iobj//106 en//DT|UTR|SIN|IND//det//110 motsägelsefull//JJ|POS|UTR|SIN|IND|NOM//amod//110 bild//NN|UTR|SIN|IND|NOM//obj//106 som//HP|-|-|-//nsubj//112 ifrågasätter//VB|PRS|AKT//acl:relcl//110 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//115 etnocentriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//115 åsikter//NN|UTR|PLU|IND|NOM//obj//112 .//MAD//punct//104
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Vård av omskurna kvinnor i Sverige;Trots//PP//mark//122 att//SN//fixed//117 dessa//DT|UTR/NEU|PLU|DEF//det//120 möten//NN|NEU|PLU|IND|NOM//nsubj//122 inte//AB//advmod//122 verkar//VB|PRS|AKT//advcl//129 ha//VB|INF|AKT//aux//124 blottat//VB|SUP|AKT//xcomp//122 de//DT|UTR/NEU|PLU|DEF//det//127 etnocentriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//127 perspektiven//NN|NEU|PLU|DEF|NOM//obj//124 ,//MID//punct//129 kvarstår//VB|PRS|AKT//parataxis//2 även//AB//advmod//129 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//129 som//KN//mark//134 en//DT|UTR|SIN|IND//det//134 fråga//NN|UTR|SIN|IND|NOM//acl//131 för//PP//case//137 kommande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//137 studier//NN|UTR|PLU|IND|NOM//nmod//134 .//MAD//punct//129
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Vård av omskurna kvinnor i Sverige;I//PP//case//141 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//141 avsnitt//NN|NEU|SIN|IND|NOM//obl//142 presenteras//VB|PRS|SFO//parataxis//129 empiriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//144 data//NN|NEU|PLU|IND|NOM//nsubj:pass//142 och//KN//cc//146 analysen//NN|UTR|SIN|DEF|NOM//conj//144 av//PP//case//148 data//NN|NEU|PLU|IND|NOM//nmod//146 i//PP//case//150 barnmorskestudien//NN|UTR|SIN|DEF|NOM//nmod//148 (//PAD//punct//142 Leval//PM|NOM//appos//142 m.fl.//AB|AN//conj//152 ,//MID//punct//155 2004//RG|NOM//conj//152 )//PAD//punct//142 .//MAD//punct//2

3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Empiriska data om sexualiteten hos omskurna kvinnor;Även//AB//mark//3 om//SN//fixed//0 hänvisning//NN|UTR|SIN|IND|NOM//nsubj:pass//3 gjorts//VB|SUP|SFO//advcl//17 till//PP//case//6 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 uppsättningar//NN|UTR|PLU|IND|NOM//obl//3 data//NN|NEU|PLU|IND|NOM//nsubj:pass//3 från//PP//case//11 bland//PP//case//11 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//11 kvinnor//NN|UTR|PLU|IND|NOM//nmod//7 ,//MID//punct//13 barnmorskor//NN|UTR|PLU|IND|NOM//conj//11 och//KN//cc//15 gynekologer//NN|UTR|PLU|IND|NOM//conj//11 ,//MID//punct//7 baseras//VB|PRS|SFO//ROOT//17 den//DT|UTR|SIN|DEF//det//20 empiriska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//20 delen//NN|UTR|SIN|DEF|NOM//nsubj:pass//17 på//PP//case//22 analys//NN|UTR|SIN|IND|NOM//nmod//20 av//PP//case//24 data//NN|NEU|PLU|IND|NOM//nmod//22 från//PP//case//26 fokusgruppdiskussioner//NN|UTR|PLU|IND|NOM//nmod//24 och//KN//cc//28 intervjuer//NN|UTR|PLU|IND|NOM//conj//26 med//PP//case//31 26//RG|NOM//nummod//31 barnmorskor//NN|UTR|PLU|IND|NOM//nmod//28 i//PP//case//33 Sverige//PM|NOM//nmod//28 ,//MID//punct//33 som//HP|-|-|-//nsubj//37 främst//AB|SUV//advmod//37 belyser//VB|PRS|AKT//acl:relcl//33 hur//HA//advmod//40 barnmorskorna//NN|UTR|PLU|DEF|NOM//nsubj//40 såg//VB|PRT|AKT//ccomp//37 på//PP//case//42 sexualiteten//NN|UTR|SIN|DEF|NOM//obl//40 när//HA//mark//45 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//45 diskuterade//VB|PRT|AKT//advcl//40 förlossningsvården//NN|UTR|SIN|DEF|NOM//obj//45 för//PP//case//49 omskurna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//49 kvinnor//NN|UTR|PLU|IND|NOM//obl//45 (//PAD//punct//49 Leval//PM|NOM//appos//49 m.fl.//AB|AN//conj//51 ,//MID//punct//54 2004//RG|NOM//conj//51 )//PAD//punct//49 .//MAD//punct//57
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Empiriska data om sexualiteten hos omskurna kvinnor;Barnmorskorna//NN|UTR|PLU|DEF|NOM//nsubj:pass//112 som//HP|-|-|-//nsubj//59 deltog//VB|PRT|AKT//acl:relcl//57 var//VB|PRT|AKT//cop//62 alla//DT|UTR/NEU|PLU|IND/DEF//det//62 kvinnor//NN|UTR|PLU|IND|NOM//ccomp//59 i//PP//case//64 åldrarna//NN|UTR|PLU|DEF|NOM//nmod//65 37–53//RG|NOM//nummod//66 år//NN|NEU|PLU|IND|NOM//nmod//62 ,//MID//punct//62 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//69 erfarenheter//NN|UTR|PLU|IND|NOM//conj//57 som//KN//obj//72 barnmorskor//NN|UTR|PLU|IND|NOM//nsubj//72 varierade//VB|PRT|AKT//acl:relcl//69 mellan//PP//case//74 5//RG|NOM//nummod//77 och//KN//cc//74 33//RG|NOM//nummod//74 år//NN|NEU|PLU|IND|NOM//obl//72 .//MAD//punct//57
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Empiriska data om sexualiteten hos omskurna kvinnor;Barnmorskorna//NN|UTR|PLU|DEF|NOM//nsubj//80 rapporterade//VB|PRT|AKT//parataxis//57 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//82 grader//NN|UTR|PLU|IND|NOM//obj//80 av//PP//case//84 kontakt//NN|UTR|SIN|IND|NOM//nmod//82 med//PP//advmod//80 och//KN//cc//87 erfarenhet//NN|UTR|SIN|IND|NOM//conj//80 av//PP//case//89 vård//NN|UTR|SIN|IND|NOM//nmod//87 av//PP//case//92 omskurna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//92 kvinnor//NN|UTR|PLU|IND|NOM//nmod//89 ,//MID//punct//96 några//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//96 hade//VB|PRT|AKT//aux//96 tagit//VB|SUP|AKT//conj//80 hand//NN|UTR|SIN|IND|NOM//compound:prt//96 om//PP//case//100 ganska//AB//advmod//100 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//96 ,//MID//punct//106 medan//SN//mark//106 andra//PN|UTR/NEU|PLU|IND|SUB/OBJ//nsubj//106 var//VB|PRT|AKT//cop//106 mindre//AB|KOM//amod//106 erfarna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//96 .//MAD//punct//106
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Empiriska data om sexualiteten hos omskurna kvinnor;För//PP//mark//110 att//IE//mark//110 inleda//VB|INF|AKT//advcl//112 diskussionen//NN|UTR|SIN|DEF|NOM//obj//110 informerades//VB|PRT|SFO//conj//17 barnmorskorna//NN|UTR|PLU|DEF|NOM//obj//112 om//PP//case//115 resultaten//NN|NEU|PLU|DEF|NOM//nmod//113 från//PP//case//119 en//DT|UTR|SIN|IND//det//119 tidigare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//119 studie//NN|UTR|SIN|IND|NOM//nmod//115 (//PAD//punct//121 Ahlberg//PM|NOM//obl:agent//112 m.fl.//AB|AN//conj//121 ,//MID//punct//124 2004//RG|NOM//conj//121 )//PAD//punct//124 där//HA//advmod//130 somaliska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//128 kvinnor//NN|UTR|PLU|IND|NOM//nsubj//130 hade//VB|PRT|AKT//aux//130 sagt//VB|SUP|AKT//acl:relcl//121 att//SN//mark//134 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//134 inte//AB//advmod//134 ansåg//VB|PRT|AKT//ccomp//130 att//SN//mark//140 förlossningsvården//NN|UTR|SIN|DEF|NOM//nsubj//140 i//PP//case//138 Sverige//PM|NOM//nmod//136 var//VB|PRT|AKT//cop//140 optimal//JJ|POS|UTR|SIN|IND|NOM//ccomp//134 .//MAD//punct//112
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Empiriska data om sexualiteten hos omskurna kvinnor;Fyra//RG|NOM//nummod//1 teman//NN|NEU|PLU|IND|NOM//nsubj:pass//4 från//PP//case//3 analysen//NN|UTR|SIN|DEF|NOM//nmod//1 diskuterades//VB|PRT|SFO//ROOT//4 ,//MID//punct//10 bland//PP//case//10 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//6 ://MID//punct//6
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Empiriska data om sexualiteten hos omskurna kvinnor;"etnocentriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 projiceringar//NN|UTR|PLU|IND|NOM//obl//4 av//PP//case//12 sexualitet//NN|UTR|SIN|IND|NOM//nmod//10 ;//MID//punct//4"
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Empiriska data om sexualiteten hos omskurna kvinnor;"det//DT|NEU|SIN|DEF//det//15 paradoxala//JJ|POS|UTR/NEU|SIN|DEF|NOM//parataxis//4 i//PP//mark//18 att//IE//mark//18 veta//VB|INF|AKT//acl//15 att//SN//mark//22 man//PN|UTR|SIN|IND|SUB//nsubj//22 inte//AB//advmod//22 kan//VB|PRS|AKT//ccomp//18 och//KN//cc//26 ändå//AB//advmod//26 inte//AB//advmod//26 skaffa//VB|INF|AKT//conj//22 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//iobj//26 kunskap//NN|UTR|SIN|IND|NOM//obj//26 om//PP//case//30 omskärelse//NN|UTR|SIN|IND|NOM//nmod//28 och//KN//cc//32 sexualitet//NN|UTR|SIN|IND|NOM//conj//30 ;//MID//punct//22"
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Empiriska data om sexualiteten hos omskurna kvinnor;"synen//NN|UTR|SIN|DEF|NOM//obj//22 på//PP//case//38 de//DT|UTR/NEU|PLU|DEF//det//38 omskurna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//38 kvinnorna//NN|UTR|PLU|DEF|NOM//nmod//34 som//KN//mark//40 maktlösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//advcl//22 ;//MID//punct//22"
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Empiriska data om sexualiteten hos omskurna kvinnor;att//SN//mark//44 BBavdelningarna//NN|UTR|PLU|DEF|NOM//nsubj//44 fungerar//VB|PRS|AKT//ccomp//22 som//KN//case//47 en//DT|UTR|SIN|IND//det//47 plats//NN|UTR|SIN|IND|NOM//obl//44 där//HA//advmod//60 barnmorskornas//NN|UTR|PLU|DEF|GEN//nmod:poss//50 åsikter//NN|UTR|PLU|IND|NOM//nsubj:pass//60 om//PP//case//54 maskulina//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod:poss//54 hegemoniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 normer//NN|UTR|PLU|IND|NOM//nmod//50 och//KN//cc//57 afrikanska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 män//NN|UTR|PLU|IND|NOM//conj//54 i//PP//case//50 synnerhet//NN|UTR|SIN|IND|NOM//fixed//58 ifrågasätts//VB|PRS|SFO//acl:relcl//47 .//MID//punct//15
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Empiriska data om sexualiteten hos omskurna kvinnor;De//DT|UTR/NEU|PLU|DEF//det//64 fyra//RG|NOM//nummod//64 temana//NN|NEU|PLU|DEF|NOM//nsubj:pass//65 utvecklas//VB|PRS|SFO//parataxis//4 närmare//AB|KOM//advmod//65 med//PP//case//68 citat//NN|NEU|PLU|IND|NOM//obl//65 från//PP//case//70 intervjuerna//NN|UTR|PLU|DEF|NOM//nmod//68 och//KN//cc//72 samtal//NN|NEU|PLU|IND|NOM//conj//70 från//PP//case//74 fokusgruppsdiskussioner//NN|UTR|PLU|IND|NOM//nmod//72 .//MAD//punct//4

3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Etnocentrisk projicering av sexualitet;Barnmorskorna//NN|UTR|PLU|DEF|NOM//nsubj//1 visade//VB|PRT|AKT//ROOT//1 liten//JJ|POS|UTR|SIN|IND|NOM//amod//3 förståelse//NN|UTR|SIN|IND|NOM//obj//1 för//PP//case//8 de//DT|UTR/NEU|PLU|DEF//det//8 omskurna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//8 kvinnornas//NN|UTR|PLU|DEF|GEN//nmod:poss//8 sexualitet//NN|UTR|SIN|IND|NOM//obl//1 .//MAD//punct//1
3 Vårdmöten som strider mot svenska barnmorskors etnocentriska syn på sexualiteten hos omskurna invandrarkvinnor / Etnocentrisk projicering av sexualitet;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//11 verkade//VB|PRT|AKT//parataxis//1 oförmögna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//11 att//IE//mark//14 fatta//VB|INF|AKT//acl//12 att//SN//mark//20 de//DT|UTR/NEU|PLU|DEF//det//18 omskurna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//18 kvinnorna//NN|UTR|PLU|DEF|NOM//nsubj//20 kunde//VB|PRT|AKT//aux//20 ha//VB|INF|AKT//ccomp//14 någon//DT|UTR|SIN|IND//det//22 sexualitet//NN|UTR|SIN|IND|NOM//obj//20 kvar//PL//advmod//20 och//KN//cc//25 beskrev//VB|PRT|AKT//conj//20 sexualiteten//NN|UTR|SIN|DEF|NOM//obj//25 som//KN//case//30 ett//DT|NEU|SIN|IND//det//30 fristående//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 väsen//NN|NEU|SIN|IND|NOM//obl//25 ,//MID//punct//25 med//PP//case//33 potential//NN|UTR|SIN|IND|NOM//obl//25 att//IE//mark//35 utplånas//VB|INF|SFO//acl//33 .//MID//punct//11
