Urkunden I T iden ;–//RG|NOM//punct//3 en//DT|UTR|SIN|IND//det//3 straffrättslig//JJ|POS|UTR|SIN|IND|NOM//amod//3 anpassning//NN|UTR|SIN|IND|NOM//ROOT//3
5 IT-användningens utveckling och rättslig anpassning;Skillnaderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//32 mellan//PP//case//21 handlingar//NN|UTR|PLU|IND|NOM//nmod//19 som//HP|-|-|-//nsubj:pass//23 används//VB|PRS|SFO//acl:relcl//21 i//PP//case//27 denna//DT|UTR|SIN|DEF//det//27 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//27 miljö//NN|UTR|SIN|IND|NOM//obl//23 respektive//AB//advmod//23 i//PP//case//30 pappersmiljö//NN|UTR|SIN|IND|NOM//obl//23 har//VB|PRS|AKT//aux//32 tagits//VB|SUP|SFO//parataxis//10 upp//PL//compound:prt//32 i//PP//case//36 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//36 lagstiftningsärenden//NN|NEU|PLU|IND|NOM//obl//32 ,//MID//punct//36 bl.a.//AB|AN//advmod//40 i//PP//case//40 motiven//NN|NEU|PLU|DEF|NOM//obl//32 till//PP//case//42 bokföringslagen//NN|UTR|SIN|DEF|NOM//nmod//40 (//PAD//punct//44 1999:1078//RG|NOM//appos//42 )//PAD//punct//44 där//HA//advmod//49 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//48 beskrivning//NN|UTR|SIN|IND|NOM//nsubj:pass//49 getts//VB|SUP|SFO//acl:relcl//42 (//PAD//punct//49 prop//NN|UTR|SIN|IND|NOM//conj//42 .//MAD//punct//32
5 IT-användningens utveckling och rättslig anpassning;1998/99:130//RG|NOM//nummod//54 s.//NN|AN//nmod//55 243//RG|NOM//obl//32 )//PAD//punct//10 ://MAD//punct//10
5 IT-användningens utveckling och rättslig anpassning;Pappersbaserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//1 handlingar//NN|UTR|PLU|IND|NOM//nsubj:pass//3 kan//VB|PRS|AKT//aux//3 sägas//VB|INF|SFO//ROOT//3 bestå//VB|INF|AKT//xcomp//3 av//PP//case//7 tre//RG|NOM//nummod//7 delar//NN|UTR|PLU|IND|NOM//obl//4 med//PP//case//11 varsin//PS|UTR|SIN|DEF//amod//11 urskiljbar//JJ|POS|UTR|SIN|IND|NOM//amod//11 funktion//NN|UTR|SIN|IND|NOM//nmod//7 vilka//HP|UTR/NEU|PLU|IND//nsubj//14 tillsammans//AB//advmod//14 utgör//VB|PRS|AKT//acl:relcl//7 en//DT|UTR|SIN|IND//det//16 helhet//NN|UTR|SIN|IND|NOM//obj//14 ://MID//punct//7 –//PAD//punct//19
5 IT-användningens utveckling och rättslig anpassning;bäraren//NN|UTR|SIN|DEF|NOM//appos//7 (//PAD//punct//19 papperet//NN|NEU|SIN|DEF|NOM//conj//19 )//PAD//punct//19 –//PAD//punct//24 texten//NN|UTR|SIN|DEF|NOM//appos//7 (//PAD//punct//26 uppgifterna//NN|UTR|PLU|DEF|NOM//appos//24 )//PAD//punct//26 –//RG|NOM//punct//29 utställarangivelsen//NN|UTR|SIN|DEF|NOM//conj//24 (//PAD//punct//29 t.ex.//AB|AN//advmod//33 en//DT|UTR|SIN|IND//det//33 underskrift//NN|UTR|SIN|IND|NOM//appos//29 )//PAD//punct//29 .//MAD//punct//3
5 IT-användningens utveckling och rättslig anpassning;Sambandet//NN|NEU|SIN|DEF|NOM//nsubj//7 mellan//PP//case//2 bärare//NN|UTR|SIN|IND|NOM//nmod//0 ,//MID//punct//4 text//NN|UTR|SIN|IND|NOM//conj//2 och//KN//cc//6 utställarangivelse//NN|UTR|SIN|IND|NOM//conj//2 framstår//VB|PRS|AKT//ROOT//7 som//KN//mark//10 så//AB//advmod//10 självklara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//7 att//SN//mark//17 endast//AB//advmod//13 bäraren//NN|UTR|SIN|DEF|NOM//nsubj:pass//17 (//PAD//punct//13 papperet//NN|NEU|SIN|DEF|NOM//appos//13 )//PAD//punct//13 nämns//VB|PRS|SFO//advcl//7 ,//MID//punct//17 t.ex.//AB|AN//advmod//21 en//DT|UTR|SIN|IND//det//21 faktura//NN|UTR|SIN|IND|NOM//appos//17 .//MAD//punct//7
5 IT-användningens utveckling och rättslig anpassning;Papperet//NN|NEU|SIN|DEF|NOM//nsubj//24 avgränsar//VB|PRS|AKT//parataxis//7 och//KN//cc//26 strukturerar//VB|PRS|AKT//conj//24 på//PP//case//30 ett//DT|NEU|SIN|IND//det//30 varaktigt//JJ|POS|NEU|SIN|IND|NOM//amod//30 sätt//NN|NEU|SIN|IND|NOM//obl//26 en//DT|UTR|SIN|IND//det//32 sammanställning//NN|UTR|SIN|IND|NOM//obj//26 av//PP//case//35 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 uppgifter//NN|UTR|PLU|IND|NOM//nmod//32 .//MAD//punct//24
5 IT-användningens utveckling och rättslig anpassning;De//DT|UTR/NEU|PLU|DEF//nsubj//38 pappersbaserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//24 handlingarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//40 utseende//NN|NEU|SIN|IND|NOM//nsubj//43 är//VB|PRS|AKT//cop//43 alltid//AB//advmod//43 detsamma//PN|NEU|SIN|DEF|SUB/OBJ//xcomp//38 när//HA//mark//46 de//PN|UTR/NEU|PLU|DEF|SUB//det//46 framställs//VB|PRS|SFO//advcl//43 (//PAD//punct//50 den//DT|UTR|SIN|DEF//det//50 lagrade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//50 formen//NN|UTR|SIN|DEF|NOM//appos//38 )//PAD//punct//38 och//KN//cc//55 när//HA//mark//55 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//55 läses//VB|PRS|SFO//conj//24 (//PAD//punct//55 den//DT|UTR|SIN|DEF//det//59 läsbara//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//59 formen//NN|UTR|SIN|DEF|NOM//nsubj:pass//55 )//PAD//punct//59 .//MAD//punct//7
5 IT-användningens utveckling och rättslig anpassning;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//63 kännetecknas//VB|PRS|SFO//parataxis//7 också//AB//advmod//63 av//PP//mark//69 att//SN//mark//69 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//69 vanligen//AB//advmod//69 utgör//VB|PRS|AKT//advcl//63 unika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 exemplar//NN|NEU|PLU|IND|NOM//obj//69 .//MAD//punct//7
5 IT-användningens utveckling och rättslig anpassning;Maskinläsbara//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//5 (//PAD//punct//2 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//appos//0 )//PAD//punct//2 handlingar//NN|UTR|PLU|IND|NOM//conj//0 saknar//VB|PRS|AKT//ROOT//5 en//DT|UTR|SIN|IND//det//7 del//NN|UTR|SIN|IND|NOM//obj//5 av//PP//case//10 de//DT|UTR/NEU|PLU|DEF//det//10 egenskaper//NN|UTR|PLU|IND|NOM//nmod//7 som//HP|-|-|-//nsubj//12 utmärker//VB|PRS|AKT//acl:relcl//10 pappersbaserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//14 handlingar//NN|UTR|PLU|IND|NOM//obj//12 .//MAD//punct//5
5 IT-användningens utveckling och rättslig anpassning;Bäraren//NN|UTR|SIN|DEF|NOM//appos//5 ,//MID//punct//18 uppgifterna//NN|UTR|PLU|DEF|NOM//conj//16 och//KN//cc//20 utställarangivelsen//NN|UTR|SIN|DEF|NOM//conj//16 –//RG|NOM//punct//24 när//HA//mark//24 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 finns//VB|PRS|SFO//advcl//5 en//DT|UTR|SIN|IND//det//26 sådan//JJ|POS|UTR|SIN|IND|NOM//nsubj//24 –//NN|UTR|SIN|IND|NOM//punct//30 är//VB|PRS|AKT//cop//30 inte//AB//advmod//30 knutna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//5 till//PP//case//32 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obl//30 i//PP//case//38 samma//DT|UTR/NEU|SIN/PLU|IND//det//38 låsta//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//38 och//KN//cc//37 varaktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//35 form//NN|UTR|SIN|IND|NOM//obl//30 som//KN//mark//42 i//PP//case//42 en//DT|UTR|SIN|IND//det//42 pappershandling//NN|UTR|SIN|IND|NOM//nmod//38 .//MAD//punct//5
5 IT-användningens utveckling och rättslig anpassning;Elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 handlingar//NN|UTR|PLU|IND|NOM//nsubj//49 är//VB|PRS|AKT//cop//49 inte//AB//advmod//49 heller//AB//advmod//49 identiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//parataxis//5 i//PP//case//51 lagrad//PC|PRF|UTR|SIN|IND|NOM//amod//54 och//KN//cc//53 läsbar//JJ|POS|UTR|SIN|IND|NOM//amod//54 form//NN|UTR|SIN|IND|NOM//obl//49 .//MAD//punct//49
5 IT-användningens utveckling och rättslig anpassning;Beskrivningar//NN|UTR|PLU|IND|NOM//nsubj//60 av//PP//case//59 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 handlingar//NN|UTR|PLU|IND|NOM//nmod//56 tar//VB|PRS|AKT//conj//49 därför//AB//advmod//60 i//PP//advmod//60 stället//NN|NEU|SIN|DEF|NOM//fixed//62 ofta//AB|POS//advmod//60 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//66 informationen//NN|UTR|SIN|DEF|NOM//obj//60 till//PP//mark//71 utgångspunkt//NN|UTR|SIN|IND|NOM//fixed//67 såsom//HA//fixed//67 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//71 avses//VB|PRS|SFO//advcl//60 att//IE//mark//73 presenteras//VB|INF|SFO//xcomp//71 för//PP//case//75 läsaren//NN|UTR|SIN|DEF|NOM//obl//73 .//MAD//punct//49
5 IT-användningens utveckling och rättslig anpassning;Elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//78 handlingar//NN|UTR|PLU|IND|NOM//nsubj//79 utgör//VB|PRS|AKT//conj//5 inte//AB//advmod//79 heller//AB//advmod//79 unika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 exemplar//NN|NEU|PLU|IND|NOM//obj//79 .//MID//punct//5
5 IT-användningens utveckling och rättslig anpassning;"Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//87 går//VB|PRS|AKT//parataxis//5 i//PP//case//90 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//90 verket//NN|NEU|SIN|DEF|NOM//obl//87 inte//AB//advmod//87 att//IE//mark//97 på//PP//case//96 ett//DT|NEU|SIN|IND//det//96 naturligt//JJ|POS|NEU|SIN|IND|NOM//amod//96 sätt//NN|NEU|SIN|IND|NOM//obl//97 finna//VB|INF|AKT//csubj//87 ett//DT|NEU|SIN|IND//det//100 fysiskt//JJ|POS|NEU|SIN|IND|NOM//amod//100 föremål//NN|NEU|SIN|IND|NOM//obj//97 som//HP|-|-|-//nsubj:pass//103 kan//VB|PRS|AKT//aux//103 sägas//VB|INF|SFO//acl:relcl//100 utgöra//VB|INF|AKT//xcomp//103 själva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//106 dokumentet//NN|NEU|SIN|DEF|NOM//obj//104 ;//MID//punct//87"
5 IT-användningens utveckling och rättslig anpassning;det//DT|NEU|SIN|DEF//det//109 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//parataxis//87 som//HP|-|-|-//nsubj//111 finns//VB|PRS|SFO//acl:relcl//109 är//VB|PRS|AKT//cop//114 ett//DT|NEU|SIN|IND//det//114 originalinnehåll//NN|NEU|SIN|IND|NOM//nsubj//111 .//MAD//punct//114
5 IT-användningens utveckling och rättslig anpassning;I//PP//case//119 ett//DT|NEU|SIN|IND//det//119 ADB-baserat//PC|PRF|NEU|SIN|IND|NOM//amod//119 redovisningssystem//NN|NEU|SIN|IND|NOM//obl//120 söker//VB|PRS|AKT//conj//87 systemet//NN|NEU|SIN|DEF|NOM//obj//120 på//PP//case//123 kommando//NN|NEU|SIN|IND|NOM//obl//120 upp//PL//advmod//123 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//126 grunduppgifter//NN|UTR|PLU|IND|NOM//obj//123 och//KN//cc//128 sammanställer//VB|PRS|AKT//conj//120 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obj//128 till//PP//case//133 t.ex.//AB|AN//advmod//133 en//DT|UTR|SIN|IND//det//133 resultaträkning//NN|UTR|SIN|IND|NOM//obl//128 eller//KN//cc//136 ett//DT|NEU|SIN|IND//det//136 kontoutdrag//NN|NEU|SIN|IND|NOM//conj//133 från//PP//case//138 huvudbokföringen//NN|UTR|SIN|DEF|NOM//nmod//136 .//MAD//punct//5
5 IT-användningens utveckling och rättslig anpassning;Den//DT|UTR|SIN|DEF//nsubj//141 framtagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//parataxis//5 handlingen//NN|UTR|SIN|DEF|NOM//advmod//141 är//VB|PRS|AKT//cop//144 unik//JJ|POS|UTR|SIN|IND|NOM//conj//5 endast//AB//advmod//146 såvitt//SN//advmod//147 avser//VB|PRS|AKT//conj//5 innehållet//NN|NEU|SIN|DEF|NOM//obj//147 men//KN//cc//152 inte//AB//advmod//152 som//KN//mark//152 sak//NN|UTR|SIN|IND|NOM//conj//148 .//MAD//punct//5
5 IT-användningens utveckling och rättslig anpassning;På//PP//case//2 motsvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//2 sätt//NN|NEU|SIN|IND|NOM//obl//5 har//VB|PRS|AKT//aux//5 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nsubj:pass//5 uttalats//VB|SUP|SFO//ROOT//5 i//PP//case//7 motiven//NN|NEU|PLU|DEF|NOM//obl//5 till//PP//case//11 2002//RG|NOM//nummod//10 års//NN|NEU|SIN|IND|GEN//nmod:poss//11 ändringar//NN|UTR|PLU|IND|NOM//obl//5 i//PP//case//15 2//RG|NOM//nummod//14 kap.//NN|AN//nmod//15 tryckfrihetsförordningen//NN|UTR|SIN|DEF|NOM//nmod//11 (//PAD//punct//15 TF//PM|NOM//appos//15 )//PAD//punct//15 och//KN//cc//21 vid//PP//case//21 tillkomsten//NN|UTR|SIN|DEF|NOM//conj//15 av//PP//case//23 lagen//NN|UTR|SIN|DEF|NOM//nmod//21 (//PAD//punct//25 2000:832//RG|NOM//nmod//21 )//PAD//punct//25 om//PP//case//30 kvalificerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//30 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//30 signaturer//NN|UTR|PLU|IND|NOM//nmod//21 (//PAD//punct//30 signaturlagen//NN|UTR|SIN|DEF|NOM//appos//30 )//PAD//punct//30 ://MAD//punct//5
5 IT-användningens utveckling och rättslig anpassning;Karaktäristika//NN|NEU|PLU|IND|NOM//nsubj:pass//7 för//PP//case//5 traditionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 respektive//AB//amod//5 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 handlingar//NN|UTR|PLU|IND|NOM//nmod//0 kan//VB|PRS|AKT//aux//7 sammanfattas//VB|INF|SFO//ROOT//7 i//PP//case//12 enlighet//NN|UTR|SIN|IND|NOM//fixed//8 med//PP//case//12 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 figur//NN|UTR|SIN|IND|NOM//obl//7 ://MAD//punct//7
5 IT-användningens utveckling och rättslig anpassning;"Traditionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 handlingar//NN|UTR|PLU|IND|NOM//nsubj//6 a//NN|NEU|SIN|IND|NOM//nmod//1 )//PAD//punct//1 Är//VB|PRS|AKT//cop//6 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 saker//NN|UTR|PLU|IND|NOM//ROOT//6 b//NN|NEU|SIN|IND|NOM//nummod//6 )//PAD//punct//6 Sambandet//NN|NEU|SIN|DEF|NOM//nsubj//17 mellan//PP//case//11 bärare//NN|UTR|SIN|IND|NOM//nmod//9 ,//MID//punct//13 text//NN|UTR|SIN|IND|NOM//conj//11 och//KN//cc//15 utställarangivelse//NN|UTR|SIN|IND|NOM//conj//11 är//VB|PRS|AKT//cop//17 självklart//JJ|POS|NEU|SIN|IND|NOM//parataxis//6 och//KN//cc//19 beskrivs//VB|PRS|SFO//conj//17 utifrån//PP//case//21 pappersarket//NN|NEU|SIN|DEF|NOM//obl//19 c//NN|NEU|SIN|IND|NOM//nummod//21 )//PAD//punct//17 Är//VB|PRS|AKT//cop//26 fysiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//26 föremål//NN|NEU|PLU|IND|NOM//conj//17 ;//MID//punct//17"
5 IT-användningens utveckling och rättslig anpassning;originalexemplar//NN|UTR|PLU|IND|NOM//conj//17 som//HP|-|-|-//nsubj//30 innehåller//VB|PRS|AKT//acl:relcl//28 unika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 kännetecken//NN|NEU|PLU|IND|NOM//obj//30 ,//MID//punct//28 ofta//AB|POS//advmod//39 i//PP//case//39 form//NN|UTR|SIN|IND|NOM//fixed//35 av//PP//fixed//35 en//DT|UTR|SIN|IND//det//39 underskrift//NN|UTR|SIN|IND|NOM//appos//28 d//NN|NEU|SIN|IND|NOM//nmod//39 )//PAD//punct//28 Är//VB|PRS|AKT//cop//43 identiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//17 i//PP//case//45 lagrad//PC|PRF|UTR|SIN|IND|NOM//amod//48 och//KN//cc//47 läsbar//JJ|POS|UTR|SIN|IND|NOM//amod//48 form//NN|UTR|SIN|IND|NOM//obl//43 och//KN//cc//51 kan//VB|PRS|AKT//aux//51 läsas//VB|INF|SFO//conj//17 på//PP//case//54 ett//DT|NEU|SIN|IND//det//54 språk//NN|NEU|SIN|IND|NOM//obl//51 som//HP|-|-|-//nsubj//63 vanligtvis//AB//advmod//57 förstås//VB|PRS|SFO//advmod//63 utan//PP//case//60 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//60 träning//NN|UTR|SIN|IND|NOM//obl//57 e//NN|NEU|SIN|IND|NOM//nmod//60 )//PAD//punct//57 Härrör//VB|PRS|AKT//acl:relcl//54 direkt//AB|POS//advmod//63 från//PP//case//67 mänsklig//JJ|POS|UTR|SIN|IND|NOM//amod//67 tanke//NN|UTR|SIN|IND|NOM//obl//63
5 IT-användningens utveckling och rättslig anpassning;Elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 handlingar//NN|UTR|PLU|IND|NOM//nsubj:pass//6 a//NN|NEU|SIN|IND|NOM//nmod//1 )//PAD//punct//1 Bör//VB|PRS|AKT//aux//6 inte//AB//advmod//6 beskrivas//VB|INF|SFO//ROOT//6 som//KN//mark//8 saker//NN|UTR|PLU|IND|NOM//obl//6 b//NN|NEU|SIN|IND|NOM//obl//6 )//PAD//punct//6 Detta//DT|NEU|SIN|DEF//det//13 fysiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//13 samband//NN|NEU|SIN|IND|NOM//nsubj:pass//14 saknas//VB|PRS|SFO//parataxis//6 i//PP//case//17  //_SP////15 IT-miljö//NN|UTR|SIN|IND|NOM//obl//14 .//MAD//punct//6
5 IT-användningens utveckling och rättslig anpassning;Beskrivningarna//NN|UTR|PLU|DEF|NOM//nsubj//20 tar//VB|PRS|AKT//parataxis//6 sikte//NN|NEU|SIN|IND|NOM//obj//20 på//PP//case//23 informationen//NN|UTR|SIN|DEF|NOM//obl//20 c//PM|NOM//obl//20 )//PAD//punct//20 Är//VB|PRS|AKT//cop//28 inte//AB//advmod//28 unika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//20 som//KN//case//30 exemplar//NN|NEU|PLU|IND|NOM//nmod//28 .//MAD//punct//20
5 IT-användningens utveckling och rättslig anpassning;Det//DT|NEU|SIN|DEF//det//33 unika//JJ|POS|UTR/NEU|SIN|DEF|NOM//nsubj//37 är//VB|PRS|AKT//cop//37 ett//DT|NEU|SIN|IND//det//37 visst//JJ|POS|NEU|SIN|IND|NOM//amod//37 signalmönster//NN|NEU|SIN|IND|NOM//parataxis//20 som//HP|-|-|-//nsubj//40 kan//VB|PRS|AKT//aux//40 representera//VB|INF|AKT//acl:relcl//37 ett//DT|NEU|SIN|IND//det//42 originalinnehåll//NN|NEU|SIN|IND|NOM//obj//40 .//MAD//punct//20
5 IT-användningens utveckling och rättslig anpassning;Ett//DT|NEU|SIN|IND//det//45 exemplar//NN|NEU|SIN|IND|NOM//nsubj:pass//49 kan//VB|PRS|AKT//aux//49 normalt//AB|POS//advmod//49 inte//AB//advmod//49 skiljas//VB|INF|SFO//advcl//20 från//PP//case//53 ett//DT|NEU|SIN|IND//det//53 annat//JJ|POS|NEU|SIN|IND|NOM//amod//53 d//NN|NEU|SIN|IND|NOM//obl//49 )//PAD//punct//20 Är//VB|PRS|AKT//cop//57 inte//AB//advmod//57 identiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//20 i//PP//case//59 lagrad//PC|PRF|UTR|SIN|IND|NOM//amod//62 och//KN//cc//61 läsbar//JJ|POS|UTR|SIN|IND|NOM//amod//62 form//NN|UTR|SIN|IND|NOM//obl//57 och//KN//cc//67 kan//VB|PRS|AKT//aux//67 i//PP//case//66 princip//NN|UTR|SIN|IND|NOM//obl//67 läsas//VB|INF|SFO//conj//20 endast//AB//advmod//67 med//PP//case//71 tekniskt//JJ|POS|NEU|SIN|IND|NOM//amod//71 hjälpmedel//NN|NEU|SIN|IND|NOM//obl//67 e//NN|NEU|SIN|IND|NOM//advmod//67 )//PAD//punct//20 Kan//VB|PRS|AKT//aux//75 härröra//VB|INF|AKT//conj//20 från//PP//case//79 automatiserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//78 processer//NN|UTR|PLU|IND|NOM//nmod//79 5.2//RG|NOM//obl//75 Elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//81 underskrifter//NN|UTR|PLU|IND|NOM//obj//75 och//KN//cc//84 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//84 stämplar//NN|UTR|PLU|IND|NOM//conj//81
5 IT-användningens utveckling och rättslig anpassning;"Skillnaderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//13 mellan//PP//case//3 traditionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 underskrifter//NN|UTR|PLU|IND|NOM//nmod//0 och//KN//cc//6 elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 signaturer//NN|UTR|PLU|IND|NOM//conj//3 enligt//PP//case//8 signaturlagen//NN|UTR|SIN|DEF|NOM//nmod//6 kan//VB|PRS|AKT//aux//13 på//PP//case//12 liknande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//12 sätt//NN|NEU|SIN|IND|NOM//obl//13 beskrivas//VB|INF|SFO//ROOT//13 genom//PP//case//16 en//DT|UTR|SIN|IND//det//16 sammanställning//NN|UTR|SIN|IND|NOM//obl//13 av//PP//case//19 de//DT|UTR/NEU|PLU|DEF//det//19 olikheter//NN|UTR|PLU|IND|NOM//nmod//16 som//HP|-|-|-//nsubj//21 framträder//VB|PRS|AKT//acl:relcl//19 i//PP//case//26 fysisk//JJ|POS|UTR|SIN|IND|NOM//amod//26 respektive//AB//cc//25 elektronisk//JJ|POS|UTR|SIN|IND|NOM//amod//26 miljö//NN|UTR|SIN|IND|NOM//obl//21 ;//MID//punct//13"
5 IT-användningens utveckling och rättslig anpassning;se//VB|IMP|AKT//conj//13 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//30 figur//NN|UTR|SIN|IND|NOM//obj//28 ://MAD//punct//13
5 IT-användningens utveckling och rättslig anpassning;Traditionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 underskrifter//NN|UTR|PLU|IND|NOM//nsubj:pass//4 1//RG|NOM//nummod//1 .//MID//punct//1
5 IT-användningens utveckling och rättslig anpassning;Skrivs//VB|PRS|SFO//ROOT//4 på//PP//case//8 ett//DT|NEU|SIN|IND//det//8 självklart//JJ|POS|NEU|SIN|IND|NOM//amod//8 sätt//NN|NEU|SIN|IND|NOM//obl//4 2//RG|NOM//nummod//8 .//MAD//punct//4
5 IT-användningens utveckling och rättslig anpassning;Förmågan//NN|UTR|SIN|DEF|NOM//nsubj//15 att//IE//mark//13 underteckna//VB|INF|AKT//acl//11 är//VB|PRS|AKT//cop//15 medfödd//JJ|POS|UTR|SIN|IND|NOM//parataxis//4 och//KN//cc//18 dessa//DT|UTR/NEU|PLU|DEF//det//18 egenskaper//NN|UTR|PLU|IND|NOM//conj//15 –//NN|AN//punct//18 ”//PAD//punct//21 skrivdonet//NN|NEU|SIN|DEF|NOM//appos//18 ”//RG|NOM//punct//21 –//RG|NOM//punct//26 kan//VB|PRS|AKT//aux//26 inte//AB//advmod//26 komma//VB|INF|AKT//conj//4 på//PP//case//28 avvägar//NN|UTR|PLU|IND|NOM//obl//26
5 IT-användningens utveckling och rättslig anpassning;Elektroniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 signaturer//NN|UTR|PLU|IND|NOM//nmod//2 1//RG|NOM//discourse//4 .//MID//punct//2
5 IT-användningens utveckling och rättslig anpassning;Bygger//VB|PRS|AKT//ROOT//4 på//PP//case//6 kryptografi//NN|UTR|SIN|IND|NOM//obl//4 och//KN//cc//8 innehavet//NN|NEU|SIN|DEF|NOM//conj//6 av//PP//case//11 en//DT|UTR|SIN|IND//det//11 hemlighet//NN|UTR|SIN|IND|NOM//nmod//8 –//RG|NOM//punct//15 en//DT|UTR|SIN|IND//det//15 ”//JJ|POS|UTR|SIN|IND|NOM//punct//15 nyckel//NN|UTR|SIN|IND|NOM//appos//4 ”//PAD//punct//15 2//RG|NOM//nummod//15 .//MAD//punct//15
5 IT-användningens utveckling och rättslig anpassning;Användaren//NN|UTR|SIN|DEF|NOM//nsubj//20 brukar//VB|PRS|AKT//conj//4 en//DT|UTR|SIN|IND//det//23 ”//PAD//punct//23 nyckel//NN|UTR|SIN|IND|NOM//obj//20 ”//PAD//punct//23 .//MID//punct//20
5 IT-användningens utveckling och rättslig anpassning;Var//PN|UTR|SIN|IND|SUB/OBJ//nsubj//35 och//KN//fixed//26 en//PN|UTR|SIN|IND|SUB/OBJ//fixed//26 som//HP|-|-|-//nsubj//30 har//VB|PRS|AKT//acl:relcl//28 tillgång//NN|UTR|SIN|IND|NOM//obj//30 till//PP//case//33 nyckeln//NN|UTR|SIN|DEF|NOM//obl//30 kan//VB|PRS|AKT//aux//35 underteckna//VB|INF|AKT//conj//20 elektroniskt//AB|POS//advmod//35 .//MAD//punct//20
