Kommittédirektiv;Beslut//NN|NEU|SIN|IND|NOM//ROOT//0 vid//PP//case//2 regeringssammanträde//NN|NEU|SIN|IND|NOM//nmod//0 den//DT|UTR|SIN|DEF//det//5 19//RG|NOM//nummod//5 december//NN|UTR|SIN|IND|NOM//nmod//0 2002//RG|NOM//nummod//5 .//MAD//punct//0
11.2 Internationellt;Mer//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//1 info//NN|UTR|SIN|IND|NOM//ROOT//1 via//PP//case//3 http://presto.joanneum.ac.at/index.asp//NN|UTR|SIN|IND|NOM//nmod//1
11.2 Internationellt;•//NN|UTR|SIN|IND|NOM//ROOT//0  //_SP////0 PRESTO//PM|NOM//nmod//0 SPACE//PM|NOM//compound//4 http://presto.space.org//PM|NOM//nmod//2
11.2 Internationellt;Presto//PM|NOM//nsubj//4 Space//PM|NOM//flat//0 är//VB|PRS|AKT//cop//4 en//DT|UTR|SIN|IND//det//4 förlängning//NN|UTR|SIN|IND|NOM//dislocated//30 av//PP//case//6 Presto-projektet//NN|NEU|SIN|DEF|NOM//nmod//4 och//KN//cc//8 är//VB|PRS|AKT//conj//4 i//PP//case//10 likhet//NN|UTR|SIN|IND|NOM//obl//8 med//PP//mark//13 detta//PN|NEU|SIN|DEF|SUB/OBJ//det//13 finansierat//PC|PRF|NEU|SIN|IND|NOM//advcl//8 av//PP//case//16 Europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 Kommissionen//NN|UTR|SIN|DEF|NOM//nmod//13 ,//MID//punct//4 fast//KN//advmod//4 nu//AB//fixed//18 inom//PP//case//21 det//DT|NEU|SIN|DEF//nmod//4 6//RG|NOM//nummod//4 ://MID//punct//22 e//PP//amod//25 ramprogrammet//NN|NEU|SIN|DEF|NOM//nmod//4 .//MID//punct//4
11.2 Internationellt;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//30 kommer//VB|PRS|AKT//aux//30 att//IE//mark//30 pågå//VB|INF|AKT//ROOT//30 i//PP//case//33 40//RG|NOM//nummod//33 månader//NN|UTR|PLU|IND|NOM//obl//30 med//PP//case//35 start//NN|UTR|SIN|IND|NOM//nmod//33 i//PP//case//37 februari//NN|UTR|SIN|IND|NOM//nmod//35 2004//RG|NOM//nummod//37 .//MAD//punct//30
11.2 Internationellt;Budgeten//NN|UTR|SIN|DEF|NOM//nsubj//47 är//VB|PRS|AKT//cop//47 i//PP//advmod//45 runda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//fixed//42 tal//NN|NEU|PLU|IND|NOM//fixed//42 16//RG|NOM//nummod//46 miljoner//NN|UTR|PLU|IND|NOM//nmod//47 Euro//NN|AN//parataxis//30 ,//MID//punct//51 varav//HA//advmod//51 Kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//51 står//VB|PRS|AKT//conj//30 för//PP//case//54 9//RG|NOM//nummod//54 miljoner//NN|UTR|PLU|IND|NOM//obl//51 .//MAD//punct//30
11.2 Internationellt;Presto//PM|NOM//nsubj//3 Space//PM|NOM//flat//0 är//VB|PRS|AKT//cop//3 del//NN|UTR|SIN|IND|NOM//ROOT//3 av//PP//case//6 en//DT|UTR|SIN|IND//det//6 projektsamling//NN|UTR|SIN|IND|NOM//nmod//3 som//HP|-|-|-//nsubj//8 inkluderar//VB|PRS|AKT//acl:relcl//6 bl.a.//AB|AN//advmod//8 Brava//PM|NOM//obj//8 ,//MID//punct//12 Collate//PM|NOM//conj//10 ,//MID//punct//14 AMICITIA//PM|NOM//conj//10 ,//MID//punct//16 ECHO//PM|NOM//conj//10 och//KN//cc//18 FIRST//PM|NOM//conj//10 .//MAD//punct//3
11.2 Internationellt;Kommissionen//NN|UTR|SIN|DEF|NOM//nsubj//22 har//VB|PRS|AKT//aux//22 beräknat//VB|SUP|AKT//parataxis//3 att//SN//mark//36 räddandet//NN|NEU|SIN|DEF|NOM//nsubj//36 av//PP//case//27 10//RG|NOM//nummod//27 %//NN|AN//nmod//24 av//PP//case//29 innehållet//NN|NEU|SIN|DEF|NOM//nmod//27 i//PP//case//33 de//DT|UTR/NEU|PLU|DEF//det//33 europeiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 arkiven//NN|NEU|PLU|DEF|NOM//nmod//29 kommer//VB|PRS|AKT//aux//36 att//IE//mark//36 kosta//VB|INF|AKT//ccomp//22 2,5//RG|NOM//nummod//38 miljarder//NN|UTR|PLU|IND|NOM//nmod//39 Euro//NN|AN//obj//36 ,//MID//punct//22 och//KN//punct//3 att//SN//fixed//41 den//DT|UTR|SIN|DEF//det//44 idé//NN|UTR|SIN|IND|NOM//nsubj:pass//45 om//PP//fixed//41
11.2 Internationellt;”//PAD//punct//1 bevarandefabriker//NN|UTR|PLU|IND|NOM//ROOT//1 ”//RG|NOM//punct//1 som//KN//obl//9 Presto//PM|NOM//nmod:poss//6 Space//PM|NOM//flat//4 presenterat//VB|SUP|AKT//nsubj//9 kommer//VB|PRS|AKT//aux//9 att//IE//mark//9 halvera//VB|INF|AKT//acl:relcl//1 den//DT|UTR|SIN|DEF//det//11 kostnaden//NN|UTR|SIN|DEF|NOM//obj//9 .//MAD//punct//1
11.2 Internationellt;Tillsammans//AB//advmod//2 med//PP//case//2 Library//PM|NOM//obl//8 of//PM|NOM//case//4 Congress//PM|NOM//nmod//2 och//KN//cc//7 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//7 bevarandeplaner//NN|UTR|PLU|IND|NOM//conj//2 kommer//VB|PRS|AKT//advcl//26 Presto//PM|NOM//nsubj//8 Space//PM|NOM//flat//9 att//IE//mark//12 utföra//VB|INF|AKT//xcomp//8 grundforskning//NN|UTR|SIN|IND|NOM//obj//12 på//PP//case//17 det//DT|NEU|SIN|DEF//det//17 här//AB//fixed//15 området//NN|NEU|SIN|DEF|NOM//obl//12 och//KN//cc//21 bör//VB|PRS|AKT//aux//21 därför//AB//advmod//21 utnyttjas//VB|INF|SFO//conj//8 .//MAD//punct//8
11.2 Internationellt;SLBA//PM|NOM//nsubj//26 har//VB|PRS|AKT//aux//26 nyligen//AB//advmod//26 blivit//VB|SUP|AKT//ROOT//26 medlem//NN|UTR|SIN|IND|NOM//xcomp//26 i//PP//case//31 Presto//PM|NOM//nmod:poss//31 Space//PM|NOM//flat//29 användargrupp//UO//obl//26 och//KN//cc//33 blir//VB|PRS|AKT//conj//26 på//PP//case//36 detta//DT|NEU|SIN|DEF//det//36 sätt//NN|NEU|SIN|IND|NOM//obl//33 involverad//PC|PRF|UTR|SIN|IND|NOM//acl//36 i//PP//case//39 utvecklingen//NN|UTR|SIN|DEF|NOM//obl//37 .//MAD//punct//26
11.2 Internationellt;Några//DT|UTR/NEU|PLU|IND//det//1 utdrag//NN|NEU|PLU|IND|NOM//nsubj//10 ur//PP//case//5 Information//NN|UTR|SIN|IND|NOM//nmod//4 Society//PM|NOM//nmod//5 Technologies//PM|NOM//nmod//1 (//PAD//punct//5 IST//PM|NOM//appos//5 )//PAD//punct//5 webbsida//NN|UTR|SIN|IND|NOM//nmod//1 följer//VB|PRS|AKT//ROOT//10 nedan//AB//advmod//10 ://MAD//punct//10
11.2 Internationellt;http://www.cordis.lu/ist/directorate_e/digicult/presto.htm//MAD//ROOT//0
11.2 Internationellt;Presto//PM|NOM//amod//1 Space//PM|NOM//ROOT//1 ://MID//punct//1
11.2 Internationellt;Bevarande//NN|NEU|SIN|IND|NOM//nsubj//4 inriktat//PC|PRF|NEU|SIN|IND|NOM//parataxis//1 mot//PP//case//6 lagring//NN|UTR|SIN|IND|NOM//obl//4 och//KN//cc//8 åtkomst//NN|UTR|SIN|IND|NOM//conj//6 .//MAD//punct//4
11.2 Internationellt;Standardiserad//PC|PRF|UTR|SIN|IND|NOM//amod//11 praxis//NN|UTR|SIN|IND|NOM//parataxis//4 för//PP//case//14 audiovisuellt//JJ|POS|NEU|SIN|IND|NOM//amod//14 innehåll//NN|NEU|SIN|IND|NOM//nmod//11 i//PP//case//16 Europa//PM|NOM//nmod//14 .//MAD//punct//1
11.2 Internationellt;Syfte//NN|NEU|SIN|IND|NOM//ROOT//0 ://MID//punct//0
11.2 Internationellt;Audiovisuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 bevarandetjänster//NN|UTR|PLU|IND|NOM//appos//0
11.2 Internationellt;Projektets//NN|NEU|SIN|DEF|GEN//nmod:poss//1 syfte//NN|NEU|SIN|IND|NOM//nsubj//2 är//VB|PRS|AKT//ROOT//2 att//IE//mark//4 tillhandahålla//VB|INF|AKT//ccomp//2 tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 lösningar//NN|UTR|PLU|IND|NOM//obj//4 och//KN//cc//9 integrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//9 system//NN|NEU|PLU|IND|NOM//conj//6 för//PP//case//12 digitalt//JJ|POS|NEU|SIN|IND|NOM//amod//12 bevarande//NN|NEU|SIN|IND|NOM//nmod//9 av//PP//case//17 alla//DT|UTR/NEU|PLU|IND/DEF//det//15 slags//NN|NEU|PLU|IND|GEN//nmod:poss//17 audiovisuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 samlingar//NN|UTR|PLU|IND|NOM//nmod//12 .//MID//punct//2
11.2 Internationellt;Institutioner//NN|UTR|PLU|IND|NOM//nsubj//39 som//HP|-|-|-//nsubj//22 traditionellt//AB|POS//advmod//22 har//VB|PRS|AKT//acl:relcl//19 ansvar//NN|NEU|SIN|IND|NOM//obj//22 för//PP//case//25 bevarandet//NN|NEU|SIN|DEF|NOM//nmod//23 av//PP//case//28 audiovisuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//28 samlingar//NN|UTR|PLU|IND|NOM//nmod//25 (//PAD//punct//30 TV-företag//NN|NEU|PLU|IND|NOM//appos//28 ,//MID//punct//32 forskningsinstitutioner//NN|UTR|PLU|IND|NOM//conj//30 ,//MID//punct//34 bibliotek//NN|NEU|PLU|IND|NOM//conj//30 ,//MID//punct//36 museer//NN|NEU|PLU|IND|NOM//conj//28 etc.//AB|AN//conj//28 )//PAD//punct//19 står//VB|PRS|AKT//parataxis//2 nu//AB//advmod//39 inför//PP//case//43 avgörande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//43 tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//39 ,//MID//punct//45 organisatoriska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//43 ,//MID//punct//47 resursmässiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//43
11.2 Internationellt;och//KN//cc//2 rättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//2 utmaningar//NN|UTR|PLU|IND|NOM//nsubj//25 i//PP//case//6 samband//NN|NEU|SIN|IND|NOM//fixed//3 med//PP//fixed//3 migreringen//NN|UTR|SIN|DEF|NOM//nmod//2 till//PP//case//9 digitala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 format//NN|NEU|PLU|IND|NOM//nmod//6 och//KN//cc//11 bevarandet//NN|NEU|SIN|DEF|NOM//conj//9 av//PP//case//15 redan//AB//advmod//14 digitaliserat//PC|PRF|NEU|SIN|IND|NOM//amod//15 material//NN|NEU|SIN|IND|NOM//nmod//11 .//MAD//punct//21
11.2 Internationellt;Teknisk//JJ|POS|UTR|SIN|IND|NOM//amod//21 föråldrande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//21 och//KN//cc//20 fysisk//JJ|POS|UTR|SIN|IND|NOM//conj//18 nedbrytning//NN|UTR|SIN|IND|NOM//nmod//11 av//PP//case//24 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//24 tillgångar//NN|UTR|PLU|IND|NOM//nmod//21 ställer//VB|PRS|AKT//ROOT//25 krav//NN|NEU|PLU|IND|NOM//obj//25 på//PP//case//29 gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 policyåtgärder//NN|UTR|PLU|IND|NOM//obl//25 och//KN//cc//33 effektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//33 tjänster//NN|UTR|PLU|IND|NOM//conj//29 för//PP//mark//36 att//IE//mark//36 åstadkomma//VB|INF|AKT//acl//33 ett//DT|NEU|SIN|IND//det//40 långsiktigt//JJ|POS|NEU|SIN|IND|NOM//advmod//39 digitalt//JJ|POS|NEU|SIN|IND|NOM//amod//40 bevarande//NN|NEU|SIN|IND|NOM//obj//36 .//MAD//punct//25
11.2 Internationellt;"Audiovisuellt//JJ|POS|NEU|SIN|IND|NOM//amod//1 innehåll//NN|NEU|SIN|IND|NOM//nsubj//2 får//VB|PRS|AKT//ROOT//2 stor//JJ|POS|UTR|SIN|IND|NOM//amod//4 spridning//NN|UTR|SIN|IND|NOM//obj//2 och//KN//cc//10 arkivens//NN|NEU|PLU|DEF|GEN//nmod:poss//7 ägare//NN|UTR|PLU|IND|NOM//nsubj//10 är//VB|PRS|AKT//cop//10 vitt//AB|POS//advmod//10 skilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//2 till//PP//case//12 karaktär//NN|UTR|SIN|IND|NOM//obl//10 och//KN//cc//14 storlek//NN|UTR|SIN|IND|NOM//conj//12 ;//MID//punct//2"
11.2 Internationellt;institutioner//NN|UTR|PLU|IND|NOM//nsubj//36 ,//MID//punct//18 företag//NN|NEU|PLU|IND|NOM//conj//16 ,//MID//punct//20 regionala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//16 och//KN//cc//22 lokala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 myndigheter//NN|UTR|PLU|IND|NOM//conj//16 .//MAD//punct//16
11.2 Internationellt;De//DT|UTR/NEU|PLU|DEF//det//27 höga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//27 kostnaderna//NN|UTR|PLU|DEF|NOM//nsubj//32 och//KN//cc//31 den//DT|UTR|SIN|DEF//det//31 teknologiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//31 komplexiteten//NN|UTR|SIN|DEF|NOM//conj//27 har//VB|PRS|AKT//parataxis//16 fram//PL//advmod//36 till//PP//case//35 idag//AB//fixed//33 förhindrat//VB|SUP|AKT//parataxis//2 dessa//DT|UTR/NEU|PLU|DEF//det//38 insamlare//NN|UTR|PLU|IND|NOM//obj//36 från//PP//mark//41 att//IE//mark//41 utveckla//VB|INF|AKT//advcl//36 och//KN//cc//43 driva//VB|INF|AKT//conj//41 sin//PS|UTR|SIN|DEF//nmod:poss//47 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//47 nedärvda//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//47 policy//NN|UTR|SIN|IND|NOM//obj//43 ,//MID//punct//52 och//KN//cc//52 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//52 är//VB|PRS|AKT//aux:pass//52 tvungna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//2 att//IE//mark//54 invänta//VB|INF|AKT//xcomp//52 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//56 regler//NN|UTR|PLU|IND|NOM//obj//54 och//KN//cc//58 subventioner//NN|UTR|PLU|IND|NOM//conj//56 från//PP//case//61 centralt//JJ|POS|NEU|SIN|IND|NOM//amod//61 håll//NN|NEU|SIN|IND|NOM//nmod//58 .//MAD//punct//2
11.2 Internationellt;Projektets//NN|NEU|SIN|DEF|GEN//nmod:poss//2 huvudsakliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//2 syfte//NN|NEU|SIN|IND|NOM//nsubj//3 är//VB|PRS|AKT//ROOT//3 att//IE//mark//5 bygga//VB|INF|AKT//ccomp//3 upp//PL//compound:prt//5 bevarandefabriker//NN|UTR|PLU|IND|NOM//obj//5 som//HP|-|-|-//nsubj//9 tillhandahåller//VB|PRS|AKT//acl:relcl//7 rimligt//AB|POS//advmod//11 prissatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//12 tjänster//NN|UTR|PLU|IND|NOM//obj//9 för//PP//case//16 alla//DT|UTR/NEU|PLU|IND/DEF//det//15 slags//NN|NEU|PLU|IND|GEN//nmod:poss//16 samlingar//NN|UTR|PLU|IND|NOM//nmod//12 och//KN//cc//20 för//PP//mark//20 att//IE//mark//20 sköta//VB|INF|AKT//conj//9 och//KN//cc//22 distribuera//VB|INF|AKT//conj//20 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//24 tillgångar//NN|UTR|PLU|IND|NOM//obj//22 .//MAD//punct//3
11.2 Internationellt;Partnerskap//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
11.2 Internationellt;Arkiv//NN|NEU|SIN|IND|NOM//appos//0 ,//MID//punct//4 serviceföretag//NN|NEU|PLU|IND|NOM//conj//2 ,//MID//punct//6 industrier//NN|UTR|PLU|IND|NOM//conj//2 ,//MID//punct//8 universitet//NN|NEU|PLU|IND|NOM//conj//2 och//KN//cc//10 forskningsinstitut//NN|NEU|PLU|IND|NOM//conj//2
11.2 Internationellt;En//DT|UTR|SIN|IND//det//2 stark//JJ|POS|UTR|SIN|IND|NOM//amod//2 användargrupp//NN|UTR|SIN|IND|NOM//nsubj//11 ,//MID//punct//4 serviceföretag//NN|NEU|PLU|IND|NOM//conj//2 och//KN//cc//6 representanter//NN|UTR|PLU|IND|NOM//conj//2 för//PP//case//8 industrin//NN|UTR|SIN|DEF|NOM//nmod//6 kommer//VB|PRS|AKT//aux//11 att//IE//mark//11 stå//VB|INF|AKT//ROOT//11 för//PP//case//13 användarkrav//NN|NEU|PLU|IND|NOM//obl//11 ,//MID//punct//17 för//PP//case//17 funktionell//JJ|POS|UTR|SIN|IND|NOM//amod//17 feed-back//NN|UTR|SIN|IND|NOM//conj//13 och//KN//cc//19 kunskap//NN|UTR|SIN|IND|NOM//conj//17 om//PP//case//22 gällande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 praxis//NN|UTR|SIN|IND|NOM//obl//11 samt//KN//cc//25 för//PP//case//25 tester//NN|UTR|PLU|IND|NOM//conj//22 av//PP//case//28 de//DT|UTR/NEU|PLU|DEF//det//28 lösningar//NN|UTR|PLU|IND|NOM//nmod//25 som//HP|-|-|-//nsubj:pass//30 utvecklas//VB|PRS|SFO//acl:relcl//28 .//MAD//punct//11
11.2 Internationellt;Dessa//DT|UTR/NEU|PLU|DEF//det//1 partners//NN|UTR|PLU|IND|NOM//nsubj//2 bidrar//VB|PRS|AKT//ROOT//2 till//PP//mark//6 att//IE//mark//6 direkt//AB|POS//advmod//6 tackla//VB|INF|AKT//advcl//2 arkiveringsproblemen//NN|UTR|SIN|DEF|NOM//obj//6 ,//MID//punct//10 att//IE//mark//10 implementera//VB|INF|AKT//advcl//2 forskningsresultaten//NN|NEU|PLU|DEF|NOM//obj//10 och//KN//cc//13 bygga//VB|INF|AKT//conj//10 upp//PL//compound:prt//13 arbetsverktyg//NN|NEU|PLU|IND|NOM//obj//13 och//KN//cc//17 komponenter//NN|UTR|PLU|IND|NOM//conj//15 för//PP//case//19 bevarandekedjan//NN|UTR|SIN|DEF|NOM//nmod//17 ,//MID//punct//22 för//PP//case//22 uppfinningar//NN|UTR|PLU|IND|NOM//obl//13 inom//PP//case//24 restaurering//NN|UTR|SIN|IND|NOM//nmod//22 och//KN//cc//27 för//PP//case//27 lösningar//NN|UTR|PLU|IND|NOM//conj//24 av//PP//case//29 åtkomstproblemen//NN|UTR|SIN|DEF|NOM//nmod//27 .//MAD//punct//2
11.2 Internationellt;•//NN|UTR|SIN|IND|NOM//ROOT//0
11.2 Internationellt;Arbetsplan//NN|UTR|SIN|IND|NOM//ROOT//0 ://MID//punct//0
11.2 Internationellt;Fyra//RG|NOM//nummod//3 arbetsområden//NN|NEU|PLU|IND|NOM//appos//0 och//KN//cc//6 en//DT|UTR|SIN|IND//det//6 integreringsprocess//NN|UTR|SIN|IND|NOM//conj//3
11.2 Internationellt;Utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//3 kommer//VB|PRS|AKT//aux//3 att//IE//mark//3 ske//VB|INF|AKT//ROOT//3 inom//PP//case//7 fyra//RG|NOM//nummod//7 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//7 arbetsområden//NN|NEU|PLU|IND|NOM//obl//3 (//PAD//punct//7 groups//UO//appos//7 of//UO//case//11 Workpackages//PM|NOM//nmod//9 )//PAD//punct//7 .//MAD//punct//3
11.2 Internationellt;•//PM|NOM//case//2 Preservation//PM|NOM//nmod//2 Work//PM|NOM//ROOT//2 Area//PM|NOM//flat//2 ://MID//punct//2
11.2 Internationellt;tillhandahållande//NN|NEU|SIN|IND|NOM//appos//2 och//KN//cc//7 integrering//NN|UTR|SIN|IND|NOM//conj//5 av//PP//case//9 verktyg//NN|NEU|PLU|IND|NOM//nmod//7 för//PP//case//11 bevarandeprocessen//NN|UTR|SIN|DEF|NOM//nmod//9 .//MAD//punct//2
11.2 Internationellt;•//NN|UTR|SIN|IND|NOM//nmod//2 Restoration//UO//nmod//2 Work//PM|NOM//ROOT//2 Area//PM|NOM//flat:name//2 ://MID//punct//2
11.2 Internationellt;tillhandahållande//NN|NEU|SIN|IND|NOM//parataxis//2 och//KN//cc//7 integrering//NN|UTR|SIN|IND|NOM//conj//5 av//PP//case//9 verktyg//NN|NEU|PLU|IND|NOM//nmod//7 för//PP//case//11 restaureringsprocessen//NN|UTR|SIN|DEF|NOM//nmod//9 .//MAD//punct//2
11.2 Internationellt;•//UO//case//1 Storage//UO//ROOT//1 and//PM|NOM//cc//3 Archive//PM|NOM//conj//1 Management//PM|NOM//nmod//5 Work//PM|NOM//conj//1 Area//PM|NOM//flat:name//5 ://MID//punct//1
11.2 Internationellt;planering//NN|UTR|SIN|IND|NOM//appos//1 ,//MID//punct//10 finansiella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//8 och//KN//cc//13 förvaltande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//13 uppgifter//NN|UTR|PLU|IND|NOM//conj//8 för//PP//case//15 processen//NN|UTR|SIN|DEF|NOM//nmod//13 och//KN//cc//18 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 aspekter//NN|UTR|PLU|IND|NOM//conj//15 av//PP//case//20 lagringsteknik//NN|UTR|SIN|IND|NOM//nmod//18
11.2 Internationellt;•//UO//nmod//1 Metadata//UO//ROOT//1 ,//MID//punct//1 Access//UO//conj//1 and//UO//cc//3 Delivery//PM|NOM//compound//6 Work//PM|NOM//conj//3 Area//PM|NOM//nmod//3 ://MID//punct//1
11.2 Internationellt;garantera//VB|INF|AKT//parataxis//1 korrekta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 leveranser//NN|UTR|PLU|IND|NOM//obj//9 till//PP//case//13 arkiven//NN|NEU|PLU|DEF|NOM//obl//9 ,//MID//punct//9 med//PP//case//16 verktyg//NN|NEU|PLU|IND|NOM//obl//9 för//PP//case//18 åtkomst//NN|UTR|SIN|IND|NOM//nmod//16 (//PAD//punct//20 access//UO//appos//9 )//PAD//punct//20 .//MAD//punct//1
11.2 Internationellt;The//PM|NOM//det//1 Motion//PM|NOM//nmod//2 Picture//PM|NOM//nsubj//13 ,//MID//punct//4 Broadcasting//PM|NOM//conj//2 &//KN|AN//cc//6 Recorded//PM|NOM//conj//2 Sound//PM|NOM//flat:name//6 Division//PM|NOM//conj//2 hos//PP//case//10 Library//PM|NOM//nmod//2 of//PM|NOM//case//12 Congress//PM|NOM//nmod//10 förvaltar//VB|PRS|AKT//ROOT//13 världens//NN|UTR|SIN|DEF|GEN//nmod:poss//16 största//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//16 samling//NN|UTR|SIN|IND|NOM//obj//13 av//PP//case//18 TV-//NN|UTR|-|-|SMS//nmod//16 ,//MID//punct//20 film-//NN|UTR|-|-|SMS//conj//18 ,//MID//punct//22 radio-//NN|UTR|-|-|SMS//conj//18 och//KN//cc//24 ljudobjekt//NN|NEU|PLU|IND|NOM//conj//18 .//MAD//punct//13
11.2 Internationellt;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//37 i//PP//case//28 kombination//NN|UTR|SIN|IND|NOM//obl//37 med//PP//mark//32 att//SN//mark//32 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//32 har//VB|PRS|AKT//aux//37 ett//DT|NEU|SIN|IND//det//36 nationellt//JJ|POS|NEU|SIN|IND|NOM//advmod//35 bevarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 ansvar//NN|NEU|SIN|IND|NOM//nsubj//37 skapar//VB|PRS|AKT//parataxis//13 ett//DT|NEU|SIN|IND//det//39 slags//NN|NEU|SIN|IND|GEN//nmod:poss//40 släktskapsförhållande//NN|NEU|SIN|IND|NOM//obj//37 till//PP//case//42 SLBA//PM|NOM//obl//37 .//MAD//punct//37
11.2 Internationellt;Exempelvis//AB//advmod//46 har//VB|PRS|AKT//aux//46 SLBA//PM|NOM//conj//37 mer//AB|KOM//advmod//48 gemensamt//AB|POS//amod//46 med//PP//case//50 Library//PM|NOM//obl//46 of//PM|NOM//case//52 Congress//UO//nmod//50 än//KN//mark//55 med//PP//case//55 broadcast//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//advcl//46 företagen//NN|NEU|PLU|DEF|NOM//obj//46 .//MAD//punct//13
11.2 Internationellt;Library//PM|NOM//nsubj//4 of//PM|NOM//case//2 Congress//PM|NOM//nmod//0 har//VB|PRS|AKT//aux//4 insett//VB|SUP|AKT//ROOT//4 behovet//NN|NEU|SIN|DEF|NOM//obj//4 av//PP//case//9 ett//DT|NEU|SIN|IND//det//9 långsiktigt//JJ|POS|NEU|SIN|IND|NOM//amod//9 bevarandeprogram//NN|NEU|SIN|IND|NOM//nmod//5 .//MAD//punct//4
11.2 Internationellt;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//13 har//VB|PRS|AKT//aux//13 resulterat//VB|SUP|AKT//parataxis//4 i//PP//case//15 NAVCC//PM|NOM//obl//13 som//HP|-|-|-//nsubj//19 för//PP//case//18 närvarande//NN|NEU|SIN|IND|NOM//obl//19 är//VB|PRS|AKT//advcl//13 under//PP//case//21 uppbyggnad//NN|UTR|SIN|IND|NOM//obl//19 i//PP//case//23 Culpeper//PM|NOM//nmod//21 ,//MID//punct//25 Virgina//PM|NOM//conj//21 .//MAD//punct//13
