– konturerna till en ny politisk modell;En//DT|UTR|SIN|IND//det//1 bok//NN|UTR|SIN|IND|NOM//ROOT//1 från//PP//case//3 PISA-projektet//NN|NEU|SIN|DEF|NOM//nmod//1
3. Näringsliv, folkrörelser och politisk makt / Företagens och organisationernas politiska kontakter;Även//AB//mark//99 om//SN//fixed//92 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//99 i//PP//case//97 åtminstone//AB//advmod//97 organisationsvärlden//NN|UTR|SIN|DEF|NOM//obl//99 länge//AB|POS//advmod//99 funnits//VB|SUP|SFO//advcl//37 ombudsmän//NN|UTR|PLU|IND|NOM//obj//99 och//KN//cc//103 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//103 organisationsföreträdare//NN|UTR|PLU|IND|NOM//conj//100 som//HP|-|-|-//nsubj//107 i//PP//case//106 praktiken//NN|UTR|SIN|DEF|NOM//obl//107 sysslat//VB|SUP|AKT//acl:relcl//103 med//PP//mark//112 vad//HP|NEU|SIN|IND//dislocated//112 som//HP|-|-|-//nsubj:pass//112 numera//AB//advmod//112 kallas//VB|PRS|SFO//ccomp//107 för//PP//case//114 samhällskontakter//NN|UTR|PLU|IND|NOM//obl//112 och//KN//cc//116 lobbying//NN|UTR|SIN|IND|NOM//conj//114 så//AB//advmod//123 är//VB|PRS|AKT//cop//123 detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//123 trots//PP//case//123 allt//PN|NEU|SIN|IND|SUB/OBJ//det//123 en//DT|UTR|SIN|IND//det//123 företeelse//NN|UTR|SIN|IND|NOM//conj//37 som//HP|-|-|-//nsubj//125 vuxit//VB|SUP|AKT//acl:relcl//123 dramatiskt//AB|POS//advmod//125 under//PP//case//131 de//DT|UTR/NEU|PLU|DEF//det//131 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//131 två//RG|NOM//nummod//131 decennierna//NN|NEU|PLU|DEF|NOM//obl//125 .//MAD//punct//37
3. Näringsliv, folkrörelser och politisk makt / Företagens och organisationernas politiska kontakter;Ungefär//AB//advmod//134 70//RG|NOM//nummod//135 %//NN|AN//nsubj:pass//142 av//PP//case//140 företagens//NN|NEU|PLU|DEF|GEN//nmod:poss//139 respektive//AB//amod//139 organisationernas//NN|UTR|PLU|DEF|GEN//nmod:poss//140 kontaktavdelningar//NN|UTR|PLU|IND|NOM//nmod//135 har//VB|PRS|AKT//aux//142 inrättats//VB|SUP|SFO//conj//37 under//PP//case//144 1980-//RG|SMS//obl//142 och//KN//cc//146 90talet//NN|NEU|SIN|DEF|NOM//conj//144 och//KN//cc//148 hälften//NN|UTR|SIN|DEF|NOM//conj//144 av//PP//case//151 organisationernas//NN|UTR|PLU|DEF|GEN//nmod:poss//151 avdelningar//NN|UTR|PLU|IND|NOM//nmod//148 för//PP//case//153 samhällskontakter//NN|UTR|PLU|IND|NOM//nmod//151 har//VB|PRS|AKT//aux//155 tillkommit//VB|SUP|AKT//conj//37 under//PP//case//159 det//DT|NEU|SIN|DEF//det//159 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//159 decenniet//NN|NEU|SIN|DEF|NOM//obl//155 .//MAD//punct//3
3. Näringsliv, folkrörelser och politisk makt / Företagens och organisationernas politiska kontakter;När//HA//mark//5 informationskonsulter//NN|UTR|PLU|IND|NOM//nsubj//5 och//KN//cc//4 professionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 lobbyister//NN|UTR|PLU|IND|NOM//conj//1 dök//VB|PRT|AKT//advcl//9 upp//PL//compound:prt//5 på//PP//case//8 arenan//NN|UTR|SIN|DEF|NOM//obl//5 blev//VB|PRT|AKT//ROOT//9 också//AB//advmod//9 lobbying//NN|UTR|SIN|IND|NOM//nsubj//9 en//DT|UTR|SIN|IND//det//13 fråga//NN|UTR|SIN|IND|NOM//xcomp//9 på//PP//case//17 den//DT|UTR|SIN|DEF//det//17 politiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//17 dagordningen//NN|UTR|SIN|DEF|NOM//obl//9 .//MAD//punct//9
3. Näringsliv, folkrörelser och politisk makt / Företagens och organisationernas politiska kontakter;För//PP//case//20 kritikerna//NN|UTR|PLU|DEF|NOM//obl//21 symboliserade//VB|PRT|AKT//parataxis//9 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//21 en//DT|UTR|SIN|IND//det//24 utveckling//NN|UTR|SIN|IND|NOM//obj//21 där//HA//advmod//28 beslut//NN|NEU|SIN|IND|NOM//nsubj:pass//28 kunde//VB|PRT|AKT//aux//28 köpas//VB|INF|SFO//acl:relcl//24 för//PP//case//30 pengar//NN|UTR|PLU|IND|NOM//obl//28 eftersom//SN//mark//37 välpaketerad//PC|PRF|UTR|SIN|IND|NOM//amod//33 information//NN|UTR|SIN|IND|NOM//nsubj//37 och//KN//cc//35 påtryckning//NN|UTR|SIN|IND|NOM//conj//33 nu//AB//advmod//37 blev//VB|PRT|AKT//advcl//28 en//DT|UTR|SIN|IND//det//39 plånboksfråga//NN|UTR|SIN|IND|NOM//xcomp//37 .//MAD//punct//21
3. Näringsliv, folkrörelser och politisk makt / Företagens och organisationernas politiska kontakter;Konsultföretagen//PM|NOM//nsubj//42 har//VB|PRS|AKT//parataxis//21 å//PP//advmod//42 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//45 sidan//NN|UTR|SIN|DEF|NOM//fixed//43 hävdat//VB|SUP|AKT//advcl//42 att//SN//mark//50 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//50 snarare//AB|KOM//advmod//50 fungerar//VB|PRS|AKT//ccomp//46 som//KN//mark//52 mellanhand//NN|UTR|SIN|IND|NOM//obl//50 och//KN//cc//54 förmedlare//NN|UTR|PLU|IND|NOM//conj//52 till//PP//case//57 de//DT|UTR/NEU|PLU|DEF//det//57 företag//NN|NEU|PLU|IND|NOM//obl//50 och//KN//cc//59 organisationer//NN|UTR|PLU|IND|NOM//conj//57 i//PP//case//61 samhället//NN|NEU|SIN|DEF|NOM//nmod//59 som//HP|-|-|-//nsubj//66 annars//AB//advmod//66 inte//AB//advmod//66 skulle//VB|PRT|AKT//aux//66 komma//VB|INF|AKT//acl:relcl//59 till//PP//case//68 tals//NN|NEU|SIN|IND|GEN//obl//66 .//MAD//punct//21
3. Näringsliv, folkrörelser och politisk makt / Företagens och organisationernas politiska kontakter;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//71 anses//VB|PRS|SFO//parataxis//9 ha//VB|INF|AKT//aux//73 ökat//VB|SUP|AKT//xcomp//71 antalet//NN|NEU|SIN|DEF|NOM//nmod//75 röster//NN|UTR|PLU|IND|NOM//obj//73 som//HP|-|-|-//nsubj:pass//77 riktas//VB|PRS|SFO//acl:relcl//75 mot//PP//case//80 beslutsfattarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//80 öra//NN|NEU|PLU|IND|NOM//obl//77 .//MID//punct//73
3. Näringsliv, folkrörelser och politisk makt / Företagens och organisationernas politiska kontakter;Som//HA//mark//85 vi//PN|UTR|PLU|DEF|SUB//nsubj//85 redan//AB//advmod//85 påtalat//VB|SUP|AKT//advcl//96 är//VB|PRS|AKT//cop//96 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//96 nu//AB//advmod//96 trots//PP//case//93 allt//PN|NEU|SIN|IND|SUB/OBJ//advmod//91 ganska//AB//advmod//92 sällan//AB//fixed//89 företagen//NN|NEU|PLU|DEF|NOM//obl//96 och//KN//cc//95 organisationerna//NN|UTR|PLU|DEF|NOM//conj//93 använder//VB|PRS|AKT//conj//9 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//96 av//PP//case//100 dessa//DT|UTR/NEU|PLU|DEF//det//100 företag//NN|NEU|PLU|IND|NOM//obl//96 .//MAD//punct//96
3. Näringsliv, folkrörelser och politisk makt / Företagens och organisationernas politiska kontakter;Frågan//NN|UTR|SIN|DEF|NOM//nsubj//108 är//VB|PRS|AKT//cop//108 dock//AB//advmod//108 hur//HA//advmod//108 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//108 ska//VB|PRS|AKT//aux//108 tolkas//VB|INF|SFO//conj//9 .//MAD//punct//108
3. Näringsliv, folkrörelser och politisk makt / Företagens och organisationernas politiska kontakter;Vi//PN|UTR|PLU|DEF|SUB//nsubj//114 vill//VB|PRS|AKT//aux//114 paradoxalt//AB|POS//advmod//113 nog//AB//advmod//114 framhålla//VB|INF|AKT//parataxis//108 att//SN//mark//119 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//119 är//VB|PRS|AKT//cop//119 förvånansvärt//AB|POS//advmod//119 ofta//AB|POS//ccomp//114 som//HA//mark//124 man//PN|UTR|SIN|IND|SUB//nsubj//124 trots//PP//case//123 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//124 tar//VB|PRS|AKT//advcl//114 hjälp//NN|UTR|SIN|IND|NOM//obj//124 av//PP//case//128 professionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//128 lobbyister//NN|UTR|PLU|IND|NOM//obl//124 ,//MID//punct//124 med//PP//case//133 tanke//NN|UTR|SIN|IND|NOM//fixed//130 på//PP//fixed//130 vad//HP|NEU|SIN|IND//obl//138 en//DT|UTR|SIN|IND//det//136 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//136 kontakt//NN|UTR|SIN|IND|NOM//nsubj//138 kan//VB|PRS|AKT//aux//138 innebära//VB|INF|AKT//advcl//124 i//PP//compound:prt//138 så//AB//advmod//141 väl//AB|POS//advmod//138 insatser//NN|UTR|PLU|IND|NOM//nsubj//138 som//KN//mark//144 kostnader//NN|UTR|PLU|IND|NOM//nmod//142 .//MID//punct//114
3. Näringsliv, folkrörelser och politisk makt / Företagens och organisationernas politiska kontakter;Och//KN//cc//153 här//AB//advmod//153 kan//VB|PRS|AKT//aux//153 ett//DT|NEU|SIN|IND//det//152 annat//JJ|POS|NEU|SIN|IND|NOM//amod//152 centralt//JJ|POS|NEU|SIN|IND|NOM//amod//152 tema//NN|NEU|SIN|IND|NOM//nsubj:pass//153 lyftas//VB|INF|SFO//conj//114 fram//PL//compound:prt//153 –//NN|UTR|SIN|IND|NOM//punct//159 ju//KN//advmod//159 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//158 desto//AB//advmod//159 mer//AB|KOM//advmod//153 eller//KN//fixed//159 ”//RG|NOM//punct//159 Åt//PP//case//163 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//153 som//HP|-|-|-//nsubj//167 har//VB|PRS|AKT//aux//167 skall//VB|PRS|AKT//aux//167 varda//VB|INF|AKT//acl:relcl//163 givet//PC|PRF|NEU|SIN|IND|NOM//advmod//167 ”//PAD//punct//153 .//MAD//punct//114
3. Näringsliv, folkrörelser och politisk makt / Företagens och organisationernas politiska kontakter;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//9 är//VB|PRS|AKT//cop//9 således//AB//advmod//9 i//PP//advmod//9 första//RO|NOM//fixed//3 hand//NN|UTR|SIN|IND|NOM//fixed//3 de//DT|UTR/NEU|PLU|DEF//det//9 riktigt//AB//advmod//8 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 företagen//NN|NEU|PLU|DEF|NOM//ROOT//9 liksom//PP//mark//12 de//DT|UTR/NEU|PLU|DEF//det//12 företag//NN|NEU|PLU|IND|NOM//nmod//9 och//KN//cc//14 organisationer//NN|UTR|PLU|IND|NOM//conj//12 som//HP|-|-|-//nsubj//17 redan//AB//advmod//17 har//VB|PRS|AKT//acl:relcl//14 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 avdelningar//NN|UTR|PLU|IND|NOM//obj//17 för//PP//case//21 samhällskontakter//NN|UTR|PLU|IND|NOM//obl//17 som//HP|-|-|-//nsubj//24 också//AB//advmod//24 vänder//VB|PRS|AKT//acl:relcl//21 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//24 till//PP//case//29 dessa//DT|UTR/NEU|PLU|DEF//det//29 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 påtryckare//NN|UTR|PLU|IND|NOM//obl//24 .//MAD//punct//9
3. Näringsliv, folkrörelser och politisk makt / Företagens och organisationernas politiska kontakter;Överhuvudtaget//AB//nsubj//32 finns//VB|PRS|SFO//parataxis//9 ett//DT|NEU|SIN|IND//det//34 samband//NN|NEU|SIN|IND|NOM//nsubj//32 mellan//PP//case//36 graden//NN|UTR|SIN|DEF|NOM//nmod//34 av//PP//case//38 professionalism//NN|UTR|SIN|IND|NOM//nmod//36 i//PP//case//40 form//NN|UTR|SIN|IND|NOM//nmod//38 av//PP//case//43 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//43 resurser//NN|UTR|PLU|IND|NOM//nmod//40 eller//KN//cc//45 utnyttjande//NN|NEU|SIN|IND|NOM//conj//43 av//PP//case//47 konsulter//NN|UTR|PLU|IND|NOM//nmod//45 och//KN//cc//49 mängden//NN|UTR|SIN|DEF|NOM//conj//47 politiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 kontakter//NN|UTR|PLU|IND|NOM//nsubj//32 ,//MID//punct//51 liksom//PP//mark//57 att//SN//fixed//53 de//DT|UTR/NEU|PLU|DEF//det//57 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 företagen//NN|NEU|PLU|DEF|NOM//advcl//32 eller//KN//cc//59 organisationer//NN|UTR|PLU|IND|NOM//conj//57 som//HP|-|-|-//nsubj//63 också//AB//advmod//63 är//VB|PRS|AKT//cop//63 centralorganisationer//NN|UTR|PLU|IND|NOM//nsubj//64 har//VB|PRS|AKT//conj//32 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//66 kontakter//NN|UTR|PLU|IND|NOM//obj//64 än//KN//mark//68 de//PN|UTR/NEU|PLU|DEF|SUB//acl//66 som//HP|-|-|-//nsubj//72 inte//AB//advmod//72 är//VB|PRS|AKT//cop//72 det//PN|NEU|SIN|DEF|SUB/OBJ//acl:relcl//68 .//MAD//punct//32
3. Näringsliv, folkrörelser och politisk makt / Företagens och organisationernas politiska kontakter;Bland//PP//case//75 organisationerna//NN|UTR|PLU|DEF|NOM//obl//79 kan//VB|PRS|AKT//aux//79 man//PN|UTR|SIN|IND|SUB//nsubj//79 också//AB//advmod//79 se//VB|INF|AKT//conj//32 en//DT|UTR|SIN|IND//det//85 tydlig//JJ|POS|UTR|SIN|IND|NOM//amod//85 och//KN//cc//84 ganska//AB//advmod//84 självklar//JJ|POS|UTR|SIN|IND|NOM//conj//81 tudelning//NN|UTR|SIN|IND|NOM//obj//79 mellan//PP//case//90 å//PP//advmod//90 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//fixed//87 sidan//NN|UTR|SIN|DEF|NOM//fixed//87 de//PN|UTR/NEU|PLU|DEF|SUB//nmod//85 som//HP|-|-|-//nsubj:pass//93 direkt//AB|POS//advmod//93 organiserats//VB|SUP|SFO//acl:relcl//90 för//PP//mark//96 att//IE//mark//96 tillvarata//VB|INF|AKT//advcl//93 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//99 specifika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//99 intressen//NN|NEU|PLU|IND|NOM//obj//96 visavi//PP//advmod//79 det//DT|NEU|SIN|DEF//det//103 omgivande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//103 samhället//NN|NEU|SIN|DEF|NOM//obj//100 och//KN//cc//105 beslutsfattarna//NN|UTR|PLU|DEF|NOM//conj//103 –//RG|NOM//punct//107 arbetsmarknadens//NN|UTR|SIN|DEF|GEN//conj//103 och//KN//cc//110 näringslivets//NN|NEU|SIN|DEF|GEN//nmod:poss//110 organisationer//NN|UTR|PLU|IND|NOM//conj//107 och//KN//cc//115 i//PP//advmod//115 synnerhet//NN|UTR|SIN|IND|NOM//fixed//112 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//115 intresseorganisationer//NN|UTR|PLU|IND|NOM//conj//107 –//RG|NOM//punct//196 och//KN//cc//196 å//PP//advmod//122 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//fixed//118 sidan//NN|UTR|SIN|DEF|NOM//fixed//118 de//DT|UTR/NEU|PLU|DEF//det//122 organisationer//NN|UTR|PLU|IND|NOM//obl//196 som//HP|-|-|-//nsubj//124 har//VB|PRS|AKT//acl:relcl//122 mer//AB|KOM//advmod//126 sammansatta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//127 syften//NN|NEU|PLU|IND|NOM//obj//124 och//KN//cc//136 där//HA//advmod//136 aktiviteter//NN|UTR|PLU|IND|NOM//nsubj//136 och//KN//cc//132 gemenskap//NN|UTR|SIN|IND|NOM//conj//130 är//VB|PRS|AKT//cop//136 mer//AB|KOM//advmod//135 framträdande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//136 drag//NN|NEU|PLU|IND|NOM//conj//127 ,//MID//punct//140 alltifrån//PP//case//140 religiösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//140 samfund//NN|NEU|PLU|IND|NOM//nmod//136 till//PP//case//142 idrottsföreningar//NN|UTR|PLU|IND|NOM//nmod//140 .//MAD//punct//122
3. Näringsliv, folkrörelser och politisk makt / Företagens och organisationernas politiska kontakter;En//DT|UTR|SIN|IND//det//145 organisation//NN|UTR|SIN|IND|NOM//nsubj//152 med//PP//case//148 stark//JJ|POS|UTR|SIN|IND|NOM//amod//148 lobbyprofil//NN|UTR|SIN|IND|NOM//nmod//145 är//VB|PRS|AKT//cop//152 således//AB//advmod//152 en//DT|UTR|SIN|IND//det//152 riks-//NN|UTR|-|-|SMS//appos//122 och//KN//cc//154 centralorganisation//NN|UTR|SIN|IND|NOM//conj//152 som//HP|-|-|-//nsubj//156 tillhör//VB|PRS|AKT//acl:relcl//154 den//DT|UTR|SIN|DEF//det//161 närings-//NN|UTR|-|-|SMS//amod//161 eller//KN//cc//160 arbetsmarknadspolitiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//conj//158 eliten//NN|UTR|SIN|DEF|NOM//obj//156 (//PAD//punct//163 fack//NN|NEU|PLU|IND|NOM//appos//161 ,//MID//punct//165 arbetsgivare//NN|UTR|PLU|IND|NOM//conj//163 och//KN//cc//167 bransch//NN|UTR|SIN|IND|NOM//conj//163 )//PAD//punct//163 eller//KN//cc//173 är//VB|PRS|AKT//cop//173 en//DT|UTR|SIN|IND//det//173 typisk//JJ|POS|UTR|SIN|IND|NOM//amod//173 intresseorganisation//NN|UTR|SIN|IND|NOM//conj//161 ,//MID//punct//152 har//VB|PRS|AKT//aux//180 i//PP//case//178 någon//DT|UTR|SIN|IND//det//178 form//NN|UTR|SIN|IND|NOM//obl//180 speciellt//AB|POS//amod//180 anställda//NN|UTR|PLU|IND|NOM//conj//152 för//PP//mark//183 att//IE//mark//183 sköta//VB|INF|AKT//advcl//152 samhällskontakterna//NN|UTR|PLU|DEF|NOM//obj//183 och//KN//cc//187 är//VB|PRS|AKT//aux:pass//187 baserad//PC|PRF|UTR|SIN|IND|NOM//conj//152 i//PP//case//189 Stockholm//PM|NOM//obl//187 .//MAD//punct//152
3. Näringsliv, folkrörelser och politisk makt / Företagens och organisationernas politiska kontakter;En//DT|UTR|SIN|IND//det//192 organisation//NN|UTR|SIN|IND|NOM//conj//152 med//PP//case//195 svag//JJ|POS|UTR|SIN|IND|NOM//amod//195 lobbyprofil//NN|UTR|SIN|IND|NOM//nmod//192 negerar//VB|PRS|AKT//conj//79 allt//DT|NEU|SIN|IND/DEF//det//198 detta//PN|NEU|SIN|DEF|SUB/OBJ//obj//196 –//RG|NOM//punct//201 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//201 har//VB|PRS|AKT//advcl//196 ingen//DT|UTR|SIN|IND//det//203 koppling//NN|UTR|SIN|IND|NOM//obj//201 till//PP//case//205 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//nmod//203 ,//MID//punct//211 är//VB|PRS|AKT//cop//211 en//DT|UTR|SIN|IND//det//211 lokalt//AB|POS//advmod//210 förankrad//PC|PRF|UTR|SIN|IND|NOM//amod//211 organisation//NN|UTR|SIN|IND|NOM//conj//196 utanför//PP//case//213 Stockholm//PM|NOM//nmod//211 ,//MID//punct//216 man//PN|UTR|SIN|IND|SUB//nsubj//216 har//VB|PRS|AKT//parataxis//79 ingen//DT|UTR|SIN|IND//det//219 professionell//JJ|POS|UTR|SIN|IND|NOM//amod//219 påtryckare//NN|UTR|SIN|IND|NOM//obj//216 i//PP//case//222 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//222 led//NN|NEU|PLU|IND|NOM//obl//216 och//KN//cc//226 man//PN|UTR|SIN|IND|SUB//nsubj//226 är//VB|PRS|AKT//aux:pass//226 inriktad//PC|PRF|UTR|SIN|IND|NOM//conj//79 på//PP//case//230 de//DT|UTR/NEU|PLU|DEF//det//230 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//230 medlemsaktiviteterna//NN|UTR|PLU|DEF|NOM//obl//226 .//MAD//punct//32
3. Näringsliv, folkrörelser och politisk makt / Företagens och organisationernas politiska kontakter;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 finns//VB|PRS|SFO//ROOT//1 skäl//NN|NEU|PLU|IND|NOM//nsubj//1 att//IE//mark//5 här//AB//advmod//5 fundera//VB|INF|AKT//acl//2 över//AB//compound:prt//5 om//SN//mark//13 vi//PN|UTR|PLU|DEF|SUB//nsubj//13 här//AB//fixed//8 utifrån//PP//case//12 kvantitativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 data//NN|NEU|PLU|IND|NOM//nsubj//13 drar//VB|PRS|AKT//ccomp//5 för//PP//case//16 långtgående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//16 slutsatser//NN|UTR|PLU|IND|NOM//obl//13 om//PP//case//18 skillnader//NN|UTR|PLU|IND|NOM//obl//13 mellan//PP//case//21 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//21 organisationers//NN|UTR|PLU|IND|GEN//nmod//18 och//KN//cc//23 företags//NN|NEU|PLU|IND|GEN//conj//21 påverkansförsök//NN|NEU|SIN|IND|NOM//obj//5 ?//MID//punct//1
3. Näringsliv, folkrörelser och politisk makt / Företagens och organisationernas politiska kontakter;Ja//IN//discourse//31 ,//MID//punct//26 på//PP//case//30 ett//DT|NEU|SIN|IND//det//30 sätt//NN|NEU|SIN|IND|NOM//obl//31 spelar//VB|PRS|AKT//parataxis//1 data//NN|NEU|PLU|IND|NOM//obj//31 här//AB//case//34 oss//PN|UTR|PLU|DEF|OBJ//obl//31 ett//DT|NEU|SIN|IND//det//36 spratt//NN|NEU|SIN|IND|NOM//obj//31 .//MAD//punct//31
3. Näringsliv, folkrörelser och politisk makt / Företagens och organisationernas politiska kontakter;Men//KN//cc//42 det//DT|NEU|SIN|DEF//det//40 troliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//nsubj//42 är//VB|PRS|AKT//cop//42 faktiskt//JJ|POS|NEU|SIN|IND|NOM//conj//1 att//SN//mark//46 vi//PN|UTR|PLU|DEF|SUB//nsubj//46 systematiskt//AB|POS//advmod//46 underskattar//VB|PRS|AKT//advcl//42  //_SP////46 skillnaderna//NN|UTR|PLU|DEF|NOM//obj//46 mellan//PP//case//54 relativt//AB|POS//amod//51 ”//PAD//nmod//54 opolitiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 ”//PAD//punct//54 organisationer//NN|UTR|PLU|IND|NOM//nmod//48 som//KN//mark//56 idrottsklubbar//NN|UTR|PLU|IND|NOM//appos//54 och//KN//cc//58 gemenskapsrörelser//NN|UTR|PLU|IND|NOM//conj//56 och//KN//cc//64 de//DT|UTR/NEU|PLU|DEF//det//64 mer//AB|KOM//advmod//62 politiskt//AB|POS//advmod//63 fokuserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//64 aktörerna//NN|UTR|PLU|DEF|NOM//conj//54 genom//PP//mark//68 att//IE//mark//68 inte//AB//advmod//68 ta//VB|INF|AKT//acl//64 hänsyn//NN|UTR|SIN|IND|NOM//obj//68 till//PP//case//72 kvalitativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//72 skillnader//NN|UTR|PLU|IND|NOM//obl//68 mellan//PP//case//75 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 typer//NN|UTR|PLU|IND|NOM//nmod//72 av//PP//case//77 kontakter//NN|UTR|PLU|IND|NOM//nmod//75 .//MAD//punct//1
3. Näringsliv, folkrörelser och politisk makt / Företagens och organisationernas politiska kontakter;Om//SN//mark//81 vi//PN|UTR|PLU|DEF|SUB//nsubj//81 gör//VB|PRS|AKT//advcl//151 tankeexperimentet//NN|NEU|SIN|DEF|NOM//obj//81 att//SN//mark//91 varje//DT|UTR/NEU|SIN|IND//det//85 kontakt//NN|UTR|SIN|IND|NOM//nsubj//88 också//AB//advmod//88 får//VB|PRS|AKT//aux//88 avsedd//PC|PRF|UTR|SIN|IND|NOM//amod//89 effekt//NN|UTR|SIN|IND|NOM//fixed//83 så//AB//advcl//91 jämställer//VB|PRS|AKT//ccomp//81 vi//PN|UTR|PLU|DEF|SUB//nsubj//94 de//UO//nsubj//94 facto//UO//ccomp//91 en//DT|UTR|SIN|IND//det//97 mellansvensk//JJ|POS|UTR|SIN|IND|NOM//amod//97 pingstförsamlings//NN|UTR|SIN|IND|GEN//nmod:poss//98 påverkan//NN|UTR|SIN|IND|NOM//obj//94 på//PP//case//102 en//DT|UTR|SIN|IND//det//102 kommunal//JJ|POS|UTR|SIN|IND|NOM//amod//102 tjänsteman//NN|UTR|SIN|IND|NOM//nmod//98 för//PP//mark//105 att//IE//mark//105 få//VB|INF|AKT//advcl//94 tillstånd//NN|NEU|SIN|IND|NOM//obj//105 att//IE//mark//108 arrangera//VB|INF|AKT//xcomp//105 ett//DT|NEU|SIN|IND//det//110 torgmöte//NN|NEU|SIN|IND|NOM//obj//108 med//PP//case//113 Telias//PM|GEN//nmod:poss//113 inflytande//NN|NEU|SIN|IND|NOM//nmod//110 över//PP//case//115 Post-//NN|UTR|-|-|SMS//nmod//113 och//KN//cc//117 Telestyrelsens//PM|GEN//conj//115 marknadsanpassning//NN|UTR|SIN|IND|NOM//obj//108 av//PP//case//120 teletrafiken//NN|UTR|SIN|DEF|NOM//nmod//118 .//MID//punct//81
