Sammanfattning;enkel//JJ|POS|UTR|SIN|IND|NOM//amod//1 difference-in-difference-metod//NN|UTR|SIN|IND|NOM//ROOT//1 .//MAD//punct//1
6.3 Beteende när det gäller den intensiva marginalen;För//PP//case//97 det//DT|NEU|SIN|DEF//det//97 första//RO|NOM//amod//97 segmentet//NN|NEU|SIN|DEF|NOM//obl//106 är//VB|PRS|AKT//cop//102 den//DT|UTR|SIN|DEF//det//101 virtuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//101 inkomsten//NN|UTR|SIN|DEF|NOM//nsubj//102 lika//JJ|POS|UTR/NEU|SIN|DEF|NOM//advmod//106 med//PP//mark//106 den//DT|UTR|SIN|DEF//nsubj//106 icke//AB//advmod//106 arbetsrelaterade//PC|PRF|UTR/NEU|SIN|DEF|NOM//conj//77 inkomsten//NN|UTR|SIN|DEF|NOM//nmod//108 R//PM|NOM//obj//106  //_SP////108 =//MID//punct//106  //_SP////110 y//PM|NOM//punct//77  //_SP////112 .//MAD//punct//77
6.3 Beteende när det gäller den intensiva marginalen;För//PP//case//118 det//DT|NEU|SIN|DEF//det//118 andra//RO|NOM//amod//118 segmentet//NN|NEU|SIN|DEF|NOM//obl//119 erhåller//VB|PRS|AKT//conj//77 man//PN|UTR|SIN|IND|SUB//nsubj//119 den//DT|UTR|SIN|DEF//det//123 virtuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//123 inkomsten//NN|UTR|SIN|DEF|NOM//obj//119 genom//PP//case//125 R//PM|NOM//obl//119 H//PM|NOM//flat:name//125  //_SP////126 y//PM|NOM//punct//119  //_SP////128 (//PAD//punct//119 1//RG|NOM//nummod//133  //_SP////131 t//NN|AN//nmod//134 L//PM|NOM//obl//119  //_SP////134 )//PAD//punct//119 (//PAD//punct//77 1//RG|NOM//nummod//140  //_SP////138 t//NN|AN//nmod//141 H//PM|NOM//appos//77  //_SP////141 )//PAD//punct//77 *//MID//punct//156 l//NN|AN//discourse//156  //_SP////145 ,//MID//punct//145 där//HA//advmod//152 l//NN|AN//nsubj//152  //_SP////149 är//VB|PRS|AKT//cop//152 brytpunkten//NN|UTR|SIN|DEF|NOM//acl:relcl//145 .//MAD//punct//145
6.3 Beteende när det gäller den intensiva marginalen;En//DT|UTR|SIN|IND//det//156 vanlig//JJ|POS|UTR|SIN|IND|NOM//amod//156 ansats//NN|UTR|SIN|IND|NOM//conj//9 när//HA//mark//159 man//PN|UTR|SIN|IND|SUB//nsubj//159 skattar//VB|PRS|AKT//acl//156 arbetsutbud//NN|NEU|SIN|IND|NOM//obj//159 och//KN//cc//163 inkomstskattebasens//NN|UTR|SIN|DEF|GEN//nmod:poss//163 elasticitet//NN|UTR|SIN|IND|NOM//conj//160 är//VB|PRS|AKT//cop//156 att//IE//mark//166 linearisera//VB|INF|AKT//csubj//156 budgetrestriktionen//NN|UTR|SIN|DEF|NOM//obj//166 för//PP//case//169 individen//NN|UTR|SIN|DEF|NOM//nmod//167 vid//PP//case//172 individens//NN|UTR|SIN|DEF|GEN//nmod:poss//172 optimum//NN|NEU|SIN|IND|NOM//obl//166 .//MAD//punct//156
6.3 Beteende när det gäller den intensiva marginalen;Individen//NN|UTR|SIN|DEF|NOM//nsubj:pass//175 anses//VB|PRS|SFO//conj//9 då//AB//advmod//175 agera//VB|INF|AKT//xcomp//175 som//KN//mark//183 om//SN//fixed//178  //_SP////179 budgetrestriktionen//NN|UTR|SIN|DEF|NOM//nsubj//183 vore//VB|KON|PRT|AKT//cop//183 linjär//JJ|POS|UTR|SIN|IND|NOM//advcl//177 .//MAD//punct//9
6.3 Beteende när det gäller den intensiva marginalen;En//DT|UTR|SIN|IND//det//186 individ//NN|UTR|SIN|IND|NOM//nsubj//197 som//HP|-|-|-//nsubj//188 befinner//VB|PRS|AKT//acl:relcl//186 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//188 på//PP//case//193 det//DT|NEU|SIN|DEF//det//193 första//RO|NOM//amod//193 segmentet//NN|NEU|SIN|DEF|NOM//obl//188 kommer//VB|PRS|AKT//aux//197 således//AB//advmod//197 att//IE//mark//197 rapportera//VB|INF|AKT//parataxis//9 sin//PS|UTR|SIN|DEF//nmod:poss//199 inkomst//NN|UTR|SIN|IND|NOM//obj//197 som//KN//case//202 en//DT|UTR|SIN|IND//det//202 funktion//NN|UTR|SIN|IND|NOM//obl//197 av//PP//case//204 1//RG|NOM//nmod//202 -//MID//punct//197  //_SP////205 t//NN|AN//nmod//208 L//PM|NOM//obl//197  //_SP////208 och//KN//cc//211 R//PM|NOM//conj//197 L//PM|NOM//flat:name//211  //_SP////212 ://MID//punct//211
6.3 Beteende när det gäller den intensiva marginalen;z//NN|AN//nummod//219  //_SP////215 =//MID//punct//215  //_SP////217 z//NN|NEU|SIN|IND|NOM//appos//9 (//PAD//punct//219 1//RG|NOM//appos//219  //_SP////221 -//MID//punct//219  //_SP////223 t//NN|AN//nmod//226 L//PM|NOM//nmod//219  //_SP////226 ,//MID//punct//219  //_SP////228 R//PM|NOM//appos//219 L//PM|NOM//flat:name//230  //_SP////231 )//PAD//punct//219  //_SP////233 ,//MID//punct//219 medan//SN//mark//239 följande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//238 funktion//NN|UTR|SIN|IND|NOM//nsubj//239 z//NN|NEU|SIN|IND|NOM//advcl//219  //_SP////239 =//MID//punct//239  //_SP////241 z//NN|NEU|SIN|IND|NOM//nummod//219 (//PAD//punct//243 1//RG|NOM//nummod//249  //_SP////245 -//MID//punct//245  //_SP////247 t//NN|AN//nmod//250 H//PM|NOM//obl//9  //_SP////250 ,//MID//punct//261  //_SP////252 R//PM|NOM//nsubj//261 H//PM|NOM//flat:name//254  //_SP////255 )//PAD//punct//254  //_SP////257 kommer//VB|PRS|AKT//aux//261 att//IE//mark//261 bestämma//VB|INF|AKT//conj//9 den//DT|UTR|SIN|DEF//det//265 optimala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//265 skattepliktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//265 inkomsten//NN|UTR|SIN|DEF|NOM//obj//261 för//PP//case//268 en//DT|UTR|SIN|IND//det//268 individ//NN|UTR|SIN|IND|NOM//obl//261 som//HP|-|-|-//nsubj//270 tillhör//VB|PRS|AKT//acl:relcl//268 det//DT|NEU|SIN|DEF//det//273 övre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//273 segmentet//NN|NEU|SIN|DEF|NOM//obj//270 .//MAD//punct//9
6.3 Beteende när det gäller den intensiva marginalen;Vi//PN|UTR|PLU|DEF|SUB//nsubj//3 ska//VB|PRS|AKT//aux//3 nu//AB//advmod//3 studera//VB|INF|AKT//ROOT//3 en//DT|UTR|SIN|IND//det//5 skattereform//NN|UTR|SIN|IND|NOM//obj//3 som//HP|-|-|-//nsubj//7 sänker//VB|PRS|AKT//acl:relcl//5 marginalskatten//NN|UTR|SIN|DEF|NOM//obj//7 på//PP//case//12 det//DT|NEU|SIN|DEF//det//12 första//RO|NOM//amod//12 segmentet//NN|NEU|SIN|DEF|NOM//obl//7 ,//MID//punct//3 men//KN//cc//15 lämnar//VB|PRS|AKT//conj//3 marginalskatten//NN|UTR|SIN|DEF|NOM//obj//15 på//PP//case//20 det//DT|NEU|SIN|DEF//det//20 andra//RO|NOM//amod//20 segmentet//NN|NEU|SIN|DEF|NOM//nmod//16 oförändrad//PC|PRF|UTR|SIN|IND|NOM//xcomp//15 .//MAD//punct//3
6.3 Beteende när det gäller den intensiva marginalen;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//25 kan//VB|PRS|AKT//aux//25 betraktas//VB|INF|SFO//parataxis//3 som//KN//mark//30 en//DT|UTR|SIN|IND//det//30 oerhört//AB|POS//advmod//29 grov//JJ|POS|UTR|SIN|IND|NOM//amod//30 approximation//NN|UTR|SIN|IND|NOM//xcomp//25 av//PP//case//34 den//DT|UTR|SIN|DEF//det//34 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//34 reformen//NN|UTR|SIN|DEF|NOM//nmod//30 med//PP//case//36 jobbskatteavdrag//NN|NEU|SIN|IND|NOM//nmod//34 för//PP//case//38 perioden//NN|UTR|SIN|DEF|NOM//nmod//39 2007–2010//NN|NEU|SIN|IND|NOM//nmod//34 .//MAD//punct//25
6.3 Beteende när det gäller den intensiva marginalen;Figur//NN|UTR|SIN|IND|NOM//nmod//42 A.1//NN|NEU|SIN|DEF|NOM//appos//25  //_SP////42 illustrerar//VB|PRS|AKT//advcl//25 effekten//NN|UTR|SIN|DEF|NOM//obj//44 på//PP//case//48 skattepliktig//JJ|POS|UTR|SIN|IND|NOM//amod//48 inkomst//NN|UTR|SIN|IND|NOM//obl//44 för//PP//case//51 en//DT|UTR|SIN|IND//det//51 individ//NN|UTR|SIN|IND|NOM//nmod//48 i//PP//case//55 det//DT|NEU|SIN|DEF//det//55 första//RO|NOM//amod//55 segmentet//NN|NEU|SIN|DEF|NOM//nmod//51 .//MAD//punct//25
6.3 Beteende när det gäller den intensiva marginalen;Prisändringen//NN|UTR|SIN|DEF|NOM//nsubj//58 medför//VB|PRS|AKT//parataxis//25 både//KN//cc//61 en//DT|UTR|SIN|IND//det//61 substitutionseffekt//NN|UTR|SIN|IND|NOM//obj//58 (//PAD//punct//61 som//HP|-|-|-//nsubj:pass//64 åskådliggörs//VB|PRS|SFO//acl:relcl//61 med//PP//case//66 pilen//NN|UTR|SIN|DEF|NOM//obl//64 till//PP//advmod//64 höger//NN|UTR|SIN|IND|NOM//fixed//67 )//PAD//punct//64 och//KN//cc//72 en//DT|UTR|SIN|IND//det//72 inkomsteffekt//NN|UTR|SIN|IND|NOM//conj//64 (//PAD//punct//72 pilen//NN|UTR|SIN|DEF|NOM//appos//72 till//PP//case//76 vänster//NN|UTR|SIN|IND|NOM//nmod//74 )//PAD//punct//72 .//MAD//punct//58
6.3 Beteende när det gäller den intensiva marginalen;Om//SN//mark//81 indifferenskurvorna//NN|UTR|PLU|DEF|NOM//nsubj//81 uppvisar//VB|PRS|AKT//advcl//58 standardegenskaper//NN|UTR|PLU|IND|NOM//obj//81 kommer//VB|PRS|AKT//aux//87 substitutionseffekten//NN|UTR|SIN|DEF|NOM//nsubj//87 att//IE//mark//87 vara//VB|INF|AKT//cop//87 positiv//JJ|POS|UTR|SIN|IND|NOM//conj//3 .//MAD//punct//87
6.3 Beteende när det gäller den intensiva marginalen;Under//PP//case//90 förutsättning//NN|UTR|SIN|IND|NOM//obl//3 att//SN//mark//93 individen//NN|UTR|SIN|DEF|NOM//nsubj//93 minskar//VB|PRS|AKT//acl//90 sin//PS|UTR|SIN|DEF//nmod:poss//96 skattepliktiga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//96 inkomst//NN|UTR|SIN|IND|NOM//obj//93 när//HA//mark//100 icke//AB//advmod//100 arbetskomsten//NN|UTR|SIN|DEF|NOM//nsubj//100 ökar//VB|PRS|AKT//advcl//93 ,//MID//punct//3 kommer//VB|PRS|AKT//aux//107 inkomsteffekten//NN|UTR|SIN|DEF|NOM//nsubj//107 och//KN//cc//105 substitutionseffekten//NN|UTR|SIN|DEF|NOM//conj//103 att//IE//mark//107 gå//VB|INF|AKT//conj//3 i//PP//case//110 motsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//110 riktningar//NN|UTR|PLU|IND|NOM//obl//107 .//MAD//punct//3
6.3 Beteende när det gäller den intensiva marginalen;Nettoeffekten//NN|UTR|SIN|DEF|NOM//nsubj//113 blir//VB|PRS|AKT//parataxis//3 således//AB//advmod//113 teoretiskt//AB|POS//advmod//116 sett//PC|PRF|NEU|SIN|IND|NOM//xcomp//113 obestämd//JJ|POS|UTR|SIN|IND|NOM//xcomp//113 för//PP//case//120 en//DT|UTR|SIN|IND//det//120 individ//NN|UTR|SIN|IND|NOM//obl//113 på//PP//case//124 det//DT|NEU|SIN|DEF//det//124 första//RO|NOM//amod//124 segmentet//NN|NEU|SIN|DEF|NOM//nmod//120 .//MAD//punct//3
6.3 Beteende när det gäller den intensiva marginalen;I//PP//case//1 litteraturen//NN|UTR|SIN|DEF|NOM//obl//6 om//PP//mark//6 arbetsutbudet//NN|NEU|SIN|DEF|NOM//nsubj//6 är//VB|PRS|AKT//cop//6 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//6 vanligt//JJ|POS|NEU|SIN|IND|NOM//ROOT//6 att//IE//mark//8 inbegripa//VB|INF|AKT//acl//6 inkomst//NN|UTR|SIN|IND|NOM//obj//8 som//HP|-|-|-//nsubj//11 uppbärs//VB|PRS|SFO//acl:relcl//9 av//PP//case//13 make//NN|UTR|SIN|IND|NOM//obl:agent//11 ///MID//cc//16 registrerad//PC|PRF|UTR|SIN|IND|NOM//amod//16 partner//NN|UTR|SIN|IND|NOM//conj//13 ///MID//cc//18 sambo//NN|UTR|SIN|IND|NOM//conj//13 i//PP//case//20 måttet//NN|NEU|SIN|DEF|NOM//obl//11 för//PP//case//24 icke//AB//advmod//23 arbetsrelaterad//PC|PRF|UTR|SIN|IND|NOM//amod//24 inkomst//NN|UTR|SIN|IND|NOM//nmod//20 y//NN|NEU|SIN|IND|NOM//nummod//24 .//MAD//punct//6
6.3 Beteende när det gäller den intensiva marginalen;Härigenom//AB//nmod//6 bidrar//VB|PRS|AKT//parataxis//6 jobbskatteavdraget//NN|NEU|SIN|DEF|NOM//nsubj//28 potentiellt//AB|POS//advmod//31 sett//PC|PRF|NEU|SIN|IND|NOM//xcomp//28 till//PP//case//34 en//DT|UTR|SIN|IND//det//34 ökning//NN|UTR|SIN|IND|NOM//obl//31 av//PP//case//39 individens//NN|UTR|SIN|DEF|GEN//nmod:poss//39 icke//AB//advmod//38 arbetsrelaterade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//39 inkomst//NN|UTR|SIN|IND|NOM//nmod//34 (//PAD//punct//28 se//VB|IMP|AKT//parataxis//28 figur//NN|UTR|SIN|IND|NOM//obj//41 A.3//AB//xcomp//41 )//PAD//punct//28 .//MAD//punct//6
6.3 Beteende när det gäller den intensiva marginalen;Oavsett//AB|POS//mark//49 om//SN//mark//49 individen//NN|UTR|SIN|DEF|NOM//nsubj//49 befinner//VB|PRS|AKT//advcl//57 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//49 på//PP//case//56 det//DT|NEU|SIN|DEF//det//56 första//RO|NOM//amod//56 eller//KN//cc//55 andra//RO|NOM//conj//53 segmentet//NN|NEU|SIN|DEF|NOM//obl//49 förstärker//VB|PRS|AKT//parataxis//6 denna//DT|UTR|SIN|DEF//det//59 mekanism//NN|UTR|SIN|IND|NOM//nmod//60 inkomsteffekten//NN|UTR|SIN|DEF|NOM//obj//57 .//MID//punct//57
6.3 Beteende när det gäller den intensiva marginalen;Hur//HA//advmod//63 stor//JJ|POS|UTR|SIN|IND|NOM//appos//57 denna//DT|UTR|SIN|DEF//det//65 effekt//NN|UTR|SIN|IND|NOM//nsubj//63 är//VB|PRS|AKT//cop//63 beror//VB|PRS|AKT//conj//6 på//PP//mark//75 hur//HA//advmod//70 stor//JJ|POS|UTR|SIN|IND|NOM//amod//71 make//NN|UTR|SIN|IND|NOM//nsubj//75 ///MID//cc//73 makans//NN|UTR|SIN|DEF|GEN//nmod:poss//74 bruttoinkomst//NN|UTR|SIN|IND|NOM//conj//71 är//VB|PRS|AKT//advcl//67 .//MAD//punct//6

6.4 Beteende när det gäller den extensiva marginalen;När//HA//mark//3 en//DT|UTR|SIN|IND//det//2 individ//NN|UTR|SIN|IND|NOM//nsubj//3 väljer//VB|PRS|AKT//advcl//32 att//IE//mark//5 förvärvsarbeta//VB|INF|AKT//xcomp//3 eller//KN//cc//8 inte//AB//advmod//8 jämför//VB|PRS|AKT//conj//5 individen//NN|UTR|SIN|DEF|NOM//obj//8 nyttonivån//NN|UTR|SIN|DEF|NOM//obj//8 vid//PP//case//13 noll//RG|NOM//nummod//13 arbetstimmar//NN|UTR|PLU|IND|NOM//obl//8 med//PP//case//16 den//DT|UTR|SIN|DEF//det//16 nyttonivå//NN|UTR|SIN|IND|NOM//nmod//13 som//HP|-|-|-//nsubj:pass//19 kan//VB|PRS|AKT//aux//19 uppnås//VB|INF|SFO//acl:relcl//16 på//PP//case//23 alla//DT|UTR/NEU|PLU|IND/DEF//det//23 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//23 segment//NN|NEU|PLU|IND|NOM//obl//19 av//PP//case//25 budgetrestriktionen//NN|UTR|SIN|DEF|NOM//nmod//23 .//MAD//punct//3
6.4 Beteende när det gäller den extensiva marginalen;För//PP//case//28 ensamstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obl//32 borde//VB|PRT|AKT//aux//32 jobbskatteavdraget//NN|NEU|SIN|DEF|NOM//nsubj//32 entydigt//AB|POS//advmod//32 öka//VB|INF|AKT//ROOT//32 sannolikheten//NN|UTR|SIN|DEF|NOM//obj//32 att//IE//mark//35 gå//VB|INF|AKT//xcomp//32 in//PL//compound:prt//35 på//PP//case//38 arbetsmarknaden//NN|UTR|SIN|DEF|NOM//obl//35 ,//MID//punct//35 eftersom//SN//mark//43 deras//PS|UTR/NEU|SIN/PLU|DEF//nsubj//43 icke//AB//advmod//43 arbetsrelaterade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//44 inkomst//NN|UTR|SIN|IND|NOM//nsubj:pass//46 inte//AB//advmod//46 påverkas//VB|PRS|SFO//conj//35 av//PP//case//48 reformen//NN|UTR|SIN|DEF|NOM//obl:agent//46 ,//MID//punct//48 medan//SN//mark//58 den//DT|UTR|SIN|DEF//det//53 disponibla//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//53 inkomsten//NN|UTR|SIN|DEF|NOM//nsubj//58 för//PP//case//56 en//DT|UTR|SIN|IND//det//56 förvärvsarbetande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//nmod//53 har//VB|PRS|AKT//aux//58 ökat//VB|SUP|AKT//advcl//48 på//PP//case//60 budgetrestriktionens//NN|UTR|SIN|DEF|GEN//nmod:poss//62 alla//DT|UTR/NEU|PLU|IND/DEF//det//62 segment//NN|NEU|PLU|IND|NOM//obl//58 .//MAD//punct//32
6.4 Beteende när det gäller den extensiva marginalen;För//PP//case//65 personer//NN|UTR|PLU|IND|NOM//obl//32 som//HP|-|-|-//nsubj//68 är//VB|PRS|AKT//cop//68 gifta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//65 eller//KN//cc//70 sammanboende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//68 är//VB|PRS|AKT//cop//74 den//DT|UTR|SIN|DEF//nsubj//74 icke//AB//advmod//74 arbetsrelaterade//PC|PRF|UTR/NEU|SIN|DEF|NOM//conj//32 inkomsten//NN|UTR|SIN|DEF|NOM//obj//74 vid//PP//case//79 noll//RG|NOM//nummod//78 timmars//NN|UTR|PLU|IND|GEN//nmod:poss//79 arbete//NN|NEU|SIN|IND|NOM//nmod//75 inte//AB//advmod//81 konstanthållen//NN|UTR|SIN|DEF|NOM//xcomp//74 (//PAD//punct//74 förutsatt//PC|PRF|NEU|SIN|IND|NOM//mark//91 att//SN//fixed//83 åtminstone//AB//advmod//87 en//DT|UTR|SIN|IND//det//87 del//NN|UTR|SIN|IND|NOM//nsubj//91 av//PP//case//90 makarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//90 inkomster//NN|UTR|PLU|IND|NOM//nmod//87 slås//VB|PRS|SFO//advcl//74 samman//PL//compound:prt//91 )//PAD//punct//91 .//MAD//punct//32
6.4 Beteende när det gäller den extensiva marginalen;För//PP//case//97 denna//DT|UTR|SIN|DEF//det//97 grupp//NN|UTR|SIN|IND|NOM//obl//98 förväntas//VB|PRS|SFO//conj//32 alltså//AB//advmod//98 jobbskatteavdragets//NN|NEU|SIN|DEF|GEN//nmod:poss//101 effekt//NN|UTR|SIN|IND|NOM//obj//98 på//PP//case//104 andelen//NN|UTR|SIN|DEF|NOM//nmod//104 arbetstagare//NN|UTR|PLU|IND|NOM//obl//98 att//IE//mark//106 gå//VB|INF|AKT//acl//104 i//PP//case//110 två//RG|NOM//nummod//110 motsatta//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//110 riktningar//NN|UTR|PLU|IND|NOM//obl//106 .//MAD//punct//32
6.4 Beteende när det gäller den extensiva marginalen;R//NN|NEU|SIN|IND|NOM//ROOT//0 efter//AB//case//0
6.4 Beteende när det gäller den extensiva marginalen;R//NN|NEU|SIN|IND|NOM//ROOT//0 före//PP//case//0
6.4 Beteende när det gäller den extensiva marginalen;R//NN|NEU|SIN|IND|NOM//ROOT//0 =//MID//punct//0  //_SP////1 y//NN|NEU|SIN|IND|NOM//case//4 z//NN|AN//nmod//0 efter//PP//case//6 z//NN|NEU|SIN|IND|NOM//nmod//0  //_SP////6 före//PP//case//0
6.4 Beteende när det gäller den extensiva marginalen;R//NN|NEU|SIN|IND|NOM//ROOT//0 efter//AB//case//0
6.4 Beteende när det gäller den extensiva marginalen;R//NN|NEU|SIN|IND|NOM//ROOT//0 före//PP//case//0
6.4 Beteende när det gäller den extensiva marginalen;R//NN|NEU|SIN|IND|NOM//ROOT//0 =//MID//punct//0  //_SP////1 y//NN|NEU|SIN|IND|NOM//punct//0
6.4 Beteende när det gäller den extensiva marginalen;R//NN|NEU|SIN|IND|NOM//ROOT//0 efter//AB//case//0
6.4 Beteende när det gäller den extensiva marginalen;R//NN|NEU|SIN|IND|NOM//ROOT//0 före//PP//case//0
6.4 Beteende när det gäller den extensiva marginalen;R//NN|NEU|SIN|IND|NOM//ROOT//0 före//PP//advmod//0 =//MID//punct//4  //_SP////2 y//RG|NOM//obl//0  //_SP////4 före//PP//advmod//0

6.4 Beteende när det gäller den extensiva marginalen / Appendix C: Beräkning av den intäktsmaximerande marginalskattesatsen för höga inkomster;För//PP//case//3 varje//DT|UTR/NEU|SIN|IND//det//3 extra//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 hundralapp//NN|UTR|SIN|IND|NOM//obl//11 som//KN//case//6 en//DT|UTR|SIN|IND//det//6 skattebetalare//NN|UTR|SIN|IND|NOM//nmod//3 på//PP//case//10 det//DT|NEU|SIN|DEF//det//10 högsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//10 trappsteget//NN|NEU|SIN|DEF|NOM//nmod//6 tjänar//VB|PRS|AKT//advcl//14 måste//VB|PRS|AKT//aux//14 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj//14 betala//VB|INF|AKT//ROOT//14 56,56//RG|NOM//nummod//16 procent//NN|UTR|PLU|IND|NOM//obj//14 i//PP//case//18 inkomstskatt//NN|UTR|SIN|IND|NOM//obl//14 .//MID//punct//14
6.4 Beteende när det gäller den extensiva marginalen / Appendix C: Beräkning av den intäktsmaximerande marginalskattesatsen för höga inkomster;Dessutom//AB//advmod//21 betalar//VB|PRS|AKT//parataxis//14 hans//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//23 arbetsgivare//NN|UTR|PLU|IND|NOM//nsubj//21 i//PP//case//25 genomsnitt//NN|NEU|SIN|IND|NOM//nmod//23 32//RG|NOM//nummod//27 procent//NN|UTR|PLU|IND|NOM//obj//21 i//PP//case//29 löneskatt//NN|UTR|SIN|IND|NOM//obl//21 .//MID//punct//21
6.4 Beteende när det gäller den extensiva marginalen / Appendix C: Beräkning av den intäktsmaximerande marginalskattesatsen för höga inkomster;När//HA//mark//33 personen//NN|UTR|SIN|DEF|NOM//nsubj//33 använder//VB|PRS|AKT//advcl//35 pengarna//NN|UTR|PLU|DEF|NOM//obj//33 betalar//VB|PRS|AKT//parataxis//14 han//PN|UTR|SIN|DEF|SUB//nsubj//35 även//AB//advmod//35 moms//NN|UTR|SIN|IND|NOM//obj//35 och//KN//cc//41 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 konsumtionsskatter//NN|UTR|PLU|IND|NOM//conj//38 .//MAD//punct//35
6.4 Beteende när det gäller den extensiva marginalen / Appendix C: Beräkning av den intäktsmaximerande marginalskattesatsen för höga inkomster;Enligt//PP//case//46 våra//PS|UTR/NEU|PLU|DEF//nmod:poss//46 egna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//46 beräkningar//NN|UTR|PLU|IND|NOM//obl//35 som//HP|-|-|-//nsubj:pass//48 baseras//VB|PRS|SFO//acl:relcl//46 på//PP//case//51 Hushållens//NN|NEU|PLU|DEF|GEN//nmod:poss//51 utgifter//NN|UTR|PLU|IND|NOM//obl//48 (//PAD//punct//51 HUT//NN|AN//appos//51 )//PAD//punct//51 ,//MID//punct//59 är//VB|PRS|AKT//cop//59 den//DT|UTR|SIN|DEF//det//59 effektiva//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//59 skattesatsen//NN|UTR|SIN|DEF|NOM//conj//14 för//PP//case//61 konsumtion//NN|UTR|SIN|IND|NOM//nmod//59 21//RG|NOM//nummod//63 procent//NN|UTR|PLU|IND|NOM//appos//59 (//PAD//punct//63 i//PP//case//66 beräkningen//NN|UTR|SIN|DEF|NOM//obl//70 har//VB|PRS|AKT//aux//70 vi//PN|UTR|PLU|DEF|SUB//nsubj//70 då//AB//advmod//70 tagit//VB|SUP|AKT//conj//14 med//PL//case//73 det//DT|NEU|SIN|DEF//det//73 faktum//NN|NEU|SIN|DEF|NOM//obl//70 att//SN//punct//14 en//DT|UTR|SIN|IND//det//76 del//NN|UTR|SIN|IND|NOM//dep//74 av//PP//case//78 konsumtionen//NN|UTR|SIN|DEF|NOM//nmod//76 ,//MID//punct//78 som//KN//mark//81 livsmedel//NN|NEU|SIN|IND|NOM//nmod//76 ,//MID//punct//83 inköps//NN|UTR|SIN|IND|NOM//conj//81 till//PP//case//87 en//DT|UTR|SIN|IND//det//87 lägre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//87 momssats//NN|UTR|SIN|IND|NOM//obl//83 )//PAD//punct//76 .//MAD//punct//14
6.4 Beteende när det gäller den extensiva marginalen / Appendix C: Beräkning av den intäktsmaximerande marginalskattesatsen för höga inkomster;Om//SN//mark//92 man//PN|UTR|SIN|IND|SUB//nsubj//92 tar//VB|PRS|AKT//advcl//99 med//PL//case//96 alla//DT|UTR/NEU|PLU|IND/DEF//det//96 dessa//DT|UTR/NEU|PLU|DEF//det//96 skatter//NN|UTR|PLU|IND|NOM//obj//92 i//PP//case//98 beräkningen//NN|UTR|SIN|DEF|NOM//nmod//96 blir//VB|PRS|AKT//conj//14 summan//NN|UTR|SIN|DEF|NOM//nsubj//99 av//PP//case//103 erlagda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//103 skatter//NN|UTR|PLU|IND|NOM//obl//99 ,//MID//punct//105 beräknat//PC|PRF|NEU|SIN|IND|NOM//conj//99 som//KN//case//108 en//DT|UTR|SIN|IND//det//108 procentandel//NN|UTR|SIN|IND|NOM//obl//105 av//PP//case//110 arbetskostnaderna//NN|UTR|PLU|DEF|NOM//nmod//108 ,//MID//punct//113 72,8//RG|NOM//nummod//113 procent//NN|UTR|PLU|IND|NOM//conj//110 .//MAD//punct//14
