Enhetliga priser på receptbelagda läkemedel;Delbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//0
7.12.1 Utökat ändamål i receptregisterlagen / Dataskyddsförordningen ersätter personuppgiftslagen;Den//DT|UTR|SIN|DEF//det//108 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//108 dataskyddslagen//NN|UTR|SIN|DEF|NOM//nsubj//112 kommer//VB|PRS|AKT//aux//112 att//IE//mark//112 vara//VB|INF|AKT//cop//112 underordnad//PC|PRF|UTR|SIN|IND|NOM//parataxis//50 de//DT|UTR/NEU|PLU|DEF//det//115 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//115 registerförfattningarna//NN|UTR|PLU|DEF|NOM//obj//112 och//KN//cc//119 är//VB|PRS|AKT//cop//119 bara//AB//advmod//119 tillämplig//JJ|POS|UTR|SIN|IND|NOM//conj//112 om//SN//mark//123 inget//DT|NEU|SIN|IND//det//122 annat//JJ|POS|NEU|SIN|IND|NOM//nsubj//123 följer//VB|PRS|AKT//advcl//119 av//PP//compound:prt//123 registerförfattningen//NN|UTR|SIN|DEF|NOM//obl//123 .//MAD//punct//50
7.12.1 Utökat ändamål i receptregisterlagen / Dataskyddsförordningen ersätter personuppgiftslagen;Socialdataskyddsutredningen//NN|UTR|SIN|DEF|NOM//nsubj//17 ,//MID//punct//0 som//HP|-|-|-//nsubj//4 har//VB|PRS|AKT//aux//4 sett//VB|SUP|AKT//acl:relcl//0 över//PL//compound:prt//4 hur//HA//advmod//12 registerförfattningar//NN|UTR|PLU|IND|NOM//nsubj:pass//12 på//PP//case//10 Socialdepartementets//NN|NEU|SIN|DEF|GEN//nmod:poss//10 område//NN|NEU|SIN|IND|NOM//nmod//7 behöver//VB|PRS|AKT//aux//12 anpassas//VB|INF|SFO//ccomp//4 till//PP//case//14 dataskyddsförordningen//NN|UTR|SIN|DEF|NOM//obl//12 ,//MID//punct//17 har//VB|PRS|AKT//aux//17 bedömt//VB|SUP|AKT//ROOT//17 att//SN//mark//23 de//DT|UTR/NEU|PLU|DEF//det//20 ändringar//NN|UTR|PLU|IND|NOM//nsubj:pass//23 som//HP|-|-|-//nsubj//22 behöver//VB|PRS|AKT//acl:relcl//20 göras//VB|INF|SFO//ccomp//17 i//PP//case//25 receptregisterlagen//NN|UTR|SIN|DEF|NOM//obl//23 endast//AB//advmod//29 är//VB|PRS|AKT//cop//29 mindre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//29 ändringar//NN|UTR|PLU|IND|NOM//conj//17 av//PP//case//32 lagteknisk//JJ|POS|UTR|SIN|IND|NOM//amod//32 karaktär//NN|UTR|SIN|IND|NOM//nmod//29 .//MAD//punct//17
7.12.1 Utökat ändamål i receptregisterlagen / Dataskyddsförordningen ersätter personuppgiftslagen;Behandling//NN|UTR|SIN|IND|NOM//nsubj//6 av//PP//case//2 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//0 måste//VB|PRS|AKT//aux//6 enligt//PP//case//5 dataskyddsförordningen//NN|UTR|SIN|DEF|NOM//obl//6 ske//VB|INF|AKT//ROOT//6 med//PP//case//8 stöd//NN|NEU|SIN|IND|NOM//obl//6 av//PP//case//12 en//DT|UTR|SIN|IND//det//12 rättslig//JJ|POS|UTR|SIN|IND|NOM//amod//12 grund//NN|UTR|SIN|IND|NOM//nmod//8 .//MAD//punct//6
7.12.1 Utökat ändamål i receptregisterlagen / Dataskyddsförordningen ersätter personuppgiftslagen;De//DT|UTR/NEU|PLU|DEF//det//16 rättsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 grunderna//NN|UTR|PLU|DEF|NOM//nsubj:pass//17 räknas//VB|PRS|SFO//parataxis//6 upp//PL//compound:prt//17 i//PP//case//21 artikel//NN|UTR|SIN|IND|NOM//nmod//21 6.1//RG|NOM//obl//17 där//HA//advmod//24 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 framgår//VB|PRS|AKT//acl:relcl//21 att//SN//mark//31 behandling//NN|UTR|SIN|IND|NOM//nsubj//31 av//PP//case//28 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//26 endast//AB//advmod//31 är//VB|PRS|AKT//cop//31 laglig//JJ|POS|UTR|SIN|IND|NOM//csubj//24 om//AB//compound:prt//31 och//KN//cc//39 i//PP//case//36 den//DT|UTR|SIN|DEF//det//36 mån//NN|UTR|SIN|IND|NOM//fixed//33 som//HP|-|-|-//mark//39 åtminstone//AB//advmod//39 ett//PN|NEU|SIN|IND|SUB/OBJ//conj//31 av//PP//case//41 villkoren//NN|NEU|PLU|DEF|NOM//nmod//39 i//PP//case//44 artikel//NN|UTR|SIN|IND|NOM//nmod//44 6.1//RG|NOM//nmod//41 a–f//NN|AN//nsubj//47 är//VB|PRS|AKT//cop//47 uppfyllt//PC|PRF|NEU|SIN|IND|NOM//conj//6 .//MAD//punct//47
7.12.1 Utökat ändamål i receptregisterlagen / Dataskyddsförordningen ersätter personuppgiftslagen;Enligt//PP//case//51 artikel//NN|UTR|SIN|IND|NOM//nmod//51 6.1//RG|NOM//obl//54 e//NN|NEU|SIN|IND|NOM//nummod//51 )//PAD//punct//51 finns//VB|PRS|SFO//parataxis//47 rättslig//JJ|POS|UTR|SIN|IND|NOM//amod//56 grund//NN|UTR|SIN|IND|NOM//nsubj//54 för//PP//case//58 behandlingen//NN|UTR|SIN|DEF|NOM//obl//54 om//SN//mark//62 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//62 är//VB|PRS|AKT//cop//62 nödvändig//JJ|POS|UTR|SIN|IND|NOM//acl//58 för//PP//mark//65 att//IE//mark//65 utföra//VB|INF|AKT//advcl//62 en//DT|UTR|SIN|IND//det//67 uppgift//NN|UTR|SIN|IND|NOM//obj//65 av//PP//case//70 allmänt//JJ|POS|NEU|SIN|IND|NOM//amod//70 intresse//NN|NEU|SIN|IND|NOM//nmod//67 eller//KN//cc//74 som//KN//mark//74 ett//DT|NEU|SIN|IND//det//74 led//NN|NEU|SIN|IND|NOM//conj//65 i//PP//case//76 myndighetsutövning//NN|UTR|SIN|IND|NOM//obl//74 .//MAD//punct//47
7.12.1 Utökat ändamål i receptregisterlagen / Dataskyddsförordningen ersätter personuppgiftslagen;Dataskyddsförordningen//NN|UTR|SIN|DEF|NOM//nsubj//1 utgår//VB|PRS|AKT//ROOT//1 i//PP//case//4 artikel//NN|UTR|SIN|IND|NOM//nmod//4 9.1//RG|NOM//obl//1 från//PP//mark//19 att//SN//mark//19 behandling//NN|UTR|SIN|IND|NOM//nsubj//19 av//PP//case//10 känsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//10 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//7 ,//MID//punct//7 bland//PP//case//15 annat//PN|NEU|SIN|IND|SUB/OBJ//fixed//12 om//PP//case//15 hälsa//NN|UTR|SIN|IND|NOM//nmod//7 ,//MID//punct//19 ska//VB|PRS|AKT//aux//19 vara//VB|INF|AKT//cop//19 förbjuden//PC|PRF|UTR|SIN|IND|NOM//advcl//1 .//MAD//punct//1
7.12.1 Utökat ändamål i receptregisterlagen / Dataskyddsförordningen ersätter personuppgiftslagen;I//PP//case//23 artikel//NN|UTR|SIN|IND|NOM//nmod//23 9.2//RG|NOM//obl//24 anges//VB|PRS|SFO//parataxis//1 de//DT|UTR/NEU|PLU|DEF//det//26 undantag//NN|NEU|PLU|IND|NOM//nsubj:pass//24 som//HP|-|-|-//nsubj//28 gör//VB|PRS|AKT//acl:relcl//26 att//SN//mark//34 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//34 ändå//AB//advmod//34 kan//VB|PRS|AKT//aux//34 vara//VB|INF|AKT//cop//34 tillåtet//PC|PRF|NEU|SIN|IND|NOM//ccomp//28 att//IE//mark//36 behandla//VB|INF|AKT//csubj//34 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//38 personuppgifter//NN|UTR|PLU|IND|NOM//obj//36 .//MAD//punct//24
7.12.1 Utökat ändamål i receptregisterlagen / Dataskyddsförordningen ersätter personuppgiftslagen;Enligt//PP//case//42 artikel//NN|UTR|SIN|IND|NOM//nmod//42 9.2//RG|NOM//obl//24 ,//MID//punct//42 punkten//NN|UTR|SIN|DEF|NOM//appos//42 h//PM|NOM//nmod//44 ,//MID//punct//42 är//VB|PRS|AKT//cop//51 behandlingen//NN|UTR|SIN|DEF|NOM//nsubj//51 av//PP//case//50 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//48 tillåten//JJ|POS|UTR|SIN|IND|NOM//nsubj:pass//70 om//SN//mark//55 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//55 är//VB|PRS|AKT//cop//55 nödvändig//JJ|POS|UTR|SIN|IND|NOM//advcl//51 av//PP//case//57 skäl//NN|NEU|PLU|IND|NOM//nmod//55 som//HP|-|-|-//nsubj//59 hör//VB|PRS|AKT//acl:relcl//57 samman//PL//compound:prt//59 med//PP//case//64 bland//PP//case//64 annat//PN|NEU|SIN|IND|SUB/OBJ//amod//64 hälso-//NN|UTR|-|-|SMS//obl//59 och//KN//cc//66 sjukvård//NN|UTR|SIN|IND|NOM//conj//64 under//PP//case//69 förutsättning//NN|UTR|SIN|IND|NOM//fixed//67 uppgifterna//NN|UTR|PLU|DEF|NOM//obl//59 behandlas//VB|PRS|SFO//conj//1 av//PP//case//73 en//DT|UTR|SIN|IND//det//73 yrkesutövare//NN|UTR|SIN|IND|NOM//obl:agent//70 som//HP|-|-|-//nsubj:pass//75 omfattas//VB|PRS|SFO//acl:relcl//73 av//PP//case//77 tystnadsplikt//NN|UTR|SIN|IND|NOM//obl:agent//75 .//MAD//punct//1
7.12.1 Utökat ändamål i receptregisterlagen / Dataskyddsförordningen ersätter personuppgiftslagen;Tystnadsplikten//NN|UTR|SIN|DEF|NOM//nsubj//81 ska//VB|PRS|AKT//aux//81 gälla//VB|INF|AKT//parataxis//1 enligt//PP//case//83 unionsrätten//NN|UTR|SIN|DEF|NOM//obl//81 eller//KN//cc//85 nationell//JJ|POS|UTR|SIN|IND|NOM//conj//83 rätt//NN|UTR|SIN|IND|NOM//obl//81 .//MAD//punct//1

7.12.1 Utökat ändamål i receptregisterlagen / Det utvidgade ändamålet är förenligt med dataskyddsförordningen;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 bedömer//VB|PRS|AKT//ROOT//1 att//SN//mark//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 finns//VB|PRS|SFO//ccomp//1 rättslig//JJ|POS|UTR|SIN|IND|NOM//amod//6 grund//NN|UTR|SIN|IND|NOM//nsubj//4 för//PP//case//8 behandlingen//NN|UTR|SIN|DEF|NOM//obl//4 av//PP//case//10 personuppgifterna//NN|UTR|PLU|DEF|NOM//nmod//8 enligt//PP//case//13 artikel//NN|UTR|SIN|IND|NOM//nmod//13 6.1//RG|NOM//nmod//10 e//NN|NEU|SIN|IND|NOM//nmod//13 )//PAD//punct//4 i//PP//case//17 dataskyddsförordningen//NN|UTR|SIN|DEF|NOM//obl//4 eftersom//SN//mark//23 behandlingen//NN|UTR|SIN|DEF|NOM//nsubj//23 av//PP//case//21 personuppgifterna//NN|UTR|PLU|DEF|NOM//nmod//19 är//VB|PRS|AKT//cop//23 nödvändig//JJ|POS|UTR|SIN|IND|NOM//acl//17 både//KN//cc//27 för//PP//mark//27 att//IE//mark//27 utföra//VB|INF|AKT//advcl//23 en//DT|UTR|SIN|IND//det//29 uppgift//NN|UTR|SIN|IND|NOM//obj//27 av//PP//case//32 allmänt//JJ|POS|NEU|SIN|IND|NOM//amod//32 intresse//NN|NEU|SIN|IND|NOM//nmod//29 och//KN//cc//36 som//KN//mark//36 ett//DT|NEU|SIN|IND//det//36 led//NN|NEU|SIN|IND|NOM//conj//27 i//PP//case//40 den//DT|UTR|SIN|DEF//det//40 personuppgiftsansvariges//JJ|POS|MAS|SIN|DEF|GEN//amod//40 myndighetsutövning//NN|UTR|SIN|IND|NOM//obl//36 (//PAD//punct//40 tillsyn//NN|UTR|SIN|IND|NOM//appos//40 över//PP//case//45 apotekens//NN|UTR|SIN|DEF|GEN//nmod:poss//45 prissättning//NN|UTR|SIN|IND|NOM//nmod//42 av//PP//case//47 läkemedel//NN|NEU|PLU|IND|NOM//nmod//45 )//PAD//punct//4 .//MAD//punct//1
7.12.1 Utökat ändamål i receptregisterlagen / Det utvidgade ändamålet är förenligt med dataskyddsförordningen;Enligt//PP//case//2 artikel//NN|UTR|SIN|IND|NOM//nmod//2 6.3//RG|NOM//obl//3 krävs//VB|PRS|SFO//ROOT//3 också//AB//advmod//3 att//SN//mark//8 bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//8 är//VB|PRS|AKT//cop//8 proportionell//JJ|POS|UTR|SIN|IND|NOM//dep//3 mot//PP//case//12 det//DT|NEU|SIN|DEF//det//12 legitima//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//12 mål//NN|NEU|SIN|IND|NOM//obl//8 som//HP|-|-|-//nsubj:pass//14 eftersträvas//VB|PRS|SFO//acl:relcl//12 .//MAD//punct//3
7.12.1 Utökat ändamål i receptregisterlagen / Det utvidgade ändamålet är förenligt med dataskyddsförordningen;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//17 innebär//VB|PRS|AKT//parataxis//3 att//SN//mark//24 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//24 inte//AB//advmod//24 är//VB|PRS|AKT//cop//24 några//DT|UTR/NEU|PLU|IND//det//24 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 personuppgifter//NN|UTR|PLU|IND|NOM//ccomp//17 som//HP|-|-|-//nsubj:pass//28 kommer//VB|PRS|AKT//aux//28 att//IE//mark//28 registreras//VB|INF|SFO//acl:relcl//24 utan//KN//case//30 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//28 föreslås//VB|PRS|SFO//advcl//17 endast//AB//advmod//31 ett//DT|NEU|SIN|IND//det//35 utökat//PC|PRF|NEU|SIN|IND|NOM//amod//35 ändamål//NN|NEU|SIN|IND|NOM//nsubj:pass//31 med//PP//case//37 registreringen//NN|UTR|SIN|DEF|NOM//nmod//35 .//MAD//punct//17
7.12.1 Utökat ändamål i receptregisterlagen / Det utvidgade ändamålet är förenligt med dataskyddsförordningen;Samtidigt//AB//advmod//40 får//VB|PRS|AKT//advcl//17 inga//DT|UTR/NEU|PLU|IND//det//42 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//51 som//HP|-|-|-//nsubj//45 är//VB|PRS|AKT//cop//45 hänförliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//42 till//PP//case//49 en//DT|UTR|SIN|IND//det//49 enskild//JJ|POS|UTR|SIN|IND|NOM//amod//49 person//NN|UTR|SIN|IND|NOM//obl//45 får//VB|PRS|AKT//aux//51 lämnas//VB|INF|SFO//ccomp//40 ut//PL//compound:prt//51 från//PP//case//54 E-hälsomyndigheten//NN|UTR|SIN|DEF|NOM//obl//51 till//PP//case//56 TLV//PM|NOM//obl//51 .//MAD//punct//17
7.12.1 Utökat ändamål i receptregisterlagen / Det utvidgade ändamålet är förenligt med dataskyddsförordningen;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//59 anser//VB|PRS|AKT//parataxis//17 därför//AB//mark//73 att//SN//fixed//60 intresset//NN|NEU|SIN|DEF|NOM//nsubj//73 av//PP//mark//66 att//SN//mark//66 TLV//PM|NOM//nsubj//66 får//VB|PRS|AKT//acl//62 del//NN|UTR|SIN|IND|NOM//obj//66 av//PP//case//69 uppgifterna//NN|UTR|PLU|DEF|NOM//nmod//67 för//PP//case//72 sin//PS|UTR|SIN|DEF//nmod:poss//72 tillsyn//NN|UTR|SIN|IND|NOM//nmod//69 väger//VB|PRS|AKT//advcl//59 tyngre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//advmod//73 än//KN//case//78 det//DT|NEU|SIN|DEF//det//78 eventuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//78 intrång//NN|NEU|SIN|IND|NOM//obl//73 i//PP//case//82 den//DT|UTR|SIN|DEF//det//82 enskildes//JJ|POS|MAS|SIN|DEF|GEN//amod//82 integritet//NN|UTR|SIN|IND|NOM//nmod//78 som//HP|-|-|-//obj//86 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//86 kan//VB|PRS|AKT//aux//86 innebära//VB|INF|AKT//acl:relcl//82 att//SN//mark//89 uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//89 behandlas//VB|PRS|SFO//ccomp//86 för//PP//case//93 det//DT|NEU|SIN|DEF//det//93 utökade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//93 ändamålet//NN|NEU|SIN|DEF|NOM//obl//89 .//MAD//punct//17
7.12.1 Utökat ändamål i receptregisterlagen / Det utvidgade ändamålet är förenligt med dataskyddsförordningen;Trots//PP//mark//12 att//SN//mark//12 behandling//NN|UTR|SIN|IND|NOM//nsubj//12 av//PP//case//4 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//2 som//HP|-|-|-//nsubj//6 rör//VB|PRS|AKT//acl:relcl//4 hälsa//NN|UTR|SIN|IND|NOM//obj//6 som//KN//nsubj//11 utgångspunkt//NN|UTR|SIN|IND|NOM//nsubj//11 är//VB|PRS|AKT//cop//11 förbjuden//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//7 bedömer//VB|PRS|AKT//ROOT//12 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//12 att//SN//mark//19 den//DT|UTR|SIN|DEF//det//17 utökade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//17 ändamålsbestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//19 är//VB|PRS|AKT//cop//19 tillåten//JJ|POS|UTR|SIN|IND|NOM//acl//13 enligt//PP//case//22 artikel//NN|UTR|SIN|IND|NOM//nmod//22 9.2//RG|NOM//obl//19 h//NN|AN//nummod//22 )//PAD//punct//12 eftersom//SN//mark//28 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//28 får//VB|PRS|AKT//aux//28 anses//VB|INF|SFO//advcl//12 vara//VB|INF|AKT//cop//30 nödvändig//JJ|POS|UTR|SIN|IND|NOM//xcomp//28 av//PP//case//32 skäl//NN|NEU|PLU|IND|NOM//nmod//30 som//HP|-|-|-//nsubj//34 hör//VB|PRS|AKT//acl:relcl//32 samman//PL//compound:prt//34 med//PP//mark//37 tillhandahållande//NN|NEU|SIN|IND|NOM//obl//34 av//PP//case//39 hälso-//NN|UTR|-|-|SMS//nmod//37 och//KN//cc//41 sjukvård//NN|UTR|SIN|IND|NOM//conj//39 .//MAD//punct//12
7.12.1 Utökat ändamål i receptregisterlagen / Det utvidgade ändamålet är förenligt med dataskyddsförordningen;En//DT|UTR|SIN|IND//det//1 förutsättning//NN|UTR|SIN|IND|NOM//nsubj:pass//19 för//PP//mark//11 att//SN//mark//11 behandling//NN|UTR|SIN|IND|NOM//nsubj//11 av//PP//case//6 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//4 om//PP//case//8 hälsa//NN|UTR|SIN|IND|NOM//nmod//6 ska//VB|PRS|AKT//aux//11 vara//VB|INF|AKT//cop//11 tillåten//JJ|POS|UTR|SIN|IND|NOM//acl//1 är//VB|PRS|AKT//cop//1 enligt//PP//case//14 9.3//RG|NOM//obl//19 i//PP//case//16 dataskyddsförordningen//NN|UTR|SIN|DEF|NOM//nmod//14 att//SN//mark//19 uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//19 behandlas//VB|PRS|SFO//ROOT//19 av//PP//case//22 en//DT|UTR|SIN|IND//det//22 yrkesutövare//NN|UTR|SIN|IND|NOM//obl:agent//19 som//HP|-|-|-//nsubj:pass//24 omfattas//VB|PRS|SFO//acl:relcl//22 av//PP//case//26 tystnadsplikt//NN|UTR|SIN|IND|NOM//obl:agent//24 .//MAD//punct//19
7.12.1 Utökat ändamål i receptregisterlagen / Det utvidgade ändamålet är förenligt med dataskyddsförordningen;Förutsättningarna//NN|UTR|PLU|DEF|NOM//nsubj:pass//35 i//PP//case//31 artikel//NN|UTR|SIN|IND|NOM//nmod//31 9.3//RG|NOM//nmod//28 får//VB|PRS|AKT//aux//35 enligt//PP//case//34 utredningen//NN|UTR|SIN|DEF|NOM//obl//35 anses//VB|PRS|SFO//parataxis//19 vara//VB|INF|AKT//aux:pass//37 uppfyllda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//35 eftersom//SN//mark//48 uppgift//NN|UTR|SIN|IND|NOM//nsubj:pass//48 om//PP//case//43 en//DT|UTR|SIN|IND//det//42 enskilds//JJ|POS|UTR|SIN|IND|GEN//amod//43 hälsotillstånd//NN|NEU|SIN|IND|NOM//nmod//39 eller//KN//cc//47 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 personliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//47 förhållanden//NN|NEU|PLU|IND|NOM//conj//43 skyddas//VB|PRS|SFO//advcl//37 av//PP//case//50 sekretess//NN|UTR|SIN|IND|NOM//obl:agent//48 hos//PP//case//52 E-hälsomyndigheten//NN|UTR|SIN|DEF|NOM//obl//48 enligt//PP//case//56 25//RG|NOM//nummod//55 kap.//NN|AN//nmod//56 17//RG|NOM//obl//48 a//NN|NEU|SIN|IND|NOM//case//59 §//NN|AN//nmod//59 offentlighets-//NN|UTR|-|-|SMS//obl//48 och//KN//cc//61 sekretesslagen//NN|UTR|SIN|DEF|NOM//conj//59 (//PAD//punct//63 2004:900//RG|NOM//appos//48 )//PAD//punct//63 .//MAD//punct//19
7.12.1 Utökat ändamål i receptregisterlagen / Det utvidgade ändamålet är förenligt med dataskyddsförordningen;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//69 är//VB|PRS|AKT//cop//69 därmed//AB//advmod//69 förenligt//JJ|POS|NEU|SIN|IND|NOM//parataxis//19 med//PP//case//72 dataskyddsförordningens//NN|UTR|SIN|DEF|GEN//nmod:poss//72 bestämmelser//NN|UTR|PLU|IND|NOM//obl//69 .//MAD//punct//19
7.12.1 Utökat ändamål i receptregisterlagen / Det utvidgade ändamålet är förenligt med dataskyddsförordningen;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//2 kan//VB|PRS|AKT//aux//2 noteras//VB|INF|SFO//ROOT//2 att//SN//mark//11 Datainspektionen//PM|NOM//nsubj//11 i//PP//case//7 en//DT|UTR|SIN|IND//det//7 skrivelse//NN|UTR|SIN|IND|NOM//nmod//4 till//PP//case//9 Justitiedepartementet//PM|NOM//nmod//7 har//VB|PRS|AKT//aux//11 framfört//VB|SUP|AKT//dep//2 behovet//NN|NEU|SIN|DEF|NOM//obj//11 av//PP//case//15 en//DT|UTR|SIN|IND//det//15 översyn//NN|UTR|SIN|IND|NOM//nmod//12 av//PP//mark//20 om//SN//mark//20 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//20 bör//VB|PRS|AKT//aux//20 införas//VB|INF|SFO//acl//15 en//DT|UTR|SIN|IND//det//23 lagstadgad//PC|PRF|UTR|SIN|IND|NOM//amod//23 tystnadsplikt//NN|UTR|SIN|IND|NOM//nsubj:pass//20 för//PP//case//25 personuppgiftsbiträden//NN|NEU|PLU|IND|NOM//nmod//23 som//HP|-|-|-//nsubj//27 behandlar//VB|PRS|AKT//acl:relcl//25 känsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//29 personuppgifter//NN|UTR|PLU|IND|NOM//obj//27 inom//PP//case//31 hälso-//NN|UTR|-|-|SMS//obl//27 och//KN//cc//33 sjukvård//NN|UTR|SIN|IND|NOM//conj//31 och//KN//cc//36 social//JJ|POS|UTR|SIN|IND|NOM//amod//36 omsorg//NN|UTR|SIN|IND|NOM//conj//31 .//MAD//punct//2
7.12.1 Utökat ändamål i receptregisterlagen / Det utvidgade ändamålet är förenligt med dataskyddsförordningen;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//41 skulle//VB|PRT|AKT//aux//41 kunna//VB|INF|AKT//aux//41 få//VB|INF|AKT//parataxis//2 betydelse//NN|UTR|SIN|IND|NOM//obj//41 i//PP//case//46 det//DT|NEU|SIN|DEF//det//45 fall//NN|NEU|SIN|IND|NOM//fixed//43 E-hälsomyndigheten//NN|UTR|SIN|DEF|NOM//obl//41 eller//KN//cc//48 TLV//PM|NOM//conj//46 skulle//VB|PRT|AKT//aux//50 anlita//VB|INF|AKT//conj//41 personuppgiftsbiträden//NN|NEU|PLU|IND|NOM//obj//50 för//PP//case//53 behandling//NN|UTR|SIN|IND|NOM//obl//50 av//PP//case//55 personuppgifter//NN|UTR|PLU|IND|NOM//nmod//53 .//MAD//punct//41
7.12.1 Utökat ändamål i receptregisterlagen / Det utvidgade ändamålet är förenligt med dataskyddsförordningen;(//PAD//punct//58 dnr//NN|AN//parataxis//41 .//MAD//punct//58
7.12.1 Utökat ändamål i receptregisterlagen / Det utvidgade ändamålet är förenligt med dataskyddsförordningen;1704-2017//RG|NOM//obl//58 )//PAD//punct//60 .//MAD//punct//41

7.12.2 Nuvarande sekretessbestämmelser är tillräckliga;När//HA//mark//3 E-hälsomyndigheten//NN|UTR|SIN|DEF|NOM//nsubj//3 ska//VB|PRS|AKT//aux//3 lämna//VB|INF|AKT//advcl//13 ut//PL//compound:prt//3 uppgifter//NN|UTR|PLU|IND|NOM//obj//3 från//PP//case//7 receptregistret//NN|NEU|SIN|DEF|NOM//obl//3 för//PP//case//10 utökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//10 ändamål//NN|NEU|PLU|IND|NOM//nmod//7 till//PP//case//12 TLV//PM|NOM//nmod//7 behöver//VB|PRS|AKT//ROOT//13 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//17 även//AB//advmod//17 vara//VB|INF|AKT//cop//17 förenligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//13 med//PP//case//19 offentlighets-//NN|UTR|-|-|SMS//obl//17 och//KN//cc//21 sekretesslagens//NN|UTR|SIN|DEF|GEN//conj//19 (//PAD//punct//23 2009:400//RG|NOM//appos//17 )//PAD//punct//23 bestämmelser//NN|UTR|PLU|IND|NOM//obj//13 .//MAD//punct//13
