Kommitténs förslag:;Kommittén//NN|UTR|SIN|DEF|NOM//nsubj//1 anser//VB|PRS|AKT//ROOT//1 att//SN//mark//5 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//5 är//VB|PRS|AKT//cop//5 viktigt//JJ|POS|NEU|SIN|IND|NOM//ccomp//1 att//SN//mark//20 frivilligorganisationer//NN|UTR|PLU|IND|NOM//nsubj//20 som//HP|-|-|-//nsubj//9 arbetar//VB|PRS|AKT//acl:relcl//7 med//PP//case//11 hemlösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//9 och//KN//cc//13 frågor//NN|UTR|PLU|IND|NOM//conj//11 om//PP//case//15 hemlöshet//NN|UTR|SIN|IND|NOM//nmod//13 ,//MID//punct//7 årligen//AB//advmod//20 skall//VB|PRS|AKT//aux//20 kunna//VB|INF|AKT//aux//20 erhålla//VB|INF|AKT//csubj//5 medel//NN|NEU|PLU|IND|NOM//obj//20 för//PP//case//23 underlätta//VB|INF|AKT//obl//20 och//KN//cc//25 främja//VB|INF|AKT//conj//20 ett//DT|NEU|SIN|IND//det//28 aktivt//JJ|POS|NEU|SIN|IND|NOM//amod//28 utvecklings-//NN|UTR|-|-|SMS//obj//25 och//KN//cc//30 metodarbete//NN|NEU|SIN|IND|NOM//conj//28 inom//PP//case//32 området//NN|NEU|SIN|DEF|NOM//obl//25 .//MAD//punct//5
14.4 Kampen mot hemlöshet – ”goda exempel” från Danmark, Finland, Belgien och Storbritannien 10;Organisationen//NN|UTR|SIN|DEF|NOM//nsubj//54 som//HP|-|-|-//nsubj:pass//45 subventioneras//VB|PRS|SFO//acl:relcl//43 med//PP//case//50 statliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//50 och//KN//cc//49 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//47 medel//NN|NEU|PLU|IND|NOM//obl//45 och//KN//cc//52 Lotto-medel//NN|UTR|SIN|IND|NOM//conj//50 ,//MID//punct//54 köper//VB|PRS|AKT//conj//19 –//RG|NOM//punct//54 om//PP//mark//57 möjligt//JJ|POS|NEU|SIN|IND|NOM//advcl//54 med//PP//case//60 regional//JJ|POS|UTR|SIN|IND|NOM//amod//60 spridning//NN|UTR|SIN|IND|NOM//nmod//57 –//RG|NOM//punct//54 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 lägenheter//NN|UTR|PLU|IND|NOM//obj//54 med//PP//case//66 god//JJ|POS|UTR|SIN|IND|NOM//amod//66 standard//NN|UTR|SIN|IND|NOM//nmod//63 i//PP//case//68 bostadsbeståndet//NN|NEU|SIN|DEF|NOM//nmod//66 och//KN//cc//70 överlåter//VB|PRS|AKT//conj//54 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//70 till//PP//case//73 målgruppen//NN|UTR|SIN|DEF|NOM//obl//70 med//PP//case//76 fullt//JJ|POS|NEU|SIN|IND|NOM//amod//76 besittningsskydd//NN|NEU|SIN|IND|NOM//nmod//73 .//MAD//punct//54
14.4 Kampen mot hemlöshet – ”goda exempel” från Danmark, Finland, Belgien och Storbritannien 10;Förvaltningen//NN|UTR|SIN|DEF|NOM//nsubj//86 av//PP//case//80 bostadsbeståndet//NN|NEU|SIN|DEF|NOM//nmod//78 och//KN//cc//82 anskaffningen//NN|UTR|SIN|DEF|NOM//conj//80 av//PP//case//85 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//85 bostadsenheter//NN|UTR|PLU|IND|NOM//nmod//82 sker//VB|PRS|AKT//parataxis//54 på//PP//case//91 ett//DT|NEU|SIN|IND//det//91 centralt//AB|POS//amod//90 beläget//JJ|POS|NEU|SIN|IND|NOM//amod//91 kontor//NN|NEU|SIN|IND|NOM//obl//86 i//PP//case//93 Helsingfors//PM|NOM//obl//86 .//MAD//punct//54
14.4 Kampen mot hemlöshet – ”goda exempel” från Danmark, Finland, Belgien och Storbritannien 10;Förmedlingen//NN|UTR|SIN|DEF|NOM//obj//54 till//PP//case//97 målgruppen//NN|UTR|SIN|DEF|NOM//nmod//95 av//PP//case//99 lägenheterna//NN|UTR|PLU|DEF|NOM//nmod//97 ,//MID//punct//99 som//HP|-|-|-//nsubj:pass//102 anskaffas//VB|PRS|SFO//acl:relcl//99 och//KN//cc//104 förvaltas//VB|PRS|SFO//conj//102 av//PP//case//106 Y-stiftelsen//NN|UTR|SIN|DEF|NOM//obl:agent//104 ,//MID//punct//108 organiseras//VB|PRS|SFO//conj//54 via//PP//case//110 kommuner//NN|UTR|PLU|IND|NOM//obl//108 och//KN//cc//112 församlingar//NN|UTR|PLU|IND|NOM//conj//110 ,//MID//punct//54 vilka//HP|UTR/NEU|PLU|IND//nsubj//118 för//PP//case//117 det//DT|NEU|SIN|DEF//det//117 mesta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//obl//118 uppträder//VB|PRS|AKT//advcl//54 som//KN//case//120 mellanuthyrare//NN|UTR|PLU|IND|NOM//xcomp//118 och//KN//cc//124 eventuellt//AB|POS//advmod//124 också//AB//advmod//124 ansvarar//VB|PRS|AKT//conj//118 för//PP//case//127 ytterligare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//127 hjälp//NN|UTR|SIN|IND|NOM//obl//124 .//MAD//punct//54
14.4 Kampen mot hemlöshet – ”goda exempel” från Danmark, Finland, Belgien och Storbritannien 10;Sommaren//NN|UTR|SIN|DEF|NOM//obl//133 2000//RG|NOM//nummod//129 hade//VB|PRT|AKT//aux//133 Y-stiftelsen//NN|UTR|SIN|DEF|NOM//nsubj//133 anskaffat//VB|SUP|AKT//parataxis//54 cirka//AB//advmod//135 4//RG|NOM//nummod//136 000//RG|NOM//nummod//137 lägenheter//NN|UTR|PLU|IND|NOM//obj//133 i//PP//case//140 48//RG|NOM//nummod//140 kommuner//NN|UTR|PLU|IND|NOM//nmod//137 speciellt//AB|POS//advmod//143 för//PP//case//143 hemlösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//140 och//KN//cc//145 flyktingar//NN|UTR|PLU|IND|NOM//conj//143 ,//MID//punct//133 och//KN//cc//151 cirka//AB//advmod//149 5//RG|NOM//nummod//150 000//RG|NOM//nummod//151 personer//NN|UTR|PLU|IND|NOM//conj//133 var//VB|PRT|AKT//cop//153 hyresgäster//NN|UTR|PLU|IND|NOM//obj//54 i//PP//case//156 dessa//DT|UTR/NEU|PLU|DEF//det//156 lägenheter//NN|UTR|PLU|IND|NOM//nmod//153 .//MAD//punct//4
14.4 Kampen mot hemlöshet – ”goda exempel” från Danmark, Finland, Belgien och Storbritannien 10;Särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//1 boendeformer//NN|UTR|PLU|IND|NOM//nsubj//11 och//KN//cc//4 innovativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 ansatser//NN|UTR|PLU|IND|NOM//conj//1 inom//PP//case//7 området//NN|NEU|SIN|DEF|NOM//nmod//7 stöd//NN|NEU|SIN|IND|NOM//nmod//1 till//PP//case//11 före//PP//case//11 detta//DT|NEU|SIN|DEF//det//11 hemlösa//JJ|POS|UTR/NEU|SIN|DEF|NOM//nsubj:pass//17 vid//PP//case//13 återanpassning//NN|UTR|SIN|IND|NOM//nmod//11 i//PP//case//16 normala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//16 bostäder//NN|UTR|PLU|IND|NOM//nmod//13 representeras//VB|PRS|SFO//ROOT//17 här//AB//advmod//17 av//PP//case//22 två//RG|NOM//nummod//22 ovanliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//22 försök//NN|NEU|PLU|IND|NOM//obl:agent//17 från//PP//case//24 Danmark//PM|NOM//nmod//22 och//KN//cc//26 Finland//PM|NOM//conj//24 .//MAD//punct//17
14.4 Kampen mot hemlöshet – ”goda exempel” från Danmark, Finland, Belgien och Storbritannien 10;Från//PP//case//1 Danmark//PM|NOM//obl//3  //_SP////1 finns//VB|PRS|SFO//ROOT//3 ett//DT|NEU|SIN|IND//det//5 försök//NN|NEU|SIN|IND|NOM//nsubj//3 som//HP|-|-|-//nsubj//7 pläderar//VB|PRS|AKT//acl:relcl//5 för//PP//case//9 tolerans//NN|UTR|SIN|IND|NOM//obl//7 av//PP//case//12 okonventionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//12 boendeformer//NN|UTR|PLU|IND|NOM//nmod//9 och//KN//cc//14 bostadsområden//NN|NEU|PLU|IND|NOM//conj//12 ,//MID//punct//20 som//HP|-|-|-//nsubj//20 framför//PP//advmod//20 allt//PN|NEU|SIN|IND|SUB/OBJ//fixed//17 har//VB|PRS|AKT//aux//20 uppkommit//VB|SUP|AKT//acl:relcl//5 genom//PP//compound:prt//20 (//PAD//punct//23 otillåtet//PC|PRF|NEU|SIN|IND|NOM//obl//20 )//PAD//punct//23 permanent//JJ|POS|NEU|SIN|IND|NOM//amod//26 utnyttjande//NN|NEU|SIN|IND|NOM//conj//23 av//PP//case//28 trädgårdsbodar//NN|UTR|PLU|IND|NOM//nmod//26 ,//MID//punct//30 fiskarstugor//NN|UTR|PLU|IND|NOM//conj//28 ,//MID//punct//32 byggvagnar//NN|UTR|PLU|IND|NOM//conj//28 ,//MID//punct//34 husbåtar//NN|UTR|PLU|IND|NOM//conj//28 och//KN//cc//36 självbyggen//NN|UTR|SIN|DEF|NOM//conj//28 .//MAD//punct//23
14.4 Kampen mot hemlöshet – ”goda exempel” från Danmark, Finland, Belgien och Storbritannien 10;De//DT|UTR/NEU|PLU|DEF//det//40 informella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//40 nätverken//NN|NEU|PLU|DEF|NOM//conj//23 och//KN//cc//44 den//DT|UTR|SIN|DEF//det//44 höga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//44 toleransen//NN|UTR|SIN|DEF|NOM//conj//40 i//PP//case//47 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//47 områden//NN|NEU|PLU|IND|NOM//nmod//44 gentemot//PP//case//49 personer//NN|UTR|PLU|IND|NOM//nmod//47 som//HP|-|-|-//nsubj//53 annars//AB//advmod//53 är//VB|PRS|AKT//cop//53 svåra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//49 att//IE//mark//55 integrera//VB|INF|AKT//advcl//53 och//KN//cc//59 är//VB|PRS|AKT//cop//59 potentiellt//AB|POS//advmod//59 bostadslösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//55 ,//MID//punct//62 har//VB|PRS|AKT//aux//62 lett//VB|SUP|AKT//conj//20 till//PP//case//64 rekommendationer//NN|UTR|PLU|IND|NOM//obl//62 om//PP//mark//69 att//IE//mark//69 i//PP//case//68 framtiden//NN|UTR|SIN|DEF|NOM//obl//69 ta//VB|INF|AKT//acl//64 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//71 hänsyn//NN|UTR|SIN|IND|NOM//obj//69 i//PP//case//73 planering//NN|UTR|SIN|IND|NOM//obl//69 och//KN//cc//75 strategier//NN|UTR|PLU|IND|NOM//conj//73 till//PP//case//81 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//81 oplanerade//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//81 och//KN//cc//80 illegala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//78 former//NN|UTR|PLU|IND|NOM//nmod//75 av//PP//case//83 bostadsanskaffning//NN|UTR|SIN|IND|NOM//nmod//81 ,//MID//punct//87 om//PP//mark//87 att//IE//mark//87 tolerera//VB|INF|AKT//conj//69 överträdelser//NN|UTR|PLU|IND|NOM//obj//87 av//PP//case//90 regler//NN|UTR|PLU|IND|NOM//nmod//88 eller//KN//cc//96 till//AB//advmod//95 och//KN//fixed//92 med//AB//fixed//92 anvisa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//96 områden//NN|NEU|PLU|IND|NOM//conj//90 där//HA//advmod//99 man//PN|UTR|SIN|IND|SUB//nsubj//99 avstår//VB|PRS|AKT//acl:relcl//96 från//PP//case//102 gängse//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//102 byggnads-//NN|UTR|-|-|SMS//obl//99 och//KN//cc//104 ordningsföreskrifter//NN|UTR|PLU|IND|NOM//conj//102 .//MAD//punct//3
14.4 Kampen mot hemlöshet – ”goda exempel” från Danmark, Finland, Belgien och Storbritannien 10;I//PP//case//108 begränsad//PC|PRF|UTR|SIN|IND|NOM//amod//108 omfattning//NN|UTR|SIN|IND|NOM//obl//109 ser//VB|PRS|AKT//parataxis//3 man//PN|UTR|SIN|IND|SUB//nsubj//109 i//PP//case//112 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//109 också//AB//advmod//115 en//DT|UTR|SIN|IND//det//115 möjlighet//NN|UTR|SIN|IND|NOM//obj//109 till//PP//case//117 försörjning//NN|UTR|SIN|IND|NOM//nmod//115 för//PP//case//119 hemlösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//117 som//HP|-|-|-//nsubj//123 annars//AB//advmod//123 skulle//VB|PRT|AKT//aux//123 ha//VB|INF|AKT//acl:relcl//119 stort//JJ|POS|NEU|SIN|IND|NOM//amod//125 behov//NN|NEU|SIN|IND|NOM//obj//123 av//PP//case//128 formell//JJ|POS|UTR|SIN|IND|NOM//amod//128 hjälp//NN|UTR|SIN|IND|NOM//nmod//125 och//KN//cc//131 små//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//131 möjligheter//NN|UTR|PLU|IND|NOM//conj//128 till//PP//case//133 integration//NN|UTR|SIN|IND|NOM//nmod//131 .//MAD//punct//109
14.4 Kampen mot hemlöshet – ”goda exempel” från Danmark, Finland, Belgien och Storbritannien 10;1999//RG|NOM//punct//109 lade//VB|PRT|AKT//parataxis//109 den//DT|UTR|SIN|DEF//det//139 danska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//139 regeringen//NN|UTR|SIN|DEF|NOM//obj//136 till//AB//advmod//136 och//KN//fixed//140 med//AB//fixed//140 fram//PL//fixed//140 ett//DT|NEU|SIN|IND//det//145 program//NN|NEU|SIN|IND|NOM//obj//136 där//HA//advmod//161 okonventionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//148 boendeformer//NN|UTR|PLU|IND|NOM//nsubj:pass//161 för//PP//case//151 utslagna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//151 befolkningsgrupper//NN|UTR|PLU|IND|NOM//nmod//148 (//PAD//punct//148 ”//PAD//punct//155 Skæve//NN|UTR|SIN|IND|NOM//amod//155 huse//AB//appos//148 til//PP//case//158 skæve//NN|UTR|SIN|IND|NOM//amod//158 existenser//NN|UTR|PLU|IND|NOM//obl//155 ”//PM|NOM//punct//148 )//PAD//punct//148 stöds//VB|PRS|SFO//acl:relcl//145 av//PP//case//163 staten//NN|UTR|SIN|DEF|NOM//obl:agent//161 .//MAD//punct//109
14.4 Kampen mot hemlöshet – ”goda exempel” från Danmark, Finland, Belgien och Storbritannien 10;Projektet//NN|NEU|SIN|DEF|NOM//nsubj:pass//168 har//VB|PRS|AKT//aux//168 numera//AB//advmod//168 permanentats//VB|SUP|SFO//parataxis//109 ,//MID//punct//168 så//SN//advmod//178 att//SN//fixed//170 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//174 utvalda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//174 projekt//NN|NEU|PLU|IND|NOM//fixed//170 varje//DT|UTR/NEU|SIN|IND//det//176 år//NN|NEU|SIN|IND|NOM//fixed//170 kan//VB|PRS|AKT//aux//178 få//VB|INF|AKT//advcl//168 startfinansiering//NN|UTR|SIN|IND|NOM//obj//178 via//PP//case//181 detta//PN|NEU|SIN|DEF|SUB/OBJ//obl//178 .//MAD//punct//3
14.4 Kampen mot hemlöshet – ”goda exempel” från Danmark, Finland, Belgien och Storbritannien 10;I//PP//case//1 Finland//PM|NOM//obl//3  //_SP////1 finns//VB|PRS|SFO//ROOT//3 ett//DT|NEU|SIN|IND//det//5 exempel//NN|NEU|SIN|IND|NOM//nsubj//3 som//HP|-|-|-//nsubj//7 gäller//VB|PRS|AKT//acl:relcl//5 åtföljande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//9 stöd//NN|NEU|SIN|IND|NOM//obj//7 genom//PP//case//11 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//obl//7 till//PP//advmod//11 f.d.//JJ|AN//fixed//12 i//PP//case//15 bostäder//NN|UTR|PLU|IND|NOM//nmod//11 .//MAD//punct//3
14.4 Kampen mot hemlöshet – ”goda exempel” från Danmark, Finland, Belgien och Storbritannien 10;Viktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 grundprinciper//NN|UTR|PLU|IND|NOM//nsubj:pass//40 för//PP//case//21 detta//DT|NEU|SIN|DEF//det//21 försök//NN|NEU|SIN|IND|NOM//nmod//18 är//VB|PRS|AKT//cop//18 att//SN//mark//27 det//DT|NEU|SIN|DEF//det//26 ideella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//26 engagemanget//NN|NEU|SIN|DEF|NOM//nsubj:pass//27 organiseras//VB|PRS|SFO//csubj//18 och//KN//cc//29 övervakas//VB|PRS|SFO//conj//27 av//PP//case//32 betalda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//32 specialister//NN|UTR|PLU|IND|NOM//obl:agent//29 och//KN//cc//35 att//SN//mark//35 professionell//JJ|POS|UTR|SIN|IND|NOM//amod//36 hjälp//NN|UTR|SIN|IND|NOM//nsubj:pass//40 härigenom//AB//advmod//40 inte//AB//advmod//40 skall//VB|PRS|AKT//aux//40 ersättas//VB|INF|SFO//parataxis//3 utan//KN//cc//42 kompletteras//VB|INF|SFO//conj//40 .//MID//punct//40
14.4 Kampen mot hemlöshet – ”goda exempel” från Danmark, Finland, Belgien och Storbritannien 10;De//DT|UTR/NEU|PLU|DEF//det//45 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//46 får//VB|PRS|AKT//parataxis//40 ingen//DT|UTR|SIN|IND//det//48 lön//NN|UTR|SIN|IND|NOM//obj//46 ,//MID//punct//46 endast//AB//advmod//51 ersättning//NN|UTR|SIN|IND|NOM//parataxis//46 för//PP//case//53 utlägg//NN|NEU|PLU|IND|NOM//nmod//51 .//MAD//punct//3
14.4 Kampen mot hemlöshet – ”goda exempel” från Danmark, Finland, Belgien och Storbritannien 10;De//PN|UTR/NEU|PLU|DEF|SUB//nsubj//56 får//VB|PRS|AKT//parataxis//3 en//DT|UTR|SIN|IND//det//59 grundläggande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//59 utbildning//NN|UTR|SIN|IND|NOM//obj//56 och//KN//cc//62 kan//VB|PRS|AKT//aux//62 delta//VB|INF|AKT//conj//56 i//PP//case//65 åtföljande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//65 utbildningsåtgärder//NN|UTR|PLU|IND|NOM//obl//62 .//MAD//punct//56
14.4 Kampen mot hemlöshet – ”goda exempel” från Danmark, Finland, Belgien och Storbritannien 10;Mellan//PP//case//69 de//DT|UTR/NEU|PLU|DEF//det//69 boende//NN|UTR|PLU|IND|NOM//obl//56 ,//MID//punct//71 kommunens//NN|UTR|SIN|DEF|GEN//conj//69 och//KN//cc//73 organisationens//NN|UTR|SIN|DEF|GEN//nmod:poss//75 professionella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 socialarbetare//NN|UTR|PLU|IND|NOM//conj//69 som//HP|-|-|-//nsubj//77 organiserar//VB|PRS|AKT//acl:relcl//75 de//DT|UTR/NEU|PLU|DEF//det//80 frivilligas//JJ|POS|UTR/NEU|PLU|IND/DEF|GEN//amod//80 stöd//NN|NEU|PLU|IND|NOM//obj//77 lokalt//AB|POS//advmod//77 ,//MID//punct//83 ingås//VB|PRS|SFO//conj//56 ett//DT|NEU|SIN|IND//det//85 avtal//NN|NEU|SIN|IND|NOM//obj//83 som//HP|-|-|-//nsubj//87 reglerar//VB|PRS|AKT//acl:relcl//85 hjälpens//NN|UTR|SIN|DEF|GEN//nmod:poss//89 mål//NN|NEU|SIN|IND|NOM//obj//87 ,//MID//punct//91 form//NN|UTR|SIN|IND|NOM//conj//89 ,//MID//punct//93 innehåll//NN|NEU|SIN|IND|NOM//conj//89 och//KN//cc//95 varaktighet//NN|UTR|SIN|IND|NOM//conj//89 .//MAD//punct//56
14.4 Kampen mot hemlöshet – ”goda exempel” från Danmark, Finland, Belgien och Storbritannien 10;I//PP//case//100 det//DT|NEU|SIN|DEF//det//100 ideella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//100 arbetet//NN|NEU|SIN|DEF|NOM//obl//101 gäller//VB|PRS|AKT//conj//56 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//101 framför//PP//case//104 allt//PN|NEU|SIN|IND|SUB/OBJ//obl//101 att//IE//mark//106 bistå//VB|INF|AKT//acl//104 de//DT|UTR/NEU|PLU|DEF//det//108 boende//NN|UTR|PLU|IND|NOM//obj//106 i//PP//case//111 deras//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//111 vardagssysslor//NN|UTR|PLU|IND|NOM//obl//106 ,//MID//punct//113 ta//VB|INF|AKT//conj//101 itu//PL//compound:prt//113 med//PP//case//117 centrala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//117 problem//NN|NEU|PLU|IND|NOM//obl//113 som//KN//case//119 ensamhet//NN|UTR|SIN|IND|NOM//nmod//117 och//KN//cc//122 social//JJ|POS|UTR|SIN|IND|NOM//amod//122 isolering//NN|UTR|SIN|IND|NOM//conj//119 och//KN//cc//124 hjälpa//VB|INF|AKT//conj//113 till//PL//compound:prt//124 vid//PP//case//127 problem//NN|NEU|PLU|IND|NOM//obl//124 med//PP//mark//130 att//IE//mark//130 sköta//VB|INF|AKT//advcl//124 hushållet//NN|NEU|SIN|DEF|NOM//obj//130 och//KN//cc//134 att//IE//mark//134 vänja//VB|INF|AKT//conj//130 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//134 vid//PP//case//137 vardagslivet//NN|NEU|SIN|DEF|NOM//obl//134 i//PP//case//141 en//DT|UTR|SIN|IND//det//141 egen//JJ|POS|UTR|SIN|IND/DEF|NOM//amod//141 lägenhet//NN|UTR|SIN|IND|NOM//nmod//137 .//MAD//punct//113
14.4 Kampen mot hemlöshet – ”goda exempel” från Danmark, Finland, Belgien och Storbritannien 10;Hjälp//NN|UTR|SIN|IND|NOM//obj//113 med//PP//mark//146 att//IE//mark//146 handla//VB|INF|AKT//acl//143 ,//MID//punct//148 försörja//VB|INF|AKT//conj//101 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//148 och//KN//cc//152 gemensamma//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//152 fritidsaktiviteter//NN|UTR|PLU|IND|NOM//conj//148 är//VB|PRS|AKT//cop//155 typiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//155 uppgifter//NN|UTR|PLU|IND|NOM//obj//148 för//PP//case//158 de//DT|UTR/NEU|PLU|DEF//det//158 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//155 .//MAD//punct//56
14.4 Kampen mot hemlöshet – ”goda exempel” från Danmark, Finland, Belgien och Storbritannien 10;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//165 är//VB|PRS|AKT//cop//165 i//PP//advmod//165 första//RO|NOM//fixed//162 hand//NN|UTR|SIN|IND|NOM//fixed//162 frågan//NN|UTR|SIN|DEF|NOM//parataxis//56 om//PP//case//167 relationsarbete//NN|NEU|SIN|IND|NOM//nmod//165 .//MAD//punct//165
14.4 Kampen mot hemlöshet – ”goda exempel” från Danmark, Finland, Belgien och Storbritannien 10;Detta//DT|NEU|SIN|DEF//det//170 försök//NN|NEU|SIN|IND|NOM//nsubj//182 som//HP|-|-|-//nsubj:pass//176 inte//AB//advmod//176 förrän//PP//advmod//176 på//PP//case//175 sistone//AB//obl//176 utvecklats//VB|SUP|SFO//acl:relcl//170 också//AB//advmod//176 i//PP//case//179 Finland//PM|NOM//obl//176 har//VB|PRS|AKT//aux//182 snabbt//AB|POS//advmod//182 fått//VB|SUP|AKT//parataxis//165 stor//JJ|POS|UTR|SIN|IND|NOM//amod//184 spridning//NN|UTR|SIN|IND|NOM//obj//182 ,//MID//punct//190 och//KN//cc//190 enligt//PP//case//189 försiktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//189 uppskattningar//NN|UTR|PLU|IND|NOM//obl//190 drev//VB|PRT|AKT//conj//182 man//PN|UTR|SIN|IND|SUB//nsubj//190 år//NN|NEU|SIN|IND|NOM//advmod//190 2000//RG|NOM//nummod//195 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//195 projekt//NN|NEU|PLU|IND|NOM//obj//190 i//PP//case//200 mer//AB|KOM//advmod//199 än//KN//fixed//197 20//RG|NOM//nummod//200 städer//NN|UTR|PLU|IND|NOM//obl//190 med//PP//case//203 en//DT|UTR|SIN|IND//det//203 kapacitet//NN|UTR|SIN|IND|NOM//obl//190 för//PP//mark//206 att//IE//mark//206 stödja//VB|INF|AKT//acl//203 upp//PL//compound:prt//206 till//PP//case//210 300//RG|NOM//nummod//210 personer//NN|UTR|PLU|IND|NOM//obl//206 .//MAD//punct//3
14.4 Kampen mot hemlöshet – ”goda exempel” från Danmark, Finland, Belgien och Storbritannien 10;I//PP//case//2 staden//NN|UTR|SIN|DEF|NOM//nmod//2 Bristol//PM|NOM//obl//7 ,//MID//punct//4 Storbritannien//PM|NOM//conj//2 ,//MID//punct//2  //_SP////5 lämnas//VB|PRS|SFO//ROOT//7 rådgivning//NN|UTR|SIN|IND|NOM//nsubj:pass//7 under//PP//case//10 samverkan//NN|UTR|SIN|IND|NOM//obl//7 mellan//PP//case//14 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 offentliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 organ//NN|NEU|PLU|IND|NOM//nmod//10 och//KN//cc//17 fria//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 huvudmän//NN|UTR|PLU|IND|NOM//conj//14 vid//PP//case//21 en//DT|UTR|SIN|IND//det//21 central//JJ|POS|UTR|SIN|IND|NOM//amod//21 kontaktpunkt//NN|UTR|SIN|IND|NOM//nmod//17 för//PP//case//24 ensamstående//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//24 hemlösa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//21 ,//MID//punct//21 där//HA//advmod//29 sammanlagt//AB//advmod//28 tio//RG|NOM//nummod//29 huvudmän//NN|UTR|PLU|IND|NOM//appos//21 för//PP//case//32 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 typer//NN|UTR|PLU|IND|NOM//nmod//29 av//PP//case//34 rådgivning//NN|UTR|SIN|IND|NOM//nmod//32 och//KN//cc//36 tjänster//NN|UTR|PLU|IND|NOM//conj//34 samarbetar//VB|PRS|AKT//conj//7 .//MAD//punct//7
