Sammanfattning;1//RG|NOM//nummod//1 Uppdraget//NN|NEU|SIN|DEF|NOM//ROOT//1 och//KN//cc//9 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//7 genomförande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//6 2//RG|NOM//nummod//6 Dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//7 utsökningsförfarande//NN|NEU|SIN|IND|NOM//amod//9 3//RG|NOM//nummod//9 Behovet//NN|NEU|SIN|DEF|NOM//conj//1 av//PP//case//12 en//DT|UTR|SIN|IND//det//12 översyn//NN|UTR|SIN|IND|NOM//nmod//9 av//PP//case//16 det//DT|NEU|SIN|DEF//det//16 utsökningsrättsliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//16 regelverket//NN|NEU|SIN|DEF|NOM//nmod//12 och//KN//cc//18 utgångspunkter//NN|UTR|PLU|IND|NOM//conj//16 för//PP//case//21 vår//PS|UTR|SIN|DEF//nmod:poss//21 översyn//NN|UTR|SIN|IND|NOM//nmod//18 4//RG|NOM//nummod//21 En//DT|UTR|SIN|IND//det//25 modernare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//25 utsökningsbalk//NN|UTR|SIN|IND|NOM//nmod//28 5//RG|NOM//nummod//27 Kronofogdemyndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//28 medverkan//NN|UTR|SIN|IND|NOM//appos//1 till//PP//case//31 frivilliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//31 överenskommelser//NN|UTR|PLU|IND|NOM//nmod//28 och//KN//cc//33 processledning//NN|UTR|SIN|IND|NOM//conj//31 6//RG|NOM//nummod//35 Utredning//NN|UTR|SIN|IND|NOM//nmod//33 av//PP//case//37 tillgångar//NN|UTR|PLU|IND|NOM//nmod//35 och//KN//cc//39 myndighetssamverkan//NN|UTR|SIN|DEF|NOM//conj//37 7//RG|NOM//nummod//41 Reglerna//NN|UTR|PLU|DEF|NOM//conj//1 om//PP//case//43 beneficium//NN|NEU|SIN|IND|NOM//nmod//41 vid//PP//case//45 utmätning//NN|UTR|SIN|IND|NOM//nmod//43 8//RG|NOM//nummod//47 Löneutmätning//NN|UTR|SIN|IND|NOM//conj//1 9//RG|NOM//nummod//50 Tvångsvis//PM|GEN//amod//50 försäljning//NN|UTR|SIN|IND|NOM//conj//1 och//KN//cc//52 redovisning//NN|UTR|SIN|IND|NOM//conj//50 av//PP//case//54 pengar//NN|UTR|PLU|IND|NOM//nmod//52 10//RG|NOM//nummod//56 Avhysning//NN|UTR|SIN|IND|NOM//appos//1 11//RG|NOM//nummod//58 Avgifter//NN|UTR|PLU|IND|NOM//conj//1 och//KN//cc//60 rättegångskostnader//NN|UTR|PLU|IND|NOM//conj//58 12//RG|NOM//nummod//62 Överklagande-//NN|NEU|-|-|SMS//appos//1 och//KN//cc//64 delgivningsfrågor//NN|UTR|PLU|IND|NOM//conj//62
16.8.2 Förslagen om utmönstring av begreppen allmänna och enskilda mål och en effektivare ordning för verkställighet av förvaltningsmyndigheters beslut;Om//SN//mark//85 förslaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//85 genomförs//VB|PRS|SFO//advcl//89 kan//VB|PRS|AKT//aux//89 även//AB//advmod//89 effektivisering//NN|UTR|SIN|IND|NOM//nsubj:pass//89 förväntas//VB|INF|SFO//parataxis//4 i//PP//mark//95 samband//NN|NEU|SIN|IND|NOM//fixed//90 med//PP//fixed//90 att//SN//mark//95 mål//NN|NEU|PLU|IND|NOM//nsubj:pass//95 registreras//VB|PRS|SFO//advcl//89 hos//PP//case//97 Kronofogdemyndigheten//PM|NOM//obl//95 och//KN//cc//102 när//HA//mark//102 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//102 ska//VB|PRS|AKT//aux//102 bedömas//VB|INF|SFO//conj//89 hur//HA//advmod//107 ett//DT|NEU|SIN|IND//det//105 mål//NN|NEU|SIN|IND|NOM//nsubj:pass//107 ska//VB|PRS|AKT//aux//107 handläggas//VB|INF|SFO//ccomp//102 .//MAD//punct//4
16.8.2 Förslagen om utmönstring av begreppen allmänna och enskilda mål och en effektivare ordning för verkställighet av förvaltningsmyndigheters beslut;Domstolsverket//NN|NEU|SIN|DEF|NOM//nsubj//1 har//VB|PRS|AKT//ROOT//1 inte//AB//advmod//1 någon//DT|UTR|SIN|IND//det//4 statistik//NN|UTR|SIN|IND|NOM//obj//1 som//HP|-|-|-//nsubj//6 utvisar//VB|PRS|AKT//acl:relcl//4 hur//HA//advmod//8 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//9 tvistemål//NN|NEU|PLU|IND|NOM//nmod//10 mål//NN|NEU|PLU|IND|NOM//obj//6 som//HP|-|-|-//nsubj:pass//14 i//PP//advmod//14 dag//NN|UTR|SIN|IND|NOM//fixed//12 inleds//VB|PRS|SFO//acl:relcl//10 av//PP//case//16 förvaltningsmyndigheter//NN|UTR|PLU|IND|NOM//obl:agent//14 eller//KN//cc//18 kommuner//NN|UTR|PLU|IND|NOM//conj//16 med//PP//case//20 syfte//NN|NEU|SIN|IND|NOM//obl//14 att//IE//mark//22 skaffa//VB|INF|AKT//acl//20 en//DT|UTR|SIN|IND//det//25 verkställbar//JJ|POS|UTR|SIN|IND|NOM//amod//25 utsökningstitel//NN|UTR|SIN|IND|NOM//obj//22 .//MAD//punct//1
16.8.2 Förslagen om utmönstring av begreppen allmänna och enskilda mål och en effektivare ordning för verkställighet av förvaltningsmyndigheters beslut;Vi//PN|UTR|PLU|DEF|SUB//nsubj//32 har//VB|PRS|AKT//aux//32 därför//AB//advmod//32 inte//AB//advmod//32 kunnat//VB|SUP|AKT//aux//32 göra//VB|INF|AKT//parataxis//1 någon//DT|UTR|SIN|IND//det//34 uppskattning//NN|UTR|SIN|IND|NOM//obj//32 av//PP//mark//44 hur//HA//advmod//44 de//DT|UTR/NEU|PLU|DEF//det//39 allmänna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 domstolarnas//NN|UTR|PLU|DEF|GEN//nmod:poss//40 måltillströmning//NN|UTR|SIN|IND|NOM//nsubj:pass//44 kan//VB|PRS|AKT//aux//44 komma//VB|INF|AKT//aux//44 att//IE//mark//44 påverkas//VB|INF|SFO//acl//34 av//PP//case//46 förslaget//NN|NEU|SIN|DEF|NOM//obl:agent//44 .//MAD//punct//32
16.8.2 Förslagen om utmönstring av begreppen allmänna och enskilda mål och en effektivare ordning för verkställighet av förvaltningsmyndigheters beslut;Förslagen//NN|NEU|PLU|DEF|NOM//nsubj:pass//49 förväntas//VB|PRS|SFO//parataxis//32 inte//AB//advmod//49 leda//VB|INF|AKT//xcomp//49 till//PP//mark//56 att//SN//mark//56 förvaltningsmyndigheters//NN|UTR|PLU|IND|GEN//nmod:poss//55 beslut//NN|NEU|PLU|IND|NOM//nsubj:pass//56 överklagas//VB|PRS|SFO//advcl//51 i//PP//case//60 någon//DT|UTR|SIN|IND//det//60 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//60 omfattning//NN|UTR|SIN|IND|NOM//obl//56 .//MAD//punct//32

16.8.3 Förslaget att privaträttsliga handlingar inte ska vara direkt verkställbara;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 att//SN//mark//17 möjligheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//17 att//IE//mark//8 genom//PP//case//7 särskild//PC|PRF|UTR|SIN|IND|NOM//amod//7 föreskrift//NN|UTR|SIN|IND|NOM//obl//8 föreskriva//VB|INF|AKT//acl//3 att//SN//mark//12 handlingar//NN|UTR|PLU|IND|NOM//nsubj:pass//12 får//VB|PRS|AKT//aux//12 läggas//VB|INF|SFO//ccomp//8 till//PP//case//16 grund//NN|UTR|SIN|IND|NOM//fixed//13 för//PP//fixed//13 verkställighet//NN|UTR|SIN|IND|NOM//obl//12 tas//VB|PRS|SFO//ccomp//1 bort//PL//compound:prt//17 (//PAD//punct//17 3//RG|NOM//nummod//21 kap.//NN|AN//nmod//23 1//RG|NOM//nummod//23 §//NN|AN//obl//17 första//RO|NOM//amod//25 stycket//NN|NEU|SIN|DEF|NOM//nmod//23 7//RG|NOM//nummod//27 UB//PM|NOM//nmod//25 )//PAD//punct//1 .//MAD//punct//1
16.8.3 Förslaget att privaträttsliga handlingar inte ska vara direkt verkställbara;Följdändringar//NN|UTR|PLU|IND|NOM//nsubj:pass//31 görs//VB|PRS|SFO//parataxis//1 i//PP//case//33 lagen//NN|UTR|SIN|DEF|NOM//obl//31 (//PAD//punct//35 1973:1150//RG|NOM//appos//33 )//PAD//punct//35 om//PP//case//38 förvaltning//NN|UTR|SIN|IND|NOM//obl//31 av//PP//case//40 samfälligheter//NN|UTR|PLU|IND|NOM//nmod//38 ,//MID//punct//38 lagen//NN|UTR|SIN|DEF|NOM//conj//38 (//PAD//punct//44 1933:269//RG|NOM//appos//42 )//PAD//punct//44 om//PP//case//47 ägofred//NN|UTR|SIN|IND|NOM//nmod//42 ,//MID//punct//49 lagen//NN|UTR|SIN|DEF|NOM//conj//47 (//PAD//punct//51 1919:426//RG|NOM//conj//47 )//PAD//punct//51 om//PP//case//54 flottning//NN|UTR|SIN|IND|NOM//nmod//38 i//PP//case//57 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//57 flottled//NN|UTR|SIN|IND|NOM//nmod//54 och//KN//cc//59 rennäringslagen//NN|UTR|SIN|DEF|NOM//conj//57 (//PAD//punct//61 1971:437//RG|NOM//nmod//54 )//PAD//punct//61 .//MAD//punct//1
16.8.3 Förslaget att privaträttsliga handlingar inte ska vara direkt verkställbara;De//DT|UTR/NEU|PLU|DEF//det//65 aktörer//NN|UTR|PLU|IND|NOM//nsubj//75 som//HP|-|-|-//nsubj:pass//67 berörs//VB|PRS|SFO//acl:relcl//65 av//PP//case//70 dessa//DT|UTR/NEU|PLU|DEF//det//70 regelverk//NN|NEU|PLU|IND|NOM//obl:agent//67 kommer//VB|PRS|AKT//aux//75 således//AB//advmod//75 inte//AB//advmod//74 längre//AB|KOM//advmod//75 ha//VB|INF|AKT//parataxis//1 tillgång//NN|UTR|SIN|IND|NOM//obj//75 till//PP//case//80 ett//DT|NEU|SIN|IND//det//80 ”//NN|NEU|SIN|IND|NOM//punct//80 snabbspår//NN|NEU|SIN|IND|NOM//obl//75 ”//PM|NOM//punct//80 för//PP//case//83 verkställighet//NN|UTR|SIN|IND|NOM//nmod//80 av//PP//case//86 utdebiterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//86 avgifter//NN|UTR|PLU|IND|NOM//nmod//83 .//MAD//punct//75
16.8.3 Förslaget att privaträttsliga handlingar inte ska vara direkt verkställbara;I//PP//advmod//93 stället//NN|NEU|SIN|DEF|NOM//fixed//88 kommer//VB|PRS|AKT//aux//93 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//93 behöva//VB|INF|AKT//aux//93 ansöka//VB|INF|AKT//advcl//75 om//PP//case//95 betalningsföreläggande//NN|NEU|SIN|IND|NOM//obl//93 hos//PP//case//97 Kronofogdemyndigheten//PM|NOM//nmod//95 alternativt//AB|POS//advmod//99 ansöka//VB|INF|AKT//xcomp//93 om//PP//case//101 stämning//NN|UTR|SIN|IND|NOM//obl//99 vid//PP//case//104 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//104 domstol//NN|UTR|SIN|IND|NOM//nmod//101 för//PP//mark//110 att//IE//mark//110 på//PP//case//109 så//AB//amod//109 sätt//NN|NEU|SIN|IND|NOM//obl//110 skaffa//VB|INF|AKT//advcl//99 en//DT|UTR|SIN|IND//det//112 utsökningstitel//NN|UTR|SIN|IND|NOM//obj//110 .//MAD//punct//1
16.8.3 Förslaget att privaträttsliga handlingar inte ska vara direkt verkställbara;Enligt//PP//case//1 uppgift//NN|UTR|SIN|IND|NOM//obl//4 från//PP//case//3 Kronofogdemyndigheten//PM|NOM//nmod//1 kom//VB|PRT|AKT//ROOT//4 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//4 år//NN|NEU|SIN|IND|NOM//nmod//7 2015//RG|NOM//obl//4 in//PL//compound:prt//4 cirka//AB//advmod//10 300//RG|NOM//nummod//11 ansökningar//NN|UTR|PLU|IND|NOM//obj//4 om//PP//case//13 verkställighet//NN|UTR|SIN|IND|NOM//nmod//11 där//HA//advmod//17 en//DT|UTR|SIN|IND//det//16 handling//NN|UTR|SIN|IND|NOM//nsubj:pass//17 upprättad//PC|PRF|UTR|SIN|IND|NOM//acl:relcl//13 av//PP//case//21 ett//DT|NEU|SIN|IND//det//21 privaträttsligt//JJ|POS|NEU|SIN|IND|NOM//amod//21 subjekt//NN|NEU|SIN|IND|NOM//obl:agent//17 låg//VB|PRT|AKT//xcomp//4 till//PP//case//26 grund//NN|UTR|SIN|IND|NOM//fixed//23 för//PP//fixed//23 ansökan//NN|UTR|SIN|IND|NOM//obl//22 .//MAD//punct//4
16.8.3 Förslaget att privaträttsliga handlingar inte ska vara direkt verkställbara;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//31 kan//VB|PRS|AKT//aux//31 inte//AB//advmod//31 uteslutas//VB|INF|SFO//parataxis//4 att//SN//mark//34 det//DT|NEU|SIN|DEF//expl//34 förhållandet//NN|NEU|SIN|DEF|NOM//nsubj//42 att//SN//mark//39 ”//PM|NOM//nsubj:pass//39 snabbspåret//NN|NEU|SIN|DEF|NOM//nsubj:pass//39 ”//PM|NOM//punct//37 tas//VB|PRS|SFO//acl//34 bort//PL//compound:prt//39 kan//VB|PRS|AKT//aux//42 få//VB|INF|AKT//advcl//31 den//DT|UTR|SIN|DEF//det//44 effekten//NN|UTR|SIN|DEF|NOM//obj//42 att//SN//mark//50 den//DT|UTR|SIN|DEF//det//47 betalningsskyldige//JJ|POS|MAS|SIN|DEF|NOM//nsubj//50 inte//AB//advmod//50 längre//AB|KOM//advmod//50 betalar//VB|PRS|AKT//acl//44 i//PP//compound:prt//50 samband//NN|NEU|SIN|IND|NOM//fixed//51 med//PP//case//54 utdebiteringen//NN|UTR|SIN|DEF|NOM//obl//50 .//MAD//punct//31
16.8.3 Förslaget att privaträttsliga handlingar inte ska vara direkt verkställbara;Antalet//NN|NEU|SIN|DEF|NOM//nmod//57 ärenden//NN|NEU|PLU|IND|NOM//dislocated//60 som//HP|-|-|-//nsubj:pass//60 kan//VB|PRS|AKT//aux//60 förväntas//VB|INF|SFO//parataxis//31 komma//VB|INF|AKT//xcomp//60 in//PL//compound:prt//61 till//PP//case//66 den//DT|UTR|SIN|DEF//det//66 summariska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//66 processen//NN|UTR|SIN|DEF|NOM//obl//61 alternativt//AB|POS//advmod//69 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//69 domstol//NN|UTR|SIN|IND|NOM//nmod//66 kan//VB|PRS|AKT//aux//74 således//AB//advmod//74 komma//VB|INF|AKT//aux//74 att//IE//mark//74 uppgå//VB|INF|AKT//xcomp//60 till//PP//case//77 något//AB//advmod//77 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//obl//74 än//KN//case//79 300//RG|NOM//nmod//77 per//PP//case//81 år//NN|NEU|SIN|IND|NOM//nmod//79 .//MAD//punct//4
16.8.3 Förslaget att privaträttsliga handlingar inte ska vara direkt verkställbara;Den//DT|UTR|SIN|DEF//det//85 ökade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//85 måltillströmningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//86 förväntas//VB|PRS|SFO//parataxis//4 dock//AB//advmod//89 inte//AB//advmod//89 medföra//VB|INF|AKT//xcomp//86 något//DT|NEU|SIN|IND//det//92 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//92 merarbete//NN|NEU|SIN|IND|NOM//obj//89 eller//KN//cc//95 ökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//95 kostnader//NN|UTR|PLU|IND|NOM//conj//92 annat//PN|NEU|SIN|IND|SUB/OBJ//xcomp//89 än//KN//mark//101 att//SN//mark//101 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//101 kan//VB|PRS|AKT//aux//101 rymmas//VB|INF|SFO//acl//96 inom//PP//case//106 ramen//NN|UTR|SIN|DEF|NOM//fixed//102 för//PP//case//106 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//106 anslagstilldelning//NN|UTR|SIN|IND|NOM//obl//101 .//MAD//punct//4

16.8.4 Förslagen att principen om barnets bästa och proportionalitetsprincipen lagfästs i utsökningsbalken;Vi//PN|UTR|PLU|DEF|SUB//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 att//SN//mark//6 Kronofogdemyndighetens//NN|UTR|SIN|DEF|GEN//nmod:poss//4 skyldighet//NN|UTR|SIN|IND|NOM//nsubj//6 att//IE//mark//6 beakta//VB|INF|AKT//ccomp//1 barns//NN|NEU|PLU|IND|GEN//nmod:poss//8 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//obj//6 och//KN//cc//10 proportionalitetsprincipen//NN|UTR|SIN|DEF|NOM//conj//8 lagfästs//VB|PRS|SFO//xcomp//6 i//PP//case//15 utsökningsbalkens//NN|UTR|SIN|DEF|GEN//nmod:poss//15 inledande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//15 kapitel//NN|NEU|SIN|IND|NOM//obl//11 .//MAD//punct//1
16.8.4 Förslagen att principen om barnets bästa och proportionalitetsprincipen lagfästs i utsökningsbalken;Att//SN//mark//8 principen//NN|UTR|SIN|DEF|NOM//nsubj//8 om//PP//mark//5 barnets//NN|NEU|SIN|DEF|GEN//nmod:poss//4 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//5 lagfästs//VB|PRS|SFO//nmod//1 i//PP//case//7 utsökningsbalken//NN|UTR|SIN|DEF|NOM//obl//5 stärker//VB|PRS|AKT//advcl//39 och//KN//cc//10 säkerställer//VB|PRS|AKT//conj//8 att//SN//mark//14 barns//NN|NEU|PLU|IND|GEN//nmod:poss//13 bästa//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//nsubj:pass//14 beaktas//VB|PRS|SFO//ccomp//8 i//PP//case//19 samband//NN|NEU|SIN|IND|NOM//fixed//15 med//PP//case//19 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//19 åtgärder//NN|UTR|PLU|IND|NOM//obl//14 och//KN//cc//21 beslut//NN|NEU|PLU|IND|NOM//conj//19 i//PP//case//23 utsökningsförfarandet//NN|NEU|SIN|DEF|NOM//obl//14 .//MAD//punct//8
16.8.4 Förslagen att principen om barnets bästa och proportionalitetsprincipen lagfästs i utsökningsbalken;Enligt//PP//case//26 bestämmelsen//NN|UTR|SIN|DEF|NOM//obl//34 som//KN//obl//30 lagfäster//NN|UTR|PLU|IND|NOM//amod//29 proportionalitetsprincipen//NN|UTR|SIN|DEF|NOM//nsubj//30 får//VB|PRS|AKT//aux//34 en//DT|UTR|SIN|IND//det//32 åtgärd//NN|UTR|SIN|IND|NOM//nsubj:pass//34 bara//AB//advmod//34 vidtas//VB|INF|SFO//conj//8 om//PP//case//36 skälen//NN|NEU|PLU|DEF|NOM//obl//34 för//PP//case//38 åtgärden//NN|UTR|SIN|DEF|NOM//obl//34 uppväger//VB|PRS|AKT//ROOT//39 det//DT|NEU|SIN|DEF//det//41 intrång//NN|NEU|SIN|IND|NOM//obj//39 eller//KN//cc//48 men//KN//cc//48 i//PP//advmod//48 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//44 som//HA//obj//48 åtgärden//NN|UTR|SIN|DEF|NOM//nsubj//48 innebär//VB|PRS|AKT//conj//39 för//PP//case//50 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//48 som//HP|-|-|-//nsubj:pass//52 berörs//VB|PRS|SFO//acl:relcl//50 av//PP//case//54 åtgärden//NN|UTR|SIN|DEF|NOM//obl:agent//52 .//MID//punct//48
16.8.4 Förslagen att principen om barnets bästa och proportionalitetsprincipen lagfästs i utsökningsbalken;Att//SN//mark//58 principerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//58 lagfästs//VB|PRS|SFO//ccomp//48 i//PP//case//60 utsökningsbalken//NN|UTR|SIN|DEF|NOM//obl//58 medför//VB|PRS|AKT//conj//39 inte//AB//advmod//61 i//PP//case//64 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obl//61 några//DT|UTR/NEU|PLU|IND//det//69 ekonomiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 eller//KN//cc//68 administrativa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//66 kostnader//NN|UTR|PLU|IND|NOM//obj//61 av//PP//case//71 betydelse//NN|UTR|SIN|IND|NOM//nmod//69 eftersom//SN//mark//78 Kronofogdemyndigheten//PM|NOM//nsubj//78 redan//AB//advmod//78 i//PP//advmod//78 dag//NN|UTR|SIN|IND|NOM//fixed//75 är//VB|PRS|AKT//cop//78 skyldig//JJ|POS|UTR|SIN|IND|NOM//advcl//61 att//IE//mark//80 beakta//VB|INF|AKT//advcl//78 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obj//80 .//MAD//punct//39
16.8.4 Förslagen att principen om barnets bästa och proportionalitetsprincipen lagfästs i utsökningsbalken;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//1 införs//VB|PRS|SFO//ROOT//1 också//AB//advmod//1 reglering//NN|UTR|SIN|IND|NOM//nsubj:pass//1 som//HP|-|-|-//nsubj//5 gör//VB|PRS|AKT//acl:relcl//3 det//PN|NEU|SIN|DEF|SUB/OBJ//obj//5 möjligt//JJ|POS|NEU|SIN|IND|NOM//xcomp//5 för//PP//case//9 Kronofogdemyndigheten//PM|NOM//obl//5 att//IE//mark//11 upphäva//VB|INF|AKT//advcl//5 beslut//NN|NEU|PLU|IND|NOM//obj//11 som//HP|-|-|-//nsubj//17 uppenbart//AB|POS//advmod//17 inte//AB//advmod//17 är//VB|PRS|AKT//cop//17 proportionerliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//12 .//MAD//punct//1
16.8.4 Förslagen att principen om barnets bästa och proportionalitetsprincipen lagfästs i utsökningsbalken;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//21 kan//VB|PRS|AKT//aux//21 antas//VB|INF|SFO//parataxis//1 att//SN//mark//31 möjligheten//NN|UTR|SIN|DEF|NOM//nsubj:pass//31 att//IE//mark//25 upphäva//VB|INF|AKT//acl//23 beslut//NN|NEU|PLU|IND|NOM//obj//25 enligt//PP//case//28 bestämmelsen//NN|UTR|SIN|DEF|NOM//obl//25 kommer//VB|PRS|AKT//aux//31 att//IE//mark//31 användas//VB|INF|SFO//ccomp//21 förhållandevis//AB//advmod//33 sällan//AB//advmod//31 .//MAD//punct//1
16.8.4 Förslagen att principen om barnets bästa och proportionalitetsprincipen lagfästs i utsökningsbalken;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//36 fyller//VB|PRS|AKT//parataxis//1 dock//AB//advmod//36 en//DT|UTR|SIN|IND//det//40 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//40 funktion//NN|UTR|SIN|IND|NOM//obj//36 för//PP//mark//43 att//IE//mark//43 försäkra//VB|INF|AKT//advcl//36 ett//DT|NEU|SIN|IND//det//46 rättssäkert//JJ|POS|NEU|SIN|IND|NOM//amod//46 utsökningsförfarande//NN|NEU|SIN|IND|NOM//obj//43 .//MAD//punct//36

16.8.5 Förslaget om ansökan om verkställighet av utdömt skadestånd på grund av brott när sökanden är barn;Vår//PS|UTR|SIN|DEF//nmod:poss//2 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//2 bestämmelse//NN|UTR|SIN|IND|NOM//nsubj//42 som//HP|-|-|-//nsubj//4 innebär//VB|PRS|AKT//acl:relcl//2 att//SN//mark//19 ett//DT|NEU|SIN|IND//det//8 barns//NN|NEU|SIN|IND|GEN//nmod:poss//8 ansökan//NN|UTR|SIN|IND|NOM//nsubj:pass//19 om//PP//case//10 verkställighet//NN|UTR|SIN|IND|NOM//nmod//8 av//PP//case//13 utdömt//PC|PRF|NEU|SIN|IND|NOM//amod//13 skadestånd//NN|NEU|SIN|IND|NOM//nmod//10 på//PP//case//17 grund//NN|UTR|SIN|IND|NOM//fixed//14 av//PP//fixed//14 brott//NN|NEU|SIN|IND|NOM//nmod//13 får//VB|PRS|AKT//aux//19 göras//VB|INF|SFO//ccomp//4 av//PP//case//23 endast//AB//advmod//23 en//DT|UTR|SIN|IND//det//23 vårdnadshavare//NN|UTR|SIN|IND|NOM//obl:agent//19 om//SN//mark//29 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//29 är//VB|PRS|AKT//cop//28 den//DT|UTR|SIN|DEF//det//28 andre//JJ|POS|MAS|SIN|DEF|NOM//amod//29 vårdnadshavaren//NN|UTR|SIN|DEF|NOM//acl//23 som//HP|-|-|-//nsubj//31 begått//VB|SUP|AKT//acl:relcl//29 brottet//NN|NEU|SIN|DEF|NOM//obj//31 eller//KN//cc//37 om//SN//mark//37 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//37 annars//AB//advmod//37 finns//VB|PRS|SFO//conj//2 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//39 skäl//NN|NEU|PLU|IND|NOM//nsubj//37 kommer//VB|PRS|AKT//aux//42 att//IE//mark//42 leda//VB|INF|AKT//ROOT//42 till//PP//case//45 ökade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//45 möjligheter//NN|UTR|PLU|IND|NOM//obl//42 för//PP//case//47 barn//NN|NEU|PLU|IND|NOM//nmod//45 att//IE//mark//49 få//VB|INF|AKT//acl//47 verkställighet//NN|UTR|SIN|IND|NOM//obj//49 av//PP//case//52 skadeståndsersättning//NN|UTR|SIN|IND|NOM//nmod//50 som//HP|-|-|-//obl//55 barnet//NN|NEU|SIN|DEF|NOM//nsubj//55 har//VB|PRS|AKT//acl:relcl//50 rätt//NN|UTR|SIN|IND|NOM//obj//55 till//PP//case//53 .//MAD//punct//42
