F-skattesystemet;–//PP//punct//4 några//DT|UTR/NEU|PLU|IND//det//4 särskilt//AB//advmod//3 utpekade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//4 frågor//NN|UTR|PLU|IND|NOM//ROOT//4
7.3.4 Några domar och beslut i gränsöverskridande fall;År//NN|NEU|SIN|IND|NOM//nmod//40 2014//RG|NOM//nummod//41 definierade//VB|PRT|AKT//parataxis//7 dock//AB//advmod//41 EU-domstolen//NN|UTR|SIN|DEF|NOM//nsubj//41 falska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 egenföretagare//NN|UTR|PLU|IND|NOM//obj//41 som//KN//mark//47 tjänsteleverantörer//NN|UTR|PLU|IND|NOM//acl//45 som//HP|-|-|-//nsubj//49 befinner//VB|PRS|AKT//acl:relcl//47 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//49 i//PP//case//53 en//DT|UTR|SIN|IND//det//53 situation//NN|UTR|SIN|IND|NOM//obl//49 som//HP|-|-|-//nsubj//56 är//VB|PRS|AKT//cop//56 jämförbar//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//53 med//PP//case//58 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//56 som//KN//obl//61 arbetstagare//NN|UTR|SIN|IND|NOM//nsubj//61 befinner//VB|PRS|AKT//acl:relcl//58 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//61 i//PP//compound:prt//61 .//MAD//punct//41
7.3.4 Några domar och beslut i gränsöverskridande fall;Enligt//PP//case//66 domstolen//NN|UTR|SIN|DEF|NOM//obl//73 ska//VB|PRS|AKT//aux//73 begreppet//NN|NEU|SIN|DEF|NOM//nmod//69 arbetstagare//NN|UTR|PLU|IND|NOM//nsubj:pass//73 i//PP//case//72 unionsrättslig//JJ|POS|UTR|SIN|IND|NOM//amod//72 mening//NN|UTR|SIN|IND|NOM//nmod//69 definieras//VB|PRS|SFO//ROOT//73 enligt//PP//case//77 de//DT|UTR/NEU|PLU|DEF//det//77 objektiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 kriterier//NN|NEU|PLU|IND|NOM//obl//73 som//HP|-|-|-//nsubj//79 kännetecknar//VB|PRS|AKT//acl:relcl//77 ett//DT|NEU|SIN|IND//det//81 anställningsförhållande//NN|NEU|SIN|IND|NOM//obj//79 ,//MID//punct//84 med//PP//case//84 beaktande//NN|NEU|SIN|IND|NOM//obl//79 av//PP//case//89 de//DT|UTR/NEU|PLU|DEF//det//88 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//88 personernas//NN|UTR|PLU|DEF|GEN//nmod:poss//89 rättigheter//NN|UTR|PLU|IND|NOM//nmod//84 och//KN//cc//91 skyldigheter//NN|UTR|PLU|IND|NOM//conj//89 .//MAD//punct//73
7.3.4 Några domar och beslut i gränsöverskridande fall;Det//DT|NEU|SIN|DEF//det//95 viktigaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//95 kännetecknet//NN|NEU|SIN|DEF|NOM//appos//73 för//PP//case//98 ett//DT|NEU|SIN|IND//det//98 anställningsförhållande//NN|NEU|SIN|IND|NOM//nmod//95 enligt//PP//case//101 fast//JJ|POS|UTR|SIN|IND|NOM//amod//101 rättspraxis//NN|UTR|SIN|IND|NOM//nmod//98 är//VB|PRS|AKT//cop//95 att//SN//mark//112 en//DT|UTR|SIN|IND//det//105 person//NN|UTR|SIN|IND|NOM//nsubj//112 under//PP//case//109 en//DT|UTR|SIN|IND//det//109 viss//JJ|POS|UTR|SIN|IND|NOM//amod//109 tid//NN|UTR|SIN|IND|NOM//obl//112 mot//PP//case//111 ersättning//NN|UTR|SIN|IND|NOM//nmod//109 utför//VB|PRS|AKT//ccomp//102 arbete//NN|NEU|SIN|IND|NOM//obj//112 åt//PP//case//117 en//DT|UTR|SIN|IND//det//117 annan//JJ|POS|UTR|SIN|IND|NOM//amod//117 person//NN|UTR|SIN|IND|NOM//obl//112 under//PP//case//120 dennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//120 ledning//NN|UTR|SIN|IND|NOM//obl//112 .//MAD//punct//95
7.3.4 Några domar och beslut i gränsöverskridande fall;Den//DT|UTR|SIN|DEF//det//123 omständigheten//NN|UTR|SIN|DEF|NOM//appos//95 att//SN//mark//128 en//DT|UTR|SIN|IND//det//126 person//NN|UTR|SIN|IND|NOM//nsubj:pass//128 ska//VB|PRS|AKT//aux//128 kvalificeras//VB|INF|SFO//acl//123 som//KN//mark//134 egenföretagare//NN|UTR|SIN|IND|NOM//nsubj//134 enligt//PP//case//133 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//133 rätt//NN|UTR|SIN|IND|NOM//nmod//130 hindrar//VB|PRS|AKT//advcl//128 inte//AB//advmod//134 ,//MID//punct//138 enligt//PP//case//138 domstolen//NN|UTR|SIN|DEF|NOM//obl//134 ,//MID//punct//138 att//SN//mark//143 denne//PN|MAS|SIN|DEF|SUB/OBJ//nsubj:pass//143 ska//VB|PRS|AKT//aux//143 kvalificeras//VB|INF|SFO//acl//138 som//KN//mark//145 arbetstagare//NN|UTR|PLU|IND|NOM//obl//143 i//PP//case//148 unionsrättens//NN|UTR|SIN|DEF|GEN//nmod:poss//148 mening//NN|UTR|SIN|IND|NOM//nmod//145 när//HA//mark//155 dennes//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//152 oberoende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//152 ställning//NN|UTR|SIN|IND|NOM//nsubj//155 endast//AB//advmod//155 är//VB|PRS|AKT//cop//155 fiktiv//JJ|POS|UTR|SIN|IND|NOM//advcl//143 och//KN//cc//157 döljer//VB|PRS|AKT//conj//155 att//SN//mark//162 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//162 egentligen//AB//advmod//162 är//VB|PRS|AKT//cop//162 frågan//NN|UTR|SIN|DEF|NOM//ccomp//134 om//PP//case//165 ett//DT|NEU|SIN|IND//det//165 anställningsförhållande//NN|NEU|SIN|IND|NOM//nmod//162 .//MAD//punct//73
7.3.4 Några domar och beslut i gränsöverskridande fall;När//HA//case//4 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//0 gäller//VB|PRS|AKT//fixed//0 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//4 förhållanden//NN|NEU|PLU|IND|NOM//obl//8 är//VB|PRS|AKT//cop//8 åkeribranschen//NN|UTR|SIN|DEF|NOM//nsubj//8 ett//DT|NEU|SIN|IND//det//8 område//NN|NEU|SIN|IND|NOM//ROOT//8 som//HP|-|-|-//nsubj:pass//11 ofta//AB|POS//advmod//11 lyfts//VB|PRS|SFO//acl:relcl//8 fram//PL//compound:prt//11 vid//PP//case//14 diskussioner//NN|UTR|PLU|IND|NOM//obl//11 om//PP//case//17 falska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 egenföretagare//NN|UTR|PLU|IND|NOM//nmod//14 .//MID//punct//8
7.3.4 Några domar och beslut i gränsöverskridande fall;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//23 är//VB|PRS|AKT//cop//23 även//AB//advmod//23 den//DT|UTR|SIN|DEF//det//23 bransch//NN|UTR|SIN|IND|NOM//parataxis//8 inom//PP//case//26 vilken//HP|UTR|SIN|IND//det//26 rättsfallet//NN|NEU|SIN|DEF|NOM//nmod//27 AD//PM|NOM//nmod//23 2013//RG|NOM//nummod//29 nr//NN|AN//nmod//30 92//RG|NOM//nummod//27 utspelar//VB|PRS|AKT//conj//23 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//31 .//MAD//punct//23
7.3.4 Några domar och beslut i gränsöverskridande fall;Domstolen//NN|UTR|SIN|DEF|NOM//nsubj//35 nämner//VB|PRS|AKT//parataxis//23 visserligen//AB//advmod//35 inte//AB//advmod//35 uttryckligen//AB//advmod//41 begreppet//NN|NEU|SIN|DEF|NOM//nmod//41 falska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//41 egenföretagare//NN|UTR|PLU|IND|NOM//obj//35 men//KN//cc//43 behandlar//VB|PRS|AKT//conj//35 förhållanden//NN|NEU|PLU|IND|NOM//obj//43 som//HP|-|-|-//nsubj//46 är//VB|PRS|AKT//acl:relcl//44 av//PP//case//48 intresse//NN|NEU|SIN|IND|NOM//obl//46 i//PP//case//50 sammanhanget//NN|NEU|SIN|DEF|NOM//nmod//48 .//MAD//punct//23
7.3.4 Några domar och beslut i gränsöverskridande fall;Målet//NN|NEU|SIN|DEF|NOM//nsubj//53 handlar//VB|PRS|AKT//parataxis//23 om//PP//case//56 åkeriet//NN|NEU|SIN|DEF|NOM//nmod//56 A//NN|NEU|SIN|IND|NOM//obl//53 som//HP|-|-|-//nsubj//59 hade//VB|PRT|AKT//aux//59 anlitat//VB|SUP|AKT//acl:relcl//56 chaufförer//NN|UTR|PLU|IND|NOM//obj//59 genom//PP//case//63 företaget//NN|NEU|SIN|DEF|NOM//nmod//63 Z//PM|NOM//obl//59 ,//MID//punct//70 som//HP|-|-|-//nsubj//70 i//PP//advmod//70 sin//PS|UTR|SIN|DEF//fixed//66 tur//NN|UTR|SIN|IND|NOM//fixed//66 hade//VB|PRT|AKT//aux//70 slutit//VB|SUP|AKT//acl:relcl//63 avtal//NN|NEU|PLU|IND|NOM//obj//70 med//PP//case//75 de//DT|UTR/NEU|PLU|DEF//det//75 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//75 chaufförerna//NN|UTR|PLU|DEF|NOM//obl//70 där//HA//advmod//78 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//78 kallades//VB|PRT|SFO//acl:relcl//75 uppdragstagare//NN|UTR|PLU|IND|NOM//xcomp//78 .//MID//punct//23
7.3.4 Några domar och beslut i gränsöverskridande fall;Svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//82 Transportarbetareförbundet//PM|NOM//appos//23 ,//MID//punct//82 som//HP|-|-|-//nsubj//85 menade//VB|PRT|AKT//acl:relcl//82 att//SN//mark//88 konstruktionen//NN|UTR|SIN|DEF|NOM//nsubj//88 var//VB|PRT|AKT//ccomp//85 till//PL//compound:prt//88 för//PP//mark//92 att//IE//mark//92 kringgå//VB|INF|AKT//advcl//88 kollektivavtalet//NN|NEU|SIN|DEF|NOM//obj//92 och//KN//cc//97 för//PP//mark//97 att//IE//mark//97 dumpa//VB|INF|AKT//conj//88 lönerna//NN|UTR|PLU|DEF|NOM//obj//97 ,//MID//punct//82 stämde//VB|PRT|AKT//conj//23 åkeriet//NN|NEU|SIN|DEF|NOM//obj//100 till//PP//case//103 Arbetsdomstolen//PM|NOM//nmod//101 för//PP//case//105 kollektivavtalsbrott//NN|NEU|PLU|IND|NOM//obl//100 .//MAD//punct//23
7.3.4 Några domar och beslut i gränsöverskridande fall;Målet//NN|NEU|SIN|DEF|NOM//nsubj//1 gällde//VB|PRT|AKT//ROOT//1 en//DT|UTR|SIN|IND//det//4 enskild//JJ|POS|UTR|SIN|IND|NOM//amod//4 chaufför//NN|UTR|SIN|IND|NOM//obj//1 som//HP|-|-|-//nsubj//6 trodde//VB|PRT|AKT//acl:relcl//4 att//SN//mark//10 han//PN|UTR|SIN|DEF|SUB//nsubj//10 hade//VB|PRT|AKT//aux//10 blivit//VB|SUP|AKT//ccomp//6 anställd//PC|PRF|UTR|SIN|IND|NOM//xcomp//10 men//KN//cc//15 som//HP|-|-|-//nsubj//15 fick//VB|PRT|AKT//aux//15 registrera//VB|INF|AKT//conj//1 en//DT|UTR|SIN|IND//det//17 firma//NN|UTR|SIN|IND|NOM//obj//15 i//PP//case//19 Polen//PM|NOM//obl//15 för//PP//mark//23 att//IE//mark//23 kunna//VB|INF|AKT//aux//23 få//VB|INF|AKT//advcl//15 ut//PL//compound:prt//23 sin//PS|UTR|SIN|DEF//nmod:poss//26 lön//NN|UTR|SIN|IND|NOM//obj//23 .//MAD//punct//1
7.3.4 Några domar och beslut i gränsöverskridande fall;Tvisten//NN|UTR|SIN|DEF|NOM//nsubj//29 gällde//VB|PRT|AKT//conj//1 om//SN//mark//34 han//PN|UTR|SIN|DEF|SUB//nsubj//34 hade//VB|PRT|AKT//aux//34 varit//VB|SUP|AKT//cop//34 arbetstagare//NN|UTR|PLU|IND|NOM//ccomp//29 hos//PP//case//36 åkeriet//NN|NEU|SIN|DEF|NOM//nmod//37 A//NN|NEU|SIN|IND|NOM//nmod//34 och//KN//cc//40 om//PP//case//40 åkeriet//NN|NEU|SIN|DEF|NOM//nsubj//45 i//PP//case//43 så//AB//amod//43 fall//NN|NEU|SIN|IND|NOM//nmod//40 hade//VB|PRT|AKT//aux//45 brutit//VB|SUP|AKT//advcl//34 mot//PP//case//47 Transportavtalet//NN|NEU|SIN|DEF|NOM//obl//45 genom//PP//mark//51 att//IE//mark//51 inte//AB//advmod//51 tillämpa//VB|INF|AKT//advcl//45 avtalet//NN|NEU|SIN|DEF|NOM//obj//51 på//PP//case//54 chauffören//NN|UTR|SIN|DEF|NOM//nmod//52 .//MAD//punct//29
7.3.4 Några domar och beslut i gränsöverskridande fall;Arbetsdomstolen//PM|NOM//nsubj//57 fastslog//VB|PRT|AKT//parataxis//29 att//SN//mark//64 under//PP//case//63 de//DT|UTR/NEU|PLU|DEF//det//62 tre//RG|NOM//nummod//62 månader//NN|UTR|PLU|IND|NOM//nmod//63 chauffören//NN|UTR|SIN|DEF|NOM//obl//64 arbetade//VB|PRT|AKT//ccomp//57 för//PP//case//66 åkeriet//NN|NEU|SIN|DEF|NOM//obl//64 ställde//VB|PRT|AKT//conj//57 han//PN|UTR|SIN|DEF|SUB//nsubj//67 bara//AB//advmod//67 sin//PS|UTR|SIN|DEF//nmod:poss//71 arbetskraft//NN|UTR|SIN|IND|NOM//obj//67 till//PP//case//73 förfogande//NN|NEU|SIN|IND|NOM//obl//67 .//MAD//punct//29
7.3.4 Några domar och beslut i gränsöverskridande fall;Han//PN|UTR|SIN|DEF|SUB//nsubj//76 arbetade//VB|PRT|AKT//parataxis//29 också//AB//advmod//76 för//PP//case//80 åkeriets//NN|NEU|SIN|DEF|GEN//nmod:poss//80 räkning//NN|UTR|SIN|IND|NOM//obl//76 på//PP//case//83 det//DT|NEU|SIN|DEF//det//83 sätt//NN|NEU|SIN|IND|NOM//obl//76 som//HP|-|-|-//nsubj//86 är//VB|PRS|AKT//cop//86 vanligt//JJ|POS|NEU|SIN|IND|NOM//acl:relcl//83 i//PP//case//89 ett//DT|NEU|SIN|IND//det//89 anställningsförhållande//NN|NEU|SIN|IND|NOM//obl//86 i//PP//case//91 branschen//NN|UTR|SIN|DEF|NOM//nmod//89 .//MID//punct//76
7.3.4 Några domar och beslut i gränsöverskridande fall;Att//SN//mark//98 företagen//NN|NEU|PLU|DEF|NOM//nsubj//98 Z//PM|NOM//nmod//94 och//KN//cc//97 A//PM|NOM//conj//95 hade//VB|PRT|AKT//ccomp//76 samma//DT|UTR/NEU|SIN/PLU|IND//det//100 ägare//NN|UTR|PLU|IND|NOM//obj//98 och//KN//cc//105 att//SN//mark//105 chauffören//NN|UTR|SIN|DEF|NOM//nsubj//105 bara//AB//advmod//105 körde//VB|PRT|AKT//conj//98 åkeriets//NN|NEU|SIN|DEF|GEN//nmod:poss//107 bilar//NN|UTR|PLU|IND|NOM//obj//105 var//VB|PRT|AKT//cop//109 några//PN|UTR/NEU|PLU|IND|SUB/OBJ//obj//105 av//PP//case//112 de//DT|UTR/NEU|PLU|DEF//det//112 saker//NN|UTR|PLU|IND|NOM//nmod//109 som//HP|-|-|-//obl//115 Arbetsdomstolen//PM|NOM//nsubj//115 menade//VB|PRT|AKT//acl:relcl//112 talade//VB|PRT|AKT//xcomp//115 för//PP//mark//121 att//SN//mark//121 han//PN|UTR|SIN|DEF|SUB//nsubj//121 var//VB|PRT|AKT//cop//121 arbetstagare//NN|UTR|SIN|IND|NOM//advcl//115 hos//PP//case//123 åkeriet//NN|NEU|SIN|DEF|NOM//nmod//121 .//MAD//punct//76
7.3.4 Några domar och beslut i gränsöverskridande fall;Företaget//NN|NEU|SIN|DEF|NOM//nmod//126 Z//PM|NOM//dep//140 hade//VB|PRT|AKT//compound:prt//126 som//KN//mark//130 enda//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//130 uppgift//NN|UTR|SIN|IND|NOM//obj//126 att//IE//mark//132 förmedla//VB|INF|AKT//acl//130 ersättningen//NN|UTR|SIN|DEF|NOM//obj//132 från//PP//case//135 åkeriet//NN|NEU|SIN|DEF|NOM//obl//132 till//PP//case//137 chauffören//NN|UTR|SIN|DEF|NOM//obl//132 .//MAD//punct//126
7.3.4 Några domar och beslut i gränsöverskridande fall;Arbetsdomstolen//PM|NOM//nsubj//140 ansåg//VB|PRT|AKT//conj//1 att//SN//mark//147 den//DT|UTR|SIN|DEF//det//144 aktuella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//144 konstruktionen//NN|UTR|SIN|DEF|NOM//nsubj//147 inte//AB//advmod//147 kunde//VB|PRT|AKT//aux//147 leda//VB|INF|AKT//ccomp//140 till//PP//mark//153 att//SN//mark//153 åkeriet//NN|NEU|SIN|DEF|NOM//nsubj//153 skulle//VB|PRT|AKT//aux//153 kunna//VB|INF|AKT//aux//153 komma//VB|INF|AKT//advcl//147 undan//PL//compound:prt//153 det//DT|NEU|SIN|DEF//det//157 tvingande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//157 arbetstagarbegreppet//NN|NEU|SIN|DEF|NOM//obj//153 .//MAD//punct//1
7.3.4 Några domar och beslut i gränsöverskridande fall;Efter//PP//case//161 en//DT|UTR|SIN|IND//det//161 bedömning//NN|UTR|SIN|IND|NOM//obl//166 i//PP//case//165 det//DT|NEU|SIN|DEF//det//165 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//165 fallet//NN|NEU|SIN|DEF|NOM//nmod//161 kom//VB|PRT|AKT//parataxis//1 Arbetsdomstolen//PM|NOM//nsubj//166 således//AB//advmod//169 fram//PL//advmod//166 till//PP//mark//175 att//SN//mark//175 chauffören//NN|UTR|SIN|DEF|NOM//nsubj:pass//175 skulle//VB|PRT|AKT//aux//175 ha//VB|INF|AKT//aux//175 ansetts//VB|SUP|SFO//advcl//166 som//KN//mark//177 arbetstagare//NN|UTR|PLU|IND|NOM//xcomp//175 hos//PP//case//179 åkeriet//NN|NEU|SIN|DEF|NOM//nmod//177 även//AB//mark//187 om//SN//fixed//180 han//PN|UTR|SIN|DEF|SUB//nsubj//187 efter//PP//case//184 det//PN|NEU|SIN|DEF|SUB/OBJ//obl//187 att//SN//mark//187 han//PN|UTR|SIN|DEF|SUB//nsubj//187 uppmanades//VB|PRT|SFO//advcl//175 att//IE//mark//189 registrera//VB|INF|AKT//xcomp//187 sin//PS|UTR|SIN|DEF//nmod:poss//191 firma//NN|UTR|SIN|IND|NOM//obj//189 skulle//VB|PRT|AKT//aux//194 ha//VB|INF|AKT//aux//194 skrivit//VB|SUP|AKT//conj//166 på//PP//case//197 ett//DT|NEU|SIN|IND//det//197 uppdragsavtal//NN|NEU|SIN|IND|NOM//obl//194 med//PP//case//199 åkeriet//NN|NEU|SIN|DEF|NOM//nmod//197 och//KN//cc//202 därefter//AB//advmod//202 fakturerat//VB|SUP|AKT//conj//166 åkeriet//NN|NEU|SIN|DEF|NOM//obj//202 för//PP//advmod//205 utfört//PC|PRF|NEU|SIN|IND|NOM//advcl//166 arbete//NN|NEU|SIN|IND|NOM//obj//205 .//MAD//punct//166
7.3.4 Några domar och beslut i gränsöverskridande fall;Åkeriet//NN|NEU|SIN|DEF|NOM//nsubj:pass//209 dömdes//VB|PRT|SFO//parataxis//166 att//IE//mark//211 betala//VB|INF|AKT//xcomp//209 skadestånd//NN|NEU|SIN|IND|NOM//obj//211 för//PP//case//214 kollektivavtalsbrott//NN|NEU|PLU|IND|NOM//obl//211 .//MAD//punct//1
7.3.4 Några domar och beslut i gränsöverskridande fall;Företaget//NN|NEU|SIN|DEF|NOM//nmod//1 Z//PM|NOM//nsubj//5 har//VB|PRS|AKT//aux//5 även//AB//advmod//5 varit//VB|SUP|AKT//cop//5 part//NN|UTR|SIN|IND|NOM//nsubj//42 i//PP//case//8 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//8 skatte-//NN|UTR|-|-|SMS//nmod//5 och//KN//cc//10 avgiftsmål//NN|NEU|PLU|IND|NOM//conj//8 i//PP//case//12 Sverige//PM|NOM//nmod//10 .//MAD//punct//5
7.3.4 Några domar och beslut i gränsöverskridande fall;Avseende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//conj//5 de//DT|UTR/NEU|PLU|DEF//det//17 utländska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//17 egenföretagarna//NN|UTR|PLU|DEF|NOM//obj//14 som//HP|-|-|-//nsubj//20 var//VB|PRT|AKT//cop//20 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//17 i//PP//case//25 den//DT|UTR|SIN|DEF//det//25 ovan//AB//advmod//24 beskrivna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//25 konstruktionen//NN|UTR|SIN|DEF|NOM//nmod//20 fann//VB|PRT|AKT//conj//5 Skatteverket//PM|NOM//nsubj//26 i//PP//case//29 beslut//NN|NEU|SIN|IND|NOM//obl//26 i//PP//case//31 juni//NN|UTR|SIN|IND|NOM//obl//26 2013//RG|NOM//nummod//31 att//SN//mark//37 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//37 hade//VB|PRT|AKT//aux//37 varit//VB|SUP|AKT//cop//37 anställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//acl//5 av//PP//case//39 företaget//NN|NEU|SIN|DEF|NOM//nmod//37 Z.//PM|NOM//nmod//5 Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//42 handlade//VB|PRT|AKT//ROOT//42 om//PP//case//46 nästan//AB//advmod//45 260//RG|NOM//nummod//46 chaufförer//NN|UTR|PLU|IND|NOM//obl//42 .//MAD//punct//42
7.3.4 Några domar och beslut i gränsöverskridande fall;Endast//AB//advmod//49 två//RG|NOM//nummod//54 av//PP//case//51 dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nmod//49 hade//VB|PRT|AKT//aux//54 svenskt//JJ|POS|NEU|SIN|IND|NOM//amod//54 godkännande//NN|NEU|SIN|IND|NOM//appos//42 för//PP//case//56 F-skatt//NN|UTR|SIN|IND|NOM//obl//54 vid//PP//case//58 tidpunkten//NN|UTR|SIN|DEF|NOM//nmod//56 då//HA//advmod//62 ersättningar//NN|UTR|PLU|IND|NOM//nsubj:pass//62 hade//VB|PRT|AKT//aux//62 betalats//VB|SUP|SFO//acl:relcl//58 ut//PL//compound:prt//62 .//MAD//punct//42
7.3.4 Några domar och beslut i gränsöverskridande fall;Företaget//NN|NEU|SIN|DEF|NOM//nsubj:pass//67 Z//PM|NOM//flat//65 ansågs//VB|PRT|SFO//parataxis//42 inledningsvis//AB//advmod//67 skyldigt//AB|POS//xcomp//67 att//IE//mark//71 betala//VB|INF|AKT//acl//69 arbetsgivaravgifter//NN|UTR|PLU|IND|NOM//obj//71 på//PP//case//75 utbetalda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//75 ersättningar//NN|UTR|PLU|IND|NOM//obl//71 till//PP//case//79 sammanlagt//AB//advmod//78 167//RG|NOM//nummod//79 chaufförer//NN|UTR|PLU|IND|NOM//nmod//75 .//MAD//punct//42
7.3.4 Några domar och beslut i gränsöverskridande fall;Arbetsgivaravgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//82 påfördes//VB|PRT|SFO//parataxis//42 inte//AB//advmod//82 i//PP//case//86 de//DT|UTR/NEU|PLU|DEF//det//86 fall//NN|NEU|PLU|IND|NOM//obl//82 näringsidkaren//NN|UTR|SIN|DEF|NOM//nsubj//88 hade//VB|PRT|AKT//acl:relcl//86 godkännande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//obj//88 för//PP//case//91 F-skatt//NN|UTR|SIN|IND|NOM//obl//88 eller//KN//cc//95 om//SN//mark//95 näringsidkaren//NN|UTR|SIN|DEF|NOM//nsubj:pass//95 omfattades//VB|PRT|SFO//conj//88 av//PP//case//100 ett//DT|NEU|SIN|IND//det//99 annat//JJ|POS|NEU|SIN|IND|NOM//amod//99 EU-lands//NN|NEU|SIN|IND|GEN//nmod:poss//100 socialförsäkringssystem//NN|NEU|SIN|IND|NOM//obl:agent//95 enligt//PP//case//102 förordning//NN|UTR|SIN|IND|NOM//obl//103 883/2004//RG|NOM//obl//95 under//PP//case//105 arbetsperioden//NN|UTR|SIN|DEF|NOM//obl//95 i//PP//case//107 Sverige//PM|NOM//nmod//105 .//MAD//punct//82
7.3.4 Några domar och beslut i gränsöverskridande fall;Företaget//NN|NEU|SIN|DEF|NOM//nmod//1 Z//PM|NOM//nsubj//2 överklagade//VB|PRT|AKT//ROOT//2 Skatteverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//4 beslut//NN|NEU|SIN|IND|NOM//obj//2 med//PP//case//7 viss//JJ|POS|UTR|SIN|IND|NOM//amod//7 framgång//NN|UTR|SIN|IND|NOM//obl//2 .//MAD//punct//2
7.3.4 Några domar och beslut i gränsöverskridande fall;Förvaltningsrätten//NN|UTR|SIN|DEF|NOM//nsubj//10 satte//VB|PRT|AKT//conj//2 ned//PL//compound:prt//10 företaget//NN|NEU|SIN|DEF|NOM//nmod//13 Z//PM|NOM//obj//10 ://MID//punct//10 s//NN|NEU|SIN|IND|GEN//nummod//16 underlag//NN|NEU|SIN|IND|NOM//obj//10 för//PP//case//18 arbetsgivaravgifter//NN|UTR|PLU|IND|NOM//nmod//16 något//PN|NEU|SIN|IND|SUB/OBJ//advmod//10 .//MAD//punct//10
7.3.4 Några domar och beslut i gränsöverskridande fall;Efter//PP//case//22 överklagande//NN|NEU|SIN|IND|NOM//obl//23 fastställde//VB|PRT|AKT//parataxis//10 Kammarrätten//PM|NOM//obj//23 i//PP//case//26 Göteborg//PM|NOM//obl//23 i//PP//case//28 dom//PN|UTR/NEU|PLU|DEF|SUB/OBJ//obl//23 den//DT|UTR|SIN|DEF//det//31 4//RO|NOM//nummod//31 juni//NN|UTR|SIN|IND|NOM//obl//23 2015//RG|NOM//nummod//31 (//PAD//punct//31 mål//NN|NEU|SIN|IND|NOM//appos//31 nr//NN|AN//nmod//37  //_SP////35 4303–4304-14//RG|NOM//conj//31 och//KN//cc//39 4306-14//RG|NOM//conj//37 )//PAD//punct//31 Skatteverkets//NN|NEU|SIN|DEF|GEN//nmod:poss//42 fordran//NN|UTR|SIN|IND|NOM//nsubj//45 mot//PP//case//44 företaget//NN|NEU|SIN|DEF|NOM//nmod//42 Z//PM|NOM//conj//10 till//PP//case//50 nästan//AB//advmod//48 14//RG|NOM//nummod//49 miljoner//NN|UTR|PLU|IND|NOM//nmod//50 kronor//NN|UTR|PLU|IND|NOM//obl//10 .//MID//punct//10
7.3.4 Några domar och beslut i gränsöverskridande fall;Högsta//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//53 förvaltningsdomstolen//NN|UTR|SIN|DEF|NOM//nsubj//54 beslutade//VB|PRT|AKT//parataxis//10 den//DT|UTR|SIN|DEF//det//57 4//RO|NOM//nummod//57 maj//NN|UTR|SIN|IND|NOM//obl//54 2016//RG|NOM//nummod//57 att//IE//mark//61 inte//AB//advmod//61 meddela//VB|INF|AKT//acl:relcl//57 prövningstillstånd//NN|NEU|SIN|IND|NOM//obj//61 .//MAD//punct//10
