– kompletterande nationella bestämmelser om cybersäkerhetscertifiering;Delbetänkande//NN|NEU|SIN|IND|NOM//ROOT//0 av//PP//case//2 Cybersäkerhetsutredningen//NN|UTR|SIN|DEF|NOM//nmod//0
12.5 Uppgifter som lämnas till privata organ för bedömning av överensstämmelse;Den//DT|UTR|SIN|DEF//det//87 förslagna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//87 formuleringen//NN|UTR|SIN|DEF|NOM//nsubj//88 omfattar//VB|PRS|AKT//parataxis//29 t.ex.//AB|AN//advmod//88 ett//DT|NEU|SIN|IND//det//91 företags//NN|NEU|SIN|IND|GEN//nmod:poss//92 drifts-//NN|UTR|-|-|SMS//obj//88 och//KN//cc//94 affärsförhållanden//NN|NEU|PLU|IND|NOM//conj//92 .//MAD//punct//29
12.5 Uppgifter som lämnas till privata organ för bedömning av överensstämmelse;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//97 innebär//VB|PRS|AKT//conj//5 därmed//AB//advmod//97 att//SN//mark//104 fler//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//101 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//104 kommer//VB|PRS|AKT//aux//104 att//IE//mark//104 omfattas//VB|INF|SFO//ccomp//97 av//PP//case//107 straffsanktionerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//107 regler//NN|UTR|PLU|IND|NOM//obl//104 .//MAD//punct//97
12.5 Uppgifter som lämnas till privata organ för bedömning av överensstämmelse;Därför//AB//advmod//123 bör//VB|PRS|AKT//aux//123 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//123 i//PP//case//113 lagen//NN|UTR|SIN|DEF|NOM//obl//123 med//PP//case//116 kompletterande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//116 bestämmelser//NN|UTR|PLU|IND|NOM//nmod//113 till//PP//case//118 EU//PM|NOM//nmod//116 ://MID//punct//113 s//NN|NEU|SIN|IND|GEN//nummod//121 cybersäkerhetsakt//NN|UTR|SIN|IND|NOM//obl//123 även//AB//advmod//123 införas//VB|INF|SFO//advcl//97 en//DT|UTR|SIN|IND//det//125 upplysning//NN|UTR|SIN|IND|NOM//nsubj:pass//123 om//PP//mark//134 att//SN//mark//134 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj:pass//134 som//HP|-|-|-//nsubj//130 bryter//VB|PRS|AKT//acl:relcl//128 mot//PP//case//132 tystnadsplikten//NN|UTR|SIN|DEF|NOM//obl//130 kan//VB|PRS|AKT//aux//134 dömas//VB|INF|SFO//acl//125 för//PP//case//136 brott//NN|NEU|SIN|IND|NOM//obl//134 .//MAD//punct//97
12.5 Uppgifter som lämnas till privata organ för bedömning av överensstämmelse;En//DT|UTR|SIN|IND//det//1 möjlighet//NN|UTR|SIN|IND|NOM//nsubj:pass//29 för//PP//case//5 de//DT|UTR/NEU|PLU|DEF//det//5 privata//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 organen//NN|NEU|PLU|DEF|NOM//nmod//1 för//PP//case//7 bedömning//NN|UTR|SIN|IND|NOM//nmod//5 av//PP//case//9 överensstämmelse//NN|UTR|SIN|IND|NOM//nmod//7 att//IE//mark//11 bryta//VB|INF|AKT//acl//9 sekretessen//NN|UTR|SIN|DEF|NOM//obj//11 i//PP//case//14 förhållande//NN|NEU|SIN|IND|NOM//obl//11 till//PP//case//18 behöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 myndigheter//NN|UTR|PLU|IND|NOM//obl//11 ,//MID//punct//1 och//KN//cc//23 då//HA//advmod//23 författning//NN|UTR|SIN|IND|NOM//nsubj//23 kräver//VB|PRS|AKT//conj//1 att//SN//mark//26 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//26 lämnas//VB|PRS|SFO//ccomp//23 ,//MID//punct//1 har//VB|PRS|AKT//aux//29 intagits//VB|SUP|SFO//ROOT//29 i//PP//case//31 bilagan//NN|UTR|SIN|DEF|NOM//obl//29 till//PP//case//33 EU//PM|NOM//nmod//31 ://MID//punct//29 s//NN|NEU|SIN|IND|GEN//nummod//36 cybersäkerhetsakt//NN|UTR|SIN|IND|NOM//parataxis//29 .//MID//punct//29
12.5 Uppgifter som lämnas till privata organ för bedömning av överensstämmelse;Detta//DT|NEU|SIN|DEF//det//39 undantag//NN|NEU|SIN|IND|NOM//nsubj//40 ligger//VB|PRS|AKT//parataxis//29 i//PP//case//45 linje//NN|UTR|SIN|IND|NOM//fixed//41 med//PP//fixed//41 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//45 rätt//NN|UTR|SIN|IND|NOM//obl//40 på//PP//case//47 området//NN|NEU|SIN|DEF|NOM//nmod//45 (//PAD//punct//40 se//VB|IMP|AKT//parataxis//40 ovan//AB//advmod//49 )//PAD//punct//40 och//KN//cc//53 möjliggör//VB|PRS|AKT//conj//29 nödvändigt//JJ|POS|NEU|SIN|IND|NOM//amod//55 informationsutbyte//NN|NEU|SIN|IND|NOM//obj//53 (//PAD//punct//57 se//VB|IMP|AKT//advcl//53 vidare//AB|KOM//compound:prt//57 avsnitt//NN|NEU|SIN|IND|NOM//nmod//60 12.6//RG|NOM//obl//57 )//PAD//punct//57 .//MAD//punct//53
12.5 Uppgifter som lämnas till privata organ för bedömning av överensstämmelse;Att//SN//mark//67 den//DT|UTR|SIN|DEF//det//66 föreslagna//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//66 tystnadsplikten//NN|UTR|SIN|DEF|NOM//nsubj:pass//67 avgränsas//VB|INF|SFO//advcl//53 med//PP//case//70 ett//DT|NEU|SIN|IND//det//70 obehörighetsrekvisit//NN|NEU|SIN|IND|NOM//obl//67 innebär//VB|PRS|AKT//conj//29 bl.a.//AB|AN//advmod//71 att//SN//mark//76 uppgifter//NN|UTR|PLU|IND|NOM//nsubj:pass//76 kan//VB|PRS|AKT//aux//76 lämnas//VB|INF|SFO//ccomp//71 ut//PL//compound:prt//76 med//PP//case//79 samtycke//NN|NEU|SIN|IND|NOM//obl//76 ,//MID//punct//84 till//PP//case//84 den//DT|UTR|SIN|DEF//det//84 nationella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//84 myndigheten//NN|UTR|SIN|DEF|NOM//obl//76 för//PP//case//86 cybersäkerhetscertifiering//NN|UTR|SIN|IND|NOM//nmod//84 eller//KN//cc//91 annars//AB//advmod//91 som//KN//case//91 en//DT|UTR|SIN|IND//det//91 följd//NN|UTR|SIN|IND|NOM//conj//84 av//PP//case//94 en//DT|UTR|SIN|IND//det//94 skyldighet//NN|UTR|SIN|IND|NOM//nmod//91 i//PP//case//96 lag//NN|UTR|SIN|IND|NOM//nmod//94 eller//KN//cc//98 författning//NN|UTR|SIN|IND|NOM//conj//96 .//MAD//punct//29


12.6.1 Uppgifter som delas;Av//PP//case//2 artikel//NN|UTR|SIN|IND|NOM//nmod//2 58.7–9//RG|NOM//obl//8 i//PP//case//4 EU//PM|NOM//nmod//2 ://MID//punct//2 s//NN|NEU|SIN|IND|GEN//case//7 cybersäkerhetsakt//NN|UTR|SIN|IND|NOM//obl//8 framgår//VB|PRS|AKT//ROOT//8 att//SN//mark//16 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//11 myndigheter//NN|UTR|PLU|IND|NOM//nsubj//16 för//PP//case//13 cybersäkerhetscertifiering//NN|UTR|SIN|IND|NOM//nmod//11 ska//VB|PRS|AKT//aux//16 –//RG|NOM//punct//16 övervaka//VB|INF|AKT//ccomp//8 relevant//JJ|POS|UTR|SIN|IND|NOM//amod//18 utveckling//NN|UTR|SIN|IND|NOM//obj//16 på//PP//case//21 området//NN|NEU|SIN|DEF|NOM//nmod//21 cybersäkerhetscertifiering//NN|UTR|SIN|IND|NOM//nmod//18 ,//MID//punct//16 –//PAD//punct//24 samarbeta//VB|INF|AKT//conj//8 med//PP//case//26 varandra//PN|UTR/NEU|PLU|DEF|OBJ//obl//24 och//KN//cc//29 med//PP//case//29 kommissionen//NN|UTR|SIN|DEF|NOM//conj//24 genom//PP//mark//32 att//IE//mark//32 utbyta//VB|INF|AKT//acl//29 information//NN|UTR|SIN|IND|NOM//obj//32 ,//MID//punct//35 erfarenheter//NN|UTR|PLU|IND|NOM//conj//33 och//KN//cc//38 god//JJ|POS|UTR|SIN|IND|NOM//amod//38 praxis//NN|UTR|SIN|IND|NOM//conj//33 när//HA//case//42 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//41 gäller//VB|PRS|AKT//fixed//39 cybersäkerhetscertifiering//NN|UTR|SIN|IND|NOM//obl//32 och//KN//cc//45 tekniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 frågor//NN|UTR|PLU|IND|NOM//conj//42 som//HP|-|-|-//nsubj//47 rör//VB|PRS|AKT//acl:relcl//45 cybersäkerhet//NN|UTR|SIN|IND|NOM//obj//47 hos//PP//case//52  //_SP////49 IKT-produkter//NN|UTR|PLU|IND|NOM//nmod//52 IKT-tjänster//NN|UTR|PLU|IND|NOM//obl//47 och//KN//cc//54 IKT-processer//NN|UTR|PLU|IND|NOM//conj//52 ,//MID//punct//24 –//PAD//punct//57 samarbeta//VB|INF|AKT//conj//8 med//PP//case//61 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 nationella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//61 myndigheter//NN|UTR|PLU|IND|NOM//obl//57 för//PP//case//63 cybersäkerhetscertifiering//NN|UTR|SIN|IND|NOM//nmod//61 eller//KN//cc//66 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//66 myndigheter//NN|UTR|PLU|IND|NOM//conj//63 ,//MID//punct//57 bl.a.//AB|AN//advmod//71 genom//PP//mark//71 att//IE//mark//71 utbyta//VB|INF|AKT//advcl//57 information//NN|UTR|SIN|IND|NOM//obj//71 om//PP//case//75  //_SP////73 IKT-produkter//NN|UTR|PLU|IND|NOM//nmod//72 ,//MID//punct//77 IKT-tjänster//NN|UTR|PLU|IND|NOM//conj//75 och//KN//cc//79 IKT-processer//NN|UTR|PLU|IND|NOM//conj//75 som//HP|-|-|-//nsubj//81 avviker//VB|PRS|AKT//acl:relcl//79 från//PP//case//83 kraven//NN|NEU|PLU|DEF|NOM//obl//81 i//PP//case//85 cybersäkerhetsakten//NN|UTR|SIN|DEF|NOM//nmod//83 eller//KN//cc//88 från//PP//case//88 kraven//NN|NEU|PLU|DEF|NOM//conj//85 i//PP//case//92 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//92 europeiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//92 ordningar//NN|UTR|PLU|IND|NOM//nmod//88 för//PP//case//94 cybersäkerhetscertifiering//NN|UTR|SIN|IND|NOM//nmod//92 ,//MID//punct//57 och//KN//cc//98 –//PAD//punct//98 lämna//VB|INF|AKT//conj//57 en//DT|UTR|SIN|IND//det//102 årlig//JJ|POS|UTR|SIN|IND|NOM//amod//102 sammanfattande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//102 rapport//NN|UTR|SIN|IND|NOM//obj//98 om//PP//case//105 den//DT|UTR|SIN|DEF//det//105 verksamhet//NN|UTR|SIN|IND|NOM//obl//98 som//HP|-|-|-//nsubj:pass//107 bedrivits//VB|SUP|SFO//acl:relcl//105 enligt//PP//case//109 punkten//NN|UTR|SIN|DEF|NOM//obl//107 7//RG|NOM//nummod//111 b//NN|NEU|SIN|IND|NOM//nmod//109 ,//MID//punct//111 c//NN|NEU|SIN|IND|NOM//nummod//111 och//KN//cc//115 d//NN|NEU|SIN|IND|NOM//conj//111 eller//KN//cc//119 enligt//PP//case//118 punkten//NN|UTR|SIN|DEF|NOM//nmod//119 8//RG|NOM//obl//107 till//PP//case//121 Enisa//PM|NOM//nmod//119 och//KN//cc//125 den//DT|UTR|SIN|DEF//det//125 europeiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//125 gruppen//NN|UTR|SIN|DEF|NOM//conj//119 för//PP//case//127 cybersäkerhetscertifiering//NN|UTR|SIN|IND|NOM//nmod//125 .//MAD//punct//8

12.6.2 Gällande sekretessreglering EU:s cybersäkerhetsakt;I//PP//case//1 EU//PM|NOM//obl//5 ://MID//punct//1 s//NN|NEU|SIN|IND|GEN//nummod//4 cybersäkerhetsakt//NN|UTR|SIN|IND|NOM//obl//5 finns//VB|PRS|SFO//advcl//50 inte//AB//advmod//5 några//DT|UTR/NEU|PLU|IND//det//8 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj//5 som//HP|-|-|-//nsubj//11 närmare//AB|KOM//advmod//11 reglerar//VB|PRS|AKT//acl:relcl//8 frågan//NN|UTR|SIN|DEF|NOM//obj//11 om//PP//case//14 sekretess//NN|UTR|SIN|IND|NOM//nmod//12 för//PP//case//16 uppgifter//NN|UTR|PLU|IND|NOM//nmod//14 och//KN//cc//18 information//NN|UTR|SIN|IND|NOM//conj//16 som//HP|-|-|-//nsubj:pass//20 lämnas//VB|PRS|SFO//acl:relcl//18 mellan//PP//case//23 medlemsstaternas//NN|UTR|PLU|DEF|GEN//nmod:poss//23 myndigheter//NN|UTR|PLU|IND|NOM//obl//20 eller//KN//cc//28 mellan//PP//case//28 en//DT|UTR|SIN|IND//det//28 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//28 myndighet//NN|UTR|SIN|IND|NOM//conj//23 och//KN//cc//30 kommissionen//NN|UTR|SIN|DEF|NOM//conj//28 eller//KN//cc//32 Enisa//PM|NOM//conj//28 .//MAD//punct//5
12.6.2 Gällande sekretessreglering EU:s cybersäkerhetsakt;I//PP//case//36 artikel//NN|UTR|SIN|IND|NOM//nmod//36 27//RG|NOM//nummod//37 finns//VB|PRS|SFO//parataxis//5 dock//AB//advmod//37 en//DT|UTR|SIN|IND//det//40 sekretessbestämmelse//NN|UTR|SIN|IND|NOM//nsubj//37 för//PP//case//42 uppgifter//NN|UTR|PLU|IND|NOM//nmod//40 som//HP|-|-|-//nsubj:pass//44 lämnas//VB|PRS|SFO//acl:relcl//42 till//PP//case//46 Enisa//PM|NOM//obl//44 .//MAD//punct//37
12.6.2 Gällande sekretessreglering EU:s cybersäkerhetsakt;Av//PP//case//49 bestämmelsen//NN|UTR|SIN|DEF|NOM//obl//5 framgår//VB|PRS|AKT//ROOT//50 att//SN//mark//55 Enisa//PM|NOM//nsubj//55 inte//AB//advmod//55 ska//VB|PRS|AKT//aux//55 röja//VB|INF|AKT//csubj//50 uppgifter//NN|UTR|PLU|IND|NOM//obj//55 som//HP|-|-|-//obj//59 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//59 behandlar//VB|PRS|AKT//acl:relcl//56 eller//KN//cc//61 mottar//VB|PRS|AKT//conj//59 för//PP//case//64 tredje//RO|NOM//amod//64 part//NN|UTR|SIN|IND|NOM//obl//61 ,//MID//punct//73 om//SN//mark//73 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//73 i//PP//case//71 en//DT|UTR|SIN|IND//det//71 motiverad//PC|PRF|UTR|SIN|IND|NOM//amod//71 ansökan//NN|UTR|SIN|IND|NOM//obl//73 har//VB|PRS|AKT//aux//73 begärts//VB|SUP|SFO//advcl//50 att//SN//mark//80 uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//80 helt//AB|POS//advmod//80 eller//KN//cc//78 delvis//AB//conj//76 ska//VB|PRS|AKT//aux//80 behandlas//VB|INF|SFO//ccomp//73 konfidentiellt//AB|POS//xcomp//80 .//MID//punct//50
12.6.2 Gällande sekretessreglering EU:s cybersäkerhetsakt;Enisa//PM|NOM//nsubj//89 ska//VB|PRS|AKT//aux//89 i//PP//case//88 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//87 interna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nmod//88 verksamhetsregler//NN|UTR|PLU|IND|NOM//obl//89 fastställa//VB|INF|AKT//parataxis//50 hur//HA//advmod//95 reglerna//NN|UTR|PLU|DEF|NOM//nsubj:pass//95 om//PP//case//93 konfidentialitet//NN|UTR|SIN|IND|NOM//nmod//91 ska//VB|PRS|AKT//aux//95 tillämpas//VB|INF|SFO//ccomp//89 praktiskt//AB|POS//advmod//95 .//MAD//punct//89
12.6.2 Gällande sekretessreglering EU:s cybersäkerhetsakt;Av//PP//case//100 artikel//NN|UTR|SIN|IND|NOM//nmod//100 28//RG|NOM//nummod//101 framgår//VB|PRS|AKT//parataxis//89 att//SN//mark//110 förordning//NN|UTR|SIN|IND|NOM//nsubj:pass//110 (//PAD//punct//105 EG//PM|NOM//appos//103 )//PAD//punct//105 nr//NN|AN//nmod//108 1049/2001//RG|NOM//nmod//103 ska//VB|PRS|AKT//aux//110 tillämpas//VB|INF|SFO//ccomp//101 på//PP//case//113 de//DT|UTR/NEU|PLU|DEF//det//113 handlingar//NN|UTR|PLU|IND|NOM//obl//110 som//HP|-|-|-//nsubj//115 finns//VB|PRS|SFO//acl:relcl//113 hos//PP//case//117 Enisa//PM|NOM//obl//115 .//MAD//punct//89

12.6.2 Gällande sekretessreglering EU:s cybersäkerhetsakt / Utrikessekretess;Enligt//PP//case//2 15//RG|NOM//nummod//2 kap.//NN|AN//nmod//5 1//RG|NOM//nummod//4 §//NN|AN//nmod//5 OSL//NN|AN//obl//6 gäller//VB|PRS|AKT//ROOT//6 sekretess//NN|UTR|SIN|IND|NOM//obj//6 för//PP//case//9 uppgifter//NN|UTR|PLU|IND|NOM//obl//6 som//HP|-|-|-//nsubj//11 angår//VB|PRS|AKT//acl:relcl//9 Sveriges//PM|GEN//nmod:poss//13 förbindelser//NN|UTR|PLU|IND|NOM//obj//11 med//PP//case//17 en//DT|UTR|SIN|IND//det//17 annan//JJ|POS|UTR|SIN|IND|NOM//amod//17 stat//NN|UTR|SIN|IND|NOM//obl//11 eller//KN//cc//21 i//PP//advmod//21 övrigt//JJ|POS|NEU|SIN|IND|NOM//fixed//19 rör//VB|PRS|AKT//conj//11 en//DT|UTR|SIN|IND//det//24 annan//JJ|POS|UTR|SIN|IND|NOM//amod//24 stat//NN|UTR|SIN|IND|NOM//obj//21 ,//MID//punct//27 mellanfolklig//JJ|POS|UTR|SIN|IND|NOM//amod//27 organisation//NN|UTR|SIN|IND|NOM//conj//24 ,//MID//punct//29 myndighet//NN|UTR|SIN|IND|NOM//conj//24 ,//MID//punct//31 medborgare//NN|UTR|PLU|IND|NOM//conj//24 eller//KN//cc//34 juridisk//JJ|POS|UTR|SIN|IND|NOM//amod//34 person//NN|UTR|SIN|IND|NOM//conj//24 i//PP//case//37 annan//JJ|POS|UTR|SIN|IND|NOM//amod//37 stat//NN|UTR|SIN|IND|NOM//obl//21 eller//KN//cc//39 statslös//JJ|POS|UTR|SIN|IND|NOM//conj//37 ,//MID//punct//6 om//SN//mark//44 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//44 kan//VB|PRS|AKT//aux//44 antas//VB|INF|SFO//advcl//6 att//SN//mark//48 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//48 skulle//VB|PRT|AKT//aux//48 störa//VB|INF|AKT//ccomp//44 Sveriges//PM|GEN//nmod:poss//51 mellanfolkliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//51 förbindelser//NN|UTR|PLU|IND|NOM//obj//48 eller//KN//cc//56 på//PP//case//55 annat//JJ|POS|NEU|SIN|IND|NOM//amod//55 sätt//NN|NEU|SIN|IND|NOM//obl//56 skada//VB|INF|AKT//conj//51 landet//NN|NEU|SIN|DEF|NOM//obj//56 om//SN//case//60 uppgifterna//NN|UTR|PLU|DEF|NOM//det//60 röjs//VB|PRS|SFO//obl//56 .//MID//punct//6
12.6.2 Gällande sekretessreglering EU:s cybersäkerhetsakt / Utrikessekretess;Skadebegreppet//NN|NEU|SIN|DEF|NOM//nsubj:pass//65 ska//VB|PRS|AKT//aux//65 inte//AB//advmod//65 ges//VB|INF|SFO//parataxis//6 en//DT|UTR|SIN|IND//det//69 alltför//AB//advmod//68 vid//PP//amod//69 innebörd//NN|UTR|SIN|IND|NOM//obj//65 ,//MID//punct//74 utan//KN//cc//74 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//74 måste//VB|PRS|AKT//aux//74 röra//VB|INF|AKT//conj//65 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//74 om//PP//case//78 någon//DT|UTR|SIN|IND//det//78 olägenhet//NN|UTR|SIN|IND|NOM//obl//74 för//PP//case//80 landet//NN|NEU|SIN|DEF|NOM//nmod//78 .//MAD//punct//65
12.6.2 Gällande sekretessreglering EU:s cybersäkerhetsakt / Utrikessekretess;När//HA//case//3 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//0 gäller//VB|PRS|AKT//fixed//0 uppgifter//NN|UTR|PLU|IND|NOM//obl//20 som//HP|-|-|-//nsubj//5 fås//VB|PRS|SFO//acl:relcl//3 från//PP//case//9 en//DT|UTR|SIN|IND//det//9 annan//JJ|POS|UTR|SIN|IND|NOM//amod//9 stat//NN|UTR|SIN|IND|NOM//obl//5 eller//KN//cc//13 en//DT|UTR|SIN|IND//det//13 mellanfolklig//JJ|POS|UTR|SIN|IND|NOM//amod//13 organisation//NN|UTR|SIN|IND|NOM//conj//9 kan//VB|PRS|AKT//aux//20 avsändarens//NN|UTR|SIN|DEF|GEN//nmod:poss//16 uppfattning//NN|UTR|SIN|IND|NOM//nsubj//20 i//PP//case//18 sekretessfrågan//NN|UTR|SIN|DEF|NOM//nmod//16 inte//AB//advmod//20 avgöra//VB|INF|AKT//ROOT//20 om//SN//mark//24 uppgiften//NN|UTR|SIN|DEF|NOM//nsubj:pass//24 ska//VB|PRS|AKT//aux//24 hållas//VB|INF|SFO//advcl//20 hemlig//JJ|POS|UTR|SIN|IND|NOM//xcomp//24 ,//MID//punct//33 men//KN//cc//33 avsändarens//NN|UTR|SIN|DEF|GEN//nmod:poss//29 intresse//NN|NEU|SIN|IND|NOM//nsubj//33 av//PP//case//31 sekretess//NN|UTR|SIN|IND|NOM//nmod//29 kan//VB|PRS|AKT//aux//33 ha//VB|INF|AKT//conj//20 betydelse//NN|UTR|SIN|IND|NOM//obj//33 för//PP//case//36 sekretessprövningen//NN|UTR|SIN|DEF|NOM//obl//33 i//PP//case//40 det//DT|NEU|SIN|DEF//det//40 enskilda//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//40 fallet//NN|NEU|SIN|DEF|NOM//nmod//36 .//MAD//punct//20
12.6.2 Gällande sekretessreglering EU:s cybersäkerhetsakt / Utrikessekretess;Generellt//AB|POS//advmod//43 är//VB|PRS|AKT//cop//50 utrymmet//NN|NEU|SIN|DEF|NOM//nsubj//50 för//PP//case//46 öppenhet//NN|UTR|SIN|IND|NOM//nmod//44 enligt//PP//case//48 bestämmelsen//NN|UTR|SIN|DEF|NOM//nmod//46 mer//AB|KOM//advmod//50 begränsat//PC|PRF|NEU|SIN|IND|NOM//parataxis//20 när//HA//case//54 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//51 gäller//VB|PRS|AKT//fixed//51 uppgifter//NN|UTR|PLU|IND|NOM//obl//50 som//HP|-|-|-//nsubj:pass//56 fås//VB|PRS|SFO//acl:relcl//54 från//PP//case//59 en//DT|UTR|SIN|IND//det//59 EU-institution//NN|UTR|SIN|IND|NOM//obl//56 eller//KN//cc//62 annan//JJ|POS|UTR|SIN|IND|NOM//amod//62 medlemsstat//NN|UTR|SIN|IND|NOM//conj//59 än//KN//case//64 uppgifter//NN|UTR|PLU|IND|NOM//obl//56 i//PP//case//66 handlingar//NN|UTR|PLU|IND|NOM//nmod//64 som//HP|-|-|-//nsubj:pass//68 upprättats//VB|SUP|SFO//acl:relcl//66 i//PP//case//70 Sverige//PM|NOM//obl//68 (//PAD//punct//20 jfr//VB|AN//parataxis//20 prop//NN|UTR|SIN|IND|NOM//obj//72 .//MAD//punct//20
12.6.2 Gällande sekretessreglering EU:s cybersäkerhetsakt / Utrikessekretess;1994/95:112//RG|NOM//obl//20 s.//NN|AN//nmod//77 29//RG|NOM//nummod//75 )//PAD//punct//75 .//MAD//punct//75
12.6.2 Gällande sekretessreglering EU:s cybersäkerhetsakt / Utrikessekretess;Utrikessekretessen//NN|UTR|SIN|DEF|NOM//nsubj//5 är//VB|PRS|AKT//cop//5 en//DT|UTR|SIN|IND//det//5 s.k.//AB|AN//amod//5 primär//JJ|POS|UTR|SIN|IND|NOM//amod//5 sekretessbestämmelse//NN|UTR|SIN|IND|NOM//ROOT//5 som//HP|-|-|-//obj//10 en//DT|UTR|SIN|IND//det//8 myndighet//NN|UTR|SIN|IND|NOM//nsubj//10 ska//VB|PRS|AKT//aux//10 tillämpa//VB|INF|AKT//acl:relcl//5 på//PP//mark//16 grund//NN|UTR|SIN|IND|NOM//fixed//11 av//PP//fixed//11 att//SN//mark//16 bestämmelsen//NN|UTR|SIN|DEF|NOM//nsubj//16 omfattar//VB|PRS|AKT//advcl//5 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 uppgifter//NN|UTR|PLU|IND|NOM//obj//16 som//HP|-|-|-//nsubj//20 finns//VB|PRS|SFO//acl:relcl//18 hos//PP//case//22 myndigheten//NN|UTR|SIN|DEF|NOM//obl//20 till//PP//mark//31 följd//NN|UTR|SIN|IND|NOM//fixed//23 av//PP//fixed//23 att//SN//mark//31 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//28 räckvidd//NN|UTR|SIN|IND|NOM//nsubj:pass//31 inte//AB//advmod//31 har//VB|PRS|AKT//aux//31 begränsats//VB|SUP|SFO//obl//20 och//KN//cc//34 därför//AB//advmod//34 gäller//VB|PRS|AKT//conj//20 inom//PP//case//39 hela//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//39 den//DT|UTR|SIN|DEF//det//39 offentliga//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//39 sektorn//NN|UTR|SIN|DEF|NOM//obl//34 .//MAD//punct//5
12.6.2 Gällande sekretessreglering EU:s cybersäkerhetsakt / Utrikessekretess;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//43 kan//VB|PRS|AKT//aux//43 tilläggas//VB|INF|SFO//parataxis//5 att//SN//mark//47 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//47 är//VB|PRS|AKT//cop//47 få//JJ|POS|UTR/NEU|PLU|IND|NOM//dep//43 uppgifter//NN|UTR|PLU|IND|NOM//obj//47 som//HP|-|-|-//nsubj//52 är//VB|PRS|AKT//cop//52 så//AB//advmod//52 känsliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//acl:relcl//48 att//SN//mark//56 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj:pass//56 behöver//VB|PRS|AKT//aux//56 omfattas//VB|INF|SFO//acl//52 av//PP//case//58 sekretess//NN|UTR|SIN|IND|NOM//obl//56 oavsett//AB|POS//mark//64 hos//PP//case//62 vilken//HD|UTR|SIN|IND//det//62 myndighet//NN|UTR|SIN|IND|NOM//obl//64 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//64 befinner//VB|PRS|AKT//advcl//56 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//64 (//PAD//punct//67 se//VB|IMP|AKT//parataxis//43 prop//NN|UTR|SIN|IND|NOM//obj//67 .//MAD//punct//67
12.6.2 Gällande sekretessreglering EU:s cybersäkerhetsakt / Utrikessekretess;2008/2009:15//PAD//conj//43 s.//NN|AN//nmod//72 285//RG|NOM//nmod//70 )//PAD//punct//70 .//MAD//punct//70

