Risker för felaktiga utbetalningar från välfärdssystemen (1);Rapport//NN|UTR|SIN|IND|NOM//ROOT//0 1//RG|NOM//nummod//2 •//NN|AN//obl//0
4.2 Uppgifter från tredje part Intygen från tredje part / När företagens och sökandes ekonomiska incitament sammanfaller ökar risken för fel och brottslighet;De//DT|UTR/NEU|PLU|DEF//det//35 utbetalande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//35 myndigheterna//NN|UTR|PLU|DEF|NOM//nsubj//39 behöver//VB|PRS|AKT//aux//39 därför//AB//advmod//39 kontinuerligt//AB|POS//advmod//39 få//JJ|POS|UTR/NEU|PLU|IND|NOM//parataxis//18 uppgifter//NN|UTR|PLU|IND|NOM//obj//39 om//PP//case//42 förändringar//NN|UTR|PLU|IND|NOM//obl//39 i//PP//case//44 företagen//NN|NEU|PLU|DEF|NOM//nmod//42 .//MAD//punct//39
4.2 Uppgifter från tredje part Intygen från tredje part / När företagens och sökandes ekonomiska incitament sammanfaller ökar risken för fel och brottslighet;Kontroller//NN|UTR|PLU|IND|NOM//appos//39 ,//MID//punct//51 i//PP//case//51 form//NN|UTR|SIN|IND|NOM//fixed//48 av//PP//fixed//48 direktkontakt//NN|UTR|SIN|IND|NOM//conj//46 med//PP//case//54 berörda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//54 myndigheter//NN|UTR|PLU|IND|NOM//nmod//51 eller//KN//cc//58 via//PP//case//58 tjänsten//NN|UTR|SIN|DEF|NOM//nmod//58 Infotorg//PM|NOM//conj//54 ,//MID//punct//61  //_SP////59 sker//VB|PRS|AKT//conj//39 dock//AB//advmod//61 i//PP//advmod//61 huvudsak//NN|UTR|SIN|IND|NOM//fixed//63 i//PP//case//68 samband//NN|NEU|SIN|IND|NOM//fixed//65 med//PP//fixed//65 prövning//NN|UTR|SIN|IND|NOM//obl//61 av//PP//case//70 rätten//NN|UTR|SIN|DEF|NOM//nmod//68 till//PP//case//72 ersättning//NN|UTR|SIN|IND|NOM//nmod//70 .//MAD//punct//18
4.2 Uppgifter från tredje part Intygen från tredje part / När företagens och sökandes ekonomiska incitament sammanfaller ökar risken för fel och brottslighet;Vilken//HD|UTR|SIN|IND//det//75 företagsinformation//NN|UTR|SIN|IND|NOM//nsubj//82 som//HP|-|-|-//nsubj:pass//77 kontrolleras//VB|PRS|SFO//acl:relcl//75 under//PP//case//79 tid//NN|UTR|SIN|IND|NOM//obl//77 med//PP//case//81 ersättning//NN|UTR|SIN|IND|NOM//nmod//79 varierar//VB|PRS|AKT//parataxis//18 .//MAD//punct//18

4.2 Uppgifter från tredje part Intygen från tredje part / Uppgifter från egenföretagare är svåra att verifiera;Uppgifterna//NN|UTR|PLU|DEF|NOM//nsubj:pass//3 från//PP//case//2 egenföretagare//NN|UTR|PLU|IND|NOM//nmod//0 bedöms//VB|PRS|SFO//ROOT//3 i//PP//case//6 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//6 riskanalyser//NN|UTR|PLU|IND|NOM//obl//3 som//KN//mark//8 svårare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//acl//6 att//IE//mark//10 verifiera//VB|INF|AKT//acl//8 eftersom//SN//mark//16 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//16 i//PP//case//15 hög//JJ|POS|UTR|SIN|IND|NOM//amod//15 grad//NN|UTR|SIN|IND|NOM//obl//16 saknas//VB|PRS|SFO//advcl//3 lämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 intygsgivare//NN|UTR|PLU|IND|NOM//nsubj:pass//16 .//MAD//punct//3
4.2 Uppgifter från tredje part Intygen från tredje part / Uppgifter från egenföretagare är svåra att verifiera;Problemet//NN|NEU|SIN|DEF|NOM//nsubj//21 är//VB|PRS|AKT//parataxis//3 att//SN//mark//35 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//35 som//HP|-|-|-//nsubj//25 söker//VB|PRS|AKT//acl:relcl//23 ersättning//NN|UTR|SIN|IND|NOM//obj//25 och//KN//cc//28 den//PN|UTR|SIN|DEF|SUB/OBJ//conj//26 som//HP|-|-|-//nsubj//31 ska//VB|PRS|AKT//aux//31 intyga//VB|INF|AKT//acl:relcl//28 uppgifterna//NN|UTR|PLU|DEF|NOM//obj//31 kan//VB|PRS|AKT//aux//35 vara//VB|INF|AKT//cop//35 densamma//PN|UTR|SIN|DEF|SUB/OBJ//ccomp//21 .//MAD//punct//21
4.2 Uppgifter från tredje part Intygen från tredje part / Uppgifter från egenföretagare är svåra att verifiera;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//39 kan//VB|PRS|AKT//aux//39 finnas//VB|INF|SFO//conj//21 risk//NN|UTR|SIN|IND|NOM//obj//39 för//PP//mark//44 att//SN//mark//44 lönerna//NN|UTR|PLU|DEF|NOM//nsubj//44 uppges//VB|PRS|SFO//advcl//39 vara//VB|INF|AKT//cop//46 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//44 än//SN//mark//49 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//49 är//VB|PRS|AKT//advcl//44 för//PP//mark//52 att//IE//mark//52 maximera//VB|INF|AKT//advcl//44 nivån//NN|UTR|SIN|DEF|NOM//obj//52 på//PP//case//55 ersättning//NN|UTR|SIN|IND|NOM//obl//52 .//MAD//punct//21
4.2 Uppgifter från tredje part Intygen från tredje part / Uppgifter från egenföretagare är svåra att verifiera;Under//PP//advmod//4 tid//NN|UTR|SIN|IND|NOM//fixed//0 med//PP//case//3 ersättning//NN|UTR|SIN|IND|NOM//nmod//1 finns//VB|PRS|SFO//advcl//27 även//AB//advmod//4 risk//NN|UTR|SIN|IND|NOM//nsubj//4 för//PP//mark//10 att//SN//mark//10 egenföretagaren//NN|UTR|SIN|DEF|NOM//nsubj//10 arbetar//VB|PRS|AKT//advcl//4 i//PP//case//13 sitt//PS|NEU|SIN|DEF//nmod:poss//13 företag//NN|NEU|SIN|IND|NOM//obl//10 utan//PP//mark//16 att//IE//mark//16 ta//VB|INF|AKT//advcl//10 ut//PL//compound:prt//16 löner//NN|UTR|PLU|IND|NOM//obj//16 som//HP|-|-|-//obl//22 ersättningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//22 borde//VB|PRT|AKT//aux//22 regleras//VB|INF|SFO//acl:relcl//18 mot//PP//case//19 .//MAD//punct//4
4.2 Uppgifter från tredje part Intygen från tredje part / Uppgifter från egenföretagare är svåra att verifiera;Dessa//DT|UTR/NEU|PLU|DEF//det//26 risker//NN|UTR|PLU|IND|NOM//nsubj//27 gäller//VB|PRS|AKT//ROOT//27 även//AB//advmod//27 när//HA//mark//32 anhöriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//32 är//VB|PRS|AKT//cop//32 anställda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//27 i//PP//case//36 det//DT|NEU|SIN|DEF//det//36 egna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//36 företaget//NN|NEU|SIN|DEF|NOM//obl//32 .//MAD//punct//27

4.2 Uppgifter från tredje part Intygen från tredje part / Risker när tredje part inte signalerar ändrade förhållanden;Ibland//AB//advmod//3 är//VB|PRS|AKT//cop//3 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//3 beslut//NN|NEU|PLU|IND|NOM//ROOT//3 och//KN//cc//5 utbetalningar//NN|UTR|PLU|IND|NOM//conj//3 beroende//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//mark//11 av//PP//mark//11 att//SN//mark//11 tredje//RO|NOM//amod//10 part//NN|UTR|SIN|IND|NOM//nsubj//11 signalerar//VB|PRS|AKT//acl//5 förändringar//NN|UTR|PLU|IND|NOM//obj//11 .//MAD//punct//3
4.2 Uppgifter från tredje part Intygen från tredje part / Risker när tredje part inte signalerar ändrade förhållanden;Inom//PP//case//1 assistansersättningen//NN|UTR|SIN|DEF|NOM//obl//28 kan//VB|PRS|AKT//aux//28 samtliga//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//6 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 kommunala//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//6 insatser//NN|UTR|PLU|IND|NOM//nsubj//28 som//HP|-|-|-//nsubj:pass//9 inte//AB//advmod//9 beaktas//VB|PRS|SFO//acl:relcl//6 leda//VB|INF|AKT//xcomp//9 till//PP//case//13 felaktiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//13 utbetalningar//NN|UTR|PLU|IND|NOM//obl//10 .//MAD//punct//6
4.2 Uppgifter från tredje part Intygen från tredje part / Risker när tredje part inte signalerar ändrade förhållanden;Ett//DT|NEU|SIN|IND//det//17 annat//JJ|POS|NEU|SIN|IND|NOM//amod//17 exempel//NN|NEU|SIN|IND|NOM//conj//6 är//VB|PRS|AKT//cop//17 om//SN//mark//22 skolor//NN|UTR|PLU|IND|NOM//nsubj//22 inte//AB//advmod//22 rapporterar//VB|PRS|AKT//csubj//17 frånvaro//NN|UTR|SIN|IND|NOM//obj//22 för//PP//case//25 gymnasieelever//NN|UTR|PLU|IND|NOM//nmod//23 .//MAD//punct//17
4.2 Uppgifter från tredje part Intygen från tredje part / Risker när tredje part inte signalerar ändrade förhållanden;Då//AB//advmod//28 betalas//VB|PRS|SFO//ROOT//28 studiebidrag//NN|NEU|PLU|IND|NOM//nsubj:pass//28 ut//PL//compound:prt//28 felaktigt//AB|POS//advmod//28 eftersom//SN//mark//35 man//PN|UTR|SIN|IND|SUB//nsubj//35 måste//VB|PRS|AKT//aux//35 studera//VB|INF|AKT//advcl//28 på//PP//case//37 heltid//NN|UTR|SIN|IND|NOM//obl//35 för//PP//mark//40 att//IE//mark//40 ha//VB|INF|AKT//advcl//35 rätt//PL//obj//40 till//PP//case//43 bidraget//NN|NEU|SIN|DEF|NOM//obl//40 .//MID//punct//28
4.2 Uppgifter från tredje part Intygen från tredje part / Risker när tredje part inte signalerar ändrade förhållanden;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//48 kan//VB|PRS|AKT//aux//48 också//AB//advmod//48 påverka//VB|INF|AKT//parataxis//28 eventuellt//JJ|POS|NEU|SIN|IND|NOM//amod//50 bostadsbidrag//NN|NEU|SIN|IND|NOM//obj//48 eftersom//SN//mark//54 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj:pass//54 endast//AB//advmod//54 betalas//VB|INF|SFO//advcl//48 ut//PL//compound:prt//54 till//PP//case//57 barnfamiljer//NN|UTR|PLU|IND|NOM//obl//54 vars//HS|DEF//nmod:poss//59 barn//NN|NEU|PLU|IND|NOM//nsubj//60 får//VB|PRS|AKT//acl:relcl//57 studiebidrag//NN|NEU|SIN|IND|NOM//obj//60 .//MAD//punct//48
4.2 Uppgifter från tredje part Intygen från tredje part / Risker när tredje part inte signalerar ändrade förhållanden;Även//AB//advmod//1 arbetsgivare//NN|UTR|PLU|IND|NOM//nsubj//3 är//VB|PRS|AKT//cop//3 skyldiga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//ROOT//3 att//IE//mark//5 lämna//VB|INF|AKT//csubj//3 uppgift//NN|UTR|SIN|IND|NOM//obj//5 om//PP//case//9 ändrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//9 förhållanden//NN|NEU|PLU|IND|NOM//nmod//6 när//HA//mark//12 något//PN|NEU|SIN|IND|SUB/OBJ//nsubj:pass//12 ändras//VB|PRS|SFO//advcl//5 i//PP//case//15 ett//DT|NEU|SIN|IND//det//15 anställningsförhållande//NN|NEU|SIN|IND|NOM//obl//12 för//PP//case//19 en//DT|UTR|SIN|IND//det//18 person//NN|UTR|SIN|IND|NOM//nmod//19 stöd//NN|NEU|SIN|IND|NOM//nmod//15 från//PP//case//21 Arbetsförmedlingen//PM|NOM//nmod//19 .//MAD//punct//3

4.3 Myndighetens prioriteringar Handläggningskontrollerna är koncentrerade till den initiala utredningen;I//PP//case//1 flera//PN|UTR/NEU|PLU|IND|SUB/OBJ//obl//5 av//PP//case//4 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//4 riskanalyser//NN|UTR|PLU|IND|NOM//nmod//1 pekar//VB|PRS|AKT//ROOT//5 man//PN|UTR|SIN|IND|SUB//nsubj//5 på//PP//mark//19 att//SN//mark//19 kontroller//NN|UTR|PLU|IND|NOM//nsubj//19 av//PP//case//11 förändringar//NN|UTR|PLU|IND|NOM//nmod//9 efter//PP//case//15 det//DT|NEU|SIN|DEF//det//15 initiala//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//15 beslutet//NN|NEU|SIN|DEF|NOM//nmod//11 ofta//AB|POS//advmod//19 är//VB|PRS|AKT//cop//19 lågt//AB|POS//advmod//19 prioriterade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//advcl//5 .//MAD//punct//5
4.3 Myndighetens prioriteringar Handläggningskontrollerna är koncentrerade till den initiala utredningen;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//25 kan//VB|PRS|AKT//aux//25 till//PP//advmod//25 exempel//NN|NEU|SIN|IND|NOM//fixed//23 handla//VB|INF|AKT//parataxis//5 om//PP//case//27 kontroller//NN|UTR|PLU|IND|NOM//obl//25 av//PP//case//30 uppnådd//PC|PRF|UTR|SIN|IND|NOM//amod//30 självförsörjning//NN|UTR|SIN|IND|NOM//nmod//27 ,//MID//punct//25 att//SN//mark//34 personen//NN|UTR|SIN|DEF|NOM//nsubj//34 uppvisat//VB|SUP|AKT//advcl//25 tillräcklig//JJ|POS|UTR|SIN|IND|NOM//amod//36 sökaktivitet//NN|UTR|SIN|IND|NOM//obj//34 i//PP//case//38 arbetslöshetsförsäkringen//NN|UTR|SIN|DEF|NOM//obl//34 ,//MID//punct//34 att//SN//mark//44 arbetsförmåga//NN|UTR|SIN|IND|NOM//nsubj:pass//44 eller//KN//cc//43 arbetsuppgifter//NN|UTR|PLU|IND|NOM//conj//41 förändrats//VB|SUP|SFO//advcl//34 ,//MID//punct//49 eller//KN//cc//49 att//SN//mark//49 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//49 skett//VB|SUP|AKT//conj//44 förändringar//NN|UTR|PLU|IND|NOM//obj//49 i//PP//case//52 civilstånd//NN|NEU|SIN|IND|NOM//nmod//50 .//MAD//punct//25
4.3 Myndighetens prioriteringar Handläggningskontrollerna är koncentrerade till den initiala utredningen;I//PP//case//2 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//2 riskanalyser//NN|UTR|PLU|IND|NOM//obl//3 uppges//VB|PRS|SFO//ROOT//3 även//AB//mark//15 att//SN//mark//15 förändringar//NN|UTR|PLU|IND|NOM//nsubj:pass//15 som//HP|-|-|-//nsubj//8 går//VB|PRS|AKT//acl:relcl//6 att//IE//mark//10 kontrollera//VB|INF|AKT//xcomp//8 i//PP//case//14 myndigheternas//NN|UTR|PLU|DEF|GEN//nmod:poss//14 interna//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//14 system//NN|NEU|PLU|IND|NOM//obl//10 prioriteras//VB|PRS|SFO//advcl//3 ned//PL//advmod//15 i//PP//case//18 förmåner//NN|UTR|PLU|IND|NOM//obl//15 som//HP|-|-|-//nsubj//20 har//VB|PRS|AKT//acl:relcl//18 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//22 beslut//NN|NEU|SIN|IND|NOM//obj//20 .//MAD//punct//3
4.3 Myndighetens prioriteringar Handläggningskontrollerna är koncentrerade till den initiala utredningen;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//25 resulterar//VB|PRS|AKT//parataxis//3 i//PP//mark//34 att//SN//mark//34 förmåner//NN|UTR|PLU|IND|NOM//nsubj//34 som//HP|-|-|-//nsubj//30 löper//VB|PRS|AKT//acl:relcl//28 över//PP//case//32 tid//NN|UTR|SIN|IND|NOM//obl//30 ofta//AB|POS//advmod//30 har//VB|PRS|AKT//advcl//25 högre//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//36 risk//NN|UTR|SIN|IND|NOM//obj//34 för//PP//case//38 fel//NN|NEU|SIN|IND|NOM//nmod//36 på//PP//mark//45 grund//NN|UTR|SIN|IND|NOM//fixed//39 av//PP//fixed//39 att//SN//mark//45 utbetalningen//NN|UTR|SIN|DEF|NOM//nsubj:pass//45 inte//AB//advmod//45 anpassats//VB|SUP|SFO//advcl//34 till//PP//case//47 förändringar//NN|UTR|PLU|IND|NOM//obl//45 som//HP|-|-|-//nsubj//49 skett//VB|SUP|AKT//acl:relcl//47 trots//PP//mark//53 att//SN//mark//53 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//53 påverkar//VB|PRS|AKT//advcl//49 villkor//NN|NEU|PLU|IND|NOM//obj//53 för//PP//case//56 förmånen//NN|UTR|SIN|DEF|NOM//obl//53 .//MAD//punct//25
4.3 Myndighetens prioriteringar Handläggningskontrollerna är koncentrerade till den initiala utredningen;I//PP//case//60 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//60 system//NN|NEU|PLU|IND|NOM//obl//64 har//VB|PRS|AKT//aux//64 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//64 att//IE//mark//64 betala//VB|INF|AKT//advcl//25 ut//PL//compound:prt//64 ersättning//NN|UTR|SIN|IND|NOM//obj//64 (//PAD//punct//64 ofta//AB|POS//advmod//64 som//KN//case//71 en//DT|UTR|SIN|IND//det//71 huvudförsörjning//NN|UTR|SIN|IND|NOM//obl//64 )//PAD//punct//64 och//KN//cc//76 samtidigt//AB//mark//76 att//IE//mark//76 stödja//VB|INF|AKT//conj//64 ”//PAD//punct//78 klienten//NN|UTR|SIN|DEF|NOM//obj//76 ”//PM|NOM//punct//64 på//PP//case//82 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//82 sätt//NN|NEU|PLU|IND|NOM//obl//64 ,//MID//punct//82 till//PP//advmod//87 exempel//NN|NEU|SIN|IND|NOM//fixed//84 att//IE//mark//87 bli//VB|INF|AKT//advcl//64 självförsörjande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//87 eller//KN//cc//90 återgå//VB|INF|AKT//conj//87 i//PP//case//92 arbete//NN|NEU|SIN|IND|NOM//obl//90 .//MAD//punct//25
4.3 Myndighetens prioriteringar Handläggningskontrollerna är koncentrerade till den initiala utredningen;Handläggaren//NN|UTR|SIN|DEF|NOM//nsubj//98 har//VB|PRS|AKT//aux//98 ofta//AB|POS//advmod//98 att//IE//mark//98 hantera//VB|INF|AKT//parataxis//25 nyansökningar//NN|UTR|PLU|IND|NOM//obj//98 som//HP|-|-|-//nsubj:pass//101 ges//VB|PRS|SFO//acl:relcl//99 högst//JJ|SUV|UTR/NEU|SIN/PLU|IND|NOM//amod//103 prioritet//NN|UTR|SIN|IND|NOM//obj//101 och//KN//cc//106 att//IE//mark//106 följa//VB|INF|AKT//conj//101 upp//PL//compound:prt//106 de//DT|UTR/NEU|PLU|DEF//det//110 löpande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//110 ärendena//NN|NEU|PLU|DEF|NOM//obj//106 .//MAD//punct//25
4.3 Myndighetens prioriteringar Handläggningskontrollerna är koncentrerade till den initiala utredningen;Den//DT|UTR|SIN|DEF//det//114 snedvridna//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//114 balansen//NN|UTR|SIN|DEF|NOM//nsubj//121 med//PP//case//116 tonvikt//NN|UTR|SIN|IND|NOM//nmod//114 på//PP//case//118 ansökningsärenden//NN|NEU|PLU|IND|NOM//nmod//116 är//VB|PRS|AKT//cop//121 en//DT|UTR|SIN|IND//det//121 riskfaktor//NN|UTR|SIN|IND|NOM//parataxis//25 då//HA//advmod//125 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//125 kan//VB|PRS|AKT//aux//125 förlänga//VB|INF|AKT//acl:relcl//121 tiden//NN|UTR|SIN|DEF|NOM//obj//125 med//PP//case//128 ersättning//NN|UTR|SIN|IND|NOM//nmod//126 och//KN//cc//130 innebära//VB|INF|AKT//conj//125 att//SN//mark//134 handläggaren//NN|UTR|SIN|DEF|NOM//nsubj//134 inte//AB//advmod//134 uppmärksammar//VB|PRS|AKT//ccomp//130 ändrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//136 förhållanden//NN|NEU|PLU|IND|NOM//obj//134 av//PP//case//138 betydelse//NN|UTR|SIN|IND|NOM//nmod//136 för//PP//case//140 ersättningen//NN|UTR|SIN|DEF|NOM//nmod//138 .//MAD//punct//25
4.3 Myndighetens prioriteringar Handläggningskontrollerna är koncentrerade till den initiala utredningen;I//PP//case//144 vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//144 system//NN|NEU|PLU|IND|NOM//obl//148 har//VB|PRS|AKT//aux//148 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//148 att//IE//mark//148 betala//VB|INF|AKT//advcl//25 ut//PL//compound:prt//148 ersättning//NN|UTR|SIN|IND|NOM//obj//148 (//PAD//punct//148 ofta//AB|POS//advmod//148 som//KN//case//155 en//DT|UTR|SIN|IND//det//155 huvudförsörjning//NN|UTR|SIN|IND|NOM//obl//148 )//PAD//punct//148 och//KN//cc//160 samtidigt//AB//mark//160 att//IE//mark//160 stödja//VB|INF|AKT//conj//148 bidragsmottagaren//NN|UTR|SIN|DEF|NOM//obj//160 på//PP//case//164 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//164 sätt//NN|NEU|PLU|IND|NOM//nmod//161 ,//MID//punct//160 till//PP//advmod//160 exempel//NN|NEU|SIN|IND|NOM//fixed//166 i//PP//mark//170 att//IE//mark//170 bli//VB|INF|AKT//advcl//160 självförsörjande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//xcomp//170 eller//KN//cc//173 återgå//VB|INF|AKT//conj//171 i//PP//case//175 arbete//NN|NEU|SIN|IND|NOM//obl//173 .//MAD//punct//25
4.3 Myndighetens prioriteringar Handläggningskontrollerna är koncentrerade till den initiala utredningen;Ofta//AB|POS//advmod//178 prioriteras//VB|PRS|SFO//parataxis//25 nyansökningar//NN|UTR|PLU|IND|NOM//nsubj:pass//178 .//MAD//punct//25
4.3 Myndighetens prioriteringar Handläggningskontrollerna är koncentrerade till den initiala utredningen;vilket//HP|NEU|SIN|IND//nsubj//184 är//VB|PRS|AKT//cop//184 en//DT|UTR|SIN|IND//det//184 riskfaktor//NN|UTR|SIN|IND|NOM//parataxis//25 då//HA//advmod//188 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//188 kan//VB|PRS|AKT//aux//188 förlänga//VB|INF|AKT//advcl//184 tiden//NN|UTR|SIN|DEF|NOM//obj//188 med//PP//case//191 ersättning//NN|UTR|SIN|IND|NOM//nmod//189 och//KN//cc//193 innebära//VB|INF|AKT//conj//188 att//SN//mark//197 handläggaren//NN|UTR|SIN|DEF|NOM//nsubj//197 inte//AB//advmod//197 uppmärksammar//VB|PRS|AKT//ccomp//193 ändrade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//199 förhållanden//NN|NEU|PLU|IND|NOM//obj//197 av//PP//case//201 betydelse//NN|UTR|SIN|IND|NOM//nmod//199 för//PP//case//203 ersättningen//NN|UTR|SIN|DEF|NOM//obl//197 .//MAD//punct//25

4.3 Myndighetens prioriteringar Handläggningskontrollerna är koncentrerade till den initiala utredningen / Efterkontroller nedprioriteras;Vissa//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//1 ersättningar//NN|UTR|PLU|IND|NOM//nsubj:pass//4 ska//VB|PRS|AKT//aux//4 regelbundet//AB//nsubj:pass//4 omprövas//VB|INF|SFO//ROOT//4 eller//KN//cc//6 kontrolleras//VB|INF|SFO//conj//4 för//PP//mark//9 att//IE//mark//9 säkerställa//VB|INF|AKT//advcl//6 att//SN//mark//18 förhållandena//NN|NEU|PLU|DEF|NOM//nsubj:pass//18 som//HP|-|-|-//obj//14 beslutet//NN|NEU|SIN|DEF|NOM//nsubj//14 bygger//VB|PRS|AKT//acl:relcl//11 på//PP//mark//18 inte//AB//advmod//18 har//VB|PRS|AKT//aux//18 ändrats//VB|SUP|SFO//ccomp//9 och//KN//cc//21 därmed//AB//advmod//21 påverkat//VB|SUP|AKT//conj//18 rätten//NN|UTR|SIN|DEF|NOM//obj//21 till//PP//case//25 eller//KN//cc//25 storleken//NN|UTR|SIN|DEF|NOM//nmod//22 på//PP//case//27 ersättningen//NN|UTR|SIN|DEF|NOM//nmod//25 .//MAD//punct//4
4.3 Myndighetens prioriteringar Handläggningskontrollerna är koncentrerade till den initiala utredningen / Efterkontroller nedprioriteras;Förändrad//PC|PRF|UTR|SIN|IND|NOM//amod//30 inkomst//NN|UTR|SIN|IND|NOM//nsubj//34 är//VB|PRS|AKT//cop//34 en//DT|UTR|SIN|IND//det//34 viktig//JJ|POS|UTR|SIN|IND|NOM//amod//34 faktor//NN|UTR|SIN|IND|NOM//parataxis//4 för//PP//case//36 ersättningarna//NN|UTR|PLU|DEF|NOM//obl//34 och//KN//cc//39 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//39 gånger//NN|UTR|PLU|IND|NOM//conj//36 baseras//VB|PRS|SFO//conj//4 det//DT|NEU|SIN|DEF//det//43 preliminära//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//43 beslutet//NN|NEU|SIN|DEF|NOM//nsubj:pass//40 på//PP//case//47 senaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//47 taxerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//47 inkomst//NN|UTR|SIN|IND|NOM//obl//40 ,//MID//punct//49 uppgifter//NN|UTR|PLU|IND|NOM//conj//47 som//HP|-|-|-//nsubj:pass//51 hämtas//VB|PRS|SFO//acl:relcl//49 automatiskt//AB|POS//advmod//51 .//MID//punct//4
4.3 Myndighetens prioriteringar Handläggningskontrollerna är koncentrerade till den initiala utredningen / Efterkontroller nedprioriteras;När//HA//mark//56 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//56 får//VB|PRS|AKT//advcl//63 indikation//NN|UTR|SIN|IND|NOM//obj//56 om//PP//case//60 en//DT|UTR|SIN|IND//det//60 inkomstförändring//NN|UTR|SIN|IND|NOM//nmod//57 behöver//VB|PRS|AKT//aux//63 myndigheten//NN|UTR|SIN|DEF|NOM//nsubj//63 utreda//VB|INF|AKT//conj//4 om//SN//mark//68 den//DT|UTR|SIN|DEF//det//67 nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//67 inkomsten//NN|UTR|SIN|DEF|NOM//nsubj//68 innebär//VB|PRS|AKT//advcl//63 förändringar//NN|UTR|PLU|IND|NOM//obj//68 för//PP//case//72 framtida//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//72 utbetalningar//NN|UTR|PLU|IND|NOM//nmod//69 eller//KN//punct//4 inte//AB//advmod//4 .//MID//punct//4
