Utvärdering av utvecklingssamarbetet med Central- och Östeuropa;Regeringen//NN|UTR|SIN|DEF|NOM//nsubj//1 tillsatte//VB|PRT|AKT//ROOT//1 den//DT|UTR|SIN|DEF//det//4 31//RG|NOM//nummod//4 maj//NN|UTR|SIN|IND|NOM//obj//1 2000//RG|NOM//nummod//4 en//DT|UTR|SIN|IND//det//7 Utredning//NN|UTR|SIN|IND|NOM//obj//1 om//PP//case//9 samarbetet//NN|NEU|SIN|DEF|NOM//nmod//7 med//PP//case//11 Central-//PM|SMS//nmod//9 och//KN//cc//13 Östeuropa//PM|NOM//conj//11 ,//MID//punct//11 Dir//NN|AN//conj//11 .//MAD//punct//1
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;Utvecklingen//NN|UTR|SIN|DEF|NOM//nsubj//4 under//PP//case//3 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//3 år//NN|NEU|PLU|IND|NOM//nmod//0 har//VB|PRS|AKT//ROOT//4 framför//PP//advmod//7 allt//PN|NEU|SIN|IND|SUB/OBJ//fixed//5 inneburit//VB|SUP|AKT//advcl//4 att//SN//mark//10 Sida//NN|UTR|SIN|IND|NOM//nsubj//10 öppnat//VB|SUP|AKT//ccomp//7 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//10 ytterligare//AB|KOM//advmod//10 gentemot//PP//case//14 näringslivet//NN|NEU|SIN|DEF|NOM//obl//10 .//MAD//punct//4
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;Sida//NN|UTR|SIN|IND|NOM//nsubj//18 har//VB|PRS|AKT//aux//18 inbjudit//VB|SUP|AKT//parataxis//4 till//PP//case//21 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//21 informationsmöten//NN|NEU|PLU|IND|NOM//obl//18 med//PP//case//23 näringslivet//NN|NEU|SIN|DEF|NOM//nmod//21 ,//MID//punct//23 där//HA//advmod//28 Sida//NN|UTR|SIN|IND|NOM//nsubj//28 bl.a.//AB|AN//advmod//28 lämnat//VB|SUP|AKT//acl:relcl//23 information//NN|UTR|SIN|IND|NOM//obj//28 om//PP//case//32 aktuella//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//32 affärsmöjligheter//NN|UTR|PLU|IND|NOM//nmod//29 och//KN//cc//35 konkreta//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//35 råd//NN|NEU|PLU|IND|NOM//conj//32 ,//MID//punct//18 t.ex.//AB|AN//advmod//40 att//IE//mark//40 mer//AB|KOM//advmod//40 intressera//VB|INF|AKT//advcl//18 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//40 för//PP//mark//44 att//IE//mark//44 verka//VB|INF|AKT//advcl//40 i//PP//case//46 Ryssland//PM|NOM//obl//44 .//MAD//punct//18
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;Informationsmaterial//NN|NEU|PLU|IND|NOM//nsubj:pass//56 och//KN//cc//51 en//DT|UTR|SIN|IND//det//51 hemsida//NN|UTR|SIN|IND|NOM//conj//48 riktad//PC|PRF|UTR|SIN|IND|NOM//acl//51 till//PP//case//54 näringslivet//NN|NEU|SIN|DEF|NOM//obl//52 har//VB|PRS|AKT//aux//56 producerats//VB|SUP|SFO//conj//4 .//MAD//punct//4
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;Sida//NN|UTR|SIN|IND|NOM//nsubj//61 har//VB|PRS|AKT//aux//61 också//AB//advmod//61 lagt//VB|SUP|AKT//parataxis//4 förslag//NN|NEU|SIN|IND|NOM//obj//61 till//PP//case//65 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//65 satsningar//NN|UTR|PLU|IND|NOM//nmod//62 av//PP//case//67 relevans//NN|UTR|SIN|IND|NOM//nmod//65 för//PP//case//70 näringslivets//NN|NEU|SIN|DEF|GEN//nmod:poss//70 behov//NN|NEU|PLU|IND|NOM//nmod//67 ,//MID//punct//61 t.ex.//AB|AN//mark//81 att//SN//fixed//72 ett//DT|NEU|SIN|IND//det//75 kreditinstrument//NN|NEU|SIN|IND|NOM//nsubj:pass//81 för//PP//case//77 projektfinansiering//NN|UTR|SIN|IND|NOM//nmod//75 på//PP//case//79 världsbanksvillkor//NN|UTR|PLU|IND|NOM//nmod//77 skulle//VB|PRT|AKT//aux//81 inrättas//VB|INF|SFO//advcl//61 inom//PP//case//85 ramen//NN|UTR|SIN|DEF|NOM//fixed//82 för//PP//fixed//82 Östsamarbetet//PM|NOM//obl//81 ,//MID//punct//61 och//KN//cc//94 att//SN//mark//94 medel//NN|NEU|PLU|IND|NOM//nsubj:pass//94 inom//PP//case//92 Östersjömiljard//PM|NOM//nmod//92 2//RG|NOM//nmod//89 skulle//VB|PRT|AKT//aux//94 avsättas//VB|INF|SFO//conj//61 för//PP//case//96 demonstrationsprojekt//NN|NEU|PLU|IND|NOM//obl//94 ,//MID//punct//101 där//HA//advmod//101 företagen//NN|NEU|PLU|DEF|NOM//nsubj//101 kunde//VB|PRT|AKT//aux//101 komma//VB|INF|AKT//acl:relcl//96 med//PP//case//103 förslag//NN|NEU|PLU|IND|NOM//obl//101 ,//MID//punct//111 som//HP|-|-|-//nsubj//111 i//PP//advmod//111 sin//PS|UTR|SIN|DEF//fixed//106 tur//NN|UTR|SIN|IND|NOM//fixed//106 skulle//VB|PRT|AKT//aux//111 kunna//VB|INF|AKT//aux//111 leda//VB|INF|AKT//acl:relcl//103 till//PP//mark//115 att//SN//mark//115 de//PN|UTR/NEU|PLU|DEF|SUB//nsubj//115 erhöll//VB|PRT|AKT//advcl//111 värdefulla//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//117 referensprojekt//NN|NEU|PLU|IND|NOM//obj//115 .//MAD//punct//61
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;Sida//NN|UTR|SIN|IND|NOM//nsubj//120 säger//VB|PRS|AKT//conj//4 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//120 nu//AB//advmod//120 ha//VB|INF|AKT//xcomp//120 en//DT|UTR|SIN|IND//det//126 god//JJ|POS|UTR|SIN|IND|NOM//amod//126 dialog//NN|UTR|SIN|IND|NOM//obj//123 med//PP//case//128 näringslivet//NN|NEU|SIN|DEF|NOM//nmod//126 .//MAD//punct//120
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;Industriförbundet//NN|NEU|SIN|DEF|NOM//nsubj//1 bedömer//VB|PRS|AKT//ROOT//1 att//SN//mark//6 Sida//NN|UTR|SIN|IND|NOM//nsubj//6 påtagligt//AB|POS//advmod//6 har//VB|PRS|AKT//aux//6 förbättrat//VB|SUP|AKT//ccomp//1 sin//PS|UTR|SIN|DEF//nmod:poss//8 samverkan//NN|UTR|SIN|IND|NOM//obj//6 med//PP//case//10 näringslivet//NN|NEU|SIN|DEF|NOM//obl//6 ,//MID//punct//16 men//KN//cc//16 att//SN//mark//16 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//16 kan//VB|PRS|AKT//aux//16 finnas//VB|INF|SFO//conj//6 en//DT|UTR|SIN|IND//det//18 risk//NN|UTR|SIN|IND|NOM//obj//16 att//SN//mark//23 främst//AB|SUV//advmod//22 sådana//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//22 företag//NN|NEU|PLU|IND|NOM//nsubj//23 blir//VB|PRS|AKT//acl//18 inbjudna//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//23 ,//MID//punct//24 som//KN//obl//29 Sida//NN|UTR|SIN|IND|NOM//nsubj//29 redan//AB//advmod//29 känner//VB|PRS|AKT//acl:relcl//18 till//PL//compound:prt//29 eller//KN//cc//32 har//VB|PRS|AKT//conj//29 kontakt//NN|UTR|SIN|IND|NOM//obj//32 med//PP//case//32 .//MID//punct//6
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;Även//AB//advmod//37 UD-PES//PM|NOM//appos//6 uppskattar//VB|PRS|AKT//xcomp//1 de//DT|UTR/NEU|PLU|DEF//det//40 förändringar//NN|UTR|PLU|IND|NOM//nmod//41 Sida//NN|UTR|SIN|IND|NOM//nsubj//42 genomfört//VB|SUP|AKT//xcomp//38 ,//MID//punct//47 men//KN//cc//47 efterlyser//VB|PRS|AKT//nmod:poss//47 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//47 engagemang//NN|NEU|SIN|IND|NOM//conj//1 och//KN//cc//49 kreativitet//NN|UTR|SIN|IND|NOM//conj//47 när//HA//case//54 det//PN|NEU|SIN|DEF|SUB/OBJ//fixed//50 gäller//VB|PRS|AKT//fixed//50 näringslivets//NN|NEU|SIN|DEF|GEN//nmod:poss//54 behov//NN|NEU|PLU|IND|NOM//advcl//47 ,//MID//punct//58 samt//KN//cc//58 ett//DT|NEU|SIN|IND//det//58 intresse//NN|NEU|SIN|IND|NOM//conj//47 för//PP//mark//61 att//IE//mark//61 söka//VB|INF|AKT//acl//58 hitta//VB|INF|AKT//xcomp//61 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//64 koncept//NN|NEU|PLU|IND|NOM//obj//62 för//PP//mark//67 att//IE//mark//67 ta//VB|INF|AKT//advcl//62 in//PL//compound:prt//67 näringslivet//NN|NEU|SIN|DEF|NOM//obj//67 i//PP//case//71 samarbetet//NN|NEU|SIN|DEF|NOM//obl//67 .//MAD//punct//47
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;PES//PM|NOM//nsubj//76 skulle//VB|PRT|AKT//aux//76 också//AB//advmod//76 vilja//VB|INF|AKT//parataxis//47 att//SN//mark//79 Sida//NN|UTR|SIN|IND|NOM//nsubj//79 såg//VB|PRT|AKT//ccomp//76 näringslivet//NN|NEU|SIN|DEF|NOM//obj//79 som//KN//mark//82 partners//NN|UTR|PLU|IND|NOM//xcomp//79 i//PP//case//84 utvecklingssamarbetet//NN|NEU|SIN|DEF|NOM//nmod//82 i//PP//advmod//79 stället//NN|NEU|SIN|DEF|NOM//fixed//85 för//PP//fixed//85 som//KN//mark//89 leverantörer//NN|UTR|PLU|IND|NOM//obl//79 .//MAD//punct//1
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;I//PP//case//4 samband//NN|NEU|SIN|IND|NOM//fixed//0 med//PP//case//4 denna//DT|UTR|SIN|DEF//det//4 utvärdering//NN|UTR|SIN|IND|NOM//obl//9 har//VB|PRS|AKT//aux//9 ett//DT|NEU|SIN|IND//det//7 flertal//NN|NEU|SIN|IND|NOM//nmod//8 synpunkter//NN|UTR|PLU|IND|NOM//nsubj:pass//9 framförts//VB|SUP|SFO//ROOT//9 angående//PP//case//11 utvecklingssamarbetets//NN|NEU|SIN|DEF|GEN//obl//9 ,//MID//punct//11 särskilt//AB//advmod//14 det//PN|NEU|SIN|DEF|SUB/OBJ//conj//11 genom//PP//case//16 Sida//NN|UTR|SIN|IND|NOM//nmod//14 ,//MID//punct//18 betydelse//NN|UTR|SIN|IND|NOM//conj//16 för//PP//case//23 det//DT|NEU|SIN|DEF//det//22 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//22 näringslivets//NN|NEU|SIN|DEF|GEN//nmod:poss//23 utveckling//NN|UTR|SIN|IND|NOM//nmod//18 i//PP//case//25 regionen//NN|UTR|SIN|DEF|NOM//nmod//23 .//MAD//punct//9
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;Majoriteten//NN|UTR|SIN|DEF|NOM//nsubj//30 av//PP//case//29 synpunkterna//NN|UTR|PLU|DEF|NOM//nmod//27 hänför//VB|PRS|AKT//conj//9 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//30 till//PP//case//35 två//RG|NOM//nummod//35 skilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//35 aspekter//NN|UTR|PLU|IND|NOM//obl//30 av//PP//case//37 frågan//NN|UTR|SIN|DEF|NOM//nmod//35 –//RG|NOM//punct//41 av//PP//case//41 direkt//JJ|POS|UTR|SIN|IND|NOM//amod//41 betydelse//NN|UTR|SIN|IND|NOM//conj//37 för//PP//case//45 enskilda//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//45 företag//NN|NEU|PLU|IND|NOM//nmod//41 ,//MID//punct//50 eller//KN//cc//50 av//PP//case//50 indirekt//JJ|POS|UTR|SIN|IND|NOM//amod//50 betydelse//NN|UTR|SIN|IND|NOM//conj//41 ,//MID//punct//50 dvs.//AB|AN//advmod//55 att//SN//mark//55 utvecklingssamarbetet//NN|NEU|SIN|DEF|NOM//nsubj//55 skapar//VB|PRS|AKT//advcl//30 eller//KN//cc//57 förbättrar//VB|PRS|AKT//conj//55 förutsättningarna//NN|UTR|PLU|DEF|NOM//obj//57 för//PP//case//61 kommersiell//JJ|POS|UTR|SIN|IND|NOM//amod//61 verksamhet//NN|UTR|SIN|IND|NOM//obl//57 i//PP//case//64 skilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//64 hänseenden//NN|NEU|PLU|IND|NOM//obl//57 .//MAD//punct//30
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;Synpunkterna//NN|UTR|PLU|DEF|NOM//nsubj//71 i//PP//case//70 den//DT|UTR|SIN|DEF//det//70 senare//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//70 dimensionen//NN|UTR|SIN|DEF|NOM//nmod//66 kommer//VB|PRS|AKT//parataxis//30 framförallt//AB//advmod//74 från//PP//case//74 förvaltningssidan//NN|UTR|SIN|DEF|NOM//obl//71 –//RG|NOM//punct//78 både//KN//cc//78 i//PP//case//78 Sverige//PM|NOM//conj//74 och//KN//cc//81 i//PP//case//81 samarbetsländerna//NN|UTR|PLU|DEF|NOM//conj//78 .//MAD//punct//30
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;Så//AB//advmod//84 ser//VB|PRS|AKT//conj//9 t.ex.//AB|AN//advmod//84 det//DT|NEU|SIN|DEF//det//88 estländska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//88 finansministeriet//NN|NEU|SIN|DEF|NOM//nsubj//84 ett//DT|NEU|SIN|IND//det//91 tydligt//JJ|POS|NEU|SIN|IND|NOM//amod//91 samband//NN|NEU|SIN|IND|NOM//obj//84 mellan//PP//case//93 utvecklingssamarbetet//NN|NEU|SIN|DEF|NOM//nmod//91 och//KN//cc//95 näringslivet//NN|NEU|SIN|DEF|NOM//conj//93 ,//MID//punct//97 illustrerat//PC|PRF|NEU|SIN|IND|NOM//conj//84 å//PP//advmod//97 ena//JJ|POS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//100 sidan//NN|UTR|SIN|DEF|NOM//fixed//98 av//PP//case//102 bankstödet//NN|NEU|SIN|DEF|NOM//obl//97 till//PP//case//104 Baltikum//PM|NOM//nmod//102 via//PP//case//108 Swedfund//PM|NOM//nmod:poss//108 Financial//PM|NOM//compound//108 Markets//PM|NOM//nmod//104 ,//MID//punct//108 som//HP|-|-|-//nsubj:pass//111 initierades//VB|PRT|SFO//acl:relcl//108 av//PP//case//115 Sidas//PM|GEN//nmod:poss//115 föregångare//NN|UTR|SIN|IND|NOM//amod//115 BITS//PM|NOM//obl:agent//111 och//KN//cc//118 som//HP|-|-|-//nsubj//118 röner//VB|PRS|AKT//conj//97 allmän//JJ|POS|UTR|SIN|IND|NOM//amod//120 uppskattning//NN|UTR|SIN|IND|NOM//obj//118 ,//MID//punct//120 å//PP//case//124 andra//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//124 sidan//NN|UTR|SIN|DEF|NOM//obl//118 av//PP//case//131 de//DT|UTR/NEU|PLU|DEF//det//128 stora//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//128 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//131 ///MID//cc//130 nordiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//128 investeringarna//NN|UTR|PLU|DEF|NOM//nmod//124 i//PP//case//133 banksektorn//NN|UTR|SIN|DEF|NOM//nmod//131 .//MAD//punct//84
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;Den//DT|UTR|SIN|DEF//det//138 ovan//AB//advmod//137 citerade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//138 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//142 av//PP//case//141 de//PM|NOM//det//141 Neergaard//PM|NOM//nmod//138 bedömde//VB|PRT|AKT//parataxis//84 också//AB//advmod//142 att//SN//mark//148 Swedfund//PM|NOM//det//147 Financial//PM|NOM//amod//147 Markets//PM|NOM//nsubj//148 banat//VB|SUP|AKT//ccomp//142 vägen//NN|UTR|SIN|DEF|NOM//obj//148 för//PP//case//154 svensk//JJ|POS|UTR|SIN|IND|NOM//amod//154 ///MID//cc//153 nordiska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//conj//151 banker//NN|UTR|PLU|IND|NOM//obl//148 och//KN//cc//156 bidragit//VB|SUP|AKT//conj//148 till//PP//case//160 ökad//PC|PRF|UTR|SIN|IND|NOM//amod//160 finansiell//JJ|POS|UTR|SIN|IND|NOM//amod//160 integration//NN|UTR|SIN|IND|NOM//obl//156 i//PP//case//164 det//DT|NEU|SIN|DEF//det//164 nordisk-baltiska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//164 området//NN|NEU|SIN|DEF|NOM//nmod//160 .//MAD//punct//9
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;En//DT|UTR|SIN|IND//det//3 annan//JJ|POS|UTR|SIN|IND|NOM//amod//3 estnisk//JJ|POS|UTR|SIN|IND|NOM//amod//3 bedömning//NN|UTR|SIN|IND|NOM//ROOT//3 är//VB|PRS|AKT//cop//3 att//SN//mark//10 utvecklingssamarbetet//NN|NEU|SIN|DEF|NOM//nsubj//10 med//PP//case//8 Sverige//PM|NOM//nmod//6 har//VB|PRS|AKT//aux//10 bidragit//VB|SUP|AKT//csubj//3 till//PP//mark//13 att//IE//mark//13 utveckla//VB|INF|AKT//advcl//10 ett//DT|NEU|SIN|IND//det//15 samhälle//NN|NEU|SIN|IND|NOM//obj//13 med//PP//case//18 nya//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//18 kunskaper//NN|UTR|PLU|IND|NOM//nmod//15 och//KN//cc//20 attityder//NN|UTR|PLU|IND|NOM//conj//18 ,//MID//punct//10 vilket//HP|NEU|SIN|IND//nsubj:pass//23 bedöms//VB|PRS|SFO//acl:relcl//3 ha//VB|INF|AKT//aux//25 haft//VB|SUP|AKT//xcomp//23 betydelse//NN|UTR|SIN|IND|NOM//obj//25 för//PP//case//31 det//DT|NEU|SIN|DEF//det//30 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//30 näringslivets//NN|NEU|SIN|DEF|GEN//nmod:poss//31 etableringar//NN|UTR|PLU|IND|NOM//obl//25 i//PP//case//33 landet//NN|NEU|SIN|DEF|NOM//nmod//31 .//MAD//punct//3
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;Sida//NN|UTR|SIN|IND|NOM//nsubj//36 pekar//VB|PRS|AKT//parataxis//3 också//AB//advmod//36 på//PP//case//40 utbildningsinsatsernas//NN|UTR|PLU|DEF|GEN//nmod:poss//40 betydelse//NN|UTR|SIN|IND|NOM//obl//36 ,//MID//punct//42 illustrerade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//36 av//PP//case//47 de//DT|UTR/NEU|PLU|DEF//det//47 ovan//AB//advmod//46 nämnda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//47 insatserna//NN|UTR|PLU|DEF|NOM//obl:agent//42 i//PP//case//50 Kaliningrad//PM|NOM//nmod//50 Business//PM|NOM//nmod//51 School//PM|NOM//nmod//47 ,//MID//punct//54 S:t//JJ|AN//amod//54 Petersburg//PM|NOM//conj//51 Banking//PM|NOM//conj//51 Institute//PM|NOM//conj//51 och//KN//cc//58 Handelshögskolan//PM|NOM//conj//56 i//PP//case//60 Riga//PM|NOM//nmod//58 ,//MID//punct//63 men//KN//cc//63 framhåller//VB|PRS|AKT//conj//36 samtidigt//AB//advmod//63 betydelsen//NN|UTR|SIN|DEF|NOM//obj//63 av//PP//case//67 utvecklingssamarbetet//NN|NEU|SIN|DEF|NOM//nmod//65 i//PP//case//70 dess//PS|UTR/NEU|SIN/PLU|DEF//nmod:poss//70 helhet//NN|UTR|SIN|IND|NOM//nmod//67 för//PP//case//72 attitydförändringar//NN|UTR|PLU|IND|NOM//nmod//70 och//KN//cc//74 kunskapsutveckling//NN|UTR|SIN|IND|NOM//conj//72 .//MAD//punct//36
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;Andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//77 representanter//NN|UTR|PLU|IND|NOM//nsubj//80 för//PP//case//79 samarbetsländerna//NN|UTR|PLU|DEF|NOM//nmod//77 tillskriver//VB|PRS|AKT//conj//36 också//AB//advmod//80 utvecklingssamarbetet//NN|NEU|SIN|DEF|NOM//iobj//80 en//DT|UTR|SIN|IND//det//85 betydelsefull//JJ|POS|UTR|SIN|IND|NOM//amod//85 roll//NN|UTR|SIN|IND|NOM//obj//80 på//PP//case//88 detta//DT|NEU|SIN|DEF//det//88 plan//NN|NEU|SIN|IND|NOM//obl//80 ,//MID//punct//88 t.ex.//AB|AN//advmod//93 i//PP//case//93 S:t//PM|NOM//amod//93 Petersburg//PM|NOM//appos//88 ,//MID//punct//93 där//HA//advmod//97 Sida//NN|UTR|SIN|IND|NOM//nsubj//97 ombeds//VB|PRS|SFO//acl:relcl//93 att//SN//mark//102 ännu//AB//advmod//102 mer//AB|KOM//advmod//101 aktivt//AB|POS//advmod//102 verka//VB|INF|AKT//ccomp//97 för//PP//mark//105 att//IE//mark//105 attrahera//VB|INF|AKT//advcl//102 svenska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//107 investerare//NN|UTR|PLU|IND|NOM//obj//105 till//PP//case//109 staden//NN|UTR|SIN|DEF|NOM//obl//105 .//MAD//punct//36
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;Särskilt//AB//advmod//112 framhålls//VB|PRS|SFO//parataxis//36 förädling//NN|UTR|SIN|IND|NOM//obj//112 av//PP//case//115 skogs-//NN|UTR|-|-|SMS//nmod//113 och//KN//cc//117 jordbruksprodukter//NN|UTR|PLU|IND|NOM//conj//115 som//KN//mark//119 intressant//JJ|POS|UTR|SIN|IND|NOM//acl:relcl//113 .//MAD//punct//36
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;Ett//DT|NEU|SIN|IND//det//122 flertal//NN|NEU|SIN|IND|NOM//nmod//123 företagsrepresentanter//NN|UTR|PLU|IND|NOM//nsubj//124 instämmer//VB|PRS|AKT//conj//36 vidare//AB|KOM//advmod//124 i//PP//advmod//124 och//KN//fixed//126 för//PP//fixed//126 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//fixed//126 i//PP//mark//142 att//SN//mark//142 Sida-insatser//NN|UTR|PLU|IND|NOM//nsubj//142 med//PP//case//134 syfte//NN|NEU|SIN|IND|NOM//nmod//132 att//IE//mark//136 utveckla//VB|INF|AKT//acl//132 och//KN//cc//138 förbättra//VB|INF|AKT//conj//136 näringslivets//NN|NEU|SIN|DEF|GEN//nmod:poss//140 miljö//NN|UTR|SIN|IND|NOM//obj//136 kan//VB|PRS|AKT//aux//142 ha//VB|INF|AKT//advcl//124 positiva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//144 effekter//NN|UTR|PLU|IND|NOM//obj//142 för//PP//case//148 det//DT|NEU|SIN|DEF//det//148 svenska//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//148 näringslivet//NN|NEU|SIN|DEF|NOM//obl//142 ,//MID//punct//36 men//KN//cc//151 visar//VB|PRS|AKT//conj//36 dem//PN|UTR/NEU|PLU|DEF|OBJ//obj//151 inte//AB//advmod//151 något//DT|NEU|SIN|IND//det//156 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//156 intresse//NN|NEU|SIN|IND|NOM//obj//151 .//MAD//punct//36
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;Intresset//NN|NEU|SIN|DEF|NOM//nsubj:pass//159 fokuseras//VB|PRS|SFO//parataxis//36 snarare//AB|KOM//advmod//159 på//PP//case//162 sådant//JJ|POS|NEU|SIN|IND|NOM//obl//159 som//HP|-|-|-//mark//165 direkt//AB|POS//advmod//165 bidrar//VB|PRS|AKT//acl:relcl//162 till//PP//case//168 företagens//NN|NEU|PLU|DEF|GEN//nmod:poss//168 affärsverksamhet//NN|UTR|SIN|IND|NOM//obl//165 .//MAD//punct//36
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;Östersjömiljarden//NN|UTR|SIN|DEF|NOM//nsubj//171 bedöms//VB|PRS|SFO//parataxis//36 intressant//AB|POS//xcomp//171 om//SN//mark//176 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//176 kan//VB|PRS|AKT//aux//176 bidra//VB|INF|AKT//advcl//171 till//PP//case//178 projektfinansiering//NN|UTR|SIN|IND|NOM//obl//176 .//MAD//punct//36
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;Personal//NN|UTR|SIN|IND|NOM//nsubj//7 inom//PP//case//3 Marknadsplats//NN|UTR|SIN|IND|NOM//nmod:poss//3 Östersjön//PM|NOM//nmod//0 i//PP//case//6 S:t//JJ|AN//amod//6 Petersburg//PM|NOM//nmod//3 bedömer//VB|PRS|AKT//ROOT//7 dock//AB//advmod//7 ,//MID//punct//12 som//HA//nsubj:pass//12 nyss//AB//advmod//12 nämnts//VB|SUP|SFO//advcl//7 ,//MID//punct//12 att//SN//mark//25 en//DT|UTR|SIN|IND//det//16 del//NN|UTR|SIN|IND|NOM//nsubj//25 av//PP//case//19 de//DT|UTR/NEU|PLU|DEF//det//19 företag//NN|NEU|PLU|IND|NOM//nmod//16 som//HP|-|-|-//nsubj//21 deltar//VB|PRS|AKT//acl:relcl//19 där//AB//advmod//25 antagligen//AB//advmod//25 kan//VB|PRS|AKT//aux//25 komma//VB|INF|AKT//ccomp//12 vidare//AB|KOM//compound:prt//25 senare//AB|KOM//advmod//25 med//PP//case//32 hjälp//NN|UTR|SIN|IND|NOM//fixed//28 av//PP//fixed//28 Sidas//PM|GEN//nmod:poss//32 StartÖstprogram//PM|NOM//obl//25 .//MID//punct//7
7 Utvecklingssamarbetets betydelse för svenskt näringslivs utveckling i regionen;Grundsynen//NN|UTR|SIN|DEF|NOM//nsubj//37 är//VB|PRS|AKT//cop//37 också//AB//advmod//37 positiv//JJ|POS|UTR|SIN|IND|NOM//parataxis//7 till//PP//mark//42 att//SN//mark//42 utvecklingssamarbetet//NN|NEU|SIN|DEF|NOM//nsubj//42 kan//VB|PRS|AKT//aux//42 ge//VB|INF|AKT//advcl//37 ett//DT|NEU|SIN|IND//det//45 inledande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//45 stöd//NN|NEU|SIN|IND|NOM//obj//42 ,//MID//punct//37 så//SN//mark//51 att//SN//fixed//47 företagen//NN|NEU|PLU|DEF|NOM//nsubj//51 kan//VB|PRS|AKT//aux//51 gå//VB|INF|AKT//advcl//37 vidare//AB|KOM//advmod//51 sedan//AB//advmod//51 .//MAD//punct//37
