Sammanfattning;Nya//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//1 apoteksmarknadsutredningen//NN|UTR|SIN|DEF|NOM//nsubj//3 har//VB|PRS|AKT//aux//3 haft//VB|SUP|AKT//ROOT//3 i//PP//compound:prt//3 uppdrag//NN|NEU|SIN|IND|NOM//fixed//4 att//IE//punct//3
Kontinuitet och beredskap;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//10 bedömer//VB|PRS|AKT//parataxis//2 att//SN//mark//21 den//DT|UTR|SIN|DEF//det//14 generella//JJ|POS|UTR/NEU|SIN|DEF|NOM//amod//14 förmågan//NN|UTR|SIN|DEF|NOM//nsubj:pass//21 att//IE//mark//16 hantera//VB|INF|AKT//acl//14 störningar//NN|UTR|PLU|IND|NOM//obj//16 i//PP//case//19 läkemedelsförsörjningen//NN|UTR|SIN|DEF|NOM//obl//16 behöver//VB|PRS|AKT//aux//21 stärkas//VB|INF|SFO//ccomp//10 och//KN//cc//28 att//SN//mark//28 ambitionen//NN|UTR|SIN|DEF|NOM//nsubj:pass//28 för//PP//case//26 kontinuitetsplanering//NN|UTR|SIN|IND|NOM//nmod//24 behöver//VB|PRS|AKT//aux//28 höjas//VB|INF|SFO//conj//21 .//MAD//punct//10
Kontinuitet och beredskap;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//31 gäller//VB|PRS|AKT//conj//2 för//PP//case//33 läkemedelsförsörjningen//NN|UTR|SIN|DEF|NOM//obl//31 generellt//AB|POS//advmod//31 ,//MID//punct//40 men//KN//cc//40 också//AB//advmod//40 för//PP//case//40 maskinell//JJ|POS|UTR|SIN|IND|NOM//amod//40 dosdispensering//NN|UTR|SIN|IND|NOM//conj//2 specifikt//JJ|POS|NEU|SIN|IND|NOM//advmod//40 .//MAD//punct//2
Kontinuitet och beredskap;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//44 bedömer//VB|PRS|AKT//parataxis//2 att//SN//mark//48 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//48 inte//AB//advmod//48 finns//VB|PRS|SFO//ccomp//44 skäl//NN|NEU|PLU|IND|NOM//obj//48 att//IE//mark//51 ge//VB|INF|AKT//acl//49 någon//DT|UTR|SIN|IND//det//53 aktör//NN|UTR|SIN|IND|NOM//iobj//51 ett//DT|NEU|SIN|IND//det//56 särskilt//PC|PRF|NEU|SIN|IND|NOM//amod//56 uppdrag//NN|NEU|SIN|IND|NOM//obj//51 att//IE//mark//61 på//PP//case//60 nationell//JJ|POS|UTR|SIN|IND|NOM//amod//60 nivå//NN|UTR|SIN|IND|NOM//obl//61 ansvara//VB|INF|AKT//acl//56 för//PP//case//64 alla//DT|UTR/NEU|PLU|IND/DEF//det//64 kontinuitetsfrågor//NN|UTR|PLU|IND|NOM//obl//61 kopplat//PC|PRF|NEU|SIN|IND|NOM//advcl//48 till//PP//case//69 maskinellt//AB|POS//advmod//68 dosdispenserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//69 läkemedel//NN|NEU|PLU|IND|NOM//obl//65 .//MAD//punct//44
Kontinuitet och beredskap;Det//DT|NEU|SIN|DEF//det//72 ansvar//NN|NEU|SIN|IND|NOM//nsubj//80 som//KN//mark//74 landsting//NN|NEU|SIN|IND|NOM//nmod//72 ,//MID//punct//76 kommuner//NN|UTR|PLU|IND|NOM//conj//74 och//KN//cc//79 ansvariga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//79 myndigheter//NN|UTR|PLU|IND|NOM//conj//74 har//VB|PRS|AKT//aux//83 för//PP//case//82 läkemedelsförsörjningen//NN|UTR|SIN|DEF|NOM//obl//80 omfattar//VB|PRS|AKT//conj//2 även//AB//advmod//83 sårbarhetsaspekter//NN|UTR|PLU|IND|NOM//obj//83 kring//PP//case//89 maskinellt//AB|POS//advmod//88 dosdispenserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//89 läkemedel//NN|NEU|PLU|IND|NOM//obl//83 .//MAD//punct//83

Egenfinansierad dos;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//2 är//VB|PRS|AKT//cop//2 i//PP//ROOT//2 dag//NN|UTR|SIN|IND|NOM//fixed//2 förskrivaren//NN|UTR|SIN|DEF|NOM//obl//2 som//HP|-|-|-//nsubj//8 vid//PP//case//7 förskrivningstillfället//NN|NEU|SIN|DEF|NOM//obl//8 bedömer//VB|PRS|AKT//acl:relcl//4 om//PP//mark//13 en//DT|UTR|SIN|IND//det//11 patient//NN|UTR|SIN|IND|NOM//nsubj//13 behöver//VB|PRS|AKT//aux//13 få//VB|INF|AKT//ccomp//8 sina//PS|UTR/NEU|PLU|DEF//nmod:poss//15 läkemedel//NN|NEU|PLU|IND|NOM//obj//13 maskinellt//AB|POS//advmod//17 dosdispenserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//xcomp//13 .//MAD//punct//2
Egenfinansierad dos;Dostjänsten//NN|UTR|SIN|DEF|NOM//nsubj:pass//20 finansieras//VB|PRS|SFO//parataxis//2 av//PP//case//22 landstingen//NN|NEU|PLU|DEF|NOM//obl:agent//20 .//MAD//punct//20
Egenfinansierad dos;I//PP//case//25 betänkandet//NN|NEU|SIN|DEF|NOM//obl//26 analyseras//VB|PRS|SFO//conj//20 vad//HP|NEU|SIN|IND//obj//29 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//29 benämner//VB|PRS|AKT//ccomp//26 egenfinansierad//PC|PRF|UTR|SIN|IND|NOM//amod//31 dos//NN|UTR|SIN|IND|NOM//obj//29 .//MAD//punct//26
Egenfinansierad dos;Med//PP//case//35 egenfinansierad//PC|PRF|UTR|SIN|IND|NOM//amod//35 dos//NN|UTR|SIN|IND|NOM//obl//36 avses//VB|PRS|SFO//conj//26 situationen//NN|UTR|SIN|DEF|NOM//nsubj:pass//36 där//HA//advmod//36 en//DT|UTR|SIN|IND//det//40 patient//NN|UTR|SIN|IND|NOM//nsubj//44 själv//JJ|POS|UTR|SIN|IND|NOM//amod//40 fullt//AB|POS//advmod//43 ut//AB//advmod//44 finansierar//VB|PRS|AKT//ccomp//36 kostnaden//NN|UTR|SIN|DEF|NOM//obj//44 för//PP//case//47 dostjänsten//NN|UTR|SIN|DEF|NOM//nmod//45 .//MAD//punct//26
Egenfinansierad dos;Egenfinansierad//PC|PRF|UTR|SIN|IND|NOM//amod//50 dos//NN|UTR|SIN|IND|NOM//nsubj//52 kan//VB|PRS|AKT//aux//52 bli//VB|INF|AKT//parataxis//26 aktuellt//JJ|POS|NEU|SIN|IND|NOM//xcomp//52 för//PP//case//55 patienter//NN|UTR|PLU|IND|NOM//obl//52 som//HP|-|-|-//nsubj//58 inte//AB//advmod//58 behöver//VB|PRS|AKT//acl:relcl//55 dosdispenserade//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//60 läkemedel//NN|NEU|PLU|IND|NOM//nsubj:pass//26 av//PP//case//63 medicinska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//63 skäl//NN|NEU|PLU|IND|NOM//nmod//60 ,//MID//punct//70 men//KN//cc//70 som//HP|-|-|-//nsubj//70 av//PP//case//69 andra//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//69 skäl//NN|NEU|PLU|IND|NOM//obl//70 önskar//VB|PRS|AKT//conj//26 få//VB|INF|AKT//xcomp//70 tjänsten//NN|UTR|SIN|DEF|NOM//obj//71 och//KN//cc//75 är//VB|PRS|AKT//cop//75 beredda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//conj//26 att//IE//mark//78 själva//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//nsubj//78 betala//VB|INF|AKT//advcl//75 för//PP//case//80 den//PN|UTR|SIN|DEF|SUB/OBJ//obl//78 .//MAD//punct//2
Egenfinansierad dos;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//83 förekommer//VB|PRS|AKT//parataxis//2 inte//AB//advmod//83 i//PP//advmod//83 dag//NN|UTR|SIN|IND|NOM//fixed//85 ,//MID//punct//83 vid//PP//case//89 sidan//NN|UTR|SIN|DEF|NOM//obl//83 av//PP//case//92 en//DT|UTR|SIN|IND//det//92 pilotverksamhet//NN|UTR|SIN|IND|NOM//nmod//89 i//PP//case//95 liten//JJ|POS|UTR|SIN|IND|NOM//amod//95 skala//NN|UTR|SIN|IND|NOM//nmod//92 ,//MID//punct//99 men//KN//cc//99 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//99 finns//VB|PRS|SFO//conj//83 ett//DT|NEU|SIN|IND//det//102 tydligt//JJ|POS|NEU|SIN|IND|NOM//amod//102 intresse//NN|NEU|SIN|IND|NOM//nsubj//99 hos//PP//case//104 dosaktörerna//NN|UTR|PLU|DEF|NOM//nmod//102 för//PP//case//106 det//PN|NEU|SIN|DEF|SUB/OBJ//nmod//104 .//MAD//punct//83
Egenfinansierad dos;Egenfinansierad//PC|PRF|UTR|SIN|IND|NOM//amod//1 dos//NN|UTR|SIN|IND|NOM//nsubj//5 kan//VB|PRS|AKT//aux//5 komma//VB|INF|AKT//aux//5 att//IE//mark//5 utgöra//VB|INF|AKT//ROOT//5 ett//DT|NEU|SIN|IND//det//7 komplement//NN|NEU|SIN|IND|NOM//obj//5 till//PP//case//13 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//10 upphandlade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//13 offentligt//AB|POS//advmod//12 finansierade//PC|PRF|UTR/NEU|SIN|DEF|NOM//amod//13 dos//NN|UTR|SIN|IND|NOM//nmod//7 .//MAD//punct//5
Egenfinansierad dos;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//16 bedömer//VB|PRS|AKT//parataxis//5 att//SN//mark//19 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//19 finns//VB|PRS|SFO//ccomp//16 både//KN//cc//21 fördelar//NN|UTR|PLU|IND|NOM//nsubj//19 och//KN//cc//23 nackdelar//NN|UTR|PLU|IND|NOM//conj//21 med//PP//case//25 detta//PN|NEU|SIN|DEF|SUB/OBJ//nmod//23 .//MAD//punct//5
Egenfinansierad dos;En//DT|UTR|SIN|IND//det//29 möjlig//JJ|POS|UTR|SIN|IND|NOM//amod//29 fördel//NN|UTR|SIN|IND|NOM//appos//5 med//PP//case//32 egenfinansierad//PC|PRF|UTR|SIN|IND|NOM//amod//32 dos//NN|UTR|SIN|IND|NOM//nmod//29 är//VB|PRS|AKT//cop//29 att//SN//mark//37 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//37 kan//VB|PRS|AKT//aux//37 bidra//VB|INF|AKT//csubj//29 till//PP//mark//41 att//IE//mark//41 generellt//AB|POS//advmod//41 främja//VB|INF|AKT//advcl//37 dosmarknaden//NN|UTR|SIN|DEF|NOM//obj//41 .//MAD//punct//5
Egenfinansierad dos;Det//PN|NEU|SIN|DEF|SUB/OBJ//expl//48 är//VB|PRS|AKT//cop//48 enligt//PP//case//47 utredningen//NN|UTR|SIN|DEF|NOM//obl//48 sannolikt//AB|POS//parataxis//5 att//SN//mark//54 egenfinansierad//PC|PRF|UTR|SIN|IND|NOM//amod//51 dos//NN|UTR|SIN|IND|NOM//nsubj:pass//54 kommer//VB|PRS|AKT//aux//54 att//IE//mark//54 erbjudas//VB|INF|SFO//csubj//48 på//PP//case//56 marknaden//NN|UTR|SIN|DEF|NOM//obl//54 i//PP//case//59 större//JJ|KOM|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//59 skala//NN|UTR|SIN|IND|NOM//obl//54 under//PP//case//63 de//DT|UTR/NEU|PLU|DEF//det//63 närmaste//JJ|SUV|UTR/NEU|SIN/PLU|DEF|NOM//amod//63 åren//NN|NEU|PLU|DEF|NOM//obl//54 ,//MID//punct//69 av//PP//case//69 en//RG|UTR|SIN|IND|NOM//det//69 eller//KN//cc//68 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//conj//66 dosaktörer//NN|UTR|PLU|IND|NOM//obl//54 .//MAD//punct//5

Distribution av prövningsläkemedel Dagens distributionsregler är inte anpassade för prövningsläkemedel;Läkemedel//NN|NEU|PLU|IND|NOM//nsubj:pass//6 som//HP|-|-|-//nsubj:pass//2 används//VB|PRS|SFO//acl:relcl//0 vid//PP//case//5 kliniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//5 prövningar//NN|UTR|PLU|IND|NOM//obl//2 benämns//VB|PRS|SFO//ROOT//6 prövningsläkemedel//NN|NEU|SIN|IND|NOM//xcomp//6 .//MAD//punct//6
Distribution av prövningsläkemedel Dagens distributionsregler är inte anpassade för prövningsläkemedel;Enligt//PP//case//11 Läkemedelsverkets//PM|GEN//nmod:poss//11 tolkning//NN|UTR|SIN|IND|NOM//obl//15 av//PP//case//14 dagens//NN|UTR|SIN|DEF|GEN//nmod:poss//14 lagstiftning//NN|UTR|SIN|IND|NOM//nmod//11 omfattas//VB|PRS|SFO//parataxis//6 distribution//NN|UTR|SIN|IND|NOM//obj//15 av//PP//case//18 prövningsläkemedel//NN|NEU|SIN|IND|NOM//nmod//16 av//PP//case//20 lagen//NN|UTR|SIN|DEF|NOM//nmod//18 (//PAD//punct//22 2009:366//RG|NOM//appos//15 )//PAD//punct//22 om//PP//case//25 handel//NN|UTR|SIN|IND|NOM//obl//15 med//PP//case//27 läkemedel//NN|NEU|PLU|IND|NOM//nmod//25 .//MAD//punct//6
Distribution av prövningsläkemedel Dagens distributionsregler är inte anpassade för prövningsläkemedel;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//30 får//VB|PRS|AKT//parataxis//6 till//PP//compound:prt//30 konsekvens//NN|UTR|SIN|IND|NOM//fixed//31 att//SN//mark//36 prövningsläkemedel//NN|NEU|SIN|IND|NOM//nsubj:pass//36 ska//VB|PRS|AKT//aux//36 distribueras//VB|INF|SFO//ccomp//30 genom//PP//case//38 sjukhusapotek//NN|NEU|PLU|IND|NOM//obl//36 om//SN//mark//41 det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//41 gäller//VB|PRS|AKT//advcl//36 distribution//NN|UTR|SIN|IND|NOM//obj//41 av//PP//case//44 prövningsläkemedel//NN|NEU|SIN|IND|NOM//nmod//42 till//PP//case//46 sjukhuskliniker//NN|UTR|PLU|IND|NOM//nmod//44 .//MAD//punct//30
Distribution av prövningsläkemedel Dagens distributionsregler är inte anpassade för prövningsläkemedel;Om//SN//mark//50 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//50 gäller//VB|PRS|AKT//advcl//58 distribution//NN|UTR|SIN|IND|NOM//obj//50 av//PP//case//53 prövningsläkemedel//NN|NEU|SIN|IND|NOM//nmod//51 till//PP//case//55 primärvården//NN|UTR|SIN|DEF|NOM//nmod//53 ska//VB|PRS|AKT//aux//58 prövningsläkemedel//NN|NEU|SIN|IND|NOM//nsubj:pass//58 distribueras//VB|INF|SFO//advcl//30 via//PP//case//60 öppenvårdsapotek//NN|NEU|SIN|IND|NOM//obl//58 eller//KN//cc//63 av//PP//case//63 den//PN|UTR|SIN|DEF|SUB/OBJ//conj//60 som//HP|-|-|-//nsubj//65 har//VB|PRS|AKT//acl:relcl//63 tillstånd//NN|NEU|SIN|IND|NOM//obj//65 från//PP//case//68 Läkemedelsverket//NN|NEU|SIN|DEF|NOM//nmod//66 att//IE//mark//70 bedriva//VB|INF|AKT//advcl//65 partihandel//NN|UTR|SIN|IND|NOM//obj//70 .//MAD//punct//30
Distribution av prövningsläkemedel Dagens distributionsregler är inte anpassade för prövningsläkemedel;Med//PP//case//75 nuvarande//PC|PRS|UTR/NEU|SIN/PLU|IND/DEF|NOM//amod//75 tolkning//NN|UTR|SIN|IND|NOM//obl//76 gäller//VB|PRS|AKT//conj//6 således//AB//advmod//76 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//79 regler//NN|UTR|PLU|IND|NOM//obj//76 för//PP//case//81 distribution//NN|UTR|SIN|IND|NOM//nmod//79 av//PP//case//83 prövningsläkemedel//NN|NEU|SIN|IND|NOM//nmod//81 till//PP//case//85 sjukhusklinik//NN|UTR|SIN|IND|NOM//nmod//83 och//KN//cc//87 primärvård//NN|UTR|SIN|IND|NOM//conj//85 .//MAD//punct//6
Distribution av prövningsläkemedel Dagens distributionsregler är inte anpassade för prövningsläkemedel;Vidare//AB|KOM//advmod//1 bedrivs//VB|PRS|SFO//ROOT//1 kliniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//3 prövningar//NN|UTR|PLU|IND|NOM//nsubj:pass//1 ofta//AB|POS//advmod//1 på//PP//case//7 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//7 ställen//NN|NEU|PLU|IND|NOM//obl//1 i//PP//case//9 landet//NN|NEU|SIN|DEF|NOM//nmod//7 samtidigt//AB//advmod//1 .//MAD//punct//1
Distribution av prövningsläkemedel Dagens distributionsregler är inte anpassade för prövningsläkemedel;När//HA//mark//15 prövningsläkemedel//NN|NEU|SIN|IND|NOM//nsubj:pass//15 ska//VB|PRS|AKT//aux//15 distribueras//VB|INF|SFO//advcl//25 till//PP//case//17 sjukhuskliniker//NN|UTR|PLU|IND|NOM//obl//15 i//PP//case//20 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//20 landsting//NN|NEU|PLU|IND|NOM//obl//15 är//VB|PRS|AKT//cop//25 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//25 ofta//AB|POS//advmod//25 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//25 aktörer//NN|UTR|PLU|IND|NOM//nsubj:pass//1 som//HP|-|-|-//nsubj//27 ansvarar//VB|PRS|AKT//acl:relcl//25 för//PP//case//29 driften//NN|UTR|SIN|DEF|NOM//obl//27 av//PP//case//31 sjukhusapoteken//NN|UTR|SIN|DEF|NOM//nmod//29 .//MAD//punct//1
Distribution av prövningsläkemedel Dagens distributionsregler är inte anpassade för prövningsläkemedel;Detta//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//34 medför//VB|PRS|AKT//parataxis//1 att//SN//mark//45 den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//45 som//HP|-|-|-//nsubj//38 ansvarar//VB|PRS|AKT//acl:relcl//36 för//PP//case//42 en//DT|UTR|SIN|IND//det//42 klinisk//JJ|POS|UTR|SIN|IND|NOM//amod//42 prövning//NN|UTR|SIN|IND|NOM//obl//38 inte//AB//advmod//45 kan//VB|PRS|AKT//aux//45 använda//VB|INF|AKT//ccomp//34 samma//DT|UTR/NEU|SIN/PLU|IND//det//47 aktör//NN|UTR|SIN|IND|NOM//obj//45 för//PP//case//50 all//DT|UTR|SIN|IND/DEF//det//50 distribution//NN|UTR|SIN|IND|NOM//obl//45 av//PP//case//52 prövningsläkemedlet//NN|NEU|SIN|DEF|NOM//nmod//50 utan//KN//cc//55 måste//VB|PRS|AKT//aux//55 avtala//VB|INF|AKT//conj//45 med//PP//case//59 många//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 olika//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//59 aktörer//NN|UTR|PLU|IND|NOM//obl//55 .//MAD//punct//1

Bestämmelser om distribution av prövningsläkemedel införs i läkemedelslagen;Distributionen//NN|UTR|SIN|DEF|NOM//nsubj//3 av//PP//case//2 prövningsläkemedel//NN|NEU|SIN|IND|NOM//nmod//0 skiljer//VB|PRS|AKT//ROOT//3 sig//PN|UTR/NEU|SIN/PLU|DEF|OBJ//obj//3 på//PP//case//7 flera//JJ|POS|UTR/NEU|PLU|IND|NOM//amod//7 punkter//NN|UTR|PLU|IND|NOM//obl//3 från//PP//case//10 sådan//JJ|POS|UTR|SIN|IND|NOM//amod//10 distribution//NN|UTR|SIN|IND|NOM//nmod//7 som//HP|-|-|-//nsubj//12 sker//VB|PRS|AKT//acl:relcl//10 i//PP//case//16 samband//NN|NEU|SIN|IND|NOM//fixed//13 med//PP//fixed//13 försäljning//NN|UTR|SIN|IND|NOM//obl//12 av//PP//case//18 läkemedel//NN|NEU|PLU|IND|NOM//nmod//16 och//KN//cc//21 som//HP|-|-|-//nsubj:pass//21 regleras//VB|PRS|SFO//conj//12 i//PP//case//23 lagen//NN|UTR|SIN|DEF|NOM//obl//21 om//PP//case//25 handel//NN|UTR|SIN|IND|NOM//nmod//23 med//PP//case//27 läkemedel//NN|NEU|PLU|IND|NOM//nmod//25 .//MAD//punct//3
Bestämmelser om distribution av prövningsläkemedel införs i läkemedelslagen;Därför//AB//advmod//30 föreslår//VB|PRS|AKT//parataxis//3 utredningen//NN|UTR|SIN|DEF|NOM//nsubj//30 att//SN//mark//35 det//PN|NEU|SIN|DEF|SUB/OBJ//expl//35 ska//VB|PRS|AKT//aux//35 införas//VB|INF|SFO//ccomp//30 särskilda//PC|PRF|UTR/NEU|PLU|IND/DEF|NOM//amod//37 bestämmelser//NN|UTR|PLU|IND|NOM//nsubj:pass//35 i//PP//case//39 läkemedelslagen//NN|UTR|SIN|DEF|NOM//nmod//37 (//PAD//punct//41 2015:315//RG|NOM//appos//39 )//PAD//punct//41 om//PP//case//44 distribution//NN|UTR|SIN|IND|NOM//obl//35 av//PP//case//46 prövningsläkemedel//NN|NEU|PLU|IND|NOM//nmod//44 .//MAD//punct//3
Bestämmelser om distribution av prövningsläkemedel införs i läkemedelslagen;Dessa//PN|UTR/NEU|PLU|DEF|SUB/OBJ//nsubj:pass//50 bör//VB|PRS|AKT//aux//50 samlas//VB|INF|SFO//conj//3 tillsammans//AB//advmod//50 med//PP//case//54 övriga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//54 bestämmelser//NN|UTR|PLU|IND|NOM//obl//50 om//PP//case//57 kliniska//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//amod//57 prövningar//NN|UTR|PLU|IND|NOM//nmod//54 .//MAD//punct//50
Bestämmelser om distribution av prövningsläkemedel införs i läkemedelslagen;Det//PN|NEU|SIN|DEF|SUB/OBJ//nsubj//60 innebär//VB|PRS|AKT//conj//3 att//SN//mark//83 bestämmelserna//NN|UTR|PLU|DEF|NOM//nsubj//83 i//PP//case//64 lagen//NN|UTR|SIN|DEF|NOM//nmod//62 om//PP//case//66 handel//NN|UTR|SIN|IND|NOM//nmod//64 med//PP//case//68 läkemedel//NN|NEU|PLU|IND|NOM//nmod//66 som//HP|-|-|-//nsubj//70 rör//VB|PRS|AKT//acl:relcl//68 detaljhandel//NN|UTR|SIN|IND|NOM//obj//70 med//PP//case//73 läkemedel//NN|NEU|PLU|IND|NOM//obl//70 till//PP//case//75 hälso-//NN|UTR|-|-|SMS//nmod//73 och//KN//cc//77 sjukvården//NN|UTR|SIN|DEF|NOM//conj//75 och//KN//cc//80 sjukhusens//NN|NEU|PLU|DEF|GEN//nmod:poss//80 läkemedelsförsörjning//NN|UTR|SIN|IND|NOM//conj//75 inte//AB//advmod//83 längre//AB|KOM//advmod//83 blir//VB|PRS|AKT//ccomp//60 tillämpliga//JJ|POS|UTR/NEU|PLU|IND/DEF|NOM//xcomp//83 på//PP//case//86 distributionen//NN|UTR|SIN|DEF|NOM//obl//83 av//PP//case//88 prövningsläkemedel//NN|NEU|SIN|IND|NOM//nmod//86 .//MAD//punct//3
Bestämmelser om distribution av prövningsläkemedel införs i läkemedelslagen;Förslaget//NN|NEU|SIN|DEF|NOM//nsubj//91 innebär//VB|PRS|AKT//parataxis//3 att//SN//mark//96 prövningsläkemedel//NN|NEU|SIN|IND|NOM//nsubj:pass//96 ska//VB|PRS|AKT//aux//96 få//VB|INF|AKT//aux//96 distribueras//VB|INF|SFO//ccomp//91 av//PP//case//98 den//PN|UTR|SIN|DEF|SUB/OBJ//obl:agent//96 som//HP|-|-|-//nsubj:pass//101 har//VB|PRS|AKT//aux//101 beviljats//VB|SUP|SFO//acl:relcl//98 tillstånd//NN|NEU|SIN|IND|NOM//xcomp//101 till//PP//case//104 partihandel//NN|UTR|SIN|IND|NOM//nmod//102 eller//KN//cc//106 tillverkning//NN|UTR|SIN|IND|NOM//conj//104 i//PP//case//109 en//DT|UTR|SIN|IND//det//109 stat//NN|UTR|SIN|IND|NOM//nmod//106 inom//PP//case//111 EES//PM|NOM//nmod//109 .//MAD//punct//3
Bestämmelser om distribution av prövningsläkemedel införs i läkemedelslagen;Prövningsläkemedel//PM|NOM//nsubj:pass//116 kan//VB|PRS|AKT//aux//116 därmed//AB//advmod//116 distribueras//VB|INF|SFO//parataxis//3 till//PP//case//119 alla//DT|UTR/NEU|PLU|IND/DEF//det//119 prövningsställen//NN|NEU|PLU|IND|NOM//obl//116 av//PP//case//124 en//DT|UTR|SIN|IND//det//124 och//KN//fixed//121 samma//DT|UTR/NEU|SIN/PLU|IND//conj//121 aktör//NN|UTR|SIN|IND|NOM//nmod//119 ,//MID//punct//129 både//KN//cc//129 direkt//AB|POS//advmod//129 till//PP//case//129 sjukhuskliniker//NN|UTR|PLU|IND|NOM//conj//116 och//KN//cc//132 till//PP//case//132 primärvården//NN|UTR|SIN|DEF|NOM//conj//129 .//MAD//punct//3
Bestämmelser om distribution av prövningsläkemedel införs i läkemedelslagen;Utredningen//NN|UTR|SIN|DEF|NOM//nsubj//1 föreslår//VB|PRS|AKT//ROOT//1 också//AB//advmod//1 att//SN//mark//7 prövningsläkemedel//NN|NEU|SIN|IND|NOM//nsubj:pass//7 ska//VB|PRS|AKT//aux//7 få//VB|INF|AKT//aux//7 förvaras//VB|INF|SFO//ccomp//1 av//PP//case//9 den//PN|UTR|SIN|DEF|SUB/OBJ//obl:agent//7 som//HP|-|-|-//nsubj:pass//12 har//VB|PRS|AKT//aux//12 beviljats//VB|SUP|SFO//acl:relcl//9 tillstånd//NN|NEU|SIN|IND|NOM//xcomp//12 till//PP//case//15 partihandel//NN|UTR|SIN|IND|NOM//nmod//13 eller//KN//cc//17 tillverkning//NN|UTR|SIN|IND|NOM//conj//15 i//PP//case//20 en//DT|UTR|SIN|IND//det//20 stat//NN|UTR|SIN|IND|NOM//nmod//17 inom//PP//case//22 EES//PM|NOM//nmod//20 ,//MID//punct//25 ett//DT|NEU|SIN|IND//det//25 öppenvårdsapotek//NN|NEU|SIN|IND|NOM//conj//15 eller//KN//cc//28 ett//DT|NEU|SIN|IND//det//28 sjukhusapotek//NN|NEU|SIN|IND|NOM//conj//15 .//MAD//punct//1
Bestämmelser om distribution av prövningsläkemedel införs i läkemedelslagen;Den//PN|UTR|SIN|DEF|SUB/OBJ//nsubj//37 som//HP|-|-|-//nsubj//32 ansvarar//VB|PRS|AKT//acl:relcl//30 för//PP//case//36 en//DT|UTR|SIN|IND//det//36 klinisk//JJ|POS|UTR|SIN|IND|NOM//amod//36 prövning//NN|UTR|SIN|IND|NOM//obl//32 får//VB|PRS|AKT//parataxis//1 genom//PP//case//40 förslaget//NN|NEU|SIN|DEF|NOM//nmod//40 möjlighet//NN|UTR|SIN|IND|NOM//obl//37 att//IE//mark//43 fritt//AB|POS//advmod//43 välja//VB|INF|AKT//acl//40 vilken//HD|UTR|SIN|IND//det//45 aktör//NN|UTR|SIN|IND|NOM//obj//43 som//HP|-|-|-//nsubj:pass//48 ska//VB|PRS|AKT//aux//48 anlitas//VB|INF|SFO//acl:relcl//45 för//PP//case//50 distribution//NN|UTR|SIN|IND|NOM//obl//48 och//KN//cc//52 förvaring//NN|UTR|SIN|IND|NOM//conj//50 av//PP//case//54 prövningsläkemedel//NN|NEU|SIN|IND|NOM//nmod//52 .//MAD//punct//1

